"Time","pod:currencyservice-w3-cd78b8fd6-jbp5p_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-8nb7h_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-2lql2_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-qv7pt_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-s6qmh_service:cartservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-2hxq2_service:productcatalogservice_node:worker--1","pod:currencyservice-w4-649d8c7669-klt7d_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-xw5rl_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-2jtc8_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-4qbpk_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-jjxcl_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-xbgx7_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zmdrv_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-v9lzm_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-tqx7w_service:recommendationservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-g7s9t_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-dblt9_service:frontend_node:worker--2.novalocal","pod:adservice-w1-754d7d8cd4-jwjbv_service:adservice_node:worker--1","pod:frontend-w2-777d8d5dcb-wm2mh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-679wm_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-f4hp8_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-pxw7q_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-vm7vj_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-vk722_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-7lzm8_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-r9tml_service:recommendationservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-hgtbh_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-mrk9j_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-s5n8w_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-d26j8_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9jt2b_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-k6b49_service:currencyservice_node:worker--1","pod:currencyservice-w4-649d8c7669-t5zxl_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-tjxwc_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-g5snn_service:recommendationservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-6666s_service:redis-cart_node:worker--1","pod:frontend-w4-6646bc856b-fvj65_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-48fq6_service:recommendationservice_node:worker--4.novalocal"
1642104504.82,0.4505379778820173,0.4875888712499241,0.11726611913337162,0.49503828206397,0.46536322719164414,0.09165987237259164,0.5455270825356652,0.5448672143080252,0.4640167271097365,0.45108827621438324,0.417161003785457,0.43321996834496806,0.09532336302812294,0.4497718849247707,0.009747747201686035,0.010130536695969309,0.4401659446442757,0.4208082753778186,0.4501269902673693,0.09541709851857529,0.45353822716803716,0.4312631731249676,0.49272048537873797,0.10273073390046633,0.09653988578507827,0.009460295146193126,0.44666914828648435,0.42799353046126587,0.4391517812590995,0.46404775401469944,0.00920894561424794,0.49287129854140577,0.5370548043981807,0.4937006428316807,0.009608400576936023,0.04061503036377116,0.43919240199949305,0.010930178532036523
1642104519.867,0.4505379778820173,0.4875888712499241,0.11726611913337162,0.49503828206397,0.46536322719164414,0.09165987237259164,0.5455270825356652,0.5448672143080252,0.4640167271097365,0.45108827621438324,0.417161003785457,0.43321996834496806,0.09532336302812294,0.4497718849247707,0.009747747201686035,0.010130536695969309,0.4401659446442757,0.4208082753778186,0.4501269902673693,0.09541709851857529,0.45353822716803716,0.4312631731249676,0.49272048537873797,0.10273073390046633,0.09653988578507827,0.009460295146193126,0.44666914828648435,0.42799353046126587,0.4391517812590995,0.46404775401469944,0.00920894561424794,0.49287129854140577,0.5370548043981807,0.4937006428316807,0.009608400576936023,0.04061503036377116,0.43919240199949305,0.010930178532036523
1642104534.898,0.45153031630356955,0.4893179242339139,0.13058881501726882,0.4956283055588222,0.4642250683219433,0.09567998701627396,0.4987514866460242,0.5476834298225381,0.4765209826633621,0.4514019553479493,0.4167792036867803,0.43318754616252386,0.09500580422358254,0.4496203765879727,0.009654703887093913,0.010087920024539083,0.44170535414811307,0.44071645180235575,0.4489374445000762,0.09119031405442415,0.44631864416223976,0.44547576608472234,0.4928186273722367,0.10280582827660711,0.09560123217319523,0.009496350884577563,0.44623441096879646,0.4293035859573454,0.4399776273574849,0.4652239751319227,0.009095196603937487,0.4912382753658977,0.5141780238979268,0.49249599130712796,0.009581421201341365,0.041558066292028926,0.4597230432517058,0.010869580514741968
1642104549.988,0.45153031630356955,0.4893179242339139,0.13058881501726882,0.4956283055588222,0.4642250683219433,0.09567998701627396,0.4987514866460242,0.5476834298225381,0.4765209826633621,0.4514019553479493,0.4167792036867803,0.43318754616252386,0.09500580422358254,0.4496203765879727,0.009654703887093913,0.010087920024539083,0.44170535414811307,0.44071645180235575,0.4489374445000762,0.09119031405442415,0.44631864416223976,0.44547576608472234,0.4928186273722367,0.10280582827660711,0.09560123217319523,0.009496350884577563,0.44623441096879646,0.4293035859573454,0.4399776273574849,0.4652239751319227,0.009095196603937487,0.4912382753658977,0.5141780238979268,0.49249599130712796,0.009581421201341365,0.041558066292028926,0.4597230432517058,0.010869580514741968
1642104565.008,0.45241985226170023,0.4893737859301821,0.1245702748555824,0.49648895628326273,0.45698001316470355,0.0954598529539912,0.5106984616943967,0.5490214200339741,0.411030688465703,0.45144377437087235,0.41675990163376236,0.4335772395438148,0.0950878509477133,0.449727738764666,0.009652792548097797,0.01003098937003346,0.44163401375971845,0.4308142315316891,0.44923692500697304,0.09553741530142397,0.4329930586933135,0.41514397673519204,0.49252639624081684,0.1024812076457706,0.09533451764767725,0.008778687610726464,0.44832110116711815,0.4296116671694107,0.440213641085313,0.4650786724266421,0.009162290208830401,0.471639902274823,0.5352819082747691,0.4929617214938241,0.009465892608657283,0.041763553011350804,0.4222277916048694,0.010924627986267237
1642104580.023,0.45241985226170023,0.4893737859301821,0.1245702748555824,0.49648895628326273,0.45698001316470355,0.0954598529539912,0.5106984616943967,0.5490214200339741,0.411030688465703,0.45144377437087235,0.41675990163376236,0.4335772395438148,0.0950878509477133,0.449727738764666,0.009652792548097797,0.01003098937003346,0.44163401375971845,0.4308142315316891,0.44923692500697304,0.09553741530142397,0.4329930586933135,0.41514397673519204,0.49252639624081684,0.1024812076457706,0.09533451764767725,0.008778687610726464,0.44832110116711815,0.4296116671694107,0.440213641085313,0.4650786724266421,0.009162290208830401,0.471639902274823,0.5352819082747691,0.4929617214938241,0.009465892608657283,0.041763553011350804,0.4222277916048694,0.010924627986267237
1642104595.049,0.4517596697390189,0.48929886711864456,0.11858387679222224,0.4962462262606083,0.4679798984117952,0.09571598309344889,0.5130622100314943,0.5228140267668342,0.4708042410279341,0.45084813957521386,0.41746566778155103,0.4334830065169486,0.09516910331784764,0.44803415077148867,0.009144543777329161,0.010152807947973078,0.44040511231236723,0.4408325475781737,0.45030363831223774,0.09538737649240468,0.45349635909031494,0.4236315925928985,0.49314420180914287,0.10245261397707184,0.09507387430023921,0.009491832821649688,0.4480580388809941,0.42960066658889584,0.4404344376895142,0.4652306692464516,0.009332468709942414,0.491907123518054,0.5079464778093388,0.4832455032345595,0.009446037574688532,0.04012801761637466,0.46194232703303695,0.010281518945956442
1642104610.078,0.4517596697390189,0.48929886711864456,0.11858387679222224,0.4962462262606083,0.4679798984117952,0.09571598309344889,0.5130622100314943,0.5228140267668342,0.4708042410279341,0.45084813957521386,0.41746566778155103,0.4334830065169486,0.09516910331784764,0.44803415077148867,0.009144543777329161,0.010152807947973078,0.44040511231236723,0.4408325475781737,0.45030363831223774,0.09538737649240468,0.45349635909031494,0.4236315925928985,0.49314420180914287,0.10245261397707184,0.09507387430023921,0.009491832821649688,0.4480580388809941,0.42960066658889584,0.4404344376895142,0.4652306692464516,0.009332468709942414,0.491907123518054,0.5079464778093388,0.4832455032345595,0.009446037574688532,0.04012801761637466,0.46194232703303695,0.010281518945956442
1642104625.103,0.4517187894446244,0.4891323381274434,0.12013612092021064,0.49642019184319913,0.46836768219858477,0.09554769595580606,0.5256963207779635,0.5194219032202054,0.4658985229110869,0.4489925524192665,0.4184716596612263,0.43158959532187197,0.09502385178763115,0.4460560828988032,0.009615728308385195,0.010162260827497493,0.4382764146826646,0.43785757620508925,0.4481858811573096,0.09492715917387876,0.44072009028080467,0.4413537338103031,0.49369896935800095,0.10265407003728573,0.09527214043878952,0.009361212100828483,0.44773804102525394,0.4261385846195767,0.43940435128538563,0.46583294993182117,0.009419163625324726,0.4912148569811161,0.5101463979132552,0.49406864230605085,0.009424391795657891,0.041625012369138285,0.45302657485336495,0.009532708042536071
1642104640.149,0.4517187894446244,0.4891323381274434,0.12013612092021064,0.49642019184319913,0.46836768219858477,0.09554769595580606,0.5256963207779635,0.5194219032202054,0.4658985229110869,0.4489925524192665,0.4184716596612263,0.43158959532187197,0.09502385178763115,0.4460560828988032,0.009615728308385195,0.010162260827497493,0.4382764146826646,0.43785757620508925,0.4481858811573096,0.09492715917387876,0.44072009028080467,0.4413537338103031,0.49369896935800095,0.10265407003728573,0.09527214043878952,0.009361212100828483,0.44773804102525394,0.4261385846195767,0.43940435128538563,0.46583294993182117,0.009419163625324726,0.4912148569811161,0.5101463979132552,0.49406864230605085,0.009424391795657891,0.041625012369138285,0.45302657485336495,0.009532708042536071
1642104655.187,0.4512939893871804,0.4896868456274901,0.12152288741174552,0.4966384963255898,0.47081984495907336,0.09489379991779137,0.5090218348518531,0.5078774222869735,0.4402572865880314,0.4492044097106159,0.41862448316618106,0.4328685539588234,0.09436473169522022,0.44742088456496093,0.00892617369184857,0.01002518124153935,0.44108587904527424,0.418500957577997,0.44663235586923916,0.09395008342003863,0.41814044056626,0.40413591133822824,0.4943164291830037,0.10292499307100575,0.09234212485145722,0.009457454607697143,0.4477841070682233,0.42481185855402953,0.43857018602645753,0.4672354306196585,0.009444996906799836,0.4918712127942013,0.5070435433223713,0.4982460872768819,0.0094270792686518,0.04223068489534779,0.4558593895339085,0.010125594041445625
1642104670.215,0.4512939893871804,0.4896868456274901,0.12152288741174552,0.4966384963255898,0.47081984495907336,0.09489379991779137,0.5090218348518531,0.5078774222869735,0.4402572865880314,0.4492044097106159,0.41862448316618106,0.4328685539588234,0.09436473169522022,0.44742088456496093,0.00892617369184857,0.01002518124153935,0.44108587904527424,0.418500957577997,0.44663235586923916,0.09395008342003863,0.41814044056626,0.40413591133822824,0.4943164291830037,0.10292499307100575,0.09234212485145722,0.009457454607697143,0.4477841070682233,0.42481185855402953,0.43857018602645753,0.4672354306196585,0.009444996906799836,0.4918712127942013,0.5070435433223713,0.4982460872768819,0.0094270792686518,0.04223068489534779,0.4558593895339085,0.010125594041445625
1642104685.243,0.45019591603230436,0.4898242818295001,0.12740952660124508,0.49671478723368623,0.46204133156257904,0.09478821651406533,0.5121942510123818,0.5295289852587166,0.4794266852031729,0.4486895660560605,0.41813149356540724,0.43372088309671875,0.09421695080435914,0.4473636062887259,0.009406862947762612,0.01013545514052763,0.44122039761169085,0.4373908313788515,0.4445636123700004,0.09111907763405819,0.4439961223829389,0.423600605373567,0.4944937505368542,0.10325421628574301,0.09432680615110214,0.009402181271613186,0.4483468743109642,0.42571471956716556,0.4390757347440701,0.4679179425255831,0.009428049580354179,0.491084155384268,0.5481172533908707,0.4978094078832419,0.009048195014742666,0.04180858445145676,0.46250779819445614,0.010329027457625942
1642104700.273,0.45019591603230436,0.4898242818295001,0.12740952660124508,0.49671478723368623,0.46204133156257904,0.09478821651406533,0.5121942510123818,0.5295289852587166,0.4794266852031729,0.4486895660560605,0.41813149356540724,0.43372088309671875,0.09421695080435914,0.4473636062887259,0.009406862947762612,0.01013545514052763,0.44122039761169085,0.4373908313788515,0.4445636123700004,0.09111907763405819,0.4439961223829389,0.423600605373567,0.4944937505368542,0.10325421628574301,0.09432680615110214,0.009402181271613186,0.4483468743109642,0.42571471956716556,0.4390757347440701,0.4679179425255831,0.009428049580354179,0.491084155384268,0.5481172533908707,0.4978094078832419,0.009048195014742666,0.04180858445145676,0.46250779819445614,0.010329027457625942
