"Time","pod:frontend-w4-599b6846df-pcwrk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-lt94c_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-qsrxq_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-jfznv_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-xgd5m_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-tw3wj_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-q42q6_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-h6z67_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-wxkvk_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-vnrhd_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-jffgp_service:recommendationservice_node:worker--2","pod:frontend-w4-599b6846df-bc4k7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-ft9vt_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-6hrl8_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-qc87k_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-58rrm_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-tmmxj_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-lvbks_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-7ff4k_service:frontend_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-gklqr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-wzhzf_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-zbc72_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-wrjkb_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-8drbz_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-th7dg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-p7pfq_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-ltjd8_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-bhphm_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-fqbhz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-7zngm_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-dn5jw_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-ttrqx_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-42x6b_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-brn7c_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-xsj9s_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-vvtj6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-gz7t9_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-bqmjt_service:currencyservice_node:worker--3.novalocal"
1642090093.788,0.4301774699207578,0.0941841052878769,0.44214881167693587,0.4447876489507419,0.47697784494113427,0.4558478438174306,0.08416517068712638,0.5006902040772377,0.12477781452023798,0.40110527474713675,0.009043023675958932,0.42325131748806366,0.009799475284223855,0.547646554029587,0.04205968305538284,0.4225914886009914,0.42298266198229645,0.5181576534568352,0.4411403929449089,0.5209373862940928,0.11051773301138024,0.010548360454849812,0.5840535952603417,0.1114972517858757,0.010019848544793772,0.4250630079326574,0.3927480726783433,0.4121028511567687,0.41777788873769045,0.5369501595809204,0.4221428531375501,0.4365212196417896,0.45765997437061107,0.009947722826032976,0.4530030464102338,0.11249870824978103,0.009854427839418863,0.528089533355094
1642090108.804,0.42539440759652575,0.094146790835695,0.40664706811586976,0.39414968494444863,0.4217643948124436,0.4570841297144802,0.08803448772722591,0.5096493736384483,0.1285655665084239,0.4145167863854811,0.008545875437076762,0.42775735839362755,0.009861779904103533,0.5479132918508051,0.04231897275805581,0.4195980089222917,0.42106947118203414,0.5248986040608151,0.45148816558322097,0.5181612540347158,0.10955362989928849,0.010293950665575929,0.5804299298517055,0.11030803301174504,0.009963492281530139,0.43967942147659006,0.3959546710513705,0.4141977708784081,0.42089493109997933,0.5390278470301915,0.4157151329129082,0.45015064184293874,0.4580633006737813,0.00993270917583108,0.453961273598118,0.1121232420600102,0.009924111195076805,0.5136982399971421
1642090123.82,0.42539440759652575,0.094146790835695,0.40664706811586976,0.39414968494444863,0.4217643948124436,0.4570841297144802,0.08803448772722591,0.5096493736384483,0.1285655665084239,0.4145167863854811,0.008545875437076762,0.42775735839362755,0.009861779904103533,0.5479132918508051,0.04231897275805581,0.4195980089222917,0.42106947118203414,0.5248986040608151,0.45148816558322097,0.5181612540347158,0.10955362989928849,0.010293950665575929,0.5804299298517055,0.11030803301174504,0.009963492281530139,0.43967942147659006,0.3959546710513705,0.4141977708784081,0.42089493109997933,0.5390278470301915,0.4157151329129082,0.45015064184293874,0.4580633006737813,0.00993270917583108,0.453961273598118,0.1121232420600102,0.009924111195076805,0.5136982399971421
1642090138.868,0.4251290821917074,0.0943862397207608,0.4424416228053888,0.4174361562580754,0.47413859575025097,0.4559741878060354,0.08785494085317622,0.5100914494062271,0.13098201189428937,0.40432534184342384,0.009062542620927809,0.42828242941920497,0.009855075777394591,0.5455426492773223,0.04203928967322661,0.39953995113633195,0.3994806570573258,0.49345781169462877,0.45048269376002154,0.5136816138054388,0.10955943776744206,0.010329442088892356,0.5774948118972507,0.10960167370658647,0.00997205948860955,0.4386370307128862,0.3951392002046703,0.41374127624312784,0.4196290989173972,0.5395323339650501,0.4365495917081055,0.45559946360701103,0.45864911770270056,0.009900713791574702,0.4533414925188278,0.11134398872062239,0.009798355180631522,0.49930218797560727
1642090153.949,0.4251290821917074,0.0943862397207608,0.4424416228053888,0.4174361562580754,0.47413859575025097,0.4559741878060354,0.08785494085317622,0.5100914494062271,0.13098201189428937,0.40432534184342384,0.009062542620927809,0.42828242941920497,0.009855075777394591,0.5455426492773223,0.04203928967322661,0.39953995113633195,0.3994806570573258,0.49345781169462877,0.45048269376002154,0.5136816138054388,0.10955943776744206,0.010329442088892356,0.5774948118972507,0.10960167370658647,0.00997205948860955,0.4386370307128862,0.3951392002046703,0.41374127624312784,0.4196290989173972,0.5395323339650501,0.4365495917081055,0.45559946360701103,0.45864911770270056,0.009900713791574702,0.4533414925188278,0.11134398872062239,0.009798355180631522,0.49930218797560727
1642090168.973,0.42302679765541557,0.09393831960991172,0.44178316052057265,0.449052282048882,0.4477940974696496,0.45566115792459305,0.0824039433920434,0.49350455425010525,0.12422631023004987,0.40875829054044954,0.00897016646020655,0.42881454452276135,0.00968127970846919,0.5434283387713568,0.0422028501378261,0.4162774881970895,0.4185171666501725,0.5226683355481188,0.45101906153941673,0.5105444713732004,0.10940148782302674,0.010986287139533377,0.5742856963822451,0.10888194686678954,0.009893306004836639,0.43807644799447387,0.3742565144893819,0.41164831751376685,0.4183591842838087,0.5404135853562806,0.42346362128053705,0.47249171056386496,0.458399918828852,0.009781993522075537,0.452858171377425,0.11090240435069446,0.009713683550803154,0.5338717854800378
1642090183.998,0.42302679765541557,0.09393831960991172,0.44178316052057265,0.449052282048882,0.4477940974696496,0.45566115792459305,0.0824039433920434,0.49350455425010525,0.12422631023004987,0.40875829054044954,0.00897016646020655,0.42881454452276135,0.00968127970846919,0.5434283387713568,0.0422028501378261,0.4162774881970895,0.4185171666501725,0.5226683355481188,0.45101906153941673,0.5105444713732004,0.10940148782302674,0.010986287139533377,0.5742856963822451,0.10888194686678954,0.009893306004836639,0.43807644799447387,0.3742565144893819,0.41164831751376685,0.4183591842838087,0.5404135853562806,0.42346362128053705,0.47249171056386496,0.458399918828852,0.009781993522075537,0.452858171377425,0.11090240435069446,0.009713683550803154,0.5338717854800378
1642090199.084,0.42275668808182576,0.09429116837422655,0.44332006812002844,0.41712317202113075,0.47292178171692845,0.45683641218162563,0.08798339860025799,0.51967850571206,0.12957352761188423,0.409911740441556,0.008566636265246556,0.43091871184085007,0.009692909126174626,0.5391874584897617,0.04184388995451164,0.3976492953584331,0.4189165357633055,0.5383055323849927,0.45651325113080166,0.5050616433660713,0.10840593073287316,0.010842098244360776,0.5700077460497086,0.1077725659498841,0.009817712710140657,0.43844347528367844,0.396223925584656,0.41303154091385863,0.4175978382032435,0.5400871329270754,0.4378999279163981,0.4454036769736444,0.4591043628048914,0.009746846964249089,0.4536354613930843,0.11014016983988553,0.00976188351355588,0.5151469027390476
1642090214.121,0.42275668808182576,0.09429116837422655,0.44332006812002844,0.41712317202113075,0.47292178171692845,0.45683641218162563,0.08798339860025799,0.51967850571206,0.12957352761188423,0.409911740441556,0.008566636265246556,0.43091871184085007,0.009692909126174626,0.5391874584897617,0.04184388995451164,0.3976492953584331,0.4189165357633055,0.5383055323849927,0.45651325113080166,0.5050616433660713,0.10840593073287316,0.010842098244360776,0.5700077460497086,0.1077725659498841,0.009817712710140657,0.43844347528367844,0.396223925584656,0.41303154091385863,0.4175978382032435,0.5400871329270754,0.4378999279163981,0.4454036769736444,0.4591043628048914,0.009746846964249089,0.4536354613930843,0.11014016983988553,0.00976188351355588,0.5151469027390476
1642090229.137,0.4202368518794629,0.0944850688822132,0.4421292985083445,0.44167250699815735,0.44958272048721887,0.45692851743741636,0.0878184292587756,0.5321629353386063,0.1296035700730891,0.40811207065209953,0.008914345786195455,0.4300794851941766,0.009841752883342108,0.53608772224612,0.04145336313796506,0.41478270391455235,0.39859229038587574,0.4949541126394843,0.45701521924807664,0.500768670747276,0.10767423411543454,0.011152474600289288,0.5674098679825132,0.10703020125075816,0.009564444682160462,0.43759143111175014,0.3956256924140694,0.41361176284844137,0.41691880077067434,0.5392003116215685,0.43738677810697024,0.4711859650962108,0.45839797868288634,0.009695185371805446,0.45239073685380615,0.10944848514000469,0.009659096666164161,0.5200509671144793
1642090244.155,0.4202368518794629,0.0944850688822132,0.4421292985083445,0.44167250699815735,0.44958272048721887,0.45692851743741636,0.0878184292587756,0.5321629353386063,0.1296035700730891,0.40811207065209953,0.008914345786195455,0.4300794851941766,0.009841752883342108,0.53608772224612,0.04145336313796506,0.41478270391455235,0.39859229038587574,0.4949541126394843,0.45701521924807664,0.500768670747276,0.10767423411543454,0.011152474600289288,0.5674098679825132,0.10703020125075816,0.009564444682160462,0.43759143111175014,0.3956256924140694,0.41361176284844137,0.41691880077067434,0.5392003116215685,0.43738677810697024,0.4711859650962108,0.45839797868288634,0.009695185371805446,0.45239073685380615,0.10944848514000469,0.009659096666164161,0.5200509671144793
1642090259.172,0.41626149591117795,0.09402287122505265,0.4399596428708639,0.4200738827743546,0.4280684619245036,0.45413537686525834,0.08721403484635452,0.5051980607473772,0.12014627704065542,0.4045242297400139,0.008876858189391906,0.43055332929580853,0.009802371393513674,0.5346085665249402,0.04127876754996601,0.40422744938196,0.41438949888954246,0.5010419012077932,0.4622687231759018,0.49904583910462197,0.1066421755279577,0.010163224514485763,0.5671438961029253,0.10650981593476647,0.009607530862519318,0.43647927271021614,0.39266927070984836,0.4113718681870622,0.41422364914724824,0.5384810681215453,0.4131010313383634,0.471425383793856,0.45750003397990646,0.00958752842156417,0.451580119353197,0.10909735052525099,0.009580503700065343,0.5217376573200407
1642090274.191,0.41626149591117795,0.09402287122505265,0.4399596428708639,0.4200738827743546,0.4280684619245036,0.45413537686525834,0.08721403484635452,0.5051980607473772,0.12014627704065542,0.4045242297400139,0.008876858189391906,0.43055332929580853,0.009802371393513674,0.5346085665249402,0.04127876754996601,0.40422744938196,0.41438949888954246,0.5010419012077932,0.4622687231759018,0.49904583910462197,0.1066421755279577,0.010163224514485763,0.5671438961029253,0.10650981593476647,0.009607530862519318,0.43647927271021614,0.39266927070984836,0.4113718681870622,0.41422364914724824,0.5384810681215453,0.4131010313383634,0.471425383793856,0.45750003397990646,0.00958752842156417,0.451580119353197,0.10909735052525099,0.009580503700065343,0.5217376573200407
1642090289.214,0.41729232591066046,0.09401031815521146,0.44001318810722634,0.4025438985414841,0.46690259555598534,0.4542835921501718,0.08730341849828657,0.5111626529579298,0.12953291992898033,0.4049974855242545,0.008811250703612054,0.43103113988184316,0.00983013184864041,0.5324193242587909,0.04155345218312338,0.41271504501150635,0.38650959570472665,0.5352587590404307,0.49021429657587245,0.4945616799880499,0.10595731612339017,0.01040821002960619,0.5619689432331647,0.10544667811227645,0.009505543839522379,0.4251654810090846,0.39097939658963615,0.41159392031393416,0.41395156565834157,0.5353780913230266,0.43520688593788615,0.4461703759657971,0.4575326097171606,0.009477671940087792,0.45186625125173485,0.10875983059632076,0.009523308576751103,0.5432026192231642
