"Time","pod:frontend-w4-8ddd87c7b-d57vk_service:frontend_node:worker--4","pod:adservice-w1-76766bdfb6-l92lw_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-6d5d8bb6bc-n5wdg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-gwk6r_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-zvhmg_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-48zwk_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-j9n84_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-stq57_service:currencyservice_node:worker--4","pod:currencyservice-w1-649d8c7669-rxh4q_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-r7gk9_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-nf9q9_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-7xwlp_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-qld5l_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-pd4kt_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-7x56n_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-hftv6_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-rfcfs_service:currencyservice_node:worker--4","pod:frontend-w1-6646bc856b-2fjrd_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-4wlmn_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-j9fxg_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-snl2m_service:frontend_node:worker--4","pod:recommendationservice-w1-6855bd669b-7gb6v_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-scgbn_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-6nvqh_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-xszsd_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-9h7t6_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-lcwlj_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-hkgh5_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-2hhqc_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-8ld4d_service:productcatalogservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-s6llr_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-86w3w_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-9c9vv_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-qmp75_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-qs85k_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-rtrx9_service:currencyservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-4g2c4_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-75xm4_service:frontend_node:worker--4"
1642120217.077,0.4331524366356513,0.5846729281742686,0.5744331477188191,0.47311131196004236,0.4282347741680474,0.49863753592471766,0.4985072091213695,0.4658970346614258,0.7044427218420461,0.1310102262243391,0.45108655218076704,0.11135675330389837,0.009201909748495463,0.009139980020194059,0.13315386391895187,0.10460717055974911,0.4447878031162973,0.61778881620527,0.028478603197505524,0.5003411165225644,0.4023033758482185,0.011388862870314674,0.011124707543400565,0.4756834620405592,0.4723181799491667,0.4369566739813209,0.4482464008509282,0.13449048105146533,0.4110102033728009,0.09229309274076869,0.010235599841000982,0.43813881915373226,0.4378169477496171,0.45002790711098634,0.4505627703628442,0.46565747454605644,0.009684587933014858,0.4005143125500382
1642120232.094,0.4317236244196829,0.6255011206947528,0.5434171846772685,0.4723754694016156,0.4270790922560145,0.4970692525797965,0.4961036810563644,0.464922167948427,0.7055612217904761,0.13402635804371255,0.4489653229765902,0.11134524386590602,0.0091018594471918,0.008896694375283417,0.1402108877667672,0.10509635703055539,0.4610673232049475,0.5916883891357827,0.02904529133055591,0.4976401118792827,0.4057840778108678,0.011356033038694252,0.010763411362415787,0.47434716673121324,0.4713883747795792,0.4363327077636576,0.44538029761073405,0.14473813469614244,0.42300901110742994,0.09323221363388089,0.01006509506422261,0.43742973762311993,0.43706313154014087,0.44856256354592555,0.44747419531265564,0.4458832236878544,0.009652247838092456,0.42789139333060455
1642120247.11,0.4317236244196829,0.6255011206947528,0.5434171846772685,0.4723754694016156,0.4270790922560145,0.4970692525797965,0.4961036810563644,0.464922167948427,0.7055612217904761,0.13402635804371255,0.4489653229765902,0.11134524386590602,0.0091018594471918,0.008896694375283417,0.1402108877667672,0.10509635703055539,0.4610673232049475,0.5916883891357827,0.02904529133055591,0.4976401118792827,0.4057840778108678,0.011356033038694252,0.010763411362415787,0.47434716673121324,0.4713883747795792,0.4363327077636576,0.44538029761073405,0.14473813469614244,0.42300901110742994,0.09323221363388089,0.01006509506422261,0.43742973762311993,0.43706313154014087,0.44856256354592555,0.44747419531265564,0.4458832236878544,0.009652247838092456,0.42789139333060455
1642120262.127,0.4289369312401313,0.6206608261307768,0.5904087860923891,0.47168360278032095,0.425169437996211,0.4951941471644159,0.49594737981399506,0.463180615120427,0.7032640885153942,0.134534297120235,0.4479658124567698,0.11111198729947164,0.009104203362369435,0.008985928073458948,0.13928357785264617,0.10466028743831564,0.4483566734708025,0.5926926228514451,0.031072599769468308,0.4985087328897305,0.42367650452634864,0.010924873942804959,0.010614422393031732,0.4718984193872174,0.47113938226188634,0.43447626905019476,0.4451942558280533,0.14510623834266015,0.4204290850245897,0.09723889390010065,0.01098525543961993,0.4356463064916172,0.4362978494622946,0.4483214574021503,0.44720480030454635,0.4631227893334313,0.009709501019632694,0.41840720599668213
1642120277.142,0.4289369312401313,0.6206608261307768,0.5904087860923891,0.47168360278032095,0.425169437996211,0.4951941471644159,0.49594737981399506,0.463180615120427,0.7032640885153942,0.134534297120235,0.4479658124567698,0.11111198729947164,0.009104203362369435,0.008985928073458948,0.13928357785264617,0.10466028743831564,0.4483566734708025,0.5926926228514451,0.031072599769468308,0.4985087328897305,0.42367650452634864,0.010924873942804959,0.010614422393031732,0.4718984193872174,0.47113938226188634,0.43447626905019476,0.4451942558280533,0.14510623834266015,0.4204290850245897,0.09723889390010065,0.01098525543961993,0.4356463064916172,0.4362978494622946,0.4483214574021503,0.44720480030454635,0.4631227893334313,0.009709501019632694,0.41840720599668213
1642120292.16,0.4060623970101599,0.624029819510303,0.569375039703551,0.472560863584206,0.4249150068718608,0.4962722352236471,0.49635986391032877,0.44773997295275314,0.7062945880846152,0.13802925379220557,0.44705811521211386,0.11163197079728612,0.009050418678833997,0.008830295261904483,0.13386814766469468,0.10418054071855279,0.4608979392800241,0.5719611347195156,0.031059843505088287,0.4980992877941601,0.40531466110046677,0.010954661123594576,0.011371842850911147,0.4723502168872228,0.472471702354779,0.434461945856708,0.4473025062926513,0.14539119654025515,0.4202339542840865,0.09446109980938162,0.011080007744352258,0.4370572105462861,0.4361783852169422,0.4479202212986617,0.44910511247270757,0.46351491590521327,0.009540728484113655,0.42687843987048124
1642120307.178,0.4060623970101599,0.624029819510303,0.569375039703551,0.472560863584206,0.4249150068718608,0.4962722352236471,0.49635986391032877,0.44773997295275314,0.7062945880846152,0.13802925379220557,0.44705811521211386,0.11163197079728612,0.009050418678833997,0.008830295261904483,0.13386814766469468,0.10418054071855279,0.4608979392800241,0.5719611347195156,0.031059843505088287,0.4980992877941601,0.40531466110046677,0.010954661123594576,0.011371842850911147,0.4723502168872228,0.472471702354779,0.434461945856708,0.4473025062926513,0.14539119654025515,0.4202339542840865,0.09446109980938162,0.011080007744352258,0.4370572105462861,0.4361783852169422,0.4479202212986617,0.44910511247270757,0.46351491590521327,0.009540728484113655,0.42687843987048124
1642120322.196,0.4310254408031175,0.58561616976052,0.5610650825238577,0.4751267160296437,0.4260013854839432,0.4983743656326818,0.4990547985274352,0.46591357759191465,0.6439435692765552,0.13247102898254184,0.44961155881137255,0.11151239658183115,0.00901316625814023,0.008455294731239446,0.1410988376216156,0.10385514049933187,0.4610572135945037,0.5815446044188115,0.0295080945218431,0.5006551048498218,0.425873226722702,0.010727264017374151,0.010868093646775332,0.47463691778775874,0.4739457565580989,0.4351437254597098,0.4476764266916222,0.13726167087015237,0.4223058697979136,0.0966253690202015,0.011149022180859535,0.4383808931482131,0.43687213571902334,0.4492527910273496,0.451658074028074,0.4632406931803929,0.009667653116897369,0.41923569203560396
1642120337.211,0.4310254408031175,0.58561616976052,0.5610650825238577,0.4751267160296437,0.4260013854839432,0.4983743656326818,0.4990547985274352,0.46591357759191465,0.6439435692765552,0.13247102898254184,0.44961155881137255,0.11151239658183115,0.00901316625814023,0.008455294731239446,0.1410988376216156,0.10385514049933187,0.4610572135945037,0.5815446044188115,0.0295080945218431,0.5006551048498218,0.425873226722702,0.010727264017374151,0.010868093646775332,0.47463691778775874,0.4739457565580989,0.4351437254597098,0.4476764266916222,0.13726167087015237,0.4223058697979136,0.0966253690202015,0.011149022180859535,0.4383808931482131,0.43687213571902334,0.4492527910273496,0.451658074028074,0.4632406931803929,0.009667653116897369,0.41923569203560396
1642120352.334,0.4328297834169955,0.581288859452095,0.5518198033053374,0.4746686337954371,0.4259722009303697,0.49684211753876006,0.4990751565528216,0.4674535824115887,0.6590826886074114,0.13627255946551853,0.4493509710689577,0.11146146894356936,0.008939461106160642,0.008294358850220809,0.13681053720500225,0.10334746093040251,0.4520061093370965,0.5681509511125932,0.029106411731084435,0.5020105421830745,0.41985856085244233,0.01109320200045176,0.010786025725742979,0.47389747095967105,0.4739492308085612,0.43519620638208234,0.446850508761646,0.14171913274514053,0.42399268590020844,0.0971957071302027,0.010684189760159583,0.438092353140754,0.4363605521609912,0.4502602951107515,0.45145434768075865,0.4424050910703685,0.009632666812975265,0.4291915262488669
1642120367.368,0.4328297834169955,0.581288859452095,0.5518198033053374,0.4746686337954371,0.4259722009303697,0.49684211753876006,0.4990751565528216,0.4674535824115887,0.6590826886074114,0.13627255946551853,0.4493509710689577,0.11146146894356936,0.008939461106160642,0.008294358850220809,0.13681053720500225,0.10334746093040251,0.4520061093370965,0.5681509511125932,0.029106411731084435,0.5020105421830745,0.41985856085244233,0.01109320200045176,0.010786025725742979,0.47389747095967105,0.4739492308085612,0.43519620638208234,0.446850508761646,0.14171913274514053,0.42399268590020844,0.0971957071302027,0.010684189760159583,0.438092353140754,0.4363605521609912,0.4502602951107515,0.45145434768075865,0.4424050910703685,0.009632666812975265,0.4291915262488669
1642120382.384,0.4342874256617416,0.6054532429318672,0.5837938669122597,0.47665357125753055,0.4265135294386817,0.5003111813159602,0.500342024809909,0.46758679471359466,0.6297569833884831,0.13878325308631057,0.45149958554155956,0.11100869494182028,0.008956986007637143,0.008846149944423806,0.14063675079559246,0.10364284062210112,0.45076590803352234,0.5893908476498309,0.029827812101397757,0.5034424261369016,0.4283849452897339,0.010852979846024687,0.011270722335627321,0.47489755632254793,0.47501041405759836,0.4358801984745287,0.4485681977007227,0.1391527521162827,0.3986274377806194,0.09707737993432311,0.010453111207369435,0.43892574506530885,0.43774852955450544,0.45053614272173387,0.45221348071079376,0.4543523028386541,0.009707306197024462,0.42976343332093125
1642120397.399,0.4342874256617416,0.6054532429318672,0.5837938669122597,0.47665357125753055,0.4265135294386817,0.5003111813159602,0.500342024809909,0.46758679471359466,0.6297569833884831,0.13878325308631057,0.45149958554155956,0.11100869494182028,0.008956986007637143,0.008846149944423806,0.14063675079559246,0.10364284062210112,0.45076590803352234,0.5893908476498309,0.029827812101397757,0.5034424261369016,0.4283849452897339,0.010852979846024687,0.011270722335627321,0.47489755632254793,0.47501041405759836,0.4358801984745287,0.4485681977007227,0.1391527521162827,0.3986274377806194,0.09707737993432311,0.010453111207369435,0.43892574506530885,0.43774852955450544,0.45053614272173387,0.45221348071079376,0.4543523028386541,0.009707306197024462,0.42976343332093125
1642120412.414,0.4326555474915901,0.619460338259275,0.5555811894070796,0.4769448179060395,0.42617314253983973,0.50002780295466,0.4998559450144693,0.4670135266020445,0.657013490077706,0.12496458064499998,0.45005094478016583,0.11077570055432809,0.008887672275666149,0.008701711432822945,0.1349704893008938,0.10336084068658134,0.4398788599819494,0.5898371835596337,0.02857505159858076,0.5056576078277444,0.42705053264137655,0.011381669665536732,0.010576991321623708,0.4751038442100364,0.4764897016281975,0.4360701960184866,0.447530703384306,0.1347482100676359,0.404296053646875,0.09647585313625365,0.010974387601507554,0.43898631927120263,0.43796660143490584,0.4503825700651357,0.4518496676960102,0.4670826247252221,0.009845022192545336,0.40890703214081925
