"Time","pod:recommendationservice-w2-5bbcb977f8-zt2xr_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-k27r2_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wjt44_service:recommendationservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-m8xd7_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-lf5g6_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-ltz5l_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-59m6j_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-s8wwc_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-fprwz_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-t6hvm_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-zmb8n_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gp5f6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5mz4l_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-tv89q_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-7c7g4_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-6d6bn_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-wcc56_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-hxb54_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-wp75h_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-zhn6c_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-2npt9_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-qxnn8_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-64xkp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-qtvcl_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-l4w4g_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-s4pxt_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-5bfw9_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7x4rs_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-8p7p9_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-jbsdt_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-7xc69_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6hwft_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-n7fhj_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-wv2zk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-g2f8c_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zvnxw_service:recommendationservice_node:worker--4.novalocal"
1637086967.854,0.00958297729782978,0.00972847222573221,0.009434811045217715,0.05512592597055267,0.4394834866730024,0.5163575729060393,0.4708567463639699,0.48173030757657187,0.05648653223986118,0.5998755699561346,0.4587617905885891,0.0560447791102002,0.0631582221609959,0.42362297720884623,0.005745157299147554,0.5151649657484039,0.010993286759240122,0.01041935451685989,0.4583447295411076,0.4330950213899573,0.052179584987675866,0.43443096759756294,0.009630912704075532,0.23313631254299189,0.00964757217542497,0.5162322607903053,0.47945409700201846,0.6014211253324917,0.07044948274360291,0.009852309649564078,0.06293432468164652,0.4461514424503334,0.4348845977154163,0.5062028411289345,0.05653755151874365,0.009754846136130086,0.19474772585083053,0.24481146196456843,0.19453446894656573,0.4994676174441301,0.07408396744426148,0.010912846090098152
1637086982.909,0.009497997153821564,0.009646180744974642,0.00918954916019284,0.05360854463114165,0.4399802563124251,0.5163183119686384,0.47069405525773766,0.4819108969850183,0.0566620720276351,0.5634485592710252,0.4587636791366341,0.0562281329449668,0.06282617215234314,0.42707472834472476,0.005755609852818451,0.4910887067085562,0.01071464302726679,0.010068431813921969,0.45991400023345946,0.4330066099751918,0.052263907833328224,0.4129530391653305,0.009526904132683114,0.2393182845340705,0.009643808195337906,0.5159828763251043,0.4801981065686106,0.5509251015483022,0.06771334008515838,0.009732129458169918,0.0626319155705316,0.4313911953743184,0.4338483864462941,0.48246958073402335,0.05636551977261775,0.009835117330210585,0.1936885243835154,0.24313319246194962,0.19508824114702025,0.5029761886255715,0.07406930913804446,0.011236178129507038
1637086997.937,0.009497997153821564,0.009646180744974642,0.00918954916019284,0.05360854463114165,0.4399802563124251,0.5163183119686384,0.47069405525773766,0.4819108969850183,0.0566620720276351,0.5634485592710252,0.4587636791366341,0.0562281329449668,0.06282617215234314,0.42707472834472476,0.005755609852818451,0.4910887067085562,0.01071464302726679,0.010068431813921969,0.45991400023345946,0.4330066099751918,0.052263907833328224,0.4129530391653305,0.009526904132683114,0.2393182845340705,0.009643808195337906,0.5159828763251043,0.4801981065686106,0.5509251015483022,0.06771334008515838,0.009732129458169918,0.0626319155705316,0.4313911953743184,0.4338483864462941,0.48246958073402335,0.05636551977261775,0.009835117330210585,0.1936885243835154,0.24313319246194962,0.19508824114702025,0.5029761886255715,0.07406930913804446,0.011236178129507038
1637087012.964,0.009541713273475427,0.00975264391133828,0.009168113325292023,0.054734495676842146,0.4405818709177123,0.5159061706567905,0.4703839909474483,0.4810816497732372,0.056991931904392265,0.5745330391142078,0.4595562559259657,0.05659791707686839,0.06285553927429545,0.4457466430580407,0.00594207404372754,0.5243104223971685,0.010665727150506376,0.011185876071265054,0.46026424678632916,0.43408577548262084,0.05239611503027299,0.4262333791424042,0.009455253470517155,0.24102496652264582,0.009692999671909676,0.5146676520257336,0.479990557411194,0.5365717125201929,0.0711649840823597,0.009870083324549635,0.062295143634261835,0.445208386044871,0.43629649836123513,0.4820978603135856,0.05654521992985801,0.009820390225445322,0.18964450962124724,0.23843001093789803,0.19616893694236223,0.5109647918807447,0.07398000693818618,0.011197224785753666
1637087027.979,0.009541713273475427,0.00975264391133828,0.009168113325292023,0.054734495676842146,0.4405818709177123,0.5159061706567905,0.4703839909474483,0.4810816497732372,0.056991931904392265,0.5745330391142078,0.4595562559259657,0.05659791707686839,0.06285553927429545,0.4457466430580407,0.00594207404372754,0.5243104223971685,0.010665727150506376,0.011185876071265054,0.46026424678632916,0.43408577548262084,0.05239611503027299,0.4262333791424042,0.009455253470517155,0.24102496652264582,0.009692999671909676,0.5146676520257336,0.479990557411194,0.5365717125201929,0.0711649840823597,0.009870083324549635,0.062295143634261835,0.445208386044871,0.43629649836123513,0.4820978603135856,0.05654521992985801,0.009820390225445322,0.18964450962124724,0.23843001093789803,0.19616893694236223,0.5109647918807447,0.07398000693818618,0.011197224785753666
1637087042.998,0.00952650060147977,0.00925789711146733,0.009368965069209114,0.05277296168854451,0.4398595317207884,0.5162412575693174,0.47013571585621305,0.48139125863568283,0.05683226555372959,0.574600366526363,0.45745308127402406,0.05665211045917145,0.06276528203029089,0.44674903371407093,0.005631197214881813,0.5147588486261487,0.010787297845387607,0.010706092736721465,0.4598195508925976,0.4329563881307432,0.05210738107670426,0.4347278134447695,0.009454850708138536,0.23866482940162714,0.009792348664227438,0.5129773678571261,0.47914243545266516,0.59927534267828,0.07288222574833163,0.009794520553702057,0.062238925984448565,0.4262199539292868,0.4180647117624248,0.4931646803926087,0.05672400691656053,0.009831484817734791,0.1942424749327762,0.23853821064790637,0.19363214417907193,0.5200201662497261,0.07421585518948176,0.011195818360690021
1637087058.015,0.00952650060147977,0.00925789711146733,0.009368965069209114,0.05277296168854451,0.4398595317207884,0.5162412575693174,0.47013571585621305,0.48139125863568283,0.05683226555372959,0.574600366526363,0.45745308127402406,0.05665211045917145,0.06276528203029089,0.44674903371407093,0.005631197214881813,0.5147588486261487,0.010787297845387607,0.010706092736721465,0.4598195508925976,0.4329563881307432,0.05210738107670426,0.4347278134447695,0.009454850708138536,0.23866482940162714,0.009792348664227438,0.5129773678571261,0.47914243545266516,0.59927534267828,0.07288222574833163,0.009794520553702057,0.062238925984448565,0.4262199539292868,0.4180647117624248,0.4931646803926087,0.05672400691656053,0.009831484817734791,0.1942424749327762,0.23853821064790637,0.19363214417907193,0.5200201662497261,0.07421585518948176,0.011195818360690021
1637087073.035,0.009510355335848555,0.009663179244768538,0.009264274808234718,0.055367379454942384,0.4382018444559362,0.5164957964388852,0.4690676159171012,0.4809952961652426,0.05719464861531265,0.5969286964287841,0.4553949458550974,0.05638995265109518,0.06259287932071217,0.4454508437233221,0.005873199964770957,0.5099893844177679,0.011356901017101769,0.01050366263837741,0.4575829362816106,0.43160108776603434,0.05150955235487239,0.43501743370935764,0.009516729923829544,0.2361273130743397,0.009711665180023565,0.5125576906110715,0.478228492982631,0.5673700536450075,0.06940726010825503,0.00980337991109069,0.06262524480160502,0.44699477843958096,0.43581268444990107,0.525792155927088,0.05650670667279016,0.009720178601115292,0.1939716491676372,0.2223165790191557,0.19299752835681822,0.5326642634601982,0.07404511750700851,0.011076113451868187
1637087088.055,0.009510355335848555,0.009663179244768538,0.009264274808234718,0.055367379454942384,0.4382018444559362,0.5164957964388852,0.4690676159171012,0.4809952961652426,0.05719464861531265,0.5969286964287841,0.4553949458550974,0.05638995265109518,0.06259287932071217,0.4454508437233221,0.005873199964770957,0.5099893844177679,0.011356901017101769,0.01050366263837741,0.4575829362816106,0.43160108776603434,0.05150955235487239,0.43501743370935764,0.009516729923829544,0.2361273130743397,0.009711665180023565,0.5125576906110715,0.478228492982631,0.5673700536450075,0.06940726010825503,0.00980337991109069,0.06262524480160502,0.44699477843958096,0.43581268444990107,0.525792155927088,0.05650670667279016,0.009720178601115292,0.1939716491676372,0.2223165790191557,0.19299752835681822,0.5326642634601982,0.07404511750700851,0.011076113451868187
1637087103.081,0.009414324938687765,0.009332633872628133,0.008686687589751349,0.05540972906269476,0.4373567326307138,0.5167678753640332,0.46967799558477363,0.48095635075451115,0.05665415521932898,0.5531011188262056,0.45522000201505786,0.05652883355008895,0.06245481205402541,0.4439473630414622,0.005881073456764434,0.5128288766988965,0.010678632828541085,0.010792477360717315,0.4593582420069728,0.4321712605215593,0.05117498566276815,0.4227799323968676,0.009339384854775005,0.23570913299585497,0.009647171698164394,0.5138520518130509,0.4788075817245719,0.5396045196381419,0.07060424198639961,0.009738344512360188,0.06224377191160199,0.44568978210360344,0.43351058259259706,0.4823033773711489,0.05634687164360688,0.009735673810915389,0.192967638402252,0.2361280356036401,0.19358176728994142,0.487203205703419,0.06978453673570531,0.011113711860730206
1637087118.109,0.009414324938687765,0.009332633872628133,0.008686687589751349,0.05540972906269476,0.4373567326307138,0.5167678753640332,0.46967799558477363,0.48095635075451115,0.05665415521932898,0.5531011188262056,0.45522000201505786,0.05652883355008895,0.06245481205402541,0.4439473630414622,0.005881073456764434,0.5128288766988965,0.010678632828541085,0.010792477360717315,0.4593582420069728,0.4321712605215593,0.05117498566276815,0.4227799323968676,0.009339384854775005,0.23570913299585497,0.009647171698164394,0.5138520518130509,0.4788075817245719,0.5396045196381419,0.07060424198639961,0.009738344512360188,0.06224377191160199,0.44568978210360344,0.43351058259259706,0.4823033773711489,0.05634687164360688,0.009735673810915389,0.192967638402252,0.2361280356036401,0.19358176728994142,0.487203205703419,0.06978453673570531,0.011113711860730206
1637087133.129,0.009495799863610585,0.00960279661323997,0.009315047776196541,0.05549168441471462,0.4376655720116066,0.5163752675999476,0.46999993319274913,0.48159993148083374,0.05616141095000105,0.5734215443741941,0.4544819856390465,0.056399680776031046,0.06250038753563544,0.44261806081517885,0.005707016459098466,0.4833185138245908,0.011291801247918565,0.011426687118512092,0.45870902675494984,0.4326519132673382,0.050972845736890496,0.432597610956193,0.009228392445340242,0.23537082670018022,0.009654331921175215,0.5151704423808969,0.4790692878339243,0.5978649328036048,0.06857044209027277,0.009682668015005037,0.06252008305082199,0.44469282757945583,0.4329568519259168,0.5268532136663495,0.05642262568807278,0.009791450635714412,0.19270934787685187,0.23487819964026635,0.19342578514275727,0.5337053982756685,0.0694218923242301,0.010967934948599045
1637087148.154,0.009495799863610585,0.00960279661323997,0.009315047776196541,0.05549168441471462,0.4376655720116066,0.5163752675999476,0.46999993319274913,0.48159993148083374,0.05616141095000105,0.5734215443741941,0.4544819856390465,0.056399680776031046,0.06250038753563544,0.44261806081517885,0.005707016459098466,0.4833185138245908,0.011291801247918565,0.011426687118512092,0.45870902675494984,0.4326519132673382,0.050972845736890496,0.432597610956193,0.009228392445340242,0.23537082670018022,0.009654331921175215,0.5151704423808969,0.4790692878339243,0.5978649328036048,0.06857044209027277,0.009682668015005037,0.06252008305082199,0.44469282757945583,0.4329568519259168,0.5268532136663495,0.05642262568807278,0.009791450635714412,0.19270934787685187,0.23487819964026635,0.19342578514275727,0.5337053982756685,0.0694218923242301,0.010967934948599045
1637087163.18,0.009480755045810047,0.008761069297722633,0.009223076090791845,0.0554869534134569,0.43711037870309405,0.5173724744133866,0.47079228092557207,0.4823045289909691,0.05625409824962242,0.5705386778427888,0.45502282178611864,0.05600560178358628,0.06202317620660383,0.4427114725579269,0.005622562741400243,0.512528837176319,0.011455717583479871,0.011119370741546198,0.45845611287215493,0.43266409403487205,0.0507119012634272,0.40147690573223993,0.009289873074522073,0.23344782227039637,0.009618643485386609,0.5160017834196121,0.4797763184335222,0.5509017452900953,0.06731049749393593,0.00970636607671121,0.0628523767027331,0.44542525257779325,0.43210386080542285,0.5155210673151276,0.05613762110643661,0.009852767542748058,0.19152458271061412,0.2266660029319254,0.19487268873565478,0.5356584596639631,0.06929680548100825,0.011158532324407472
