"Time","pod:currencyservice-w2-6f8d8654c5-22lf2_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-q4f7r_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ng64l_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-g92mg_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6xs6d_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9vx2p_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6n8tk_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5tgdx_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-zplkz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-8r6kt_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-c6z9m_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-g489k_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-jcqw4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-64xrg_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-9rwcl_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gxkh9_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9lpj7_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-c7vxn_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-gl2rb_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-pg8np_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-j4265_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-85vwj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-ff4z4_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-2hl5j_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-nj7pm_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cmbg7_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-xcl7p_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-945fr_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-5wq67_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-qbgxk_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-9zzbv_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-qq7bd_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-hpwfb_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-g8kzs_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-m75h6_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-26krf_service:frontend_node:worker--4.novalocal"
1637089566.201,0.5295217203177276,0.4878131798090113,0.06408290160939431,0.071435722066627,0.4596333239277389,0.05602846124477897,0.05274904890538026,0.5296301432727579,0.010244631915246036,0.19011943218218386,0.054538875294656286,0.009465991206082769,0.47399261684838756,0.009924140382792195,0.009907304401562785,0.44712052805502667,0.005754408826189954,0.010824467900330191,0.4418913236991422,0.49099169127467956,0.06404817567650503,0.010289294894984457,0.4460976863347501,0.46093378552799463,0.05588144790492786,0.009839197177048401,0.23763066424022966,0.05572424704121002,0.4999130427854346,0.010478778166306442,0.1942448148578808,0.439922742123508,0.010150802163500864,0.43600228924726725,0.43592537784251645,0.009156152865178072,0.5741630497460901,0.06890673663702153,0.4849165509785123,0.5296252904438394,0.24131383785736893,0.4792892346022025
1637089581.214,0.5295217203177276,0.4878131798090113,0.06408290160939431,0.071435722066627,0.4596333239277389,0.05602846124477897,0.05274904890538026,0.5296301432727579,0.010244631915246036,0.19011943218218386,0.054538875294656286,0.009465991206082769,0.47399261684838756,0.009924140382792195,0.009907304401562785,0.44712052805502667,0.005754408826189954,0.010824467900330191,0.4418913236991422,0.49099169127467956,0.06404817567650503,0.010289294894984457,0.4460976863347501,0.46093378552799463,0.05588144790492786,0.009839197177048401,0.23763066424022966,0.05572424704121002,0.4999130427854346,0.010478778166306442,0.1942448148578808,0.439922742123508,0.010150802163500864,0.43600228924726725,0.43592537784251645,0.009156152865178072,0.5741630497460901,0.06890673663702153,0.4849165509785123,0.5296252904438394,0.24131383785736893,0.4792892346022025
1637089596.234,0.5281289072120572,0.48715310702330783,0.06415369038865165,0.06966982696723797,0.4596784097364738,0.056114255094183205,0.052539841046345105,0.5296614260778016,0.010267845166010823,0.1833986236199308,0.05602201613466567,0.009359368995341127,0.5166497730053963,0.009721275082950993,0.009891882628225716,0.44590614712956445,0.005846814604670727,0.011001295269417469,0.44160051652965737,0.4902538674080658,0.0642597100365097,0.010246846841061606,0.44766749990138643,0.46060291434816647,0.05600120403869444,0.009796584753998786,0.23014519286554241,0.055688816090450594,0.5182242576797276,0.01115160090819919,0.19523278750619966,0.43944363448206614,0.00999938958489019,0.4368835539621323,0.4362727161983273,0.009231491429251485,0.5798772488142641,0.06807956441423244,0.4841855310148068,0.5503527567080091,0.241958881450327,0.48250666066087444
1637089611.253,0.5281289072120572,0.48715310702330783,0.06415369038865165,0.06966982696723797,0.4596784097364738,0.056114255094183205,0.052539841046345105,0.5296614260778016,0.010267845166010823,0.1833986236199308,0.05602201613466567,0.009359368995341127,0.5166497730053963,0.009721275082950993,0.009891882628225716,0.44590614712956445,0.005846814604670727,0.011001295269417469,0.44160051652965737,0.4902538674080658,0.0642597100365097,0.010246846841061606,0.44766749990138643,0.46060291434816647,0.05600120403869444,0.009796584753998786,0.23014519286554241,0.055688816090450594,0.5182242576797276,0.01115160090819919,0.19523278750619966,0.43944363448206614,0.00999938958489019,0.4368835539621323,0.4362727161983273,0.009231491429251485,0.5798772488142641,0.06807956441423244,0.4841855310148068,0.5503527567080091,0.241958881450327,0.48250666066087444
1637089626.27,0.526510270272735,0.4861766838623765,0.06375147138134926,0.0717660523962464,0.4601352076574624,0.056464674401673756,0.05216927391472714,0.5288262945170052,0.010084771758818773,0.1830928947872352,0.055515738740373535,0.00931100390634018,0.48863683773329036,0.011098867175864776,0.009835884485760017,0.44410481837103444,0.005768246871203314,0.010907933394579804,0.44048761470304776,0.4892603833992325,0.06446746951172831,0.01027566826344763,0.4457434373928637,0.458536291388418,0.056170476452090674,0.009772297555644046,0.22940770323961396,0.05260740874033055,0.5184873452581379,0.010624007780948644,0.1958663444917659,0.438764391564717,0.01002276745518708,0.43554057725163237,0.4349741075777782,0.008734044256997454,0.560491525309861,0.06748148443936894,0.48383485536046955,0.5519973311951291,0.24117919137471536,0.4763745485033552
1637089641.294,0.526510270272735,0.4861766838623765,0.06375147138134926,0.0717660523962464,0.4601352076574624,0.056464674401673756,0.05216927391472714,0.5288262945170052,0.010084771758818773,0.1830928947872352,0.055515738740373535,0.00931100390634018,0.48863683773329036,0.011098867175864776,0.009835884485760017,0.44410481837103444,0.005768246871203314,0.010907933394579804,0.44048761470304776,0.4892603833992325,0.06446746951172831,0.01027566826344763,0.4457434373928637,0.458536291388418,0.056170476452090674,0.009772297555644046,0.22940770323961396,0.05260740874033055,0.5184873452581379,0.010624007780948644,0.1958663444917659,0.438764391564717,0.01002276745518708,0.43554057725163237,0.4349741075777782,0.008734044256997454,0.560491525309861,0.06748148443936894,0.48383485536046955,0.5519973311951291,0.24117919137471536,0.4763745485033552
1637089656.315,0.5247994950075205,0.486249870740644,0.06355994426606985,0.07235257360682522,0.4596615504818222,0.056619192224863474,0.05215546715593483,0.5285063754980315,0.0101687377628151,0.18495117840372433,0.05571819047492294,0.008785880158098579,0.48702205312515456,0.010251811511091323,0.009819473555317235,0.446045959398442,0.00547403562995033,0.011006532808095841,0.44091442897894584,0.4883862393044818,0.06457918883126536,0.010280822636775322,0.4466193204552533,0.4581239857048586,0.05624633195749362,0.009668583831110114,0.22683742467008755,0.055277592971801126,0.487007348989998,0.010981047345573576,0.19481885405362886,0.43852875406081254,0.010013480201006527,0.43668267512452186,0.4363045398555094,0.009346394735840145,0.5797799796381269,0.06847619364241778,0.48365834786454237,0.5441204998762785,0.24150186183312214,0.48160305233106027
1637089671.338,0.5247994950075205,0.486249870740644,0.06355994426606985,0.07235257360682522,0.4596615504818222,0.056619192224863474,0.05215546715593483,0.5285063754980315,0.0101687377628151,0.18495117840372433,0.05571819047492294,0.008785880158098579,0.48702205312515456,0.010251811511091323,0.009819473555317235,0.446045959398442,0.00547403562995033,0.011006532808095841,0.44091442897894584,0.4883862393044818,0.06457918883126536,0.010280822636775322,0.4466193204552533,0.4581239857048586,0.05624633195749362,0.009668583831110114,0.22683742467008755,0.055277592971801126,0.487007348989998,0.010981047345573576,0.19481885405362886,0.43852875406081254,0.010013480201006527,0.43668267512452186,0.4363045398555094,0.009346394735840145,0.5797799796381269,0.06847619364241778,0.48365834786454237,0.5441204998762785,0.24150186183312214,0.48160305233106027
1637089686.362,0.5257580885537498,0.4863435655172563,0.06368150689100979,0.07054987082665232,0.46007015937355467,0.05636599358390337,0.0523253531830851,0.5293520870371744,0.0100836393324331,0.19116579612796636,0.05555612537586083,0.009281904600728022,0.4833679144090096,0.010649510534481807,0.009746642381541335,0.4468704432076468,0.005793279217862428,0.011180074211999633,0.44070461013477846,0.4888127399716883,0.06452222832218768,0.010179771587928162,0.43379424054252774,0.4572955675381396,0.056224244047725705,0.009623878868241502,0.2385342937150159,0.055651608656933055,0.4758837807008708,0.011503907177796278,0.19534398524128244,0.4382556572472517,0.01000142850406916,0.4381070055574444,0.4374071513219403,0.009087560628939702,0.5662225348403472,0.06638189294587123,0.4833733807454673,0.5585377407674483,0.24109131470917686,0.49652916116209495
1637089701.383,0.5257580885537498,0.4863435655172563,0.06368150689100979,0.07054987082665232,0.46007015937355467,0.05636599358390337,0.0523253531830851,0.5293520870371744,0.0100836393324331,0.19116579612796636,0.05555612537586083,0.009281904600728022,0.4833679144090096,0.010649510534481807,0.009746642381541335,0.4468704432076468,0.005793279217862428,0.011180074211999633,0.44070461013477846,0.4888127399716883,0.06452222832218768,0.010179771587928162,0.43379424054252774,0.4572955675381396,0.056224244047725705,0.009623878868241502,0.2385342937150159,0.055651608656933055,0.4758837807008708,0.011503907177796278,0.19534398524128244,0.4382556572472517,0.01000142850406916,0.4381070055574444,0.4374071513219403,0.009087560628939702,0.5662225348403472,0.06638189294587123,0.4833733807454673,0.5585377407674483,0.24109131470917686,0.49652916116209495
1637089716.407,0.5277970597552955,0.48798121168633524,0.06427127390782633,0.06707663788664879,0.457691137090646,0.05581730512363392,0.0522256791314679,0.5315429198000728,0.010158056183745216,0.19218056890009239,0.05589878459521046,0.009238260507329142,0.4604798356372198,0.009787321407515023,0.009750940948300231,0.4478051752706389,0.005867691446597413,0.011324209361939579,0.439088258261097,0.4905749858751669,0.06517741488473218,0.01031469483160477,0.43694032177202236,0.45573728872686764,0.05585753478850533,0.009660142511427348,0.23881868183550714,0.05567909754237882,0.5162100412806495,0.011478816486351542,0.19375654856642271,0.43654137545332855,0.010094426498947488,0.418034955638795,0.43842279191639466,0.009369677512378466,0.5525051589223953,0.06699366160512749,0.48564006080499456,0.5825295497214991,0.2404869449709935,0.48067140421422205
1637089731.427,0.5277970597552955,0.48798121168633524,0.06427127390782633,0.06707663788664879,0.457691137090646,0.05581730512363392,0.0522256791314679,0.5315429198000728,0.010158056183745216,0.19218056890009239,0.05589878459521046,0.009238260507329142,0.4604798356372198,0.009787321407515023,0.009750940948300231,0.4478051752706389,0.005867691446597413,0.011324209361939579,0.439088258261097,0.4905749858751669,0.06517741488473218,0.01031469483160477,0.43694032177202236,0.45573728872686764,0.05585753478850533,0.009660142511427348,0.23881868183550714,0.05567909754237882,0.5162100412806495,0.011478816486351542,0.19375654856642271,0.43654137545332855,0.010094426498947488,0.418034955638795,0.43842279191639466,0.009369677512378466,0.5525051589223953,0.06699366160512749,0.48564006080499456,0.5825295497214991,0.2404869449709935,0.48067140421422205
1637089746.442,0.5298418109098071,0.4892124728176337,0.06459789712350601,0.06735493064585349,0.45865104927325895,0.0559064664159577,0.0522379714364225,0.5346093080165746,0.010014107427424652,0.19096566474187787,0.05312537567268541,0.00921772420533416,0.48874232718354654,0.010335850348584856,0.009754403241764157,0.4467659273917328,0.005786211764756483,0.011128870309208868,0.4398359712403269,0.49188981532864695,0.06525418152729807,0.01038868804352698,0.4481442344770718,0.4564076128393787,0.05574311781473953,0.009497034798277324,0.23879451862296153,0.05533230276437512,0.4931831084504176,0.01027606519119634,0.19335857456398692,0.4374067611400225,0.010182484908683759,0.43776018410036555,0.41770477943996254,0.00920672976267504,0.5742907263316449,0.07050106834852231,0.4866405528875207,0.5803293071046789,0.2396508567006773,0.46520953431865536
1637089761.464,0.5298418109098071,0.4892124728176337,0.06459789712350601,0.06735493064585349,0.45865104927325895,0.0559064664159577,0.0522379714364225,0.5346093080165746,0.010014107427424652,0.19096566474187787,0.05312537567268541,0.00921772420533416,0.48874232718354654,0.010335850348584856,0.009754403241764157,0.4467659273917328,0.005786211764756483,0.011128870309208868,0.4398359712403269,0.49188981532864695,0.06525418152729807,0.01038868804352698,0.4481442344770718,0.4564076128393787,0.05574311781473953,0.009497034798277324,0.23879451862296153,0.05533230276437512,0.4931831084504176,0.01027606519119634,0.19335857456398692,0.4374067611400225,0.010182484908683759,0.43776018410036555,0.41770477943996254,0.00920672976267504,0.5742907263316449,0.07050106834852231,0.4866405528875207,0.5803293071046789,0.2396508567006773,0.46520953431865536
