"Time","pod:currencyservice-w3-656689488c-prghk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-xj6j2_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-wjscx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-b8b6s_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-qgxbx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-sspt2_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-h8kvg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-t7p89_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-gbbm6_service:currencyservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-rw948_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-scdlb_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-6ztl6_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jmjtf_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-rngnb_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kmfwm_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k84bm_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-l9l9f_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-x9p2x_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-k6gkp_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-cnwwk_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-brkrz_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fvfsj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-p2g7w_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-5s6hj_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-25msd_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-4mn4x_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-8k4d5_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-h9wck_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-c6zv9_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-2b7k7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-4jxxb_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7925c_service:recommendationservice_node:worker--4.novalocal"
1636029133.323,0.5602748184377948,0.6758531146287711,0.706332456034805,0.5559967798431871,0.008938405855798687,0.08585962304977537,0.009463063295590893,0.009513880547073405,0.004466846524506423,0.6402729173343253,0.6765297891320844,0.7149074184443206,0.5615605123234048,0.009064805272639734,0.010138027104169616,0.0756595250988636,0.18330118691868616,0.025098728807751585,0.0965518518919555,0.6775500394074475,0.07666205325142213,0.1751705251671666,0.009372219302139382,0.018677738651053755,0.6736784461711314,0.5560432892044955,0.009004775021246237,0.720240068257959,0.08585938364419793,0.07516312297206221,0.1748711756734383,0.19973459857180817,0.20723102417855804,0.7250638865929269,0.6669459313998606,0.0771366750639701,0.6948082209260527,0.14819364556238487,0.034106977015641055,0.20452464403048903,0.6360968877878037,0.1544932891526759,0.10029786383586947,0.010518201259209197
1636029148.338,0.5606445667054781,0.6790489996760771,0.7057109798453548,0.5574946540555883,0.008925717701397004,0.0858880401008909,0.009340375153779938,0.009582519225642412,0.004441371723963642,0.6399489826742372,0.6749458401320838,0.7153462542602056,0.5620691168465699,0.009073989918670426,0.009877184125120337,0.07564167101530417,0.18411684926291072,0.025286929422463328,0.09594620358886434,0.676978410645638,0.07678394201616318,0.17136845379556548,0.009215896518489732,0.018898675339573887,0.6751476150963435,0.5563765838367959,0.009064846913676929,0.719910604698237,0.08576696326306177,0.07444754767952591,0.1749845964651875,0.19926299638288036,0.20674874624680234,0.7086762320392441,0.6788908953623343,0.07704964730610978,0.6981181446608729,0.14873799990315384,0.03411845456263253,0.2045429916602588,0.6373199488150291,0.15448354693610913,0.10024611751590204,0.010678796886210932
1636029163.355,0.5606445667054781,0.6790489996760771,0.7057109798453548,0.5574946540555883,0.008925717701397004,0.0858880401008909,0.009340375153779938,0.009582519225642412,0.004441371723963642,0.6399489826742372,0.6749458401320838,0.7153462542602056,0.5620691168465699,0.009073989918670426,0.009877184125120337,0.07564167101530417,0.18411684926291072,0.025286929422463328,0.09594620358886434,0.676978410645638,0.07678394201616318,0.17136845379556548,0.009215896518489732,0.018898675339573887,0.6751476150963435,0.5563765838367959,0.009064846913676929,0.719910604698237,0.08576696326306177,0.07444754767952591,0.1749845964651875,0.19926299638288036,0.20674874624680234,0.7086762320392441,0.6788908953623343,0.07704964730610978,0.6981181446608729,0.14873799990315384,0.03411845456263253,0.2045429916602588,0.6373199488150291,0.15448354693610913,0.10024611751590204,0.010678796886210932
1636029178.377,0.5393313997418355,0.6789080843909858,0.7164236284867509,0.558770770183489,0.00887017453773147,0.0864547547498929,0.009338396933366043,0.009411796331206833,0.0043683201926081605,0.6395199345780879,0.67614358194364,0.7143047464893684,0.5476759461478473,0.009034552191442403,0.010400133395498381,0.07534641468772896,0.18380451502783418,0.025216011396903187,0.09966221223964578,0.6770460211137224,0.07628101771535196,0.16724381889556217,0.009202488075029248,0.018730328619603973,0.6936043107686445,0.5570302329188512,0.008921710888407859,0.7191995188675848,0.08569149487924736,0.07444956022204115,0.17518214087814754,0.19207905197920516,0.2105838551836007,0.7190474067516479,0.6789542716787464,0.07658367783254613,0.6587040876786261,0.14844102777324053,0.034216094578761,0.20534859947821932,0.6387531224479137,0.1488216714736772,0.09437638999076771,0.01024048403382981
1636029193.406,0.5393313997418355,0.6789080843909858,0.7164236284867509,0.558770770183489,0.00887017453773147,0.0864547547498929,0.009338396933366043,0.009411796331206833,0.0043683201926081605,0.6395199345780879,0.67614358194364,0.7143047464893684,0.5476759461478473,0.009034552191442403,0.010400133395498381,0.07534641468772896,0.18380451502783418,0.025216011396903187,0.09966221223964578,0.6770460211137224,0.07628101771535196,0.16724381889556217,0.009202488075029248,0.018730328619603973,0.6936043107686445,0.5570302329188512,0.008921710888407859,0.7191995188675848,0.08569149487924736,0.07444956022204115,0.17518214087814754,0.19207905197920516,0.2105838551836007,0.7190474067516479,0.6789542716787464,0.07658367783254613,0.6587040876786261,0.14844102777324053,0.034216094578761,0.20534859947821932,0.6387531224479137,0.1488216714736772,0.09437638999076771,0.01024048403382981
1636029208.431,0.541742984900722,0.6628546680017743,0.7031649302458678,0.5591203523043458,0.008861759725932658,0.08626627730461091,0.009297907355798952,0.009428011156004883,0.004362135266012474,0.6384866223888466,0.6765258472521625,0.7142098583691296,0.5625632241295284,0.009044885649600721,0.009735905793752362,0.07535109593078057,0.18311585354287868,0.02520118613322686,0.0943132736882851,0.6769966550662099,0.0763834985788731,0.1755357009825521,0.009192829245218003,0.018699156947902543,0.6939083803564507,0.5577567882815022,0.008963545671650433,0.718584951959468,0.0856055276771791,0.07654395185803173,0.17542136990611368,0.18611826067942455,0.21551447154860875,0.7257150809723807,0.6787871616032343,0.07646981998260853,0.6746385630590066,0.14849004887014866,0.03435886267492046,0.2055698009605611,0.6376828248307413,0.14760932423411083,0.0956157157012428,0.010776173479581883
1636029223.469,0.541742984900722,0.6628546680017743,0.7031649302458678,0.5591203523043458,0.008861759725932658,0.08626627730461091,0.009297907355798952,0.009428011156004883,0.004362135266012474,0.6384866223888466,0.6765258472521625,0.7142098583691296,0.5625632241295284,0.009044885649600721,0.009735905793752362,0.07535109593078057,0.18311585354287868,0.02520118613322686,0.0943132736882851,0.6769966550662099,0.0763834985788731,0.1755357009825521,0.009192829245218003,0.018699156947902543,0.6939083803564507,0.5577567882815022,0.008963545671650433,0.718584951959468,0.0856055276771791,0.07654395185803173,0.17542136990611368,0.18611826067942455,0.21551447154860875,0.7257150809723807,0.6787871616032343,0.07646981998260853,0.6746385630590066,0.14849004887014866,0.03435886267492046,0.2055698009605611,0.6376828248307413,0.14760932423411083,0.0956157157012428,0.010776173479581883
1636029238.614,0.5396024480075599,0.6787149866823284,0.7606589813819975,0.5594545881769712,0.008877199777455928,0.08666478636152641,0.009402932281286299,0.009384534600307295,0.004482186576790186,0.6378727188201303,0.6759437571185634,0.7155105118697642,0.5608271730155918,0.008583698944382344,0.009603353012550851,0.0752249554459163,0.1829423340657125,0.02517080462762305,0.09541586277829019,0.6768142173580215,0.07618285171946959,0.17477852062674842,0.009137158050493149,0.018594372512587554,0.6444407273550882,0.5576529009707399,0.00896506630889752,0.7184413117795038,0.08581482494712257,0.07319106044794471,0.17542968485559746,0.1945209125270143,0.19637897183780087,0.7705384559514943,0.6782439856158955,0.07425127395595035,0.6979061151744055,0.14835699742198163,0.03427683684718051,0.2054702042900182,0.6362730308096214,0.1526213914529409,0.0961935590071469,0.010569132335000744
1636029253.683,0.5396024480075599,0.6787149866823284,0.7606589813819975,0.5594545881769712,0.008877199777455928,0.08666478636152641,0.009402932281286299,0.009384534600307295,0.004482186576790186,0.6378727188201303,0.6759437571185634,0.7155105118697642,0.5608271730155918,0.008583698944382344,0.009603353012550851,0.0752249554459163,0.1829423340657125,0.02517080462762305,0.09541586277829019,0.6768142173580215,0.07618285171946959,0.17477852062674842,0.009137158050493149,0.018594372512587554,0.6444407273550882,0.5576529009707399,0.00896506630889752,0.7184413117795038,0.08581482494712257,0.07319106044794471,0.17542968485559746,0.1945209125270143,0.19637897183780087,0.7705384559514943,0.6782439856158955,0.07425127395595035,0.6979061151744055,0.14835699742198163,0.03427683684718051,0.2054702042900182,0.6362730308096214,0.1526213914529409,0.0961935590071469,0.010569132335000744
1636029268.698,0.5600454474019412,0.679164574358313,0.6990118217050797,0.5593691771815646,0.008836588949554785,0.08663503878432458,0.009357586879517897,0.009428830207515847,0.004578935575882025,0.6382011202373654,0.6766192134400104,0.7149801334082981,0.5608045773253472,0.008880888265964042,0.010093713890043245,0.0749755477248088,0.1841180943018933,0.02524748069217135,0.10150004099974705,0.6766404028154953,0.07618681972032343,0.1748864537343811,0.009007125770175813,0.01750446384364066,0.6702888013543926,0.5590304135119907,0.00883755880242451,0.7175938871611629,0.08627131533538046,0.07446726595386874,0.1753707283458719,0.19642755872238682,0.20756846266058943,0.7661033531794079,0.6792370712758938,0.07603132848790259,0.7004113626093127,0.14844081964643502,0.03437122136104637,0.20732122151304055,0.6353058100327063,0.14198824739611546,0.10112050357332687,0.010675051891907223
1636029283.711,0.5600454474019412,0.679164574358313,0.6990118217050797,0.5593691771815646,0.008836588949554785,0.08663503878432458,0.009357586879517897,0.009428830207515847,0.004578935575882025,0.6382011202373654,0.6766192134400104,0.7149801334082981,0.5608045773253472,0.008880888265964042,0.010093713890043245,0.0749755477248088,0.1841180943018933,0.02524748069217135,0.10150004099974705,0.6766404028154953,0.07618681972032343,0.1748864537343811,0.009007125770175813,0.01750446384364066,0.6702888013543926,0.5590304135119907,0.00883755880242451,0.7175938871611629,0.08627131533538046,0.07446726595386874,0.1753707283458719,0.19642755872238682,0.20756846266058943,0.7661033531794079,0.6792370712758938,0.07603132848790259,0.7004113626093127,0.14844081964643502,0.03437122136104637,0.20732122151304055,0.6353058100327063,0.14198824739611546,0.10112050357332687,0.010675051891907223
1636029298.734,0.5450064752968908,0.6778464354664058,0.7532617200176953,0.5585202818722145,0.008859850286944979,0.0861326880068045,0.009357112628176994,0.009399595897064527,0.0045684801239805235,0.6359128327366201,0.6751692131323751,0.7145307459929476,0.535695775099038,0.008354053349255318,0.010454723180773963,0.07433150759366965,0.18371427984101532,0.025278766350391387,0.09099976123455705,0.6750937669359035,0.07564952820889288,0.1734128976053615,0.009106528276273581,0.0174592315051628,0.6777467358282074,0.559692777380651,0.008821071489628452,0.7169347378928252,0.08598555910474355,0.07335255185571626,0.17472290211473557,0.18955171998112663,0.21457535276451112,0.7645984253618762,0.6769448946012562,0.07253798013025008,0.6664974422976484,0.14712685794844413,0.03440110689956087,0.20734102037461982,0.633659089830351,0.1513002274439594,0.10132904069232486,0.009901086276543906
1636029313.748,0.5450064752968908,0.6778464354664058,0.7532617200176953,0.5585202818722145,0.008859850286944979,0.0861326880068045,0.009357112628176994,0.009399595897064527,0.0045684801239805235,0.6359128327366201,0.6751692131323751,0.7145307459929476,0.535695775099038,0.008354053349255318,0.010454723180773963,0.07433150759366965,0.18371427984101532,0.025278766350391387,0.09099976123455705,0.6750937669359035,0.07564952820889288,0.1734128976053615,0.009106528276273581,0.0174592315051628,0.6777467358282074,0.559692777380651,0.008821071489628452,0.7169347378928252,0.08598555910474355,0.07335255185571626,0.17472290211473557,0.18955171998112663,0.21457535276451112,0.7645984253618762,0.6769448946012562,0.07253798013025008,0.6664974422976484,0.14712685794844413,0.03440110689956087,0.20734102037461982,0.633659089830351,0.1513002274439594,0.10132904069232486,0.009901086276543906
1636029328.764,0.559487678274226,0.6791651089186803,0.7537527963876473,0.5586483008956181,0.008834693493237015,0.0864133249923085,0.009365689144169525,0.009389525321287898,0.004470285719800203,0.6345041551644999,0.6749877125524603,0.7138102602934586,0.5600159150196791,0.008860870867344356,0.00965444849288373,0.07426645275848444,0.18351147858232209,0.025268059314853437,0.10201761934674664,0.6762078729048435,0.0755037791610536,0.17342056067450365,0.009054780964122421,0.018213585915237668,0.6781890264104785,0.5606649866924334,0.008914003858925757,0.7156331667404383,0.08567755395608752,0.07355212903435818,0.17489981829672502,0.19483371704694208,0.21415844238205908,0.7183519878693593,0.6610151236193843,0.07607041954754808,0.677614966053565,0.14705737697204777,0.03446081118853346,0.20697005001183733,0.6330057459975698,0.15111309702215137,0.09959986036575957,0.009823988663103729
