"Time","pod:productcatalogservice-w4-5d9b8d854-6cmh6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5ltdd_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-8v78w_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7rtwc_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-qfk6j_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mbqhz_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-2d4h5_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-nhsg2_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-7srqb_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-8nhvc_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-gvf9v_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xj48f_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-nk4cq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-kdc72_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-st9l6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-q57p9_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-2v7g6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7rgqg_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-9nkm2_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-s4ch5_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-jcjk5_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6hlgp_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-ms2k5_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-gjpmp_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-t7kft_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9kvsk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rg6kh_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-8qlxb_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-lj6w2_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-4wtbj_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2t5tf_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w2-777d8d5dcb-vv27p_service:frontend_node:worker--2.novalocal"
1636030435.056,0.09898094343707502,0.011026392635286547,0.655822261628261,0.00957996577111947,0.02587348333083092,0.2057086687479338,0.6539787990743764,0.1756106547617204,0.07544733194278866,0.00901819980719974,0.7269045897220694,0.6268611580657532,0.0933445766006746,0.004504722817860419,0.0742702455774133,0.009007787150699692,0.030060872214693835,0.143658855198201,0.5541699934011766,0.6697243600725674,0.07457699165522114,0.08757846031193052,0.698576087769154,0.010668151868024257,0.20274844774480333,0.20858016250120603,0.6343266202219389,0.14429417048696208,0.5492231130719933,0.0709506120255359,0.008856296851613236,0.7556893688735205,0.00903389045117729,0.02011337716759637,0.08609969435255153,0.5516220733117815,0.6636165824888242,0.6657084103666697,0.5573799250730398,0.186215855086573,0.6358645993183343,0.009733624410065644,0.1646601642804138,0.7312611252226585
1636030450.079,0.09898094343707502,0.011026392635286547,0.655822261628261,0.00957996577111947,0.02587348333083092,0.2057086687479338,0.6539787990743764,0.1756106547617204,0.07544733194278866,0.00901819980719974,0.7269045897220694,0.6268611580657532,0.0933445766006746,0.004504722817860419,0.0742702455774133,0.009007787150699692,0.030060872214693835,0.143658855198201,0.5541699934011766,0.6697243600725674,0.07457699165522114,0.08757846031193052,0.698576087769154,0.010668151868024257,0.20274844774480333,0.20858016250120603,0.6343266202219389,0.14429417048696208,0.5492231130719933,0.0709506120255359,0.008856296851613236,0.7556893688735205,0.00903389045117729,0.02011337716759637,0.08609969435255153,0.5516220733117815,0.6636165824888242,0.6657084103666697,0.5573799250730398,0.186215855086573,0.6358645993183343,0.009733624410065644,0.1646601642804138,0.7312611252226585
1636030465.106,0.09072117018737132,0.010980939295270331,0.6577966393015753,0.009591180642079427,0.025986953300618898,0.21329453177848895,0.6419895118219403,0.1746951823557964,0.07530869108222352,0.008918139279188952,0.7270166556910052,0.6595999570754534,0.10165082192067175,0.0045772082728598625,0.07448446676986027,0.00899635116740404,0.030986334456504516,0.14334854289927423,0.5546152436623216,0.6711449411066267,0.07427787805004235,0.08794607912592936,0.7063614171225598,0.010629474183645097,0.19507998118496175,0.20806895734728828,0.6343633348715159,0.144702443183935,0.5361337808724659,0.07424842421646567,0.008912131335203268,0.754085537625177,0.00896796482135457,0.019953426976626273,0.08587060584761096,0.5531776827916999,0.6755004069814846,0.6372027871377552,0.5565978594084036,0.18502346199906508,0.6362579329639969,0.00970450875261245,0.1726109689501812,0.7308500795200774
1636030480.134,0.09072117018737132,0.010980939295270331,0.6577966393015753,0.009591180642079427,0.025986953300618898,0.21329453177848895,0.6419895118219403,0.1746951823557964,0.07530869108222352,0.008918139279188952,0.7270166556910052,0.6595999570754534,0.10165082192067175,0.0045772082728598625,0.07448446676986027,0.00899635116740404,0.030986334456504516,0.14334854289927423,0.5546152436623216,0.6711449411066267,0.07427787805004235,0.08794607912592936,0.7063614171225598,0.010629474183645097,0.19507998118496175,0.20806895734728828,0.6343633348715159,0.144702443183935,0.5361337808724659,0.07424842421646567,0.008912131335203268,0.754085537625177,0.00896796482135457,0.019953426976626273,0.08587060584761096,0.5531776827916999,0.6755004069814846,0.6372027871377552,0.5565978594084036,0.18502346199906508,0.6362579329639969,0.00970450875261245,0.1726109689501812,0.7308500795200774
1636030495.155,0.09360748463055758,0.011080822247181876,0.6577618661712982,0.009568694151111333,0.025982955221020714,0.21374111122131223,0.687515160884173,0.17260489357782186,0.07499381113330036,0.008869080831679806,0.7263284010443571,0.6745282703718868,0.09924207095457366,0.004784832472932529,0.07321480818112311,0.008506263288685144,0.03234201568484751,0.14250047868273213,0.553485512206596,0.6703235745606919,0.07378053871150289,0.08781479850119434,0.7527467561155843,0.009806167851891753,0.19784427532652663,0.20620317706830257,0.6337076419488913,0.14492605556687982,0.551672271280118,0.07449628929421666,0.008427680079189707,0.708695859363763,0.008883288172629691,0.01971829059549999,0.08573493390404918,0.5417050047018626,0.6640226680656236,0.6527487931972444,0.5555179485460972,0.1838773156297758,0.6344753517480921,0.009709090362279151,0.17306666132694992,0.7299269901345351
1636030510.179,0.09360748463055758,0.011080822247181876,0.6577618661712982,0.009568694151111333,0.025982955221020714,0.21374111122131223,0.687515160884173,0.17260489357782186,0.07499381113330036,0.008869080831679806,0.7263284010443571,0.6745282703718868,0.09924207095457366,0.004784832472932529,0.07321480818112311,0.008506263288685144,0.03234201568484751,0.14250047868273213,0.553485512206596,0.6703235745606919,0.07378053871150289,0.08781479850119434,0.7527467561155843,0.009806167851891753,0.19784427532652663,0.20620317706830257,0.6337076419488913,0.14492605556687982,0.551672271280118,0.07449628929421666,0.008427680079189707,0.708695859363763,0.008883288172629691,0.01971829059549999,0.08573493390404918,0.5417050047018626,0.6640226680656236,0.6527487931972444,0.5555179485460972,0.1838773156297758,0.6344753517480921,0.009709090362279151,0.17306666132694992,0.7299269901345351
1636030525.203,0.0920870283636174,0.011006943041384358,0.6589122651098114,0.009601976936041222,0.026386338327360967,0.19776067153250157,0.7060104814794403,0.17484563238075954,0.07491621242179539,0.008903889055311576,0.7234947516540382,0.6598839449201074,0.09980503182822988,0.00444505816625817,0.07450678019178546,0.009025497383648301,0.03146325151344548,0.14209039490689565,0.5545475725416547,0.6696914261450668,0.07352422588956391,0.08748290018727245,0.7520795465989433,0.0099003316230027,0.19630168435904516,0.20829507855320906,0.632718110749289,0.13242954978338325,0.5499252734674283,0.07408752241113492,0.008977349855026434,0.7037442275904684,0.008890954690980515,0.01995574094374456,0.08513407143208994,0.5538553611037382,0.6741084707236569,0.6598064892071218,0.5553390463382294,0.18325794159684117,0.633415818348467,0.009592496321495276,0.16897467499062305,0.7285749027221808
1636030540.231,0.0920870283636174,0.011006943041384358,0.6589122651098114,0.009601976936041222,0.026386338327360967,0.19776067153250157,0.7060104814794403,0.17484563238075954,0.07491621242179539,0.008903889055311576,0.7234947516540382,0.6598839449201074,0.09980503182822988,0.00444505816625817,0.07450678019178546,0.009025497383648301,0.03146325151344548,0.14209039490689565,0.5545475725416547,0.6696914261450668,0.07352422588956391,0.08748290018727245,0.7520795465989433,0.0099003316230027,0.19630168435904516,0.20829507855320906,0.632718110749289,0.13242954978338325,0.5499252734674283,0.07408752241113492,0.008977349855026434,0.7037442275904684,0.008890954690980515,0.01995574094374456,0.08513407143208994,0.5538553611037382,0.6741084707236569,0.6598064892071218,0.5553390463382294,0.18325794159684117,0.633415818348467,0.009592496321495276,0.16897467499062305,0.7285749027221808
1636030555.257,0.0895586859288688,0.010954386961568106,0.6577875707196708,0.009540151412590181,0.02771227176592167,0.21604059834139872,0.7076686746731181,0.17492064053641765,0.0743580034551238,0.008926527603038588,0.7231581483173788,0.6771222215993922,0.09309986300072229,0.004451757046077453,0.07482261449122549,0.008964765243847437,0.0305930360684916,0.14164078185647191,0.5538364156333104,0.6692467197962164,0.07332044565043419,0.08725501262201019,0.6849215059240431,0.0097738675126982,0.18885666864115203,0.20863518704993497,0.6315619673842864,0.1397721960590856,0.5517375436684192,0.07469204205086591,0.008941525613675848,0.7082530052310845,0.008884605084069365,0.01994071537092603,0.08515406691590749,0.5550234931069996,0.6772424292234569,0.6507276709547818,0.5529263114633032,0.1829751415624905,0.6325973635503861,0.009532988984181846,0.17623655027253565,0.7276527742513796
1636030570.275,0.0895586859288688,0.010954386961568106,0.6577875707196708,0.009540151412590181,0.02771227176592167,0.21604059834139872,0.7076686746731181,0.17492064053641765,0.0743580034551238,0.008926527603038588,0.7231581483173788,0.6771222215993922,0.09309986300072229,0.004451757046077453,0.07482261449122549,0.008964765243847437,0.0305930360684916,0.14164078185647191,0.5538364156333104,0.6692467197962164,0.07332044565043419,0.08725501262201019,0.6849215059240431,0.0097738675126982,0.18885666864115203,0.20863518704993497,0.6315619673842864,0.1397721960590856,0.5517375436684192,0.07469204205086591,0.008941525613675848,0.7082530052310845,0.008884605084069365,0.01994071537092603,0.08515406691590749,0.5550234931069996,0.6772424292234569,0.6507276709547818,0.5529263114633032,0.1829751415624905,0.6325973635503861,0.009532988984181846,0.17623655027253565,0.7276527742513796
1636030585.297,0.09871918908318875,0.01094985105371964,0.6566842149594769,0.009528456219049821,0.029049374258597282,0.20346540884054148,0.6705393547057057,0.17396175867469302,0.07386097498402201,0.00884622801505815,0.7248310877048224,0.6762678071386108,0.10185788018897474,0.004621367841424942,0.07197588883440782,0.008930146234048811,0.029551157192756108,0.14135652158205586,0.5516258453241454,0.6680034224781211,0.07288970411491981,0.087076470418876,0.7217516654885834,0.009860790938729684,0.19790350810307755,0.20913512229379577,0.6328245026496919,0.1447047905559182,0.552152539177012,0.07460677660107151,0.008986395301873316,0.6987604003353077,0.00874846844263633,0.01988549714906691,0.08528484115595547,0.5563615778140814,0.6772909806840411,0.6705237048003481,0.5506236774659024,0.18402606047065379,0.6346291321621422,0.009462201531437108,0.17442933054406534,0.7276507731068367
1636030600.325,0.09871918908318875,0.01094985105371964,0.6566842149594769,0.009528456219049821,0.029049374258597282,0.20346540884054148,0.6705393547057057,0.17396175867469302,0.07386097498402201,0.00884622801505815,0.7248310877048224,0.6762678071386108,0.10185788018897474,0.004621367841424942,0.07197588883440782,0.008930146234048811,0.029551157192756108,0.14135652158205586,0.5516258453241454,0.6680034224781211,0.07288970411491981,0.087076470418876,0.7217516654885834,0.009860790938729684,0.19790350810307755,0.20913512229379577,0.6328245026496919,0.1447047905559182,0.552152539177012,0.07460677660107151,0.008986395301873316,0.6987604003353077,0.00874846844263633,0.01988549714906691,0.08528484115595547,0.5563615778140814,0.6772909806840411,0.6705237048003481,0.5506236774659024,0.18402606047065379,0.6346291321621422,0.009462201531437108,0.17442933054406534,0.7276507731068367
1636030615.354,0.08870905009057246,0.009824267449507488,0.6554412043529777,0.009575522666957192,0.03073070532003445,0.1891823360368594,0.6704486045742956,0.17300992755326586,0.07295120217799352,0.008946045946827255,0.7241382692132244,0.6399167259524845,0.09439621633089043,0.004242111366448776,0.0744975194957203,0.008923622006243555,0.028196703248813976,0.14075751117184232,0.5509052876921418,0.6670540600436536,0.07244622796894931,0.0867233839121581,0.7155293566129837,0.010472354887182749,0.1940281612743074,0.2102191274512124,0.632650021515544,0.14021224528222292,0.5514611758489317,0.06831065646046365,0.008995682289901701,0.705124958011285,0.008791037320041176,0.019779740119667343,0.08514342161791644,0.5555558335075763,0.6749375526541259,0.6750406543923707,0.5487570593799528,0.18373261332316337,0.6350768989845526,0.009362938113037077,0.17050738227241308,0.7278358830763985
1636030630.381,0.08870905009057246,0.009824267449507488,0.6554412043529777,0.009575522666957192,0.03073070532003445,0.1891823360368594,0.6704486045742956,0.17300992755326586,0.07295120217799352,0.008946045946827255,0.7241382692132244,0.6399167259524845,0.09439621633089043,0.004242111366448776,0.0744975194957203,0.008923622006243555,0.028196703248813976,0.14075751117184232,0.5509052876921418,0.6670540600436536,0.07244622796894931,0.0867233839121581,0.7155293566129837,0.010472354887182749,0.1940281612743074,0.2102191274512124,0.632650021515544,0.14021224528222292,0.5514611758489317,0.06831065646046365,0.008995682289901701,0.705124958011285,0.008791037320041176,0.019779740119667343,0.08514342161791644,0.5555558335075763,0.6749375526541259,0.6750406543923707,0.5487570593799528,0.18373261332316337,0.6350768989845526,0.009362938113037077,0.17050738227241308,0.7278358830763985
