"Time","pod:productcatalogservice-w1-56c4dd84bf-66m5g_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-bn7ml_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-g9z89_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4krfm_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vpmtr_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-scqbw_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mrdjg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-xbxgl_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xzdxs_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-dxmgb_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-lk25q_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-szrkp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-9s89z_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-vxshf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-h2km5_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-65zfp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-75qwf_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-p8sns_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-st44h_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5wwl9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-sxrq4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-kj888_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7cmt5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-96srp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9d4ft_service:frontend_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-vffv9_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-q9tt6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-qlwj7_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-ssqc9_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4sm4w_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rt9ht_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q7wkt_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3"
1636031735.336,0.0757554291049223,0.04955780000685675,0.5591539407252946,0.6795223539478822,0.07486837038695944,0.009086329771118916,0.009897727017434564,0.6574844408583954,0.009333307852553676,0.558316030857241,0.07502205012144826,0.19458266033057448,0.7748366081707173,0.004431798136626338,0.1866209075538644,0.639600958418556,0.09163694879855552,0.008990262574249149,0.6484857453233301,0.009170240543213101,0.020223817987848614,0.7203452922915436,0.08495759796439353,0.17991606213651984,0.7237273431186476,0.5578066961224536,0.6680156346500885,0.009949888685156536,0.08621021630792737,0.009885902233056656,0.5602467911560095,0.7254442803296098,0.20127438125283026,0.636327015677017,0.009484458339082985,0.14597092663967878,0.17633781631009426,0.6687313969601639,0.2114613243685061,0.6774811806807204,0.10159135618978601,0.010243978545053817,0.07424002796434402,0.15090974323357703
1636031750.38,0.0757554291049223,0.04955780000685675,0.5591539407252946,0.6795223539478822,0.07486837038695944,0.009086329771118916,0.009897727017434564,0.6574844408583954,0.009333307852553676,0.558316030857241,0.07502205012144826,0.19458266033057448,0.7748366081707173,0.004431798136626338,0.1866209075538644,0.639600958418556,0.09163694879855552,0.008990262574249149,0.6484857453233301,0.009170240543213101,0.020223817987848614,0.7203452922915436,0.08495759796439353,0.17991606213651984,0.7237273431186476,0.5578066961224536,0.6680156346500885,0.009949888685156536,0.08621021630792737,0.009885902233056656,0.5602467911560095,0.7254442803296098,0.20127438125283026,0.636327015677017,0.009484458339082985,0.14597092663967878,0.17633781631009426,0.6687313969601639,0.2114613243685061,0.6774811806807204,0.10159135618978601,0.010243978545053817,0.07424002796434402,0.15090974323357703
1636031765.398,0.07536207579435614,0.05100667003403308,0.5381139178406079,0.6789519982705327,0.07333260276316729,0.008648067378330225,0.008438878154684864,0.65660361117894,0.009302078458905058,0.5437387185802702,0.07658100223781539,0.19474509331196177,0.7129758320046324,0.004474910567265589,0.18607074496053017,0.6408567698650907,0.09573532950790203,0.008936202757037853,0.655463236516715,0.009203525004962031,0.020307253931761495,0.7203470651729513,0.08538348537566479,0.1742583716796262,0.7298812419872391,0.5576329008272969,0.6682529201929881,0.010773017950765965,0.08588398357683708,0.009809012773269846,0.5600700142656314,0.7239913485523206,0.20090591997794002,0.6362220894315713,0.009382383974464654,0.14522464725063877,0.17639880007846226,0.6690305355290697,0.20469654845122115,0.6806861713877926,0.10267066470068223,0.00975754429603319,0.07395744097791077,0.15105033666776702
1636031780.422,0.07536207579435614,0.05100667003403308,0.5381139178406079,0.6789519982705327,0.07333260276316729,0.008648067378330225,0.008438878154684864,0.65660361117894,0.009302078458905058,0.5437387185802702,0.07658100223781539,0.19474509331196177,0.7129758320046324,0.004474910567265589,0.18607074496053017,0.6408567698650907,0.09573532950790203,0.008936202757037853,0.655463236516715,0.009203525004962031,0.020307253931761495,0.7203470651729513,0.08538348537566479,0.1742583716796262,0.7298812419872391,0.5576329008272969,0.6682529201929881,0.010773017950765965,0.08588398357683708,0.009809012773269846,0.5600700142656314,0.7239913485523206,0.20090591997794002,0.6362220894315713,0.009382383974464654,0.14522464725063877,0.17639880007846226,0.6690305355290697,0.20469654845122115,0.6806861713877926,0.10267066470068223,0.00975754429603319,0.07395744097791077,0.15105033666776702
1636031795.445,0.07573279419084387,0.052464394711000395,0.5574571181362739,0.6754853548209776,0.07473387217602656,0.008822544175907776,0.005517312428564165,0.6574158822459782,0.009332730282209847,0.5577528650715111,0.075145333890215,0.19628835759724228,0.7594768084819101,0.00446270763293501,0.18597648842349324,0.6401629949072732,0.09818729112113894,0.008745494835499627,0.6097937169808306,0.009234825764006199,0.020182874412563907,0.7208109822107716,0.08616317845557261,0.17860130956952022,0.6697570573323794,0.5572540160367578,0.6684961204324594,0.010526760377444504,0.08633517037813765,0.009874850003923559,0.5612845112009661,0.7230816337717433,0.19073240725272167,0.6361322726023266,0.009358841663703881,0.14585799948734623,0.1764957221180562,0.6280038033761786,0.22055489931859618,0.6740882122406374,0.09296762100747635,0.009632808742901032,0.07414896220624816,0.15053385262024532
1636031810.457,0.07573279419084387,0.052464394711000395,0.5574571181362739,0.6754853548209776,0.07473387217602656,0.008822544175907776,0.005517312428564165,0.6574158822459782,0.009332730282209847,0.5577528650715111,0.075145333890215,0.19628835759724228,0.7594768084819101,0.00446270763293501,0.18597648842349324,0.6401629949072732,0.09818729112113894,0.008745494835499627,0.6097937169808306,0.009234825764006199,0.020182874412563907,0.7208109822107716,0.08616317845557261,0.17860130956952022,0.6697570573323794,0.5572540160367578,0.6684961204324594,0.010526760377444504,0.08633517037813765,0.009874850003923559,0.5612845112009661,0.7230816337717433,0.19073240725272167,0.6361322726023266,0.009358841663703881,0.14585799948734623,0.1764957221180562,0.6280038033761786,0.22055489931859618,0.6740882122406374,0.09296762100747635,0.009632808742901032,0.07414896220624816,0.15053385262024532
1636031825.48,0.07571144287386115,0.05347210375361167,0.5433531174315035,0.678653179753168,0.07477454881360875,0.009104851804970594,0.005197012657970459,0.6569074222930097,0.009281226245485821,0.5591537420187218,0.07229122343426989,0.195013433376876,0.7774355383416065,0.004329937685568212,0.18606819182039813,0.6404497736462609,0.09397516637804193,0.008950489055947676,0.6765030638264057,0.009001322567791445,0.020060321618396593,0.7196540150060929,0.08643037977214725,0.16087776472393933,0.7112295148354069,0.5570252216492779,0.6701398160587073,0.009974687352975626,0.0865757878467951,0.00989990000422632,0.5623584417729915,0.7220096340950579,0.2080392601840969,0.635039867462351,0.00936775605981544,0.14527701214767536,0.17509025717505938,0.669329281444365,0.20798624459741888,0.684412240522711,0.0938269205305431,0.010560265307104069,0.07417516567907916,0.1510138950667783
1636031840.507,0.07571144287386115,0.05347210375361167,0.5433531174315035,0.678653179753168,0.07477454881360875,0.009104851804970594,0.005197012657970459,0.6569074222930097,0.009281226245485821,0.5591537420187218,0.07229122343426989,0.195013433376876,0.7774355383416065,0.004329937685568212,0.18606819182039813,0.6404497736462609,0.09397516637804193,0.008950489055947676,0.6765030638264057,0.009001322567791445,0.020060321618396593,0.7196540150060929,0.08643037977214725,0.16087776472393933,0.7112295148354069,0.5570252216492779,0.6701398160587073,0.009974687352975626,0.0865757878467951,0.00989990000422632,0.5623584417729915,0.7220096340950579,0.2080392601840969,0.635039867462351,0.00936775605981544,0.14527701214767536,0.17509025717505938,0.669329281444365,0.20798624459741888,0.684412240522711,0.0938269205305431,0.010560265307104069,0.07417516567907916,0.1510138950667783
1636031855.529,0.07550048000505401,0.05402076195516188,0.5571395599862268,0.6776881581145175,0.07472327352281093,0.009131988926357061,0.005038881899253972,0.6566978397367723,0.009218366386643353,0.5594283568731433,0.07535038159409849,0.17753970173160705,0.7368139547022986,0.0044982142418423555,0.18635995565429136,0.6407158633033212,0.10089654246223953,0.009038381315116868,0.6507120473293335,0.009060380996242151,0.01992687240353392,0.7181275118249653,0.08680644170521976,0.17217244977507476,0.6963265347094617,0.5550444293052207,0.6686987154195578,0.01010842782270447,0.08668793629611951,0.00978791315228604,0.5611541905575288,0.7217257854898967,0.20911733069662225,0.6348645471360697,0.009178711290742743,0.14409537843735976,0.17211718386787045,0.6700118150771297,0.2063813656300328,0.6607700311921418,0.09439701191718691,0.010454985157620328,0.07395078166872038,0.14997353615014686
1636031870.549,0.07550048000505401,0.05402076195516188,0.5571395599862268,0.6776881581145175,0.07472327352281093,0.009131988926357061,0.005038881899253972,0.6566978397367723,0.009218366386643353,0.5594283568731433,0.07535038159409849,0.17753970173160705,0.7368139547022986,0.0044982142418423555,0.18635995565429136,0.6407158633033212,0.10089654246223953,0.009038381315116868,0.6507120473293335,0.009060380996242151,0.01992687240353392,0.7181275118249653,0.08680644170521976,0.17217244977507476,0.6963265347094617,0.5550444293052207,0.6686987154195578,0.01010842782270447,0.08668793629611951,0.00978791315228604,0.5611541905575288,0.7217257854898967,0.20911733069662225,0.6348645471360697,0.009178711290742743,0.14409537843735976,0.17211718386787045,0.6700118150771297,0.2063813656300328,0.6607700311921418,0.09439701191718691,0.010454985157620328,0.07395078166872038,0.14997353615014686
1636031885.596,0.07514017442512555,0.0539960207730517,0.5334397256003962,0.6158781370648687,0.07463507600118621,0.008331797489809643,0.005013358312678705,0.6553733670177639,0.009144761937174083,0.5582447055190364,0.07621224918582342,0.1881071764104832,0.776208142766867,0.004707038090112369,0.18594921683841412,0.6421405906296678,0.10052409340434962,0.008618648533914775,0.6379244683016778,0.00892372500565156,0.019885660326028592,0.7201471762689087,0.08676114474986452,0.16572797422473184,0.7355603651984457,0.5538083645978313,0.6689663538919048,0.009532965463755353,0.08688198330431769,0.009700362573283966,0.5595822694534485,0.7213769230838769,0.20752532657009445,0.6347509159000662,0.00928597165681026,0.14314534354354758,0.17067544804699702,0.657631179137713,0.21762351652292466,0.664629357120949,0.09966893386374784,0.01058251046517173,0.07349577269646634,0.1483768385516666
1636031900.619,0.07514017442512555,0.0539960207730517,0.5334397256003962,0.6158781370648687,0.07463507600118621,0.008331797489809643,0.005013358312678705,0.6553733670177639,0.009144761937174083,0.5582447055190364,0.07621224918582342,0.1881071764104832,0.776208142766867,0.004707038090112369,0.18594921683841412,0.6421405906296678,0.10052409340434962,0.008618648533914775,0.6379244683016778,0.00892372500565156,0.019885660326028592,0.7201471762689087,0.08676114474986452,0.16572797422473184,0.7355603651984457,0.5538083645978313,0.6689663538919048,0.009532965463755353,0.08688198330431769,0.009700362573283966,0.5595822694534485,0.7213769230838769,0.20752532657009445,0.6347509159000662,0.00928597165681026,0.14314534354354758,0.17067544804699702,0.657631179137713,0.21762351652292466,0.664629357120949,0.09966893386374784,0.01058251046517173,0.07349577269646634,0.1483768385516666
1636031915.642,0.07512745014401274,0.05405491207760906,0.5291255454524237,0.6751598067933585,0.07452813450863831,0.00900407812008244,0.005279126518450724,0.6569565535705728,0.009079331881634326,0.5585459564910868,0.07563902758084044,0.1777930794458853,0.7171515675415814,0.004686254517218378,0.1844877497063322,0.6401438384628826,0.09379747602180993,0.00888256593156986,0.6439292581036609,0.008916214585464445,0.01985937390005035,0.7194163692620031,0.08608892308404606,0.17167434932148581,0.7396394680342908,0.5535720769293905,0.6715411329790371,0.00996165538982949,0.08655242432226751,0.009783036093211813,0.5613366928695762,0.7198229838968354,0.20780041326230037,0.6344402473754296,0.009177076143069039,0.14419227042014088,0.1706478915125859,0.6682179978136802,0.21089521122908456,0.6504193904273193,0.09283825695165118,0.010552444916528299,0.07387189651453617,0.14191608488500326
1636031930.671,0.07512745014401274,0.05405491207760906,0.5291255454524237,0.6751598067933585,0.07452813450863831,0.00900407812008244,0.005279126518450724,0.6569565535705728,0.009079331881634326,0.5585459564910868,0.07563902758084044,0.1777930794458853,0.7171515675415814,0.004686254517218378,0.1844877497063322,0.6401438384628826,0.09379747602180993,0.00888256593156986,0.6439292581036609,0.008916214585464445,0.01985937390005035,0.7194163692620031,0.08608892308404606,0.17167434932148581,0.7396394680342908,0.5535720769293905,0.6715411329790371,0.00996165538982949,0.08655242432226751,0.009783036093211813,0.5613366928695762,0.7198229838968354,0.20780041326230037,0.6344402473754296,0.009177076143069039,0.14419227042014088,0.1706478915125859,0.6682179978136802,0.21089521122908456,0.6504193904273193,0.09283825695165118,0.010552444916528299,0.07387189651453617,0.14191608488500326
