"Time","pod:currencyservice-w3-656689488c-rxgxx_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-b4rqv_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-6cz8n_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4czm2_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-67lc2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-sr5n2_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-fphfw_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-w56vs_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-dm889_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-llwpq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ng2tx_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-g4wgw_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-bbkpx_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ws6lm_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-xpbfh_service:productcatalogservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-f58h4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-fbd8q_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-kcvnk_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2c4cl_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-4ctgz_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-k9bgh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-22997_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-mmtbh_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-k9hfw_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-7rpcs_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-m2q6w_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-xf6jd_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-jqd4w_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7npw8_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-tcnfd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-m527d_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-xtnjw_service:frontend_node:worker--4.novalocal"
1636569549.691,0.48155404070516206,0.5499485618329871,0.21114792695770707,0.1287454610394943,0.14404699728129286,0.12629890914951913,0.698429398434846,0.48580662395403285,0.1905292705552118,0.1626615463808451,0.6191769914426131,0.16581270092464767,0.5034873952758339,0.6555696716947473,0.7022768156306219,0.14910550615283558,0.04835871030176886,0.12943600964281177,0.004201027802734889,0.14834887201560737,0.17327809123247068,0.182851677632407,0.043787603394244645,0.5675787745911258,0.14655489212581405,0.04978159964787953,0.015742950038478306,0.04387621442451774,0.051116890898980444,0.702007061618787,0.0521938949030209,0.18082199684690803,0.5656293916945471,0.6662419592528478,0.5903841243957779,0.044683760889230636,0.18451813488902508,0.5003492420715203,0.6522737495633751,0.01919642348978081,0.0397357573109932,0.12748586840417453,0.04409069508790964,0.7399390904116624
1636569564.715,0.501841454799811,0.5932433081448953,0.2037035256108264,0.12845476975499803,0.14369939421697442,0.12589255366184993,0.6988733672858225,0.49764637885620855,0.1920306140214575,0.17256561589500932,0.5887349564841908,0.16465268961826515,0.5038477207758795,0.6545303180039348,0.7038046787462032,0.1490832453827353,0.04778305471541339,0.12350093325415179,0.0045075682267591176,0.1523241715326229,0.1841580052590701,0.17366204603417723,0.04365099535435368,0.566856533422527,0.14691031676792896,0.049034495672216086,0.017367860651688882,0.04498056282611763,0.053881363114001615,0.7424098773967293,0.05296011096644568,0.1804645922944549,0.5658545946441469,0.6654573427074157,0.6526631430146429,0.042910898905211554,0.18439751958420542,0.5005945826436026,0.652496589898796,0.020853023356051496,0.038459154298932374,0.12681582587746493,0.04410381519474786,0.6910925370536853
1636569579.741,0.501841454799811,0.5932433081448953,0.2037035256108264,0.12845476975499803,0.14369939421697442,0.12589255366184993,0.6988733672858225,0.49764637885620855,0.1920306140214575,0.17256561589500932,0.5887349564841908,0.16465268961826515,0.5038477207758795,0.6545303180039348,0.7038046787462032,0.1490832453827353,0.04778305471541339,0.12350093325415179,0.0045075682267591176,0.1523241715326229,0.1841580052590701,0.17366204603417723,0.04365099535435368,0.566856533422527,0.14691031676792896,0.049034495672216086,0.017367860651688882,0.04498056282611763,0.053881363114001615,0.7424098773967293,0.05296011096644568,0.1804645922944549,0.5658545946441469,0.6654573427074157,0.6526631430146429,0.042910898905211554,0.18439751958420542,0.5005945826436026,0.652496589898796,0.020853023356051496,0.038459154298932374,0.12681582587746493,0.04410381519474786,0.6910925370536853
1636569594.768,0.5009057175242055,0.6104235816319578,0.2027036761050734,0.12873885390224687,0.1426912000230021,0.12579958341931596,0.6979638638334433,0.4965933925482958,0.1927152570129514,0.17589311776503191,0.5759597734648261,0.1626088492374319,0.5029252150127788,0.6548344251553913,0.702978288443357,0.14861702485239264,0.0469569894867906,0.12910497250142744,0.004417948924432621,0.15149189493504572,0.1692452219716314,0.1723606018710623,0.04365222960540894,0.5655613084728048,0.14664580273143785,0.048917662511251084,0.01709561310388455,0.04451451607485801,0.05618330299778971,0.6770902986906427,0.05387157924153421,0.17921000762050093,0.5656104311941397,0.6648674554429536,0.6200809702269107,0.044186965150294216,0.18530426553498275,0.50046641553546,0.6519304299304973,0.02080869672231234,0.038218540957689826,0.126376555353817,0.044275062342853805,0.6917784301870362
1636569609.793,0.5009057175242055,0.6104235816319578,0.2027036761050734,0.12873885390224687,0.1426912000230021,0.12579958341931596,0.6979638638334433,0.4965933925482958,0.1927152570129514,0.17589311776503191,0.5759597734648261,0.1626088492374319,0.5029252150127788,0.6548344251553913,0.702978288443357,0.14861702485239264,0.0469569894867906,0.12910497250142744,0.004417948924432621,0.15149189493504572,0.1692452219716314,0.1723606018710623,0.04365222960540894,0.5655613084728048,0.14664580273143785,0.048917662511251084,0.01709561310388455,0.04451451607485801,0.05618330299778971,0.6770902986906427,0.05387157924153421,0.17921000762050093,0.5656104311941397,0.6648674554429536,0.6200809702269107,0.044186965150294216,0.18530426553498275,0.50046641553546,0.6519304299304973,0.02080869672231234,0.038218540957689826,0.126376555353817,0.044275062342853805,0.6917784301870362
1636569624.818,0.5009531916356299,0.5919862674745774,0.20613213179175544,0.1283574971420316,0.14252513309893453,0.1258462935784252,0.696473758640279,0.4819098122067239,0.19125072757094252,0.16360311717750267,0.6177332926858978,0.16316687559124946,0.5028372755414763,0.6554506355202232,0.7031252332599397,0.14885790437253632,0.04764450770038954,0.1292298532242224,0.00442056617507427,0.151296471566846,0.18245723183558976,0.15897496317401502,0.04357701963199705,0.5643309114783153,0.14652139251578783,0.04858099305682276,0.016773029266094298,0.0444890283461694,0.05695679119907744,0.7212981763505383,0.05389247055473613,0.1786310652267794,0.5650499954797052,0.6222876129055959,0.6643099459734821,0.04461523276876959,0.19555576362409927,0.4994551017174217,0.6516246991406466,0.021121257125332592,0.037552990130664224,0.12612707747611301,0.04460043219875455,0.7032788413577222
1636569639.844,0.5009531916356299,0.5919862674745774,0.20613213179175544,0.1283574971420316,0.14252513309893453,0.1258462935784252,0.696473758640279,0.4819098122067239,0.19125072757094252,0.16360311717750267,0.6177332926858978,0.16316687559124946,0.5028372755414763,0.6554506355202232,0.7031252332599397,0.14885790437253632,0.04764450770038954,0.1292298532242224,0.00442056617507427,0.151296471566846,0.18245723183558976,0.15897496317401502,0.04357701963199705,0.5643309114783153,0.14652139251578783,0.04858099305682276,0.016773029266094298,0.0444890283461694,0.05695679119907744,0.7212981763505383,0.05389247055473613,0.1786310652267794,0.5650499954797052,0.6222876129055959,0.6643099459734821,0.04461523276876959,0.19555576362409927,0.4994551017174217,0.6516246991406466,0.021121257125332592,0.037552990130664224,0.12612707747611301,0.04460043219875455,0.7032788413577222
1636569654.868,0.49848104846697766,0.5959221578999929,0.20547900610999914,0.12566442069497225,0.14313737494454937,0.12591870220292892,0.6970754473817393,0.4923511004036347,0.1834539382703021,0.16902536534773027,0.5437507481179531,0.176680595500441,0.5017756908964963,0.65278642624302,0.700917939707717,0.14818953933879023,0.0471767112871332,0.1285182785826836,0.004518802139401218,0.15068883590013896,0.17776711291865066,0.1652263408576923,0.043483005038871564,0.5650019973507728,0.1466020499303658,0.04834394884910847,0.01653471509233734,0.04298302514737262,0.05586785630257081,0.7177448290564998,0.05403406913801956,0.17847099630881483,0.564530903726598,0.649292399506937,0.6068135303178236,0.04245556307534195,0.19841891457105978,0.4984269108649042,0.650905476436973,0.02114054278786196,0.03646979716651473,0.12562931489625298,0.04456231360003575,0.7452978423500148
1636569669.938,0.49848104846697766,0.5959221578999929,0.20547900610999914,0.12566442069497225,0.14313737494454937,0.12591870220292892,0.6970754473817393,0.4923511004036347,0.1834539382703021,0.16902536534773027,0.5437507481179531,0.176680595500441,0.5017756908964963,0.65278642624302,0.700917939707717,0.14818953933879023,0.0471767112871332,0.1285182785826836,0.004518802139401218,0.15068883590013896,0.17776711291865066,0.1652263408576923,0.043483005038871564,0.5650019973507728,0.1466020499303658,0.04834394884910847,0.01653471509233734,0.04298302514737262,0.05586785630257081,0.7177448290564998,0.05403406913801956,0.17847099630881483,0.564530903726598,0.649292399506937,0.6068135303178236,0.04245556307534195,0.19841891457105978,0.4984269108649042,0.650905476436973,0.02114054278786196,0.03646979716651473,0.12562931489625298,0.04456231360003575,0.7452978423500148
1636569684.973,0.4787826656417874,0.5940850802481157,0.20607798031415736,0.11701150047983419,0.1436540241567735,0.1263792625975888,0.6996411397597713,0.49095248017268467,0.18901209932860047,0.17379170377422812,0.5726062253291659,0.17582519357674825,0.5023059878461185,0.6542232272557413,0.702700266599816,0.14908821957686427,0.04748865833734124,0.1275240159452446,0.004670184179470472,0.1506950579448653,0.1842784447085486,0.16550595575974322,0.04326793126256408,0.5654014851653852,0.14709448648607126,0.04852518152459704,0.0165725336885737,0.04467502861187578,0.05610628990056454,0.7180444575950657,0.05503729430491741,0.1787099175218,0.5661757122259844,0.6605356713325514,0.6617732449057536,0.04070424192619988,0.19052172400823617,0.49917537590269745,0.6520581522348564,0.02127671085003087,0.03605195282388038,0.12553897548556572,0.0445685598036093,0.7563933817144182
1636569699.999,0.4787826656417874,0.5940850802481157,0.20607798031415736,0.11701150047983419,0.1436540241567735,0.1263792625975888,0.6996411397597713,0.49095248017268467,0.18901209932860047,0.17379170377422812,0.5726062253291659,0.17582519357674825,0.5023059878461185,0.6542232272557413,0.702700266599816,0.14908821957686427,0.04748865833734124,0.1275240159452446,0.004670184179470472,0.1506950579448653,0.1842784447085486,0.16550595575974322,0.04326793126256408,0.5654014851653852,0.14709448648607126,0.04852518152459704,0.0165725336885737,0.04467502861187578,0.05610628990056454,0.7180444575950657,0.05503729430491741,0.1787099175218,0.5661757122259844,0.6605356713325514,0.6617732449057536,0.04070424192619988,0.19052172400823617,0.49917537590269745,0.6520581522348564,0.02127671085003087,0.03605195282388038,0.12553897548556572,0.0445685598036093,0.7563933817144182
1636569715.017,0.49542807812992906,0.5766018833519244,0.20433075078225987,0.12504549896298592,0.1442207525145235,0.12702589428319788,0.6984395801148247,0.4708172594481417,0.1828148700629123,0.16248654239057128,0.5867794744934725,0.17189142992305823,0.5037169036589888,0.6544826245822604,0.7020374727905945,0.14795051033564705,0.04755235289119961,0.12742576716799955,0.004566216435896447,0.15023561611339908,0.18283371778165047,0.16695667994383268,0.04379382058945401,0.5645439442248363,0.14632107868822358,0.048008570196992936,0.016437840267635458,0.042914326007813385,0.056616226748975484,0.7180188234585003,0.0547079794094485,0.1771933599371533,0.5656378304373764,0.660171350816443,0.6617933915046282,0.04400698892598236,0.1972875658914891,0.4990649282516596,0.6534187268873722,0.02129720436996055,0.03601463712265547,0.12624319217115623,0.04485818295091691,0.7241439780892582
1636569730.043,0.49542807812992906,0.5766018833519244,0.20433075078225987,0.12504549896298592,0.1442207525145235,0.12702589428319788,0.6984395801148247,0.4708172594481417,0.1828148700629123,0.16248654239057128,0.5867794744934725,0.17189142992305823,0.5037169036589888,0.6544826245822604,0.7020374727905945,0.14795051033564705,0.04755235289119961,0.12742576716799955,0.004566216435896447,0.15023561611339908,0.18283371778165047,0.16695667994383268,0.04379382058945401,0.5645439442248363,0.14632107868822358,0.048008570196992936,0.016437840267635458,0.042914326007813385,0.056616226748975484,0.7180188234585003,0.0547079794094485,0.1771933599371533,0.5656378304373764,0.660171350816443,0.6617933915046282,0.04400698892598236,0.1972875658914891,0.4990649282516596,0.6534187268873722,0.02129720436996055,0.03601463712265547,0.12624319217115623,0.04485818295091691,0.7241439780892582
1636569745.061,0.47609898577945053,0.57575787276302,0.20496787980937275,0.12157554325356401,0.1434312372343644,0.12674657190464167,0.6982717122477968,0.48873977920411843,0.18278784847645863,0.16597429205676678,0.5723862671917793,0.1766733491672448,0.5026892429430729,0.6543871335002368,0.7020890636651922,0.14807103626575724,0.04800915973279107,0.1276766256977005,0.004571524919529429,0.14961400767034205,0.16721697274020852,0.16618627098490318,0.043545661139106004,0.5640455671827284,0.14680317730239714,0.047832757902533544,0.016387632605501676,0.04309011915070518,0.053275646650094335,0.7236080400850807,0.05575751084195875,0.17694145733123978,0.5653198588057182,0.6596399940726735,0.6197915340110229,0.04279440135567082,0.18574951091421693,0.4980368581069162,0.6529569076298003,0.021036267534981546,0.03604167404609443,0.1260457441808526,0.04490446885786892,0.7269294277915536
