"Time","pod:currencyservice-w2-6f8d8654c5-d2l47_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-wvh6w_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-5zbqf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-d7j86_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-g7zhs_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-mgbdp_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-hn4gl_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-9zl7k_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8nwmq_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4hlzp_service:recommendationservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-zpk4p_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-c9ps2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-sdvxd_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-lrsfp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lwl9k_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-sdfx6_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-8k2vs_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-fsfpv_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wzkxp_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vpqmd_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-5nbz8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-565fd_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6v9fw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tl8jv_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zxzfp_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-qsdjv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fkq45_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-rxr2s_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-hxc99_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-vdmx8_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-b5gwb_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9ql74_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-48njz_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pk68s_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zx4f9_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mvrjb_service:currencyservice_node:worker--3"
1636911109.299,0.6652538997147381,0.6264298124344617,0.6783752837439545,0.5517539665334431,0.02861111759968212,0.565212755010802,0.5671403304555885,0.6495394326524454,0.2520687282325274,0.09360209077923416,0.07717305146913228,0.009449208047266237,0.009686378251011648,0.280228665524348,0.07865706837258385,0.009248080597204283,0.5652461856521608,0.009355633024078106,0.09409001073443826,0.00977505926755401,0.6402723990575008,0.6426219118270197,0.09076117516741938,0.10472949115832134,0.010457113086501643,0.5707030217488934,0.07798058950667519,0.009281804165111587,0.02867596133922929,0.6340149184903193,0.0105637748857802,0.010043048049867772,0.25799984934331494,0.5606062216922613,0.01118772167812684,0.2803308501283129,0.5745108972378141,0.07735604131101241,0.6176111925478632,0.6517003926551983,0.6267823652095008,0.5673599272064667
1636911124.333,0.6648234974614026,0.6262797581208288,0.6227212654749124,0.5496509577879285,0.02817542028147712,0.5743965767180073,0.5399461524261636,0.6030963309489672,0.2506332068517377,0.09326723910214521,0.07508915991153968,0.008165269198398427,0.009716172381034833,0.27989941800412454,0.07884002566480666,0.008645521050913828,0.5636454399419957,0.00926429538282442,0.09378446761217953,0.009719288479282337,0.6428691922085149,0.6070121326068824,0.09656006838650127,0.1017289285342057,0.010684511163346688,0.567878329219418,0.07754601635305175,0.009166494504621741,0.0301046734941443,0.6818182372224812,0.010626578019929937,0.009936378517982422,0.25714055484128556,0.5334857317832082,0.010165531626371233,0.2792744616584342,0.5726108705031933,0.0771573323125897,0.6178922297564707,0.651778205253452,0.6269016310613557,0.5682264607395385
1636911139.352,0.6648234974614026,0.6262797581208288,0.6227212654749124,0.5496509577879285,0.02817542028147712,0.5743965767180073,0.5399461524261636,0.6030963309489672,0.2506332068517377,0.09326723910214521,0.07508915991153968,0.008165269198398427,0.009716172381034833,0.27989941800412454,0.07884002566480666,0.008645521050913828,0.5636454399419957,0.00926429538282442,0.09378446761217953,0.009719288479282337,0.6428691922085149,0.6070121326068824,0.09656006838650127,0.1017289285342057,0.010684511163346688,0.567878329219418,0.07754601635305175,0.009166494504621741,0.0301046734941443,0.6818182372224812,0.010626578019929937,0.009936378517982422,0.25714055484128556,0.5334857317832082,0.010165531626371233,0.2792744616584342,0.5726108705031933,0.0771573323125897,0.6178922297564707,0.651778205253452,0.6269016310613557,0.5682264607395385
1636911154.368,0.6656927063334195,0.626497654267932,0.6494834857894056,0.550463682720403,0.028533320484118985,0.5751580734583966,0.5565462584619665,0.6286620778856381,0.24982654380853858,0.09321266437393716,0.07825737288591014,0.00916416244511514,0.009667889257590238,0.253151768219564,0.07816892632950656,0.009051042422666859,0.5634926652635956,0.009247883373889005,0.09332545962754299,0.009717278085863444,0.6515593184956349,0.604247601576796,0.09701589751397371,0.09632988048208106,0.010347034628504889,0.569017424875388,0.07710164117364404,0.009288878932795359,0.02983432493807914,0.6470442161173543,0.009839064104403588,0.00998189499611159,0.2550152182472889,0.559797463858366,0.011042633748463128,0.27879121586175626,0.5716830566739378,0.07706787221907102,0.6176093693001865,0.6528588809278435,0.6273405541177539,0.552103578508926
1636911169.398,0.6656927063334195,0.626497654267932,0.6494834857894056,0.550463682720403,0.028533320484118985,0.5751580734583966,0.5565462584619665,0.6286620778856381,0.24982654380853858,0.09321266437393716,0.07825737288591014,0.00916416244511514,0.009667889257590238,0.253151768219564,0.07816892632950656,0.009051042422666859,0.5634926652635956,0.009247883373889005,0.09332545962754299,0.009717278085863444,0.6515593184956349,0.604247601576796,0.09701589751397371,0.09632988048208106,0.010347034628504889,0.569017424875388,0.07710164117364404,0.009288878932795359,0.02983432493807914,0.6470442161173543,0.009839064104403588,0.00998189499611159,0.2550152182472889,0.559797463858366,0.011042633748463128,0.27879121586175626,0.5716830566739378,0.07706787221907102,0.6176093693001865,0.6528588809278435,0.6273405541177539,0.552103578508926
1636911184.419,0.6655151639093184,0.6269387971588015,0.6656086791242958,0.5490613386303906,0.028510388590478462,0.5747847657545022,0.5676329323550111,0.6043029181427986,0.2489029251744717,0.09288277975876863,0.07810630659532442,0.009176652890696023,0.009769361501221206,0.28116723027128854,0.07811544366601751,0.009115093393382349,0.5621330232023372,0.009066123791605058,0.09291456413972599,0.00974395862576704,0.6182580507339999,0.594090479004893,0.09556475553240934,0.09889748484505279,0.010659619605938685,0.5681371805953664,0.0769010936184617,0.009198551666469105,0.02991791714648364,0.7029539117934025,0.010237621664081065,0.010044171886875711,0.25433953870797055,0.5407478940498335,0.010940677419112645,0.2773200692558897,0.5704690189374928,0.07709003451336383,0.6178884669721799,0.6523101826558897,0.6268449338434358,0.5679487946045855
1636911199.453,0.6655151639093184,0.6269387971588015,0.6656086791242958,0.5490613386303906,0.028510388590478462,0.5747847657545022,0.5676329323550111,0.6043029181427986,0.2489029251744717,0.09288277975876863,0.07810630659532442,0.009176652890696023,0.009769361501221206,0.28116723027128854,0.07811544366601751,0.009115093393382349,0.5621330232023372,0.009066123791605058,0.09291456413972599,0.00974395862576704,0.6182580507339999,0.594090479004893,0.09556475553240934,0.09889748484505279,0.010659619605938685,0.5681371805953664,0.0769010936184617,0.009198551666469105,0.02991791714648364,0.7029539117934025,0.010237621664081065,0.010044171886875711,0.25433953870797055,0.5407478940498335,0.010940677419112645,0.2773200692558897,0.5704690189374928,0.07709003451336383,0.6178884669721799,0.6523101826558897,0.6268449338434358,0.5679487946045855
1636911214.48,0.665251424221788,0.6262686426517807,0.6960928130021727,0.5490088958365302,0.02838560934325655,0.5736353577107985,0.5284942551600628,0.6402855577170025,0.24966214294296896,0.09282517710395118,0.07791300858383951,0.009087267792586746,0.009804758395083022,0.2803484922484005,0.07777063529926811,0.008891785383447474,0.5612060461245321,0.009153730456463924,0.09227834888768761,0.009882599750473092,0.6159015803545071,0.5869928464068439,0.09667050126048787,0.09468368343074988,0.011173248056013262,0.5679578217038919,0.07735317856044684,0.009282922260029186,0.02997533420296434,0.6816292843168064,0.01055901486975292,0.010144644907159725,0.25408091394846266,0.5311737809071579,0.010244353130212068,0.27853708762744955,0.5694999733626162,0.07801910187536457,0.6165182554813265,0.6522088941764742,0.6282075452652258,0.5339609520066364
1636911229.505,0.665251424221788,0.6262686426517807,0.6960928130021727,0.5490088958365302,0.02838560934325655,0.5736353577107985,0.5284942551600628,0.6402855577170025,0.24966214294296896,0.09282517710395118,0.07791300858383951,0.009087267792586746,0.009804758395083022,0.2803484922484005,0.07777063529926811,0.008891785383447474,0.5612060461245321,0.009153730456463924,0.09227834888768761,0.009882599750473092,0.6159015803545071,0.5869928464068439,0.09667050126048787,0.09468368343074988,0.011173248056013262,0.5679578217038919,0.07735317856044684,0.009282922260029186,0.02997533420296434,0.6816292843168064,0.01055901486975292,0.010144644907159725,0.25408091394846266,0.5311737809071579,0.010244353130212068,0.27853708762744955,0.5694999733626162,0.07801910187536457,0.6165182554813265,0.6522088941764742,0.6282075452652258,0.5339609520066364
1636911244.532,0.6647229709173214,0.6261863586479626,0.6725570477449563,0.5486141644589357,0.0283262761159212,0.5731021680177959,0.5669010630282874,0.6310896073764488,0.24897608344065203,0.09312517791299801,0.07746931945096786,0.009054861646259009,0.009639566163164668,0.2654113409967501,0.07728204403946669,0.009026690910057835,0.5613293340252202,0.009056142828783677,0.09204711225686918,0.009780532533728802,0.6157571434902422,0.6464322936595227,0.09935052695646626,0.1008542354150642,0.010761203878451031,0.5661537328431573,0.07695370204216809,0.009155105654694483,0.029893082307604645,0.6803693444870998,0.010721876097828695,0.010114811989235733,0.25289800573885984,0.5576499619228785,0.010781172738401354,0.2780380555808579,0.5691451734448553,0.07820231955766421,0.61660297544074,0.6522948406640117,0.6278785428578817,0.5653673476904815
1636911259.563,0.6647229709173214,0.6261863586479626,0.6725570477449563,0.5486141644589357,0.0283262761159212,0.5731021680177959,0.5669010630282874,0.6310896073764488,0.24897608344065203,0.09312517791299801,0.07746931945096786,0.009054861646259009,0.009639566163164668,0.2654113409967501,0.07728204403946669,0.009026690910057835,0.5613293340252202,0.009056142828783677,0.09204711225686918,0.009780532533728802,0.6157571434902422,0.6464322936595227,0.09935052695646626,0.1008542354150642,0.010761203878451031,0.5661537328431573,0.07695370204216809,0.009155105654694483,0.029893082307604645,0.6803693444870998,0.010721876097828695,0.010114811989235733,0.25289800573885984,0.5576499619228785,0.010781172738401354,0.2780380555808579,0.5691451734448553,0.07820231955766421,0.61660297544074,0.6522948406640117,0.6278785428578817,0.5653673476904815
1636911274.59,0.6650339281843571,0.625733602632396,0.6794288061752713,0.5489550159185577,0.028427491657839282,0.5740230711269085,0.5673870757156053,0.6163412179617354,0.24986121132063216,0.09321964898073964,0.07774218983633566,0.009034511621504576,0.00968026358504733,0.2681899503517954,0.07097981209369454,0.008977964540148875,0.5614467361699935,0.009048925175870472,0.09167058019227146,0.009688268717285984,0.6336940530003075,0.6479942276303445,0.10077291243991784,0.10449648098884276,0.011034306419331015,0.566564092818263,0.07729663402165224,0.009111427995215388,0.027999493141491166,0.6869630224916425,0.009875442346756568,0.0100742364433829,0.25441414808908963,0.5585516235031355,0.010861565894518891,0.27825289641223316,0.5687409101159933,0.0781498677500936,0.6166414324530165,0.6519072858763548,0.6274354908687205,0.5663589203721935
1636911289.609,0.6650339281843571,0.625733602632396,0.6794288061752713,0.5489550159185577,0.028427491657839282,0.5740230711269085,0.5673870757156053,0.6163412179617354,0.24986121132063216,0.09321964898073964,0.07774218983633566,0.009034511621504576,0.00968026358504733,0.2681899503517954,0.07097981209369454,0.008977964540148875,0.5614467361699935,0.009048925175870472,0.09167058019227146,0.009688268717285984,0.6336940530003075,0.6479942276303445,0.10077291243991784,0.10449648098884276,0.011034306419331015,0.566564092818263,0.07729663402165224,0.009111427995215388,0.027999493141491166,0.6869630224916425,0.009875442346756568,0.0100742364433829,0.25441414808908963,0.5585516235031355,0.010861565894518891,0.27825289641223316,0.5687409101159933,0.0781498677500936,0.6166414324530165,0.6519072858763548,0.6274354908687205,0.5663589203721935
1636911304.626,0.6636438103020941,0.624702318285193,0.681122643993015,0.5499051874389275,0.028323956400485295,0.5748191450903007,0.5688355208701311,0.6170424441269646,0.25106532159922124,0.09259353625899562,0.07763403847936537,0.008851390730580186,0.009605448259893982,0.28025053447031895,0.07754218336063998,0.008898201689658897,0.5619683270372442,0.00909737836774559,0.0915988896502427,0.00969782389173066,0.596955564067239,0.6027084569777076,0.09750833858797747,0.10433014294784582,0.011251997127673592,0.5673073189327005,0.07774777092427175,0.009170565381476857,0.029925402588205717,0.7047259979559678,0.009928453059678623,0.010001134779158767,0.2547715564906785,0.5443316046920845,0.010028652091350818,0.27848989395869694,0.5683610444648457,0.0784867912365216,0.6155049523142382,0.6523093760918703,0.6273255710336341,0.5506873109541639
