"Time","pod:recommendationservice-w3-5bbcb977f8-l9pjm_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-7gsck_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-b4scw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-s7lmv_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-8ml25_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-25p2r_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-jg52j_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-pmlv4_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-rkbkp_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-xstmf_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-8dn2w_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-5n8lh_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-jq7vw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-9gjbj_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-7s22c_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-vp257_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-fwr52_service:cartservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-pwxsq_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-6646bc856b-wxhsm_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-smrds_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-kdbnq_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-fdj8c_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-nmhdc_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-d5wq7_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-7jhps_service:frontend_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-5kzsz_service:adservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-8rh8c_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-mtzqd_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-x4sqj_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-ls9rx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-hprmp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-srk65_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-fbhkl_service:adservice_node:worker--4","pod:productcatalogservice-w3-66565874fb-kz5b4_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-lzsv2_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-6d65c886c7-xkgtf_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-rsp6j_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-mskp2_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-5nbwx_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-kck92_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-tqgp4_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-c58gv_service:recommendationservice_node:worker--1.novalocal"
1638382906.59,0.008761359807020917,0.009169076069358439,0.10052252365995071,0.5605258854480769,0.549977114429131,0.6129373518432032,0.008872467727157735,0.6123894438102347,0.01082227446274058,0.5445778210161549,0.07732366746616481,0.008901500628244022,0.6590454145729281,0.07478124793442861,0.0034602096757702923,0.5756617069321435,0.29609023760604336,0.07487319861134822,0.6164157480432926,0.011160582741815379,0.10114953452990161,0.2563537657150485,0.5618998666616153,0.5549079861525101,0.5541516496376229,0.2476280702239979,0.5632484997837806,0.0743351419661193,0.5911926904549543,0.5632707948943512,0.5805977206177245,0.008648438835398021,0.2547980586299516,0.07927526178905422,0.08055300633408982,0.0492520575070428,0.6772102399892486,0.5546685651523715,0.009162329182159859,0.009140126143017707,0.5897572126412165,0.010238320754052087
1638382921.753,0.008724861077548936,0.008466353661967106,0.10612826600642448,0.5608669447256693,0.5499060831329412,0.6128193072904092,0.008880827880490785,0.6129356186078804,0.01025742477980844,0.5429155972002507,0.07725233294611507,0.008919526130101899,0.6798243570097232,0.07506700375216235,0.0034660909815167375,0.5742232831794231,0.2868183684935894,0.07495312766876094,0.5777642773179821,0.010504311394648072,0.1016913337313462,0.25662399436145616,0.5613323321124482,0.5655948597447064,0.5991242367433882,0.2480067940614114,0.5625804983329713,0.07477219646264782,0.5961979912822777,0.5645529453192379,0.5813923699885222,0.00866017055445306,0.25343822921799547,0.0792644741548977,0.08005132759677618,0.048009989155481464,0.7047240787814388,0.5564921664780446,0.009148312367004032,0.009016820897363657,0.5901904713629276,0.010141050387693761
1638382936.873,0.008724861077548936,0.008466353661967106,0.10612826600642448,0.5608669447256693,0.5499060831329412,0.6128193072904092,0.008880827880490785,0.6129356186078804,0.01025742477980844,0.5429155972002507,0.07725233294611507,0.008919526130101899,0.6798243570097232,0.07506700375216235,0.0034660909815167375,0.5742232831794231,0.2868183684935894,0.07495312766876094,0.5777642773179821,0.010504311394648072,0.1016913337313462,0.25662399436145616,0.5613323321124482,0.5655948597447064,0.5991242367433882,0.2480067940614114,0.5625804983329713,0.07477219646264782,0.5961979912822777,0.5645529453192379,0.5813923699885222,0.00866017055445306,0.25343822921799547,0.0792644741548977,0.08005132759677618,0.048009989155481464,0.7047240787814388,0.5564921664780446,0.009148312367004032,0.009016820897363657,0.5901904713629276,0.010141050387693761
1638382951.89,0.008735764576570626,0.009040061452082719,0.10345959471397342,0.5611180829983217,0.5500216388664277,0.6138084603544645,0.008855895084204375,0.6151627788658193,0.010506234520534917,0.533775413685243,0.07606723431716163,0.008590901384912709,0.6436984689133665,0.07504921736965292,0.0034802035727650492,0.5762587760533224,0.28920495014099523,0.07496710724850345,0.591187680577336,0.010244285242258455,0.10321749727352734,0.25781089620300446,0.5269672179299504,0.5650881309206748,0.6336193520283581,0.2477168043474169,0.5635134927997483,0.07353037884554578,0.5963159176225035,0.5651363525387126,0.5818355605248344,0.008661449984033932,0.25360627884009346,0.07959395089080434,0.08045325461325192,0.049513769794311505,0.7014970895310666,0.5557631874875965,0.009206069002150189,0.009026214103638776,0.5904775482008092,0.010121579838415527
1638382966.907,0.008735764576570626,0.009040061452082719,0.10345959471397342,0.5611180829983217,0.5500216388664277,0.6138084603544645,0.008855895084204375,0.6151627788658193,0.010506234520534917,0.533775413685243,0.07606723431716163,0.008590901384912709,0.6436984689133665,0.07504921736965292,0.0034802035727650492,0.5762587760533224,0.28920495014099523,0.07496710724850345,0.591187680577336,0.010244285242258455,0.10321749727352734,0.25781089620300446,0.5269672179299504,0.5650881309206748,0.6336193520283581,0.2477168043474169,0.5635134927997483,0.07353037884554578,0.5963159176225035,0.5651363525387126,0.5818355605248344,0.008661449984033932,0.25360627884009346,0.07959395089080434,0.08045325461325192,0.049513769794311505,0.7014970895310666,0.5557631874875965,0.009206069002150189,0.009026214103638776,0.5904775482008092,0.010121579838415527
1638382981.93,0.00873734630692289,0.008975680306349066,0.10334805303046031,0.5626039235557376,0.5493967107863867,0.6161596047160157,0.008862411741044893,0.6156062554532333,0.010941047637088907,0.5442855419892378,0.07720117328514081,0.008984277510908275,0.650179846205062,0.07499283007539395,0.0035088462001851652,0.5772060355019508,0.2971528424089,0.07482176648626851,0.6485542514388573,0.01076531198191758,0.10625334522992962,0.24916042701701835,0.5622620735328483,0.5533276134751066,0.637741745650624,0.2475588881851577,0.5473640177528201,0.07793930297827885,0.62989928698105,0.5650560390589243,0.5827379350394992,0.008678662011314491,0.25269157395157427,0.07992964755573102,0.08086919585069557,0.04970180097036251,0.6682935483821736,0.5554302639537569,0.009019998603993135,0.008881819648829609,0.590415483537821,0.010659428502165561
1638382996.965,0.00873734630692289,0.008975680306349066,0.10334805303046031,0.5626039235557376,0.5493967107863867,0.6161596047160157,0.008862411741044893,0.6156062554532333,0.010941047637088907,0.5442855419892378,0.07720117328514081,0.008984277510908275,0.650179846205062,0.07499283007539395,0.0035088462001851652,0.5772060355019508,0.2971528424089,0.07482176648626851,0.6485542514388573,0.01076531198191758,0.10625334522992962,0.24916042701701835,0.5622620735328483,0.5533276134751066,0.637741745650624,0.2475588881851577,0.5473640177528201,0.07793930297827885,0.62989928698105,0.5650560390589243,0.5827379350394992,0.008678662011314491,0.25269157395157427,0.07992964755573102,0.08086919585069557,0.04970180097036251,0.6682935483821736,0.5554302639537569,0.009019998603993135,0.008881819648829609,0.590415483537821,0.010659428502165561
1638383012.001,0.008747158204191684,0.008886647380782677,0.10373603099673626,0.5643412013312643,0.550080517753422,0.6174485076741463,0.008877486927265239,0.6172412248191422,0.011063922542834467,0.5466080612312199,0.07774116438285561,0.008834560226698434,0.6560672974383079,0.0746826762642879,0.003466120572661724,0.5792257277634894,0.2951714119812381,0.07471076709624375,0.6099629233316695,0.011107758287625814,0.10613950906885042,0.26507263400429276,0.5467869938399255,0.5670522103833054,0.6068823595938732,0.24856808838700603,0.5027389967905558,0.07787145097882994,0.5807997597991569,0.5670367836161739,0.5832540395821808,0.008741193813079206,0.25305756792903417,0.08043927051378194,0.08112316606684992,0.05058262657068322,0.7035288220396351,0.5555974149838028,0.00899109471273055,0.008885442652421147,0.5911181204320562,0.010181138070677515
1638383027.015,0.008747158204191684,0.008886647380782677,0.10373603099673626,0.5643412013312643,0.550080517753422,0.6174485076741463,0.008877486927265239,0.6172412248191422,0.011063922542834467,0.5466080612312199,0.07774116438285561,0.008834560226698434,0.6560672974383079,0.0746826762642879,0.003466120572661724,0.5792257277634894,0.2951714119812381,0.07471076709624375,0.6099629233316695,0.011107758287625814,0.10613950906885042,0.26507263400429276,0.5467869938399255,0.5670522103833054,0.6068823595938732,0.24856808838700603,0.5027389967905558,0.07787145097882994,0.5807997597991569,0.5670367836161739,0.5832540395821808,0.008741193813079206,0.25305756792903417,0.08043927051378194,0.08112316606684992,0.05058262657068322,0.7035288220396351,0.5555974149838028,0.00899109471273055,0.008885442652421147,0.5911181204320562,0.010181138070677515
1638383042.057,0.008786318741995282,0.008841235119183888,0.09635846324586128,0.5628914050616319,0.550128834054912,0.618301137854887,0.008846563590720103,0.6171189444693039,0.010190969594137064,0.5447892397726654,0.0756451829308713,0.008783235678415793,0.6850585010659197,0.0743930047612704,0.003421124767498654,0.5774349645702185,0.28170137660325667,0.0745371096095534,0.609303221034413,0.010138104884170905,0.09967316773780238,0.2766594076078744,0.5634185330737277,0.5649852767583279,0.6402828601336479,0.24690955537261677,0.5651744414170333,0.07741460869798097,0.577278135534052,0.565154889039841,0.5850729505679422,0.00876626727012656,0.2509756536261948,0.08110417022479416,0.08134074743787455,0.05225164873015985,0.6505874401416452,0.5556692185040264,0.008995840247799935,0.008817306644893243,0.5927171083011921,0.010123617595413184
1638383057.605,0.008786318741995282,0.008841235119183888,0.09635846324586128,0.5628914050616319,0.550128834054912,0.618301137854887,0.008846563590720103,0.6171189444693039,0.010190969594137064,0.5447892397726654,0.0756451829308713,0.008783235678415793,0.6850585010659197,0.0743930047612704,0.003421124767498654,0.5774349645702185,0.28170137660325667,0.0745371096095534,0.609303221034413,0.010138104884170905,0.09967316773780238,0.2766594076078744,0.5634185330737277,0.5649852767583279,0.6402828601336479,0.24690955537261677,0.5651744414170333,0.07741460869798097,0.577278135534052,0.565154889039841,0.5850729505679422,0.00876626727012656,0.2509756536261948,0.08110417022479416,0.08134074743787455,0.05225164873015985,0.6505874401416452,0.5556692185040264,0.008995840247799935,0.008817306644893243,0.5927171083011921,0.010123617595413184
1638383072.715,0.008814481732629763,0.00887602780260259,0.10564075464475331,0.5653997962003985,0.550185647377476,0.6195250981886924,0.00887430233542971,0.6207765727523884,0.010392266461851415,0.5360820933018059,0.07749047703541397,0.00814167499487057,0.6434457620103031,0.0746343684093813,0.0034324367872708584,0.5809970914007574,0.27158567246697785,0.07472091302028364,0.6440281702120457,0.011120654285126298,0.09956325721785739,0.27633881664049065,0.5414311727660338,0.5662055657752298,0.6383663806185231,0.2482589745857819,0.5662464360759665,0.07246726355121157,0.5912491041153078,0.5666373815704837,0.5847283867922575,0.008828464603263425,0.2515555829222673,0.08190458803418048,0.08191866587428907,0.052534102591584364,0.6865626027802596,0.5569174159967056,0.008986378912142325,0.008765195404068721,0.5938857920859035,0.01011062760969419
1638383087.84,0.008814481732629763,0.00887602780260259,0.10564075464475331,0.5653997962003985,0.550185647377476,0.6195250981886924,0.00887430233542971,0.6207765727523884,0.010392266461851415,0.5360820933018059,0.07749047703541397,0.00814167499487057,0.6434457620103031,0.0746343684093813,0.0034324367872708584,0.5809970914007574,0.27158567246697785,0.07472091302028364,0.6440281702120457,0.011120654285126298,0.09956325721785739,0.27633881664049065,0.5414311727660338,0.5662055657752298,0.6383663806185231,0.2482589745857819,0.5662464360759665,0.07246726355121157,0.5912491041153078,0.5666373815704837,0.5847283867922575,0.008828464603263425,0.2515555829222673,0.08190458803418048,0.08191866587428907,0.052534102591584364,0.6865626027802596,0.5569174159967056,0.008986378912142325,0.008765195404068721,0.5938857920859035,0.01011062760969419
1638383103.527,0.00888584204423527,0.008737217642967029,0.09772417351494617,0.5644167830102387,0.5484090482852445,0.621709757768711,0.009020171555312408,0.6245378763919951,0.010226272217451204,0.5486889346593029,0.07770199254191566,0.008637052145401322,0.6599469914125361,0.07478236033790417,0.003423762655566918,0.5814304705065331,0.28485191038352664,0.0743906493708952,0.6599557684486381,0.011205722998148137,0.09342718623874426,0.27404819154590415,0.5509689362008007,0.5562401520934745,0.6419324629695559,0.2471171799306488,0.5668161497257977,0.07319521851404953,0.5719516982108077,0.5652113527754141,0.5886213895654815,0.008779923619878534,0.24403534466638216,0.08205517524074846,0.0827507736303815,0.05148947799167636,0.6499855810182967,0.5563113622976138,0.00881735580837163,0.008741582707875522,0.5958450119878783,0.009484447286913673
