"Time","pod:frontend-w4-599b6846df-785pm_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-xst6v_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-jcck9_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-kjvc9_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-p6hm2_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-jw5tm_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-j7lns_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-qsbsb_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-kltml_service:adservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-65pkv_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-pslqk_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-k64xc_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-7b6mc_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-wk2pf_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-j95kg_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-t92nz_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-j79qn_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-7vzlq_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-qww89_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-4hsqw_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-m77r4_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-fm46r_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-g96rx_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-z8qjf_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-8fbcc_service:cartservice_node:worker--2","pod:currencyservice-w3-649d8c7669-ht97n_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-xnqkx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-5s2qb_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-d9wv6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-mkfw1_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-gblbg_service:recommendationservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-t9jsm_service:redis-cart_node:worker--2","pod:recommendationservice-w3-6855bd669b-hj5n7_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-pdzpt_service:adservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-nk9bs_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vl7km_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-cp8zx_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-67kgl_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-78hmh_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-9tt4q_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-kb7jd_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-ggbn5_service:frontend_node:worker--2"
1638455435.824,0.5364285693901341,0.009004342940570557,0.6109081323119226,0.6124229859389813,0.7087572626428658,0.09944222929696953,0.010483206868755602,0.00896448524175416,0.25522933547643506,0.10105117809269877,0.5587292234495684,0.07479903623341613,0.048549981496680966,0.5731887527124793,0.5616972873016115,0.5988656169763232,0.5553909398844845,0.0750506977504583,0.5744993934071733,0.008925880118391268,0.008560507505161564,0.010992934437973344,0.5307857675238047,0.008690548987941069,0.2796923034940449,0.6427358868743285,0.6048312583170969,0.07927393778709155,0.07990991254563252,0.07800212226084331,0.008955335672296469,0.005061830906214145,0.010255739846813652,0.24539780428366145,0.5917075434486514,0.07757696690140502,0.008912210666680237,0.6465761874240116,0.2694450200469793,0.5489725429259474,0.5431556884707089,0.5694075992703346
1638455450.843,0.5364285693901341,0.009004342940570557,0.6109081323119226,0.6124229859389813,0.7087572626428658,0.09944222929696953,0.010483206868755602,0.00896448524175416,0.25522933547643506,0.10105117809269877,0.5587292234495684,0.07479903623341613,0.048549981496680966,0.5731887527124793,0.5616972873016115,0.5988656169763232,0.5553909398844845,0.0750506977504583,0.5744993934071733,0.008925880118391268,0.008560507505161564,0.010992934437973344,0.5307857675238047,0.008690548987941069,0.2796923034940449,0.6427358868743285,0.6048312583170969,0.07927393778709155,0.07990991254563252,0.07800212226084331,0.008955335672296469,0.005061830906214145,0.010255739846813652,0.24539780428366145,0.5917075434486514,0.07757696690140502,0.008912210666680237,0.6465761874240116,0.2694450200469793,0.5489725429259474,0.5431556884707089,0.5694075992703346
1638455465.86,0.5368474027412529,0.008936876135258858,0.611498327253924,0.6137143718045359,0.6366303344411807,0.09502409203860643,0.010561229220364987,0.008981125271144502,0.2555800771670227,0.09776284476106475,0.5596235965675675,0.07457130859410743,0.04902399059119859,0.5741002255564845,0.5624063826109504,0.61081858560345,0.5571435754524368,0.0750709379159292,0.5748449148409455,0.008790137696452436,0.008600908797746509,0.010495354287191063,0.5321521946471235,0.008706796597838852,0.28195485048035324,0.6793484166015981,0.596500698979254,0.07962074728213417,0.08039408425530112,0.07138108030981398,0.008939462700054135,0.005161437429643109,0.00990013234863989,0.2444714720360019,0.5929666428253293,0.07785777103799574,0.00834392782690782,0.5691653314991283,0.27033814484375396,0.5441153849745746,0.5651890360508709,0.5692473668113299
1638455480.905,0.5368474027412529,0.008936876135258858,0.611498327253924,0.6137143718045359,0.6366303344411807,0.09502409203860643,0.010561229220364987,0.008981125271144502,0.2555800771670227,0.09776284476106475,0.5596235965675675,0.07457130859410743,0.04902399059119859,0.5741002255564845,0.5624063826109504,0.61081858560345,0.5571435754524368,0.0750709379159292,0.5748449148409455,0.008790137696452436,0.008600908797746509,0.010495354287191063,0.5321521946471235,0.008706796597838852,0.28195485048035324,0.6793484166015981,0.596500698979254,0.07962074728213417,0.08039408425530112,0.07138108030981398,0.008939462700054135,0.005161437429643109,0.00990013234863989,0.2444714720360019,0.5929666428253293,0.07785777103799574,0.00834392782690782,0.5691653314991283,0.27033814484375396,0.5441153849745746,0.5651890360508709,0.5692473668113299
1638455495.999,0.5395262212779829,0.008911737071073884,0.6132102055097617,0.614870322191077,0.6721258928501993,0.09946421760795136,0.010371907606914343,0.009024742602923044,0.25418620489979815,0.09980049687189817,0.5612159468619091,0.0743769798357328,0.049145019244270255,0.5772373563116975,0.5353919119083149,0.6429240773949915,0.5578185034117125,0.07518792475169046,0.5768660562512783,0.008814813798788205,0.008542353391014784,0.01101888809724221,0.5349963901254796,0.008769989684235667,0.2696983567166933,0.6113303461050001,0.5958804725222713,0.07960418767770763,0.08056833568795548,0.0750213772983187,0.008830381909421411,0.005182568006559408,0.009979481969003171,0.24472891282814674,0.5919156379185717,0.07384022710766967,0.00880247710457387,0.6038293682075242,0.27030124886415535,0.5637045005579102,0.5657441986069702,0.5686305672558014
1638455511.077,0.5395262212779829,0.008911737071073884,0.6132102055097617,0.614870322191077,0.6721258928501993,0.09946421760795136,0.010371907606914343,0.009024742602923044,0.25418620489979815,0.09980049687189817,0.5612159468619091,0.0743769798357328,0.049145019244270255,0.5772373563116975,0.5353919119083149,0.6429240773949915,0.5578185034117125,0.07518792475169046,0.5768660562512783,0.008814813798788205,0.008542353391014784,0.01101888809724221,0.5349963901254796,0.008769989684235667,0.2696983567166933,0.6113303461050001,0.5958804725222713,0.07960418767770763,0.08056833568795548,0.0750213772983187,0.008830381909421411,0.005182568006559408,0.009979481969003171,0.24472891282814674,0.5919156379185717,0.07384022710766967,0.00880247710457387,0.6038293682075242,0.27030124886415535,0.5637045005579102,0.5657441986069702,0.5686305672558014
1638455526.494,0.5401861413535052,0.008936729324040675,0.6123091020414841,0.6139325406709519,0.6642079153546965,0.09850728836595854,0.010232695640637928,0.009165213155724265,0.236786418686238,0.10070377455177425,0.5613856394120279,0.07446053518410459,0.0492982817168059,0.5760537806141235,0.5237364209637214,0.6078160383014853,0.5587190466971079,0.0753633356053973,0.577186961898321,0.008919057049506372,0.008524714352616536,0.01096594648296622,0.5349506240394992,0.008777047024470647,0.28199255603457885,0.7044514478025525,0.6277272432373293,0.07957025536929493,0.07995567064613956,0.07783326299406472,0.008856942498495635,0.005176000890868502,0.010539670242390059,0.2439191495695649,0.5920740480871515,0.07617195259037719,0.00863635801875092,0.5994161790888717,0.2708172356324095,0.5469681990029444,0.5665513442602118,0.542414292121002
1638455541.816,0.5401861413535052,0.008936729324040675,0.6123091020414841,0.6139325406709519,0.6642079153546965,0.09850728836595854,0.010232695640637928,0.009165213155724265,0.236786418686238,0.10070377455177425,0.5613856394120279,0.07446053518410459,0.0492982817168059,0.5760537806141235,0.5237364209637214,0.6078160383014853,0.5587190466971079,0.0753633356053973,0.577186961898321,0.008919057049506372,0.008524714352616536,0.01096594648296622,0.5349506240394992,0.008777047024470647,0.28199255603457885,0.7044514478025525,0.6277272432373293,0.07957025536929493,0.07995567064613956,0.07783326299406472,0.008856942498495635,0.005176000890868502,0.010539670242390059,0.2439191495695649,0.5920740480871515,0.07617195259037719,0.00863635801875092,0.5994161790888717,0.2708172356324095,0.5469681990029444,0.5665513442602118,0.542414292121002
1638455556.992,0.5413382052925925,0.008954096564233818,0.6117734464261052,0.6130040063791795,0.7118523872236714,0.09605052541759462,0.010360738373267734,0.009004055130273187,0.24546563648363384,0.10482737417464136,0.5614847743458151,0.07467979388854112,0.04915363767586087,0.5758386474002675,0.559661812459534,0.609004287428818,0.5590769443506408,0.07538658382158597,0.5778547699580228,0.008853141283403063,0.008672637138639631,0.011080863782651693,0.5348274160496148,0.008818478583916333,0.272087289383123,0.6640279507081921,0.5902069831862612,0.07974961790619935,0.07947299085906062,0.07822019837512026,0.00893936691899944,0.005217241844053928,0.009614209700555034,0.24276002985751183,0.5924468199275714,0.0775124120444915,0.008849734751374506,0.6184954271227234,0.27111800968769595,0.5489398088641994,0.5657667612888153,0.5666552640172166
1638455572.056,0.5413382052925925,0.008954096564233818,0.6117734464261052,0.6130040063791795,0.7118523872236714,0.09605052541759462,0.010360738373267734,0.009004055130273187,0.24546563648363384,0.10482737417464136,0.5614847743458151,0.07467979388854112,0.04915363767586087,0.5758386474002675,0.559661812459534,0.609004287428818,0.5590769443506408,0.07538658382158597,0.5778547699580228,0.008853141283403063,0.008672637138639631,0.011080863782651693,0.5348274160496148,0.008818478583916333,0.272087289383123,0.6640279507081921,0.5902069831862612,0.07974961790619935,0.07947299085906062,0.07822019837512026,0.00893936691899944,0.005217241844053928,0.009614209700555034,0.24276002985751183,0.5924468199275714,0.0775124120444915,0.008849734751374506,0.6184954271227234,0.27111800968769595,0.5489398088641994,0.5657667612888153,0.5666552640172166
1638455587.115,0.5408808917712521,0.008999497247870886,0.6113582505423028,0.6137874868522593,0.7135973334116805,0.10514722808266552,0.010952004747636052,0.008891504804566467,0.2518791628110962,0.10196175586789877,0.5619670864377388,0.07458773178700737,0.04912356561280645,0.5766764488193574,0.5349526370294336,0.6463040443982093,0.5584024062770347,0.0753585580098667,0.5782047936445329,0.008826678632200222,0.008612933567891922,0.011006687942040221,0.5340055165874654,0.008869327596339299,0.2797375389195003,0.6477058140398937,0.5877621409326951,0.0797409713638236,0.07889971133439669,0.07796447342011639,0.008960309836021264,0.005167759799418832,0.010225639377253327,0.24287128080124668,0.5938893353658433,0.07728107542580315,0.00882413943274029,0.6057614975576843,0.2713118601473309,0.5615628694603364,0.5646903077969414,0.5663381213221738
1638455602.137,0.5408808917712521,0.008999497247870886,0.6113582505423028,0.6137874868522593,0.7135973334116805,0.10514722808266552,0.010952004747636052,0.008891504804566467,0.2518791628110962,0.10196175586789877,0.5619670864377388,0.07458773178700737,0.04912356561280645,0.5766764488193574,0.5349526370294336,0.6463040443982093,0.5584024062770347,0.0753585580098667,0.5782047936445329,0.008826678632200222,0.008612933567891922,0.011006687942040221,0.5340055165874654,0.008869327596339299,0.2797375389195003,0.6477058140398937,0.5877621409326951,0.0797409713638236,0.07889971133439669,0.07796447342011639,0.008960309836021264,0.005167759799418832,0.010225639377253327,0.24287128080124668,0.5938893353658433,0.07728107542580315,0.00882413943274029,0.6057614975576843,0.2713118601473309,0.5615628694603364,0.5646903077969414,0.5663381213221738
1638455617.688,0.5410780822755668,0.009081094826151232,0.6110558991408728,0.6129611434203819,0.679338315366914,0.10292412208882966,0.011026720275010208,0.008943638992860044,0.2502631835516319,0.0988392431265637,0.5612779613800685,0.07504408899977652,0.04904723360693265,0.5755020366907847,0.5593738057533929,0.5972541482974794,0.5590118722868652,0.07492677960559063,0.5780937900162137,0.008813030612130958,0.008606839995864469,0.011137902519055866,0.5370031964768157,0.00880009392130449,0.2691272772171432,0.7038665144468091,0.5760021917829449,0.07925344028184589,0.07884531063345421,0.07531415388237898,0.00901795135019017,0.005133004423811727,0.009488235576133904,0.24248122893591617,0.5932905626170448,0.07702669008764503,0.008417345988899453,0.6561738178807334,0.2727151806834661,0.5397144615621641,0.5655263727471708,0.5660972516986919
1638455632.86,0.5414970660338058,0.009074167164318232,0.6097975016873529,0.6135197778210351,0.6676860110756244,0.0933528475703199,0.010439361844642704,0.008902509662160484,0.24109007329275867,0.09779216653166474,0.5619714663112986,0.07465038463263678,0.049419431777503076,0.575097245665884,0.5470099240625189,0.6016863498010844,0.5593336624431747,0.07492151107393775,0.5759942154073695,0.008785548684494115,0.008622847059537744,0.01085362532127693,0.5345241370965079,0.008785368651998159,0.2800203950883408,0.6438739610154407,0.6166072084163338,0.0788802156528288,0.07858960570801783,0.0772179843831854,0.008514231407794016,0.005130038287928693,0.009872199360997362,0.2409419559356058,0.5934759682864776,0.07349594931473456,0.008872089513461225,0.6571449081862937,0.2727031951132184,0.5599386193547389,0.5483825720133747,0.565106295759116
