"Time","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-l8f6s_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-vfngm_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-6qxpr_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-sxdpv_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-6qnzd_service:frontend_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-lcdtj_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xhvmf_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xvb9t_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-fsw5h_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-96c8v_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n9mzm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-49b9n_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-rvlng_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-7tgrx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-knqnk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-p67qp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7zmj4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-7kqhb_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nvmvf_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rmczn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-zb8bl_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-ws7dl_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-nntbp_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-22q72_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-cbrsq_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-2cntw_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-xqd4f_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-4rmpk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-n2wrm_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-cwbrq_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-sbnf6_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7mdkm_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vhmp9_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2rfrp_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-67wj5_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-hxvkl_service:currencyservice_node:worker--4.novalocal"
1636907208.425,0.28514393619636086,0.07829977751678124,0.009588499462662995,0.5409264970921207,0.07640798408506083,0.6106796659273616,0.28235290490849585,0.5721514603401611,0.00943044793379073,0.00959407847958378,0.6451294989160986,0.597345956099031,0.5926740475904195,0.08725451048503136,0.008993465375897338,0.5980600380151673,0.6388890424244295,0.10423595964950894,0.010428743874010387,0.08704386849421976,0.00933732584641881,0.009528776196055034,0.565847631503917,0.5696549986975837,0.6189054693794738,0.5489781607497978,0.568689750428446,0.07683161369812713,0.03145300891194689,0.09759215177882297,0.010279729978141531,0.0782786519442015,0.029261883007753137,0.008812033798399631,0.010396230315221194,0.25711434421282764,0.5503601797148595,0.5569712841863781,0.6396479099415919,0.25695706091570997,0.6496286112646849,0.6671327679150664
1636907223.449,0.2860676765051624,0.07845775314894606,0.009586668565764286,0.5163489668221387,0.07416187209974626,0.561832809087215,0.27570567700009163,0.5741282333829929,0.009450970431845227,0.009561171274294986,0.64627910943029,0.5973470259206133,0.5928276079132131,0.0869900785771154,0.009003359084136027,0.625117690189158,0.6483719613855308,0.10188871379764444,0.010492137374361353,0.0868890288270496,0.00936247136087777,0.009436865569774801,0.5667777481598173,0.5703642109790601,0.6189220227601906,0.5657236354065667,0.5711681604215532,0.0766987944882547,0.03158285830806576,0.09744316923302107,0.010419681416893707,0.07866843473808298,0.029315730783021916,0.008672401509283856,0.009951946792636692,0.2572073304936341,0.5514340681218504,0.5581210285189007,0.6416591076601611,0.2481466797773477,0.6977726615395954,0.6224757168511152
1636907238.474,0.2860676765051624,0.07845775314894606,0.009586668565764286,0.5163489668221387,0.07416187209974626,0.561832809087215,0.27570567700009163,0.5741282333829929,0.009450970431845227,0.009561171274294986,0.64627910943029,0.5973470259206133,0.5928276079132131,0.0869900785771154,0.009003359084136027,0.625117690189158,0.6483719613855308,0.10188871379764444,0.010492137374361353,0.0868890288270496,0.00936247136087777,0.009436865569774801,0.5667777481598173,0.5703642109790601,0.6189220227601906,0.5657236354065667,0.5711681604215532,0.0766987944882547,0.03158285830806576,0.09744316923302107,0.010419681416893707,0.07866843473808298,0.029315730783021916,0.008672401509283856,0.009951946792636692,0.2572073304936341,0.5514340681218504,0.5581210285189007,0.6416591076601611,0.2481466797773477,0.6977726615395954,0.6224757168511152
1636907253.5,0.28717020523847353,0.07823485461331782,0.00962732994438054,0.5418916627390417,0.07800717005729423,0.6086699116481027,0.28801885511862035,0.5738869040389828,0.0093578245836519,0.00953346960928129,0.6467003819816755,0.5965350760858764,0.5927642211837588,0.08716655064381722,0.008542764040274,0.6230699419320525,0.6383901769274625,0.10028141231521343,0.010345002297396521,0.08699342647251561,0.009293283529514437,0.009434390835852936,0.5677774529504735,0.5235129964281522,0.6185060207089071,0.5433468338813967,0.5713102538606457,0.0765580248725814,0.02820590395327199,0.09706800075583832,0.010683584004353212,0.07862109979285274,0.029253110591474035,0.00873724001290263,0.011011206389332423,0.2580208908678876,0.552599469363522,0.5576963959208289,0.6415644343988327,0.24049469660380401,0.6707468607474558,0.6420575429506954
1636907268.525,0.28717020523847353,0.07823485461331782,0.00962732994438054,0.5418916627390417,0.07800717005729423,0.6086699116481027,0.28801885511862035,0.5738869040389828,0.0093578245836519,0.00953346960928129,0.6467003819816755,0.5965350760858764,0.5927642211837588,0.08716655064381722,0.008542764040274,0.6230699419320525,0.6383901769274625,0.10028141231521343,0.010345002297396521,0.08699342647251561,0.009293283529514437,0.009434390835852936,0.5677774529504735,0.5235129964281522,0.6185060207089071,0.5433468338813967,0.5713102538606457,0.0765580248725814,0.02820590395327199,0.09706800075583832,0.010683584004353212,0.07862109979285274,0.029253110591474035,0.00873724001290263,0.011011206389332423,0.2580208908678876,0.552599469363522,0.5576963959208289,0.6415644343988327,0.24049469660380401,0.6707468607474558,0.6420575429506954
1636907283.546,0.2870649317999352,0.07841347215583563,0.009680926127519814,0.5177553583977347,0.07643316774564904,0.6181380409852075,0.2692035758337059,0.574643055497413,0.009155328952677667,0.009399370929960418,0.6452898608994003,0.595819694680773,0.5917258248933123,0.08709170940648686,0.008943605405595814,0.6422122829582088,0.5955344625403629,0.097216282484368,0.009998278896877846,0.08686500923153481,0.009354570357440993,0.009460219580891643,0.5673096287261814,0.5698641987452266,0.6172997459017519,0.5428617354161397,0.5731884011888384,0.0765742072094541,0.03150782214137719,0.09573066168985317,0.010800111048973065,0.07884988350132782,0.02940376632845947,0.008737720746276514,0.010178265854062975,0.2589073063952513,0.5527261539002863,0.5591563577220157,0.6408170327285047,0.254209070151051,0.6729214150626217,0.6758153863740375
1636907298.568,0.2870649317999352,0.07841347215583563,0.009680926127519814,0.5177553583977347,0.07643316774564904,0.6181380409852075,0.2692035758337059,0.574643055497413,0.009155328952677667,0.009399370929960418,0.6452898608994003,0.595819694680773,0.5917258248933123,0.08709170940648686,0.008943605405595814,0.6422122829582088,0.5955344625403629,0.097216282484368,0.009998278896877846,0.08686500923153481,0.009354570357440993,0.009460219580891643,0.5673096287261814,0.5698641987452266,0.6172997459017519,0.5428617354161397,0.5731884011888384,0.0765742072094541,0.03150782214137719,0.09573066168985317,0.010800111048973065,0.07884988350132782,0.02940376632845947,0.008737720746276514,0.010178265854062975,0.2589073063952513,0.5527261539002863,0.5591563577220157,0.6408170327285047,0.254209070151051,0.6729214150626217,0.6758153863740375
1636907313.597,0.28675575750839877,0.07829630639367657,0.00969913233530302,0.5416143968732781,0.07770063773316792,0.606476129338682,0.2897394797400463,0.5753795111318754,0.00928041850076854,0.009487921076110496,0.6457109676368931,0.5954178387252711,0.5907365611306965,0.08674257027853254,0.008994325834592363,0.6016091139229247,0.6473717616575709,0.09152883715470725,0.010870117668676328,0.08724431396410022,0.009492057489267477,0.009399443488135905,0.5660665866424834,0.5699021918364958,0.6165868141497229,0.5677692791452971,0.5743922278820213,0.07661356089626384,0.0312237704299783,0.10318050356434397,0.010413915288798538,0.07922101679546019,0.03000124228356216,0.008774705460413666,0.010234603261894586,0.2605231985790024,0.5542100009726543,0.5615223783163815,0.641282277162029,0.2536044847179416,0.6381406163281473,0.6769397554271381
1636907328.617,0.28675575750839877,0.07829630639367657,0.00969913233530302,0.5416143968732781,0.07770063773316792,0.606476129338682,0.2897394797400463,0.5753795111318754,0.00928041850076854,0.009487921076110496,0.6457109676368931,0.5954178387252711,0.5907365611306965,0.08674257027853254,0.008994325834592363,0.6016091139229247,0.6473717616575709,0.09152883715470725,0.010870117668676328,0.08724431396410022,0.009492057489267477,0.009399443488135905,0.5660665866424834,0.5699021918364958,0.6165868141497229,0.5677692791452971,0.5743922278820213,0.07661356089626384,0.0312237704299783,0.10318050356434397,0.010413915288798538,0.07922101679546019,0.03000124228356216,0.008774705460413666,0.010234603261894586,0.2605231985790024,0.5542100009726543,0.5615223783163815,0.641282277162029,0.2536044847179416,0.6381406163281473,0.6769397554271381
1636907343.644,0.2863876694849314,0.07839710522503782,0.009594292915861023,0.5436602141382745,0.07307558635233469,0.6142205924255804,0.28904524914045676,0.5755321850343239,0.009323285710535364,0.009430815817226636,0.6463594826646026,0.5941640326191309,0.5909868419374971,0.0863295519787727,0.008862394516327619,0.6534248535095223,0.6055747662675536,0.0967163273259096,0.010803659439820087,0.08733578720598947,0.00920268237443389,0.00942009760926472,0.567045152324578,0.5698106582277107,0.6159411927516323,0.5436022495800936,0.5743728449379356,0.07675948812011371,0.03116966635631875,0.09312675177395427,0.010780454915243645,0.07911194507847352,0.029757428693121552,0.008664908167899816,0.009988632323935513,0.26074498670274066,0.5549524281714178,0.5624408688768842,0.6411000762763825,0.2420583490964445,0.6183262752726619,0.6482641281296819
1636907358.67,0.2863876694849314,0.07839710522503782,0.009594292915861023,0.5436602141382745,0.07307558635233469,0.6142205924255804,0.28904524914045676,0.5755321850343239,0.009323285710535364,0.009430815817226636,0.6463594826646026,0.5941640326191309,0.5909868419374971,0.0863295519787727,0.008862394516327619,0.6534248535095223,0.6055747662675536,0.0967163273259096,0.010803659439820087,0.08733578720598947,0.00920268237443389,0.00942009760926472,0.567045152324578,0.5698106582277107,0.6159411927516323,0.5436022495800936,0.5743728449379356,0.07675948812011371,0.03116966635631875,0.09312675177395427,0.010780454915243645,0.07911194507847352,0.029757428693121552,0.008664908167899816,0.009988632323935513,0.26074498670274066,0.5549524281714178,0.5624408688768842,0.6411000762763825,0.2420583490964445,0.6183262752726619,0.6482641281296819
1636907373.691,0.2866269193415632,0.07903780549619982,0.009562883632250371,0.5441635386903456,0.07782137703680671,0.6457834150490133,0.28863558649658116,0.5769293323345893,0.009273170506846598,0.009397173917389064,0.6460013312231525,0.5931309142120897,0.5904664828344708,0.08651286794154651,0.008906994677092932,0.6417896914833543,0.6133309798030969,0.09619850949370667,0.01041048155899258,0.08728394076600358,0.00934521810199715,0.009341432920978483,0.5679460316751368,0.5696322480276783,0.6150709373031356,0.5688051516619181,0.575141536760897,0.07483148085514446,0.03097655173225817,0.09840359920184974,0.009622434409182612,0.07935499735136275,0.029950224969971875,0.008264842615938484,0.010089112141825712,0.26164718826412214,0.5571861280880944,0.5636674838811127,0.640489864203624,0.25502329261436607,0.6790714986402359,0.676553823214644
1636907388.715,0.2866269193415632,0.07903780549619982,0.009562883632250371,0.5441635386903456,0.07782137703680671,0.6457834150490133,0.28863558649658116,0.5769293323345893,0.009273170506846598,0.009397173917389064,0.6460013312231525,0.5931309142120897,0.5904664828344708,0.08651286794154651,0.008906994677092932,0.6417896914833543,0.6133309798030969,0.09619850949370667,0.01041048155899258,0.08728394076600358,0.00934521810199715,0.009341432920978483,0.5679460316751368,0.5696322480276783,0.6150709373031356,0.5688051516619181,0.575141536760897,0.07483148085514446,0.03097655173225817,0.09840359920184974,0.009622434409182612,0.07935499735136275,0.029950224969971875,0.008264842615938484,0.010089112141825712,0.26164718826412214,0.5571861280880944,0.5636674838811127,0.640489864203624,0.25502329261436607,0.6790714986402359,0.676553823214644
1636907403.743,0.28488723119315545,0.07869410113271039,0.00957999636587317,0.5435887873730098,0.07087289375596825,0.6151934821963566,0.2890148362837531,0.5768870301709349,0.009259727006137643,0.00934381902055998,0.6464487795517275,0.5927777435272004,0.5905502322304392,0.08626145425492043,0.008619759554162838,0.6020809958726996,0.6187367347816954,0.10173650476848767,0.010128938996482668,0.08689685179443057,0.00935659390302984,0.00941403723039181,0.5684936914437309,0.5691081737238342,0.6153110654005796,0.5696816521891235,0.5741453520704424,0.07739231633126364,0.030762647209843005,0.09792660543192007,0.009146794698750002,0.07908902440893097,0.029849073579109726,0.0080836852077555,0.009492231098779853,0.2603374315117687,0.5569926470049738,0.5643565814764566,0.6401982618724715,0.22790909796810965,0.6770203925826532,0.6202709320912867
