"Time","pod:recommendationservice-w3-5bbcb977f8-78nql_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-b64vv_service:cartservice_node:worker--4","pod:frontend-w4-8ddd87c7b-sttxx_service:frontend_node:worker--4","pod:currencyservice-w2-cd78b8fd6-b7z5k_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-r2qhf_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-cz5fp_service:adservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-cwk82_service:productcatalogservice_node:worker--4","pod:adservice-w2-5c67ddfffc-7262g_service:adservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-m7px9_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-8swgr_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-wvhm7_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-4kszj_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-2ldrd_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c2k8g_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-jvgtr_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-ct6t5_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-hnmmm_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-smkgt_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-dn9s6_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lfcbt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-8597bb459d-rbplv_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-lftp7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7tj6n_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-px7hf_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-jw1ld_service:frontend_node:worker--4","pod:currencyservice-w3-6f8d8654c5-746ds_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-jr96k_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-mn2c5_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-tl5p7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-npzwk_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-gzqqw_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-fsmjl_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-vwvqz_service:currencyservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-z75f8_service:redis-cart_node:worker--4","pod:frontend-w1-6646bc856b-rzqdb_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-9dprn_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wb68n_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-mwctj_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-9whq5_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-mtbwx_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-b559s_service:currencyservice_node:worker--4","pod:frontend-w2-599b6846df-kjqf9_service:frontend_node:worker--2.novalocal"
1638381597.58,0.00856882291919312,0.27983202407614394,0.524645348016219,0.5513641348862566,0.04915605950611094,0.22438291991977075,0.07552055585763573,0.24404514090568935,0.5849607215058652,0.07684778631670133,0.07626725519035614,0.6320713772449609,0.10149271120973648,0.0741954957771665,0.009135799496426294,0.5511809134611556,0.5616000725246357,0.008489818316896863,0.011296513971989204,0.0727149192504403,0.009096883135338588,0.7000264086319848,0.6474179174234932,0.011160802686102875,0.5866564843306235,0.6030217400504919,0.5984228551560539,0.0087197692148934,0.6482499764883143,0.010713169129314146,0.27472286335651064,0.008911431494531163,0.5568133391633991,0.005168285753542523,0.5662673869505795,0.09582281634800366,0.5494119039741672,0.5167242157972068,0.07648146519233281,0.008702812744879888,0.5570117041361045,0.49888528860662307
1638381612.604,0.00856882291919312,0.27983202407614394,0.524645348016219,0.5513641348862566,0.04915605950611094,0.22438291991977075,0.07552055585763573,0.24404514090568935,0.5849607215058652,0.07684778631670133,0.07626725519035614,0.6320713772449609,0.10149271120973648,0.0741954957771665,0.009135799496426294,0.5511809134611556,0.5616000725246357,0.008489818316896863,0.011296513971989204,0.0727149192504403,0.009096883135338588,0.7000264086319848,0.6474179174234932,0.011160802686102875,0.5866564843306235,0.6030217400504919,0.5984228551560539,0.0087197692148934,0.6482499764883143,0.010713169129314146,0.27472286335651064,0.008911431494531163,0.5568133391633991,0.005168285753542523,0.5662673869505795,0.09582281634800366,0.5494119039741672,0.5167242157972068,0.07648146519233281,0.008702812744879888,0.5570117041361045,0.49888528860662307
1638381627.622,0.008565226606923933,0.28050160952692127,0.5239168123877852,0.5507323137977982,0.04936485723007037,0.24631306452047325,0.07571014063744444,0.24064044714185134,0.5838661839497362,0.07671467786535016,0.07620553572662972,0.637463906656991,0.1012839609688527,0.07425321044135241,0.009031168439118761,0.552833396698177,0.562710660229771,0.009011473494308163,0.010194550715874766,0.07252562648554359,0.008948056321418577,0.6387933802438309,0.6442203978782549,0.010242669325366702,0.5860287272272096,0.6020541445802079,0.5978201747235755,0.008761694314860138,0.6570691026433917,0.010641780379121904,0.27466046910869657,0.008876550728137169,0.5563863643703164,0.005126351142165796,0.6064482836123842,0.09380368368894128,0.5503207389117422,0.5178983840884503,0.07633491331612452,0.008588704534611058,0.5368731996727969,0.5004318599073989
1638381642.638,0.008565226606923933,0.28050160952692127,0.5239168123877852,0.5507323137977982,0.04936485723007037,0.24631306452047325,0.07571014063744444,0.24064044714185134,0.5838661839497362,0.07671467786535016,0.07620553572662972,0.637463906656991,0.1012839609688527,0.07425321044135241,0.009031168439118761,0.552833396698177,0.562710660229771,0.009011473494308163,0.010194550715874766,0.07252562648554359,0.008948056321418577,0.6387933802438309,0.6442203978782549,0.010242669325366702,0.5860287272272096,0.6020541445802079,0.5978201747235755,0.008761694314860138,0.6570691026433917,0.010641780379121904,0.27466046910869657,0.008876550728137169,0.5563863643703164,0.005126351142165796,0.6064482836123842,0.09380368368894128,0.5503207389117422,0.5178983840884503,0.07633491331612452,0.008588704534611058,0.5368731996727969,0.5004318599073989
1638381657.764,0.008679752111741188,0.2802602653298367,0.5258496390715373,0.5517968723661592,0.04927802100128088,0.23521907534407538,0.0756415125812499,0.24096912735753784,0.5836417168291068,0.07690571610017252,0.07432220848388504,0.6781424009261587,0.09267521588449668,0.07450946627183476,0.00906010163386385,0.554827766429077,0.5635560192772164,0.008521430485769836,0.010355227288416775,0.0725188405278035,0.008942540496385903,0.6596783476501595,0.6516068371122119,0.010421156979635915,0.5837718399859715,0.60477952386362,0.5998635816021718,0.008753971992249138,0.6037575358456972,0.010872646031749384,0.27422948043611256,0.008907361103588878,0.5577270597197842,0.004729909446671664,0.6095667417308614,0.09904266693852884,0.5501036421919887,0.519931875052799,0.07667391783301541,0.008693565458622685,0.5417401409243878,0.5028404531677292
1638381672.808,0.008679752111741188,0.2802602653298367,0.5258496390715373,0.5517968723661592,0.04927802100128088,0.23521907534407538,0.0756415125812499,0.24096912735753784,0.5836417168291068,0.07690571610017252,0.07432220848388504,0.6781424009261587,0.09267521588449668,0.07450946627183476,0.00906010163386385,0.554827766429077,0.5635560192772164,0.008521430485769836,0.010355227288416775,0.0725188405278035,0.008942540496385903,0.6596783476501595,0.6516068371122119,0.010421156979635915,0.5837718399859715,0.60477952386362,0.5998635816021718,0.008753971992249138,0.6037575358456972,0.010872646031749384,0.27422948043611256,0.008907361103588878,0.5577270597197842,0.004729909446671664,0.6095667417308614,0.09904266693852884,0.5501036421919887,0.519931875052799,0.07667391783301541,0.008693565458622685,0.5417401409243878,0.5028404531677292
1638381687.824,0.00877876126329255,0.28158002800846604,0.5185606450561961,0.5527796285579714,0.049185422885670405,0.23611029039176207,0.07587372120511002,0.24112706191349953,0.5808083217757976,0.07658205964607256,0.07273461666880922,0.6521122409723499,0.09963997061178054,0.0746722872512884,0.009182089142462822,0.551936111998852,0.5671432246154156,0.008590229242761278,0.009750163802190273,0.07218213824087372,0.008948829429966488,0.6535888789501216,0.6431962440878125,0.010814374466960753,0.5733170061125228,0.6036669903438006,0.5982897750840731,0.008900410927140614,0.6100283209446598,0.010138121628075723,0.2744924012972014,0.009049267042956728,0.5569718954559995,0.005150624549598277,0.6096936296197901,0.09857743581167572,0.551153302251591,0.5217384311419033,0.07685623179030182,0.008707271111225084,0.5425150669383546,0.5033008597556123
1638381702.838,0.00877876126329255,0.28158002800846604,0.5185606450561961,0.5527796285579714,0.049185422885670405,0.23611029039176207,0.07587372120511002,0.24112706191349953,0.5808083217757976,0.07658205964607256,0.07273461666880922,0.6521122409723499,0.09963997061178054,0.0746722872512884,0.009182089142462822,0.551936111998852,0.5671432246154156,0.008590229242761278,0.009750163802190273,0.07218213824087372,0.008948829429966488,0.6535888789501216,0.6431962440878125,0.010814374466960753,0.5733170061125228,0.6036669903438006,0.5982897750840731,0.008900410927140614,0.6100283209446598,0.010138121628075723,0.2744924012972014,0.009049267042956728,0.5569718954559995,0.005150624549598277,0.6096936296197901,0.09857743581167572,0.551153302251591,0.5217384311419033,0.07685623179030182,0.008707271111225084,0.5425150669383546,0.5033008597556123
1638381717.857,0.008678053260132693,0.28121690815261463,0.528322387019778,0.5520812368250327,0.049300198321807556,0.2435963139581062,0.07229678830692603,0.24045784577147966,0.5822996406543844,0.07728495716724944,0.07586615515135142,0.6476881121044944,0.09918943066160289,0.07409030674765338,0.008943242424816571,0.5516173705561418,0.5684871735316637,0.008536337327419305,0.010541479705982681,0.07200493419645579,0.008752300852856661,0.6502455708214094,0.6096564770599401,0.010725332365207774,0.5490117140099304,0.6051241690582387,0.5981926903951127,0.008916210292972541,0.649982725571229,0.009944758437228918,0.2757601855810891,0.00886439588157089,0.557685656268917,0.005120855412184853,0.6419767967561729,0.09626682635478129,0.5510887612720042,0.5219447017008558,0.07743854900755788,0.008746187046569895,0.5368094477152315,0.5039151098049023
1638381732.887,0.008678053260132693,0.28121690815261463,0.528322387019778,0.5520812368250327,0.049300198321807556,0.2435963139581062,0.07229678830692603,0.24045784577147966,0.5822996406543844,0.07728495716724944,0.07586615515135142,0.6476881121044944,0.09918943066160289,0.07409030674765338,0.008943242424816571,0.5516173705561418,0.5684871735316637,0.008536337327419305,0.010541479705982681,0.07200493419645579,0.008752300852856661,0.6502455708214094,0.6096564770599401,0.010725332365207774,0.5490117140099304,0.6051241690582387,0.5981926903951127,0.008916210292972541,0.649982725571229,0.009944758437228918,0.2757601855810891,0.00886439588157089,0.557685656268917,0.005120855412184853,0.6419767967561729,0.09626682635478129,0.5510887612720042,0.5219447017008558,0.07743854900755788,0.008746187046569895,0.5368094477152315,0.5039151098049023
1638381747.904,0.008725650990130899,0.27114884540236833,0.5266895665808002,0.5493946571026996,0.04922364802752349,0.2432901903836648,0.07594882312958569,0.23938048745756718,0.583196449499839,0.07694957061285165,0.07602406432416095,0.6511543150023622,0.09445570883146295,0.07348181751339809,0.00893502887836516,0.5501716535144847,0.56383353635986,0.008442040030189153,0.010396262679779885,0.07193793838020861,0.008927074892455825,0.6960200684906157,0.6244120290965222,0.011026175658372096,0.586598487715589,0.602112179126242,0.5952492542015745,0.008921473862020548,0.6405454439332375,0.010159878467290528,0.27472946765144235,0.008905880929634975,0.5389303320505017,0.00508366546321863,0.642708948490776,0.09347467671968665,0.5494491383623396,0.5194677433819088,0.07714263734973996,0.008837806422986575,0.5571813365840226,0.5006064978123811
1638381762.92,0.008725650990130899,0.27114884540236833,0.5266895665808002,0.5493946571026996,0.04922364802752349,0.2432901903836648,0.07594882312958569,0.23938048745756718,0.583196449499839,0.07694957061285165,0.07602406432416095,0.6511543150023622,0.09445570883146295,0.07348181751339809,0.00893502887836516,0.5501716535144847,0.56383353635986,0.008442040030189153,0.010396262679779885,0.07193793838020861,0.008927074892455825,0.6960200684906157,0.6244120290965222,0.011026175658372096,0.586598487715589,0.602112179126242,0.5952492542015745,0.008921473862020548,0.6405454439332375,0.010159878467290528,0.27472946765144235,0.008905880929634975,0.5389303320505017,0.00508366546321863,0.642708948490776,0.09347467671968665,0.5494491383623396,0.5194677433819088,0.07714263734973996,0.008837806422986575,0.5571813365840226,0.5006064978123811
1638381777.947,0.008695102677694815,0.2805781712545696,0.527697055271821,0.549274150498335,0.048873423578950775,0.24417949694447666,0.07632210934930148,0.2396822064669763,0.5836213872181258,0.07728282724709047,0.07631620146131657,0.6073719944025001,0.10040451431700693,0.07367714948252019,0.008931822695870286,0.5545517151984403,0.5606453903250862,0.008910913734823908,0.011109811916823059,0.07214086550316234,0.008868167398966344,0.6252850530537191,0.646517782531876,0.009805820374956324,0.5875555608937861,0.6024391784423881,0.5978311444088069,0.008867507808557069,0.6414641009642718,0.009767608957489122,0.2748866716038676,0.008963410640816377,0.5585248624019604,0.005096082552631537,0.6461541629372276,0.09868734350884062,0.549366639789429,0.5202749374878186,0.07731949919604304,0.008863441174768975,0.5580816435818603,0.5000083820197834
1638381793.002,0.008695102677694815,0.2805781712545696,0.527697055271821,0.549274150498335,0.048873423578950775,0.24417949694447666,0.07632210934930148,0.2396822064669763,0.5836213872181258,0.07728282724709047,0.07631620146131657,0.6073719944025001,0.10040451431700693,0.07367714948252019,0.008931822695870286,0.5545517151984403,0.5606453903250862,0.008910913734823908,0.011109811916823059,0.07214086550316234,0.008868167398966344,0.6252850530537191,0.646517782531876,0.009805820374956324,0.5875555608937861,0.6024391784423881,0.5978311444088069,0.008867507808557069,0.6414641009642718,0.009767608957489122,0.2748866716038676,0.008963410640816377,0.5585248624019604,0.005096082552631537,0.6461541629372276,0.09868734350884062,0.549366639789429,0.5202749374878186,0.07731949919604304,0.008863441174768975,0.5580816435818603,0.5000083820197834
