"Time","pod:redis-cart-w2-6d65c886c7-fj2lq_service:redis-cart_node:worker--2","pod:frontend-w3-6646bc856b-8tqlt_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-fzrrw_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-mng2n_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-wlss6_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-6f8d8654c5-ndk7t_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-69zq5_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-lsqj9_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-wr9k7_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-fq8kt_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-rs5cd_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-xhgl8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-nhgxp_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-w7jxr_service:adservice_node:worker--2","pod:currencyservice-w2-656689488c-gsq4z_service:currencyservice_node:worker--2","pod:cartservice-w4-86744bdcbd-c4wlc_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-ffqfq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-l5lzn_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-mnnmf_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-pmtdg_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-52czk_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-qfhb4_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-55npv_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-56kcl_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-9nlkl_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-77b5j_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-7pjcd_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-n4blz_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-pg7j2_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-9dsj7_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-gmqjh_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-2x9gt_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-46bpg_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-tk9ws_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-74cws_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-65pmc_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-vdqcg_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-hzv9x_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-rj5sk_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-l79mq_service:productcatalogservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-kwmwh_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-wlvfj_service:adservice_node:worker--4.novalocal"
1638454127.76,0.027709727189550823,0.5873393896705317,0.09682812835215933,0.010022819071244256,0.07637378979974468,0.6210160017939501,0.5276085607138898,0.008951216671833623,0.009096249321344767,0.011030990970420826,0.5447023118520447,0.5699765133000726,0.073238121943602,0.2500143177183973,0.5412712986130568,0.26643681033476585,0.6146716199956928,0.5779602476139991,0.5395488119210496,0.7156988038469452,0.6386586916743239,0.5532300281834859,0.02703987602197845,0.008854221196855644,0.49530725245620877,0.6535297729223466,0.008877121154262967,0.08206801889984336,0.009008499317201574,0.5922143441821758,0.09569281908778139,0.008901878535581683,0.5984557717176484,0.5774492331582329,0.08080154705935066,0.008734381241274012,0.07377048514743167,0.5542142346531693,0.2734740122208593,0.07662986042118049,0.011410045482381205,0.24207432824306852
1638454142.799,0.029470859458167825,0.5823954712164852,0.09592961425619409,0.01071824562282787,0.07671367649553798,0.6207688119401609,0.5636303380856106,0.00883166138905635,0.008893841695036939,0.010095765423897191,0.5439594619962581,0.569243407586001,0.07283166841814026,0.2504738726200341,0.5649755134864093,0.2662791591329269,0.6166465585187271,0.579604392761371,0.5603546506331433,0.7148872228791503,0.6025001024363897,0.5523660607394608,0.026816954066036996,0.008672281710221339,0.5344124361718191,0.7124387875782028,0.008846284927650704,0.08223277531980364,0.008948462047953151,0.6144861185153689,0.09568289458681738,0.008808810277527137,0.5989111764702009,0.576263004158903,0.08068095336430794,0.008654152261329592,0.07365125804436781,0.553455371141329,0.2798901238166804,0.07686187580178105,0.01133105631112454,0.24206966251538892
1638454157.816,0.029470859458167825,0.5823954712164852,0.09592961425619409,0.01071824562282787,0.07671367649553798,0.6207688119401609,0.5636303380856106,0.00883166138905635,0.008893841695036939,0.010095765423897191,0.5439594619962581,0.569243407586001,0.07283166841814026,0.2504738726200341,0.5649755134864093,0.2662791591329269,0.6166465585187271,0.579604392761371,0.5603546506331433,0.7148872228791503,0.6025001024363897,0.5523660607394608,0.026816954066036996,0.008672281710221339,0.5344124361718191,0.7124387875782028,0.008846284927650704,0.08223277531980364,0.008948462047953151,0.6144861185153689,0.09568289458681738,0.008808810277527137,0.5989111764702009,0.576263004158903,0.08068095336430794,0.008654152261329592,0.07365125804436781,0.553455371141329,0.2798901238166804,0.07686187580178105,0.01133105631112454,0.24206966251538892
1638454172.981,0.029267351474445716,0.5839103362516938,0.10292621301134375,0.010455183783596722,0.07535003277669192,0.621313769582086,0.564822652289094,0.008346752000438834,0.008591823186773265,0.010948145339287953,0.5447821488317859,0.570534965948504,0.07266881793498625,0.25067696391748306,0.5379565861529267,0.2669437410866174,0.6186618420243598,0.5815074075470531,0.5418833935344478,0.6531367669583332,0.6090161540020722,0.5546920012778285,0.027000270131938828,0.008714671891878863,0.5378723465345279,0.6728105684569997,0.008842418724771864,0.08239046881859924,0.008819680433284084,0.608399402288217,0.10157902553959539,0.00877936221035497,0.5977305802219073,0.5770037051026125,0.080812281069238,0.008728685517161756,0.07404308090927943,0.5554318056728944,0.28081295005012985,0.07725358017323097,0.011031294600176284,0.24315603100583813
1638454188.15,0.029267351474445716,0.5839103362516938,0.10292621301134375,0.010455183783596722,0.07535003277669192,0.621313769582086,0.564822652289094,0.008346752000438834,0.008591823186773265,0.010948145339287953,0.5447821488317859,0.570534965948504,0.07266881793498625,0.25067696391748306,0.5379565861529267,0.2669437410866174,0.6186618420243598,0.5815074075470531,0.5418833935344478,0.6531367669583332,0.6090161540020722,0.5546920012778285,0.027000270131938828,0.008714671891878863,0.5378723465345279,0.6728105684569997,0.008842418724771864,0.08239046881859924,0.008819680433284084,0.608399402288217,0.10157902553959539,0.00877936221035497,0.5977305802219073,0.5770037051026125,0.080812281069238,0.008728685517161756,0.07404308090927943,0.5554318056728944,0.28081295005012985,0.07725358017323097,0.011031294600176284,0.24315603100583813
1638454203.349,0.02753197964953866,0.5881094619316405,0.09676831632069707,0.010330114212583513,0.07754139416945359,0.6197015975879063,0.5346406498549405,0.008821460157260654,0.00901730302499665,0.010217543951130267,0.5483088957511819,0.570571629717057,0.07302956035028955,0.2518331580912449,0.5343210953829927,0.26863708774784323,0.6185384718272701,0.578932598330217,0.5652115536363851,0.6558050034249534,0.5629417724123574,0.5568681629690897,0.027107851311197403,0.008727171724925813,0.5425069642999685,0.6634859261564378,0.008860975285188762,0.08225943628173149,0.008832873059552463,0.5957821959011957,0.09457584840402727,0.008739611844361752,0.596025688983402,0.576867885245288,0.08079293349267247,0.008736167127980157,0.07406246242200414,0.5572919865613138,0.28086442526069066,0.07744400986577041,0.009904979356792435,0.24371154664952618
1638454218.54,0.02753197964953866,0.5881094619316405,0.09676831632069707,0.010330114212583513,0.07754139416945359,0.6197015975879063,0.5346406498549405,0.008821460157260654,0.00901730302499665,0.010217543951130267,0.5483088957511819,0.570571629717057,0.07302956035028955,0.2518331580912449,0.5343210953829927,0.26863708774784323,0.6185384718272701,0.578932598330217,0.5652115536363851,0.6558050034249534,0.5629417724123574,0.5568681629690897,0.027107851311197403,0.008727171724925813,0.5425069642999685,0.6634859261564378,0.008860975285188762,0.08225943628173149,0.008832873059552463,0.5957821959011957,0.09457584840402727,0.008739611844361752,0.596025688983402,0.576867885245288,0.08079293349267247,0.008736167127980157,0.07406246242200414,0.5572919865613138,0.28086442526069066,0.07744400986577041,0.009904979356792435,0.24371154664952618
1638454233.683,0.029156536620414855,0.5638787456558823,0.09592980262527842,0.009544699987264125,0.07794988914223867,0.6191565893674691,0.5645101832330925,0.008907130814703812,0.009044095742224147,0.010076915468684434,0.5469498966122569,0.5707794696273485,0.07292491587486176,0.23490477416734623,0.5567434594422397,0.2671791463816905,0.616922684948962,0.5782714962503737,0.5656481204186974,0.6939741768941833,0.5911976847777192,0.5564037858109214,0.026897555595621653,0.008717438216766819,0.5143904107378782,0.6531684812420988,0.008840549538201539,0.08136013523211882,0.008830635518942753,0.5857946731443014,0.1017973548984068,0.008733774998518039,0.5944395897064945,0.5745031736057646,0.08058233461760297,0.008796662328379262,0.07387101471535701,0.5564127756729854,0.28153189511784477,0.0775872316084809,0.011306854945374513,0.24281603910336758
1638454248.824,0.029156536620414855,0.5638787456558823,0.09592980262527842,0.009544699987264125,0.07794988914223867,0.6191565893674691,0.5645101832330925,0.008907130814703812,0.009044095742224147,0.010076915468684434,0.5469498966122569,0.5707794696273485,0.07292491587486176,0.23490477416734623,0.5567434594422397,0.2671791463816905,0.616922684948962,0.5782714962503737,0.5656481204186974,0.6939741768941833,0.5911976847777192,0.5564037858109214,0.026897555595621653,0.008717438216766819,0.5143904107378782,0.6531684812420988,0.008840549538201539,0.08136013523211882,0.008830635518942753,0.5857946731443014,0.1017973548984068,0.008733774998518039,0.5944395897064945,0.5745031736057646,0.08058233461760297,0.008796662328379262,0.07387101471535701,0.5564127756729854,0.28153189511784477,0.0775872316084809,0.011306854945374513,0.24281603910336758
1638454263.844,0.029018005803622363,0.5747598215638234,0.10344555569990163,0.010226539017034846,0.07780215956839664,0.61796554312119,0.5234175118033028,0.00896394274393594,0.009008072472992573,0.010123865054449992,0.5463511713324317,0.5705290384442554,0.07266935893108915,0.23789937528883554,0.5691722762425931,0.2682830886555413,0.6159837112340122,0.5761786709989569,0.5644598270872687,0.6891509428098591,0.634897171826275,0.5561823061719724,0.026910152965054997,0.008676868913788337,0.5447492347242413,0.6649701357326072,0.008814050149675491,0.080897612893499,0.00871208457765237,0.5946034225524177,0.10172948814907287,0.00866564124935844,0.5951751757867205,0.5738867537238858,0.080068379710334,0.00875039713938765,0.07405118067067684,0.5567410357491858,0.2804670297327111,0.07710216602623574,0.010483322678697338,0.24228780349819767
1638454278.999,0.029018005803622363,0.5747598215638234,0.10344555569990163,0.010226539017034846,0.07780215956839664,0.61796554312119,0.5234175118033028,0.00896394274393594,0.009008072472992573,0.010123865054449992,0.5463511713324317,0.5705290384442554,0.07266935893108915,0.23789937528883554,0.5691722762425931,0.2682830886555413,0.6159837112340122,0.5761786709989569,0.5644598270872687,0.6891509428098591,0.634897171826275,0.5561823061719724,0.026910152965054997,0.008676868913788337,0.5447492347242413,0.6649701357326072,0.008814050149675491,0.080897612893499,0.00871208457765237,0.5946034225524177,0.10172948814907287,0.00866564124935844,0.5951751757867205,0.5738867537238858,0.080068379710334,0.00875039713938765,0.07405118067067684,0.5567410357491858,0.2804670297327111,0.07710216602623574,0.010483322678697338,0.24228780349819767
1638454294.282,0.02886141845759499,0.6105636530052565,0.10309686360378639,0.01062568351269437,0.0769409756254895,0.6152987001008019,0.5341003999714795,0.008885761557166543,0.008955650016814051,0.010225811430015995,0.5462780725435508,0.5702470214018149,0.073015253343927,0.24635725406338485,0.557193956920709,0.2680016318210927,0.6154622266012479,0.575966444396044,0.5653515565764908,0.6905235561114138,0.6501379636078026,0.5570733042102989,0.026831123523285767,0.008649085304345255,0.5184904315027161,0.7069697383893002,0.008709318309145678,0.08121931398911156,0.008646369493357658,0.6228428377273019,0.0956576352618241,0.008655474051063735,0.5954636841114326,0.5728842995179458,0.07994558261650171,0.008683948205668139,0.07417010646599433,0.5567107670230057,0.26871933208109633,0.07359317829513817,0.01048213143879607,0.24283592079946614
1638454309.347,0.02886141845759499,0.6105636530052565,0.10309686360378639,0.01062568351269437,0.0769409756254895,0.6152987001008019,0.5341003999714795,0.008885761557166543,0.008955650016814051,0.010225811430015995,0.5462780725435508,0.5702470214018149,0.073015253343927,0.24635725406338485,0.557193956920709,0.2680016318210927,0.6154622266012479,0.575966444396044,0.5653515565764908,0.6905235561114138,0.6501379636078026,0.5570733042102989,0.026831123523285767,0.008649085304345255,0.5184904315027161,0.7069697383893002,0.008709318309145678,0.08121931398911156,0.008646369493357658,0.6228428377273019,0.0956576352618241,0.008655474051063735,0.5954636841114326,0.5728842995179458,0.07994558261650171,0.008683948205668139,0.07417010646599433,0.5567107670230057,0.26871933208109633,0.07359317829513817,0.01048213143879607,0.24283592079946614
1638454324.363,0.028820713292639594,0.6200711495155417,0.08893004163542828,0.010887805937218813,0.07142833363772724,0.6117040982217838,0.534320262976083,0.008940798648612176,0.00898801043533964,0.010954718197767856,0.5469113594986352,0.5706813515326185,0.07298226874063267,0.2504680768454325,0.5687590198546247,0.26729608609255573,0.6129660198331568,0.5728923311289031,0.5628892705915506,0.6941407908167054,0.5968160635973336,0.5561745119928524,0.02676476561967944,0.008564515853000602,0.5179571743732789,0.6813577541329304,0.008713967477717811,0.08069153986405264,0.00864572437022016,0.5617192806976359,0.09884932299033293,0.008641170990509052,0.5930246856820525,0.5709147292931864,0.07908027122940428,0.008693723421908462,0.0737670935785533,0.5562188510213765,0.2800310128625212,0.07737125147631585,0.010436245087463313,0.2424148831673003
