"Time","pod:productcatalogservice-w1-56c4dd84bf-ggb82_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kns2v_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-jxhr5_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-2gqw4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-9jcxb_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wtrl7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-7gg2d_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-v5vbf_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2kktv_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-qldcg_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-h8dxz_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-6dblz_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ptd4k_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-lsl5x_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-bv88l_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zf5lr_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bl6sk_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8mwxw_service:productcatalogservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7r2g7_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7xx7t_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-gq9f7_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-kslmr_service:currencyservice_node:worker--3","pod:frontend-w2-777d8d5dcb-zs8xz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8lncf_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-mfbsv_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-rrkls_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-jk6h7_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-kbvb2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fj68z_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-lfpgv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-jtzjf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-j7hdk_service:recommendationservice_node:worker--2.novalocal"
1636564341.782,0.12545340887684178,0.5681680548598637,0.7385725755841988,0.17294065040620532,0.5010470944519729,0.6754378737789579,0.553041663842664,0.18479803092490915,0.166963066935714,0.5098172177886504,0.1767287054549241,0.2007048255131646,0.04869272506107104,0.14380972466187777,0.1769803170866101,0.6584515798053451,0.02351537591947111,0.555106696779494,0.6648914787561351,0.056553909883393746,0.12551260331463737,0.04431925325809022,0.015304302843331705,0.7019673248467057,0.6472835503799522,0.1263326862978707,0.004460117098592201,0.04469013455950824,0.14460845919251888,0.04127084969674827,0.5017673550553323,0.503164604998847,0.6931343990382668,0.1253351068761528,0.044182050702207806,0.04355591975127984,0.20351370845366828,0.5808449654285077,0.15790742446528538,0.05059023860166304,0.14629876305660974,0.6610902632342643,0.1438948252829808,0.049408710702400035
1636564356.806,0.12558908952548314,0.5670842733648338,0.6883897705969011,0.1741657748112454,0.5015087389672869,0.6773361020166236,0.5522482534276855,0.1812449467286934,0.17059936695638836,0.5115021725468506,0.17678161058909447,0.19114272494074547,0.048504391051305204,0.1433912963125282,0.17633247539023272,0.6583926213074283,0.023514754871103244,0.6096534285952505,0.6720668870120785,0.05360521944975111,0.125483555304224,0.04398022505184489,0.015606694903835927,0.701541299663258,0.6463143305570382,0.12262714150559485,0.004497864464107804,0.04473498625991151,0.14472028141155005,0.0407626998189669,0.501196194020534,0.5029827056438017,0.6932445696875423,0.1252565721529918,0.04412587096180174,0.04345767573487833,0.1951342532497981,0.5927752662644437,0.1613907547897222,0.053253771840103006,0.14734016660356075,0.661193194654298,0.14413673382639441,0.05016260521843534
1636564371.827,0.12558908952548314,0.5670842733648338,0.6883897705969011,0.1741657748112454,0.5015087389672869,0.6773361020166236,0.5522482534276855,0.1812449467286934,0.17059936695638836,0.5115021725468506,0.17678161058909447,0.19114272494074547,0.048504391051305204,0.1433912963125282,0.17633247539023272,0.6583926213074283,0.023514754871103244,0.6096534285952505,0.6720668870120785,0.05360521944975111,0.125483555304224,0.04398022505184489,0.015606694903835927,0.701541299663258,0.6463143305570382,0.12262714150559485,0.004497864464107804,0.04473498625991151,0.14472028141155005,0.0407626998189669,0.501196194020534,0.5029827056438017,0.6932445696875423,0.1252565721529918,0.04412587096180174,0.04345767573487833,0.1951342532497981,0.5927752662644437,0.1613907547897222,0.053253771840103006,0.14734016660356075,0.661193194654298,0.14413673382639441,0.05016260521843534
1636564386.854,0.12550011582065504,0.5676950423224572,0.7363393569705416,0.17525740655584565,0.5004569008738853,0.6769664999680474,0.5508343764504782,0.19991242590886774,0.15769765375396275,0.5114831983896592,0.17685176424980786,0.19528688115020232,0.04833029367617421,0.14176695120687313,0.17810149415953933,0.6594136976179861,0.023410836795745738,0.6122965915929475,0.7174392159644369,0.056829576770620456,0.12515269547329433,0.04378970926209018,0.015659285103882366,0.7013390423151105,0.6459978785533846,0.12560342060015403,0.004323810182161618,0.0447345082855069,0.14473015331843633,0.039252531988991334,0.5002510667725996,0.4758573371858657,0.6943907488460883,0.12507250319029434,0.043862416790916445,0.04222898808679802,0.20152933578691323,0.6218805775516105,0.1614524060491318,0.05049492587083431,0.14640171584957212,0.6618522498462871,0.1441595995346693,0.05028653631894852
1636564401.875,0.12550011582065504,0.5676950423224572,0.7363393569705416,0.17525740655584565,0.5004569008738853,0.6769664999680474,0.5508343764504782,0.19991242590886774,0.15769765375396275,0.5114831983896592,0.17685176424980786,0.19528688115020232,0.04833029367617421,0.14176695120687313,0.17810149415953933,0.6594136976179861,0.023410836795745738,0.6122965915929475,0.7174392159644369,0.056829576770620456,0.12515269547329433,0.04378970926209018,0.015659285103882366,0.7013390423151105,0.6459978785533846,0.12560342060015403,0.004323810182161618,0.0447345082855069,0.14473015331843633,0.039252531988991334,0.5002510667725996,0.4758573371858657,0.6943907488460883,0.12507250319029434,0.043862416790916445,0.04222898808679802,0.20152933578691323,0.6218805775516105,0.1614524060491318,0.05049492587083431,0.14640171584957212,0.6618522498462871,0.1441595995346693,0.05028653631894852
1636564416.906,0.12503320715707036,0.5686409890739607,0.6932569332105359,0.17630464810429797,0.5006359427922741,0.6769714255124788,0.5510476256174894,0.18297644838766494,0.15936177836682486,0.5113090839480099,0.17678982124763204,0.1965933109308291,0.048495975114425736,0.14972363656499904,0.1729854989830742,0.6465725497745944,0.02562223417017926,0.5674304366562559,0.7164834060027816,0.05462679068422248,0.1246263021483622,0.043836064534109515,0.01576482335938091,0.7018666522776785,0.6143027167771898,0.1256122004388422,0.004076696847570474,0.044926499095050296,0.1453341489148917,0.037188201303697654,0.5001030803469184,0.4893206550414364,0.6940656812048482,0.12559206816300397,0.04385103906041021,0.04357704021342315,0.1966102965721722,0.5748943418915649,0.17011617020177855,0.055099424475762604,0.14635399914112257,0.6619543175787155,0.14363819559096416,0.04951410099583768
1636564431.927,0.12503320715707036,0.5686409890739607,0.6932569332105359,0.17630464810429797,0.5006359427922741,0.6769714255124788,0.5510476256174894,0.18297644838766494,0.15936177836682486,0.5113090839480099,0.17678982124763204,0.1965933109308291,0.048495975114425736,0.14972363656499904,0.1729854989830742,0.6465725497745944,0.02562223417017926,0.5674304366562559,0.7164834060027816,0.05462679068422248,0.1246263021483622,0.043836064534109515,0.01576482335938091,0.7018666522776785,0.6143027167771898,0.1256122004388422,0.004076696847570474,0.044926499095050296,0.1453341489148917,0.037188201303697654,0.5001030803469184,0.4893206550414364,0.6940656812048482,0.12559206816300397,0.04385103906041021,0.04357704021342315,0.1966102965721722,0.5748943418915649,0.17011617020177855,0.055099424475762604,0.14635399914112257,0.6619543175787155,0.14363819559096416,0.04951410099583768
1636564446.953,0.12497943483654272,0.5682528247430274,0.7481930432080846,0.17509000424599624,0.4990810529455214,0.6761591305210624,0.5508021205843444,0.195892374046083,0.1507758591310512,0.5093853082509842,0.1756672349194357,0.19553795212562486,0.04808466356708578,0.1495922455894963,0.1773680423027785,0.656657047421125,0.027204850261993506,0.5772523780034653,0.7035204521261322,0.05605763986504049,0.12416589993471505,0.0442383612500744,0.015466585306043706,0.702344229142293,0.6298338862928101,0.12537591146688395,0.004434103599274144,0.044634584482416514,0.14476941796766132,0.03522366110568294,0.49947447599152994,0.5018832450826023,0.6924067573270922,0.12516808576983643,0.04383701811495054,0.043678632043084045,0.19601759474628921,0.5776186677426816,0.1673571871815385,0.05172344548813246,0.14582473560121503,0.6607933622527843,0.14313928344977614,0.04907769579126076
1636564461.98,0.12497943483654272,0.5682528247430274,0.7481930432080846,0.17509000424599624,0.4990810529455214,0.6761591305210624,0.5508021205843444,0.195892374046083,0.1507758591310512,0.5093853082509842,0.1756672349194357,0.19553795212562486,0.04808466356708578,0.1495922455894963,0.1773680423027785,0.656657047421125,0.027204850261993506,0.5772523780034653,0.7035204521261322,0.05605763986504049,0.12416589993471505,0.0442383612500744,0.015466585306043706,0.702344229142293,0.6298338862928101,0.12537591146688395,0.004434103599274144,0.044634584482416514,0.14476941796766132,0.03522366110568294,0.49947447599152994,0.5018832450826023,0.6924067573270922,0.12516808576983643,0.04383701811495054,0.043678632043084045,0.19601759474628921,0.5776186677426816,0.1673571871815385,0.05172344548813246,0.14582473560121503,0.6607933622527843,0.14313928344977614,0.04907769579126076
1636564477.01,0.12495201601408432,0.5694823306308223,0.717286704279736,0.174508322670173,0.5010623120041884,0.6771765540735181,0.5515121772687389,0.18974006859055098,0.16110438963380552,0.5105159552547632,0.17554654308961598,0.196028088129751,0.048306687208384706,0.14652441662907886,0.17839586191578005,0.6188625993548049,0.029131628584260008,0.6096135990995492,0.6780268591833533,0.054765175913903306,0.12438173079749962,0.043664777903847096,0.015278811593422613,0.7014960174652571,0.6481205379464554,0.11478445345340602,0.004415198521128408,0.0446591679418146,0.14473771443862501,0.03348647493081025,0.5010098363301988,0.4895951647002118,0.6937286475876265,0.1256806069250456,0.044011887119412965,0.04402855226694653,0.2042632774951093,0.5631667807192748,0.16017434262058372,0.054640564373315964,0.14570368823032728,0.6626915898553702,0.14356411201035918,0.048821971222234514
1636564492.038,0.12495201601408432,0.5694823306308223,0.717286704279736,0.174508322670173,0.5010623120041884,0.6771765540735181,0.5515121772687389,0.18974006859055098,0.16110438963380552,0.5105159552547632,0.17554654308961598,0.196028088129751,0.048306687208384706,0.14652441662907886,0.17839586191578005,0.6188625993548049,0.029131628584260008,0.6096135990995492,0.6780268591833533,0.054765175913903306,0.12438173079749962,0.043664777903847096,0.015278811593422613,0.7014960174652571,0.6481205379464554,0.11478445345340602,0.004415198521128408,0.0446591679418146,0.14473771443862501,0.03348647493081025,0.5010098363301988,0.4895951647002118,0.6937286475876265,0.1256806069250456,0.044011887119412965,0.04402855226694653,0.2042632774951093,0.5631667807192748,0.16017434262058372,0.054640564373315964,0.14570368823032728,0.6626915898553702,0.14356411201035918,0.048821971222234514
1636564507.059,0.12509217214896567,0.5685241545596337,0.7500875482012426,0.1736291835945964,0.49960334020243435,0.6770870840894779,0.5511022086234381,0.19182441066141054,0.15242559592874094,0.5101854095700707,0.17507074458178007,0.19720395169043073,0.04843947809892702,0.1458590222964934,0.17941342494834722,0.6588988923040064,0.030651098006455785,0.6131727718596646,0.7006253540437447,0.049084785306962544,0.12426781842811004,0.04383910099051808,0.015174029641522459,0.7019708659779885,0.6497385485451788,0.12632489661237672,0.004303821038895124,0.04405042012721072,0.14414566584003619,0.03179577188727606,0.5007487689041613,0.4806495802136055,0.6943365984724418,0.1264406284891728,0.04437010092934125,0.04418906998836061,0.20726149470914992,0.5731240391974041,0.16816398459448825,0.056774848293166036,0.14556203124040418,0.6626627633123994,0.14393730306164243,0.04798371676132911
1636564522.087,0.12509217214896567,0.5685241545596337,0.7500875482012426,0.1736291835945964,0.49960334020243435,0.6770870840894779,0.5511022086234381,0.19182441066141054,0.15242559592874094,0.5101854095700707,0.17507074458178007,0.19720395169043073,0.04843947809892702,0.1458590222964934,0.17941342494834722,0.6588988923040064,0.030651098006455785,0.6131727718596646,0.7006253540437447,0.049084785306962544,0.12426781842811004,0.04383910099051808,0.015174029641522459,0.7019708659779885,0.6497385485451788,0.12632489661237672,0.004303821038895124,0.04405042012721072,0.14414566584003619,0.03179577188727606,0.5007487689041613,0.4806495802136055,0.6943365984724418,0.1264406284891728,0.04437010092934125,0.04418906998836061,0.20726149470914992,0.5731240391974041,0.16816398459448825,0.056774848293166036,0.14556203124040418,0.6626627633123994,0.14393730306164243,0.04798371676132911
1636564537.119,0.12453001059699922,0.568669492728235,0.6496336722612884,0.17341947769697252,0.4980432242135515,0.6756528190387505,0.5523280805572336,0.18515625912252787,0.16071922784000398,0.5083722349005863,0.17564490619891526,0.20021282962929832,0.049034717314834046,0.14997420152832303,0.17786786934742368,0.6586296722676257,0.032428261730921004,0.6035394735723187,0.6989226091900208,0.05286643837334912,0.12363139858670928,0.043941686379758045,0.01503683678232789,0.7009014818726038,0.6067493483725366,0.12649355854629757,0.004432711020571158,0.044115459156809235,0.14438500525827666,0.02961773869277563,0.5010687283831476,0.48664511022581425,0.6934900926305755,0.12678549215114998,0.04483174481857197,0.039742112926805746,0.1847476636698536,0.6170173184385316,0.15512286146542403,0.051678685984912764,0.14497454009638333,0.6614824506432186,0.1445675407198248,0.048339351750698235
