"Time","pod:recommendationservice-w1-5c774597c5-8cxxf_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-f787b_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-vhbcw_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-f2hll_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-gcjhj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-dfgtr_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cm9st_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mdgxg_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qxb6n_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-ljn4h_service:productcatalogservice_node:worker--3","pod:frontend-w2-777d8d5dcb-7rjcr_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-fx82s_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jl98m_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-m82rm_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-q6vk7_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-ktltn_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-c97d6_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-7szm8_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-45gbl_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9smsq_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kr2zh_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wqxr8_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-h9pks_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-szvzk_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-tkrfh_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-v8j9r_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-wr2xf_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-d9pmn_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-z4sk6_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-fmst8_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-85bdc_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-mrrxb_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-ksfsc_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-46mvb_service:frontend_node:worker--2.novalocal"
1637871130.339,0.06181770360330592,0.3001806627344421,0.05770040224487161,0.34297871867649354,0.3552760261543357,0.3181575637826915,0.3045921011828268,0.13617843614442002,0.13017075816125118,0.12273170655263452,0.27578468896340513,0.27562129109824285,0.15720430355428824,0.04709388084721482,0.2104938667735947,0.2803233734409998,0.05690243002412558,0.16422439608599637,0.06189556654134139,0.004376893548522831,0.29778366770983933,0.13217302531309078,0.05821553096921667,0.37013762270522527,0.06652136064638713,0.13694595050898947,0.1356755603486287,0.13252151830746906,0.34164110366378775,0.06022191574989483,0.19860140258190082,0.29425931930103394,0.1498927157559308,0.3013601367459438,0.0576678120559863,0.28465410225879595,0.20574207208524686,0.3385939061378572,0.2980590796629542,0.28120554674233156
1637871145.359,0.0621544865020897,0.30031495201429015,0.05834260202111712,0.35918256195677,0.35784249897679204,0.31864506253394853,0.30518746587532475,0.13691457079250058,0.12991445904943488,0.13319993129953583,0.2771865832481296,0.27674658910203564,0.1575230119334497,0.048183398536659,0.21185658979698996,0.28151260709079784,0.05680466857289524,0.1639243427692797,0.06105998121307945,0.004423418757110712,0.2993539592336142,0.1259713409143835,0.0575811508137655,0.35587348420896814,0.06416448434403385,0.13705108709227232,0.13572035662954013,0.13276793976431228,0.3046153126108077,0.06119721292805955,0.19824229533929547,0.29486761917957893,0.15157211358990777,0.30212984669336723,0.05790826191269049,0.29167961805028836,0.2025974554303115,0.3189596699210568,0.2985330382929224,0.2813898447122652
1637871160.388,0.0621544865020897,0.30031495201429015,0.05834260202111712,0.35918256195677,0.35784249897679204,0.31864506253394853,0.30518746587532475,0.13691457079250058,0.12991445904943488,0.13319993129953583,0.2771865832481296,0.27674658910203564,0.1575230119334497,0.048183398536659,0.21185658979698996,0.28151260709079784,0.05680466857289524,0.1639243427692797,0.06105998121307945,0.004423418757110712,0.2993539592336142,0.1259713409143835,0.0575811508137655,0.35587348420896814,0.06416448434403385,0.13705108709227232,0.13572035662954013,0.13276793976431228,0.3046153126108077,0.06119721292805955,0.19824229533929547,0.29486761917957893,0.15157211358990777,0.30212984669336723,0.05790826191269049,0.29167961805028836,0.2025974554303115,0.3189596699210568,0.2985330382929224,0.2813898447122652
1637871175.552,0.06244573833657312,0.30057810791124573,0.05834169434726394,0.3731010733483754,0.35999722307545745,0.3135336882840313,0.30590948705521714,0.1371759907889863,0.12989803117901627,0.1270819320291507,0.2773991653877736,0.27656349520675816,0.14257604715484673,0.04826567175038787,0.21120507464345317,0.2815293878092481,0.05376446954601109,0.16336088621949257,0.06070889152665785,0.004295794673658076,0.2987173294896206,0.13222515725464593,0.05779883407666203,0.3281441185165398,0.06439581321765733,0.13719219399651766,0.13552072923929034,0.13190371072591214,0.3155371834224115,0.06166907862816651,0.1977304470016365,0.2941089663147428,0.14603232540829986,0.30342274426873495,0.05748844952679729,0.29779576142027925,0.19908477155316523,0.3480041301488182,0.29901670294093935,0.28219915425966935
1637871190.586,0.06244573833657312,0.30057810791124573,0.05834169434726394,0.3731010733483754,0.35999722307545745,0.3135336882840313,0.30590948705521714,0.1371759907889863,0.12989803117901627,0.1270819320291507,0.2773991653877736,0.27656349520675816,0.14257604715484673,0.04826567175038787,0.21120507464345317,0.2815293878092481,0.05376446954601109,0.16336088621949257,0.06070889152665785,0.004295794673658076,0.2987173294896206,0.13222515725464593,0.05779883407666203,0.3281441185165398,0.06439581321765733,0.13719219399651766,0.13552072923929034,0.13190371072591214,0.3155371834224115,0.06166907862816651,0.1977304470016365,0.2941089663147428,0.14603232540829986,0.30342274426873495,0.05748844952679729,0.29779576142027925,0.19908477155316523,0.3480041301488182,0.29901670294093935,0.28219915425966935
1637871205.6,0.06264177576073446,0.2989444983370869,0.0574202715884752,0.3590935723432078,0.3620104373091849,0.3244004645789451,0.306154295465102,0.1379734747453419,0.12942879693198406,0.12878904724847304,0.27643831815433006,0.27579460014694107,0.15822685407485676,0.04723885123428828,0.21170295128276134,0.2806755186582236,0.059807293742434195,0.16427854191988178,0.06064460164860306,0.0042874752855800845,0.2964090022272069,0.12780006413624023,0.05853172900984231,0.3412397255799855,0.06662263767509788,0.1368473669601936,0.13563032046968782,0.1330237237577026,0.3238567016547945,0.06180483302293975,0.19895719598619355,0.29724126028571496,0.147848655602289,0.30228476281882566,0.05678536865900645,0.29158721161586415,0.19609343606499247,0.3236109030358299,0.2988045846084875,0.2812869715640156
1637871220.617,0.06264177576073446,0.2989444983370869,0.0574202715884752,0.3590935723432078,0.3620104373091849,0.3244004645789451,0.306154295465102,0.1379734747453419,0.12942879693198406,0.12878904724847304,0.27643831815433006,0.27579460014694107,0.15822685407485676,0.04723885123428828,0.21170295128276134,0.2806755186582236,0.059807293742434195,0.16427854191988178,0.06064460164860306,0.0042874752855800845,0.2964090022272069,0.12780006413624023,0.05853172900984231,0.3412397255799855,0.06662263767509788,0.1368473669601936,0.13563032046968782,0.1330237237577026,0.3238567016547945,0.06180483302293975,0.19895719598619355,0.29724126028571496,0.147848655602289,0.30228476281882566,0.05678536865900645,0.29158721161586415,0.19609343606499247,0.3236109030358299,0.2988045846084875,0.2812869715640156
1637871235.631,0.062270479581042724,0.2980024279593514,0.059492453768076894,0.34554648424883944,0.3443620394892482,0.3125624913204659,0.3062275511004958,0.1376484922067549,0.12876738489737746,0.13477734307408068,0.27477533909488966,0.27449827929398407,0.16019092947632022,0.04854176113013538,0.21200673665956513,0.27925226646423856,0.059542935835566774,0.164613207457495,0.06098353462062396,0.004289223117024692,0.29546606591272573,0.1320600402873945,0.05506443276082912,0.3523168135035435,0.06698343085782142,0.13716536191955897,0.13540382414595603,0.13360596424582438,0.3252717102769741,0.0626560729250185,0.19161717895490488,0.2983498382244519,0.1391735625619606,0.30101747784113203,0.056133728410710175,0.3024979715589326,0.2001871125918857,0.33840218530270133,0.29851012492324047,0.28049810378512546
1637871250.648,0.062270479581042724,0.2980024279593514,0.059492453768076894,0.34554648424883944,0.3443620394892482,0.3125624913204659,0.3062275511004958,0.1376484922067549,0.12876738489737746,0.13477734307408068,0.27477533909488966,0.27449827929398407,0.16019092947632022,0.04854176113013538,0.21200673665956513,0.27925226646423856,0.059542935835566774,0.164613207457495,0.06098353462062396,0.004289223117024692,0.29546606591272573,0.1320600402873945,0.05506443276082912,0.3523168135035435,0.06698343085782142,0.13716536191955897,0.13540382414595603,0.13360596424582438,0.3252717102769741,0.0626560729250185,0.19161717895490488,0.2983498382244519,0.1391735625619606,0.30101747784113203,0.056133728410710175,0.3024979715589326,0.2001871125918857,0.33840218530270133,0.29851012492324047,0.28049810378512546
1637871265.663,0.06270187868997307,0.2967342518003466,0.059371890842231295,0.3550085582888939,0.35409626282560097,0.3196046478472197,0.30574495653049344,0.13757634024413887,0.12843280522329947,0.13018964320223103,0.273899137230725,0.27384939497441263,0.16032894785007032,0.04820492215091082,0.21151965226922992,0.2784586568283929,0.056163006461976896,0.16240846364337075,0.06095516477350357,0.004313209970634616,0.2945545137011839,0.13495115125157095,0.057763341893651884,0.35805562430495314,0.06482465510075486,0.1369897421532645,0.13554116624782833,0.13336423914921314,0.30655805700643846,0.06238300374673145,0.19762056800748207,0.29764987991693403,0.15987861967625047,0.30034448481248177,0.05589206333994148,0.3008072807483434,0.19717913655014857,0.3387855076828496,0.2984860507717439,0.27855632188047974
1637871280.684,0.06270187868997307,0.2967342518003466,0.059371890842231295,0.3550085582888939,0.35409626282560097,0.3196046478472197,0.30574495653049344,0.13757634024413887,0.12843280522329947,0.13018964320223103,0.273899137230725,0.27384939497441263,0.16032894785007032,0.04820492215091082,0.21151965226922992,0.2784586568283929,0.056163006461976896,0.16240846364337075,0.06095516477350357,0.004313209970634616,0.2945545137011839,0.13495115125157095,0.057763341893651884,0.35805562430495314,0.06482465510075486,0.1369897421532645,0.13554116624782833,0.13336423914921314,0.30655805700643846,0.06238300374673145,0.19762056800748207,0.29764987991693403,0.15987861967625047,0.30034448481248177,0.05589206333994148,0.3008072807483434,0.19717913655014857,0.3387855076828496,0.2984860507717439,0.27855632188047974
1637871295.7,0.061634689527573595,0.2962673826101956,0.059275906638879106,0.3337232990742027,0.3451300491763386,0.31868529513763133,0.30494096251639824,0.13750823902051731,0.12870381849382448,0.12794181372392582,0.27349161434616587,0.27388962647853865,0.1599495745071277,0.047999337668518355,0.2117916279935612,0.2784770379847521,0.05943948450802164,0.16276824631986203,0.06107714008955248,0.004254225574807712,0.29433722408829033,0.1344419565077904,0.05788522713362403,0.3591221815288075,0.06097851029999999,0.13649009788949173,0.1355728688678208,0.13272544344592346,0.32246949439285516,0.0629540322567641,0.1971265750514204,0.2961021045502434,0.15528354964869504,0.30014427675526373,0.055676536451685577,0.29937815090555325,0.20564930541626086,0.3196347511956185,0.29743705714450486,0.278675136950436
1637871310.73,0.061634689527573595,0.2962673826101956,0.059275906638879106,0.3337232990742027,0.3451300491763386,0.31868529513763133,0.30494096251639824,0.13750823902051731,0.12870381849382448,0.12794181372392582,0.27349161434616587,0.27388962647853865,0.1599495745071277,0.047999337668518355,0.2117916279935612,0.2784770379847521,0.05943948450802164,0.16276824631986203,0.06107714008955248,0.004254225574807712,0.29433722408829033,0.1344419565077904,0.05788522713362403,0.3591221815288075,0.06097851029999999,0.13649009788949173,0.1355728688678208,0.13272544344592346,0.32246949439285516,0.0629540322567641,0.1971265750514204,0.2961021045502434,0.15528354964869504,0.30014427675526373,0.055676536451685577,0.29937815090555325,0.20564930541626086,0.3196347511956185,0.29743705714450486,0.278675136950436
1637871325.752,0.06101251571139391,0.29564659106161106,0.059166969858150203,0.35945018459571865,0.35569798640966654,0.32233624962954555,0.3037509886611084,0.1377026028725138,0.12808057381266874,0.13341354389292087,0.2731192317971812,0.2740884960998875,0.15949138705989102,0.04784912199365323,0.20998804757287665,0.2777972890018128,0.059389241623752836,0.1623237069367281,0.06071521707506798,0.004242850219859833,0.2947695604425566,0.13378385847293445,0.056427655055550446,0.34147919964795737,0.06435035847682774,0.13595453909162722,0.135407023640734,0.12404444618686564,0.3118722560503083,0.0627456771707597,0.1972900813708752,0.2949831292334307,0.15939731392308154,0.29945276001193666,0.055529244766545166,0.2743210273723799,0.19550925107552036,0.33667277568528914,0.29636223907525505,0.27833644610745834
