"Time","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6zqwb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-k5cvt_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-xvtzr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-vp8vn_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-xrchk_service:frontend_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-v549h_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9qg7j_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-mt5fv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dp8dd_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-l6pts_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-hpdb2_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-hx2br_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-9vl9s_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-2xx5q_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vqhgv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9hsw5_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-r7wn7_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-g5pns_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-96lcd_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-v8lgs_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-9n6kx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-26crj_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-6t8x8_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-4qlxh_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-pjncz_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-7d8t6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-b2qd5_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-dk9tf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-7lxn4_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-567rg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jmwbc_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kkhhn_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-c4h6t_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-q69fs_service:productcatalogservice_node:worker--3"
1637873723.95,0.21877748526122365,0.004405979160264309,0.3173200044714326,0.2912528372129632,0.301584016654225,0.13162478360122049,0.34419572111296365,0.3658639001199596,0.32523588619679095,0.3035095837279148,0.06289722831950416,0.28591229995249506,0.13671231530325456,0.05888106692589263,0.04942447491236955,0.06456614845135981,0.1400643609356499,0.2840387514034237,0.059543294076282,0.15250247979772016,0.053167186257640504,0.32154215637750005,0.2986910101144464,0.16877254328173275,0.062431863845479565,0.317760400387218,0.2912458308209539,0.28925699312085784,0.20105524796857152,0.3147133298030661,0.057563958164725135,0.20753106611095729,0.13371825492885483,0.3704424554478922,0.3197742255838035,0.1537513250118879,0.1401608926470332,0.14027653874270796,0.06338949502420348,0.13354211871845395
1637873738.975,0.21877748526122365,0.004405979160264309,0.3173200044714326,0.2912528372129632,0.301584016654225,0.13162478360122049,0.34419572111296365,0.3658639001199596,0.32523588619679095,0.3035095837279148,0.06289722831950416,0.28591229995249506,0.13671231530325456,0.05888106692589263,0.04942447491236955,0.06456614845135981,0.1400643609356499,0.2840387514034237,0.059543294076282,0.15250247979772016,0.053167186257640504,0.32154215637750005,0.2986910101144464,0.16877254328173275,0.062431863845479565,0.317760400387218,0.2912458308209539,0.28925699312085784,0.20105524796857152,0.3147133298030661,0.057563958164725135,0.20753106611095729,0.13371825492885483,0.3704424554478922,0.3197742255838035,0.1537513250118879,0.1401608926470332,0.14027653874270796,0.06338949502420348,0.13354211871845395
1637873754.006,0.21714985852329338,0.004408332041623487,0.31888440569619536,0.29254104778789797,0.30136985269602506,0.13250601326571398,0.3288059183430016,0.3447887411001175,0.3264807290577808,0.303176765081191,0.06256157587210577,0.2865550389764293,0.13697574714862892,0.058401553463331056,0.04945669548043411,0.06664405287132139,0.1402548523109948,0.28471108974036974,0.06046749490207377,0.15066139537727757,0.05900790898484813,0.3555182922163696,0.29223186694647235,0.1684462042763195,0.06208329592405615,0.3177248291804317,0.2911569066724108,0.2896863565433793,0.2015388303992639,0.31509941531523467,0.05930424994200954,0.20651508620786582,0.1307653543751144,0.35689358242310004,0.3428840826149838,0.14871285001032947,0.1392715666131527,0.14038965862370548,0.06324535812175822,0.1341521606123766
1637873769.045,0.21714985852329338,0.004408332041623487,0.31888440569619536,0.29254104778789797,0.30136985269602506,0.13250601326571398,0.3288059183430016,0.3447887411001175,0.3264807290577808,0.303176765081191,0.06256157587210577,0.2865550389764293,0.13697574714862892,0.058401553463331056,0.04945669548043411,0.06664405287132139,0.1402548523109948,0.28471108974036974,0.06046749490207377,0.15066139537727757,0.05900790898484813,0.3555182922163696,0.29223186694647235,0.1684462042763195,0.06208329592405615,0.3177248291804317,0.2911569066724108,0.2896863565433793,0.2015388303992639,0.31509941531523467,0.05930424994200954,0.20651508620786582,0.1307653543751144,0.35689358242310004,0.3428840826149838,0.14871285001032947,0.1392715666131527,0.14038965862370548,0.06324535812175822,0.1341521606123766
1637873784.098,0.2170283825481525,0.0044537025248125835,0.31805577684248093,0.2937744042088677,0.301322713576728,0.1270465243236,0.3440962565890504,0.3653969511595542,0.3094767691867392,0.3033027639200649,0.062316416220186875,0.2870174754985081,0.13734854986733408,0.058713552007400666,0.04708405675168246,0.06402605651894044,0.1400259905179774,0.28531409022167425,0.059968184424300505,0.15509866893255475,0.057735154801155916,0.3596091011750222,0.2998841787901262,0.16806920552101776,0.061615952428380485,0.31887732595650425,0.2919566647188352,0.29046690819404486,0.2027334853906548,0.3153637304904595,0.059614748230677944,0.18725999457094247,0.13392297194552116,0.35495954459601864,0.31387991566685053,0.144539905345769,0.13977187570194624,0.14057123086211287,0.06355084367965405,0.13201838335466543
1637873799.112,0.2170283825481525,0.0044537025248125835,0.31805577684248093,0.2937744042088677,0.301322713576728,0.1270465243236,0.3440962565890504,0.3653969511595542,0.3094767691867392,0.3033027639200649,0.062316416220186875,0.2870174754985081,0.13734854986733408,0.058713552007400666,0.04708405675168246,0.06402605651894044,0.1400259905179774,0.28531409022167425,0.059968184424300505,0.15509866893255475,0.057735154801155916,0.3596091011750222,0.2998841787901262,0.16806920552101776,0.061615952428380485,0.31887732595650425,0.2919566647188352,0.29046690819404486,0.2027334853906548,0.3153637304904595,0.059614748230677944,0.18725999457094247,0.13392297194552116,0.35495954459601864,0.31387991566685053,0.144539905345769,0.13977187570194624,0.14057123086211287,0.06355084367965405,0.13201838335466543
1637873814.129,0.21633540263352863,0.0043695578073440116,0.31832904844567167,0.2872254245420562,0.30021841603751875,0.13268549701536703,0.3304164591420758,0.36502406668584797,0.3096970811375155,0.30210309519403505,0.06187192041623181,0.2882619522391654,0.13767408830053185,0.05868243700440561,0.049561015230784385,0.06599229896803427,0.13956189447088319,0.28525126965465764,0.06003507750985246,0.15923515703866764,0.05926206993060917,0.359795503480974,0.29979292658865236,0.1670522661477604,0.061154409107784136,0.3201016014568352,0.29178070453455723,0.29101391803331134,0.1963235894597658,0.31588126150936047,0.05979583889741852,0.20462386915742461,0.1338053457526677,0.3584623217299295,0.31974739208239905,0.1512901843414377,0.1395293319317442,0.14006523407221896,0.06366807997279356,0.1346054031003694
1637873829.158,0.21633540263352863,0.0043695578073440116,0.31832904844567167,0.2872254245420562,0.30021841603751875,0.13268549701536703,0.3304164591420758,0.36502406668584797,0.3096970811375155,0.30210309519403505,0.06187192041623181,0.2882619522391654,0.13767408830053185,0.05868243700440561,0.049561015230784385,0.06599229896803427,0.13956189447088319,0.28525126965465764,0.06003507750985246,0.15923515703866764,0.05926206993060917,0.359795503480974,0.29979292658865236,0.1670522661477604,0.061154409107784136,0.3201016014568352,0.29178070453455723,0.29101391803331134,0.1963235894597658,0.31588126150936047,0.05979583889741852,0.20462386915742461,0.1338053457526677,0.3584623217299295,0.31974739208239905,0.1512901843414377,0.1395293319317442,0.14006523407221896,0.06366807997279356,0.1346054031003694
1637873844.222,0.21501750550592064,0.004326883207492123,0.3189448938281602,0.2846588447801203,0.2989537231692883,0.1290246170544765,0.3447904089688749,0.3604795597065533,0.31375279016242147,0.3005035421586883,0.0619585133419861,0.28858888894738904,0.13758175990653312,0.058597787195662866,0.04965038620529606,0.06611612833152478,0.13912804984929059,0.2855740311106267,0.06020754055862478,0.15976149636107817,0.05924308242412056,0.3579687596867488,0.29901699362194833,0.16476008672645676,0.060728121775712636,0.32152347779302937,0.2926047981082647,0.2911671963513018,0.20259286863782358,0.31602777961215006,0.057587671046668676,0.2015366011523562,0.13364512305177642,0.34776649061636045,0.31369652110301505,0.15385592865167805,0.13953122793876638,0.1391710585561162,0.062277396764062964,0.13465676354937361
1637873859.236,0.21501750550592064,0.004326883207492123,0.3189448938281602,0.2846588447801203,0.2989537231692883,0.1290246170544765,0.3447904089688749,0.3604795597065533,0.31375279016242147,0.3005035421586883,0.0619585133419861,0.28858888894738904,0.13758175990653312,0.058597787195662866,0.04965038620529606,0.06611612833152478,0.13912804984929059,0.2855740311106267,0.06020754055862478,0.15976149636107817,0.05924308242412056,0.3579687596867488,0.29901699362194833,0.16476008672645676,0.060728121775712636,0.32152347779302937,0.2926047981082647,0.2911671963513018,0.20259286863782358,0.31602777961215006,0.057587671046668676,0.2015366011523562,0.13364512305177642,0.34776649061636045,0.31369652110301505,0.15385592865167805,0.13953122793876638,0.1391710585561162,0.062277396764062964,0.13465676354937361
1637873874.263,0.21576462073229574,0.004316288717221241,0.3171744589353503,0.26557058567885566,0.29882020054999636,0.13057029275376963,0.32447777438886966,0.37255908178767166,0.3196961427880808,0.30035464295668446,0.06177494115799165,0.2864181189577285,0.13589714891912172,0.05810369465092334,0.04946200835247325,0.06414681611060599,0.1391618911746904,0.2834363355137654,0.059969195054680687,0.15345711740732285,0.0587240684230399,0.34005996865770577,0.2979182348567111,0.1651461697771332,0.06002560803402093,0.3191240009028532,0.29075311006012605,0.28918567933036243,0.20150558745316496,0.31365064252237007,0.05935684641451436,0.19651715312107873,0.12700962662815052,0.3612464327693014,0.31842734311055043,0.151865999830345,0.13947368736437477,0.13858349483373872,0.06253143292487512,0.13085705983804055
1637873889.28,0.21576462073229574,0.004316288717221241,0.3171744589353503,0.26557058567885566,0.29882020054999636,0.13057029275376963,0.32447777438886966,0.37255908178767166,0.3196961427880808,0.30035464295668446,0.06177494115799165,0.2864181189577285,0.13589714891912172,0.05810369465092334,0.04946200835247325,0.06414681611060599,0.1391618911746904,0.2834363355137654,0.059969195054680687,0.15345711740732285,0.0587240684230399,0.34005996865770577,0.2979182348567111,0.1651461697771332,0.06002560803402093,0.3191240009028532,0.29075311006012605,0.28918567933036243,0.20150558745316496,0.31365064252237007,0.05935684641451436,0.19651715312107873,0.12700962662815052,0.3612464327693014,0.31842734311055043,0.151865999830345,0.13947368736437477,0.13858349483373872,0.06253143292487512,0.13085705983804055
1637873904.309,0.2151638945370046,0.004380884125777414,0.3160885879402615,0.2698575171170158,0.2988668666007438,0.13031914024778346,0.33321035810957333,0.35129318296834433,0.31777973245362306,0.30024392396780536,0.06125960012534236,0.28608412083079987,0.13564330062029817,0.05562379574909424,0.0491520254005403,0.06669015611854193,0.13952899791538648,0.2822292053940583,0.06049163865281054,0.15157857232201682,0.058924400004082896,0.34098031402105033,0.2975924629989922,0.16454343336769575,0.06026698764322813,0.3184434387152454,0.2899803630079787,0.2881622088247192,0.19093963933276925,0.31232145905802045,0.05675418916339163,0.20708229188951544,0.13141791114904708,0.34410624818912194,0.3235729946203341,0.1434601912846791,0.14007822607683976,0.139062717823625,0.06278337076505908,0.13365087475061724
1637873919.335,0.2151638945370046,0.004380884125777414,0.3160885879402615,0.2698575171170158,0.2988668666007438,0.13031914024778346,0.33321035810957333,0.35129318296834433,0.31777973245362306,0.30024392396780536,0.06125960012534236,0.28608412083079987,0.13564330062029817,0.05562379574909424,0.0491520254005403,0.06669015611854193,0.13952899791538648,0.2822292053940583,0.06049163865281054,0.15157857232201682,0.058924400004082896,0.34098031402105033,0.2975924629989922,0.16454343336769575,0.06026698764322813,0.3184434387152454,0.2899803630079787,0.2881622088247192,0.19093963933276925,0.31232145905802045,0.05675418916339163,0.20708229188951544,0.13141791114904708,0.34410624818912194,0.3235729946203341,0.1434601912846791,0.14007822607683976,0.139062717823625,0.06278337076505908,0.13365087475061724
