"Time","pod:recommendationservice-w4-6855bd669b-wp5md_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-h5l79_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jl275_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-mp4fj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-d9t2t_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-sm6hb_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5jgh4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-j5zc8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-pvt8t_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tqdts_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-khpm4_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-m2hgg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hv6mf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-2jxtf_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-nmcnk_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-vnjc2_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-mbngn_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-pngmh_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-qskpn_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-wbssj_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-2mzwt_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-jwt7l_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6tsm6_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-wx269_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-jvr9q_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-gxv2j_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2flqr_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-w5f4c_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-2btlc_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-tv6n8_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-4lqph_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-nf9bq_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-vbd6v_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal"
1636542227.686,0.05426494812863451,0.16933226478723,0.6245911109022532,0.12523660994970942,0.6688421141631498,0.04835854849919305,0.18763553823307055,0.5480974561132645,0.1720098592288988,0.11955218029222803,0.12336057399138473,0.16789240086364227,0.0046850793637123415,0.12321747360302032,0.20083523838178619,0.5951813244065882,0.564554900027315,0.055570665761693415,0.0459049320840734,0.14335907703603262,0.44500688276590505,0.6206890506360485,0.041845475838740834,0.6272062752754765,0.16201284728991588,0.14075324011814727,0.47370564133536536,0.04477814373460776,0.5343930279101857,0.04993118648846562,0.02158344386521931,0.5354369930520434,0.0523215771283248,0.6606634299936773,0.4710436371980399,0.0034685456037120903,0.14123799159151426,0.16904419010974303,0.46293497897084873,0.6433979032678794,0.6541052299838825,0.14487935865038198,0.04417866947903084,0.20544720421303014
1636542242.716,0.05295337265823878,0.16979768211852536,0.6243096268498254,0.12488347410862904,0.6700376177524097,0.04874334567244637,0.19002920376688162,0.5395634126209811,0.1719509863487919,0.12115759468313103,0.1187140391791648,0.15624591454396033,0.00479191478402584,0.12337040337892852,0.19968839720012238,0.6055552740685659,0.5936489667675451,0.05354280327119128,0.045691258444969185,0.14350793354511554,0.4591253490435181,0.6195865561233593,0.04330063025020067,0.6619436869247939,0.16909649263087992,0.14161116965297857,0.4735116275784403,0.04565583537543758,0.5346848064716897,0.04996613515831938,0.021438595950505446,0.5361550523861893,0.053391930157461916,0.6290417294298518,0.4701049228246761,0.00347936067335413,0.1415516464226066,0.16936853834565102,0.4635370051946732,0.6449169783712518,0.6546812958924034,0.14508664130432739,0.042336885890205685,0.21027193647200015
1636542257.736,0.05295337265823878,0.16979768211852536,0.6243096268498254,0.12488347410862904,0.6700376177524097,0.04874334567244637,0.19002920376688162,0.5395634126209811,0.1719509863487919,0.12115759468313103,0.1187140391791648,0.15624591454396033,0.00479191478402584,0.12337040337892852,0.19968839720012238,0.6055552740685659,0.5936489667675451,0.05354280327119128,0.045691258444969185,0.14350793354511554,0.4591253490435181,0.6195865561233593,0.04330063025020067,0.6619436869247939,0.16909649263087992,0.14161116965297857,0.4735116275784403,0.04565583537543758,0.5346848064716897,0.04996613515831938,0.021438595950505446,0.5361550523861893,0.053391930157461916,0.6290417294298518,0.4701049228246761,0.00347936067335413,0.1415516464226066,0.16936853834565102,0.4635370051946732,0.6449169783712518,0.6546812958924034,0.14508664130432739,0.042336885890205685,0.21027193647200015
1636542272.756,0.05762840242511718,0.16964461687699714,0.6256696665498294,0.12512206193256004,0.6710540151723752,0.04875307072149834,0.1991967391716492,0.592195324539106,0.17219965895940154,0.1226960046297216,0.12394948057120023,0.15897132707285355,0.00477099407451699,0.12404731400192326,0.20068652921855218,0.5965198437868239,0.53403639429409,0.05341973027596865,0.04615577046800712,0.14389286150919028,0.4610016248646781,0.593473609031326,0.04051669945628893,0.6498612019586691,0.16877555794151994,0.1423269222155954,0.4746698278871908,0.04574381805013966,0.5345437002118878,0.05004021200617012,0.021455926349886818,0.5351168927528791,0.052570065157892726,0.6660687829820987,0.4708528678870698,0.0034716659893662145,0.14172355691023503,0.1700788644172448,0.453745585978102,0.6454013528576252,0.6550616229306014,0.1454366590792639,0.04380424463052381,0.20957694170051738
1636542287.78,0.05762840242511718,0.16964461687699714,0.6256696665498294,0.12512206193256004,0.6710540151723752,0.04875307072149834,0.1991967391716492,0.592195324539106,0.17219965895940154,0.1226960046297216,0.12394948057120023,0.15897132707285355,0.00477099407451699,0.12404731400192326,0.20068652921855218,0.5965198437868239,0.53403639429409,0.05341973027596865,0.04615577046800712,0.14389286150919028,0.4610016248646781,0.593473609031326,0.04051669945628893,0.6498612019586691,0.16877555794151994,0.1423269222155954,0.4746698278871908,0.04574381805013966,0.5345437002118878,0.05004021200617012,0.021455926349886818,0.5351168927528791,0.052570065157892726,0.6660687829820987,0.4708528678870698,0.0034716659893662145,0.14172355691023503,0.1700788644172448,0.453745585978102,0.6454013528576252,0.6550616229306014,0.1454366590792639,0.04380424463052381,0.20957694170051738
1636542302.806,0.051720751472234816,0.1696570295738399,0.6258031201504738,0.12590143029799306,0.6701119742638149,0.04903907041091365,0.19278131949241167,0.5916473429422507,0.1718817693301683,0.11807855356919285,0.12428766962515883,0.16036334177542116,0.004531822451289358,0.12451297561079547,0.20011162085472356,0.5672257752048468,0.5534127672062183,0.05482041339143398,0.04596803221456858,0.14430005397736215,0.4626539955435068,0.6213272342811619,0.04379902086411354,0.6419448279348645,0.16806880203196373,0.14276816983509744,0.4739977323362762,0.04566970349476301,0.5342123319989257,0.05033404956970916,0.02144506508467782,0.5350646714845324,0.05339364836591048,0.6606506519737353,0.47083360171754735,0.003520619978627489,0.1420320877646795,0.16934235915633677,0.4660045182347502,0.6454776779455947,0.6535120437289086,0.1443486386329756,0.04352864989898937,0.21137492221599588
1636542317.837,0.051720751472234816,0.1696570295738399,0.6258031201504738,0.12590143029799306,0.6701119742638149,0.04903907041091365,0.19278131949241167,0.5916473429422507,0.1718817693301683,0.11807855356919285,0.12428766962515883,0.16036334177542116,0.004531822451289358,0.12451297561079547,0.20011162085472356,0.5672257752048468,0.5534127672062183,0.05482041339143398,0.04596803221456858,0.14430005397736215,0.4626539955435068,0.6213272342811619,0.04379902086411354,0.6419448279348645,0.16806880203196373,0.14276816983509744,0.4739977323362762,0.04566970349476301,0.5342123319989257,0.05033404956970916,0.02144506508467782,0.5350646714845324,0.05339364836591048,0.6606506519737353,0.47083360171754735,0.003520619978627489,0.1420320877646795,0.16934235915633677,0.4660045182347502,0.6454776779455947,0.6535120437289086,0.1443486386329756,0.04352864989898937,0.21137492221599588
1636542332.858,0.05489654830788429,0.1696611244314064,0.6269252649160908,0.1266016093120415,0.6701077824251473,0.04942203965759821,0.19932615088846384,0.5715521494721479,0.17240442368709893,0.12261301101867583,0.12419465455411657,0.1624095940424758,0.004449404614132015,0.12498006356735433,0.19922982089868677,0.6059523015888985,0.5911003847618758,0.054054540416485594,0.046164841814600684,0.14451994998086226,0.4604714567894147,0.6200624348026116,0.04394943642719962,0.6634364162942842,0.17180421443422628,0.14314795407226583,0.4755483829867603,0.045677751470634076,0.5343624173543917,0.05010834807662187,0.02138881694914785,0.5348129492200148,0.05286318950871248,0.7132717287568099,0.47214292070346336,0.003487193284667713,0.14099674199912604,0.1684405177963857,0.4212636820726778,0.6453978001892031,0.6535648766963548,0.14376422041434173,0.04230776011240027,0.20700629084813085
1636542347.89,0.05489654830788429,0.1696611244314064,0.6269252649160908,0.1266016093120415,0.6701077824251473,0.04942203965759821,0.19932615088846384,0.5715521494721479,0.17240442368709893,0.12261301101867583,0.12419465455411657,0.1624095940424758,0.004449404614132015,0.12498006356735433,0.19922982089868677,0.6059523015888985,0.5911003847618758,0.054054540416485594,0.046164841814600684,0.14451994998086226,0.4604714567894147,0.6200624348026116,0.04394943642719962,0.6634364162942842,0.17180421443422628,0.14314795407226583,0.4755483829867603,0.045677751470634076,0.5343624173543917,0.05010834807662187,0.02138881694914785,0.5348129492200148,0.05286318950871248,0.7132717287568099,0.47214292070346336,0.003487193284667713,0.14099674199912604,0.1684405177963857,0.4212636820726778,0.6453978001892031,0.6535648766963548,0.14376422041434173,0.04230776011240027,0.20700629084813085
1636542362.909,0.05495624789219401,0.16903363996012333,0.6271599227041822,0.12647035070841395,0.6698846599224122,0.049625250797259934,0.18211153756880932,0.5908116824840377,0.17179731891572975,0.12227096530865397,0.12105095951671094,0.172214248215772,0.004575887472438487,0.1251708430373697,0.19951834519837303,0.5366686387477835,0.5611369802136543,0.056044574782472906,0.04627549049306277,0.1444035653036152,0.4258460885185666,0.6197585786587851,0.042111234208100756,0.694725527984966,0.1684002489198707,0.14297312259111594,0.4755903856907622,0.045787755499358866,0.5356448864763865,0.04999784050892622,0.02146800141361232,0.5348542978149646,0.05050829839012115,0.6935708668190481,0.47216361246973254,0.003470501281723203,0.12916311804058772,0.1617135469465108,0.46374783027676747,0.6463239147251743,0.6536965761008564,0.1441772511289335,0.043281619636999655,0.21564021560868493
1636542377.946,0.05495624789219401,0.16903363996012333,0.6271599227041822,0.12647035070841395,0.6698846599224122,0.049625250797259934,0.18211153756880932,0.5908116824840377,0.17179731891572975,0.12227096530865397,0.12105095951671094,0.172214248215772,0.004575887472438487,0.1251708430373697,0.19951834519837303,0.5366686387477835,0.5611369802136543,0.056044574782472906,0.04627549049306277,0.1444035653036152,0.4258460885185666,0.6197585786587851,0.042111234208100756,0.694725527984966,0.1684002489198707,0.14297312259111594,0.4755903856907622,0.045787755499358866,0.5356448864763865,0.04999784050892622,0.02146800141361232,0.5348542978149646,0.05050829839012115,0.6935708668190481,0.47216361246973254,0.003470501281723203,0.12916311804058772,0.1617135469465108,0.46374783027676747,0.6463239147251743,0.6536965761008564,0.1441772511289335,0.043281619636999655,0.21564021560868493
1636542392.967,0.05598620897098928,0.1686630011342617,0.6263455894895833,0.1262076182485175,0.6703288585183911,0.04955719274671874,0.18611425870655154,0.5402861682667819,0.17182314115659225,0.1224366400673495,0.12336416700190037,0.16847085163818204,0.0046292883160262924,0.12532550962299674,0.19890798162333057,0.606386696300645,0.5313562006881032,0.05262403187877411,0.04611233569667522,0.1438207680923511,0.459769794213168,0.6203055181680734,0.04346880816090002,0.6531284351705848,0.15600939276563658,0.14276039098490276,0.4757042224744471,0.04593338814743246,0.5354650045409478,0.0498499772356782,0.021435995872764294,0.5351533185730197,0.04940533403729405,0.6967193651821483,0.47221704857006397,0.0034684328080137514,0.14014224080309062,0.16813581864657545,0.4514365238307684,0.6455849379702328,0.6543271434829263,0.14408005567546303,0.04147011164107629,0.1993945920233717
1636542407.989,0.05598620897098928,0.1686630011342617,0.6263455894895833,0.1262076182485175,0.6703288585183911,0.04955719274671874,0.18611425870655154,0.5402861682667819,0.17182314115659225,0.1224366400673495,0.12336416700190037,0.16847085163818204,0.0046292883160262924,0.12532550962299674,0.19890798162333057,0.606386696300645,0.5313562006881032,0.05262403187877411,0.04611233569667522,0.1438207680923511,0.459769794213168,0.6203055181680734,0.04346880816090002,0.6531284351705848,0.15600939276563658,0.14276039098490276,0.4757042224744471,0.04593338814743246,0.5354650045409478,0.0498499772356782,0.021435995872764294,0.5351533185730197,0.04940533403729405,0.6967193651821483,0.47221704857006397,0.0034684328080137514,0.14014224080309062,0.16813581864657545,0.4514365238307684,0.6455849379702328,0.6543271434829263,0.14408005567546303,0.04147011164107629,0.1993945920233717
1636542423.011,0.05057079708983882,0.17046522363922612,0.6275420735710542,0.12677361088847838,0.6692643533200353,0.05001227619384262,0.18537096660499858,0.5415587686556089,0.17216533005571874,0.12221407170036905,0.12001257520738026,0.1672307307430861,0.004629538535837365,0.12536061319629854,0.19935261268482918,0.6059201810821246,0.5726020604557245,0.05414605841545071,0.04656025487829089,0.1439880587020314,0.459025575279715,0.6196758575101387,0.042902528101342055,0.6646871318886626,0.15895340730875523,0.1445393430808498,0.47692593162921426,0.0458362094157886,0.5352113103751379,0.04978563340039812,0.02128862662315286,0.535324623310062,0.05287077934156605,0.6660978805154885,0.4735327845495916,0.0035069146155107074,0.13235881495809976,0.1609138054359781,0.46319481300181975,0.6457385275141738,0.6540388265280879,0.14426469053452431,0.04028831381273476,0.19774921001357829
