"Time","pod:frontend-w1-599b6846df-ch6k5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qzbll_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-jkkf5_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-shkc5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-8vk2r_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-l86t9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-zl2tg_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-w5k8h_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-77j7q_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-kfm8v_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-gvq6t_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-2m84g_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-x7xxw_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-jft9d_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-h4pxl_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-5xtsh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-zmrpn_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-bxbdx_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-c5rtp_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-r4w44_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-n527s_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-vxvjg_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:frontend-w4-6646bc856b-kstbr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2bfzp_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-ccmqw_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-lp6bq_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-nwjxl_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-fgz2j_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-cf22z_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-8r48h_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-9gd6n_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ncs8q_service:productcatalogservice_node:worker--2.novalocal"
1637004891.877,0.5939612175824851,0.29891972256435995,0.3461914337991633,0.21331076339809046,0.7583952921111525,0.2998856729998626,0.2132412999579021,0.38421882686510656,0.00503868487489401,0.36603695503725253,0.3597674166826351,0.2610976930660671,0.34727894643282753,0.27511395641045605,0.2736618041723113,0.29910405671248813,0.2702931093966876,0.28475646067040566,0.3640645668989011,0.37972258364313144,0.1700356897137031,0.2852161236413992,0.6060504362319832,0.29951976008887093,0.16037872713352175,0.16794798612364592,0.043270414494601,0.24333316273582128,0.6731089595432613,0.224824547636123,0.574744588181505,0.16667124044736634,0.22707834282269146,0.2833578728158702,0.6025230125697983,0.7214445096665104,0.7241924049280173,0.36092669668832067
1637004906.899,0.5939169144549817,0.29824990053164996,0.3467924616435385,0.21287227954833143,0.7575665151233804,0.3000959250137251,0.21245788110416924,0.3674790652743579,0.005069881092884381,0.36990689507293845,0.36123290317022394,0.2625622725067444,0.34822827303066684,0.2548473301797636,0.28117271416860223,0.2990298156269401,0.26968002032288463,0.2848523146645577,0.3635102210906535,0.3803837953845752,0.1693437763311501,0.2838035432353377,0.5779603854150133,0.2995132990654698,0.16513188181332872,0.16790325969684827,0.04315679102008673,0.2623829894693616,0.7168303868055745,0.23170113471267192,0.6077972814626353,0.16152132421254073,0.21732842640159028,0.28265232070953883,0.6022716835810171,0.7225160669569433,0.7253032794880867,0.3610252165571343
1637004921.924,0.5939169144549817,0.29824990053164996,0.3467924616435385,0.21287227954833143,0.7575665151233804,0.3000959250137251,0.21245788110416924,0.3674790652743579,0.005069881092884381,0.36990689507293845,0.36123290317022394,0.2625622725067444,0.34822827303066684,0.2548473301797636,0.28117271416860223,0.2990298156269401,0.26968002032288463,0.2848523146645577,0.3635102210906535,0.3803837953845752,0.1693437763311501,0.2838035432353377,0.5779603854150133,0.2995132990654698,0.16513188181332872,0.16790325969684827,0.04315679102008673,0.2623829894693616,0.7168303868055745,0.23170113471267192,0.6077972814626353,0.16152132421254073,0.21732842640159028,0.28265232070953883,0.6022716835810171,0.7225160669569433,0.7253032794880867,0.3610252165571343
1637004936.947,0.5952384212040365,0.2985449584769457,0.34702236640429857,0.21343221449798183,0.7100836928558907,0.300312318448576,0.2112058174544551,0.36688330932578544,0.005121047842303943,0.36702352061789567,0.35455794682401315,0.261372798299478,0.34766405062284444,0.2734647997183923,0.28086851133614377,0.29888274397817677,0.26975863731277006,0.2840033322597859,0.3630065315589162,0.35202118055066484,0.1696397276190064,0.2840996166177939,0.5759768486028526,0.29945752983816415,0.17151632425272498,0.16827188634399926,0.04294172416887211,0.2621834528805393,0.6938194830870835,0.23268947159588138,0.5797941173045074,0.16728323005545248,0.22819577181601483,0.28273612901855283,0.6025609003351927,0.7233616341474048,0.7254773788177666,0.36165568090038847
1637004951.974,0.5952384212040365,0.2985449584769457,0.34702236640429857,0.21343221449798183,0.7100836928558907,0.300312318448576,0.2112058174544551,0.36688330932578544,0.005121047842303943,0.36702352061789567,0.35455794682401315,0.261372798299478,0.34766405062284444,0.2734647997183923,0.28086851133614377,0.29888274397817677,0.26975863731277006,0.2840033322597859,0.3630065315589162,0.35202118055066484,0.1696397276190064,0.2840996166177939,0.5759768486028526,0.29945752983816415,0.17151632425272498,0.16827188634399926,0.04294172416887211,0.2621834528805393,0.6938194830870835,0.23268947159588138,0.5797941173045074,0.16728323005545248,0.22819577181601483,0.28273612901855283,0.6025609003351927,0.7233616341474048,0.7254773788177666,0.36165568090038847
1637004967.007,0.5956851558087671,0.2996654609049499,0.3455790161970506,0.21169672624880542,0.7579068009391917,0.3012281199377595,0.21078492255717296,0.3860974041873231,0.0052058975369328265,0.36673802211405615,0.3513568981587498,0.26284384421437346,0.3458166173017745,0.2734883223373815,0.28072119580926913,0.2991412934650861,0.2695395542699085,0.2842908162409973,0.36151551240608015,0.33122144779875,0.1701484904953332,0.2504969247809734,0.6051513976315378,0.29998537434861444,0.1666945135102717,0.16843075986921724,0.042881011183680144,0.2626867276718544,0.7289744620491694,0.23812789711395388,0.5785656772654738,0.167498994138531,0.235758106952458,0.2836222461491387,0.602458612311932,0.7228642392483716,0.7240931367845775,0.3603165375399006
1637004982.025,0.5956851558087671,0.2996654609049499,0.3455790161970506,0.21169672624880542,0.7579068009391917,0.3012281199377595,0.21078492255717296,0.3860974041873231,0.0052058975369328265,0.36673802211405615,0.3513568981587498,0.26284384421437346,0.3458166173017745,0.2734883223373815,0.28072119580926913,0.2991412934650861,0.2695395542699085,0.2842908162409973,0.36151551240608015,0.33122144779875,0.1701484904953332,0.2504969247809734,0.6051513976315378,0.29998537434861444,0.1666945135102717,0.16843075986921724,0.042881011183680144,0.2626867276718544,0.7289744620491694,0.23812789711395388,0.5785656772654738,0.167498994138531,0.235758106952458,0.2836222461491387,0.602458612311932,0.7228642392483716,0.7240931367845775,0.3603165375399006
1637004997.049,0.5971047110412588,0.30048306773638916,0.344632707696824,0.2114289389083203,0.7562483759311516,0.3012870732886347,0.2084680719304182,0.3639711973952426,0.00519662669155504,0.36418814042174735,0.37702827296025354,0.2643392177003797,0.34527633826862614,0.2752188484320662,0.28225122473633024,0.29539328095029693,0.2704662763109228,0.2848923462919399,0.36087882519185743,0.3812479846220141,0.17115339409468236,0.285869678595082,0.6062220595179322,0.2953938477143898,0.17158506520026515,0.16868734060529555,0.04247856627755463,0.25419505967573597,0.678410742079339,0.23833194290641302,0.608061597436233,0.16305634320221435,0.228530501434181,0.2842391926536682,0.6033625843163715,0.7231849621782545,0.7232750606802716,0.36018698908375146
1637005012.076,0.5971047110412588,0.30048306773638916,0.344632707696824,0.2114289389083203,0.7562483759311516,0.3012870732886347,0.2084680719304182,0.3639711973952426,0.00519662669155504,0.36418814042174735,0.37702827296025354,0.2643392177003797,0.34527633826862614,0.2752188484320662,0.28225122473633024,0.29539328095029693,0.2704662763109228,0.2848923462919399,0.36087882519185743,0.3812479846220141,0.17115339409468236,0.285869678595082,0.6062220595179322,0.2953938477143898,0.17158506520026515,0.16868734060529555,0.04247856627755463,0.25419505967573597,0.678410742079339,0.23833194290641302,0.608061597436233,0.16305634320221435,0.228530501434181,0.2842391926536682,0.6033625843163715,0.7231849621782545,0.7232750606802716,0.36018698908375146
1637005027.109,0.5983166822256121,0.30117981895697993,0.34336951145415634,0.2110555304433967,0.702744954180578,0.3020125646432936,0.2069838106964153,0.34625616769329737,0.0051739664143535214,0.3624784506201161,0.39294699045711573,0.2662850775894019,0.3443723465519795,0.2748095972826389,0.28230107754049893,0.3008701063882851,0.27079760460274604,0.285531812850405,0.35970860538348803,0.36548937659196346,0.17119882578626416,0.27481109164518663,0.5696338578247637,0.29935095999311034,0.1712998398312769,0.17027272746835131,0.04243836305965734,0.26326598967862697,0.6784344140915298,0.23721038636701952,0.582260909701357,0.16282456837459258,0.23585004793571757,0.2845406898968875,0.6041290973769644,0.7212626009149313,0.7216348424689428,0.3586323531116745
1637005042.136,0.5983166822256121,0.30117981895697993,0.34336951145415634,0.2110555304433967,0.702744954180578,0.3020125646432936,0.2069838106964153,0.34625616769329737,0.0051739664143535214,0.3624784506201161,0.39294699045711573,0.2662850775894019,0.3443723465519795,0.2748095972826389,0.28230107754049893,0.3008701063882851,0.27079760460274604,0.285531812850405,0.35970860538348803,0.36548937659196346,0.17119882578626416,0.27481109164518663,0.5696338578247637,0.29935095999311034,0.1712998398312769,0.17027272746835131,0.04243836305965734,0.26326598967862697,0.6784344140915298,0.23721038636701952,0.582260909701357,0.16282456837459258,0.23585004793571757,0.2845406898968875,0.6041290973769644,0.7212626009149313,0.7216348424689428,0.3586323531116745
1637005057.158,0.5987102525680225,0.3024750621040747,0.3422790297960887,0.21000405162644564,0.7092362957952935,0.30338808002335826,0.2053877291022671,0.36088758699667306,0.005116228819155487,0.37295139776129543,0.374974188625414,0.2661884078790739,0.3442545573140148,0.2682596748052717,0.28336644543379785,0.30097567395125524,0.27086457371100053,0.2864847039447339,0.35797448381448627,0.35225492532374797,0.17179188695858022,0.2864969725574124,0.6070682107380637,0.2990484156810144,0.17258131878125024,0.1710001757138133,0.04219042256560829,0.2537853733810706,0.6844404316493056,0.23808631895936683,0.6077266279208011,0.17044652522211107,0.2187470798498634,0.28556873403434757,0.6045960484253247,0.722512049652406,0.7212009854811317,0.35725653743030594
1637005072.179,0.5987102525680225,0.3024750621040747,0.3422790297960887,0.21000405162644564,0.7092362957952935,0.30338808002335826,0.2053877291022671,0.36088758699667306,0.005116228819155487,0.37295139776129543,0.374974188625414,0.2661884078790739,0.3442545573140148,0.2682596748052717,0.28336644543379785,0.30097567395125524,0.27086457371100053,0.2864847039447339,0.35797448381448627,0.35225492532374797,0.17179188695858022,0.2864969725574124,0.6070682107380637,0.2990484156810144,0.17258131878125024,0.1710001757138133,0.04219042256560829,0.2537853733810706,0.6844404316493056,0.23808631895936683,0.6077266279208011,0.17044652522211107,0.2187470798498634,0.28556873403434757,0.6045960484253247,0.722512049652406,0.7212009854811317,0.35725653743030594
1637005087.205,0.5999954026865251,0.3019656485474118,0.342378760789395,0.2096864297030772,0.6939605459623174,0.3036798305108587,0.20646309075526048,0.36221967068291455,0.0049421827756524934,0.3627203954816081,0.3754211834102935,0.26637227932550667,0.34462476832996025,0.26336412200240966,0.28159048184485896,0.3010051649197073,0.26964984726872104,0.2873981709179593,0.3580213986848929,0.39116585134197,0.17053148255036124,0.26554896700947966,0.6075417178305375,0.2917920875463875,0.17226764168568393,0.1709755606236853,0.04215229526783211,0.26326058066328983,0.7267612661695306,0.23318337293464475,0.6080885180811516,0.15923666756209165,0.23064560131741224,0.2858521626963283,0.6061119506763801,0.7228924716399784,0.7203976642115311,0.3573374144115652
