"Time","pod:cartservice-w3-86744bdcbd-s8hrq_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-tzcnd_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-6tnx2_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-c78fr_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-g7r5t_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-llfqr_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-4tj7c_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-kfmbd_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-trhb8_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-xn5sd_service:recommendationservice_node:worker--1","pod:frontend-w2-6646bc856b-8sfwf_service:frontend_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-v2r6v_service:adservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-sm6d4_service:frontend_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-7hpfx_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w1-856bd974f7-mjjft_service:cartservice_node:worker--1","pod:currencyservice-w1-656689488c-2zzzb_service:currencyservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-vjdfz_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-k42nq_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-77d67_service:productcatalogservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-n4xf2_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-xfpzl_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-5rfbh_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-jj7ng_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-w7z7t_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-z4h8r_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-k9mz8_service:frontend_node:worker--1","pod:redis-cart-w1-6d65c886c7-qhxhv_service:redis-cart_node:worker--1","pod:currencyservice-w2-649d8c7669-t67px_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-gkxkr_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-cwxdr_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-djbsx_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-wqc55_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-wjg22_service:recommendationservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-tb8jd_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-kkz82_service:frontend_node:worker--4.novalocal","pod:adservice-w1-754d7d8cd4-xmm68_service:adservice_node:worker--1","pod:frontend-w1-8ddd87c7b-7rg54_service:frontend_node:worker--1","pod:frontend-w3-599b6846df-n7k2m_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-22wb6_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-v5drx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-zrmkv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-dzs4l_service:productcatalogservice_node:worker--4.novalocal"
1638830208.849,0.2782136600710454,0.2865842055669915,0.27318137773707707,0.586915709079879,0.30778914767608034,0.35082005081932255,0.32332670465093594,0.31879959188064344,0.28987685530914853,0.1256417380711951,0.28451210101835145,0.25941876623566523,0.5451544788351452,0.003476079202753098,0.26573523348265843,0.2845717942208432,0.2851284935068028,0.1465427857522483,0.2891624602735496,0.1661591414369123,0.1646766737714282,0.5779292341246068,0.1631176214458065,0.29276771606229574,0.1442263329444175,0.543841774320104,0.049169507446708414,0.35916888058382135,0.29068577977762655,0.317753594234757,0.5560540335175097,0.14538853546228708,0.13150040198303892,0.12883421972433196,0.5501568904669705,0.2647115027537963,0.5417177438379553,0.5348767266064851,0.1281191617709148,0.31593712168900845,0.5403800215307752,0.3103886830049455
1638830223.938,0.27895975821848873,0.2862808968320775,0.2725362808474615,0.6276527814364677,0.3081604077615844,0.34830900778838825,0.3487448946812301,0.3544647204134008,0.2773621158973233,0.13045300818775088,0.270064836295461,0.25675879382344846,0.5439860092697253,0.003463473105065117,0.27008976238694893,0.2834294994806461,0.28480991319005255,0.14595419265238868,0.28845863518674186,0.1686579119910918,0.1721376360683184,0.6107459286559423,0.16710719584152356,0.2920502697488148,0.14446445617420292,0.5435782975819865,0.05071477316940581,0.3754260685967533,0.29048948217337167,0.31811850046967016,0.5568500679509534,0.14534871629528412,0.12259471206808624,0.1285258364519335,0.5499737872466017,0.26224862591329434,0.5423879394508775,0.5341451199881595,0.12814285631625016,0.31653784147344494,0.5403773043513089,0.3102798323044055
1638830238.953,0.27895975821848873,0.2862808968320775,0.2725362808474615,0.6276527814364677,0.3081604077615844,0.34830900778838825,0.3487448946812301,0.3544647204134008,0.2773621158973233,0.13045300818775088,0.270064836295461,0.25675879382344846,0.5439860092697253,0.003463473105065117,0.27008976238694893,0.2834294994806461,0.28480991319005255,0.14595419265238868,0.28845863518674186,0.1686579119910918,0.1721376360683184,0.6107459286559423,0.16710719584152356,0.2920502697488148,0.14446445617420292,0.5435782975819865,0.05071477316940581,0.3754260685967533,0.29048948217337167,0.31811850046967016,0.5568500679509534,0.14534871629528412,0.12259471206808624,0.1285258364519335,0.5499737872466017,0.26224862591329434,0.5423879394508775,0.5341451199881595,0.12814285631625016,0.31653784147344494,0.5403773043513089,0.3102798323044055
1638830253.972,0.2777555775695287,0.2850400477950904,0.28436697088973173,0.5973883505270576,0.3088102656486773,0.37765918775442525,0.3160198119056765,0.3247852043250826,0.29103634314137217,0.1261517807716906,0.2734636456238218,0.2567555459750515,0.5441156444218918,0.0034515296549588216,0.2790219158009569,0.27219114120098453,0.28397612311392695,0.1463382991973018,0.2884448134613251,0.17499765165959377,0.17154355273894414,0.6213032119278834,0.1617196242311108,0.29157189994394195,0.1441417361835185,0.5430736738407844,0.04955190032584792,0.36074630549121534,0.2903745840750747,0.3177778246467391,0.5559659130657157,0.14486826955776083,0.12972760596513855,0.12745322678756232,0.5492546296025682,0.26093773340170306,0.5424491755537934,0.5336893865420007,0.12809146560779183,0.315788400097248,0.5399390137618695,0.3100557828003594
1638830268.992,0.2777555775695287,0.2850400477950904,0.28436697088973173,0.5973883505270576,0.3088102656486773,0.37765918775442525,0.3160198119056765,0.3247852043250826,0.29103634314137217,0.1261517807716906,0.2734636456238218,0.2567555459750515,0.5441156444218918,0.0034515296549588216,0.2790219158009569,0.27219114120098453,0.28397612311392695,0.1463382991973018,0.2884448134613251,0.17499765165959377,0.17154355273894414,0.6213032119278834,0.1617196242311108,0.29157189994394195,0.1441417361835185,0.5430736738407844,0.04955190032584792,0.36074630549121534,0.2903745840750747,0.3177778246467391,0.5559659130657157,0.14486826955776083,0.12972760596513855,0.12745322678756232,0.5492546296025682,0.26093773340170306,0.5424491755537934,0.5336893865420007,0.12809146560779183,0.315788400097248,0.5399390137618695,0.3100557828003594
1638830284.008,0.278383394514686,0.28572572030863286,0.28466695794376906,0.5968983290088548,0.3094382978592609,0.3769663906316151,0.32504887464596954,0.3098384768724846,0.2910131839702277,0.1254866194453612,0.278286243610182,0.2570236582854326,0.5447377533284379,0.003478965426552112,0.2793039518283351,0.27570717729239247,0.2842157879242931,0.14600220025578514,0.27571700872897514,0.16912937324824645,0.1679328296398029,0.5743311198799925,0.16673729837390555,0.29163485078278134,0.14419909355741883,0.5432154455423815,0.05182253909795565,0.3498643838166229,0.29001332827162873,0.3182905621085843,0.5555721678665141,0.14476990001133552,0.1289747652778137,0.12753522720520843,0.5486069537332736,0.26145258170220553,0.5421134924728128,0.5341862740671843,0.12782340418963006,0.31568637904040936,0.5410589775711239,0.3104028619627872
1638830299.023,0.278383394514686,0.28572572030863286,0.28466695794376906,0.5968983290088548,0.3094382978592609,0.3769663906316151,0.32504887464596954,0.3098384768724846,0.2910131839702277,0.1254866194453612,0.278286243610182,0.2570236582854326,0.5447377533284379,0.003478965426552112,0.2793039518283351,0.27570717729239247,0.2842157879242931,0.14600220025578514,0.27571700872897514,0.16912937324824645,0.1679328296398029,0.5743311198799925,0.16673729837390555,0.29163485078278134,0.14419909355741883,0.5432154455423815,0.05182253909795565,0.3498643838166229,0.29001332827162873,0.3182905621085843,0.5555721678665141,0.14476990001133552,0.1289747652778137,0.12753522720520843,0.5486069537332736,0.26145258170220553,0.5421134924728128,0.5341862740671843,0.12782340418963006,0.31568637904040936,0.5410589775711239,0.3104028619627872
1638830314.037,0.2786499594999139,0.28559480230753953,0.28431597804350844,0.6275455653417431,0.3097627776990382,0.3563467915322299,0.3280505249675021,0.33008886850381647,0.2747517681008454,0.1263162302543833,0.264766193132181,0.25663948842097384,0.5451882729964925,0.003442887220472859,0.27950159837038047,0.27292397522591094,0.2841631032691526,0.14633957660844493,0.28879137326086873,0.16023922929428133,0.1765305017253178,0.6217082950673968,0.16608460188955385,0.29131819046629176,0.1444755660493579,0.5428817368402385,0.051975813435798296,0.3424169444266206,0.2902670599671219,0.31909612818316935,0.5560886589134171,0.14575224895140182,0.12969395355626545,0.12691534000834725,0.5493616483523609,0.2594440609777402,0.5416719300456359,0.5350310266855994,0.12719824649025813,0.3171200767396496,0.5408741057493965,0.31026268050188915
1638830329.051,0.2786499594999139,0.28559480230753953,0.28431597804350844,0.6275455653417431,0.3097627776990382,0.3563467915322299,0.3280505249675021,0.33008886850381647,0.2747517681008454,0.1263162302543833,0.264766193132181,0.25663948842097384,0.5451882729964925,0.003442887220472859,0.27950159837038047,0.27292397522591094,0.2841631032691526,0.14633957660844493,0.28879137326086873,0.16023922929428133,0.1765305017253178,0.6217082950673968,0.16608460188955385,0.29131819046629176,0.1444755660493579,0.5428817368402385,0.051975813435798296,0.3424169444266206,0.2902670599671219,0.31909612818316935,0.5560886589134171,0.14575224895140182,0.12969395355626545,0.12691534000834725,0.5493616483523609,0.2594440609777402,0.5416719300456359,0.5350310266855994,0.12719824649025813,0.3171200767396496,0.5408741057493965,0.31026268050188915
1638830344.072,0.2773034998157549,0.285180513777875,0.2831908559609942,0.6263057998323676,0.31069561559924974,0.347527971061115,0.3225856091280642,0.3237219229023572,0.28975298980409087,0.12917992073517137,0.26902506720391084,0.25592572584298856,0.5455639511475924,0.0034158016056493566,0.2726702705461381,0.28377299808644696,0.28287382840966185,0.14545300700665595,0.28821664974210526,0.16157704982877968,0.16722558944614063,0.5994089381906001,0.16681809124948477,0.29107465264882226,0.1446937091876026,0.5423986464192714,0.051678357626433226,0.3479498846557081,0.29012964857015644,0.31936457090035786,0.5558648376330586,0.14497677817734833,0.1297361327053583,0.126437455528929,0.5503354494035936,0.24815279276151975,0.5149585527544932,0.5346712832280782,0.12676004415755904,0.3171778019869465,0.5415972157293865,0.31059538131869374
1638830359.089,0.2773034998157549,0.285180513777875,0.2831908559609942,0.6263057998323676,0.31069561559924974,0.347527971061115,0.3225856091280642,0.3237219229023572,0.28975298980409087,0.12917992073517137,0.26902506720391084,0.25592572584298856,0.5455639511475924,0.0034158016056493566,0.2726702705461381,0.28377299808644696,0.28287382840966185,0.14545300700665595,0.28821664974210526,0.16157704982877968,0.16722558944614063,0.5994089381906001,0.16681809124948477,0.29107465264882226,0.1446937091876026,0.5423986464192714,0.051678357626433226,0.3479498846557081,0.29012964857015644,0.31936457090035786,0.5558648376330586,0.14497677817734833,0.1297361327053583,0.126437455528929,0.5503354494035936,0.24815279276151975,0.5149585527544932,0.5346712832280782,0.12676004415755904,0.3171778019869465,0.5415972157293865,0.31059538131869374
1638830374.123,0.2775785936750695,0.28565855602575574,0.2827824701895587,0.5919750356107049,0.3106346163159579,0.34674105855508697,0.33916878753066454,0.3357559858028608,0.29004343537365007,0.12407197875055691,0.24967698089791002,0.25549927673487227,0.5457547967700618,0.0033981136231607265,0.2684646802766112,0.2835856663061455,0.28318083488899704,0.14341704564930538,0.2720132452519231,0.16916513262214417,0.1563834987829363,0.6038856662140338,0.17170436451304033,0.29205759960431554,0.14376380337366557,0.5426517893546111,0.051905195561168384,0.3608402050903339,0.29073882732311407,0.3187711244228918,0.5547474308718046,0.14450578529190378,0.12286770547285031,0.1261987561953868,0.5486075752869164,0.2583019225938943,0.5182956583193499,0.5343160597385269,0.1269189669514897,0.31742885667224174,0.54073165565961,0.310417863405148
1638830389.142,0.2775785936750695,0.28565855602575574,0.2827824701895587,0.5919750356107049,0.3106346163159579,0.34674105855508697,0.33916878753066454,0.3357559858028608,0.29004343537365007,0.12407197875055691,0.24967698089791002,0.25549927673487227,0.5457547967700618,0.0033981136231607265,0.2684646802766112,0.2835856663061455,0.28318083488899704,0.14341704564930538,0.2720132452519231,0.16916513262214417,0.1563834987829363,0.6038856662140338,0.17170436451304033,0.29205759960431554,0.14376380337366557,0.5426517893546111,0.051905195561168384,0.3608402050903339,0.29073882732311407,0.3187711244228918,0.5547474308718046,0.14450578529190378,0.12286770547285031,0.1261987561953868,0.5486075752869164,0.2583019225938943,0.5182956583193499,0.5343160597385269,0.1269189669514897,0.31742885667224174,0.54073165565961,0.310417863405148
1638830404.157,0.2776806548980282,0.2855459894754144,0.2750237479109555,0.6272413641087309,0.31059290794589445,0.35172168651743974,0.3497591640145753,0.3212514977572526,0.28986625601527694,0.12460549306767385,0.2646233396850339,0.25469396370807285,0.5455151664461618,0.003410396028132686,0.280942507324188,0.2832389592700924,0.2820770761807449,0.14268798290867335,0.28859402056700206,0.17518750218678458,0.16772161974857247,0.6183090452483979,0.1706953249006931,0.2919995534760189,0.1439398769502717,0.5342885076279462,0.0521579265982111,0.3437458188166507,0.29014200560757947,0.31849299221128363,0.5549924640701059,0.1438671466109485,0.12921588464133393,0.12628882712109235,0.5478694595824343,0.2573319467012338,0.5414223785582114,0.5342524044346904,0.1270141661233844,0.3175625981547689,0.5409070833329259,0.3106081063215757
