"Time","pod:adservice-w3-9f97cf96-ztssl_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-86rbr_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-cxbc7_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-vzllx_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-snpmp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-fqchw_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-pw5wv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-qkz89_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-649d8c7669-l7h7z_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-sdhjz_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-4q7t8_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-jtq2f_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-7wv2k_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-xbb24_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-4nddq_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-q7rvc_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-ncw7w_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-w5nm4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-zwt7g_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-pfn8b_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-r2x4m_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-zkvp4_service:adservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-dj87w_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-rb5qs_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-hdn8x_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-hch74_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-599b6846df-mwqcj_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-75gsz_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-84485f8b85-4g58v_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-dspr4_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-gml2n_service:currencyservice_node:worker--4","pod:frontend-w1-6646bc856b-4zkt5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-7b9qm_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-lrcxg_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-ld9nd_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-bzp2h_service:productcatalogservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-qfhhw_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-fn7kw_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-gdv5x_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-ktnhr_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-zhcvh_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-gh299_service:frontend_node:worker--4"
1638817021.977,0.2939490451609925,0.12964116081948965,0.13264076801198352,0.3584924311307864,0.28508508783114817,0.5341167052197048,0.512887153287369,0.12601414102456404,0.34843943264321237,0.17086698787066562,0.27933764766819374,0.2915180428203365,0.5590040771838214,0.512000326745,0.13326669841854297,0.6354387105299448,0.3597805095373577,0.12677323177778949,0.12984720889224682,0.2941412723865571,0.2873739186951365,0.30667890074163734,0.32286930648000955,0.14354654666674546,0.3300297679258808,0.03244444585483338,0.5253385668320468,0.2890638839912976,0.016057000220450368,0.2894884164005487,0.2881259434637887,0.2683604155036581,0.16236406678177298,0.3136576260515436,0.5366429724096288,0.2907492918117116,0.30601224956992357,0.32356635066562545,0.5543940264991327,0.31266942952539173,0.1405349021559414,0.5415905580670565
1638817037.002,0.2939490451609925,0.12964116081948965,0.13264076801198352,0.3584924311307864,0.28508508783114817,0.5341167052197048,0.512887153287369,0.12601414102456404,0.34843943264321237,0.17086698787066562,0.27933764766819374,0.2915180428203365,0.5590040771838214,0.512000326745,0.13326669841854297,0.6354387105299448,0.3597805095373577,0.12677323177778949,0.12984720889224682,0.2941412723865571,0.2873739186951365,0.30667890074163734,0.32286930648000955,0.14354654666674546,0.3300297679258808,0.03244444585483338,0.5253385668320468,0.2890638839912976,0.016057000220450368,0.2894884164005487,0.2881259434637887,0.2683604155036581,0.16236406678177298,0.3136576260515436,0.5366429724096288,0.2907492918117116,0.30601224956992357,0.32356635066562545,0.5543940264991327,0.31266942952539173,0.1405349021559414,0.5415905580670565
1638817052.018,0.2934573865635996,0.12688873288289632,0.13399797733664323,0.3578512178551952,0.28540127539340443,0.5344276482217963,0.5129398017340772,0.1263841505263002,0.3882938092896964,0.170875594180675,0.2791670556658242,0.2909623038281516,0.558736286889551,0.4988439922231772,0.12903372240176375,0.5864412224839806,0.35984856615984295,0.1264483046414558,0.12960082875710963,0.2942094612807313,0.2873943603354493,0.32359869219906745,0.32277716550105395,0.14329712676754597,0.33655482865732905,0.03275773296785514,0.5254097795687893,0.2888498736939209,0.015845890366707256,0.27056438391545123,0.2884231152485679,0.27199052153268516,0.16806668281876985,0.3135751681802357,0.5369781154538995,0.27267274266929076,0.27951080312187826,0.3233603749012175,0.5555527044340366,0.312357729484063,0.14027120568181184,0.5417876751476528
1638817067.037,0.2934573865635996,0.12688873288289632,0.13399797733664323,0.3578512178551952,0.28540127539340443,0.5344276482217963,0.5129398017340772,0.1263841505263002,0.3882938092896964,0.170875594180675,0.2791670556658242,0.2909623038281516,0.558736286889551,0.4988439922231772,0.12903372240176375,0.5864412224839806,0.35984856615984295,0.1264483046414558,0.12960082875710963,0.2942094612807313,0.2873943603354493,0.32359869219906745,0.32277716550105395,0.14329712676754597,0.33655482865732905,0.03275773296785514,0.5254097795687893,0.2888498736939209,0.015845890366707256,0.27056438391545123,0.2884231152485679,0.27199052153268516,0.16806668281876985,0.3135751681802357,0.5369781154538995,0.27267274266929076,0.27951080312187826,0.3233603749012175,0.5555527044340366,0.312357729484063,0.14027120568181184,0.5417876751476528
1638817082.231,0.29279548196424177,0.1336955752961047,0.1345235759546022,0.34636686612043277,0.28473950742364235,0.5343104861938277,0.5124012449632368,0.12725346358305023,0.37195767237363253,0.17790692805104677,0.27977516020677184,0.2909722044463041,0.5589526724711831,0.48680969788235884,0.1239987003791071,0.6024669017601822,0.3596973564336166,0.12677255553837896,0.12851573313076048,0.2947632370392124,0.2874628290062614,0.32459458878544145,0.3216019137379147,0.14259672989317929,0.35503759971049775,0.03173158778767105,0.526089402168873,0.28909615111573,0.01576585589205789,0.2885931229869291,0.2889956146663344,0.2674395744452105,0.17900768546005286,0.31372088997341574,0.5375310619328415,0.2915008488227271,0.30514628167340757,0.32299636482757066,0.5558903845046532,0.3116114282397901,0.13993258079339915,0.5421084677779259
1638817097.278,0.29279548196424177,0.1336955752961047,0.1345235759546022,0.34636686612043277,0.28473950742364235,0.5343104861938277,0.5124012449632368,0.12725346358305023,0.37195767237363253,0.17790692805104677,0.27977516020677184,0.2909722044463041,0.5589526724711831,0.48680969788235884,0.1239987003791071,0.6024669017601822,0.3596973564336166,0.12677255553837896,0.12851573313076048,0.2947632370392124,0.2874628290062614,0.32459458878544145,0.3216019137379147,0.14259672989317929,0.35503759971049775,0.03173158778767105,0.526089402168873,0.28909615111573,0.01576585589205789,0.2885931229869291,0.2889956146663344,0.2674395744452105,0.17900768546005286,0.31372088997341574,0.5375310619328415,0.2915008488227271,0.30514628167340757,0.32299636482757066,0.5558903845046532,0.3116114282397901,0.13993258079339915,0.5421084677779259
1638817112.296,0.2915495827712595,0.1301772137504447,0.13490275484064898,0.35515516154864857,0.2849724863833166,0.5348600305607073,0.5132781759786043,0.12681752079369168,0.35862809360016557,0.17190925850360594,0.27942663503065523,0.2908240287276024,0.5584580329451411,0.5131741908492478,0.13343327551392914,0.6367372014358521,0.35942383886949186,0.12686533623281362,0.1285361521608096,0.29531855874612417,0.2876181113413081,0.32109540687383337,0.322679976182248,0.14293259246796985,0.3395855535660535,0.033395233241832425,0.5265936566639484,0.289867400570653,0.015885017515587525,0.27878145128328735,0.28951350145362753,0.25693204855130997,0.17261739958210431,0.31390323993188707,0.5380648350173537,0.2924701354474095,0.30528617155304383,0.323548257359119,0.556349542387685,0.31160982523335357,0.14126794190482034,0.5106960750368984
1638817127.317,0.2915495827712595,0.1301772137504447,0.13490275484064898,0.35515516154864857,0.2849724863833166,0.5348600305607073,0.5132781759786043,0.12681752079369168,0.35862809360016557,0.17190925850360594,0.27942663503065523,0.2908240287276024,0.5584580329451411,0.5131741908492478,0.13343327551392914,0.6367372014358521,0.35942383886949186,0.12686533623281362,0.1285361521608096,0.29531855874612417,0.2876181113413081,0.32109540687383337,0.322679976182248,0.14293259246796985,0.3395855535660535,0.033395233241832425,0.5265936566639484,0.289867400570653,0.015885017515587525,0.27878145128328735,0.28951350145362753,0.25693204855130997,0.17261739958210431,0.31390323993188707,0.5380648350173537,0.2924701354474095,0.30528617155304383,0.323548257359119,0.556349542387685,0.31160982523335357,0.14126794190482034,0.5106960750368984
1638817142.333,0.29136019318412176,0.13492382428673938,0.13497985605787655,0.3616726538201126,0.2856345950526626,0.5350328110593472,0.5137086121479133,0.12614541922677536,0.372134161146677,0.17056396230849255,0.2799505012986712,0.29065733605904287,0.5587784710111404,0.523868140337198,0.1282265018636654,0.6364426900666073,0.3602142949162561,0.12694086856671682,0.12740351092457536,0.29637923220067053,0.28812921319400514,0.3021832556815729,0.32334573548352197,0.1434442388510698,0.36248926295764217,0.032666582781175936,0.5264843829321753,0.29002459922696344,0.016119971047687316,0.2798370493342412,0.28918229139531915,0.272803967021223,0.1696188584311008,0.3141741071675378,0.5394087745323948,0.2927970395090996,0.29931110857600546,0.3236588395672178,0.5564074864121519,0.3113124216380941,0.1424117158729929,0.5441165758410443
1638817157.35,0.29136019318412176,0.13492382428673938,0.13497985605787655,0.3616726538201126,0.2856345950526626,0.5350328110593472,0.5137086121479133,0.12614541922677536,0.372134161146677,0.17056396230849255,0.2799505012986712,0.29065733605904287,0.5587784710111404,0.523868140337198,0.1282265018636654,0.6364426900666073,0.3602142949162561,0.12694086856671682,0.12740351092457536,0.29637923220067053,0.28812921319400514,0.3021832556815729,0.32334573548352197,0.1434442388510698,0.36248926295764217,0.032666582781175936,0.5264843829321753,0.29002459922696344,0.016119971047687316,0.2798370493342412,0.28918229139531915,0.272803967021223,0.1696188584311008,0.3141741071675378,0.5394087745323948,0.2927970395090996,0.29931110857600546,0.3236588395672178,0.5564074864121519,0.3113124216380941,0.1424117158729929,0.5441165758410443
1638817172.806,0.29113051565854514,0.12972511324872527,0.1303062793406758,0.3762069880918687,0.28600435415155734,0.5355209364513605,0.5145497369947045,0.12688104618092744,0.3885156330457049,0.16576335076884313,0.28025246393594316,0.29021133304229374,0.5585085143933842,0.5242083119885476,0.1352295135316761,0.6203016961036247,0.3520791186366582,0.1274875755744741,0.12765708954923927,0.29630987678062165,0.2886389325311748,0.317027290284295,0.32467855864887474,0.1433546454289032,0.33673974156893427,0.029528322287576174,0.5271433773601959,0.29040137639583974,0.016332226597648367,0.28014887535113353,0.27131138280876893,0.2903360674136273,0.1774097684770815,0.3148030947407737,0.5305354894485638,0.2881690443682083,0.30750834305190067,0.32447434115257057,0.5557619058494154,0.311003799060401,0.14252734276549966,0.5038644173958573
1638817188.084,0.29113051565854514,0.12972511324872527,0.1303062793406758,0.3762069880918687,0.28600435415155734,0.5355209364513605,0.5145497369947045,0.12688104618092744,0.3885156330457049,0.16576335076884313,0.28025246393594316,0.29021133304229374,0.5585085143933842,0.5242083119885476,0.1352295135316761,0.6203016961036247,0.3520791186366582,0.1274875755744741,0.12765708954923927,0.29630987678062165,0.2886389325311748,0.317027290284295,0.32467855864887474,0.1433546454289032,0.33673974156893427,0.029528322287576174,0.5271433773601959,0.29040137639583974,0.016332226597648367,0.28014887535113353,0.27131138280876893,0.2903360674136273,0.1774097684770815,0.3148030947407737,0.5305354894485638,0.2881690443682083,0.30750834305190067,0.32447434115257057,0.5557619058494154,0.311003799060401,0.14252734276549966,0.5038644173958573
1638817203.133,0.290191249529463,0.1352289952003886,0.12999332769700833,0.35269280639122513,0.2853950980153537,0.5357883281436846,0.5148569161421801,0.1271688832597831,0.38759875162880764,0.1780435107202512,0.2805548333762742,0.29054228696453743,0.5600411111085962,0.5243683009739972,0.13528655410447987,0.6202818398928782,0.3520664536854169,0.12733584315854204,0.12692165275098835,0.2964475284002775,0.2897151123827308,0.3192983748488264,0.324929261573933,0.14258209029224733,0.3567775369644215,0.0331596389031937,0.52664593734912,0.29020630842285206,0.01645343255194924,0.28225190438402475,0.290636936908811,0.2905402192137598,0.16780886621044364,0.31483547033888143,0.5409487589609248,0.27902724859358646,0.30773851488726967,0.3242097776180475,0.5557073951756775,0.3113454692888996,0.1423799370729964,0.545593483269288
1638817218.168,0.290191249529463,0.1352289952003886,0.12999332769700833,0.35269280639122513,0.2853950980153537,0.5357883281436846,0.5148569161421801,0.1271688832597831,0.38759875162880764,0.1780435107202512,0.2805548333762742,0.29054228696453743,0.5600411111085962,0.5243683009739972,0.13528655410447987,0.6202818398928782,0.3520664536854169,0.12733584315854204,0.12692165275098835,0.2964475284002775,0.2897151123827308,0.3192983748488264,0.324929261573933,0.14258209029224733,0.3567775369644215,0.0331596389031937,0.52664593734912,0.29020630842285206,0.01645343255194924,0.28225190438402475,0.290636936908811,0.2905402192137598,0.16780886621044364,0.31483547033888143,0.5409487589609248,0.27902724859358646,0.30773851488726967,0.3242097776180475,0.5557073951756775,0.3113454692888996,0.1423799370729964,0.545593483269288
