"Time","pod:productcatalogservice-w2-8649bb655b-rbzm4_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-kpsdk_service:recommendationservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-ntdvm_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-5gmw5_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w1-84485f8b85-xxdf8_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-qchgl_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-5fkcb_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-pvbxx_service:recommendationservice_node:worker--2","pod:frontend-w4-599b6846df-hzcpz_service:frontend_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-9nf67_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-c57kr_service:recommendationservice_node:worker--2","pod:cartservice-w3-6d5d8bb6bc-26qrp_service:cartservice_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-qrt8c_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-7jvzw_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-pmw4v_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-8b7ph_service:frontend_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-kftn2_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-4svf6_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-qqpwg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-lh8b6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-mznl5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-6qx2c_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-7g2bn_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-pnvjx_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-mx94v_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-rst76_service:currencyservice_node:worker--3.novalocal","pod:adservice-w3-76766bdfb6-44nm6_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-hv9d4_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-hwxx9_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-6xr8w_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-hbnm5_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-gchmx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-658b8_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-55r88_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-jmhdn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-6855bd669b-vwfx7_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-ntdcm_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-v72bx_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-k9tq6_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-27vqq_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-gq5cf_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-49sbc_service:currencyservice_node:worker--4.novalocal"
1638846028.952,0.2513222487482446,0.12995338564912956,0.33700578011625104,0.28708494014821256,0.003495465681785874,0.5317659886507133,0.28927813559089877,0.1288509546781757,0.5155034314142298,0.5039588337530324,0.12382058487104286,0.2949725819985292,0.042114013893747304,0.3299345217764872,0.6245626658772744,0.5285801242195536,0.2819310055003002,0.12346515227148075,0.29695984100948447,0.33021361021291756,0.5610710908274267,0.1476099675037465,0.28185530509419837,0.5111628759532864,0.5170145694104619,0.35637552295888625,0.3039279780639126,0.1235857620567325,0.12490161165378787,0.5612477671412665,0.31571356983522103,0.1497753186243517,0.32127276360955304,0.1636595097100107,0.28565335244984275,0.17455128292718258,0.30140634753313356,0.31411128425286744,0.27501976965660035,0.3726188082171706,0.2705641258326448,0.278434147055562
1638846043.965,0.2513222487482446,0.12995338564912956,0.33700578011625104,0.28708494014821256,0.003495465681785874,0.5317659886507133,0.28927813559089877,0.1288509546781757,0.5155034314142298,0.5039588337530324,0.12382058487104286,0.2949725819985292,0.042114013893747304,0.3299345217764872,0.6245626658772744,0.5285801242195536,0.2819310055003002,0.12346515227148075,0.29695984100948447,0.33021361021291756,0.5610710908274267,0.1476099675037465,0.28185530509419837,0.5111628759532864,0.5170145694104619,0.35637552295888625,0.3039279780639126,0.1235857620567325,0.12490161165378787,0.5612477671412665,0.31571356983522103,0.1497753186243517,0.32127276360955304,0.1636595097100107,0.28565335244984275,0.17455128292718258,0.30140634753313356,0.31411128425286744,0.27501976965660035,0.3726188082171706,0.2705641258326448,0.278434147055562
1638846059.056,0.2880022053800507,0.12969123852049474,0.319116496949828,0.28765772413026014,0.0035056947028766676,0.5210727424495476,0.284846138742013,0.12456677176851388,0.5164671219838187,0.5317747667940755,0.12870917807733057,0.3010699340997185,0.041806663883534725,0.3295664002572519,0.6257665764811933,0.5297855640412201,0.28267494212168387,0.1249910608329328,0.29747486907835974,0.32905995073600536,0.5600075627685349,0.1482173223549817,0.2821295964990048,0.5035975439057514,0.5176869140732321,0.3752872296353761,0.31054182166425154,0.1239434311879744,0.12503864043042456,0.5605727037263067,0.31673289255343046,0.1480051966364958,0.3350727457001846,0.17285327456260036,0.28527147976452777,0.1665039668562231,0.3010652361782125,0.31410361410528365,0.28428303151167233,0.37256009347224267,0.25887683443572596,0.2791724560693973
1638846074.079,0.2880022053800507,0.12969123852049474,0.319116496949828,0.28765772413026014,0.0035056947028766676,0.5210727424495476,0.284846138742013,0.12456677176851388,0.5164671219838187,0.5317747667940755,0.12870917807733057,0.3010699340997185,0.041806663883534725,0.3295664002572519,0.6257665764811933,0.5297855640412201,0.28267494212168387,0.1249910608329328,0.29747486907835974,0.32905995073600536,0.5600075627685349,0.1482173223549817,0.2821295964990048,0.5035975439057514,0.5176869140732321,0.3752872296353761,0.31054182166425154,0.1239434311879744,0.12503864043042456,0.5605727037263067,0.31673289255343046,0.1480051966364958,0.3350727457001846,0.17285327456260036,0.28527147976452777,0.1665039668562231,0.3010652361782125,0.31410361410528365,0.28428303151167233,0.37256009347224267,0.25887683443572596,0.2791724560693973
1638846089.106,0.2836076003562145,0.1297511484766244,0.35994960889377825,0.28798948551039083,0.0034989680964627482,0.5248930666771708,0.2847580496732394,0.13007864778646655,0.5170730482076945,0.5325611017973934,0.12860837357265562,0.2849399083607972,0.045122662842486325,0.3298045223282943,0.6176378443356486,0.5308561146766015,0.28303399199710455,0.12624732219048282,0.2991386283334853,0.3290374340874499,0.5596226536039205,0.14831333091888257,0.2822462827478528,0.48124550600215343,0.5187323909190205,0.3765281113599297,0.30639898746496863,0.12414989887008979,0.12556554086156524,0.5602252538176447,0.3162980743476628,0.1481173883998505,0.32766451572179883,0.16607013380532543,0.28611032915489704,0.1695659471552461,0.30236393116266624,0.31451815214889234,0.28483700664677625,0.3531264009766895,0.2822334175046617,0.28028857193260054
1638846104.13,0.2836076003562145,0.1297511484766244,0.35994960889377825,0.28798948551039083,0.0034989680964627482,0.5248930666771708,0.2847580496732394,0.13007864778646655,0.5170730482076945,0.5325611017973934,0.12860837357265562,0.2849399083607972,0.045122662842486325,0.3298045223282943,0.6176378443356486,0.5308561146766015,0.28303399199710455,0.12624732219048282,0.2991386283334853,0.3290374340874499,0.5596226536039205,0.14831333091888257,0.2822462827478528,0.48124550600215343,0.5187323909190205,0.3765281113599297,0.30639898746496863,0.12414989887008979,0.12556554086156524,0.5602252538176447,0.3162980743476628,0.1481173883998505,0.32766451572179883,0.16607013380532543,0.28611032915489704,0.1695659471552461,0.30236393116266624,0.31451815214889234,0.28483700664677625,0.3531264009766895,0.2822334175046617,0.28028857193260054
1638846119.165,0.2880650770680496,0.12480231715825098,0.33061927864615914,0.2890980765961426,0.0035317886691026497,0.5323712822551055,0.2758061547687284,0.1295003980507316,0.5174598668730255,0.5324137966316771,0.12855342114795565,0.30189125321984467,0.0450997057101868,0.33011487953829116,0.6258722864055375,0.5315574164396598,0.28364646167253305,0.12583690563396865,0.29916796963072595,0.3288586465135151,0.55995648387158,0.14779663217808925,0.27177075939552897,0.5127627475757467,0.5190264559118446,0.36324370649549875,0.30739095031265773,0.1250477568125207,0.12505615379026125,0.5589091809869466,0.31609937975428426,0.14902319346291543,0.3296760547201267,0.17032445722917708,0.2862180517289091,0.173925549404033,0.300531310351665,0.31392578475136235,0.285133749958571,0.3426599648316929,0.284170964813516,0.2806586404591237
1638846134.188,0.2880650770680496,0.12480231715825098,0.33061927864615914,0.2890980765961426,0.0035317886691026497,0.5323712822551055,0.2758061547687284,0.1295003980507316,0.5174598668730255,0.5324137966316771,0.12855342114795565,0.30189125321984467,0.0450997057101868,0.33011487953829116,0.6258722864055375,0.5315574164396598,0.28364646167253305,0.12583690563396865,0.29916796963072595,0.3288586465135151,0.55995648387158,0.14779663217808925,0.27177075939552897,0.5127627475757467,0.5190264559118446,0.36324370649549875,0.30739095031265773,0.1250477568125207,0.12505615379026125,0.5589091809869466,0.31609937975428426,0.14902319346291543,0.3296760547201267,0.17032445722917708,0.2862180517289091,0.173925549404033,0.300531310351665,0.31392578475136235,0.285133749958571,0.3426599648316929,0.284170964813516,0.2806586404591237
1638846149.215,0.2881728030056695,0.13026426575472627,0.33481983518952785,0.28896854491805246,0.0034935981781390553,0.5063845253134305,0.27549202525324523,0.1298838394853159,0.5187994019783396,0.5074358830498789,0.12903156663383036,0.2837632820922705,0.04512491307407932,0.33017153403347715,0.6335948767532614,0.5323658771221413,0.28292915556841686,0.12591813174305225,0.299018840685086,0.329694206703988,0.5596896797324719,0.1482421614261315,0.28274998627198816,0.5134646083991021,0.5199173448577357,0.3596035534839202,0.3293456602773762,0.12351314037295735,0.12363644345146063,0.5588862951209695,0.31637660652066546,0.14897734828032827,0.34107707931584746,0.170397814290841,0.28643156484892585,0.18054130990285938,0.3001467831920095,0.3144017703874633,0.2773541132186308,0.37535522544545574,0.2633381185493425,0.28108397622998715
1638846164.255,0.2881728030056695,0.13026426575472627,0.33481983518952785,0.28896854491805246,0.0034935981781390553,0.5063845253134305,0.27549202525324523,0.1298838394853159,0.5187994019783396,0.5074358830498789,0.12903156663383036,0.2837632820922705,0.04512491307407932,0.33017153403347715,0.6335948767532614,0.5323658771221413,0.28292915556841686,0.12591813174305225,0.299018840685086,0.329694206703988,0.5596896797324719,0.1482421614261315,0.28274998627198816,0.5134646083991021,0.5199173448577357,0.3596035534839202,0.3293456602773762,0.12351314037295735,0.12363644345146063,0.5588862951209695,0.31637660652066546,0.14897734828032827,0.34107707931584746,0.170397814290841,0.28643156484892585,0.18054130990285938,0.3001467831920095,0.3144017703874633,0.2773541132186308,0.37535522544545574,0.2633381185493425,0.28108397622998715
1638846179.273,0.28759752832096197,0.12846029988644342,0.35394396842378645,0.28927699860701905,0.0035087363270025337,0.5078688921485289,0.28494209944123194,0.12932051554811724,0.5185584296255834,0.5219206335024681,0.1176654311403939,0.2867938080894139,0.040524491593294444,0.3305630455966293,0.6048922642596776,0.5323649893051997,0.28271652787924334,0.12629667930668337,0.30227211794084635,0.3291780570495414,0.5585487724671859,0.14846552500615579,0.27229321335393125,0.5122732170052345,0.5198548500483763,0.3754877445114819,0.28934236110631895,0.12386655071899855,0.12319409758388039,0.5580396653014097,0.31622552630027867,0.1495087881544726,0.3480937240838162,0.17023907206528782,0.2868663866642236,0.17088237100643897,0.2991050388069094,0.314042385513784,0.28440166012570345,0.37702754619880596,0.2818305800451394,0.2812143668438015
1638846194.311,0.28759752832096197,0.12846029988644342,0.35394396842378645,0.28927699860701905,0.0035087363270025337,0.5078688921485289,0.28494209944123194,0.12932051554811724,0.5185584296255834,0.5219206335024681,0.1176654311403939,0.2867938080894139,0.040524491593294444,0.3305630455966293,0.6048922642596776,0.5323649893051997,0.28271652787924334,0.12629667930668337,0.30227211794084635,0.3291780570495414,0.5585487724671859,0.14846552500615579,0.27229321335393125,0.5122732170052345,0.5198548500483763,0.3754877445114819,0.28934236110631895,0.12386655071899855,0.12319409758388039,0.5580396653014097,0.31622552630027867,0.1495087881544726,0.3480937240838162,0.17023907206528782,0.2868663866642236,0.17088237100643897,0.2991050388069094,0.314042385513784,0.28440166012570345,0.37702754619880596,0.2818305800451394,0.2812143668438015
1638846209.365,0.2883299122646984,0.12927528536973934,0.3274126044912898,0.28906740854538493,0.003510621778228194,0.5324386064123812,0.2908730730982877,0.1291775154334801,0.517968825921752,0.5086283487372802,0.12867357686845263,0.2789659940414655,0.041645221379884925,0.3308257364068765,0.6185239290526986,0.5321235953638908,0.2832699114957469,0.12622067707259393,0.3011354991276704,0.3296687565922509,0.5591350674652674,0.14792665260489046,0.2816171701298298,0.5124707783655968,0.520411214630762,0.3680818155798264,0.3309355724883419,0.12419329617969817,0.12317254468877065,0.5582655032210565,0.316478617728734,0.14814696138549324,0.3373132559061945,0.16416950531792518,0.2868487533056823,0.1751891785953949,0.2992052134988905,0.31456424732727567,0.27372967963855743,0.387065359671129,0.27548663133055906,0.2809907334682465
1638846224.378,0.2883299122646984,0.12927528536973934,0.3274126044912898,0.28906740854538493,0.003510621778228194,0.5324386064123812,0.2908730730982877,0.1291775154334801,0.517968825921752,0.5086283487372802,0.12867357686845263,0.2789659940414655,0.041645221379884925,0.3308257364068765,0.6185239290526986,0.5321235953638908,0.2832699114957469,0.12622067707259393,0.3011354991276704,0.3296687565922509,0.5591350674652674,0.14792665260489046,0.2816171701298298,0.5124707783655968,0.520411214630762,0.3680818155798264,0.3309355724883419,0.12419329617969817,0.12317254468877065,0.5582655032210565,0.316478617728734,0.14814696138549324,0.3373132559061945,0.16416950531792518,0.2868487533056823,0.1751891785953949,0.2992052134988905,0.31456424732727567,0.27372967963855743,0.387065359671129,0.27548663133055906,0.2809907334682465
