"Time","pod:recommendationservice-w2-5bbcb977f8-484c5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bfzmh_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-w5cxw_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-f4lfx_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zsrtz_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-xvjfc_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-s4x56_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-9hbqq_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-l64ms_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-vfl74_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-jgwm9_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-tzttg_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-blg24_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7x655_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-x2drr_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-qcczr_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-jbdk4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9zvvx_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-x86gl_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-nhq5n_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-xn48k_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-5qhxh_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-txp8l_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-27n2z_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-kqsd5_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-vk6xb_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-97qvs_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5njnc_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3"
1637240968.239,0.012410494558548486,0.8000328181255707,0.09088070874241234,0.17262290632932298,0.013730965924914303,0.014121536957655872,0.1703179284286191,0.012663350951681411,0.08821248920568944,0.7929688401630212,0.8243274909588729,0.011715779082174868,0.1659830520017735,0.015042150995560246,0.17121483346406607,0.6849023361584811,0.009124951555089548,0.01256208279113097,0.008461996776052584,0.01286155897070072,0.01281789253530275,0.09155493355809471,0.009216235641488657,0.023478463057229015,0.012195293795062751,0.012127309904695563,0.7861251505435128,0.012669947729703264,0.6941357863133626,0.6882631608694032,0.6733573749049855,0.08665337813196163,0.00850302182469601,0.00461019969732787
1637240983.271,0.012410494558548486,0.8000328181255707,0.09088070874241234,0.17262290632932298,0.013730965924914303,0.014121536957655872,0.1703179284286191,0.012663350951681411,0.08821248920568944,0.7929688401630212,0.8243274909588729,0.011715779082174868,0.1659830520017735,0.015042150995560246,0.17121483346406607,0.6849023361584811,0.009124951555089548,0.01256208279113097,0.008461996776052584,0.01286155897070072,0.01281789253530275,0.09155493355809471,0.009216235641488657,0.023478463057229015,0.012195293795062751,0.012127309904695563,0.7861251505435128,0.012669947729703264,0.6941357863133626,0.6882631608694032,0.6733573749049855,0.08665337813196163,0.00850302182469601,0.00461019969732787
1637240998.46,0.012561128865630596,0.7519748253915272,0.0904357206980235,0.1597648075906705,0.013285523993199513,0.013278006299550357,0.169876226885872,0.01275859853091038,0.08831126783087981,0.7915742900194254,0.8203984861077558,0.011614723359284406,0.17056631034588798,0.014844600509748012,0.1767003461988177,0.6847126978841951,0.009186239203225238,0.012578181663381496,0.008562985796462605,0.01321126646948267,0.012569103012764449,0.09122186992200135,0.009138097106445243,0.022231884769943346,0.012192995900290628,0.012154286557719362,0.8263104642541051,0.012517100424836204,0.6930308270960598,0.6655508230188507,0.6621035131527572,0.09084731627608263,0.00847222871788229,0.00446616375902413
1637241013.504,0.012561128865630596,0.7519748253915272,0.0904357206980235,0.1597648075906705,0.013285523993199513,0.013278006299550357,0.169876226885872,0.01275859853091038,0.08831126783087981,0.7915742900194254,0.8203984861077558,0.011614723359284406,0.17056631034588798,0.014844600509748012,0.1767003461988177,0.6847126978841951,0.009186239203225238,0.012578181663381496,0.008562985796462605,0.01321126646948267,0.012569103012764449,0.09122186992200135,0.009138097106445243,0.022231884769943346,0.012192995900290628,0.012154286557719362,0.8263104642541051,0.012517100424836204,0.6930308270960598,0.6655508230188507,0.6621035131527572,0.09084731627608263,0.00847222871788229,0.00446616375902413
1637241028.517,0.012396380721803761,0.7996464076346377,0.09038056489964263,0.17259570383261613,0.01302499917845799,0.01398162769246047,0.16979940069493046,0.01260463811197969,0.08883472894566585,0.790096104965555,0.821760945327223,0.011683102502164037,0.17083166781744719,0.014228807614394726,0.17756147068716913,0.6846985986293287,0.00915231703101086,0.01249995172449056,0.008171865468800155,0.01346066810563637,0.012890902740298834,0.09126905383532193,0.00916069195495156,0.021380980255681584,0.012336895186884467,0.012134395629245074,0.7981879420662719,0.012820425586755675,0.6916189077893656,0.6884089855580848,0.6511854119852105,0.08722611488221499,0.008566495578713994,0.005547627833068761
1637241043.53,0.012396380721803761,0.7996464076346377,0.09038056489964263,0.17259570383261613,0.01302499917845799,0.01398162769246047,0.16979940069493046,0.01260463811197969,0.08883472894566585,0.790096104965555,0.821760945327223,0.011683102502164037,0.17083166781744719,0.014228807614394726,0.17756147068716913,0.6846985986293287,0.00915231703101086,0.01249995172449056,0.008171865468800155,0.01346066810563637,0.012890902740298834,0.09126905383532193,0.00916069195495156,0.021380980255681584,0.012336895186884467,0.012134395629245074,0.7981879420662719,0.012820425586755675,0.6916189077893656,0.6884089855580848,0.6511854119852105,0.08722611488221499,0.008566495578713994,0.005547627833068761
1637241058.547,0.012464731116787007,0.7981091312726296,0.0903768642188905,0.16529966356187673,0.014042563779921234,0.013170046445361943,0.1707318690564008,0.012599454422723772,0.0848926960397893,0.7895442418886485,0.820493138402811,0.011641721835653394,0.1601918961790864,0.015038780250035909,0.1775402785039894,0.6847130266916666,0.009200072299867851,0.012485239096692363,0.00875926414281639,0.013048237631854403,0.012514161984385985,0.09100479236149092,0.009165301303852095,0.020420716265404683,0.012313893733594223,0.01208580225553123,0.8262887576488466,0.012569598204179118,0.6910696228658217,0.6873084125005924,0.6867185645296857,0.08706044082226025,0.008428889250959543,0.006443638296333651
1637241073.56,0.012464731116787007,0.7981091312726296,0.0903768642188905,0.16529966356187673,0.014042563779921234,0.013170046445361943,0.1707318690564008,0.012599454422723772,0.0848926960397893,0.7895442418886485,0.820493138402811,0.011641721835653394,0.1601918961790864,0.015038780250035909,0.1775402785039894,0.6847130266916666,0.009200072299867851,0.012485239096692363,0.00875926414281639,0.013048237631854403,0.012514161984385985,0.09100479236149092,0.009165301303852095,0.020420716265404683,0.012313893733594223,0.01208580225553123,0.8262887576488466,0.012569598204179118,0.6910696228658217,0.6873084125005924,0.6867185645296857,0.08706044082226025,0.008428889250959543,0.006443638296333651
1637241088.573,0.012452525195632152,0.7864564289451165,0.09126610916295338,0.17202021701189008,0.013682117764496387,0.013890574864622586,0.17215237325218258,0.012713346132957874,0.08835937587121392,0.7870142691512911,0.8201831918852964,0.011770412256886827,0.1700109638717538,0.013925644987746559,0.17924371578570214,0.686347130779903,0.00917447533632226,0.012567872300659304,0.008633966522672523,0.013114758333956129,0.013080781419644166,0.09137748508740974,0.009080428413075568,0.019752914906140204,0.012334763231594156,0.012149193811643387,0.8232926796052144,0.012846376971914446,0.6918295734686537,0.667196347354089,0.6861028854155116,0.09064915610453082,0.00854045652803848,0.008465419493545612
1637241103.596,0.012452525195632152,0.7864564289451165,0.09126610916295338,0.17202021701189008,0.013682117764496387,0.013890574864622586,0.17215237325218258,0.012713346132957874,0.08835937587121392,0.7870142691512911,0.8201831918852964,0.011770412256886827,0.1700109638717538,0.013925644987746559,0.17924371578570214,0.686347130779903,0.00917447533632226,0.012567872300659304,0.008633966522672523,0.013114758333956129,0.013080781419644166,0.09137748508740974,0.009080428413075568,0.019752914906140204,0.012334763231594156,0.012149193811643387,0.8232926796052144,0.012846376971914446,0.6918295734686537,0.667196347354089,0.6861028854155116,0.09064915610453082,0.00854045652803848,0.008465419493545612
1637241118.638,0.012462680470332149,0.7333075233548436,0.09127731253555602,0.17212718350474987,0.01379926861815706,0.014037331700775292,0.17071906407326298,0.01270326088375916,0.08863613278474895,0.7894767498606041,0.820605706558644,0.011730980113601403,0.17065218814893235,0.015414087585431129,0.17896392805815012,0.6862189664885545,0.009225699368365248,0.012589708584601445,0.008600300455536355,0.013065145069883596,0.012944206093160084,0.09113296144428643,0.009128037474255918,0.018569253698539866,0.01229245083563199,0.012202631153527318,0.7875538458187515,0.01380628554959816,0.6915920444021206,0.6838427001772776,0.6842952532603779,0.0903711683286583,0.008251416795256684,0.00955563864868791
1637241133.652,0.012462680470332149,0.7333075233548436,0.09127731253555602,0.17212718350474987,0.01379926861815706,0.014037331700775292,0.17071906407326298,0.01270326088375916,0.08863613278474895,0.7894767498606041,0.820605706558644,0.011730980113601403,0.17065218814893235,0.015414087585431129,0.17896392805815012,0.6862189664885545,0.009225699368365248,0.012589708584601445,0.008600300455536355,0.013065145069883596,0.012944206093160084,0.09113296144428643,0.009128037474255918,0.018569253698539866,0.01229245083563199,0.012202631153527318,0.7875538458187515,0.01380628554959816,0.6915920444021206,0.6838427001772776,0.6842952532603779,0.0903711683286583,0.008251416795256684,0.00955563864868791
1637241148.665,0.012468617032974147,0.797648181484663,0.09096078348467793,0.17102702081732601,0.013431971844139936,0.013483295729051624,0.17003120237820118,0.013000447372596532,0.08861292716916128,0.7914859021514893,0.8216668678245689,0.01167657816266155,0.17066945139201695,0.015206301385767545,0.17940521307512766,0.6858327024986957,0.009149192215997932,0.01286049026058734,0.008672447280004502,0.013568182663704798,0.013222156320486886,0.09090282169909432,0.00903664933688174,0.017556047724142723,0.012280778063256077,0.012236932103512189,0.820655801348809,0.01302698233711953,0.6895692959656864,0.6217023592815447,0.6857783291931474,0.09060637421606271,0.008461332645723265,0.010222204279682633
1637241163.683,0.012468617032974147,0.797648181484663,0.09096078348467793,0.17102702081732601,0.013431971844139936,0.013483295729051624,0.17003120237820118,0.013000447372596532,0.08861292716916128,0.7914859021514893,0.8216668678245689,0.01167657816266155,0.17066945139201695,0.015206301385767545,0.17940521307512766,0.6858327024986957,0.009149192215997932,0.01286049026058734,0.008672447280004502,0.013568182663704798,0.013222156320486886,0.09090282169909432,0.00903664933688174,0.017556047724142723,0.012280778063256077,0.012236932103512189,0.820655801348809,0.01302698233711953,0.6895692959656864,0.6217023592815447,0.6857783291931474,0.09060637421606271,0.008461332645723265,0.010222204279682633
