"Time","pod:recommendationservice-w4-6855bd669b-lpczv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-d5v2l_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-67htk_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w1-5c774597c5-ztlgl_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-dkzgp_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-bkgt9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-v89zz_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tvn7q_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-wl6v2_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-rdrbx_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q8wbc_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-b7525_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-tk2r2_service:productcatalogservice_node:worker--3","pod:currencyservice-w3-656689488c-tlhx4_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-txcbw_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5w2v9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cjn98_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-4zvv6_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-slgv2_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-sw8rk_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-lv4sb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-z9dqj_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-fsfb8_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x6l9r_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-pnczw_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-rwnw9_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-t5rhl_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vxpgf_service:recommendationservice_node:worker--1.novalocal"
1637242259.789,0.01422225095624733,0.01201327129245908,0.008219124136487949,0.015496870822773151,0.009102318350018327,0.1739221019541148,0.008459702255115106,0.01359592431516145,0.012807204715566692,0.17359840809021163,0.7949939079388744,0.8205397015679672,0.014904605416563566,0.09306692716229663,0.7916307256918551,0.09066214394302403,0.6797815667546895,0.676746294313171,0.013093150400813578,0.014097282489033847,0.01169255735294527,0.01198780957904853,0.18438741360351135,0.17225339484424354,0.012436883605235163,0.8088527814642554,0.09218976924323745,0.01196006149977561,0.011915507282671253,0.6821328174259373,0.6763558090401025,0.013870835480548772,0.09289853817494534,0.009045612111938174
1637242274.8,0.01422225095624733,0.01201327129245908,0.008219124136487949,0.015496870822773151,0.009102318350018327,0.1739221019541148,0.008459702255115106,0.01359592431516145,0.012807204715566692,0.17359840809021163,0.7949939079388744,0.8205397015679672,0.014904605416563566,0.09306692716229663,0.7916307256918551,0.09066214394302403,0.6797815667546895,0.676746294313171,0.013093150400813578,0.014097282489033847,0.01169255735294527,0.01198780957904853,0.18438741360351135,0.17225339484424354,0.012436883605235163,0.8088527814642554,0.09218976924323745,0.01196006149977561,0.011915507282671253,0.6821328174259373,0.6763558090401025,0.013870835480548772,0.09289853817494534,0.009045612111938174
1637242289.817,0.014159422454150876,0.012154794163220859,0.008658327427485554,0.015828224497315375,0.009155696556266673,0.17501264861692833,0.008448279294291218,0.013735486601818997,0.012791503452603025,0.17345018246719118,0.7952245842508682,0.8187718213987436,0.014991502330831111,0.09319517659051853,0.768729512245646,0.09265120853025835,0.6817279467381051,0.6602925490504821,0.012240367278749996,0.013829041932117848,0.011705094758333864,0.011907154851425333,0.18464412909050193,0.1719030711494293,0.012449024669224285,0.8105644846218594,0.0927538437426024,0.012108527529322271,0.011941485689770584,0.6811338232490958,0.6757186060607963,0.014112438541149575,0.09273401341742411,0.009150055673534201
1637242304.833,0.014159422454150876,0.012154794163220859,0.008658327427485554,0.015828224497315375,0.009155696556266673,0.17501264861692833,0.008448279294291218,0.013735486601818997,0.012791503452603025,0.17345018246719118,0.7952245842508682,0.8187718213987436,0.014991502330831111,0.09319517659051853,0.768729512245646,0.09265120853025835,0.6817279467381051,0.6602925490504821,0.012240367278749996,0.013829041932117848,0.011705094758333864,0.011907154851425333,0.18464412909050193,0.1719030711494293,0.012449024669224285,0.8105644846218594,0.0927538437426024,0.012108527529322271,0.011941485689770584,0.6811338232490958,0.6757186060607963,0.014112438541149575,0.09273401341742411,0.009150055673534201
1637242319.85,0.013330349462878359,0.012100047974222454,0.008732631952237939,0.014715390458708434,0.009109011552077283,0.1739519988044354,0.008593316272155222,0.012703551528334342,0.012993455851295964,0.1726586282323033,0.7979867095150812,0.8185990023435179,0.014242631741321815,0.09279087623293122,0.8029619567554199,0.0924806169039438,0.6803399247934183,0.6771998175519649,0.01307634222030248,0.013813929832175376,0.011690120792929842,0.012066936549096841,0.18397095406539385,0.17128551581643897,0.012420698397781147,0.8116402578124302,0.08849892108723995,0.012215216410824663,0.012001068371219146,0.6810758024096227,0.6746945421948272,0.013983212546510398,0.09231947003611767,0.009125916742489694
1637242334.875,0.013330349462878359,0.012100047974222454,0.008732631952237939,0.014715390458708434,0.009109011552077283,0.1739519988044354,0.008593316272155222,0.012703551528334342,0.012993455851295964,0.1726586282323033,0.7979867095150812,0.8185990023435179,0.014242631741321815,0.09279087623293122,0.8029619567554199,0.0924806169039438,0.6803399247934183,0.6771998175519649,0.01307634222030248,0.013813929832175376,0.011690120792929842,0.012066936549096841,0.18397095406539385,0.17128551581643897,0.012420698397781147,0.8116402578124302,0.08849892108723995,0.012215216410824663,0.012001068371219146,0.6810758024096227,0.6746945421948272,0.013983212546510398,0.09231947003611767,0.009125916742489694
1637242349.994,0.014206937252149887,0.012152497509607268,0.008260076704003201,0.015753114698601307,0.009115754407269926,0.17401196507716876,0.007992528430897792,0.013747201212411308,0.013678601382859291,0.17265395384893115,0.7986171077472085,0.8172700819811403,0.014815009021118332,0.09273894213080981,0.8024656282167111,0.09214341378232921,0.647783134614339,0.6773859894875326,0.012712013925198948,0.014129951567099964,0.011721469184912774,0.012029383126164098,0.18409988106288988,0.17155584543503383,0.012388378870628505,0.7627393424974456,0.08655429867648141,0.012299059739822897,0.012004048355115343,0.6819796424343925,0.6759099922959836,0.013881314939109846,0.09244240664851229,0.009082579409956125
1637242365.028,0.014206937252149887,0.012152497509607268,0.008260076704003201,0.015753114698601307,0.009115754407269926,0.17401196507716876,0.007992528430897792,0.013747201212411308,0.013678601382859291,0.17265395384893115,0.7986171077472085,0.8172700819811403,0.014815009021118332,0.09273894213080981,0.8024656282167111,0.09214341378232921,0.647783134614339,0.6773859894875326,0.012712013925198948,0.014129951567099964,0.011721469184912774,0.012029383126164098,0.18409988106288988,0.17155584543503383,0.012388378870628505,0.7627393424974456,0.08655429867648141,0.012299059739822897,0.012004048355115343,0.6819796424343925,0.6759099922959836,0.013881314939109846,0.09244240664851229,0.009082579409956125
1637242380.077,0.0135746756407825,0.012191528007499607,0.008710794255858072,0.014584473150846673,0.009159162031005507,0.17279296961538584,0.008407423015084636,0.013427367335400201,0.013781584607663405,0.17297215756171327,0.7970389682774746,0.8206066198530606,0.013502887359302853,0.09297552365383727,0.7914273104542957,0.08841907692475087,0.6607348518145224,0.6765483046896261,0.013004535181792431,0.014792038079546595,0.011805084640960608,0.012064375637441144,0.1827995151671983,0.1642360737628891,0.012606139262096536,0.8138203779710229,0.08619175390828329,0.012182204049863199,0.012156711279816147,0.6841311769350612,0.6773936966081355,0.013683745330171564,0.09216800022309138,0.009091426892794715
1637242395.112,0.0135746756407825,0.012191528007499607,0.008710794255858072,0.014584473150846673,0.009159162031005507,0.17279296961538584,0.008407423015084636,0.013427367335400201,0.013781584607663405,0.17297215756171327,0.7970389682774746,0.8206066198530606,0.013502887359302853,0.09297552365383727,0.7914273104542957,0.08841907692475087,0.6607348518145224,0.6765483046896261,0.013004535181792431,0.014792038079546595,0.011805084640960608,0.012064375637441144,0.1827995151671983,0.1642360737628891,0.012606139262096536,0.8138203779710229,0.08619175390828329,0.012182204049863199,0.012156711279816147,0.6841311769350612,0.6773936966081355,0.013683745330171564,0.09216800022309138,0.009091426892794715
1637242410.174,0.014181192750252225,0.012269513327493481,0.008618151762910876,0.015426019827455208,0.009093441884305858,0.17348924184252543,0.008590241020139736,0.013435365076742561,0.013637015378368934,0.17307802011162504,0.7969996987749955,0.8226140466835183,0.014542612754751461,0.09320937967802646,0.7926082520060364,0.0911502958732473,0.6788468290697872,0.660297386701048,0.0128202317191502,0.0136781336478985,0.011835005566354785,0.012115871513756775,0.17904868559933682,0.16920528745156616,0.012499919535726049,0.8150607393067428,0.09191715428014982,0.012334900197257439,0.01225172144458326,0.687277960816935,0.6794357786522508,0.014257582064116175,0.09238079267744143,0.008990817256941288
1637242425.211,0.014181192750252225,0.012269513327493481,0.008618151762910876,0.015426019827455208,0.009093441884305858,0.17348924184252543,0.008590241020139736,0.013435365076742561,0.013637015378368934,0.17307802011162504,0.7969996987749955,0.8226140466835183,0.014542612754751461,0.09320937967802646,0.7926082520060364,0.0911502958732473,0.6788468290697872,0.660297386701048,0.0128202317191502,0.0136781336478985,0.011835005566354785,0.012115871513756775,0.17904868559933682,0.16920528745156616,0.012499919535726049,0.8150607393067428,0.09191715428014982,0.012334900197257439,0.01225172144458326,0.687277960816935,0.6794357786522508,0.014257582064116175,0.09238079267744143,0.008990817256941288
1637242440.274,0.014191166104016373,0.012415604078186194,0.00862856098803272,0.015185808236203559,0.009057763283197323,0.17347702741943055,0.008599728914106161,0.013707693989978008,0.012752320253236292,0.17262685490424395,0.7971335327033077,0.8230832741062145,0.013508648857326968,0.09289106395920593,0.8067020066959804,0.09128227999729754,0.6787290793189302,0.6786126792819611,0.012893640199769218,0.01467811122895025,0.01192269009046564,0.012175511536831673,0.17269708002978712,0.1735790833168204,0.012507752792833605,0.8180529663122214,0.09180577976635462,0.012437276562095978,0.01226470634703861,0.6864380334758481,0.6813149867163995,0.014694954158989772,0.09246140729310522,0.008984203635639398
1637242455.32,0.014191166104016373,0.012415604078186194,0.00862856098803272,0.015185808236203559,0.009057763283197323,0.17347702741943055,0.008599728914106161,0.013707693989978008,0.012752320253236292,0.17262685490424395,0.7971335327033077,0.8230832741062145,0.013508648857326968,0.09289106395920593,0.8067020066959804,0.09128227999729754,0.6787290793189302,0.6786126792819611,0.012893640199769218,0.01467811122895025,0.01192269009046564,0.012175511536831673,0.17269708002978712,0.1735790833168204,0.012507752792833605,0.8180529663122214,0.09180577976635462,0.012437276562095978,0.01226470634703861,0.6864380334758481,0.6813149867163995,0.014694954158989772,0.09246140729310522,0.008984203635639398
