"Time","pod:currencyservice-w3-656689488c-s8bgc_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xhhz5_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-bnrqn_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7v7xq_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-vxdk9_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-bdvk6_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-4wlss_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-t5dsl_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zhxvh_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9sgwm_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5bhjp_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-g6wf4_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-p26tr_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-sr5pk_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4bzf8_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-lzgxn_service:productcatalogservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-8spp9_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-5qkvb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-q6vhj_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-n4jm8_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-gff9v_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-g6ngn_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-69xx5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bpdkk_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-xqzw9_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-c87sw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-qdzr2_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-4ct5j_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-z7t8d_service:frontend_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-mbjd2_service:frontend_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-pwl6l_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vndxh_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal"
1636576056.887,0.26655452715055716,0.16193208996354846,0.3235593390176103,0.2966679334623187,0.3270073170658596,0.15555662585012997,0.32316356052333806,0.21536928183249865,0.2948494356374437,0.16082929984747768,0.007797873385851802,0.29714284276000286,0.1593502491682785,0.18758542836643446,0.21920461558274806,0.1785022501235649,0.6167321812951732,0.6502029105994648,0.6187269877692978,0.2953135427321404,0.1924950516339465,0.2725575699536962,0.33661723705925306,0.31619795526731365,0.27480992753625455,0.33053071236070747,0.32812253073064374,0.19891884979914481,0.6177924915737693,0.15090698682934306,0.27651218491280716,0.32611276576146897,0.19755398902544058,0.003679466585668333,0.1793475627376649,0.6725243429816073,0.6105148438381167,0.18865458518951844,0.2008132059072143,0.6592691973671326,0.03332738768096121,0.6191787676835354,0.16029693799950262,0.03242512743966516
1636576071.922,0.26655452715055716,0.16193208996354846,0.3235593390176103,0.2966679334623187,0.3270073170658596,0.15555662585012997,0.32316356052333806,0.21536928183249865,0.2948494356374437,0.16082929984747768,0.007797873385851802,0.29714284276000286,0.1593502491682785,0.18758542836643446,0.21920461558274806,0.1785022501235649,0.6167321812951732,0.6502029105994648,0.6187269877692978,0.2953135427321404,0.1924950516339465,0.2725575699536962,0.33661723705925306,0.31619795526731365,0.27480992753625455,0.33053071236070747,0.32812253073064374,0.19891884979914481,0.6177924915737693,0.15090698682934306,0.27651218491280716,0.32611276576146897,0.19755398902544058,0.003679466585668333,0.1793475627376649,0.6725243429816073,0.6105148438381167,0.18865458518951844,0.2008132059072143,0.6592691973671326,0.03332738768096121,0.6191787676835354,0.16029693799950262,0.03242512743966516
1636576086.937,0.27551966846421116,0.1617879127190624,0.34415613257134653,0.298217716196135,0.3269294871398155,0.15520884066084695,0.3413991135382225,0.20335026328394523,0.2966055751928987,0.16120631711985062,0.008737768853841288,0.2961688373953092,0.16412193214276571,0.18266596103176075,0.22547100741621695,0.17860631157789697,0.6178583758132593,0.6510603965438732,0.6071241102267009,0.29493025198945033,0.19244966665820895,0.27226334791762435,0.3439900857623238,0.3323572820523234,0.2757709039265384,0.32935039806734634,0.328788178467521,0.19756729590438576,0.5807552228645392,0.15050155436221319,0.2769195786510939,0.3263252134309413,0.19804752167260598,0.0037267446276610617,0.17553999332280934,0.5737802630070439,0.6397410431176456,0.18863624706974924,0.2004133112459941,0.6571538577796202,0.03485864848303908,0.6200834136570684,0.1608783445155711,0.02997972080454234
1636576101.955,0.27551966846421116,0.1617879127190624,0.34415613257134653,0.298217716196135,0.3269294871398155,0.15520884066084695,0.3413991135382225,0.20335026328394523,0.2966055751928987,0.16120631711985062,0.008737768853841288,0.2961688373953092,0.16412193214276571,0.18266596103176075,0.22547100741621695,0.17860631157789697,0.6178583758132593,0.6510603965438732,0.6071241102267009,0.29493025198945033,0.19244966665820895,0.27226334791762435,0.3439900857623238,0.3323572820523234,0.2757709039265384,0.32935039806734634,0.328788178467521,0.19756729590438576,0.5807552228645392,0.15050155436221319,0.2769195786510939,0.3263252134309413,0.19804752167260598,0.0037267446276610617,0.17553999332280934,0.5737802630070439,0.6397410431176456,0.18863624706974924,0.2004133112459941,0.6571538577796202,0.03485864848303908,0.6200834136570684,0.1608783445155711,0.02997972080454234
1636576116.981,0.26742029099870096,0.15398747699860776,0.34356790319327785,0.29853914198747095,0.32691416969347153,0.1534058372650799,0.3288586167156958,0.2158946135866135,0.2972163226710473,0.16162039096736425,0.009723356348424583,0.29621184508154774,0.15805492631878004,0.18015866212234066,0.21412114379493688,0.17955139168539086,0.6177461418013878,0.6507476072288398,0.5744414836700281,0.2935725198198641,0.19056516180671654,0.27129411146649496,0.3428812822565208,0.3106574603037148,0.27657727242784075,0.32937614261869724,0.3286596187823282,0.19667534638428819,0.6043008202603322,0.15081852791440842,0.27731305880854573,0.3267004112602361,0.19657027024249263,0.003692405191461457,0.18523774727965828,0.6754521978835166,0.6216008406523699,0.18863360773587007,0.19917181186569377,0.6564152054305631,0.03758233207081145,0.6197479095481204,0.16206150569687672,0.02781956295247438
1636576132,0.26742029099870096,0.15398747699860776,0.34356790319327785,0.29853914198747095,0.32691416969347153,0.1534058372650799,0.3288586167156958,0.2158946135866135,0.2972163226710473,0.16162039096736425,0.009723356348424583,0.29621184508154774,0.15805492631878004,0.18015866212234066,0.21412114379493688,0.17955139168539086,0.6177461418013878,0.6507476072288398,0.5744414836700281,0.2935725198198641,0.19056516180671654,0.27129411146649496,0.3428812822565208,0.3106574603037148,0.27657727242784075,0.32937614261869724,0.3286596187823282,0.19667534638428819,0.6043008202603322,0.15081852791440842,0.27731305880854573,0.3267004112602361,0.19657027024249263,0.003692405191461457,0.18523774727965828,0.6754521978835166,0.6216008406523699,0.18863360773587007,0.19917181186569377,0.6564152054305631,0.03758233207081145,0.6197479095481204,0.16206150569687672,0.02781956295247438
1636576147.024,0.27364704368549553,0.1561096036766066,0.34530850604897667,0.2988826838503384,0.3277697635375453,0.15192973335010068,0.3434425888535403,0.20817278007065176,0.2968285258524577,0.16178440353211448,0.010206518128614082,0.25549103827930264,0.154240026247372,0.1896775249365647,0.21586878656589484,0.17990566740454417,0.6185026401401483,0.6521070101268844,0.587062560482125,0.2784493290407561,0.1911252405562758,0.2604185110267717,0.33014821143873574,0.33534643531083747,0.2769654539287299,0.3285667433737943,0.3282673941873122,0.19567603195088784,0.6160921639107801,0.15165918619489666,0.27852969349528495,0.3263194757609188,0.19632134338803453,0.003678654787848689,0.185824664155409,0.6701382446838541,0.6324289180010739,0.18842077542816188,0.2005400070448506,0.6567814496617044,0.03802830553196893,0.6209389011337832,0.16194354961514507,0.025898879374704885
1636576162.049,0.27364704368549553,0.1561096036766066,0.34530850604897667,0.2988826838503384,0.3277697635375453,0.15192973335010068,0.3434425888535403,0.20817278007065176,0.2968285258524577,0.16178440353211448,0.010206518128614082,0.25549103827930264,0.154240026247372,0.1896775249365647,0.21586878656589484,0.17990566740454417,0.6185026401401483,0.6521070101268844,0.587062560482125,0.2784493290407561,0.1911252405562758,0.2604185110267717,0.33014821143873574,0.33534643531083747,0.2769654539287299,0.3285667433737943,0.3282673941873122,0.19567603195088784,0.6160921639107801,0.15165918619489666,0.27852969349528495,0.3263194757609188,0.19632134338803453,0.003678654787848689,0.185824664155409,0.6701382446838541,0.6324289180010739,0.18842077542816188,0.2005400070448506,0.6567814496617044,0.03802830553196893,0.6209389011337832,0.16194354961514507,0.025898879374704885
1636576177.074,0.2739733804839375,0.15598145586567763,0.34624647712957723,0.2983275542351354,0.3271531497160062,0.15203544375041494,0.3443553532695822,0.2170387278922043,0.29658513871260683,0.16249430722293615,0.011528414531761705,0.2891122639521409,0.16230492677005398,0.1692285616592904,0.2012085510336408,0.17946043141738288,0.619077445370516,0.6527386170673877,0.5898039208517435,0.275317565741169,0.19045115725335265,0.26205356857394746,0.34571068390288806,0.32443410654178473,0.2772824210423196,0.32768356935894283,0.3275457231168567,0.19410734333150176,0.6161914621392024,0.1508311071330604,0.27771693236473344,0.3270284167700196,0.19668242403508612,0.00368901092138598,0.19228641457586462,0.6179028225196963,0.635502683406153,0.1881342534452905,0.19553021381194188,0.6562200735333302,0.043110233247092206,0.6210864457601722,0.16185052940526223,0.02332941268510646
1636576192.095,0.2739733804839375,0.15598145586567763,0.34624647712957723,0.2983275542351354,0.3271531497160062,0.15203544375041494,0.3443553532695822,0.2170387278922043,0.29658513871260683,0.16249430722293615,0.011528414531761705,0.2891122639521409,0.16230492677005398,0.1692285616592904,0.2012085510336408,0.17946043141738288,0.619077445370516,0.6527386170673877,0.5898039208517435,0.275317565741169,0.19045115725335265,0.26205356857394746,0.34571068390288806,0.32443410654178473,0.2772824210423196,0.32768356935894283,0.3275457231168567,0.19410734333150176,0.6161914621392024,0.1508311071330604,0.27771693236473344,0.3270284167700196,0.19668242403508612,0.00368901092138598,0.19228641457586462,0.6179028225196963,0.635502683406153,0.1881342534452905,0.19553021381194188,0.6562200735333302,0.043110233247092206,0.6210864457601722,0.16185052940526223,0.02332941268510646
1636576207.118,0.27502719499678674,0.16093676550157943,0.3360181165397863,0.29837204647200105,0.32700447686714185,0.14683275279231028,0.3447795274760941,0.21505953858182392,0.2967189573217296,0.16224112500763635,0.012439948724757476,0.2949442543695556,0.1621132346773381,0.18654899494271554,0.22323801358002432,0.17739156565988962,0.6202692770615054,0.6537823997871018,0.6178536342506331,0.2929222734905309,0.18868665398834877,0.27022441656977836,0.3460886669080835,0.33786904673469487,0.2775987872890343,0.3276471000138883,0.3271161334092711,0.1938603516327254,0.6168043176693867,0.15072314856474517,0.2787048724119873,0.32730114338918115,0.19755574990189476,0.0036965430534679536,0.18604715533522614,0.6246412426537776,0.6226280458138427,0.18911325327872708,0.2097983444907477,0.6566548725464282,0.04290696264867877,0.6215766578762671,0.16059892358904615,0.021829663181012576
1636576222.14,0.27502719499678674,0.16093676550157943,0.3360181165397863,0.29837204647200105,0.32700447686714185,0.14683275279231028,0.3447795274760941,0.21505953858182392,0.2967189573217296,0.16224112500763635,0.012439948724757476,0.2949442543695556,0.1621132346773381,0.18654899494271554,0.22323801358002432,0.17739156565988962,0.6202692770615054,0.6537823997871018,0.6178536342506331,0.2929222734905309,0.18868665398834877,0.27022441656977836,0.3460886669080835,0.33786904673469487,0.2775987872890343,0.3276471000138883,0.3271161334092711,0.1938603516327254,0.6168043176693867,0.15072314856474517,0.2787048724119873,0.32730114338918115,0.19755574990189476,0.0036965430534679536,0.18604715533522614,0.6246412426537776,0.6226280458138427,0.18911325327872708,0.2097983444907477,0.6566548725464282,0.04290696264867877,0.6215766578762671,0.16059892358904615,0.021829663181012576
1636576237.164,0.2754785516756892,0.15836556742319868,0.3468747974627903,0.29917141580645334,0.32738436007829586,0.15218880935009993,0.3103009697571705,0.21305525126747707,0.29739631186451426,0.16285421673137146,0.013610505035402478,0.2959844698181963,0.16381055917720924,0.1700972802293062,0.21378419671530252,0.17393678329867718,0.622544904658338,0.6526594515057221,0.6202781723696245,0.2933484359890852,0.1868414576688654,0.2610869914458034,0.33214140808899273,0.3377500318342434,0.27875005661793373,0.3285175129404262,0.3276934468741758,0.19385757651500204,0.6170447160503173,0.15097958431323447,0.27969283799019407,0.32724515484357725,0.1985585104111196,0.0036323141945964928,0.1759075852645118,0.623992150344425,0.6042791666984744,0.18857098144084564,0.20276711104175935,0.6567652982391208,0.04268098019107647,0.6245005105037899,0.16117131916553262,0.021540690656445267
1636576252.192,0.2754785516756892,0.15836556742319868,0.3468747974627903,0.29917141580645334,0.32738436007829586,0.15218880935009993,0.3103009697571705,0.21305525126747707,0.29739631186451426,0.16285421673137146,0.013610505035402478,0.2959844698181963,0.16381055917720924,0.1700972802293062,0.21378419671530252,0.17393678329867718,0.622544904658338,0.6526594515057221,0.6202781723696245,0.2933484359890852,0.1868414576688654,0.2610869914458034,0.33214140808899273,0.3377500318342434,0.27875005661793373,0.3285175129404262,0.3276934468741758,0.19385757651500204,0.6170447160503173,0.15097958431323447,0.27969283799019407,0.32724515484357725,0.1985585104111196,0.0036323141945964928,0.1759075852645118,0.623992150344425,0.6042791666984744,0.18857098144084564,0.20276711104175935,0.6567652982391208,0.04268098019107647,0.6245005105037899,0.16117131916553262,0.021540690656445267
