"Time","pod:frontend-w3-8ddd87c7b-rfv6d_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-qk6cq_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-699mq_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-h85pl_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-5kzmx_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-f6q8m_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-2lj28_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wg95q_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-h7trk_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-tlrg4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-72cqb_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2tl8s_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-bq8z9_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-9mxgg_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-98lzn_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-2lsnz_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-gdnwt_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-fjhgm_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4wwdf_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-8gzzg_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-t9sws_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-vhtk5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-n6qhm_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-bsr5s_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-kqm66_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-z68n7_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-lqjl7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2rvnh_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-6pjsm_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ms5tb_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-7pd8p_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-pdxq8_service:currencyservice_node:worker--4.novalocal"
1636574756.827,0.6263125514744674,0.00942077704908623,0.6320257983747418,0.3263657738693143,0.18917837955381606,0.16490431139862127,0.6152477587984841,0.3322648426544472,0.04496536003820194,0.29604274097380723,0.3307829101534278,0.19871118956841743,0.1428425222314835,0.31965953720807316,0.20822918373003946,0.2751405668675164,0.16211785319729183,0.024361429924772207,0.29417468934782426,0.14920272326813971,0.18227862916758902,0.1609696143337061,0.20346488692492945,0.2831439802337897,0.313020506760293,0.2973661673197243,0.6679924555579417,0.16237916845484776,0.1979395938513669,0.27586301005781144,0.6295783070605198,0.19030331526449995,0.20025760256988423,0.6472933694429615,0.0038885780239640904,0.27827042935504515,0.6265576052291895,0.6467678886829739,0.21599290311129055,0.32817054649266014,0.3298736997348645,0.2734911081021244,0.18561104469923828,0.3527247591606363
1636574771.859,0.6263125514744674,0.00942077704908623,0.6320257983747418,0.3263657738693143,0.18917837955381606,0.16490431139862127,0.6152477587984841,0.3322648426544472,0.04496536003820194,0.29604274097380723,0.3307829101534278,0.19871118956841743,0.1428425222314835,0.31965953720807316,0.20822918373003946,0.2751405668675164,0.16211785319729183,0.024361429924772207,0.29417468934782426,0.14920272326813971,0.18227862916758902,0.1609696143337061,0.20346488692492945,0.2831439802337897,0.313020506760293,0.2973661673197243,0.6679924555579417,0.16237916845484776,0.1979395938513669,0.27586301005781144,0.6295783070605198,0.19030331526449995,0.20025760256988423,0.6472933694429615,0.0038885780239640904,0.27827042935504515,0.6265576052291895,0.6467678886829739,0.21599290311129055,0.32817054649266014,0.3298736997348645,0.2734911081021244,0.18561104469923828,0.3527247591606363
1636574786.889,0.6259060634418392,0.008651830723664008,0.6322141791677294,0.3264920447432097,0.18500949406716977,0.15853849806368325,0.612025908725498,0.3320149796304065,0.04278599631441771,0.2959543293829734,0.32985328818365434,0.19778658747335887,0.1531370358601074,0.3202693545359927,0.21761473796186953,0.2751152962388853,0.16244332227918348,0.025588520083143045,0.294153960385785,0.15091624565637654,0.18245961040638792,0.15995103496008073,0.2032113852750601,0.2973977106603094,0.3055716020221735,0.29817320233845784,0.6688592206062931,0.1628606522265847,0.1925545559592814,0.27651414774775546,0.6295712942908506,0.19100588453553954,0.2006126354239133,0.6478839665776187,0.003830727322194449,0.27781822273356344,0.6274728374989372,0.5947747571542396,0.2247251377886466,0.3268609982411976,0.33055286012157636,0.2734452461253203,0.17658101107754848,0.34330572953523486
1636574801.909,0.6259060634418392,0.008651830723664008,0.6322141791677294,0.3264920447432097,0.18500949406716977,0.15853849806368325,0.612025908725498,0.3320149796304065,0.04278599631441771,0.2959543293829734,0.32985328818365434,0.19778658747335887,0.1531370358601074,0.3202693545359927,0.21761473796186953,0.2751152962388853,0.16244332227918348,0.025588520083143045,0.294153960385785,0.15091624565637654,0.18245961040638792,0.15995103496008073,0.2032113852750601,0.2973977106603094,0.3055716020221735,0.29817320233845784,0.6688592206062931,0.1628606522265847,0.1925545559592814,0.27651414774775546,0.6295712942908506,0.19100588453553954,0.2006126354239133,0.6478839665776187,0.003830727322194449,0.27781822273356344,0.6274728374989372,0.5947747571542396,0.2247251377886466,0.3268609982411976,0.33055286012157636,0.2734452461253203,0.17658101107754848,0.34330572953523486
1636574817.105,0.62696615800541,0.007771533491236759,0.632658772800377,0.32636329387015284,0.18957404080536872,0.1645464655543621,0.6447920278490358,0.33961888520077943,0.04487311700552074,0.2952259489684078,0.32971872460444535,0.1984344073509343,0.153729615129171,0.3189172154213444,0.2161377366723482,0.27511718890095704,0.16237089187916626,0.026603245779053285,0.29370988362508954,0.15121209341890884,0.18281106273100586,0.15973666474087267,0.2019796323564519,0.29730699087783075,0.3129433194036292,0.2971189286039581,0.6684112199379679,0.16348669900893084,0.19808417627061706,0.2764855029456691,0.6286024912292415,0.190351095940338,0.20022181332564537,0.6485512753578386,0.0037952838434979477,0.2698221399677977,0.6274569865961919,0.6550240101920821,0.21578609837383658,0.32687572395133935,0.33047009695921786,0.2725670077537013,0.1904195590500618,0.3516732522554542
1636574832.202,0.62696615800541,0.007771533491236759,0.632658772800377,0.32636329387015284,0.18957404080536872,0.1645464655543621,0.6447920278490358,0.33961888520077943,0.04487311700552074,0.2952259489684078,0.32971872460444535,0.1984344073509343,0.153729615129171,0.3189172154213444,0.2161377366723482,0.27511718890095704,0.16237089187916626,0.026603245779053285,0.29370988362508954,0.15121209341890884,0.18281106273100586,0.15973666474087267,0.2019796323564519,0.29730699087783075,0.3129433194036292,0.2971189286039581,0.6684112199379679,0.16348669900893084,0.19808417627061706,0.2764855029456691,0.6286024912292415,0.190351095940338,0.20022181332564537,0.6485512753578386,0.0037952838434979477,0.2698221399677977,0.6274569865961919,0.6550240101920821,0.21578609837383658,0.32687572395133935,0.33047009695921786,0.2725670077537013,0.1904195590500618,0.3516732522554542
1636574847.217,0.6264981181328744,0.006469160572129854,0.6326682529008878,0.32636463678916705,0.16459945202826876,0.15989548743724508,0.6059025397556514,0.3244309267298075,0.04498879245783097,0.29545336206712314,0.32913184923524075,0.19841974670107507,0.15376251427588158,0.32012522086003337,0.21686617709801811,0.27640913887457624,0.1632054781604764,0.027257915321803904,0.2940771685757341,0.1517923547093633,0.18421632308553326,0.15983486644220707,0.20170754540146058,0.2968240389483925,0.3382343085258604,0.29795227453608186,0.6692691776866019,0.163802028784346,0.17173892620745757,0.27743343714405344,0.6289272501286427,0.19045108977211875,0.20018933533213895,0.6483442321267885,0.003771268886543675,0.2786117693174939,0.6277900065621623,0.6553467601451655,0.2098798676482289,0.32675634788258856,0.3299940594035481,0.27292649962791937,0.19040180182626304,0.3498945067622201
1636574862.233,0.6264981181328744,0.006469160572129854,0.6326682529008878,0.32636463678916705,0.16459945202826876,0.15989548743724508,0.6059025397556514,0.3244309267298075,0.04498879245783097,0.29545336206712314,0.32913184923524075,0.19841974670107507,0.15376251427588158,0.32012522086003337,0.21686617709801811,0.27640913887457624,0.1632054781604764,0.027257915321803904,0.2940771685757341,0.1517923547093633,0.18421632308553326,0.15983486644220707,0.20170754540146058,0.2968240389483925,0.3382343085258604,0.29795227453608186,0.6692691776866019,0.163802028784346,0.17173892620745757,0.27743343714405344,0.6289272501286427,0.19045108977211875,0.20018933533213895,0.6483442321267885,0.003771268886543675,0.2786117693174939,0.6277900065621623,0.6553467601451655,0.2098798676482289,0.32675634788258856,0.3299940594035481,0.27292649962791937,0.19040180182626304,0.3498945067622201
1636574877.248,0.6145174634653003,0.005505878724446326,0.6338086445598089,0.32633754080240857,0.18721134141134466,0.1573619523598482,0.6233529209873567,0.3102785035917959,0.04192115985187782,0.2958499828042802,0.32954391912679504,0.19784699735138128,0.15336802787619172,0.3458335777890067,0.2168451917083687,0.277638637879138,0.16466936937997909,0.028330989684320414,0.29393284242806833,0.1523642655863785,0.18545470305770478,0.16008545528328794,0.2022402214089959,0.2967559638898809,0.3384256101755603,0.2990458737671691,0.669097997973145,0.16342861036471107,0.19619894941558058,0.27824235683232057,0.6296590440018279,0.1915060254943837,0.19865009055618046,0.6489854655999586,0.003792768402802513,0.2777201518759237,0.6056413438530572,0.6380360868617723,0.2172682591167407,0.32671682037105176,0.3305744388953591,0.27273924786478826,0.1896308583038575,0.33886638244843925
1636574892.272,0.6145174634653003,0.005505878724446326,0.6338086445598089,0.32633754080240857,0.18721134141134466,0.1573619523598482,0.6233529209873567,0.3102785035917959,0.04192115985187782,0.2958499828042802,0.32954391912679504,0.19784699735138128,0.15336802787619172,0.3458335777890067,0.2168451917083687,0.277638637879138,0.16466936937997909,0.028330989684320414,0.29393284242806833,0.1523642655863785,0.18545470305770478,0.16008545528328794,0.2022402214089959,0.2967559638898809,0.3384256101755603,0.2990458737671691,0.669097997973145,0.16342861036471107,0.19619894941558058,0.27824235683232057,0.6296590440018279,0.1915060254943837,0.19865009055618046,0.6489854655999586,0.003792768402802513,0.2777201518759237,0.6056413438530572,0.6380360868617723,0.2172682591167407,0.32671682037105176,0.3305744388953591,0.27273924786478826,0.1896308583038575,0.33886638244843925
1636574907.29,0.6270338072600083,0.005279398085566709,0.6340466892308316,0.326063995626922,0.18131859705879938,0.16475900063498622,0.5880104663197646,0.318114818218835,0.04354678790557036,0.29578362060562524,0.3280473795284397,0.19756149700913628,0.14783353492477486,0.3196121692274724,0.22701019430379438,0.27835945342392737,0.1653719293205696,0.029024232159854748,0.2949878638765032,0.15312583940146163,0.18426319226982749,0.16103480474916282,0.20091088358524106,0.2979296418403903,0.3180747491643334,0.299351901850208,0.6704452512877643,0.16450700783842012,0.19545686933052045,0.2787781335579288,0.6305075967921621,0.19065887005834725,0.19741150688493514,0.6481194055764298,0.0036201040275800293,0.27864260733047264,0.6292401660394105,0.630644727211574,0.20544959367908733,0.3260824744659836,0.3315030846486736,0.2613423628608178,0.18601009606954666,0.3476139649032898
1636574922.305,0.6270338072600083,0.005279398085566709,0.6340466892308316,0.326063995626922,0.18131859705879938,0.16475900063498622,0.5880104663197646,0.318114818218835,0.04354678790557036,0.29578362060562524,0.3280473795284397,0.19756149700913628,0.14783353492477486,0.3196121692274724,0.22701019430379438,0.27835945342392737,0.1653719293205696,0.029024232159854748,0.2949878638765032,0.15312583940146163,0.18426319226982749,0.16103480474916282,0.20091088358524106,0.2979296418403903,0.3180747491643334,0.299351901850208,0.6704452512877643,0.16450700783842012,0.19545686933052045,0.2787781335579288,0.6305075967921621,0.19065887005834725,0.19741150688493514,0.6481194055764298,0.0036201040275800293,0.27864260733047264,0.6292401660394105,0.630644727211574,0.20544959367908733,0.3260824744659836,0.3315030846486736,0.2613423628608178,0.18601009606954666,0.3476139649032898
1636574937.327,0.6289426296555956,0.005344596050397015,0.6360619813276576,0.32702927314789415,0.17717290249177517,0.16581913389743547,0.6053529927700602,0.3423127112217509,0.04318983963802413,0.29762349756313233,0.3283786427747367,0.19832190162442864,0.1552693663265884,0.3216816003076718,0.2150950635330388,0.2813112651834221,0.1654131992630284,0.029748999365851705,0.29565769593959446,0.1539260022318628,0.18270870446249868,0.1644369878432133,0.20038098033670795,0.29801325310330273,0.33940103521780124,0.3007582862354904,0.6724415094847572,0.16528138841662798,0.1905601753010423,0.2811737901167106,0.6310947499704925,0.19067351729766718,0.1958806603126168,0.6487501280957715,0.003621879992304426,0.27977880593114246,0.6314673188583083,0.6705527281258696,0.21488910325125016,0.3272571597977186,0.330415317531225,0.2748494011497821,0.16742815780186523,0.33622160948061197
1636574952.347,0.6289426296555956,0.005344596050397015,0.6360619813276576,0.32702927314789415,0.17717290249177517,0.16581913389743547,0.6053529927700602,0.3423127112217509,0.04318983963802413,0.29762349756313233,0.3283786427747367,0.19832190162442864,0.1552693663265884,0.3216816003076718,0.2150950635330388,0.2813112651834221,0.1654131992630284,0.029748999365851705,0.29565769593959446,0.1539260022318628,0.18270870446249868,0.1644369878432133,0.20038098033670795,0.29801325310330273,0.33940103521780124,0.3007582862354904,0.6724415094847572,0.16528138841662798,0.1905601753010423,0.2811737901167106,0.6310947499704925,0.19067351729766718,0.1958806603126168,0.6487501280957715,0.003621879992304426,0.27977880593114246,0.6314673188583083,0.6705527281258696,0.21488910325125016,0.3272571597977186,0.330415317531225,0.2748494011497821,0.16742815780186523,0.33622160948061197
