"Time","pod:productcatalogservice-w1-8649bb655b-9r7pq_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-5fbjb_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-rqcwp_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-wlzs7_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-jzrs2_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-qp5k7_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-lthzs_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-gvdt9_service:frontend_node:worker--1","pod:frontend-w3-599b6846df-bpbg9_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-qhxbj_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-9l78n_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-b4n6k_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-pks7x_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-lxz69_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-f7bw4_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-9zq2x_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-dkzqc_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-8lvdn_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-84hj6_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-7zbl7_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-j2d85_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-nvh5n_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-hgk2v_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-rfjsg_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-c476w_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-8q456_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-zjd2q_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-nhtqq_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-vjrbx_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-jm4ng_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-85lxq_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-gr2gh_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-v4jv2_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-6ghrs_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-wvlxf_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rt246_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-vm5n9_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-4pbhz_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-spfps_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-l8xdf_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-nzhwx_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-4lmqz_service:frontend_node:worker--1"
1638444918.165,0.2698367757892571,0.11449683257610117,0.15626451266208347,0.5437663025505277,0.288744585364583,0.3371296573861712,0.12426170732549732,0.5120000432812465,0.5166857484726899,0.5184432205251808,0.11160922750457278,0.11040267961843074,0.33874758037053204,0.5130651600017093,0.2720827289165223,0.11712089426087413,0.11640974923591862,0.2899965552242504,0.26537868772107115,0.03085142503241407,0.40377802296488513,0.34429551342677717,0.5323730209626663,0.294758796024437,0.379522428098497,0.28414994320066767,0.01107610979445738,0.28682418484295624,0.34010109010872147,0.5907525186092881,0.1539985446327377,0.3016757794259962,0.26656577441249674,0.11188164521721913,0.2840409235425966,0.12343246289313638,0.3369359379716431,0.3015263656850573,0.5105355572237269,0.31026473699708135,0.28750594404260554,0.5173115304191109
1638444933.386,0.2651310293172094,0.11833126824768389,0.1523119612069916,0.5436324974009888,0.2889468364471679,0.33625317082644746,0.1243021620265459,0.5120344121619291,0.5180204169396966,0.5186463198298316,0.11107583594805162,0.11061846461940766,0.33841606536038116,0.5010551976342208,0.2719125350076335,0.11668372003863367,0.1160877927656366,0.2760425087397428,0.26544064612441287,0.03010367826961941,0.4160728420079989,0.3043157950888545,0.5327194021503603,0.29633619385024274,0.3800095612438338,0.29531666711655125,0.015477239453587347,0.2866324467449574,0.3116282664847116,0.5838430215339717,0.16150005669807083,0.30147573358319757,0.26766297226749025,0.11253295444965888,0.28503616314252017,0.12263529933976845,0.33550975904074726,0.3019028845715236,0.5109297883516641,0.3112220604413686,0.29380913207065595,0.5036994041805549
1638444948.515,0.2651310293172094,0.11833126824768389,0.1523119612069916,0.5436324974009888,0.2889468364471679,0.33625317082644746,0.1243021620265459,0.5120344121619291,0.5180204169396966,0.5186463198298316,0.11107583594805162,0.11061846461940766,0.33841606536038116,0.5010551976342208,0.2719125350076335,0.11668372003863367,0.1160877927656366,0.2760425087397428,0.26544064612441287,0.03010367826961941,0.4160728420079989,0.3043157950888545,0.5327194021503603,0.29633619385024274,0.3800095612438338,0.29531666711655125,0.015477239453587347,0.2866324467449574,0.3116282664847116,0.5838430215339717,0.16150005669807083,0.30147573358319757,0.26766297226749025,0.11253295444965888,0.28503616314252017,0.12263529933976845,0.33550975904074726,0.3019028845715236,0.5109297883516641,0.3112220604413686,0.29380913207065595,0.5036994041805549
1638444963.771,0.27060332479358246,0.11747007482127919,0.15623335613950431,0.5436062263811556,0.2887202413906491,0.3369456841250101,0.12361106338003547,0.5118165780221469,0.5178374574166458,0.518459809358037,0.11146451910441925,0.11138202154689662,0.3391004943836725,0.512585985618599,0.25922704998254775,0.11200732003933969,0.11104078262975771,0.2698923344488467,0.26498084155760687,0.028667387221755825,0.41590234311196284,0.3184424579889052,0.5328355027378169,0.3062850049156378,0.36794978461335925,0.28663021347725315,0.015062288310485703,0.2873513552774569,0.3104721390611333,0.5919713978354175,0.16274232653645837,0.30142854172812616,0.2683861789703611,0.11224337872567616,0.28409242374719046,0.12248838907040477,0.34142595837655165,0.3016454195578375,0.5104416723479904,0.3095545578263735,0.3086274262358715,0.5254931024164107
1638444979.067,0.27060332479358246,0.11747007482127919,0.15623335613950431,0.5436062263811556,0.2887202413906491,0.3369456841250101,0.12361106338003547,0.5118165780221469,0.5178374574166458,0.518459809358037,0.11146451910441925,0.11138202154689662,0.3391004943836725,0.512585985618599,0.25922704998254775,0.11200732003933969,0.11104078262975771,0.2698923344488467,0.26498084155760687,0.028667387221755825,0.41590234311196284,0.3184424579889052,0.5328355027378169,0.3062850049156378,0.36794978461335925,0.28663021347725315,0.015062288310485703,0.2873513552774569,0.3104721390611333,0.5919713978354175,0.16274232653645837,0.30142854172812616,0.2683861789703611,0.11224337872567616,0.28409242374719046,0.12248838907040477,0.34142595837655165,0.3016454195578375,0.5104416723479904,0.3095545578263735,0.3086274262358715,0.5254931024164107
1638444994.234,0.2707246447092672,0.1172691753847516,0.15730583295960687,0.5460842890246584,0.2898264460708134,0.33727874390276,0.12474601421223994,0.5115411906059495,0.5191692749099515,0.5185667469762059,0.11040922217441007,0.11121016726525912,0.3405841396819622,0.5014836218291806,0.2671947426888137,0.11641041284845145,0.11568499765858592,0.30571120399665386,0.26480498601815344,0.028258199173188094,0.38594428768099387,0.3289459244507276,0.5337068479250321,0.30731718530570895,0.4088543211963687,0.2963403234695073,0.01637862142467733,0.28935459209400133,0.3363621226511203,0.5946914260126634,0.15872862902533247,0.30195969353614177,0.2691811168167099,0.11274918214540414,0.2848567974330616,0.12235432657641065,0.3430205988691343,0.3017172871002778,0.512282914794609,0.30600530696629713,0.31031650640306524,0.4971987321529434
1638445009.248,0.2707246447092672,0.1172691753847516,0.15730583295960687,0.5460842890246584,0.2898264460708134,0.33727874390276,0.12474601421223994,0.5115411906059495,0.5191692749099515,0.5185667469762059,0.11040922217441007,0.11121016726525912,0.3405841396819622,0.5014836218291806,0.2671947426888137,0.11641041284845145,0.11568499765858592,0.30571120399665386,0.26480498601815344,0.028258199173188094,0.38594428768099387,0.3289459244507276,0.5337068479250321,0.30731718530570895,0.4088543211963687,0.2963403234695073,0.01637862142467733,0.28935459209400133,0.3363621226511203,0.5946914260126634,0.15872862902533247,0.30195969353614177,0.2691811168167099,0.11274918214540414,0.2848567974330616,0.12235432657641065,0.3430205988691343,0.3017172871002778,0.512282914794609,0.30600530696629713,0.31031650640306524,0.4971987321529434
1638445024.524,0.2723196098814296,0.11817945729063496,0.15711261064675958,0.5472918362904131,0.29084241611214473,0.33799966675024473,0.1258729013389926,0.5045419959849554,0.5193668111957788,0.5212179303787599,0.11034060193196801,0.11171798514351289,0.3422154984285118,0.46126154012753273,0.27265141545716476,0.11732938474545593,0.1174336327832598,0.3151578955317644,0.2649377802867546,0.028551198476582256,0.39994084730083634,0.3408255247903093,0.535776865523437,0.29191461303015165,0.3971494275423203,0.2942964800430216,0.019014649724013517,0.28981645261945166,0.32789904896125693,0.5822698083206869,0.15717237350033686,0.30270900315093724,0.2691114575433025,0.11199587967117997,0.28734899684915727,0.12301210642609003,0.32057790911485223,0.30202087130346056,0.512581217209938,0.2991417211144811,0.3116806923683067,0.5271959263896564
1638445039.832,0.2723196098814296,0.11817945729063496,0.15711261064675958,0.5472918362904131,0.29084241611214473,0.33799966675024473,0.1258729013389926,0.5045419959849554,0.5193668111957788,0.5212179303787599,0.11034060193196801,0.11171798514351289,0.3422154984285118,0.46126154012753273,0.27265141545716476,0.11732938474545593,0.1174336327832598,0.3151578955317644,0.2649377802867546,0.028551198476582256,0.39994084730083634,0.3408255247903093,0.535776865523437,0.29191461303015165,0.3971494275423203,0.2942964800430216,0.019014649724013517,0.28981645261945166,0.32789904896125693,0.5822698083206869,0.15717237350033686,0.30270900315093724,0.2691114575433025,0.11199587967117997,0.28734899684915727,0.12301210642609003,0.32057790911485223,0.30202087130346056,0.512581217209938,0.2991417211144811,0.3116806923683067,0.5271959263896564
1638445055.041,0.2723505884964774,0.11776248982606302,0.1562809344508245,0.5466346661478716,0.2903927594084706,0.336896480567876,0.1258350797595952,0.514328294609394,0.5200886341812356,0.5218805670813371,0.11035313033220376,0.11250807875728425,0.34171156503116396,0.5152130683660423,0.272371338692284,0.11759498650683778,0.11801757306160734,0.30604559280080323,0.26540508970366156,0.02863279885766294,0.36756447794153246,0.33937978679651526,0.5342387064377959,0.28843047096332175,0.37645039378495937,0.31290541300195723,0.018484228636401437,0.28912412667230586,0.33780901754182474,0.5859659545103179,0.15318878118438906,0.3029509367625114,0.26941275667185266,0.11124890012691052,0.28634075968129363,0.1231653666260637,0.3275380449550362,0.3017403357821682,0.5127807130837263,0.29926917020589333,0.3120200906167433,0.5282468801623641
1638445070.056,0.2723505884964774,0.11776248982606302,0.1562809344508245,0.5466346661478716,0.2903927594084706,0.336896480567876,0.1258350797595952,0.514328294609394,0.5200886341812356,0.5218805670813371,0.11035313033220376,0.11250807875728425,0.34171156503116396,0.5152130683660423,0.272371338692284,0.11759498650683778,0.11801757306160734,0.30604559280080323,0.26540508970366156,0.02863279885766294,0.36756447794153246,0.33937978679651526,0.5342387064377959,0.28843047096332175,0.37645039378495937,0.31290541300195723,0.018484228636401437,0.28912412667230586,0.33780901754182474,0.5859659545103179,0.15318878118438906,0.3029509367625114,0.26941275667185266,0.11124890012691052,0.28634075968129363,0.1231653666260637,0.3275380449550362,0.3017403357821682,0.5127807130837263,0.29926917020589333,0.3120200906167433,0.5282468801623641
1638445085.071,0.2503782014916289,0.11836426038963095,0.15527482979403384,0.5465014637688786,0.29035524622156655,0.33649999124841934,0.12527332578441205,0.5043309750804783,0.5202957436771435,0.5214025456386342,0.11044027101735163,0.11201826985010935,0.3418535150448174,0.5160229414215339,0.2719336945685016,0.11811764179599382,0.11451895004722483,0.31599022603449806,0.2657967030580065,0.028660552275915494,0.38827870868381614,0.3179154377334183,0.5333254738394316,0.3086016372189999,0.37731459557020763,0.31294294306076825,0.01936402719286506,0.2891388615395224,0.31923250718043705,0.5688611484175252,0.15778177171337993,0.30354170443413764,0.26849042771649656,0.11054811741680187,0.2854168060263264,0.12252555406757275,0.32874155417328066,0.30110588566832314,0.5134906117203492,0.2980302288111205,0.31256946742563063,0.5289212233553294
1638445100.112,0.2503782014916289,0.11836426038963095,0.15527482979403384,0.5465014637688786,0.29035524622156655,0.33649999124841934,0.12527332578441205,0.5043309750804783,0.5202957436771435,0.5214025456386342,0.11044027101735163,0.11201826985010935,0.3418535150448174,0.5160229414215339,0.2719336945685016,0.11811764179599382,0.11451895004722483,0.31599022603449806,0.2657967030580065,0.028660552275915494,0.38827870868381614,0.3179154377334183,0.5333254738394316,0.3086016372189999,0.37731459557020763,0.31294294306076825,0.01936402719286506,0.2891388615395224,0.31923250718043705,0.5688611484175252,0.15778177171337993,0.30354170443413764,0.26849042771649656,0.11054811741680187,0.2854168060263264,0.12252555406757275,0.32874155417328066,0.30110588566832314,0.5134906117203492,0.2980302288111205,0.31256946742563063,0.5289212233553294
1638445115.682,0.27196087046638046,0.11813418457738054,0.15066625499507608,0.5466375426818817,0.2904217777390835,0.3363138902504388,0.12483580515319867,0.5133313017335054,0.5195806569055825,0.5207100698177258,0.1094669747954363,0.11134211817748702,0.34170649174856316,0.4876812527020291,0.27036735376258925,0.11374657011449929,0.11260590117084603,0.306884558185998,0.26567803449005317,0.028748250729489718,0.38665133020845055,0.3283028715332679,0.5336075432887447,0.3076779389239574,0.3783504687603213,0.2978082978967409,0.020000384420665065,0.28964528502806036,0.30980667733871764,0.6275836570421442,0.14609370991720716,0.3017729750898581,0.26774347556383904,0.1101464164653839,0.28498741451897114,0.122998649905338,0.3446466584169339,0.3002781014716776,0.5123700493673501,0.29768803413008715,0.3021224532803036,0.5278160201576826
