"Time","pod:currencyservice-w3-cd78b8fd6-zfkhj_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w2-5d9b8d854-qqkqn_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-w56wm_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-7h7sz_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-m82xc_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-8mw55_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-9k54x_service:cartservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-xwghv_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-tnj7s_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-q7w49_service:frontend_node:worker--4.novalocal","pod:redis-cart-w2-5fdf77f88c-mhwgs_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-qh5j9_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-qxdn5_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-76766bdfb6-48hgp_service:adservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-8ppz6_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-gwgmb_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-trpj4_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-w3jpm_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-6bqkf_service:recommendationservice_node:worker--1","pod:frontend-w2-6646bc856b-84knt_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-svwph_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-5g9cv_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-hwnx4_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-5c7x4_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-2jbg2_service:productcatalogservice_node:worker--1","pod:currencyservice-w2-649d8c7669-mpbf9_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-rvkbl_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-j4mlk_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-vqmgs_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-hlpbn_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-5hdsp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-gbgm4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-px6xc_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-lj2zt_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-qpjp4_service:recommendationservice_node:worker--1","pod:frontend-w4-777d8d5dcb-l2x6b_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-pgg6m_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-ct4gh_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-nqdwg_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-q9x98_service:productcatalogservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-hp9ln_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-gndz4_service:frontend_node:worker--3.novalocal"
1638442298.724,0.29962316591261284,0.33626912135173853,0.2887830027593054,0.5172274401156418,0.5007529937803044,0.11460996855713412,0.3092890911269097,0.49519229653709107,0.2948400091707944,0.5484568997855299,0.00361513810072074,0.11008362495997309,0.10986385139238722,0.3293983602213583,0.5208191125322088,0.266171256824742,0.12560394618955834,0.04013333748265447,0.11115168231064006,0.3102623831206312,0.26482956351268694,0.28897442692571396,0.3375947054305732,0.48905051677030725,0.26974427069740486,0.4002555420294083,0.4020871621947302,0.5923132339015883,0.1094753159469574,0.2861264488772444,0.34163946125609146,0.15222318663621504,0.1576643993136918,0.34046923101797943,0.11628185900053004,0.5311644260932438,0.1255737032317818,0.30859435245078326,0.3112872922362294,0.27186598712355475,0.2977037400508828,0.5130925304695606
1638442313.786,0.299302501843319,0.3172243277803033,0.2884724516095287,0.5242663617871464,0.5193593027068898,0.11515070965379418,0.30245872542087676,0.49452873438866296,0.29564029486918864,0.5482141899173623,0.0038587358407089073,0.1096859849119011,0.11016663515244812,0.3383033363902004,0.5201814289923317,0.2660577990860248,0.12464413516198938,0.040222057206769704,0.11118035220593456,0.2917213922818873,0.26502317173324635,0.2891705230699452,0.3379613825575755,0.5111720340310666,0.26423562201590295,0.4015901554126672,0.40135943101087146,0.6118152039824785,0.10969174134865337,0.2844888505458391,0.34186817840063904,0.15900588032939872,0.16422930896995205,0.34011848962573643,0.11572853256058352,0.5320748816704356,0.12562771702678038,0.30707460939984366,0.28938058341446715,0.27140689294343734,0.29848033861378165,0.5123912592182657
1638442328.805,0.299302501843319,0.3172243277803033,0.2884724516095287,0.5242663617871464,0.5193593027068898,0.11515070965379418,0.30245872542087676,0.49452873438866296,0.29564029486918864,0.5482141899173623,0.0038587358407089073,0.1096859849119011,0.11016663515244812,0.3383033363902004,0.5201814289923317,0.2660577990860248,0.12464413516198938,0.040222057206769704,0.11118035220593456,0.2917213922818873,0.26502317173324635,0.2891705230699452,0.3379613825575755,0.5111720340310666,0.26423562201590295,0.4015901554126672,0.40135943101087146,0.6118152039824785,0.10969174134865337,0.2844888505458391,0.34186817840063904,0.15900588032939872,0.16422930896995205,0.34011848962573643,0.11572853256058352,0.5320748816704356,0.12562771702678038,0.30707460939984366,0.28938058341446715,0.27140689294343734,0.29848033861378165,0.5123912592182657
1638442343.823,0.29965632796222375,0.3172662941579023,0.2884352895138298,0.523899096881127,0.5180876901371548,0.11484311660790697,0.3096300292938814,0.49473439445965905,0.29774719335798583,0.5471260535968915,0.0036373088298941115,0.1095323874695858,0.10939296148017619,0.33802012127546704,0.5190941835518502,0.26649954189500424,0.12391824475393737,0.03949616343059952,0.11562981433132974,0.294813814551675,0.2648219753063858,0.2893832238036485,0.3363037727503443,0.5014599255003822,0.26309798043881066,0.4132762499452913,0.4028634037297427,0.5991785075662208,0.11027406262037032,0.28306635357580184,0.3294292543526023,0.15212510417603783,0.15711482742698124,0.33931478769177986,0.11539875214445405,0.5304529595826637,0.12514904986380326,0.3061180571299821,0.30059320866441236,0.2712429812786783,0.29897252291210696,0.5125091090004016
1638442358.845,0.29965632796222375,0.3172662941579023,0.2884352895138298,0.523899096881127,0.5180876901371548,0.11484311660790697,0.3096300292938814,0.49473439445965905,0.29774719335798583,0.5471260535968915,0.0036373088298941115,0.1095323874695858,0.10939296148017619,0.33802012127546704,0.5190941835518502,0.26649954189500424,0.12391824475393737,0.03949616343059952,0.11562981433132974,0.294813814551675,0.2648219753063858,0.2893832238036485,0.3363037727503443,0.5014599255003822,0.26309798043881066,0.4132762499452913,0.4028634037297427,0.5991785075662208,0.11027406262037032,0.28306635357580184,0.3294292543526023,0.15212510417603783,0.15711482742698124,0.33931478769177986,0.11539875214445405,0.5304529595826637,0.12514904986380326,0.3061180571299821,0.30059320866441236,0.2712429812786783,0.29897252291210696,0.5125091090004016
1638442373.876,0.30034297714719665,0.32072552069937355,0.28877598099256885,0.5221914442724914,0.49331511357777175,0.11494834176964565,0.29250093082911105,0.4943808926032488,0.2998834790124005,0.5468352943553763,0.0034686076146179003,0.10906319267917625,0.10874825389215545,0.3367638521167158,0.5191421803348317,0.2657818981628658,0.1235885129683261,0.039208066406213146,0.11602350136426817,0.29274777059887996,0.26540265905137994,0.2885257443620754,0.3372817585219109,0.46824036300836747,0.2681654241162311,0.4117381350193211,0.4142267061154945,0.6182066385772544,0.10901605220173441,0.2827733002216595,0.29820938037527245,0.15423171749784534,0.15679355646130091,0.34037750093371233,0.11576725486311343,0.5317784554546425,0.12464023387808092,0.3054262380908542,0.30231615422521657,0.26951785192530076,0.2986281006179139,0.5112545432895913
1638442388.89,0.30034297714719665,0.32072552069937355,0.28877598099256885,0.5221914442724914,0.49331511357777175,0.11494834176964565,0.29250093082911105,0.4943808926032488,0.2998834790124005,0.5468352943553763,0.0034686076146179003,0.10906319267917625,0.10874825389215545,0.3367638521167158,0.5191421803348317,0.2657818981628658,0.1235885129683261,0.039208066406213146,0.11602350136426817,0.29274777059887996,0.26540265905137994,0.2885257443620754,0.3372817585219109,0.46824036300836747,0.2681654241162311,0.4117381350193211,0.4142267061154945,0.6182066385772544,0.10901605220173441,0.2827733002216595,0.29820938037527245,0.15423171749784534,0.15679355646130091,0.34037750093371233,0.11576725486311343,0.5317784554546425,0.12464023387808092,0.3054262380908542,0.30231615422521657,0.26951785192530076,0.2986281006179139,0.5112545432895913
1638442403.908,0.3001199042681516,0.31065286523890145,0.28922263565048506,0.522853082239785,0.5172164089748736,0.11648242670947617,0.2784836834087075,0.49418438476193205,0.29934593620637084,0.5474598636310197,0.003776714524877077,0.10888124354124953,0.10828199070630376,0.3289091231873874,0.5191757895843521,0.26586657121455054,0.12392533291717461,0.0387615884165737,0.1171562891913604,0.31797037446673854,0.2652579694786144,0.2889488752437478,0.3381112690977083,0.5101357532847077,0.2675832299527093,0.3980056774897692,0.415185759393422,0.5871672632785008,0.10859506712379924,0.2842884274560608,0.34115810986564277,0.1601211762134418,0.1565443567563785,0.3414643981646832,0.11572439505121901,0.5323921548468904,0.12544179191547378,0.3056925490441902,0.31006524153880227,0.25595445531278505,0.29806432725837156,0.5108783262958383
1638442418.927,0.3001199042681516,0.31065286523890145,0.28922263565048506,0.522853082239785,0.5172164089748736,0.11648242670947617,0.2784836834087075,0.49418438476193205,0.29934593620637084,0.5474598636310197,0.003776714524877077,0.10888124354124953,0.10828199070630376,0.3289091231873874,0.5191757895843521,0.26586657121455054,0.12392533291717461,0.0387615884165737,0.1171562891913604,0.31797037446673854,0.2652579694786144,0.2889488752437478,0.3381112690977083,0.5101357532847077,0.2675832299527093,0.3980056774897692,0.415185759393422,0.5871672632785008,0.10859506712379924,0.2842884274560608,0.34115810986564277,0.1601211762134418,0.1565443567563785,0.3414643981646832,0.11572439505121901,0.5323921548468904,0.12544179191547378,0.3056925490441902,0.31006524153880227,0.25595445531278505,0.29806432725837156,0.5108783262958383
1638442433.948,0.3001961821021617,0.31696179976237426,0.28970813183604616,0.5126637223320031,0.5162823057925826,0.11652005441138406,0.2721232100659926,0.49406405185625735,0.3015634888992306,0.5473782533508148,0.003775360105219416,0.10865476711305418,0.10931376632530165,0.3269877024187165,0.5186167019536391,0.26632495078493307,0.12424941991431039,0.038866622744181296,0.11254436317512626,0.29709447234567504,0.2658132102610422,0.2893815590396519,0.33893721853623804,0.5089139676520692,0.26269849951121244,0.4123348069164232,0.4152875048808178,0.5761092075938963,0.10861242498615464,0.2850093682462031,0.3418347509610952,0.15126751790020249,0.1558076815751149,0.3413706502424933,0.11096226330331503,0.532575680777212,0.12647934623183477,0.30561615424092226,0.30179895381424743,0.2696675015709608,0.29877948989490644,0.5099134804428678
1638442448.969,0.3001961821021617,0.31696179976237426,0.28970813183604616,0.5126637223320031,0.5162823057925826,0.11652005441138406,0.2721232100659926,0.49406405185625735,0.3015634888992306,0.5473782533508148,0.003775360105219416,0.10865476711305418,0.10931376632530165,0.3269877024187165,0.5186167019536391,0.26632495078493307,0.12424941991431039,0.038866622744181296,0.11254436317512626,0.29709447234567504,0.2658132102610422,0.2893815590396519,0.33893721853623804,0.5089139676520692,0.26269849951121244,0.4123348069164232,0.4152875048808178,0.5761092075938963,0.10861242498615464,0.2850093682462031,0.3418347509610952,0.15126751790020249,0.1558076815751149,0.3413706502424933,0.11096226330331503,0.532575680777212,0.12647934623183477,0.30561615424092226,0.30179895381424743,0.2696675015709608,0.29877948989490644,0.5099134804428678
1638442463.999,0.3010817119860344,0.31678550474241185,0.2902096391729627,0.5217873560081348,0.5165832406661638,0.11754428520802676,0.2764443132022326,0.49499102199161954,0.3018780913513892,0.5477267598704172,0.0037972525008314476,0.10850539800477046,0.10932878869603746,0.3355291345008591,0.5191472002836482,0.26638144169657496,0.12432369230059978,0.03873461337685186,0.1085645433708923,0.31960583192551295,0.26593908733510874,0.28902800716044014,0.33803692926887874,0.47983000112859225,0.2689001987075041,0.4031639169493728,0.41469005588552554,0.5773040509493148,0.10855597713696818,0.2849788710000759,0.32118702764332174,0.1592682163383295,0.15595142931868608,0.34115899611321626,0.11607937171323254,0.5334942250153758,0.1253902927387336,0.2951041604858896,0.31098371484754483,0.27052583404572866,0.2997959333023586,0.5101590872242356
1638442479.016,0.3010817119860344,0.31678550474241185,0.2902096391729627,0.5217873560081348,0.5165832406661638,0.11754428520802676,0.2764443132022326,0.49499102199161954,0.3018780913513892,0.5477267598704172,0.0037972525008314476,0.10850539800477046,0.10932878869603746,0.3355291345008591,0.5191472002836482,0.26638144169657496,0.12432369230059978,0.03873461337685186,0.1085645433708923,0.31960583192551295,0.26593908733510874,0.28902800716044014,0.33803692926887874,0.47983000112859225,0.2689001987075041,0.4031639169493728,0.41469005588552554,0.5773040509493148,0.10855597713696818,0.2849788710000759,0.32118702764332174,0.1592682163383295,0.15595142931868608,0.34115899611321626,0.11607937171323254,0.5334942250153758,0.1253902927387336,0.2951041604858896,0.31098371484754483,0.27052583404572866,0.2997959333023586,0.5101590872242356
1638442494.039,0.3006006472752355,0.3348293740446497,0.2890356959861421,0.5234623394366273,0.5186044606648368,0.11723331400047468,0.2785188215627475,0.4951570015924418,0.30091365286641764,0.5465393983740867,0.0037414989075851175,0.10827841181225498,0.11006746215448122,0.32386662356598833,0.5182666361959077,0.26609062958778973,0.12447747349610738,0.038528354571282154,0.11449665211742359,0.31875243672572495,0.2653946764927493,0.28930962388716447,0.3374361044222859,0.5121184340834009,0.2658577482039037,0.4001660623677688,0.3989970072423379,0.6335031134765279,0.10816497857940627,0.28479944484457986,0.3180572114447501,0.16036664799349215,0.15727089219565876,0.34056900146902713,0.11622708822677075,0.5321952749316594,0.1250485167088362,0.30695559593401783,0.3116369697033712,0.2707421935577375,0.2995612970631924,0.5090308059074188
