"Time","pod:currencyservice-w1-cd78b8fd6-wrnck_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xsgkg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-n529w_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-xblb5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-4c9dz_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q9zj9_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-qglzw_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gcdrr_service:frontend_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-qr78q_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-vrrx4_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-gjdq9_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-9cj6w_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-p9vbf_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-p2znw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-4rmwr_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-cwpv2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-kj5cr_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-9z2zv_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-842k9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rrw45_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zrbjv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ppplx_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vh2nc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-bh6w8_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-snn75_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-csb4c_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-mmxv4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-42vpm_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-smt8k_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-z9qkh_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hbq27_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-cx2sx_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vpkmr_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-hn5vs_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-gwrbg_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-vns2d_service:frontend_node:worker--3"
1636937118.403,0.3060018503694611,0.11507313316579144,0.34834896781551755,0.5394861224523763,0.3072878023049618,0.2686477939396088,0.05002615881984118,0.005408886287242487,0.16666409474998836,0.5323045542683694,0.27507999516627185,0.3016955319715132,0.3030374472517501,0.5329237520867363,0.616943031786424,0.6161678499286312,0.1517713052760803,0.34449500370532093,0.2938168766484497,0.2918538700656657,0.26466739289285635,0.24726412007528642,0.26668295931248337,0.11478720692233518,0.5490050429604578,0.1308086823111545,0.3751025093886319,0.5307232802837973,0.13326935273390017,0.2669265982691552,0.15295480656630964,0.5500013396487416,0.13264138299070477,0.23558052126856033,0.1137505970552967,0.4035284592062627,0.28830257467863174,0.3295606064297626,0.2767296318705061,0.11712199516210527,0.3365131795597229,0.5157180698052277
1636937133.428,0.30637179431537387,0.11485669257868303,0.3479863038064295,0.5386563217485413,0.3055307245414497,0.2679782579165381,0.04989961227051632,0.005395355512740277,0.16655235917337485,0.531990214207765,0.27549501912488306,0.30155278453731804,0.30287851740455357,0.5328006815881157,0.5862621965548256,0.6059925871145965,0.15831632079697786,0.3442996599992879,0.29423138080610495,0.29165600439847317,0.25936224168631977,0.24635878433369185,0.2656727324305748,0.1138617471705611,0.5494078243309994,0.13057006539656324,0.3729712644156299,0.5297200435150143,0.13396249673160127,0.25317278814589356,0.15700060176854963,0.5506147844172882,0.13191387803421045,0.2358026922964364,0.1171290924319685,0.40097559347666434,0.2932058190249609,0.32770764048915346,0.2754902435821729,0.11134518002097255,0.33557616676396274,0.45953058685126336
1636937148.458,0.30637179431537387,0.11485669257868303,0.3479863038064295,0.5386563217485413,0.3055307245414497,0.2679782579165381,0.04989961227051632,0.005395355512740277,0.16655235917337485,0.531990214207765,0.27549501912488306,0.30155278453731804,0.30287851740455357,0.5328006815881157,0.5862621965548256,0.6059925871145965,0.15831632079697786,0.3442996599992879,0.29423138080610495,0.29165600439847317,0.25936224168631977,0.24635878433369185,0.2656727324305748,0.1138617471705611,0.5494078243309994,0.13057006539656324,0.3729712644156299,0.5297200435150143,0.13396249673160127,0.25317278814589356,0.15700060176854963,0.5506147844172882,0.13191387803421045,0.2358026922964364,0.1171290924319685,0.40097559347666434,0.2932058190249609,0.32770764048915346,0.2754902435821729,0.11134518002097255,0.33557616676396274,0.45953058685126336
1636937163.483,0.305646993319228,0.11534510671281147,0.3492414713804288,0.5385707950177502,0.3043793790809364,0.2672877976529349,0.04993109022805932,0.005135636600317309,0.15280147933731675,0.531426575785401,0.2757606804438446,0.30157096033026765,0.30219946854237145,0.5319156350704465,0.6109336764525622,0.6022290568787518,0.1641564868385848,0.34322676523221507,0.29461432325767206,0.2917263426032177,0.2654191389958653,0.24676968895073254,0.2649320001674146,0.11251294040565119,0.550308958534953,0.1303857807225168,0.37020414946147395,0.5301388286998161,0.13418394763337416,0.2667171546575527,0.150519976427068,0.5505934571772648,0.13193245858623892,0.23258188785510692,0.11265764650701168,0.3814592496116973,0.2761550968209101,0.3097427787368403,0.2743133738366,0.11674646977203557,0.3079181400334913,0.5153682141148324
1636937178.514,0.305646993319228,0.11534510671281147,0.3492414713804288,0.5385707950177502,0.3043793790809364,0.2672877976529349,0.04993109022805932,0.005135636600317309,0.15280147933731675,0.531426575785401,0.2757606804438446,0.30157096033026765,0.30219946854237145,0.5319156350704465,0.6109336764525622,0.6022290568787518,0.1641564868385848,0.34322676523221507,0.29461432325767206,0.2917263426032177,0.2654191389958653,0.24676968895073254,0.2649320001674146,0.11251294040565119,0.550308958534953,0.1303857807225168,0.37020414946147395,0.5301388286998161,0.13418394763337416,0.2667171546575527,0.150519976427068,0.5505934571772648,0.13193245858623892,0.23258188785510692,0.11265764650701168,0.3814592496116973,0.2761550968209101,0.3097427787368403,0.2743133738366,0.11674646977203557,0.3079181400334913,0.5153682141148324
1636937193.536,0.30494195785842515,0.11500291909470006,0.34949464445536993,0.5391495496973487,0.3043931273446224,0.26756090288911977,0.049609836974643794,0.005422379967015545,0.15034381997094393,0.5305169400295132,0.2747969920719378,0.3021102000987039,0.3018509582062092,0.5312537308145907,0.5763898637342335,0.6158777231900147,0.15950521844007254,0.3442310321888094,0.2950239695589969,0.291768098697203,0.25311098173837066,0.24703386218441864,0.2650590828360638,0.1127623078737088,0.5501375672108988,0.1299985203832759,0.4028765902875913,0.5295846411756959,0.13471043822303042,0.2670493783206168,0.16550145737139002,0.5505291334304522,0.13220749597958847,0.24585377618590448,0.11693840884401102,0.37767796573452417,0.3057942996731029,0.30780077064551853,0.2753705750613657,0.11662596624465481,0.3052319597445167,0.5151397724567324
1636937208.567,0.30494195785842515,0.11500291909470006,0.34949464445536993,0.5391495496973487,0.3043931273446224,0.26756090288911977,0.049609836974643794,0.005422379967015545,0.15034381997094393,0.5305169400295132,0.2747969920719378,0.3021102000987039,0.3018509582062092,0.5312537308145907,0.5763898637342335,0.6158777231900147,0.15950521844007254,0.3442310321888094,0.2950239695589969,0.291768098697203,0.25311098173837066,0.24703386218441864,0.2650590828360638,0.1127623078737088,0.5501375672108988,0.1299985203832759,0.4028765902875913,0.5295846411756959,0.13471043822303042,0.2670493783206168,0.16550145737139002,0.5505291334304522,0.13220749597958847,0.24585377618590448,0.11693840884401102,0.37767796573452417,0.3057942996731029,0.30780077064551853,0.2753705750613657,0.11662596624465481,0.3052319597445167,0.5151397724567324
1636937223.597,0.30481861473156946,0.11574379919910431,0.34914837354288525,0.5387068200373492,0.30494774012103143,0.26822385027040074,0.0497504388402265,0.005383471998691929,0.1539196569328956,0.5311214774804263,0.27383546192788083,0.28929262311726356,0.3003302576907012,0.5318102945575142,0.57011037128051,0.5977576105968603,0.1656490883611656,0.34484559381089824,0.29503536017996385,0.29185363093754674,0.2526844508066868,0.24796184571383972,0.26608239492417324,0.11358613122443233,0.5509999012168567,0.13056385988905173,0.38459166786532184,0.5311774463550902,0.13403869679259858,0.26662052524117447,0.1588794978702449,0.5505515516636939,0.13160775497910165,0.24604302105382647,0.11744869602414926,0.3654830580498758,0.28456828039408316,0.3100566699175701,0.27531707956173834,0.11640596727303336,0.3116767768062837,0.5146797566618297
1636937238.652,0.30481861473156946,0.11574379919910431,0.34914837354288525,0.5387068200373492,0.30494774012103143,0.26822385027040074,0.0497504388402265,0.005383471998691929,0.1539196569328956,0.5311214774804263,0.27383546192788083,0.28929262311726356,0.3003302576907012,0.5318102945575142,0.57011037128051,0.5977576105968603,0.1656490883611656,0.34484559381089824,0.29503536017996385,0.29185363093754674,0.2526844508066868,0.24796184571383972,0.26608239492417324,0.11358613122443233,0.5509999012168567,0.13056385988905173,0.38459166786532184,0.5311774463550902,0.13403869679259858,0.26662052524117447,0.1588794978702449,0.5505515516636939,0.13160775497910165,0.24604302105382647,0.11744869602414926,0.3654830580498758,0.28456828039408316,0.3100566699175701,0.27531707956173834,0.11640596727303336,0.3116767768062837,0.5146797566618297
1636937253.666,0.3044596788228723,0.11624990442592871,0.34980111041457596,0.5392146784900724,0.3049836800395036,0.2680204874955765,0.04981615812911404,0.004958099054193086,0.1532598097758751,0.5309382747425466,0.2620705932010529,0.30206509292343364,0.2713584217610354,0.5323689922156398,0.5771686929473724,0.5995524936653647,0.15723316259318693,0.345558235371514,0.2961985102180605,0.2929213784025531,0.26451077282130087,0.24720675116851973,0.2663959473495479,0.11489644671256768,0.5517396620969508,0.13074030843519557,0.4021607239326128,0.531290329349514,0.1347614969894258,0.26568640284009215,0.15846867088956115,0.5521556682327249,0.13128701988963143,0.24658749630517962,0.11761297021226491,0.3844245078211783,0.30702550357677855,0.3076593184042863,0.2763334059505606,0.11633831981614318,0.3304303882000505,0.5144434282612275
1636937268.717,0.3044596788228723,0.11624990442592871,0.34980111041457596,0.5392146784900724,0.3049836800395036,0.2680204874955765,0.04981615812911404,0.004958099054193086,0.1532598097758751,0.5309382747425466,0.2620705932010529,0.30206509292343364,0.2713584217610354,0.5323689922156398,0.5771686929473724,0.5995524936653647,0.15723316259318693,0.345558235371514,0.2961985102180605,0.2929213784025531,0.26451077282130087,0.24720675116851973,0.2663959473495479,0.11489644671256768,0.5517396620969508,0.13074030843519557,0.4021607239326128,0.531290329349514,0.1347614969894258,0.26568640284009215,0.15846867088956115,0.5521556682327249,0.13128701988963143,0.24658749630517962,0.11761297021226491,0.3844245078211783,0.30702550357677855,0.3076593184042863,0.2763334059505606,0.11633831981614318,0.3304303882000505,0.5144434282612275
1636937283.734,0.3036668847367259,0.11658257123765169,0.35059891186101355,0.540177135093171,0.305155304453162,0.2677733880201225,0.050045483068606886,0.005423437507929667,0.1470552880243931,0.5313434662570751,0.261506846567758,0.30252126524682443,0.289691560123292,0.5332404890804981,0.5885870378034904,0.611279813528542,0.1563877331795605,0.34652335629518993,0.29723753433419264,0.29329654391428306,0.265658324865506,0.24731953003438423,0.26648943336463343,0.11576306280869325,0.5532433474783538,0.1313301562225639,0.36947319390558075,0.5327943987170498,0.13448100605025193,0.26572453673397123,0.15922690609333173,0.5525648503542477,0.13153704394715504,0.24662693597411095,0.11639466253952693,0.36017941082375116,0.3023805441290116,0.3098934932628007,0.27778184490494273,0.11260238498966864,0.3234821432734607,0.5151064152223815
1636937298.752,0.3036668847367259,0.11658257123765169,0.35059891186101355,0.540177135093171,0.305155304453162,0.2677733880201225,0.050045483068606886,0.005423437507929667,0.1470552880243931,0.5313434662570751,0.261506846567758,0.30252126524682443,0.289691560123292,0.5332404890804981,0.5885870378034904,0.611279813528542,0.1563877331795605,0.34652335629518993,0.29723753433419264,0.29329654391428306,0.265658324865506,0.24731953003438423,0.26648943336463343,0.11576306280869325,0.5532433474783538,0.1313301562225639,0.36947319390558075,0.5327943987170498,0.13448100605025193,0.26572453673397123,0.15922690609333173,0.5525648503542477,0.13153704394715504,0.24662693597411095,0.11639466253952693,0.36017941082375116,0.3023805441290116,0.3098934932628007,0.27778184490494273,0.11260238498966864,0.3234821432734607,0.5151064152223815
1636937313.779,0.3029719026930268,0.1165247447836607,0.35236758815699387,0.5412004463319875,0.3051932324697503,0.2684781298476046,0.050411462960250356,0.005427236357191887,0.15504615607750827,0.5318640483583983,0.26289085704554216,0.30243602644211137,0.2891992902175414,0.5337332636324438,0.6088537819990738,0.5624322585776889,0.15243170821739044,0.3473818877508287,0.29831702582937447,0.294205879050552,0.2651428541087646,0.2486006910767689,0.26674489016193187,0.11678089291257751,0.5547681104791579,0.1315928949277388,0.3723382109879076,0.5333667089587418,0.13425523935981726,0.2475876002875141,0.1647441048602471,0.5539550581725496,0.13148244375652543,0.24483328767323004,0.11205924208057066,0.3717488374783645,0.28900777076977907,0.3337815296909818,0.27898153416295934,0.1166740468212059,0.3048917960874723,0.5159233753586245
