"Time","pod:cartservice-w4-856bd974f7-9s94j_service:cartservice_node:worker--4","pod:frontend-w1-6646bc856b-h4989_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-68pj7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-rw5nv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-8h69f_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-2j9bw_service:productcatalogservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-4bg9l_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-7crgd_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-xngbl_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-q6wfh_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-599b6846df-zjrtd_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-8mrvd_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-kwfr4_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-c4zmw_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-dkpt5_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-rzr5v_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-b4llw_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-hx6sz_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-4pjbp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-ztkxn_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-wl4tx_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-49frm_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-x2zcv_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-xf7p7_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-2wtw3_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-rt6jb_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-n8z5f_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-5bh5v_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-89pr9_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-xnxq5_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-whcd2_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-knmtv_service:currencyservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-4ldcs_service:redis-cart_node:worker--4","pod:recommendationservice-w1-6855bd669b-nffcc_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-6qn7d_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-gkl2d_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-lvttm_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-4d8cj_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-hhncm_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-2drdd_service:adservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-6z2jb_service:recommendationservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-tltfl_service:recommendationservice_node:worker--2.novalocal"
1638386827.072,0.2751776732075779,0.29272203997896934,0.33317954988657417,0.3342988928891092,0.5423973238449737,0.2693874422504666,0.15822274794857008,0.27687263386011685,0.2716079932665812,0.12364427228594799,0.534382012276537,0.5040603629808723,0.3041958838870623,0.2519249181847924,0.3066532116388785,0.3068820676259125,0.12552171064340936,0.2651430989791642,0.3758455971665791,0.6067663439154591,0.3355078073380054,0.2732905937832897,0.11550414131330063,0.0034160585535370374,0.15307642985621697,0.5378608793485407,0.1195024831742327,0.3832523251848873,0.5203525915680494,0.12428374105185937,0.30967557526480316,0.29680493565321264,0.05069164688545366,0.15591848051398105,0.5386551213828696,0.5435084750861127,0.28657611759524537,0.5809520804675823,0.2843775163514308,0.261438621543888,0.1173280578978653,0.11475314496722494
1638386842.11,0.2751776732075779,0.29272203997896934,0.33317954988657417,0.3342988928891092,0.5423973238449737,0.2693874422504666,0.15822274794857008,0.27687263386011685,0.2716079932665812,0.12364427228594799,0.534382012276537,0.5040603629808723,0.3041958838870623,0.2519249181847924,0.3066532116388785,0.3068820676259125,0.12552171064340936,0.2651430989791642,0.3758455971665791,0.6067663439154591,0.3355078073380054,0.2732905937832897,0.11550414131330063,0.0034160585535370374,0.15307642985621697,0.5378608793485407,0.1195024831742327,0.3832523251848873,0.5203525915680494,0.12428374105185937,0.30967557526480316,0.29680493565321264,0.05069164688545366,0.15591848051398105,0.5386551213828696,0.5435084750861127,0.28657611759524537,0.5809520804675823,0.2843775163514308,0.261438621543888,0.1173280578978653,0.11475314496722494
1638386857.134,0.25308635445055283,0.3029593619722624,0.33222236844088326,0.3340591465705127,0.5424607104963147,0.27014124392541167,0.1571350926356789,0.275073553269785,0.2706064448725466,0.12333153234275311,0.5338660591996789,0.5171874711369151,0.32410832033590764,0.24991654252497336,0.30501485698321573,0.3046904258404006,0.12402741201128065,0.27074522470593354,0.38714880134634744,0.5538498967969376,0.3354893505563252,0.2714188336017477,0.11521893629219007,0.0034023276352351675,0.160820951966809,0.528297837001357,0.11506957920434754,0.3802490617540287,0.5194232147256164,0.12389121498837,0.3103656509968905,0.3091615369001902,0.051090382019117205,0.1633008539557877,0.5386859090413291,0.542856055732817,0.2861727108279639,0.5746159664185986,0.2848125571999617,0.2409744625316355,0.11863616115251148,0.11433243271929902
1638386872.166,0.25308635445055283,0.3029593619722624,0.33222236844088326,0.3340591465705127,0.5424607104963147,0.27014124392541167,0.1571350926356789,0.275073553269785,0.2706064448725466,0.12333153234275311,0.5338660591996789,0.5171874711369151,0.32410832033590764,0.24991654252497336,0.30501485698321573,0.3046904258404006,0.12402741201128065,0.27074522470593354,0.38714880134634744,0.5538498967969376,0.3354893505563252,0.2714188336017477,0.11521893629219007,0.0034023276352351675,0.160820951966809,0.528297837001357,0.11506957920434754,0.3802490617540287,0.5194232147256164,0.12389121498837,0.3103656509968905,0.3091615369001902,0.051090382019117205,0.1633008539557877,0.5386859090413291,0.542856055732817,0.2861727108279639,0.5746159664185986,0.2848125571999617,0.2409744625316355,0.11863616115251148,0.11433243271929902
1638386887.207,0.2752298164167397,0.29250593428201166,0.33125259817855557,0.3340712561998449,0.5415705309655496,0.2707228446388452,0.1492131114967319,0.2757720537222149,0.2709957861752825,0.12315176456498039,0.533945119021671,0.5085143092196008,0.33494912066343013,0.24948657235879002,0.305920388721307,0.30583078067524283,0.12403925247813431,0.2703050116463874,0.3806274661250452,0.5674131044068342,0.3361820637981001,0.2728297516776421,0.11497060304269471,0.0034087798153389264,0.14866135504715727,0.5382412450616176,0.12004324924710447,0.3638233663759991,0.5198497743420949,0.12373904072067016,0.30979979650101486,0.30979698897672747,0.05127768788562554,0.1418447394279992,0.53803307482775,0.5429622561532078,0.28563246820084176,0.6120944969138611,0.2844660117687592,0.26072671132409403,0.1195558127076477,0.11392888031442402
1638386902.231,0.2752298164167397,0.29250593428201166,0.33125259817855557,0.3340712561998449,0.5415705309655496,0.2707228446388452,0.1492131114967319,0.2757720537222149,0.2709957861752825,0.12315176456498039,0.533945119021671,0.5085143092196008,0.33494912066343013,0.24948657235879002,0.305920388721307,0.30583078067524283,0.12403925247813431,0.2703050116463874,0.3806274661250452,0.5674131044068342,0.3361820637981001,0.2728297516776421,0.11497060304269471,0.0034087798153389264,0.14866135504715727,0.5382412450616176,0.12004324924710447,0.3638233663759991,0.5198497743420949,0.12373904072067016,0.30979979650101486,0.30979698897672747,0.05127768788562554,0.1418447394279992,0.53803307482775,0.5429622561532078,0.28563246820084176,0.6120944969138611,0.2844660117687592,0.26072671132409403,0.1195558127076477,0.11392888031442402
1638386917.265,0.26507405814571927,0.295906979129366,0.3306284083191715,0.3341043562562175,0.5420932969568497,0.2540413538399121,0.15570712354600713,0.2767901747548091,0.27204211763484465,0.12426433651577606,0.535330774917783,0.4941348488985008,0.31763970862896646,0.25110329163162365,0.30772051418426083,0.30683409903050407,0.12441181642542745,0.2717304803366548,0.40240901646520666,0.5542634691658774,0.33624177823204227,0.2729982647298377,0.11471593413547261,0.003469375853494945,0.14989876437633215,0.5392155430226853,0.12083489013970206,0.37527738436429736,0.5211099089848076,0.12263334672003931,0.3092572609192923,0.3110950138835148,0.05190022121459064,0.1554323039796336,0.5375777093655253,0.5428086478851876,0.28537788060915703,0.5802163434579541,0.28459455136585476,0.26082304243648924,0.12029517567349768,0.11413150570438815
1638386932.305,0.26507405814571927,0.295906979129366,0.3306284083191715,0.3341043562562175,0.5420932969568497,0.2540413538399121,0.15570712354600713,0.2767901747548091,0.27204211763484465,0.12426433651577606,0.535330774917783,0.4941348488985008,0.31763970862896646,0.25110329163162365,0.30772051418426083,0.30683409903050407,0.12441181642542745,0.2717304803366548,0.40240901646520666,0.5542634691658774,0.33624177823204227,0.2729982647298377,0.11471593413547261,0.003469375853494945,0.14989876437633215,0.5392155430226853,0.12083489013970206,0.37527738436429736,0.5211099089848076,0.12263334672003931,0.3092572609192923,0.3110950138835148,0.05190022121459064,0.1554323039796336,0.5375777093655253,0.5428086478851876,0.28537788060915703,0.5802163434579541,0.28459455136585476,0.26082304243648924,0.12029517567349768,0.11413150570438815
1638386947.342,0.25522879391068765,0.30983733852448947,0.33072323052938046,0.33343912114342467,0.5415608237274157,0.2713153428700754,0.16172080458384608,0.2777947160576423,0.27187113723007916,0.12381271800747418,0.5348357901411204,0.5179819673522754,0.33420248042464873,0.25009663006604577,0.30776405310980937,0.30663264248453703,0.12332975791092632,0.25821245005787086,0.4023909751240671,0.5955364290071445,0.3357900655353985,0.27233178767660793,0.11525148451677317,0.0034666958244998916,0.14923623905243122,0.5126632020551078,0.11714813675551565,0.38340867340756946,0.522148480845655,0.12247733899779054,0.3079273528920354,0.3101310025273852,0.05090458832197564,0.15657144024962405,0.5372423304875515,0.5415096114313932,0.2858602890490385,0.6088592047557445,0.28509621050313083,0.24770143988834975,0.11662128170492497,0.11368849579538604
1638386962.376,0.25522879391068765,0.30983733852448947,0.33072323052938046,0.33343912114342467,0.5415608237274157,0.2713153428700754,0.16172080458384608,0.2777947160576423,0.27187113723007916,0.12381271800747418,0.5348357901411204,0.5179819673522754,0.33420248042464873,0.25009663006604577,0.30776405310980937,0.30663264248453703,0.12332975791092632,0.25821245005787086,0.4023909751240671,0.5955364290071445,0.3357900655353985,0.27233178767660793,0.11525148451677317,0.0034666958244998916,0.14923623905243122,0.5126632020551078,0.11714813675551565,0.38340867340756946,0.522148480845655,0.12247733899779054,0.3079273528920354,0.3101310025273852,0.05090458832197564,0.15657144024962405,0.5372423304875515,0.5415096114313932,0.2858602890490385,0.6088592047557445,0.28509621050313083,0.24770143988834975,0.11662128170492497,0.11368849579538604
1638386977.397,0.2749249410523688,0.31040720296842994,0.3306938397693197,0.33413295327657455,0.5408727551024487,0.2716413241916235,0.15707474483706058,0.27594427640083313,0.27140159895048716,0.12313860704208299,0.5336261074581671,0.5169701794868138,0.32713624665532137,0.24935005305090213,0.3070481663162179,0.3058132337150448,0.12394778659862554,0.27166816679940436,0.40335915342687423,0.5590588052800651,0.3357946140643957,0.27154456417732703,0.11379140531689938,0.0034342430469725973,0.14779509076411484,0.5396262040248493,0.12168105043952127,0.39061939996731254,0.5205976444615599,0.12375711043188306,0.26037723465375,0.3018215150364256,0.05108430618369529,0.1498451062169851,0.53657229346729,0.540275750410624,0.2860345612896317,0.6090994089934176,0.2850841261031599,0.2581011985880169,0.12004295848402396,0.11369292572796699
1638386992.428,0.2749249410523688,0.31040720296842994,0.3306938397693197,0.33413295327657455,0.5408727551024487,0.2716413241916235,0.15707474483706058,0.27594427640083313,0.27140159895048716,0.12313860704208299,0.5336261074581671,0.5169701794868138,0.32713624665532137,0.24935005305090213,0.3070481663162179,0.3058132337150448,0.12394778659862554,0.27166816679940436,0.40335915342687423,0.5590588052800651,0.3357946140643957,0.27154456417732703,0.11379140531689938,0.0034342430469725973,0.14779509076411484,0.5396262040248493,0.12168105043952127,0.39061939996731254,0.5205976444615599,0.12375711043188306,0.26037723465375,0.3018215150364256,0.05108430618369529,0.1498451062169851,0.53657229346729,0.540275750410624,0.2860345612896317,0.6090994089934176,0.2850841261031599,0.2581011985880169,0.12004295848402396,0.11369292572796699
1638387007.455,0.2735636265952026,0.30194193407086883,0.3299821371993444,0.3340215524923863,0.5411179087904856,0.27126566420736853,0.15711126922366386,0.27591318303293855,0.2716940131691112,0.12299550063844421,0.5344432354576383,0.5176634766253294,0.29568634974347113,0.25009662263743826,0.30697369054159135,0.3068113595920575,0.12390494085972664,0.2710605781517493,0.4045928583289421,0.5479741393077003,0.3161653383434403,0.27177273327556306,0.11433622612230404,0.003445166956313901,0.14858197965752712,0.5092920120509318,0.11741178708043634,0.3750370633090929,0.5205405686371827,0.12235299321891813,0.3072027535534402,0.31003978926702463,0.049245762012508305,0.15011458793805166,0.5374172075436328,0.5414796849945757,0.2864092379301093,0.6114136814207733,0.28557323774778876,0.2473622231149289,0.1159849186311785,0.11485609206277841
1638387022.493,0.2735636265952026,0.30194193407086883,0.3299821371993444,0.3340215524923863,0.5411179087904856,0.27126566420736853,0.15711126922366386,0.27591318303293855,0.2716940131691112,0.12299550063844421,0.5344432354576383,0.5176634766253294,0.29568634974347113,0.25009662263743826,0.30697369054159135,0.3068113595920575,0.12390494085972664,0.2710605781517493,0.4045928583289421,0.5479741393077003,0.3161653383434403,0.27177273327556306,0.11433622612230404,0.003445166956313901,0.14858197965752712,0.5092920120509318,0.11741178708043634,0.3750370633090929,0.5205405686371827,0.12235299321891813,0.3072027535534402,0.31003978926702463,0.049245762012508305,0.15011458793805166,0.5374172075436328,0.5414796849945757,0.2864092379301093,0.6114136814207733,0.28557323774778876,0.2473622231149289,0.1159849186311785,0.11485609206277841
