"Time","pod:productcatalogservice-w4-66565874fb-cjjmq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-j55v4_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-hkbk6_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-j8vrd_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-qzvsj_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-5jpzf_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-xphhg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-ztll4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-j2m2p_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-vvqm8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-68hhc_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-5sfks_service:redis-cart_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-4rhhb_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-clhxj_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-rjzcx_service:frontend_node:worker--1","pod:redis-cart-w2-5fdf77f88c-kk862_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-599b6846df-dp59f_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-br75j_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-8p98n_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-tdfzt_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-kfnp2_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wk499_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-m4tdh_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-vst84_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-bjksr_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-9nct7_service:frontend_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-6qb2g_service:adservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-h6qmp_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-86744bdcbd-5r6pp_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5bf8d_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-h6c8x_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-hvsrc_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-f5ch6_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-sx9kq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-nndd7_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-qtv8k_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-c2ffz_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-tcm8k_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-rlhsm_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-7p2lt_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-82klj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-vdqng_service:recommendationservice_node:worker--2.novalocal"
1641943752.623,0.2761294105931557,0.2744700204378172,0.2565854078829569,0.16055163138796835,0.3786853497344532,0.12798166092746285,0.44704323726402273,0.14732686832348013,0.5419265435806991,0.2926293703931634,0.1721292090265189,0.003730878370725391,0.041920052133895436,0.5680484374148227,0.5815014524123214,0.03309844455498742,0.7914366186875395,0.23976074278111126,0.25486860687187024,0.14914878941676246,0.33284021340130454,0.5419318696609239,0.11982066852686701,0.48629860808070247,0.31599632702921787,0.7895372503446105,0.2585182164460339,0.19559315138069483,0.21648892442578627,0.2395288565948286,0.12690560350596042,0.1278352333920778,0.23596510281559224,0.2733544595173467,0.2151017709110467,0.3134352470996471,0.23951079248322785,0.1505071484212795,0.33648092152041764,0.33361844509927363,0.7715348861929793,0.1545803635218448
1641943767.641,0.2766828632075863,0.27648975035997425,0.24581535617334016,0.17197225869975985,0.3785665424857516,0.12805524080675895,0.45023486506859484,0.14967325142251786,0.5722636493302122,0.29330151127705384,0.17220028181870917,0.0036787731030874784,0.04202980000014952,0.5788041448163497,0.5699954063301119,0.03350258247736074,0.7905470564339352,0.23967069314260575,0.25602540581104827,0.15046712708759463,0.33327649342868565,0.5723932266796921,0.11604378373074335,0.4751103528741849,0.31622163119294855,0.7888831441436133,0.2654658380672172,0.1951314823345836,0.21552980585683396,0.23980641596968502,0.1271277827973245,0.1273364170339642,0.23769771436970255,0.27511870875646405,0.21128498005401142,0.29480703544978826,0.2395644258682046,0.15175051542282492,0.33612856252372314,0.32156273632505084,0.7763640330757088,0.16429367416733154
1641943782.66,0.2766828632075863,0.27648975035997425,0.24581535617334016,0.17197225869975985,0.3785665424857516,0.12805524080675895,0.45023486506859484,0.14967325142251786,0.5722636493302122,0.29330151127705384,0.17220028181870917,0.0036787731030874784,0.04202980000014952,0.5788041448163497,0.5699954063301119,0.03350258247736074,0.7905470564339352,0.23967069314260575,0.25602540581104827,0.15046712708759463,0.33327649342868565,0.5723932266796921,0.11604378373074335,0.4751103528741849,0.31622163119294855,0.7888831441436133,0.2654658380672172,0.1951314823345836,0.21552980585683396,0.23980641596968502,0.1271277827973245,0.1273364170339642,0.23769771436970255,0.27511870875646405,0.21128498005401142,0.29480703544978826,0.2395644258682046,0.15175051542282492,0.33612856252372314,0.32156273632505084,0.7763640330757088,0.16429367416733154
1641943797.674,0.27676545583601525,0.2764435516246186,0.24425434045698582,0.17162849316361672,0.37895041409776514,0.12798398086114904,0.44990316084202087,0.15006110500179806,0.5729169617075522,0.28885304274943796,0.1597169125424458,0.0037056701657604946,0.041694509757344136,0.5796768537976004,0.5581267561253929,0.033262924265059696,0.7902373704158733,0.23894518351913502,0.2584023600030367,0.15042797753502363,0.33354979986814537,0.5749036167949944,0.11980978056084782,0.47451286107593493,0.310800756581609,0.7893232862513195,0.2661248051442572,0.19373018011088028,0.21503548855048307,0.2405296454788315,0.12805709016456773,0.12703283482397149,0.23812820356115205,0.275607586467812,0.1896849876397794,0.29362972662716513,0.23999677872252012,0.1507229658009584,0.33548902600231734,0.32415326655060317,0.7493371830304931,0.1708927538217157
1641943812.688,0.27676545583601525,0.2764435516246186,0.24425434045698582,0.17162849316361672,0.37895041409776514,0.12798398086114904,0.44990316084202087,0.15006110500179806,0.5729169617075522,0.28885304274943796,0.1597169125424458,0.0037056701657604946,0.041694509757344136,0.5796768537976004,0.5581267561253929,0.033262924265059696,0.7902373704158733,0.23894518351913502,0.2584023600030367,0.15042797753502363,0.33354979986814537,0.5749036167949944,0.11980978056084782,0.47451286107593493,0.310800756581609,0.7893232862513195,0.2661248051442572,0.19373018011088028,0.21503548855048307,0.2405296454788315,0.12805709016456773,0.12703283482397149,0.23812820356115205,0.275607586467812,0.1896849876397794,0.29362972662716513,0.23999677872252012,0.1507229658009584,0.33548902600231734,0.32415326655060317,0.7493371830304931,0.1708927538217157
1641943827.705,0.2778712202467042,0.27760859668553595,0.2363934324761861,0.17054279116846238,0.3792281775073252,0.1281700405878507,0.4511926286149792,0.15164844352222645,0.5745981161283533,0.3157707566085529,0.15902822385258067,0.003810416608881287,0.040376748976941323,0.5782007576586962,0.5545474883672274,0.03164003729915381,0.7907739148190165,0.239810722422872,0.2636670339389886,0.15214831950720775,0.334636818094352,0.574008668471925,0.1150542171366813,0.5091735065590425,0.3100807697980493,0.7889236491112028,0.258131976925212,0.19340367668822656,0.2198468392651361,0.24149528419632887,0.12812115942494118,0.1274309553296065,0.23931633965238852,0.2771323411368419,0.21052301196872023,0.2935947429831046,0.24016406997966055,0.15141928684095687,0.33494764549284706,0.3339618129021435,0.7216508265715436,0.16507361599232911
1641943842.724,0.2778712202467042,0.27760859668553595,0.2363934324761861,0.17054279116846238,0.3792281775073252,0.1281700405878507,0.4511926286149792,0.15164844352222645,0.5745981161283533,0.3157707566085529,0.15902822385258067,0.003810416608881287,0.040376748976941323,0.5782007576586962,0.5545474883672274,0.03164003729915381,0.7907739148190165,0.239810722422872,0.2636670339389886,0.15214831950720775,0.334636818094352,0.574008668471925,0.1150542171366813,0.5091735065590425,0.3100807697980493,0.7889236491112028,0.258131976925212,0.19340367668822656,0.2198468392651361,0.24149528419632887,0.12812115942494118,0.1274309553296065,0.23931633965238852,0.2771323411368419,0.21052301196872023,0.2935947429831046,0.24016406997966055,0.15141928684095687,0.33494764549284706,0.3339618129021435,0.7216508265715436,0.16507361599232911
1641943858.078,0.2772271363987553,0.2770637408322123,0.21893004996708954,0.16407245776363127,0.3781361614432701,0.12788038702240473,0.450647829912956,0.15094228537773655,0.5743830940247306,0.2878353719800757,0.1657830655836034,0.0054695888190969735,0.03839483941866169,0.5796017603676575,0.5522767209534717,0.031613920543849955,0.7900049760405612,0.2392845285864969,0.26157402443229427,0.15268604904385397,0.3253879751467085,0.5372869199355941,0.11694477046631767,0.4759331544900536,0.29352940110534737,0.7891460151244467,0.25689117063108596,0.1924204159126237,0.22056827782441657,0.24154778611198752,0.1283794116167049,0.1268412229619879,0.23742083349722704,0.2770091313280412,0.20141445107166184,0.28345060344385403,0.2396720986163034,0.15157087793209,0.3350754429895647,0.3326112573401089,0.7421459217236908,0.17152843836851428
1641943873.277,0.2772271363987553,0.2770637408322123,0.21893004996708954,0.16407245776363127,0.3781361614432701,0.12788038702240473,0.450647829912956,0.15094228537773655,0.5743830940247306,0.2878353719800757,0.1657830655836034,0.0054695888190969735,0.03839483941866169,0.5796017603676575,0.5522767209534717,0.031613920543849955,0.7900049760405612,0.2392845285864969,0.26157402443229427,0.15268604904385397,0.3253879751467085,0.5372869199355941,0.11694477046631767,0.4759331544900536,0.29352940110534737,0.7891460151244467,0.25689117063108596,0.1924204159126237,0.22056827782441657,0.24154778611198752,0.1283794116167049,0.1268412229619879,0.23742083349722704,0.2770091313280412,0.20141445107166184,0.28345060344385403,0.2396720986163034,0.15157087793209,0.3350754429895647,0.3326112573401089,0.7421459217236908,0.17152843836851428
1641943888.292,0.2765837263141657,0.2772585744589158,0.22958816100232698,0.16379409341556772,0.37749460981996463,0.12700813585374843,0.45053320604668545,0.1508303018863732,0.5462650416303716,0.3074767788808336,0.17187199657246993,0.006682524707907204,0.03625268761918685,0.5793754566740992,0.5797631444489688,0.02975773627328525,0.7881132464592797,0.2397381945469651,0.2611454401409248,0.1527509725576811,0.32496615730903744,0.5746321609540237,0.12195006183343318,0.4963983040886318,0.3147337287997709,0.789516422615429,0.26348867870650206,0.19238502960677623,0.22097140812180327,0.24096788397388896,0.12876031572748142,0.12623766186104135,0.2378735872376685,0.27705883713072077,0.21465858520714257,0.29084734927854416,0.23922500483613773,0.15136758731044286,0.3348472387385335,0.3326820423767894,0.7994791120932995,0.15213775212705255
1641943903.31,0.2765837263141657,0.2772585744589158,0.22958816100232698,0.16379409341556772,0.37749460981996463,0.12700813585374843,0.45053320604668545,0.1508303018863732,0.5462650416303716,0.3074767788808336,0.17187199657246993,0.006682524707907204,0.03625268761918685,0.5793754566740992,0.5797631444489688,0.02975773627328525,0.7881132464592797,0.2397381945469651,0.2611454401409248,0.1527509725576811,0.32496615730903744,0.5746321609540237,0.12195006183343318,0.4963983040886318,0.3147337287997709,0.789516422615429,0.26348867870650206,0.19238502960677623,0.22097140812180327,0.24096788397388896,0.12876031572748142,0.12623766186104135,0.2378735872376685,0.27705883713072077,0.21465858520714257,0.29084734927854416,0.23922500483613773,0.15136758731044286,0.3348472387385335,0.3326820423767894,0.7994791120932995,0.15213775212705255
1641943918.327,0.27658327490539575,0.27724805803513103,0.24320002966993964,0.1570016395364759,0.3754610062939847,0.12743814150189456,0.4496111176007671,0.1520628745197078,0.5654473719915849,0.29322056562684906,0.1674095781090981,0.008139120799845034,0.034333885288012976,0.5711826246397453,0.5792082568901732,0.030948393270094514,0.7871763524313662,0.23855441272136435,0.26064671312733345,0.1534736622073855,0.32356621579866596,0.573742683476247,0.12292206932032369,0.4820468030473927,0.2857065851537255,0.7903683381415454,0.263373720849224,0.19104760969400142,0.22008967513782202,0.24010166600940458,0.1282139382598493,0.12535893048186902,0.23754401346599022,0.27674615425454524,0.2105002782693019,0.27505881964723555,0.2382736640597334,0.15120095178045226,0.3359265496871832,0.33191993927065583,0.7589053993760925,0.16471387907730095
1641943933.341,0.27658327490539575,0.27724805803513103,0.24320002966993964,0.1570016395364759,0.3754610062939847,0.12743814150189456,0.4496111176007671,0.1520628745197078,0.5654473719915849,0.29322056562684906,0.1674095781090981,0.008139120799845034,0.034333885288012976,0.5711826246397453,0.5792082568901732,0.030948393270094514,0.7871763524313662,0.23855441272136435,0.26064671312733345,0.1534736622073855,0.32356621579866596,0.573742683476247,0.12292206932032369,0.4820468030473927,0.2857065851537255,0.7903683381415454,0.263373720849224,0.19104760969400142,0.22008967513782202,0.24010166600940458,0.1282139382598493,0.12535893048186902,0.23754401346599022,0.27674615425454524,0.2105002782693019,0.27505881964723555,0.2382736640597334,0.15120095178045226,0.3359265496871832,0.33191993927065583,0.7589053993760925,0.16471387907730095
1641943948.357,0.2758419469729977,0.27731315333552475,0.24974915973094622,0.1584137261845983,0.3769793195383876,0.12781265247878354,0.4485303385673274,0.15070149545382783,0.574690329566594,0.30869084955130965,0.15980967144248043,0.010037456969152155,0.032707760568024505,0.5605283903327978,0.550659877141791,0.0325669856109225,0.7864360082588713,0.23999793112489134,0.2607613350554846,0.1539801920390798,0.33232285863232575,0.5433893179385592,0.12299066187978003,0.4896694102654322,0.3147768353974761,0.7899879276312922,0.2632582285514338,0.1918821280987804,0.22067504772509938,0.24045041067479309,0.12904813323969638,0.12667509967135,0.23671618368025396,0.27709551905734725,0.21427759648454392,0.29620454403314256,0.23861165648375937,0.15118013177620382,0.33610424016119556,0.3320745311034369,0.7796433947136385,0.16652623929447727
