"Time","pod:productcatalogservice-w1-56c4dd84bf-w7xk7_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-gcnwd_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-n78jv_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-kfdsq_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-lkr22_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-dmznf_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-xz86m_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-dsdtw_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-kl9bs_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-zwwt2_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-fzlzn_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-9f8xd_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lvtpr_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-w5tfg_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-w7w7r_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-mg24w_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-6889j_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fwx59_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-cmdxr_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-khkh4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-nbprw_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-qxnld_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-zt2b9_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-n4hf4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zfgbm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-nsgvw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-fjv22_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-dlxpl_service:frontend_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-xc8ql_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-qrf9h_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-blwcx_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-kv4bw_service:recommendationservice_node:worker--3"
1636026533.455,0.06696435770506869,0.19239550639104785,0.02540681542559735,0.5722754689856837,0.5642751245651069,0.6758640202935812,0.6699535160853156,0.6476799401834368,0.009226393027173267,0.6146826726374939,0.010753759811410973,0.1647584578494497,0.003600802657106653,0.5207383205041465,0.010186567588614345,0.1313690755598539,0.5210809572899199,0.008995117698454352,0.16142262270649627,0.16024471974027324,0.033446779228941265,0.17850889724758087,0.08333916997882118,0.5892290694298048,0.0768321409992926,0.009490450128574416,0.010028078596751741,0.06629147366242333,0.06778220106519164,0.08493637934241144,0.026357050503580642,0.07595081225586257,0.5003960038879847,0.5216997347850407,0.5956411475437884,0.06580791128494992,0.5824626257544672,0.642061579558785,0.21009661833819454,0.6578791345028543,0.009346716221899705,0.5879102442495545,0.13706747468119418,0.008912244419259844
1636026548.478,0.06696435770506869,0.19239550639104785,0.02540681542559735,0.5722754689856837,0.5642751245651069,0.6758640202935812,0.6699535160853156,0.6476799401834368,0.009226393027173267,0.6146826726374939,0.010753759811410973,0.1647584578494497,0.003600802657106653,0.5207383205041465,0.010186567588614345,0.1313690755598539,0.5210809572899199,0.008995117698454352,0.16142262270649627,0.16024471974027324,0.033446779228941265,0.17850889724758087,0.08333916997882118,0.5892290694298048,0.0768321409992926,0.009490450128574416,0.010028078596751741,0.06629147366242333,0.06778220106519164,0.08493637934241144,0.026357050503580642,0.07595081225586257,0.5003960038879847,0.5216997347850407,0.5956411475437884,0.06580791128494992,0.5824626257544672,0.642061579558785,0.21009661833819454,0.6578791345028543,0.009346716221899705,0.5879102442495545,0.13706747468119418,0.008912244419259844
1636026563.502,0.06714387252018177,0.1926241197271913,0.02536929636641537,0.5596170162590108,0.6012004515378349,0.6523253119838757,0.6707501108075241,0.6492998743039085,0.009116470781799554,0.6199797334907611,0.010886290146605759,0.1651644780225145,0.003610277187872212,0.4981821258373141,0.01109947191521309,0.13142978598900038,0.5223264815120062,0.008992431965876067,0.16152497979610556,0.1613082177868299,0.03837137261060819,0.1890093990554343,0.08415042352856286,0.5885769234851312,0.07706717319658854,0.009605085546995878,0.010107767270236436,0.06759549786690819,0.0673903204706017,0.08377919916674462,0.0285871570350414,0.07615087749437806,0.519434774394414,0.5217431879543366,0.5958409012845346,0.06588470312685285,0.5835737513739754,0.6424982224566989,0.21991625974843815,0.6740702884184648,0.009246892437946123,0.5890228657033683,0.12905461732874238,0.008772753599468879
1636026578.533,0.06714387252018177,0.1926241197271913,0.02536929636641537,0.5596170162590108,0.6012004515378349,0.6523253119838757,0.6707501108075241,0.6492998743039085,0.009116470781799554,0.6199797334907611,0.010886290146605759,0.1651644780225145,0.003610277187872212,0.4981821258373141,0.01109947191521309,0.13142978598900038,0.5223264815120062,0.008992431965876067,0.16152497979610556,0.1613082177868299,0.03837137261060819,0.1890093990554343,0.08415042352856286,0.5885769234851312,0.07706717319658854,0.009605085546995878,0.010107767270236436,0.06759549786690819,0.0673903204706017,0.08377919916674462,0.0285871570350414,0.07615087749437806,0.519434774394414,0.5217431879543366,0.5958409012845346,0.06588470312685285,0.5835737513739754,0.6424982224566989,0.21991625974843815,0.6740702884184648,0.009246892437946123,0.5890228657033683,0.12905461732874238,0.008772753599468879
1636026593.556,0.06751073659951977,0.19223566428011846,0.02482002299310348,0.5968610250637079,0.6005328587988965,0.7112836161472001,0.6974683332751578,0.6486621397870622,0.009104408491016501,0.6456712993361631,0.010348463805443783,0.16499385758780177,0.003604879764849446,0.5219868748919361,0.010817840778830365,0.13136167213896693,0.5229431543134441,0.009020565001992694,0.161586257670413,0.16484851381953256,0.03867648394826542,0.18724235634740202,0.08414244636749126,0.5881761683985439,0.07702491204393941,0.009620096094802303,0.009972912657296816,0.06731819895719511,0.06577817422689913,0.09148612342832803,0.02873087751792168,0.07558717109138435,0.5196368894848009,0.5211895103415005,0.5968635893532817,0.06596217626915662,0.5839993939068119,0.6417282886614519,0.21247512271434327,0.6257168034603285,0.009213179696749115,0.5883164807068927,0.13122529554015566,0.008924453397909055
1636026608.586,0.06751073659951977,0.19223566428011846,0.02482002299310348,0.5968610250637079,0.6005328587988965,0.7112836161472001,0.6974683332751578,0.6486621397870622,0.009104408491016501,0.6456712993361631,0.010348463805443783,0.16499385758780177,0.003604879764849446,0.5219868748919361,0.010817840778830365,0.13136167213896693,0.5229431543134441,0.009020565001992694,0.161586257670413,0.16484851381953256,0.03867648394826542,0.18724235634740202,0.08414244636749126,0.5881761683985439,0.07702491204393941,0.009620096094802303,0.009972912657296816,0.06731819895719511,0.06577817422689913,0.09148612342832803,0.02873087751792168,0.07558717109138435,0.5196368894848009,0.5211895103415005,0.5968635893532817,0.06596217626915662,0.5839993939068119,0.6417282886614519,0.21247512271434327,0.6257168034603285,0.009213179696749115,0.5883164807068927,0.13122529554015566,0.008924453397909055
1636026623.607,0.06734353753748111,0.19512424681627483,0.023180286252172624,0.5946665663730544,0.5737258350908863,0.7088957976621397,0.7028530466532835,0.6469745623466299,0.008953097605883375,0.6421927864044799,0.010272204867925816,0.16920203344773546,0.003619563263603253,0.5206894975086653,0.010180363635313095,0.13164695767851245,0.5231520033661976,0.009067455604642487,0.16145740208394227,0.14768582427215038,0.03909558695934691,0.18688030759481178,0.08846343967233722,0.5880570425178946,0.0767812508855586,0.009609366061572295,0.009929300082517042,0.06719237840784514,0.06689435168654724,0.08911538909795155,0.028882153757986757,0.07548647349582394,0.5190107993595191,0.5207356730498903,0.5961820906288515,0.06635243918592568,0.5816524271144194,0.6395317267288158,0.21407533986479277,0.6169823837686395,0.009285571115204762,0.5858986556193813,0.12976701738758095,0.00852583479676768
1636026638.631,0.06734353753748111,0.19512424681627483,0.023180286252172624,0.5946665663730544,0.5737258350908863,0.7088957976621397,0.7028530466532835,0.6469745623466299,0.008953097605883375,0.6421927864044799,0.010272204867925816,0.16920203344773546,0.003619563263603253,0.5206894975086653,0.010180363635313095,0.13164695767851245,0.5231520033661976,0.009067455604642487,0.16145740208394227,0.14768582427215038,0.03909558695934691,0.18688030759481178,0.08846343967233722,0.5880570425178946,0.0767812508855586,0.009609366061572295,0.009929300082517042,0.06719237840784514,0.06689435168654724,0.08911538909795155,0.028882153757986757,0.07548647349582394,0.5190107993595191,0.5207356730498903,0.5961820906288515,0.06635243918592568,0.5816524271144194,0.6395317267288158,0.21407533986479277,0.6169823837686395,0.009285571115204762,0.5858986556193813,0.12976701738758095,0.00852583479676768
1636026653.661,0.06694197672583174,0.19440885077183342,0.02300151596191269,0.5944471022227459,0.5993463930277296,0.6901479668131238,0.650014911069697,0.6461158238892424,0.00855044068110843,0.6054541175738937,0.01022319647346424,0.16965365889018608,0.0036488191649994214,0.5044017336066251,0.010171503753777874,0.1313782197738599,0.5230647608605218,0.009042736551798027,0.16209550013954593,0.15875660629065408,0.03802128671670869,0.17938088342603464,0.092400033417735,0.5874679719460792,0.07613147507375302,0.009589542611355148,0.009905856594145576,0.06722770660266097,0.06399130890842415,0.08321779625135839,0.030900967647170242,0.07498917058948185,0.5024750375922481,0.5207806027528642,0.5960341200324485,0.06651208038937674,0.581358674715296,0.6389744737686252,0.20648927816863497,0.640221060748938,0.009179690110801683,0.5857307497187692,0.13471259588733697,0.008850146711010897
1636026668.678,0.06694197672583174,0.19440885077183342,0.02300151596191269,0.5944471022227459,0.5993463930277296,0.6901479668131238,0.650014911069697,0.6461158238892424,0.00855044068110843,0.6054541175738937,0.01022319647346424,0.16965365889018608,0.0036488191649994214,0.5044017336066251,0.010171503753777874,0.1313782197738599,0.5230647608605218,0.009042736551798027,0.16209550013954593,0.15875660629065408,0.03802128671670869,0.17938088342603464,0.092400033417735,0.5874679719460792,0.07613147507375302,0.009589542611355148,0.009905856594145576,0.06722770660266097,0.06399130890842415,0.08321779625135839,0.030900967647170242,0.07498917058948185,0.5024750375922481,0.5207806027528642,0.5960341200324485,0.06651208038937674,0.581358674715296,0.6389744737686252,0.20648927816863497,0.640221060748938,0.009179690110801683,0.5857307497187692,0.13471259588733697,0.008850146711010897
1636026683.703,0.06668668697904478,0.19525581175597218,0.02330362370859642,0.59508299985852,0.5847454091210249,0.6918925881349178,0.6767417493525498,0.6460413140024229,0.008456055529666436,0.5926056936395176,0.01116012027399663,0.16897278874365912,0.0036527849938192886,0.5220259301934201,0.009884451897870345,0.13128365799952219,0.5210234652377141,0.008993222045506344,0.1626300050324141,0.15404858388760942,0.0390719685866912,0.18357905526338858,0.0892666833861753,0.5880544305293176,0.07577380069691436,0.009517071686343966,0.009916931894581555,0.06763289035447968,0.06525714259967494,0.090155610711709,0.030674131417147227,0.07545150500188655,0.5203507005819443,0.5201886206667523,0.5962826358478313,0.06639003377481048,0.5820186460807346,0.6389677134678318,0.21725994704316903,0.6179809366801949,0.009161959427450248,0.5848267993179851,0.13497633267900472,0.008851531538562305
1636026698.723,0.06668668697904478,0.19525581175597218,0.02330362370859642,0.59508299985852,0.5847454091210249,0.6918925881349178,0.6767417493525498,0.6460413140024229,0.008456055529666436,0.5926056936395176,0.01116012027399663,0.16897278874365912,0.0036527849938192886,0.5220259301934201,0.009884451897870345,0.13128365799952219,0.5210234652377141,0.008993222045506344,0.1626300050324141,0.15404858388760942,0.0390719685866912,0.18357905526338858,0.0892666833861753,0.5880544305293176,0.07577380069691436,0.009517071686343966,0.009916931894581555,0.06763289035447968,0.06525714259967494,0.090155610711709,0.030674131417147227,0.07545150500188655,0.5203507005819443,0.5201886206667523,0.5962826358478313,0.06639003377481048,0.5820186460807346,0.6389677134678318,0.21725994704316903,0.6179809366801949,0.009161959427450248,0.5848267993179851,0.13497633267900472,0.008851531538562305
1636026713.755,0.06713101567847825,0.1939748203413253,0.023304132918393585,0.5955701313591013,0.5707810571794394,0.6927182433943894,0.6955201102157506,0.6455083701459788,0.009089462624811683,0.6321446534365398,0.0109654631759815,0.16897956264164288,0.0037457291211257173,0.5074482295061246,0.009621264662312865,0.1323070132477282,0.5214598072966838,0.008999662486101203,0.16193435385649457,0.1598265730631538,0.03895145014247337,0.18197202244419744,0.08637338229982088,0.5887601767277972,0.07540162435754917,0.009487904603207385,0.009916824169605194,0.06474640259265335,0.064025620795057,0.08739172231212916,0.02863392623963997,0.07546333461553328,0.5074867943277795,0.5207620840741312,0.597277802852859,0.06673346121278542,0.5807797788687651,0.6380626329338773,0.2095101212723942,0.6484806036523613,0.009098756795184357,0.5843383494516289,0.1346836520357132,0.008459780555217615
1636026728.775,0.06713101567847825,0.1939748203413253,0.023304132918393585,0.5955701313591013,0.5707810571794394,0.6927182433943894,0.6955201102157506,0.6455083701459788,0.009089462624811683,0.6321446534365398,0.0109654631759815,0.16897956264164288,0.0037457291211257173,0.5074482295061246,0.009621264662312865,0.1323070132477282,0.5214598072966838,0.008999662486101203,0.16193435385649457,0.1598265730631538,0.03895145014247337,0.18197202244419744,0.08637338229982088,0.5887601767277972,0.07540162435754917,0.009487904603207385,0.009916824169605194,0.06474640259265335,0.064025620795057,0.08739172231212916,0.02863392623963997,0.07546333461553328,0.5074867943277795,0.5207620840741312,0.597277802852859,0.06673346121278542,0.5807797788687651,0.6380626329338773,0.2095101212723942,0.6484806036523613,0.009098756795184357,0.5843383494516289,0.1346836520357132,0.008459780555217615
