"Time","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-nc5mw_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-tff74_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-29zr5_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-x6mdv_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-jb6cv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ghp6f_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-26wb7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-2z8tf_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-frr97_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-hxcjh_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-tfhvb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-pn55m_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ql7nf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-zgkfw_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-7c4bx_service:frontend_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-bhn4p_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-5gj5x_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-qr995_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-gjlsl_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-s79px_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wg6hz_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-47fvv_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-24ft9_service:currencyservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-jtpmz_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-tgzcb_service:frontend_node:worker--3","pod:currencyservice-w2-6f8d8654c5-bpfv6_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5rwvz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-n7qf2_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-gj5ck_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-27xmk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7ggwr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-c42w6_service:productcatalogservice_node:worker--1.novalocal"
1636061642.509,0.03489969608698151,0.18696868264676905,0.22100194155121508,0.11461272024612529,0.17907665510266496,0.20087685963245655,0.13540647751977686,0.09920994929583934,0.297517792326885,0.6150595643147931,0.16747414652395087,0.3759132294651101,0.5964500404284448,0.09098611262244048,0.005216171223417557,0.20007202622951986,0.4190253290160011,0.5992742396787736,0.10123724565016795,0.0739751618256401,0.14729159983790757,0.5767519385380337,0.018806325883992166,0.09118313451597422,0.14898906341520451,0.31490970101259197,0.07288805927814104,0.3131581561343002,0.5374498410464403,0.07383302404201682,0.17189323377387358,0.15714130166971596,0.4372035212624396,0.10945653066251526,0.5509210546534823,0.5509414977686218,0.3795264486035146,0.021404590632890744,0.16003230983290923,0.07662136400625028,0.21524735238030357,0.3132072740218963,0.541812008802072,0.16721402405981903
1636061657.527,0.03489969608698151,0.18696868264676905,0.22100194155121508,0.11461272024612529,0.17907665510266496,0.20087685963245655,0.13540647751977686,0.09920994929583934,0.297517792326885,0.6150595643147931,0.16747414652395087,0.3759132294651101,0.5964500404284448,0.09098611262244048,0.005216171223417557,0.20007202622951986,0.4190253290160011,0.5992742396787736,0.10123724565016795,0.0739751618256401,0.14729159983790757,0.5767519385380337,0.018806325883992166,0.09118313451597422,0.14898906341520451,0.31490970101259197,0.07288805927814104,0.3131581561343002,0.5374498410464403,0.07383302404201682,0.17189323377387358,0.15714130166971596,0.4372035212624396,0.10945653066251526,0.5509210546534823,0.5509414977686218,0.3795264486035146,0.021404590632890744,0.16003230983290923,0.07662136400625028,0.21524735238030357,0.3132072740218963,0.541812008802072,0.16721402405981903
1636061672.544,0.0340429843175479,0.18745774155940925,0.20862396772982922,0.11491193728143603,0.17858631171034894,0.20031949918383224,0.13625758358612988,0.09962161575672773,0.3130834265360968,0.544962706761393,0.1677396546724718,0.37531661703362107,0.5966078627362195,0.09051514190530684,0.0051683379368426124,0.20018163088912216,0.4195347627445518,0.5939155134353684,0.1020416496590727,0.07446785797855761,0.14684224622647035,0.5769158651734168,0.018836344947254915,0.09090250294545027,0.14338195717637858,0.31417855289944563,0.07625872872450362,0.313647107175219,0.5387945608646796,0.07400408221633431,0.15878900388957545,0.16747944076110302,0.42224579580788024,0.12018575707099954,0.5496080482270348,0.5285546727651197,0.37873317507543824,0.02136128046134356,0.16817850036681492,0.07446381892547937,0.2283993896394879,0.31406868413352484,0.5426167360008112,0.16757021304620254
1636061687.566,0.0340429843175479,0.18745774155940925,0.20862396772982922,0.11491193728143603,0.17858631171034894,0.20031949918383224,0.13625758358612988,0.09962161575672773,0.3130834265360968,0.544962706761393,0.1677396546724718,0.37531661703362107,0.5966078627362195,0.09051514190530684,0.0051683379368426124,0.20018163088912216,0.4195347627445518,0.5939155134353684,0.1020416496590727,0.07446785797855761,0.14684224622647035,0.5769158651734168,0.018836344947254915,0.09090250294545027,0.14338195717637858,0.31417855289944563,0.07625872872450362,0.313647107175219,0.5387945608646796,0.07400408221633431,0.15878900388957545,0.16747944076110302,0.42224579580788024,0.12018575707099954,0.5496080482270348,0.5285546727651197,0.37873317507543824,0.02136128046134356,0.16817850036681492,0.07446381892547937,0.2283993896394879,0.31406868413352484,0.5426167360008112,0.16757021304620254
1636061702.591,0.03469360105627631,0.1940543632625425,0.21646310868174806,0.1152066153689883,0.1780203820821124,0.20037444472950672,0.13672103152795131,0.10302511651438129,0.3125697076734284,0.6155585501370304,0.16779305622037255,0.37330421023531424,0.594940936635645,0.09011273631133293,0.005182832706118986,0.19968805307083365,0.40509950162505726,0.600835756937288,0.09400172203341067,0.07472418739786935,0.14738358672910973,0.5754145106360934,0.01874801995617641,0.09141745028948917,0.14781927183215415,0.30618787240341566,0.0758598910301547,0.3131519796066326,0.5385914970625671,0.07439324296318961,0.1669845252673286,0.15049765720791167,0.3913775707754147,0.11931241946914536,0.5489970952530059,0.5497122073008485,0.3778881230969602,0.021553527637418714,0.16004092752505025,0.07420395559232931,0.21374147538687388,0.31432202228803663,0.5423337484423525,0.16830740305750122
1636061717.624,0.03469360105627631,0.1940543632625425,0.21646310868174806,0.1152066153689883,0.1780203820821124,0.20037444472950672,0.13672103152795131,0.10302511651438129,0.3125697076734284,0.6155585501370304,0.16779305622037255,0.37330421023531424,0.594940936635645,0.09011273631133293,0.005182832706118986,0.19968805307083365,0.40509950162505726,0.600835756937288,0.09400172203341067,0.07472418739786935,0.14738358672910973,0.5754145106360934,0.01874801995617641,0.09141745028948917,0.14781927183215415,0.30618787240341566,0.0758598910301547,0.3131519796066326,0.5385914970625671,0.07439324296318961,0.1669845252673286,0.15049765720791167,0.3913775707754147,0.11931241946914536,0.5489970952530059,0.5497122073008485,0.3778881230969602,0.021553527637418714,0.16004092752505025,0.07420395559232931,0.21374147538687388,0.31432202228803663,0.5423337484423525,0.16830740305750122
1636061732.651,0.034511141948552655,0.19337350593173896,0.21878148523211405,0.11571564177029772,0.17691276057413893,0.2007203721339784,0.13657050154561678,0.10220564672135968,0.3112887584258911,0.5951035250456271,0.16787163862516868,0.3737468975722239,0.5951060622098809,0.09042547689285038,0.005235612240580294,0.19967956241918,0.39465690951956456,0.6033923952885609,0.09505881833981061,0.07512306205870364,0.14802316229709717,0.575370836993929,0.018852880260918543,0.09207238399454264,0.147473327081604,0.3124606544723487,0.07541324568257722,0.31360376972949844,0.5386214937143682,0.07421902381415299,0.1574138840976984,0.1659301655388539,0.42199561699630916,0.11869246371772701,0.5330590336305479,0.5472931405922731,0.37792010550799593,0.021464416849252176,0.15920088027889692,0.07444026802144148,0.22181097085600904,0.31586949947053955,0.5432547037058888,0.16923767672527945
1636061747.671,0.034511141948552655,0.19337350593173896,0.21878148523211405,0.11571564177029772,0.17691276057413893,0.2007203721339784,0.13657050154561678,0.10220564672135968,0.3112887584258911,0.5951035250456271,0.16787163862516868,0.3737468975722239,0.5951060622098809,0.09042547689285038,0.005235612240580294,0.19967956241918,0.39465690951956456,0.6033923952885609,0.09505881833981061,0.07512306205870364,0.14802316229709717,0.575370836993929,0.018852880260918543,0.09207238399454264,0.147473327081604,0.3124606544723487,0.07541324568257722,0.31360376972949844,0.5386214937143682,0.07421902381415299,0.1574138840976984,0.1659301655388539,0.42199561699630916,0.11869246371772701,0.5330590336305479,0.5472931405922731,0.37792010550799593,0.021464416849252176,0.15920088027889692,0.07444026802144148,0.22181097085600904,0.31586949947053955,0.5432547037058888,0.16923767672527945
1636061762.706,0.03457276886611292,0.186967257760078,0.22344658399292008,0.11601838984233832,0.1771580479008444,0.201094108038451,0.1303226473571241,0.09633601929169902,0.29504372856796557,0.5986139618573367,0.1677040754478894,0.37336223840372734,0.5953651581121417,0.0911897409703599,0.004965265552922557,0.19920321608747316,0.3881529378344821,0.6048403532316444,0.09642025803306727,0.0754343687789536,0.14790622130872838,0.5762443412529314,0.018784194401500434,0.09192576051935275,0.14047903385254046,0.3134908965057903,0.07577446028177814,0.31328052924408484,0.5379653265458568,0.0741739637824537,0.16957599388078096,0.16613881545889744,0.39616685204457025,0.11914597442636352,0.5492819705704881,0.5475298611393323,0.3781315933375599,0.021427278390572832,0.1570684005124928,0.07651483129693384,0.21564279157869654,0.31544423415494505,0.5424745705698047,0.16889518841278853
1636061777.722,0.03457276886611292,0.186967257760078,0.22344658399292008,0.11601838984233832,0.1771580479008444,0.201094108038451,0.1303226473571241,0.09633601929169902,0.29504372856796557,0.5986139618573367,0.1677040754478894,0.37336223840372734,0.5953651581121417,0.0911897409703599,0.004965265552922557,0.19920321608747316,0.3881529378344821,0.6048403532316444,0.09642025803306727,0.0754343687789536,0.14790622130872838,0.5762443412529314,0.018784194401500434,0.09192576051935275,0.14047903385254046,0.3134908965057903,0.07577446028177814,0.31328052924408484,0.5379653265458568,0.0741739637824537,0.16957599388078096,0.16613881545889744,0.39616685204457025,0.11914597442636352,0.5492819705704881,0.5475298611393323,0.3781315933375599,0.021427278390572832,0.1570684005124928,0.07651483129693384,0.21564279157869654,0.31544423415494505,0.5424745705698047,0.16889518841278853
1636061792.751,0.03413379592640066,0.19162810717643255,0.22733671477763934,0.1165313028093825,0.17512829010325487,0.20156119324314498,0.13899919444704675,0.09553055694626372,0.31180367693922717,0.5607557273288095,0.16738862434702406,0.3744594630246566,0.5961700494227072,0.09127809492816749,0.005048652290152365,0.1997789948025553,0.3969616169878876,0.6089033110333032,0.09586054886212222,0.07575542180700821,0.14816758523950208,0.5765353048993725,0.01879284127436798,0.09209808056326929,0.14696363281419078,0.3127316681035559,0.07557696398262431,0.3135566095533331,0.5390348582803333,0.07513803363786918,0.16864590868808702,0.162441170837056,0.4066862581365445,0.11950983896726292,0.5506932120123795,0.5345206228137194,0.3786723700568555,0.022496482999215778,0.16270555267772746,0.07471822305629514,0.23492446542778112,0.3161649640212931,0.5430828605345746,0.16877920157520138
1636061807.775,0.03413379592640066,0.19162810717643255,0.22733671477763934,0.1165313028093825,0.17512829010325487,0.20156119324314498,0.13899919444704675,0.09553055694626372,0.31180367693922717,0.5607557273288095,0.16738862434702406,0.3744594630246566,0.5961700494227072,0.09127809492816749,0.005048652290152365,0.1997789948025553,0.3969616169878876,0.6089033110333032,0.09586054886212222,0.07575542180700821,0.14816758523950208,0.5765353048993725,0.01879284127436798,0.09209808056326929,0.14696363281419078,0.3127316681035559,0.07557696398262431,0.3135566095533331,0.5390348582803333,0.07513803363786918,0.16864590868808702,0.162441170837056,0.4066862581365445,0.11950983896726292,0.5506932120123795,0.5345206228137194,0.3786723700568555,0.022496482999215778,0.16270555267772746,0.07471822305629514,0.23492446542778112,0.3161649640212931,0.5430828605345746,0.16877920157520138
1636061822.799,0.03243190490368648,0.1729179237283991,0.210094460055947,0.11762548190538169,0.17260615314508487,0.20113091180881532,0.14191112236511144,0.09955521241645762,0.3121449689332464,0.5839453065585876,0.16739125480007552,0.3739610417170782,0.5956531886841259,0.09130723628358334,0.005024132405107839,0.20009413658298195,0.4188829490439572,0.6408748553027096,0.10003625038011106,0.07626633111965056,0.14779150756396806,0.576143617738763,0.018536625345655033,0.09202600718569165,0.14439448535229155,0.3133912683488546,0.07566539405816658,0.31393105319609993,0.539813099156288,0.07550199476364085,0.15799898750621186,0.16682987398865373,0.4392268921609598,0.11954758910013047,0.5518737618138062,0.5497190974741375,0.3778030331183728,0.023678713696699834,0.16771052369332434,0.07664122302711804,0.22185406060052054,0.3180233394866413,0.5438201086966326,0.16892761546427645
1636061837.812,0.03243190490368648,0.1729179237283991,0.210094460055947,0.11762548190538169,0.17260615314508487,0.20113091180881532,0.14191112236511144,0.09955521241645762,0.3121449689332464,0.5839453065585876,0.16739125480007552,0.3739610417170782,0.5956531886841259,0.09130723628358334,0.005024132405107839,0.20009413658298195,0.4188829490439572,0.6408748553027096,0.10003625038011106,0.07626633111965056,0.14779150756396806,0.576143617738763,0.018536625345655033,0.09202600718569165,0.14439448535229155,0.3133912683488546,0.07566539405816658,0.31393105319609993,0.539813099156288,0.07550199476364085,0.15799898750621186,0.16682987398865373,0.4392268921609598,0.11954758910013047,0.5518737618138062,0.5497190974741375,0.3778030331183728,0.023678713696699834,0.16771052369332434,0.07664122302711804,0.22185406060052054,0.3180233394866413,0.5438201086966326,0.16892761546427645
