"Time","pod:redis-cart-w2-6d65c886c7-rvljt_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-89qmc_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-r2ltf_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-mfjgc_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-fhkj9_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-cj2cl_service:productcatalogservice_node:worker--2","pod:adservice-w2-754d7d8cd4-44p9c_service:adservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-68tdj_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-bxsmb_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-gswgd_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-7pljt_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-5zvps_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-ftfrw_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-2xtvh_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-2n554_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-lqrln_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-x9c2r_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-x4wjn_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-gdrgd_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-jgwhn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-5pxcl_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-grqwm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-b8w8n_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-r8rqz_service:frontend_node:worker--2","pod:currencyservice-w1-6f8d8654c5-8l7t2_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-pdmm5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-z892x_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-h9kwr_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-fd6d2_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-kq6cg_service:frontend_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-llhzw_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-4c7b5_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-7qrhk_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-bdg69_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ghxvd_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-dh7jj_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-b6h2p_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-csm7s_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-jclxm_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-rsx8v_service:cartservice_node:worker--2"
1639565635.186,0.006333710121752252,0.5404846046434069,0.4081374103147098,0.05214097068775792,0.5389280570036339,0.06857594356517424,0.23521626041540128,0.009668822262420803,0.009787926251314805,0.009545234825826001,0.010007475037929921,0.2429763069536918,0.010245645140459957,0.46711876329459157,0.49727234051710645,0.008920670993187111,0.0702500941399635,0.47183402436657446,0.07387344182828331,0.07398377304431394,0.010084167254989635,0.49434017745319264,0.4883536219565697,0.5521797248525806,0.4955265051046541,0.4930218061426446,0.07824369801860565,0.06931523991563136,0.5578426569424018,0.42952736811304726,0.5100011565540303,0.4653271863886209,0.27864575999093744,0.6051521203237215,0.073595750764249,0.06861047310384764,0.544870889002727,0.5480361313657554,0.010003382838860701,0.2794194767981422
1639565650.206,0.006333710121752252,0.5404846046434069,0.4081374103147098,0.05214097068775792,0.5389280570036339,0.06857594356517424,0.23521626041540128,0.009668822262420803,0.009787926251314805,0.009545234825826001,0.010007475037929921,0.2429763069536918,0.010245645140459957,0.46711876329459157,0.49727234051710645,0.008920670993187111,0.0702500941399635,0.47183402436657446,0.07387344182828331,0.07398377304431394,0.010084167254989635,0.49434017745319264,0.4883536219565697,0.5521797248525806,0.4955265051046541,0.4930218061426446,0.07824369801860565,0.06931523991563136,0.5578426569424018,0.42952736811304726,0.5100011565540303,0.4653271863886209,0.27864575999093744,0.6051521203237215,0.073595750764249,0.06861047310384764,0.544870889002727,0.5480361313657554,0.010003382838860701,0.2794194767981422
1639565665.242,0.006290295703075259,0.5460169085333322,0.43757356856130863,0.05211436767901912,0.540173697623739,0.07283927523493242,0.2428096598223149,0.009640120340814351,0.009395591923385013,0.00962916637553049,0.00984765393031288,0.24256367159055456,0.010237543939374209,0.4656459400064666,0.4975268531700246,0.008992707423064936,0.06790140183066637,0.41077832944874987,0.07387967823938255,0.07363456005640676,0.010150014143579536,0.4927172125933462,0.48710208088964324,0.564247054818014,0.4969288516917604,0.4937402025526518,0.07488191448480568,0.068987568967256,0.5565613663911778,0.4613315169760785,0.5083161413765065,0.457722775648613,0.27906290596532396,0.6040899377973538,0.07371519442172356,0.07169599655246472,0.5455564198523886,0.548725926592545,0.010089152050141994,0.27325804512794544
1639565680.268,0.006290295703075259,0.5460169085333322,0.43757356856130863,0.05211436767901912,0.540173697623739,0.07283927523493242,0.2428096598223149,0.009640120340814351,0.009395591923385013,0.00962916637553049,0.00984765393031288,0.24256367159055456,0.010237543939374209,0.4656459400064666,0.4975268531700246,0.008992707423064936,0.06790140183066637,0.41077832944874987,0.07387967823938255,0.07363456005640676,0.010150014143579536,0.4927172125933462,0.48710208088964324,0.564247054818014,0.4969288516917604,0.4937402025526518,0.07488191448480568,0.068987568967256,0.5565613663911778,0.4613315169760785,0.5083161413765065,0.457722775648613,0.27906290596532396,0.6040899377973538,0.07371519442172356,0.07169599655246472,0.5455564198523886,0.548725926592545,0.010089152050141994,0.27325804512794544
1639565695.532,0.006294768221209463,0.5442875022030556,0.44672209206022967,0.05218694041044069,0.5403457805094565,0.07272297401741705,0.23970674989149943,0.009228716130437698,0.00971922869933132,0.009855400519661814,0.010436005566210192,0.24140286568917557,0.010355593756766455,0.46172505863424135,0.49594281910176624,0.008959300688961567,0.0725610428053573,0.43998801434581836,0.07375974767407847,0.07348645211974572,0.010125689539874243,0.4924417734813701,0.4845831511206223,0.5707128034319447,0.4951176535457329,0.49490612122055044,0.08609972859909502,0.06847747382361663,0.5073038801989521,0.45994386566218914,0.509449169170146,0.4409525853064587,0.2776342241067972,0.600800337328387,0.0737654921429809,0.06953008481228637,0.547196979814325,0.5475117354011194,0.01004849361097498,0.2811004322103302
1639565710.617,0.006294768221209463,0.5442875022030556,0.44672209206022967,0.05218694041044069,0.5403457805094565,0.07272297401741705,0.23970674989149943,0.009228716130437698,0.00971922869933132,0.009855400519661814,0.010436005566210192,0.24140286568917557,0.010355593756766455,0.46172505863424135,0.49594281910176624,0.008959300688961567,0.0725610428053573,0.43998801434581836,0.07375974767407847,0.07348645211974572,0.010125689539874243,0.4924417734813701,0.4845831511206223,0.5707128034319447,0.4951176535457329,0.49490612122055044,0.08609972859909502,0.06847747382361663,0.5073038801989521,0.45994386566218914,0.509449169170146,0.4409525853064587,0.2776342241067972,0.600800337328387,0.0737654921429809,0.06953008481228637,0.547196979814325,0.5475117354011194,0.01004849361097498,0.2811004322103302
1639565725.634,0.006341658617630521,0.5241471624421695,0.4440173700393478,0.05173594858004504,0.5392188490321428,0.07271866800144457,0.23891293711860917,0.00976291282303342,0.009848534821314267,0.009865167528811192,0.009466856676561905,0.242006053068215,0.010326235430340948,0.4607137598898872,0.49599273793414,0.008993595046575743,0.07240958649611375,0.4482861589934408,0.0733758688115437,0.07384215662905227,0.010166910833146074,0.49059659132679445,0.4832653847513987,0.5703248248995059,0.4946006204226884,0.4949762062106592,0.07732687257898804,0.06860654411081792,0.5132641284270681,0.42270814337623586,0.5081096946825902,0.45257725334512017,0.2860073082453861,0.5960287688558656,0.07347613041551049,0.07148619613642464,0.5611165864752703,0.5492234902692081,0.010243263580751574,0.2660143183911166
1639565740.649,0.006341658617630521,0.5241471624421695,0.4440173700393478,0.05173594858004504,0.5392188490321428,0.07271866800144457,0.23891293711860917,0.00976291282303342,0.009848534821314267,0.009865167528811192,0.009466856676561905,0.242006053068215,0.010326235430340948,0.4607137598898872,0.49599273793414,0.008993595046575743,0.07240958649611375,0.4482861589934408,0.0733758688115437,0.07384215662905227,0.010166910833146074,0.49059659132679445,0.4832653847513987,0.5703248248995059,0.4946006204226884,0.4949762062106592,0.07732687257898804,0.06860654411081792,0.5132641284270681,0.42270814337623586,0.5081096946825902,0.45257725334512017,0.2860073082453861,0.5960287688558656,0.07347613041551049,0.07148619613642464,0.5611165864752703,0.5492234902692081,0.010243263580751574,0.2660143183911166
1639565755.67,0.006326592522057693,0.5342286316451281,0.4361652829379077,0.05174489797977584,0.5377209964182982,0.07253101885640756,0.23713889714018171,0.009605270000920405,0.009880939257083374,0.009757831606661584,0.010278546411012779,0.24233027733397883,0.010340245589008049,0.46003880365391714,0.49563689582956627,0.008972753417956992,0.07017528048358569,0.4535530752249308,0.07339416585339868,0.07354103077784552,0.010168256465495108,0.4892435373990114,0.48065400801827196,0.5658028825404406,0.49444480787256256,0.49456511926692465,0.08135246357375286,0.06802046134452683,0.5553372222491264,0.4650877842315587,0.5092012198825954,0.4770856668675672,0.2863686853895413,0.5903411497179631,0.07311788484452467,0.07088159435806982,0.5471079059063839,0.5472172485438758,0.010173993860238388,0.2689877205889338
1639565770.686,0.006326592522057693,0.5342286316451281,0.4361652829379077,0.05174489797977584,0.5377209964182982,0.07253101885640756,0.23713889714018171,0.009605270000920405,0.009880939257083374,0.009757831606661584,0.010278546411012779,0.24233027733397883,0.010340245589008049,0.46003880365391714,0.49563689582956627,0.008972753417956992,0.07017528048358569,0.4535530752249308,0.07339416585339868,0.07354103077784552,0.010168256465495108,0.4892435373990114,0.48065400801827196,0.5658028825404406,0.49444480787256256,0.49456511926692465,0.08135246357375286,0.06802046134452683,0.5553372222491264,0.4650877842315587,0.5092012198825954,0.4770856668675672,0.2863686853895413,0.5903411497179631,0.07311788484452467,0.07088159435806982,0.5471079059063839,0.5472172485438758,0.010173993860238388,0.2689877205889338
1639565785.706,0.006279049148253215,0.5492135126175772,0.4477698515241345,0.051342712840511257,0.5372290667805181,0.07215715083548305,0.23622114861515175,0.009606493613924934,0.009365339450061792,0.009757276584587292,0.010418024590607592,0.24012810232638548,0.010277769323611328,0.45934248454760523,0.49414098446771887,0.008926071512708283,0.06989570298986256,0.45510847087248607,0.07294468684885286,0.0732406269699752,0.010102987018697284,0.4894674546834217,0.47878829981885396,0.5521775653647067,0.4939475758504739,0.49630494477990206,0.0825575061252171,0.06756368641698625,0.5432531447736046,0.44174815541442675,0.5105650714647636,0.4458427415208894,0.2846000557960269,0.5876583617755691,0.07277112158023465,0.07081782064136653,0.522345730837756,0.5446910784567089,0.010249738405582347,0.2667176827283243
1639565800.723,0.006279049148253215,0.5492135126175772,0.4477698515241345,0.051342712840511257,0.5372290667805181,0.07215715083548305,0.23622114861515175,0.009606493613924934,0.009365339450061792,0.009757276584587292,0.010418024590607592,0.24012810232638548,0.010277769323611328,0.45934248454760523,0.49414098446771887,0.008926071512708283,0.06989570298986256,0.45510847087248607,0.07294468684885286,0.0732406269699752,0.010102987018697284,0.4894674546834217,0.47878829981885396,0.5521775653647067,0.4939475758504739,0.49630494477990206,0.0825575061252171,0.06756368641698625,0.5432531447736046,0.44174815541442675,0.5105650714647636,0.4458427415208894,0.2846000557960269,0.5876583617755691,0.07277112158023465,0.07081782064136653,0.522345730837756,0.5446910784567089,0.010249738405582347,0.2667176827283243
1639565815.74,0.006293000189344105,0.5050668088209024,0.4367237670420359,0.05177243592320831,0.5359992411572835,0.07193922605152256,0.2354580260262554,0.00974673179449146,0.009853022549069078,0.009949844667286593,0.009263349578394376,0.24001555340021533,0.010287909716156599,0.45948150081213995,0.49347243402336644,0.008865727026245308,0.07167266927626621,0.49120006422246676,0.07315158774961081,0.07338063462047734,0.010031156204825666,0.49046325522499346,0.4787644027798975,0.5652610261462931,0.49447488955543206,0.4983269403176335,0.08375427324339892,0.06728882549059832,0.5569681254667539,0.46342076356139145,0.5101045050003379,0.447654572373694,0.28480141177442936,0.5857977287526368,0.07301987817850039,0.06885565281972982,0.5295053242215922,0.5448640996630655,0.010279345371546367,0.2617713693129933
1639565830.753,0.006293000189344105,0.5050668088209024,0.4367237670420359,0.05177243592320831,0.5359992411572835,0.07193922605152256,0.2354580260262554,0.00974673179449146,0.009853022549069078,0.009949844667286593,0.009263349578394376,0.24001555340021533,0.010287909716156599,0.45948150081213995,0.49347243402336644,0.008865727026245308,0.07167266927626621,0.49120006422246676,0.07315158774961081,0.07338063462047734,0.010031156204825666,0.49046325522499346,0.4787644027798975,0.5652610261462931,0.49447488955543206,0.4983269403176335,0.08375427324339892,0.06728882549059832,0.5569681254667539,0.46342076356139145,0.5101045050003379,0.447654572373694,0.28480141177442936,0.5857977287526368,0.07301987817850039,0.06885565281972982,0.5295053242215922,0.5448640996630655,0.010279345371546367,0.2617713693129933
