"Time","pod:currencyservice-w3-cd78b8fd6-llwgh_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-h247x_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-swmln_service:frontend_node:worker--3.novalocal","pod:frontend-w2-6646bc856b-dghrn_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-z28sc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-spmh5_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-wmjm5_service:frontend_node:worker--1","pod:redis-cart-w2-5fdf77f88c-gxzx8_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-dpzvh_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-qsx8j_service:recommendationservice_node:worker--1","pod:redis-cart-w4-84485f8b85-58pqr_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-cvxjh_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-sxcnt_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-f5f5m_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-f79r4_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-bt8zd_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-pl5g2_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-tqw8p_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-z54pq_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-ncnt5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-srr6d_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-8sgrk_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-x28w8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-kwx8f_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-j8fr4_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-v8crt_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-gzngx_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-jdchk_service:productcatalogservice_node:worker--1","pod:currencyservice-w1-656689488c-kzvmj_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-c7bb4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-pf722_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-ktm6g_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-4rqz5_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-v2lm6_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-rz98c_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-6xtdg_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-9f97cf96-p6w5t_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-5xmf5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-wd48p_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-gbg9r_service:adservice_node:worker--2.novalocal"
1639521873.83,0.5136088699065072,0.4930352240212528,0.4904012900381498,0.7608893174193281,0.009826414340611593,0.49404273939495225,0.47343993616793123,0.04630048184827372,0.5143276775888075,0.008730174492780187,0.02822699269825084,0.5135877078581071,0.5183503435430011,0.48874402844607,0.5114438746025068,0.3781459428818411,0.7179138883832449,0.09243914485694626,0.010573805068061225,0.011360103291441128,0.49361781448550535,0.10326969942983102,0.10418052678335776,0.011829352537275952,0.4928905601578759,0.48401347496254743,0.008924294296252423,0.0756671045994251,0.5144171765543286,0.3254370041823572,0.07875268104887242,0.09305474924568044,0.009782560183626322,0.009629992079069975,0.7832705074153046,0.10539648997743685,0.3315776862716858,0.7225966076537982,0.09191648765897392,0.3902906294367957
1639521888.853,0.5136088699065072,0.4930352240212528,0.4904012900381498,0.7608893174193281,0.009826414340611593,0.49404273939495225,0.47343993616793123,0.04630048184827372,0.5143276775888075,0.008730174492780187,0.02822699269825084,0.5135877078581071,0.5183503435430011,0.48874402844607,0.5114438746025068,0.3781459428818411,0.7179138883832449,0.09243914485694626,0.010573805068061225,0.011360103291441128,0.49361781448550535,0.10326969942983102,0.10418052678335776,0.011829352537275952,0.4928905601578759,0.48401347496254743,0.008924294296252423,0.0756671045994251,0.5144171765543286,0.3254370041823572,0.07875268104887242,0.09305474924568044,0.009782560183626322,0.009629992079069975,0.7832705074153046,0.10539648997743685,0.3315776862716858,0.7225966076537982,0.09191648765897392,0.3902906294367957
1639521903.884,0.5133176192707849,0.493233229355578,0.48895467015521443,0.7415312713206427,0.009897513969314027,0.49326670974478903,0.498979128886698,0.04561205248071999,0.5136838329566136,0.009168807079912506,0.027773289870324378,0.5138651998483825,0.4923570028698109,0.4898829372898155,0.5115457087545787,0.37488196146014047,0.7149206977702501,0.09218920634263193,0.010828777562432305,0.011184822451151202,0.4936044662659551,0.10051255994144111,0.10309159213515637,0.01165766038031868,0.49221225902526766,0.48430514871749486,0.008985599038537132,0.07739937240030288,0.49648334583221265,0.37084486399226335,0.07839685451823647,0.09256419502559486,0.009690698806625916,0.009623433661760064,0.8211315831055679,0.10388954569665076,0.32918450284289147,0.720691800340751,0.09146522087302572,0.40278956986378744
1639521918.914,0.5133176192707849,0.493233229355578,0.48895467015521443,0.7415312713206427,0.009897513969314027,0.49326670974478903,0.498979128886698,0.04561205248071999,0.5136838329566136,0.009168807079912506,0.027773289870324378,0.5138651998483825,0.4923570028698109,0.4898829372898155,0.5115457087545787,0.37488196146014047,0.7149206977702501,0.09218920634263193,0.010828777562432305,0.011184822451151202,0.4936044662659551,0.10051255994144111,0.10309159213515637,0.01165766038031868,0.49221225902526766,0.48430514871749486,0.008985599038537132,0.07739937240030288,0.49648334583221265,0.37084486399226335,0.07839685451823647,0.09256419502559486,0.009690698806625916,0.009623433661760064,0.8211315831055679,0.10388954569665076,0.32918450284289147,0.720691800340751,0.09146522087302572,0.40278956986378744
1639521933.949,0.5132175920507688,0.4937855464529458,0.48902160421275764,0.7968505708517152,0.009871247649718841,0.49310179725650677,0.4987683283308373,0.043358346576921024,0.5143570504203864,0.009139344683568851,0.027792091393894554,0.5142339977700515,0.5070393674268691,0.4583937019782411,0.5124160458841248,0.37185707220472614,0.7126704702566796,0.09197125614707943,0.010100714735622162,0.010692418729511263,0.494122201482891,0.10411974093697524,0.10623216867991005,0.010776404683236387,0.49261197076309227,0.48503729207478946,0.009045985183184852,0.07923176543775859,0.5150053269918733,0.3751781391317224,0.07841119317885831,0.0922924599340171,0.009691424368278639,0.00954226844672078,0.8576197593980269,0.11125433836223074,0.32750630242793577,0.7183537781706548,0.09088384481324344,0.38044072764680154
1639521948.975,0.5132175920507688,0.4937855464529458,0.48902160421275764,0.7968505708517152,0.009871247649718841,0.49310179725650677,0.4987683283308373,0.043358346576921024,0.5143570504203864,0.009139344683568851,0.027792091393894554,0.5142339977700515,0.5070393674268691,0.4583937019782411,0.5124160458841248,0.37185707220472614,0.7126704702566796,0.09197125614707943,0.010100714735622162,0.010692418729511263,0.494122201482891,0.10411974093697524,0.10623216867991005,0.010776404683236387,0.49261197076309227,0.48503729207478946,0.009045985183184852,0.07923176543775859,0.5150053269918733,0.3751781391317224,0.07841119317885831,0.0922924599340171,0.009691424368278639,0.00954226844672078,0.8576197593980269,0.11125433836223074,0.32750630242793577,0.7183537781706548,0.09088384481324344,0.38044072764680154
1639521964.005,0.5118353601105143,0.49388753684931497,0.48869981145242747,0.8151109192451947,0.009868903210029471,0.4659441466208807,0.4994743379451908,0.04256288511164586,0.5142577601739067,0.009149033417256874,0.02737421102322346,0.5147505602587276,0.5188810236265406,0.490437642838026,0.5118914283082567,0.37054942558340265,0.7129452701363366,0.09182565981220764,0.010994882977135951,0.010454358059076393,0.4939433861504471,0.1110836096918297,0.10261394599790363,0.011222890767380663,0.49270249420452783,0.48482027651584847,0.009054610137221697,0.07323722352097699,0.5149804716120425,0.37227007662571276,0.07822587182139891,0.09265192220822817,0.00975233289139876,0.009690899696698715,0.856127064872632,0.10491217465160937,0.3269467580502931,0.717394410446685,0.09089742438134045,0.39939501761636664
1639521979.032,0.5118353601105143,0.49388753684931497,0.48869981145242747,0.8151109192451947,0.009868903210029471,0.4659441466208807,0.4994743379451908,0.04256288511164586,0.5142577601739067,0.009149033417256874,0.02737421102322346,0.5147505602587276,0.5188810236265406,0.490437642838026,0.5118914283082567,0.37054942558340265,0.7129452701363366,0.09182565981220764,0.010994882977135951,0.010454358059076393,0.4939433861504471,0.1110836096918297,0.10261394599790363,0.011222890767380663,0.49270249420452783,0.48482027651584847,0.009054610137221697,0.07323722352097699,0.5149804716120425,0.37227007662571276,0.07822587182139891,0.09265192220822817,0.00975233289139876,0.009690899696698715,0.856127064872632,0.10491217465160937,0.3269467580502931,0.717394410446685,0.09089742438134045,0.39939501761636664
1639521994.06,0.5121046028813102,0.493604153262928,0.48824396911001433,0.7213304537936824,0.010008311002195923,0.46429654363217915,0.5006969441078521,0.04385425580917654,0.5148557682923884,0.009271294239690078,0.027454858977950674,0.5017217501589056,0.5195938077067821,0.46663816866863733,0.5122514880427531,0.36994930683175853,0.7146688200458025,0.09182400317100889,0.010939798943949489,0.011165526046194044,0.49566871942101104,0.10511404181637277,0.10136036504415599,0.011522986177781537,0.49253716285525856,0.4849675702710048,0.009026469133771111,0.07999344032308217,0.5164178682846536,0.3757870885477191,0.07817918140660991,0.09263631060997368,0.009804421478764385,0.009624547614527044,0.831627047724801,0.1100104145491517,0.32788314246038675,0.719916442290466,0.09134731424094009,0.4005298196877024
1639522009.094,0.5121046028813102,0.493604153262928,0.48824396911001433,0.7213304537936824,0.010008311002195923,0.46429654363217915,0.5006969441078521,0.04385425580917654,0.5148557682923884,0.009271294239690078,0.027454858977950674,0.5017217501589056,0.5195938077067821,0.46663816866863733,0.5122514880427531,0.36994930683175853,0.7146688200458025,0.09182400317100889,0.010939798943949489,0.011165526046194044,0.49566871942101104,0.10511404181637277,0.10136036504415599,0.011522986177781537,0.49253716285525856,0.4849675702710048,0.009026469133771111,0.07999344032308217,0.5164178682846536,0.3757870885477191,0.07817918140660991,0.09263631060997368,0.009804421478764385,0.009624547614527044,0.831627047724801,0.1100104145491517,0.32788314246038675,0.719916442290466,0.09134731424094009,0.4005298196877024
1639522024.121,0.5119187035760879,0.4928670308327181,0.48829279975258244,0.7928030394446585,0.009973307991800157,0.4946275068105406,0.48744710565168897,0.042671322865934024,0.5152223788028,0.009018747087870177,0.02791219212092174,0.5143481146751163,0.5194023933487153,0.4916928911853915,0.5124381192868649,0.37075504814261295,0.7155450355227863,0.09197489493338651,0.011271381218224689,0.010578349770948616,0.46369381533997134,0.11178442970633878,0.10293618233161941,0.011857080901777789,0.4909099198156723,0.4851759113250696,0.00888934032689951,0.07791957627080488,0.5037016315270666,0.3516665956445302,0.0780301960740192,0.09259716099129435,0.009696988772281782,0.009754432897698116,0.8284770804029649,0.10591336651861961,0.3271207717798229,0.7206302529854056,0.09173399798972988,0.34565006356875005
1639522039.15,0.5119187035760879,0.4928670308327181,0.48829279975258244,0.7928030394446585,0.009973307991800157,0.4946275068105406,0.48744710565168897,0.042671322865934024,0.5152223788028,0.009018747087870177,0.02791219212092174,0.5143481146751163,0.5194023933487153,0.4916928911853915,0.5124381192868649,0.37075504814261295,0.7155450355227863,0.09197489493338651,0.011271381218224689,0.010578349770948616,0.46369381533997134,0.11178442970633878,0.10293618233161941,0.011857080901777789,0.4909099198156723,0.4851759113250696,0.00888934032689951,0.07791957627080488,0.5037016315270666,0.3516665956445302,0.0780301960740192,0.09259716099129435,0.009696988772281782,0.009754432897698116,0.8284770804029649,0.10591336651861961,0.3271207717798229,0.7206302529854056,0.09173399798972988,0.34565006356875005
1639522054.184,0.5131067363403452,0.4928864079802622,0.48910571686504073,0.8179067513601299,0.010043407299463234,0.4936268466520986,0.49971804746865245,0.041967962206695505,0.5159563059795226,0.008697195649013403,0.02804181851286296,0.5015344248080278,0.5199512925092997,0.4910711871536125,0.5138785830590217,0.36968089425579165,0.7159694788850033,0.09182345092316543,0.010492753608830927,0.011518375202324554,0.4940069093740198,0.11223723281154929,0.10314740460697563,0.0118485483033763,0.49119401370943017,0.4857140373223753,0.00889661377407708,0.07936966388523199,0.49833995289833743,0.3736091963247028,0.07816172637051406,0.09252024960665106,0.009785024329756616,0.009882216001135218,0.8585661176862481,0.10738527575819337,0.32645538813911773,0.7205544734667242,0.0914929003260133,0.3897105495957577
1639522069.217,0.5131067363403452,0.4928864079802622,0.48910571686504073,0.8179067513601299,0.010043407299463234,0.4936268466520986,0.49971804746865245,0.041967962206695505,0.5159563059795226,0.008697195649013403,0.02804181851286296,0.5015344248080278,0.5199512925092997,0.4910711871536125,0.5138785830590217,0.36968089425579165,0.7159694788850033,0.09182345092316543,0.010492753608830927,0.011518375202324554,0.4940069093740198,0.11223723281154929,0.10314740460697563,0.0118485483033763,0.49119401370943017,0.4857140373223753,0.00889661377407708,0.07936966388523199,0.49833995289833743,0.3736091963247028,0.07816172637051406,0.09252024960665106,0.009785024329756616,0.009882216001135218,0.8585661176862481,0.10738527575819337,0.32645538813911773,0.7205544734667242,0.0914929003260133,0.3897105495957577
