"Time","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-p66hp_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-xr7rc_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rwlh7_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-mn82v_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s6pj7_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-74bkl_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-pnfxl_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-hfl7p_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-pp7vq_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-dpr8h_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-48nm6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4g5bm_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-c8hxd_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-5hrfr_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-jrnqj_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-q5lgl_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-j7hf6_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-hhgpn_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9w998_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4nlrp_service:frontend_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-4cntk_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ch7kb_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-z5r9b_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-t6g2k_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-24d2d_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-qwfpr_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-b2sgb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-hqrs4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-s9b72_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wpw5j_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kbzkd_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-84f8p_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3"
1636062943.044,0.1095090434412051,0.14285607297871988,0.31468898164589787,0.31398017276580636,0.07644423090208038,0.1696257976175521,0.19460381355047265,0.08769782331561482,0.5515478319959148,0.5999678844744243,0.3624273779700451,0.1704835899770668,0.5397971472703561,0.14395327327564522,0.1872128874031158,0.4025137291592754,0.17135215427268788,0.019137388349467613,0.591370654871156,0.3130870838881358,0.5381680789660745,0.033835772869654765,0.11705084963989473,0.07672396283341916,0.19441587215760767,0.0858730844011703,0.15899455323692918,0.10003128173633458,0.5535821666715272,0.022918841397174403,0.0766005470949588,0.07550803720069144,0.42295087840333656,0.23694659648649463,0.10527114869957657,0.31521087667275416,0.5560406340753267,0.16148444564958309,0.21787390795344777,0.00513426097973658,0.1674331517718061,0.36683481864651973,0.590554250826795,0.14508371621000565
1636062958.06,0.11403793302474458,0.14235189422278235,0.31512243810884694,0.31288189588663606,0.07666478643512542,0.16961896944470573,0.19460316814830142,0.08794373917537895,0.5917635037730096,0.5933450543417655,0.3620906589719616,0.17066700845199143,0.5392753779969854,0.144219529569456,0.19617129956738666,0.41316860261280375,0.17043864577206458,0.01907825269825178,0.5913402250369133,0.3021612504732672,0.5251138386851788,0.033887535540242444,0.1161076165840065,0.07560238920975709,0.19398919863795983,0.08620922185614219,0.1644171489312799,0.09444648431755952,0.5525733933066244,0.022891650963483008,0.07358016434589174,0.0785323902252916,0.3960920626657627,0.22074189046696374,0.10428589207382652,0.31598857833145766,0.556886236106838,0.1694896714563569,0.23950088556561944,0.005467757532948503,0.16678732497606844,0.3662558133692341,0.5911851365869717,0.144856860542032
1636062973.083,0.11403793302474458,0.14235189422278235,0.31512243810884694,0.31288189588663606,0.07666478643512542,0.16961896944470573,0.19460316814830142,0.08794373917537895,0.5917635037730096,0.5933450543417655,0.3620906589719616,0.17066700845199143,0.5392753779969854,0.144219529569456,0.19617129956738666,0.41316860261280375,0.17043864577206458,0.01907825269825178,0.5913402250369133,0.3021612504732672,0.5251138386851788,0.033887535540242444,0.1161076165840065,0.07560238920975709,0.19398919863795983,0.08620922185614219,0.1644171489312799,0.09444648431755952,0.5525733933066244,0.022891650963483008,0.07358016434589174,0.0785323902252916,0.3960920626657627,0.22074189046696374,0.10428589207382652,0.31598857833145766,0.556886236106838,0.1694896714563569,0.23950088556561944,0.005467757532948503,0.16678732497606844,0.3662558133692341,0.5911851365869717,0.144856860542032
1636062988.102,0.11497955768184001,0.14309572715896102,0.3154550954801614,0.31351766787243673,0.07637218158969049,0.17057403098137558,0.19498788145213344,0.08854466480483728,0.641114353283301,0.5874507102791198,0.36207428328275065,0.16692832002801083,0.5399633206565317,0.1442455457742512,0.19575225936774876,0.4122168721970365,0.1710183933314556,0.019230208709051077,0.5928966060566927,0.31485694154337696,0.5280755263177284,0.03142032132448979,0.11631717491677025,0.07574918876095058,0.19403372902248692,0.08574421768444127,0.16351214129892724,0.102613157415428,0.5535074266514333,0.02307826741965277,0.07617770925803707,0.0741468614340072,0.4284066109413325,0.23547567276171774,0.10403299261436363,0.3074153306735825,0.5216266434890101,0.16983084994019615,0.238727322127234,0.005252032988183695,0.16691913018178955,0.3673688167426769,0.5919148963864823,0.13990556271496823
1636063003.124,0.11497955768184001,0.14309572715896102,0.3154550954801614,0.31351766787243673,0.07637218158969049,0.17057403098137558,0.19498788145213344,0.08854466480483728,0.641114353283301,0.5874507102791198,0.36207428328275065,0.16692832002801083,0.5399633206565317,0.1442455457742512,0.19575225936774876,0.4122168721970365,0.1710183933314556,0.019230208709051077,0.5928966060566927,0.31485694154337696,0.5280755263177284,0.03142032132448979,0.11631717491677025,0.07574918876095058,0.19403372902248692,0.08574421768444127,0.16351214129892724,0.102613157415428,0.5535074266514333,0.02307826741965277,0.07617770925803707,0.0741468614340072,0.4284066109413325,0.23547567276171774,0.10403299261436363,0.3074153306735825,0.5216266434890101,0.16983084994019615,0.238727322127234,0.005252032988183695,0.16691913018178955,0.3673688167426769,0.5919148963864823,0.13990556271496823
1636063018.142,0.11871890401511109,0.1435522395702084,0.31552270366197177,0.31529328061770184,0.07640989053525596,0.1710957056609342,0.19477774137179005,0.08831950065289208,0.6308940457373755,0.6409411514153724,0.3629607983713264,0.1627405272221519,0.5417833915052794,0.14370403960544836,0.1955277639360189,0.39272050636069367,0.17133426172622307,0.019263383158564032,0.5931341312586585,0.3055508101484692,0.48291976856616325,0.03396082865233622,0.11703129435783068,0.0759342808234528,0.19441853066473247,0.08640234454869813,0.17126689874462706,0.10142662586117554,0.555382568674116,0.023110838014317563,0.07683458988941774,0.07721348711760474,0.40614553626029365,0.2298256759811117,0.10484842023531712,0.3148996643542532,0.5564220177775897,0.169533197964793,0.2314772053200892,0.005181102906271632,0.1672799961278203,0.36763788030729827,0.5922333392968978,0.14478191383120298
1636063033.163,0.11871890401511109,0.1435522395702084,0.31552270366197177,0.31529328061770184,0.07640989053525596,0.1710957056609342,0.19477774137179005,0.08831950065289208,0.6308940457373755,0.6409411514153724,0.3629607983713264,0.1627405272221519,0.5417833915052794,0.14370403960544836,0.1955277639360189,0.39272050636069367,0.17133426172622307,0.019263383158564032,0.5931341312586585,0.3055508101484692,0.48291976856616325,0.03396082865233622,0.11703129435783068,0.0759342808234528,0.19441853066473247,0.08640234454869813,0.17126689874462706,0.10142662586117554,0.555382568674116,0.023110838014317563,0.07683458988941774,0.07721348711760474,0.40614553626029365,0.2298256759811117,0.10484842023531712,0.3148996643542532,0.5564220177775897,0.169533197964793,0.2314772053200892,0.005181102906271632,0.1672799961278203,0.36763788030729827,0.5922333392968978,0.14478191383120298
1636063048.183,0.11895301615643492,0.14424269255037087,0.3166929172944662,0.3161285859708042,0.07680284115690501,0.17085961246348572,0.19462188755063714,0.08876585338037254,0.6293562191875278,0.6052013543538461,0.36215080852858794,0.16935533436451333,0.5417644496496875,0.14428869490304352,0.18665580857925027,0.4099803358226929,0.17152289633230433,0.01938158594561519,0.5925725894057428,0.3065461591193841,0.5387837971430264,0.03299259401145368,0.11736254742160632,0.07648186568792179,0.19450665127257954,0.08648924514022883,0.16249276614111094,0.09645676826524865,0.5556781613224582,0.02311678082098159,0.07316598847054553,0.07662812091571683,0.41038342126982497,0.21447076655184116,0.09646009435402401,0.2979220660340724,0.5566333469172348,0.17004454877343123,0.22420439045777457,0.0050577554613021845,0.16743901634594457,0.36685685237326876,0.5915705302617502,0.13932006237710048
1636063063.204,0.11895301615643492,0.14424269255037087,0.3166929172944662,0.3161285859708042,0.07680284115690501,0.17085961246348572,0.19462188755063714,0.08876585338037254,0.6293562191875278,0.6052013543538461,0.36215080852858794,0.16935533436451333,0.5417644496496875,0.14428869490304352,0.18665580857925027,0.4099803358226929,0.17152289633230433,0.01938158594561519,0.5925725894057428,0.3065461591193841,0.5387837971430264,0.03299259401145368,0.11736254742160632,0.07648186568792179,0.19450665127257954,0.08648924514022883,0.16249276614111094,0.09645676826524865,0.5556781613224582,0.02311678082098159,0.07316598847054553,0.07662812091571683,0.41038342126982497,0.21447076655184116,0.09646009435402401,0.2979220660340724,0.5566333469172348,0.17004454877343123,0.22420439045777457,0.0050577554613021845,0.16743901634594457,0.36685685237326876,0.5915705302617502,0.13932006237710048
1636063078.322,0.11881360997585816,0.14526258490866267,0.3176317649829115,0.31692566370795994,0.07686468699766161,0.1699948778890003,0.19463278394857159,0.08884843611303396,0.6416468201555999,0.6159099773982576,0.3605417095335688,0.1691803578509998,0.5431218741683363,0.14358705096061986,0.1809958988853963,0.4109726031447172,0.1713262863872766,0.019323507288040956,0.5922242498885266,0.30421237730716466,0.5378888381493943,0.03185464364247682,0.11802733930656045,0.07630729844108064,0.19456033481867105,0.08641438296400386,0.15605396746985523,0.10184149008415408,0.5567595738284248,0.02323359119932484,0.07662227700567795,0.07383531058758575,0.4096568116842788,0.2355822208511698,0.10349884491630157,0.3137971100229479,0.5437893797282659,0.16220072223381396,0.2194827681955141,0.005016203112199469,0.16798975552495393,0.36674588929170904,0.5909414521348446,0.1456749264616231
1636063093.367,0.11881360997585816,0.14526258490866267,0.3176317649829115,0.31692566370795994,0.07686468699766161,0.1699948778890003,0.19463278394857159,0.08884843611303396,0.6416468201555999,0.6159099773982576,0.3605417095335688,0.1691803578509998,0.5431218741683363,0.14358705096061986,0.1809958988853963,0.4109726031447172,0.1713262863872766,0.019323507288040956,0.5922242498885266,0.30421237730716466,0.5378888381493943,0.03185464364247682,0.11802733930656045,0.07630729844108064,0.19456033481867105,0.08641438296400386,0.15605396746985523,0.10184149008415408,0.5567595738284248,0.02323359119932484,0.07662227700567795,0.07383531058758575,0.4096568116842788,0.2355822208511698,0.10349884491630157,0.3137971100229479,0.5437893797282659,0.16220072223381396,0.2194827681955141,0.005016203112199469,0.16798975552495393,0.36674588929170904,0.5909414521348446,0.1456749264616231
1636063108.39,0.11872975303697136,0.1450671300761258,0.3181616778535162,0.31740249678121035,0.07673442690774832,0.1696106720843783,0.1948296520304606,0.08910863593264659,0.5927674611003758,0.640582678953042,0.36019362585652726,0.16822156901464366,0.5425652438955324,0.14344864049100842,0.17736033558479514,0.4107710372920512,0.17124843830158126,0.01901857505751363,0.5927308660620165,0.3057337377318751,0.5375151229964052,0.03398648975215603,0.11808186002073676,0.07638524307838677,0.19441118792056794,0.08605359717309188,0.1687460960939832,0.1036259327819081,0.5560009658962803,0.02327736326260976,0.0767761177497434,0.0760292267967409,0.3955069648694075,0.22836607428111869,0.10392888503351476,0.31278269339904485,0.5563072539934295,0.16977146828513415,0.22056792485668303,0.004922756994070656,0.16781756120287922,0.36680036857431064,0.5920334327544396,0.14590414002382796
1636063123.441,0.11872975303697136,0.1450671300761258,0.3181616778535162,0.31740249678121035,0.07673442690774832,0.1696106720843783,0.1948296520304606,0.08910863593264659,0.5927674611003758,0.640582678953042,0.36019362585652726,0.16822156901464366,0.5425652438955324,0.14344864049100842,0.17736033558479514,0.4107710372920512,0.17124843830158126,0.01901857505751363,0.5927308660620165,0.3057337377318751,0.5375151229964052,0.03398648975215603,0.11808186002073676,0.07638524307838677,0.19441118792056794,0.08605359717309188,0.1687460960939832,0.1036259327819081,0.5560009658962803,0.02327736326260976,0.0767761177497434,0.0760292267967409,0.3955069648694075,0.22836607428111869,0.10392888503351476,0.31278269339904485,0.5563072539934295,0.16977146828513415,0.22056792485668303,0.004922756994070656,0.16781756120287922,0.36680036857431064,0.5920334327544396,0.14590414002382796
1636063138.461,0.1121538732311117,0.138813689048604,0.31770831787636433,0.31669102864728915,0.07648242477992015,0.16980542572344484,0.19443049603055185,0.08856054757785639,0.6274057783497926,0.6259169595385309,0.3608012528164176,0.16732814993601436,0.5424546107290573,0.14308958456707097,0.1809144316259444,0.4246080775281176,0.17051176952696828,0.019098340947717424,0.592688116123677,0.3024760040715788,0.5149067523457118,0.03363237971952296,0.11837770753185217,0.07658704592003832,0.19371242925475882,0.0865507587610098,0.16897177156645982,0.10134627078775041,0.5559745301531414,0.023049126570215774,0.07435213948168898,0.07330328920948645,0.41491990874311035,0.22145961535862693,0.10286891786915485,0.3113732934572038,0.5545668849247599,0.16919512477862572,0.23253171709727571,0.005047897054418346,0.16843295440518882,0.3673587371539533,0.592137865336112,0.14499438992286603
