"Time","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-4c6kx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-6vbbh_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-p99p6_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-njrm8_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ck4tt_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w4-6646bc856b-6kj7s_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6nrk8_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-lgrg8_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-xmhnv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-42zzt_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-6v24t_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-t7r8x_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-6gpf6_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-q7spw_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-kvvcv_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rw9mv_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xcftx_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6sf25_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ms5qz_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-j5flw_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6f45d_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-v95bn_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-pmc4p_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-g5589_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-w4km7_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-8fwd8_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4p6p4_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-g4n7c_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-hv6tl_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mbxs5_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-522s5_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-lchnc_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-n6bj2_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-2cs95_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3"
1637897089.238,0.27534552900651876,0.291984903567433,0.4824751848854325,0.47197828149173454,0.44349836271021337,0.1319497147406287,0.23913079243966734,0.4500201904783812,0.2594874245066676,0.4431929254480039,0.4891680605795383,0.4666059827469391,0.12497549515874459,0.12273845337647071,0.12365560668647158,0.053887555118065325,0.22446377988383515,0.11534662020392572,0.2493114007077094,0.4387222163016676,0.469045117074523,0.23859879511642676,0.11454246056240569,0.2679554666045094,0.24951977531945485,0.4413251742358877,0.4770738239730494,0.49443903979293624,0.25014542552508656,0.44485824307148225,0.4409219685547648,0.443260039301678,0.2474819366159623,0.23875963950241297,0.49433728974147073,0.45146999821077083,0.15730899933607606,0.29184181009535937,0.10273120004082101,0.005621465655472476
1637897104.262,0.28219942158505285,0.2986041075805562,0.48376026213789597,0.4707543132344314,0.443277302726545,0.13216870382964116,0.24691729073308666,0.4788641612302497,0.25849344492826093,0.4428619070489326,0.46113492869320305,0.43771898230216166,0.12426775554112737,0.12243292850833491,0.12305756855381514,0.05386589912434816,0.23368120396902897,0.1148395421196394,0.24836775654628376,0.43774211982950684,0.45160746772860316,0.23752095690728087,0.1088949552051042,0.26902198941025157,0.2487247273745533,0.4406086526918566,0.47576003241158615,0.4932952921882864,0.2495487866790695,0.4442800155776999,0.43962337195402684,0.44360037535422003,0.2471068183896336,0.23872158233873636,0.49491712963494816,0.4725062862820929,0.1542688960932469,0.2908881009151222,0.11390139836304214,0.005589404323194769
1637897119.289,0.28219942158505285,0.2986041075805562,0.48376026213789597,0.4707543132344314,0.443277302726545,0.13216870382964116,0.24691729073308666,0.4788641612302497,0.25849344492826093,0.4428619070489326,0.46113492869320305,0.43771898230216166,0.12426775554112737,0.12243292850833491,0.12305756855381514,0.05386589912434816,0.23368120396902897,0.1148395421196394,0.24836775654628376,0.43774211982950684,0.45160746772860316,0.23752095690728087,0.1088949552051042,0.26902198941025157,0.2487247273745533,0.4406086526918566,0.47576003241158615,0.4932952921882864,0.2495487866790695,0.4442800155776999,0.43962337195402684,0.44360037535422003,0.2471068183896336,0.23872158233873636,0.49491712963494816,0.4725062862820929,0.1542688960932469,0.2908881009151222,0.11390139836304214,0.005589404323194769
1637897134.319,0.2712609769145172,0.2737077126351086,0.4395922733750727,0.47161973295214443,0.44372447561087525,0.13211827878699556,0.23811279786048284,0.4796976012908651,0.25886040451956394,0.44330322955894697,0.4518219064921606,0.4419725641444574,0.12441729771493426,0.12271631166220642,0.12284812698516344,0.05399161971693152,0.23701608434047916,0.11403798160591966,0.2484789971296843,0.4380537003263607,0.4751943298862206,0.22103910713875302,0.11297655116493333,0.26944594950219114,0.24839194969830414,0.44210748720682413,0.4739328113672945,0.49280099353873164,0.25032838723155826,0.44510967410565405,0.4404118104117022,0.4439278179367371,0.24712744203208925,0.23902031528018297,0.49381003315086147,0.4440640637848187,0.15296066890023685,0.2911578666164591,0.11030819278651971,0.005573435523947507
1637897149.347,0.2712609769145172,0.2737077126351086,0.4395922733750727,0.47161973295214443,0.44372447561087525,0.13211827878699556,0.23811279786048284,0.4796976012908651,0.25886040451956394,0.44330322955894697,0.4518219064921606,0.4419725641444574,0.12441729771493426,0.12271631166220642,0.12284812698516344,0.05399161971693152,0.23701608434047916,0.11403798160591966,0.2484789971296843,0.4380537003263607,0.4751943298862206,0.22103910713875302,0.11297655116493333,0.26944594950219114,0.24839194969830414,0.44210748720682413,0.4739328113672945,0.49280099353873164,0.25032838723155826,0.44510967410565405,0.4404118104117022,0.4439278179367371,0.24712744203208925,0.23902031528018297,0.49381003315086147,0.4440640637848187,0.15296066890023685,0.2911578666164591,0.11030819278651971,0.005573435523947507
1637897164.377,0.268118208954647,0.2987914363391485,0.46019598933264333,0.4726665714177595,0.4434416867857915,0.1318211188207949,0.2468849035663646,0.4381233282909532,0.2582312844696301,0.44342788824398394,0.4893920807539053,0.4444877675483453,0.12402501833209593,0.12343034162859501,0.12279738927599562,0.054117024698327534,0.22249136581218865,0.11412460531447416,0.2488061201147491,0.4385683241999182,0.4549536995212433,0.23720428395910148,0.11410589628926596,0.24897357761559405,0.2481753684268418,0.4421222259257436,0.47435936476261076,0.4944904676551698,0.2501415096254815,0.44452093466853415,0.44105565880370523,0.44282220918768866,0.24683717717646847,0.2400456069758332,0.47790333247326977,0.4505443899875301,0.14034446648475937,0.2902431295253173,0.1142792416310578,0.0052837657445562285
1637897179.416,0.268118208954647,0.2987914363391485,0.46019598933264333,0.4726665714177595,0.4434416867857915,0.1318211188207949,0.2468849035663646,0.4381233282909532,0.2582312844696301,0.44342788824398394,0.4893920807539053,0.4444877675483453,0.12402501833209593,0.12343034162859501,0.12279738927599562,0.054117024698327534,0.22249136581218865,0.11412460531447416,0.2488061201147491,0.4385683241999182,0.4549536995212433,0.23720428395910148,0.11410589628926596,0.24897357761559405,0.2481753684268418,0.4421222259257436,0.47435936476261076,0.4944904676551698,0.2501415096254815,0.44452093466853415,0.44105565880370523,0.44282220918768866,0.24683717717646847,0.2400456069758332,0.47790333247326977,0.4505443899875301,0.14034446648475937,0.2902431295253173,0.1142792416310578,0.0052837657445562285
1637897194.437,0.282494122080835,0.2991391806409499,0.4473290152203745,0.47117487367195443,0.4428040506515949,0.13159627987432526,0.24699225561035848,0.44689334952522997,0.2569580251248424,0.4440586344509806,0.46201148058912644,0.46899908485333897,0.12381953260587544,0.123116981480384,0.1231951792707846,0.05417770244838939,0.22614539368976477,0.11356334292615804,0.24728574508250872,0.43863391796815465,0.46690157900616214,0.23685427608066148,0.11376742906235149,0.27408439526879413,0.24711058108186018,0.4427851417312866,0.4428212361920732,0.49255507783154084,0.2493114503105151,0.4455978544319513,0.4411670313135239,0.4429225527098712,0.24698915550223344,0.24018999226074977,0.4795059809504677,0.4502011840300751,0.153486721663894,0.29074744154451915,0.112929460137275,0.005577431974175282
1637897209.47,0.282494122080835,0.2991391806409499,0.4473290152203745,0.47117487367195443,0.4428040506515949,0.13159627987432526,0.24699225561035848,0.44689334952522997,0.2569580251248424,0.4440586344509806,0.46201148058912644,0.46899908485333897,0.12381953260587544,0.123116981480384,0.1231951792707846,0.05417770244838939,0.22614539368976477,0.11356334292615804,0.24728574508250872,0.43863391796815465,0.46690157900616214,0.23685427608066148,0.11376742906235149,0.27408439526879413,0.24711058108186018,0.4427851417312866,0.4428212361920732,0.49255507783154084,0.2493114503105151,0.4455978544319513,0.4411670313135239,0.4429225527098712,0.24698915550223344,0.24018999226074977,0.4795059809504677,0.4502011840300751,0.153486721663894,0.29074744154451915,0.112929460137275,0.005577431974175282
1637897224.499,0.2818412643105721,0.27789406476104417,0.4401306676398712,0.4714846390262837,0.44394123006289576,0.1326828825615396,0.2400819954936808,0.48307275634573754,0.25814293489236817,0.4446872538564156,0.44832568010337787,0.4563502522587169,0.124037290636657,0.12220676843768596,0.12370316895163597,0.05395747165106199,0.21941019743678303,0.1126543901183425,0.24676696207267323,0.4390493753383151,0.4749926325162215,0.2363832374254819,0.11338462450679085,0.27407436596760654,0.24709918294044583,0.44435007864092035,0.4321238378281169,0.49222261996916095,0.2483211716622824,0.44664276252812385,0.44267572036798036,0.4429251663357394,0.2480843371218859,0.23922003002563347,0.44156654135572937,0.47588513816459543,0.15295029953266084,0.2898496931291447,0.11244740392067928,0.005346748739954491
1637897239.528,0.2818412643105721,0.27789406476104417,0.4401306676398712,0.4714846390262837,0.44394123006289576,0.1326828825615396,0.2400819954936808,0.48307275634573754,0.25814293489236817,0.4446872538564156,0.44832568010337787,0.4563502522587169,0.124037290636657,0.12220676843768596,0.12370316895163597,0.05395747165106199,0.21941019743678303,0.1126543901183425,0.24676696207267323,0.4390493753383151,0.4749926325162215,0.2363832374254819,0.11338462450679085,0.27407436596760654,0.24709918294044583,0.44435007864092035,0.4321238378281169,0.49222261996916095,0.2483211716622824,0.44664276252812385,0.44267572036798036,0.4429251663357394,0.2480843371218859,0.23922003002563347,0.44156654135572937,0.47588513816459543,0.15295029953266084,0.2898496931291447,0.11244740392067928,0.005346748739954491
1637897254.555,0.28056021880416315,0.2905237850050335,0.4767898999087426,0.47110860476663985,0.4449522464729494,0.13325016457436484,0.23409631549185023,0.460557194264548,0.2580023360238356,0.4452718344007927,0.45533526339279845,0.46538020239188516,0.12421736681662279,0.12166339064377135,0.12384638675952615,0.05386975762366079,0.23438989241060482,0.11263532999426516,0.24668748077839142,0.4399691255181853,0.4728751760351592,0.22928789946946676,0.10950574877260288,0.27476281268828534,0.24692802510516854,0.44471027932511287,0.4712550772647562,0.4919631336742202,0.24812238429799893,0.447428475397353,0.44324393019342806,0.4436820223409649,0.24831823633475283,0.23850251894206476,0.45066032647379456,0.4753469735875645,0.14764369669715588,0.2900064607152381,0.11188484051369739,0.005599782517758778
1637897269.586,0.28056021880416315,0.2905237850050335,0.4767898999087426,0.47110860476663985,0.4449522464729494,0.13325016457436484,0.23409631549185023,0.460557194264548,0.2580023360238356,0.4452718344007927,0.45533526339279845,0.46538020239188516,0.12421736681662279,0.12166339064377135,0.12384638675952615,0.05386975762366079,0.23438989241060482,0.11263532999426516,0.24668748077839142,0.4399691255181853,0.4728751760351592,0.22928789946946676,0.10950574877260288,0.27476281268828534,0.24692802510516854,0.44471027932511287,0.4712550772647562,0.4919631336742202,0.24812238429799893,0.447428475397353,0.44324393019342806,0.4436820223409649,0.24831823633475283,0.23850251894206476,0.45066032647379456,0.4753469735875645,0.14764369669715588,0.2900064607152381,0.11188484051369739,0.005599782517758778
1637897284.613,0.280312070673876,0.27198061742233004,0.4759762919813042,0.4713830273818476,0.4447446167836453,0.13257841220798272,0.22428564109491567,0.46251169619981114,0.2586123588660734,0.4462481756951433,0.47452888315712227,0.48760432435979995,0.12450508901095644,0.12174887600601256,0.12420285972433995,0.05386596238573991,0.23541754555230357,0.1131230857380893,0.24691203278522364,0.4399237302047072,0.45959944109237383,0.23491897065181305,0.1133255615126425,0.2620287272404809,0.24739290282920648,0.4438018394615007,0.4713084005595251,0.49209035014910335,0.24824503975468226,0.448417868643318,0.44256225594475884,0.44429633901453724,0.24803188091388267,0.23923848713835066,0.4583498248156068,0.46081218447258837,0.1507106541413082,0.2904728711546608,0.11212698815731448,0.005557386123834833
