"Time","pod:recommendationservice-w2-5bbcb977f8-lkmvr_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-jq6tk_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-2zlvr_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zw7xk_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-ljsdm_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-pzjqw_service:currencyservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-549n5_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5782h_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-9v4xj_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-pmqps_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-nwxlf_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-h66jh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8hj5f_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-wv8zx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-xsq4d_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-nlspf_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-864jf_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-8drwd_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-9k248_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-7nrw6_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-d2b58_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-n55s4_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-n2m46_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-tc5p6_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-jbjlz_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-jllmn_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-md4cd_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-b2kmp_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-7wwdb_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-tfl5g_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-5d5fr_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7llk9_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-lf4wv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vrzdn_service:recommendationservice_node:worker--4.novalocal"
1637898387.538,0.1313475900387414,0.2965656092717761,0.48541526842621285,0.25080001426218695,0.24963251396718114,0.12312169165044448,0.4426533791809832,0.26020680186869694,0.25229551332292427,0.43988595545905784,0.24521006773850623,0.4576031478138661,0.4527021284867395,0.44379054690241015,0.2376264237322172,0.48513476862476235,0.4787368241347027,0.439807713750955,0.43859519564624905,0.4338411176719229,0.4729326694069227,0.23987044543539882,0.11542016772613575,0.12282605897248236,0.4734799997045353,0.1101970738433094,0.4894680516427631,0.2883526483889074,0.4367764553299375,0.24774427884090233,0.10458947474485017,0.00479938533972259,0.4738738647274086,0.24083363709959776,0.2777714499817655,0.12385892838198048,0.0558085061373097,0.2890865303599974,0.4519421164082425,0.1526811397175657
1637898402.557,0.1313475900387414,0.2965656092717761,0.48541526842621285,0.25080001426218695,0.24963251396718114,0.12312169165044448,0.4426533791809832,0.26020680186869694,0.25229551332292427,0.43988595545905784,0.24521006773850623,0.4576031478138661,0.4527021284867395,0.44379054690241015,0.2376264237322172,0.48513476862476235,0.4787368241347027,0.439807713750955,0.43859519564624905,0.4338411176719229,0.4729326694069227,0.23987044543539882,0.11542016772613575,0.12282605897248236,0.4734799997045353,0.1101970738433094,0.4894680516427631,0.2883526483889074,0.4367764553299375,0.24774427884090233,0.10458947474485017,0.00479938533972259,0.4738738647274086,0.24083363709959776,0.2777714499817655,0.12385892838198048,0.0558085061373097,0.2890865303599974,0.4519421164082425,0.1526811397175657
1637898417.569,0.1302039232025458,0.2975270743090678,0.48573819095101844,0.2507353591624625,0.24883959836948957,0.1226926482260225,0.4413329914637192,0.2605492235112442,0.2529145049960455,0.4394757386322595,0.24448508364689245,0.495449767148627,0.45592099183491686,0.4434485051487504,0.2374664333574632,0.43265782111475226,0.4850848650524387,0.43980813454949375,0.43808590900860045,0.4330044592894599,0.46839258569962516,0.22748306202619734,0.1145184353862723,0.12326473371855193,0.46568073369498564,0.10921124556473277,0.460329384095605,0.2879276908076731,0.43749716228909147,0.23864841874837686,0.11177340012011894,0.0053380918960397395,0.4739979521288323,0.23996957878834838,0.273969539715226,0.12360417462553591,0.05584870715353471,0.28756349681770976,0.4566354782274215,0.1472712385096882
1637898432.588,0.1302039232025458,0.2975270743090678,0.48573819095101844,0.2507353591624625,0.24883959836948957,0.1226926482260225,0.4413329914637192,0.2605492235112442,0.2529145049960455,0.4394757386322595,0.24448508364689245,0.495449767148627,0.45592099183491686,0.4434485051487504,0.2374664333574632,0.43265782111475226,0.4850848650524387,0.43980813454949375,0.43808590900860045,0.4330044592894599,0.46839258569962516,0.22748306202619734,0.1145184353862723,0.12326473371855193,0.46568073369498564,0.10921124556473277,0.460329384095605,0.2879276908076731,0.43749716228909147,0.23864841874837686,0.11177340012011894,0.0053380918960397395,0.4739979521288323,0.23996957878834838,0.273969539715226,0.12360417462553591,0.05584870715353471,0.28756349681770976,0.4566354782274215,0.1472712385096882
1637898447.604,0.13135608843786079,0.29622329757210275,0.48499275024609867,0.25092009606468535,0.24842925047127068,0.12205084188682769,0.4418792866814839,0.25980272757613326,0.252743951450469,0.43919259005626,0.24468930290155566,0.49492530961314646,0.4819168719960805,0.4443758491049238,0.23830339894519936,0.47462708443464713,0.45274379903309825,0.43942894008411615,0.4390180381324462,0.4331061435495348,0.4804271425245684,0.23947365246921296,0.1148409015842037,0.12326634690473978,0.4732140818043946,0.11460470324088276,0.4682829464130857,0.28293996953780376,0.43728297298694396,0.24682763187239215,0.11161687843321244,0.005361212490083492,0.4738686373388262,0.24013856618350082,0.27249463882332925,0.12345198852365571,0.055822758121562885,0.28933502786693616,0.46793134617845256,0.15005201470023496
1637898462.622,0.13135608843786079,0.29622329757210275,0.48499275024609867,0.25092009606468535,0.24842925047127068,0.12205084188682769,0.4418792866814839,0.25980272757613326,0.252743951450469,0.43919259005626,0.24468930290155566,0.49492530961314646,0.4819168719960805,0.4443758491049238,0.23830339894519936,0.47462708443464713,0.45274379903309825,0.43942894008411615,0.4390180381324462,0.4331061435495348,0.4804271425245684,0.23947365246921296,0.1148409015842037,0.12326634690473978,0.4732140818043946,0.11460470324088276,0.4682829464130857,0.28293996953780376,0.43728297298694396,0.24682763187239215,0.11161687843321244,0.005361212490083492,0.4738686373388262,0.24013856618350082,0.27249463882332925,0.12345198852365571,0.055822758121562885,0.28933502786693616,0.46793134617845256,0.15005201470023496
1637898477.637,0.13069434557019988,0.2952017497521207,0.4848450462350285,0.25108466462974977,0.24824574035897515,0.12200437810300899,0.4443788000319933,0.25979229278803556,0.252022904598664,0.4401937945783938,0.24556906146670207,0.4573193236221942,0.4585889589292439,0.4446926139813262,0.23782492096999125,0.4845473503527863,0.48238978805319177,0.4403688654893487,0.44009869604577717,0.4339231266742197,0.48101631793401184,0.23539727772020763,0.11549554202181334,0.1235889593105205,0.4734490790597975,0.11425826434413075,0.4682015667094163,0.288100779755445,0.43857920378091275,0.24830068367955477,0.11219855544927089,0.005414613586067254,0.4732028545930969,0.23385448420731594,0.25856207538742687,0.12386264456871074,0.05568694567028161,0.29006547555113726,0.4674893693944393,0.14303928967456586
1637898492.651,0.13069434557019988,0.2952017497521207,0.4848450462350285,0.25108466462974977,0.24824574035897515,0.12200437810300899,0.4443788000319933,0.25979229278803556,0.252022904598664,0.4401937945783938,0.24556906146670207,0.4573193236221942,0.4585889589292439,0.4446926139813262,0.23782492096999125,0.4845473503527863,0.48238978805319177,0.4403688654893487,0.44009869604577717,0.4339231266742197,0.48101631793401184,0.23539727772020763,0.11549554202181334,0.1235889593105205,0.4734490790597975,0.11425826434413075,0.4682015667094163,0.288100779755445,0.43857920378091275,0.24830068367955477,0.11219855544927089,0.005414613586067254,0.4732028545930969,0.23385448420731594,0.25856207538742687,0.12386264456871074,0.05568694567028161,0.29006547555113726,0.4674893693944393,0.14303928967456586
1637898507.668,0.13065099760595777,0.2950090556697168,0.4848293921571549,0.250527628705435,0.24817498529540538,0.12195647162285891,0.44549471742025276,0.25934084619853787,0.2514921937994439,0.44091174260097865,0.24639603883768962,0.4817402759135847,0.47315409508637807,0.4450794547118734,0.23763638881070498,0.4394446867339506,0.44235795019818724,0.44135894592811403,0.4405767714815481,0.4346426213259267,0.4809410370773076,0.23933097434485773,0.1143157159968769,0.12343160026669418,0.47352760136590233,0.10828715660769456,0.4760129761944635,0.26781394090662514,0.4396682142074446,0.2478080420646566,0.11201581695554491,0.00539681788409668,0.47305546998047554,0.23980726250444423,0.24247355644496865,0.12366266336084447,0.055507762847848134,0.28181656245927506,0.47439860879051665,0.1441562455441022
1637898522.685,0.13065099760595777,0.2950090556697168,0.4848293921571549,0.250527628705435,0.24817498529540538,0.12195647162285891,0.44549471742025276,0.25934084619853787,0.2514921937994439,0.44091174260097865,0.24639603883768962,0.4817402759135847,0.47315409508637807,0.4450794547118734,0.23763638881070498,0.4394446867339506,0.44235795019818724,0.44135894592811403,0.4405767714815481,0.4346426213259267,0.4809410370773076,0.23933097434485773,0.1143157159968769,0.12343160026669418,0.47352760136590233,0.10828715660769456,0.4760129761944635,0.26781394090662514,0.4396682142074446,0.2478080420646566,0.11201581695554491,0.00539681788409668,0.47305546998047554,0.23980726250444423,0.24247355644496865,0.12366266336084447,0.055507762847848134,0.28181656245927506,0.47439860879051665,0.1441562455441022
1637898537.874,0.1298715031646009,0.29478925313808835,0.48606869410240716,0.2508514280924605,0.24906809085627757,0.12184025491210833,0.445783224222695,0.2606842462958717,0.25145746439829125,0.44103730373840144,0.24642869936856432,0.46832774384822484,0.4767712271769114,0.4449025123264961,0.23659412847214562,0.47790862288939073,0.4486887788621223,0.4409305120775359,0.4405677374553489,0.43459333539791106,0.4778493562376703,0.23951936896073792,0.11353569678965383,0.12402115083285176,0.4711558964617461,0.11334486399559032,0.46248230995837303,0.27717658685224156,0.4400478402441803,0.24586124554388034,0.10745043524349546,0.0054419304382113155,0.47330309530859405,0.23826980252321375,0.27874912904991805,0.12398786294394462,0.05553206205898632,0.28689056420672776,0.4458605275141573,0.15603469853586527
1637898552.914,0.1298715031646009,0.29478925313808835,0.48606869410240716,0.2508514280924605,0.24906809085627757,0.12184025491210833,0.445783224222695,0.2606842462958717,0.25145746439829125,0.44103730373840144,0.24642869936856432,0.46832774384822484,0.4767712271769114,0.4449025123264961,0.23659412847214562,0.47790862288939073,0.4486887788621223,0.4409305120775359,0.4405677374553489,0.43459333539791106,0.4778493562376703,0.23951936896073792,0.11353569678965383,0.12402115083285176,0.4711558964617461,0.11334486399559032,0.46248230995837303,0.27717658685224156,0.4400478402441803,0.24586124554388034,0.10745043524349546,0.0054419304382113155,0.47330309530859405,0.23826980252321375,0.27874912904991805,0.12398786294394462,0.05553206205898632,0.28689056420672776,0.4458605275141573,0.15603469853586527
1637898567.929,0.1294555926457641,0.2952979599992959,0.4866753335061772,0.251823476755113,0.24977888508649349,0.12187289380699864,0.4471042019808523,0.260948450897604,0.2522738005332638,0.4427944790319438,0.2465073733426278,0.46592766743029657,0.4516945790205986,0.4451573182018855,0.23620398915732221,0.4860102520519193,0.4540384415098624,0.44101238640757184,0.4405517409426466,0.434304710803305,0.4767359605769488,0.2277955113755638,0.10949066185681178,0.12439347593860746,0.47055929231610005,0.11021067753373134,0.4753232950615549,0.2738561709929618,0.44063608702574325,0.23499466583098022,0.11206102285925135,0.005456569221542964,0.4752234275933275,0.22628585448363162,0.2579369244187949,0.12384315140281649,0.055752631918700814,0.2849462657824574,0.46688028840199325,0.15827738566814295
1637898582.953,0.1294555926457641,0.2952979599992959,0.4866753335061772,0.251823476755113,0.24977888508649349,0.12187289380699864,0.4471042019808523,0.260948450897604,0.2522738005332638,0.4427944790319438,0.2465073733426278,0.46592766743029657,0.4516945790205986,0.4451573182018855,0.23620398915732221,0.4860102520519193,0.4540384415098624,0.44101238640757184,0.4405517409426466,0.434304710803305,0.4767359605769488,0.2277955113755638,0.10949066185681178,0.12439347593860746,0.47055929231610005,0.11021067753373134,0.4753232950615549,0.2738561709929618,0.44063608702574325,0.23499466583098022,0.11206102285925135,0.005456569221542964,0.4752234275933275,0.22628585448363162,0.2579369244187949,0.12384315140281649,0.055752631918700814,0.2849462657824574,0.46688028840199325,0.15827738566814295
