"Time","pod:frontend-w1-599b6846df-jwntn_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-7xf69_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wdcct_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-f9tjt_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-bw2q7_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wcmd2_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-2zvvr_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ffmqd_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-kc8d6_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-pl89v_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-r26z7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-fs5w9_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-ld2lt_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zblw7_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-57nw5_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nxrn8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-pct68_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wqdvb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-czvtr_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jhc2j_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-n69p4_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-qdkp6_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8ff2l_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vnc2d_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-schj2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vtf5m_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-4b58f_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-wbdj5_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-zbkrn_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-frxfq_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-crhc9_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cxhkt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-g94c5_service:frontend_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-5th7s_service:frontend_node:worker--4.novalocal"
1637900981.624,0.48876063305282336,0.44176001357342465,0.44352866145447756,0.4423156164683795,0.4849941854671606,0.25892114113063663,0.12511385829686592,0.24822588134501802,0.28885875394330485,0.11034618307012674,0.2750068378386226,0.49114571842180565,0.4432346390005184,0.24775535623335898,0.240229536172814,0.2489559204816712,0.12494046848124364,0.05498314530138066,0.4551212817652192,0.24148720938086238,0.4727364977717415,0.48465284881785875,0.15371969479686692,0.29402906710344123,0.4390532345290531,0.12787699146163228,0.47078575844049253,0.23394767139291517,0.11550980890936922,0.433928085002071,0.45747520048264767,0.29725886310674027,0.12378903391553564,0.11291425192919338,0.46517808438879066,0.2468087531506618,0.24957937348289533,0.44324337838431827,0.005552109666301158,0.44610419877033675
1637900996.642,0.48883088253850165,0.440991457577497,0.44345321354391554,0.4418644741346894,0.4457200716853764,0.2601139475005712,0.1262120815675264,0.24897343112506587,0.2864840053575027,0.11385042690792405,0.27156216063746297,0.4902071028748697,0.4424024217296429,0.24050239735776852,0.22836704415206663,0.24937912010140412,0.12395357864596498,0.05472881136083036,0.4630035140868214,0.22692378043353684,0.4693576521792134,0.47842257727839704,0.15401280258437583,0.2948960008470128,0.4392394436852676,0.1292147953809291,0.47990636595316905,0.23443088719207045,0.11515065870901986,0.4337063205574711,0.4730277926344346,0.29633543638589405,0.12412667553669715,0.11576122062371166,0.4739284315299298,0.24780005104198954,0.24938705658782084,0.44233350347619016,0.005324625757982388,0.481967180326559
1637901011.658,0.48883088253850165,0.440991457577497,0.44345321354391554,0.4418644741346894,0.4457200716853764,0.2601139475005712,0.1262120815675264,0.24897343112506587,0.2864840053575027,0.11385042690792405,0.27156216063746297,0.4902071028748697,0.4424024217296429,0.24050239735776852,0.22836704415206663,0.24937912010140412,0.12395357864596498,0.05472881136083036,0.4630035140868214,0.22692378043353684,0.4693576521792134,0.47842257727839704,0.15401280258437583,0.2948960008470128,0.4392394436852676,0.1292147953809291,0.47990636595316905,0.23443088719207045,0.11515065870901986,0.4337063205574711,0.4730277926344346,0.29633543638589405,0.12412667553669715,0.11576122062371166,0.4739284315299298,0.24780005104198954,0.24938705658782084,0.44233350347619016,0.005324625757982388,0.481967180326559
1637901026.672,0.4885600410676821,0.44027165682970226,0.4426371890800683,0.4412263010172104,0.460817494090351,0.26092005995807155,0.12515424162372468,0.24855772512445096,0.28631644960543645,0.11512704917632621,0.2588013916572557,0.49084786317158824,0.44170177446569053,0.24753502471051445,0.23885893916169648,0.2501590215310687,0.12357519959111823,0.05442903384367242,0.46302522576799926,0.2302638076668691,0.4912958642838658,0.4760610967960649,0.14910315606278052,0.2942088968943225,0.4383040218755012,0.12868553316299636,0.48040443327129645,0.23934078704190132,0.11114088120129176,0.4324029004255727,0.48213898440232117,0.28340646888564763,0.12395807284807696,0.10801950538196838,0.45502932258463746,0.24731037353496704,0.24926185537645945,0.4427187179029405,0.005441488430193524,0.4809641754554227
1637901041.688,0.4885600410676821,0.44027165682970226,0.4426371890800683,0.4412263010172104,0.460817494090351,0.26092005995807155,0.12515424162372468,0.24855772512445096,0.28631644960543645,0.11512704917632621,0.2588013916572557,0.49084786317158824,0.44170177446569053,0.24753502471051445,0.23885893916169648,0.2501590215310687,0.12357519959111823,0.05442903384367242,0.46302522576799926,0.2302638076668691,0.4912958642838658,0.4760610967960649,0.14910315606278052,0.2942088968943225,0.4383040218755012,0.12868553316299636,0.48040443327129645,0.23934078704190132,0.11114088120129176,0.4324029004255727,0.48213898440232117,0.28340646888564763,0.12395807284807696,0.10801950538196838,0.45502932258463746,0.24731037353496704,0.24926185537645945,0.4427187179029405,0.005441488430193524,0.4809641754554227
1637901056.873,0.48821773750105346,0.4385833201584126,0.44163829771522367,0.44099609236604675,0.47433716604575743,0.2607603899682719,0.12447119111816149,0.2484837035378678,0.2896620816284662,0.11154688335296713,0.25449680073303116,0.4900783492462041,0.44107733453628817,0.24679852651006162,0.22623222318642427,0.24962899882644185,0.12318037379951499,0.05254853160551924,0.4612204691973979,0.22853224316839316,0.4738081752391301,0.4774694773162861,0.14733243535717944,0.28954243771211124,0.4376120267769811,0.12927167809628728,0.47814543388915054,0.23854289945634974,0.11404124491565651,0.43285335950867326,0.45088137611679274,0.27866130632009656,0.1242609190762503,0.11613532506524454,0.46740552017983705,0.24767479084261995,0.24921896098838,0.44272875306653164,0.0056257295642042505,0.44295628949161303
1637901071.913,0.48821773750105346,0.4385833201584126,0.44163829771522367,0.44099609236604675,0.47433716604575743,0.2607603899682719,0.12447119111816149,0.2484837035378678,0.2896620816284662,0.11154688335296713,0.25449680073303116,0.4900783492462041,0.44107733453628817,0.24679852651006162,0.22623222318642427,0.24962899882644185,0.12318037379951499,0.05254853160551924,0.4612204691973979,0.22853224316839316,0.4738081752391301,0.4774694773162861,0.14733243535717944,0.28954243771211124,0.4376120267769811,0.12927167809628728,0.47814543388915054,0.23854289945634974,0.11404124491565651,0.43285335950867326,0.45088137611679274,0.27866130632009656,0.1242609190762503,0.11613532506524454,0.46740552017983705,0.24767479084261995,0.24921896098838,0.44272875306653164,0.0056257295642042505,0.44295628949161303
1637901086.93,0.48786073339210767,0.4382158242268238,0.44181178050788844,0.4409770930526487,0.44692513761960295,0.2614209387639915,0.12420747526498482,0.24866474082732146,0.2948705055157697,0.1146671023950841,0.258552396733034,0.48976396006873213,0.44070488545120745,0.24585228442399287,0.23726295358812605,0.2511118739012291,0.12382567318233215,0.050742750148535756,0.4590865664604309,0.23745327458751544,0.47336993412555917,0.4885160594601277,0.14833368969341865,0.29102545684459846,0.4376001126345235,0.1291279257989228,0.47588165146560935,0.22911349697722855,0.11389943447322286,0.43216747827527513,0.45942264370368047,0.28395189840377033,0.12439128050443166,0.11535971674945927,0.4906965512722844,0.2482574255023492,0.249625482215941,0.44309627018570674,0.007974111404640213,0.4584280656252799
1637901101.949,0.48786073339210767,0.4382158242268238,0.44181178050788844,0.4409770930526487,0.44692513761960295,0.2614209387639915,0.12420747526498482,0.24866474082732146,0.2948705055157697,0.1146671023950841,0.258552396733034,0.48976396006873213,0.44070488545120745,0.24585228442399287,0.23726295358812605,0.2511118739012291,0.12382567318233215,0.050742750148535756,0.4590865664604309,0.23745327458751544,0.47336993412555917,0.4885160594601277,0.14833368969341865,0.29102545684459846,0.4376001126345235,0.1291279257989228,0.47588165146560935,0.22911349697722855,0.11389943447322286,0.43216747827527513,0.45942264370368047,0.28395189840377033,0.12439128050443166,0.11535971674945927,0.4906965512722844,0.2482574255023492,0.249625482215941,0.44309627018570674,0.007974111404640213,0.4584280656252799
1637901116.967,0.48821399700541745,0.43994886272626277,0.44209232916786034,0.4426350512483212,0.45303371052299035,0.2601812471630181,0.12458070384020942,0.24926524454980425,0.28631677397458244,0.11376496813632253,0.27531772524525644,0.4897690154309506,0.44094140168472623,0.2434631677051033,0.23562989642516047,0.25117386820684245,0.12413663727897434,0.04796804883434018,0.45774341001502394,0.2261496497022334,0.4779648864082524,0.4533209892466457,0.14868267209676436,0.2916951815333376,0.4377758961060575,0.12977117936831617,0.4751852129101328,0.23714146519756057,0.10944129181603096,0.43293739849682933,0.4727919645482736,0.28297128018714884,0.12446806047671616,0.1143119997919817,0.4912494360769438,0.24858201789142226,0.25010975294975896,0.44360519846662105,0.011461673215683359,0.48592859477281675
1637901131.984,0.48821399700541745,0.43994886272626277,0.44209232916786034,0.4426350512483212,0.45303371052299035,0.2601812471630181,0.12458070384020942,0.24926524454980425,0.28631677397458244,0.11376496813632253,0.27531772524525644,0.4897690154309506,0.44094140168472623,0.2434631677051033,0.23562989642516047,0.25117386820684245,0.12413663727897434,0.04796804883434018,0.45774341001502394,0.2261496497022334,0.4779648864082524,0.4533209892466457,0.14868267209676436,0.2916951815333376,0.4377758961060575,0.12977117936831617,0.4751852129101328,0.23714146519756057,0.10944129181603096,0.43293739849682933,0.4727919645482736,0.28297128018714884,0.12446806047671616,0.1143119997919817,0.4912494360769438,0.24858201789142226,0.25010975294975896,0.44360519846662105,0.011461673215683359,0.48592859477281675
1637901147.01,0.4881880714475368,0.4406898596882054,0.44252347064682507,0.4423489778604969,0.451466137180039,0.25957003770305975,0.12451279087229457,0.24960158307854374,0.29390919612681554,0.1046698465650998,0.2699670158650185,0.48967965084199255,0.44089846931010157,0.24353852494437683,0.2348091030203705,0.25192787683638346,0.12397245454203021,0.04535112241124785,0.4200199741278918,0.22947291303618464,0.45782252826759495,0.4579286295576022,0.14737985369312667,0.28972046967589304,0.43796552823669194,0.12985528919044742,0.45079888430429144,0.2372633347860335,0.11008597209956278,0.433119209206807,0.4742858824249643,0.2811368968295269,0.12445432520327143,0.1100340183661114,0.4492953638556403,0.24938549121261372,0.24853151606602208,0.44399448208651493,0.014166319299546998,0.4405726598847394
1637901162.027,0.4881880714475368,0.4406898596882054,0.44252347064682507,0.4423489778604969,0.451466137180039,0.25957003770305975,0.12451279087229457,0.24960158307854374,0.29390919612681554,0.1046698465650998,0.2699670158650185,0.48967965084199255,0.44089846931010157,0.24353852494437683,0.2348091030203705,0.25192787683638346,0.12397245454203021,0.04535112241124785,0.4200199741278918,0.22947291303618464,0.45782252826759495,0.4579286295576022,0.14737985369312667,0.28972046967589304,0.43796552823669194,0.12985528919044742,0.45079888430429144,0.2372633347860335,0.11008597209956278,0.433119209206807,0.4742858824249643,0.2811368968295269,0.12445432520327143,0.1100340183661114,0.4492953638556403,0.24938549121261372,0.24853151606602208,0.44399448208651493,0.014166319299546998,0.4405726598847394
1637901177.041,0.48842010308013534,0.44079800703337757,0.44313710740264955,0.44288093444875176,0.4781528917679855,0.25925423250568613,0.12530615925848002,0.24970120844195445,0.29399020595534614,0.10910316416613644,0.2710114503614641,0.4904240828937386,0.4396880353025675,0.23586642434621474,0.23459128052845263,0.25197012158036225,0.12371238594051143,0.0429484557077911,0.45732715154036807,0.23623190591701632,0.4883664646989881,0.4451058381298515,0.14259319628592904,0.2888225526776371,0.43832660370017934,0.13010042933617375,0.47342504152074627,0.23329986779886872,0.1143018291196531,0.4319264128668049,0.476673334491497,0.2760315583990977,0.1240121016956582,0.11375857177338822,0.4352560249359554,0.2492679766446083,0.24902756720237354,0.443647722553296,0.016955912672113195,0.4733634621714048
