"Time","pod:currencyservice-w2-6f8d8654c5-gplxx_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-hlxrt_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-z5kth_service:currencyservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-kmqsm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-ssf69_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-d97kl_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-x7mr8_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-z4dk2_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-s8rxn_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-2j88f_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-br8vq_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-kqdwc_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-snmb8_service:productcatalogservice_node:worker--1","pod:currencyservice-w4-649d8c7669-xtw49_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-754d7d8cd4-9kzl4_service:adservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-khd8d_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-jl899_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-nt5hp_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-p8f4z_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-f2lk2_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-9lp9g_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-tbdpc_service:frontend_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-f6kxw_service:frontend_node:worker--1","pod:frontend-w2-777d8d5dcb-q5pzv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-nvzgb_service:recommendationservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-9rpgf_service:redis-cart_node:worker--1","pod:currencyservice-w3-cd78b8fd6-df8lv_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-vwgg9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-g64kg_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-qf5dv_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-7mw89_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-n9kwx_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-vgmd6_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-sd8z4_service:frontend_node:worker--4.novalocal","pod:frontend-w3-599b6846df-mt8lc_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-5prch_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-r8n2s_service:frontend_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-2q9zc_service:cartservice_node:worker--1"
1642185376.981,0.4098280968617154,0.10970379579962156,0.39430361822811705,0.381821834746883,0.41555583013732406,0.24396999923655932,0.1320916514017227,0.44130668666021533,0.45384145022140615,0.25070966948940593,0.4491095788317299,0.4462221594593426,0.22957625144350172,0.4508425943525941,0.4437473572794801,0.2304779071491283,0.4524933101000662,0.229572924366909,0.4914962575357699,0.2274032186014991,0.4114225789242629,0.45563469611619223,0.3705942540766538,0.4700386910617439,0.09874611448977946,0.03465074367787204,0.3851330634957254,0.38334392119477734,0.4525869255639593,0.10347068783959595,0.09952757517625127,0.09373794845908572,0.4269687836940479,0.4496590437965797,0.4579788609265506,0.46522200937354163,0.45303655098190376,0.45295447751970175
1642185392.024,0.40991123845719524,0.10981585157203563,0.3946551283932735,0.382459154502122,0.41584193020556126,0.24354771080203666,0.12598967683159784,0.4303680810200636,0.46053656489675765,0.25787895930940663,0.4483636636970325,0.44522738589661287,0.20617419244794444,0.43474698329213585,0.4442532713611194,0.21889920212839317,0.4604178644820298,0.2301853689877691,0.4944405488212169,0.22684900032960437,0.4125487251400225,0.4588406501731162,0.3703814829525398,0.4706269318839773,0.09623224299183779,0.03412814597891169,0.38500527704860693,0.38432673871510253,0.45335692197310257,0.104123825255924,0.09949894008980661,0.09783921145291836,0.4187412876453309,0.47875132033593965,0.4571922477929875,0.4641197952930426,0.45707843745549076,0.4521669604045493
1642185407.048,0.40991123845719524,0.10981585157203563,0.3946551283932735,0.382459154502122,0.41584193020556126,0.24354771080203666,0.12598967683159784,0.4303680810200636,0.46053656489675765,0.25787895930940663,0.4483636636970325,0.44522738589661287,0.20617419244794444,0.43474698329213585,0.4442532713611194,0.21889920212839317,0.4604178644820298,0.2301853689877691,0.4944405488212169,0.22684900032960437,0.4125487251400225,0.4588406501731162,0.3703814829525398,0.4706269318839773,0.09623224299183779,0.03412814597891169,0.38500527704860693,0.38432673871510253,0.45335692197310257,0.104123825255924,0.09949894008980661,0.09783921145291836,0.4187412876453309,0.47875132033593965,0.4571922477929875,0.4641197952930426,0.45707843745549076,0.4521669604045493
1642185422.474,0.4113373539696006,0.11088671074391433,0.38231851569940944,0.38371731089824984,0.4169516047553463,0.24323105763686054,0.13224235394186606,0.4241937943268105,0.45412689290886066,0.2655046714847626,0.4458385612008857,0.4458321234034292,0.23077721246269925,0.4501626334143172,0.4446551801128148,0.2189013515809049,0.446433696483219,0.23045616907413247,0.48347521112952596,0.226264474967463,0.41210144239612234,0.4592997093738225,0.35481451448643697,0.4704888284016311,0.09684647700953594,0.031961713173977085,0.38670222927591713,0.38466823656005134,0.4558034396676713,0.1036785346364247,0.09905387687849096,0.09469337372173732,0.4210938947266281,0.4338961111580865,0.45744184055926773,0.4633569460259135,0.45867088676339707,0.4542902111559844
1642185437.542,0.4113373539696006,0.11088671074391433,0.38231851569940944,0.38371731089824984,0.4169516047553463,0.24323105763686054,0.13224235394186606,0.4241937943268105,0.45412689290886066,0.2655046714847626,0.4458385612008857,0.4458321234034292,0.23077721246269925,0.4501626334143172,0.4446551801128148,0.2189013515809049,0.446433696483219,0.23045616907413247,0.48347521112952596,0.226264474967463,0.41210144239612234,0.4592997093738225,0.35481451448643697,0.4704888284016311,0.09684647700953594,0.031961713173977085,0.38670222927591713,0.38466823656005134,0.4558034396676713,0.1036785346364247,0.09905387687849096,0.09469337372173732,0.4210938947266281,0.4338961111580865,0.45744184055926773,0.4633569460259135,0.45867088676339707,0.4542902111559844
1642185452.56,0.41242969947359515,0.11094715653396531,0.3964557994332729,0.3850695245515974,0.41853067524584314,0.24390113489066995,0.13361794018489587,0.3982424616902758,0.44075154850899767,0.26073230425640703,0.4475502518665376,0.4456724774195022,0.22580012384566203,0.436785182317788,0.4434276506930536,0.23063273098458034,0.42154919863692575,0.22502039669108986,0.4885886674961839,0.22588985779883075,0.4139163714138767,0.4605909217698805,0.3690325707037286,0.4696109444825845,0.09965888376706616,0.03450198307261443,0.3865796607963261,0.3855043477463417,0.4564385087989743,0.10324313764928278,0.09868962946582763,0.09825254467985294,0.4252618494212089,0.4619227974262607,0.45737174757472876,0.46242784834335465,0.459063216511488,0.4551141983201821
1642185467.58,0.41242969947359515,0.11094715653396531,0.3964557994332729,0.3850695245515974,0.41853067524584314,0.24390113489066995,0.13361794018489587,0.3982424616902758,0.44075154850899767,0.26073230425640703,0.4475502518665376,0.4456724774195022,0.22580012384566203,0.436785182317788,0.4434276506930536,0.23063273098458034,0.42154919863692575,0.22502039669108986,0.4885886674961839,0.22588985779883075,0.4139163714138767,0.4605909217698805,0.3690325707037286,0.4696109444825845,0.09965888376706616,0.03450198307261443,0.3865796607963261,0.3855043477463417,0.4564385087989743,0.10324313764928278,0.09868962946582763,0.09825254467985294,0.4252618494212089,0.4619227974262607,0.45737174757472876,0.46242784834335465,0.459063216511488,0.4551141983201821
1642185482.596,0.4127337666931284,0.11174452695015362,0.38504624397528564,0.38417794645388137,0.4191419546831134,0.24455458630912352,0.13518010631894292,0.4258095330423268,0.46129609836957963,0.2691336739268832,0.4470530932037823,0.4443378611225689,0.22594589108891935,0.4279077069401565,0.44103474157914113,0.22510548392284604,0.4335507480221662,0.22438785485427393,0.4951118317842557,0.2260299374068238,0.4139181499689659,0.46056475693609,0.36888571201182685,0.47099021920799,0.09970860675783785,0.03292862221151109,0.38559261387739563,0.38470368488846307,0.456422053340298,0.10310864043637541,0.0990507754115798,0.09451437415338455,0.42027835893000776,0.47193936532726766,0.4585521349440589,0.4640065870513887,0.45883805920193416,0.4364236323270795
1642185497.611,0.4127337666931284,0.11174452695015362,0.38504624397528564,0.38417794645388137,0.4191419546831134,0.24455458630912352,0.13518010631894292,0.4258095330423268,0.46129609836957963,0.2691336739268832,0.4470530932037823,0.4443378611225689,0.22594589108891935,0.4279077069401565,0.44103474157914113,0.22510548392284604,0.4335507480221662,0.22438785485427393,0.4951118317842557,0.2260299374068238,0.4139181499689659,0.46056475693609,0.36888571201182685,0.47099021920799,0.09970860675783785,0.03292862221151109,0.38559261387739563,0.38470368488846307,0.456422053340298,0.10310864043637541,0.0990507754115798,0.09451437415338455,0.42027835893000776,0.47193936532726766,0.4585521349440589,0.4640065870513887,0.45883805920193416,0.4364236323270795
1642185512.931,0.41467284940041504,0.11275722140641277,0.3947848338100633,0.38317271977104644,0.41845971038537066,0.24529065978817938,0.13408031311841923,0.4473705385870338,0.45388573005647775,0.2694856055960093,0.4473258898582368,0.4449145958576205,0.22360873483740631,0.43110784923919065,0.4207722645896554,0.2296530734470224,0.40311460434778235,0.2077906538785791,0.4951870327501561,0.22569769817858548,0.4145294777514237,0.46071866736628025,0.3511341230073208,0.47027540998211276,0.09659267121469164,0.03454856569497295,0.38553825467982983,0.38356677025666175,0.4550920637517759,0.10303209322849696,0.09851376520365684,0.09716271933553518,0.4151958182269111,0.4684447748223703,0.45763394229391563,0.46514242494935965,0.45658697289528694,0.4541955888718727
1642185527.959,0.41467284940041504,0.11275722140641277,0.3947848338100633,0.38317271977104644,0.41845971038537066,0.24529065978817938,0.13408031311841923,0.4473705385870338,0.45388573005647775,0.2694856055960093,0.4473258898582368,0.4449145958576205,0.22360873483740631,0.43110784923919065,0.4207722645896554,0.2296530734470224,0.40311460434778235,0.2077906538785791,0.4951870327501561,0.22569769817858548,0.4145294777514237,0.46071866736628025,0.3511341230073208,0.47027540998211276,0.09659267121469164,0.03454856569497295,0.38553825467982983,0.38356677025666175,0.4550920637517759,0.10303209322849696,0.09851376520365684,0.09716271933553518,0.4151958182269111,0.4684447748223703,0.45763394229391563,0.46514242494935965,0.45658697289528694,0.4541955888718727
1642185542.981,0.4158298396392701,0.1127731025586844,0.39383608032175377,0.38252122623070095,0.4193601605192342,0.24483238496510715,0.12783995608719648,0.434873539518833,0.46009654477692363,0.24660918803980353,0.4471807402722744,0.44371572041347584,0.22925071230946095,0.42776409879926713,0.4290422418106315,0.2287926854255746,0.44376043530945053,0.22356569811398963,0.48957484725963435,0.22560353122795745,0.4153728933894778,0.4609954084696536,0.3470080080947827,0.46965468786145737,0.09951152769541817,0.03362545339536023,0.3847847983140843,0.3817185891932759,0.45430699110565903,0.1027659285062702,0.09801889717020257,0.09370171893862697,0.4410287037418028,0.44636942742222224,0.4558454854760706,0.46629113579238235,0.4543867630233277,0.452824757702719
1642185557.997,0.4158298396392701,0.1127731025586844,0.39383608032175377,0.38252122623070095,0.4193601605192342,0.24483238496510715,0.12783995608719648,0.434873539518833,0.46009654477692363,0.24660918803980353,0.4471807402722744,0.44371572041347584,0.22925071230946095,0.42776409879926713,0.4290422418106315,0.2287926854255746,0.44376043530945053,0.22356569811398963,0.48957484725963435,0.22560353122795745,0.4153728933894778,0.4609954084696536,0.3470080080947827,0.46965468786145737,0.09951152769541817,0.03362545339536023,0.3847847983140843,0.3817185891932759,0.45430699110565903,0.1027659285062702,0.09801889717020257,0.09370171893862697,0.4410287037418028,0.44636942742222224,0.4558454854760706,0.46629113579238235,0.4543867630233277,0.452824757702719
1642185573.012,0.4162627864433329,0.11334929257990684,0.3933743138414617,0.382833107994916,0.42001975227696686,0.2452614595866691,0.12876283176177927,0.4369791472362197,0.46940253126085296,0.2477355647678553,0.44592708088034005,0.4448036074924771,0.22859977223224176,0.43782442011922795,0.4352958826906923,0.22889982477754195,0.45227751430360186,0.2280102687202984,0.45032302632757104,0.225317002950409,0.4162426879218023,0.46017842572697715,0.369214471585818,0.47082339756352676,0.09576400886367228,0.03268527628889015,0.3833863748834003,0.3814363492893643,0.45336794161593436,0.10244315977806999,0.09868147288803263,0.09179108735080377,0.4444324572689158,0.4660747599117274,0.4566895069785027,0.466236262961067,0.45633879305486935,0.4240836336365168
