"Time","pod:frontend-w2-8ddd87c7b-25dbz_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-6cssb_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-j2vlb_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-wpjng_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-n44hc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-92h9d_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-sdd7x_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-sx2md_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-dkl5n_service:currencyservice_node:worker--2","pod:productcatalogservice-w1-66565874fb-h52jm_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-tzz2v_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-9qpxr_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-ks8c8_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-2sq2s_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-x9ngg_service:currencyservice_node:worker--2","pod:frontend-w4-599b6846df-h5k5r_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-k7rfn_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-bmjfd_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-888d6_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-7sffc_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-86x9p_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-x9sr8_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-fsxdc_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-cxxv9_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-h26dc_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-x4g87_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-ph86k_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-dbpvq_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-q4v42_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-7nkg7_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-rbz6b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-f255p_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-d6q7k_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-ndbg7_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-x75bd_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-frvmq_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-b65pw_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-7rhdf_service:currencyservice_node:worker--3.novalocal"
1642167034.948,0.4356338106298573,0.42661692893562075,0.4344738605300411,0.3813363326075277,0.437989784566081,0.22474694776726278,0.2643582550683406,0.025912808582195877,0.35792837536230904,0.26340127348122827,0.22096955196480486,0.42243504978714697,0.13180796030897743,0.5068879422893434,0.3738853751340061,0.4429824856190101,0.44855218084742116,0.45334147368765654,0.0937738216097055,0.4130127574193023,0.496159484579768,0.38202431272102794,0.4394314753520153,0.10058067182108155,0.5183270181332486,0.26261153165511886,0.11311911972306259,0.3617398575719157,0.43420834528881946,0.11510087063435195,0.1156776800193682,0.323712013585504,0.4621621100438619,0.26190918803174545,0.38176774798619545,0.47868006854985656,0.4409757758797938,0.4472778573694457
1642167049.983,0.4356338106298573,0.42661692893562075,0.4344738605300411,0.3813363326075277,0.437989784566081,0.22474694776726278,0.2643582550683406,0.025912808582195877,0.35792837536230904,0.26340127348122827,0.22096955196480486,0.42243504978714697,0.13180796030897743,0.5068879422893434,0.3738853751340061,0.4429824856190101,0.44855218084742116,0.45334147368765654,0.0937738216097055,0.4130127574193023,0.496159484579768,0.38202431272102794,0.4394314753520153,0.10058067182108155,0.5183270181332486,0.26261153165511886,0.11311911972306259,0.3617398575719157,0.43420834528881946,0.11510087063435195,0.1156776800193682,0.323712013585504,0.4621621100438619,0.26190918803174545,0.38176774798619545,0.47868006854985656,0.4409757758797938,0.4472778573694457
1642167065.031,0.4364980173194691,0.4275447494562156,0.46233030909992845,0.3801380748257944,0.43826065139202286,0.2244932390349377,0.26507348454163293,0.025625034291270568,0.37106214918709435,0.26268748018690824,0.21017184662515925,0.41127325897932865,0.13397234053759005,0.5055797466833811,0.3728564747879719,0.4424972144429077,0.4461757627631267,0.4533483669815277,0.09738868375765228,0.415031016336273,0.4906788571664084,0.3811670558899285,0.4395877471037491,0.10036667778512791,0.5192501319310255,0.2623470183782315,0.11338253017210331,0.3582852824758497,0.41034557110339603,0.11501391152853466,0.11571807196190452,0.3309647418360109,0.4473671649930744,0.26415512611270153,0.38155660717949996,0.47865502436997015,0.442279311246648,0.4083462546626535
1642167080.048,0.4364980173194691,0.4275447494562156,0.46233030909992845,0.3801380748257944,0.43826065139202286,0.2244932390349377,0.26507348454163293,0.025625034291270568,0.37106214918709435,0.26268748018690824,0.21017184662515925,0.41127325897932865,0.13397234053759005,0.5055797466833811,0.3728564747879719,0.4424972144429077,0.4461757627631267,0.4533483669815277,0.09738868375765228,0.415031016336273,0.4906788571664084,0.3811670558899285,0.4395877471037491,0.10036667778512791,0.5192501319310255,0.2623470183782315,0.11338253017210331,0.3582852824758497,0.41034557110339603,0.11501391152853466,0.11571807196190452,0.3309647418360109,0.4473671649930744,0.26415512611270153,0.38155660717949996,0.47865502436997015,0.442279311246648,0.4083462546626535
1642167095.087,0.4298469241557096,0.4284901235288069,0.4669154547996708,0.3792909657158127,0.4394043966259446,0.22418754408268493,0.26675415158412474,0.025182368277334142,0.35640673793917943,0.26425186905295883,0.22176088315271428,0.41235107659444603,0.1286647978708857,0.5072271638800098,0.3741168172487807,0.44216850254688767,0.4464360433145646,0.4564211245565735,0.09820962480339232,0.4370674761526764,0.45157849990705773,0.38049484574469267,0.4392062677456094,0.10064939676174173,0.5208105038819576,0.26411540395579736,0.1145417596627093,0.3647392986158047,0.4756122859191041,0.11605162385491474,0.11721262528475002,0.3329491922276668,0.4569208341385276,0.24747713866529208,0.3800459243886115,0.4783993970407361,0.4426915539797539,0.43471070213228447
1642167110.11,0.4298469241557096,0.4284901235288069,0.4669154547996708,0.3792909657158127,0.4394043966259446,0.22418754408268493,0.26675415158412474,0.025182368277334142,0.35640673793917943,0.26425186905295883,0.22176088315271428,0.41235107659444603,0.1286647978708857,0.5072271638800098,0.3741168172487807,0.44216850254688767,0.4464360433145646,0.4564211245565735,0.09820962480339232,0.4370674761526764,0.45157849990705773,0.38049484574469267,0.4392062677456094,0.10064939676174173,0.5208105038819576,0.26411540395579736,0.1145417596627093,0.3647392986158047,0.4756122859191041,0.11605162385491474,0.11721262528475002,0.3329491922276668,0.4569208341385276,0.24747713866529208,0.3800459243886115,0.4783993970407361,0.4426915539797539,0.43471070213228447
1642167125.141,0.4368358131588396,0.42992957936221154,0.4228397981623893,0.3703821385959193,0.43116493980449205,0.22087673850785422,0.25907571421833997,0.023328914357144414,0.37058041576862194,0.2601485370347158,0.2216169780057039,0.4191150358351532,0.13277612441096562,0.4888696172767417,0.3597244982641109,0.43736212069103564,0.4413121568922372,0.4405021432836397,0.09862236799890789,0.4393135624432921,0.4496443497191332,0.3726905300516128,0.43598550802236047,0.0977863787045205,0.506658942621213,0.2594183068971692,0.10932766419881465,0.35823848146733595,0.4432196980545134,0.10748896717136255,0.11084082404424443,0.33344929607349855,0.4960545651339422,0.2494481971545407,0.37338361330494896,0.45334345375579277,0.4449610865831345,0.4119097628091284
1642167140.172,0.4368358131588396,0.42992957936221154,0.4228397981623893,0.3703821385959193,0.43116493980449205,0.22087673850785422,0.25907571421833997,0.023328914357144414,0.37058041576862194,0.2601485370347158,0.2216169780057039,0.4191150358351532,0.13277612441096562,0.4888696172767417,0.3597244982641109,0.43736212069103564,0.4413121568922372,0.4405021432836397,0.09862236799890789,0.4393135624432921,0.4496443497191332,0.3726905300516128,0.43598550802236047,0.0977863787045205,0.506658942621213,0.2594183068971692,0.10932766419881465,0.35823848146733595,0.4432196980545134,0.10748896717136255,0.11084082404424443,0.33344929607349855,0.4960545651339422,0.2494481971545407,0.37338361330494896,0.45334345375579277,0.4449610865831345,0.4119097628091284
1642167155.203,0.40545694687601236,0.41141105512761733,0.3844905860812501,0.3499299477632738,0.42047496411048496,0.2156797265915077,0.2564540964146978,0.02240092554258751,0.3177759662825245,0.25370104604167654,0.21062866975009545,0.42103068906175867,0.11419723574956403,0.45736243952476774,0.3472480734881441,0.4220691442411196,0.4219496822518981,0.419311187917394,0.08959608833314657,0.4069722876700824,0.4493601846647615,0.3519617966959867,0.4193729595870708,0.09108711808655161,0.4958964063010262,0.25248485778282187,0.10425197913653864,0.3508132169421986,0.444336396167751,0.1056199454892039,0.10785184594041436,0.32036473975488,0.46549966738052895,0.23786334319909114,0.3515307938104332,0.4449802582032001,0.4261140233713416,0.38228037002734944
1642167170.239,0.40545694687601236,0.41141105512761733,0.3844905860812501,0.3499299477632738,0.42047496411048496,0.2156797265915077,0.2564540964146978,0.02240092554258751,0.3177759662825245,0.25370104604167654,0.21062866975009545,0.42103068906175867,0.11419723574956403,0.45736243952476774,0.3472480734881441,0.4220691442411196,0.4219496822518981,0.419311187917394,0.08959608833314657,0.4069722876700824,0.4493601846647615,0.3519617966959867,0.4193729595870708,0.09108711808655161,0.4958964063010262,0.25248485778282187,0.10425197913653864,0.3508132169421986,0.444336396167751,0.1056199454892039,0.10785184594041436,0.32036473975488,0.46549966738052895,0.23786334319909114,0.3515307938104332,0.4449802582032001,0.4261140233713416,0.38228037002734944
1642167185.259,0.42012021659975574,0.39126838732542574,0.43607126909936567,0.3496385493487414,0.419678197165292,0.21680336166768865,0.25765639128323653,0.02253074520650179,0.34656309908364497,0.2536821989953644,0.21504413420836388,0.37463064298022697,0.10932879561247599,0.45814862418134344,0.34448043571427617,0.42407434429769103,0.4249547545901696,0.42119616669512355,0.0889663089080178,0.4145697018827642,0.43973459097161316,0.3512597580932043,0.4205918581281231,0.09106210648639623,0.4969221107476287,0.2530619723896873,0.10534414474889865,0.3488747295633948,0.46194667975179055,0.1059884566947274,0.10799863847580432,0.32160888210836963,0.4175517029725724,0.23590587276180633,0.35142170404555,0.4443289255174676,0.42281365071479077,0.3881579969485961
1642167200.294,0.42012021659975574,0.39126838732542574,0.43607126909936567,0.3496385493487414,0.419678197165292,0.21680336166768865,0.25765639128323653,0.02253074520650179,0.34656309908364497,0.2536821989953644,0.21504413420836388,0.37463064298022697,0.10932879561247599,0.45814862418134344,0.34448043571427617,0.42407434429769103,0.4249547545901696,0.42119616669512355,0.0889663089080178,0.4145697018827642,0.43973459097161316,0.3512597580932043,0.4205918581281231,0.09106210648639623,0.4969221107476287,0.2530619723896873,0.10534414474889865,0.3488747295633948,0.46194667975179055,0.1059884566947274,0.10799863847580432,0.32160888210836963,0.4175517029725724,0.23590587276180633,0.35142170404555,0.4443289255174676,0.42281365071479077,0.3881579969485961
1642167215.324,0.40187444045056253,0.4117064253827648,0.43121314959767676,0.3524726324987004,0.42226141772352416,0.21823943814202268,0.25668775608650585,0.02301841398366558,0.34565447383161974,0.2536083869814934,0.2007278074749026,0.391080705445993,0.10889468350407154,0.4602005963363702,0.3455431023663136,0.42558653405911484,0.4255603261300353,0.4220771646693313,0.0889101636531772,0.3870401816836009,0.4506264203278576,0.35388863766754,0.4214277725675513,0.09112784653648284,0.49554898444013895,0.2534224278282669,0.10563112977985781,0.3470044977784633,0.4649980598734532,0.10538126842118214,0.10806138092766822,0.32176303427485,0.4480725403782346,0.255190484949724,0.35385472862690703,0.44767386030134654,0.4231616535580441,0.39667888315539646
1642167230.359,0.40187444045056253,0.4117064253827648,0.43121314959767676,0.3524726324987004,0.42226141772352416,0.21823943814202268,0.25668775608650585,0.02301841398366558,0.34565447383161974,0.2536083869814934,0.2007278074749026,0.391080705445993,0.10889468350407154,0.4602005963363702,0.3455431023663136,0.42558653405911484,0.4255603261300353,0.4220771646693313,0.0889101636531772,0.3870401816836009,0.4506264203278576,0.35388863766754,0.4214277725675513,0.09112784653648284,0.49554898444013895,0.2534224278282669,0.10563112977985781,0.3470044977784633,0.4649980598734532,0.10538126842118214,0.10806138092766822,0.32176303427485,0.4480725403782346,0.255190484949724,0.35385472862690703,0.44767386030134654,0.4231616535580441,0.39667888315539646
