"Time","pod:recommendationservice-w1-5c774597c5-jzrq4_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lfppm_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-nvwd2_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-jjwwb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-mxwqg_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-q8wpp_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-j7c52_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-d226j_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w4-5bbcb977f8-fxp2m_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-22j42_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-c5255_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-k59tt_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kzk7q_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-hz9np_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-jpjx7_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-cdqsp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-lcqf4_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-nk9k8_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-68b8s_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-rzvtv_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-vbj8q_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-xqqh8_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-9r82v_service:recommendationservice_node:worker--3","pod:currencyservice-w2-649d8c7669-5v87l_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-8hdt7_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-btbdq_service:frontend_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-vs7fr_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6kssm_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-wjhq6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-hbnmr_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-t7d6x_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-2ztv5_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-jkt9d_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-rcf5f_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-v55ks_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-m94f8_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-mnszf_service:frontend_node:worker--3","pod:frontend-w2-6646bc856b-jmtmg_service:frontend_node:worker--2.novalocal"
1642246313.044,0.09205678649265972,0.09385454035669741,0.0961462357567533,0.41033974054996414,0.45835707368470835,0.3696283023646677,0.4285868526130443,0.42583598257675276,0.11043559754179924,0.4230650184635309,0.4470084179891836,0.26443940188253195,0.22343179132958724,0.031763540811888216,0.4379176339697612,0.4473044533917191,0.4428008928892943,0.13013576059728327,0.3779474103801259,0.4479963703031362,0.35039692521163196,0.34840851731513056,0.0962712205875558,0.4091917331066228,0.4560958029626636,0.463881824271979,0.4345640511868759,0.22194521802106992,0.413511720069795,0.24433356031166367,0.21949637117468868,0.4878463685387317,0.4119597371042564,0.45972145130228526,0.4749594138549881,0.224494694149175,0.33358451838467423,0.47053321851115393
1642246328.075,0.09205678649265972,0.09385454035669741,0.0961462357567533,0.41033974054996414,0.45835707368470835,0.3696283023646677,0.4285868526130443,0.42583598257675276,0.11043559754179924,0.4230650184635309,0.4470084179891836,0.26443940188253195,0.22343179132958724,0.031763540811888216,0.4379176339697612,0.4473044533917191,0.4428008928892943,0.13013576059728327,0.3779474103801259,0.4479963703031362,0.35039692521163196,0.34840851731513056,0.0962712205875558,0.4091917331066228,0.4560958029626636,0.463881824271979,0.4345640511868759,0.22194521802106992,0.413511720069795,0.24433356031166367,0.21949637117468868,0.4878463685387317,0.4119597371042564,0.45972145130228526,0.4749594138549881,0.224494694149175,0.33358451838467423,0.47053321851115393
1642246343.108,0.09249963210633128,0.09335205277680289,0.0957430144268458,0.4102429163664699,0.45825768589080246,0.35976225449965593,0.4298618089940845,0.4248418670048427,0.11069572459830124,0.40665599310885137,0.4328428858709918,0.26892311461591945,0.22330062817326238,0.031822579466064746,0.41981839755688377,0.4161708375366223,0.45486824296063544,0.12641812489407414,0.37737320535343344,0.44846298045384164,0.36746019284238435,0.36718314136647534,0.09643121492068794,0.43767755069024417,0.4401503805405568,0.4735044217335168,0.4339484174539716,0.22139572813480576,0.41337342428516016,0.24423608477572503,0.20784841338287258,0.48890518227452445,0.4111188210805018,0.4597738270742034,0.47533234008381997,0.2251348514236111,0.3342328046363734,0.4745225797893716
1642246358.209,0.09249963210633128,0.09335205277680289,0.0957430144268458,0.4102429163664699,0.45825768589080246,0.35976225449965593,0.4298618089940845,0.4248418670048427,0.11069572459830124,0.40665599310885137,0.4328428858709918,0.26892311461591945,0.22330062817326238,0.031822579466064746,0.41981839755688377,0.4161708375366223,0.45486824296063544,0.12641812489407414,0.37737320535343344,0.44846298045384164,0.36746019284238435,0.36718314136647534,0.09643121492068794,0.43767755069024417,0.4401503805405568,0.4735044217335168,0.4339484174539716,0.22139572813480576,0.41337342428516016,0.24423608477572503,0.20784841338287258,0.48890518227452445,0.4111188210805018,0.4597738270742034,0.47533234008381997,0.2251348514236111,0.3342328046363734,0.4745225797893716
1642246373.315,0.09301342066586171,0.09356345939895476,0.09600919133713333,0.4098634287894639,0.459962242154603,0.33898053436029696,0.43155378505075015,0.42228816757888754,0.11184509067293202,0.4323391378994984,0.4172570250808665,0.24262878497307133,0.22295516349572975,0.03187343731985396,0.4152829566260663,0.4346503136957366,0.45196024068892104,0.1302079190105127,0.37589478474350735,0.44956212972081705,0.3500526497249339,0.36685048997893016,0.09652784665586227,0.433548707760388,0.44876277425478717,0.43121447874736635,0.43439012904246976,0.22083563240446788,0.41256946105349623,0.24474221925323847,0.21931711185730518,0.48965343965683594,0.41119921614875254,0.4598528282781714,0.47435400284193296,0.22450031703026485,0.34092639753239784,0.4802084491432821
1642246388.389,0.09301342066586171,0.09356345939895476,0.09600919133713333,0.4098634287894639,0.459962242154603,0.33898053436029696,0.43155378505075015,0.42228816757888754,0.11184509067293202,0.4323391378994984,0.4172570250808665,0.24262878497307133,0.22295516349572975,0.03187343731985396,0.4152829566260663,0.4346503136957366,0.45196024068892104,0.1302079190105127,0.37589478474350735,0.44956212972081705,0.3500526497249339,0.36685048997893016,0.09652784665586227,0.433548707760388,0.44876277425478717,0.43121447874736635,0.43439012904246976,0.22083563240446788,0.41256946105349623,0.24474221925323847,0.21931711185730518,0.48965343965683594,0.41119921614875254,0.4598528282781714,0.47435400284193296,0.22450031703026485,0.34092639753239784,0.4802084491432821
1642246403.484,0.09335911027763355,0.09371990939513292,0.09602424645523769,0.4086852723031671,0.4597559613925529,0.3547648332242679,0.4225619958640987,0.42147483547594333,0.11240841178991953,0.4300445032645279,0.4164222414355204,0.265614211726475,0.22379291633278492,0.03198276521185945,0.4373122254270074,0.44909680926678536,0.4863897707532896,0.12531900020760545,0.37660595402640273,0.4467106117348632,0.3660839255251801,0.3570207712618172,0.09592725183354359,0.4325462937905511,0.4008450632104561,0.4428677697086814,0.4353740519673315,0.2219519882108844,0.41209309589433263,0.2447031476912432,0.21827818127724732,0.4912652111989423,0.4114694097030938,0.4608835932387676,0.4750911914458438,0.2251290605811616,0.3246833554446267,0.44841812516687385
1642246418.625,0.09335911027763355,0.09371990939513292,0.09602424645523769,0.4086852723031671,0.4597559613925529,0.3547648332242679,0.4225619958640987,0.42147483547594333,0.11240841178991953,0.4300445032645279,0.4164222414355204,0.265614211726475,0.22379291633278492,0.03198276521185945,0.4373122254270074,0.44909680926678536,0.4863897707532896,0.12531900020760545,0.37660595402640273,0.4467106117348632,0.3660839255251801,0.3570207712618172,0.09592725183354359,0.4325462937905511,0.4008450632104561,0.4428677697086814,0.4353740519673315,0.2219519882108844,0.41209309589433263,0.2447031476912432,0.21827818127724732,0.4912652111989423,0.4114694097030938,0.4608835932387676,0.4750911914458438,0.2251290605811616,0.3246833554446267,0.44841812516687385
1642246433.709,0.09273780012509002,0.0933180144201662,0.0961990542756671,0.40708733588239565,0.4602049928364892,0.36780426733844185,0.4291719414708282,0.4201514440816097,0.11292661520931079,0.41206705520720066,0.4190516465633469,0.239873503955177,0.22323463096844698,0.03173242498304207,0.4382974678091505,0.4034443324276603,0.4627172580209208,0.1370251386597528,0.37461667282164873,0.4466062190291553,0.34940267501448025,0.34971603779403165,0.09591760860838563,0.43863186542909754,0.434658869996573,0.4573537159525285,0.4329637828546792,0.22168975634046453,0.41125803744057987,0.244689837958383,0.2016906619036552,0.4888105572026355,0.41059640599290625,0.4608710669316721,0.47462158321466164,0.22448106837675574,0.3406812415776313,0.4635735982001167
1642246448.746,0.09273780012509002,0.0933180144201662,0.0961990542756671,0.40708733588239565,0.4602049928364892,0.36780426733844185,0.4291719414708282,0.4201514440816097,0.11292661520931079,0.41206705520720066,0.4190516465633469,0.239873503955177,0.22323463096844698,0.03173242498304207,0.4382974678091505,0.4034443324276603,0.4627172580209208,0.1370251386597528,0.37461667282164873,0.4466062190291553,0.34940267501448025,0.34971603779403165,0.09591760860838563,0.43863186542909754,0.434658869996573,0.4573537159525285,0.4329637828546792,0.22168975634046453,0.41125803744057987,0.244689837958383,0.2016906619036552,0.4888105572026355,0.41059640599290625,0.4608710669316721,0.47462158321466164,0.22448106837675574,0.3406812415776313,0.4635735982001167
1642246463.781,0.09239662048218117,0.09260106897971665,0.09494659115639761,0.4068100399715844,0.46135101378496335,0.35625196949833604,0.4081498211870938,0.41886977885731713,0.11397270201195303,0.4236162128482519,0.44409369878863414,0.2501420180646561,0.22217608488228513,0.03147670652600609,0.42195626068746306,0.44162624971540665,0.4809483155774537,0.13179316182283682,0.37276603691498156,0.44791905127448417,0.35454894453270946,0.3648210591320967,0.0956084253552826,0.43232189614642974,0.45564812041627867,0.45761509338978257,0.4318345246279748,0.22019815713001362,0.4118534506525528,0.24560404401832908,0.21671467863705224,0.48669174216794436,0.41086695195940903,0.4618940503102013,0.47154490488328643,0.22289842659706738,0.34159530532482285,0.48214339405527845
1642246478.807,0.09239662048218117,0.09260106897971665,0.09494659115639761,0.4068100399715844,0.46135101378496335,0.35625196949833604,0.4081498211870938,0.41886977885731713,0.11397270201195303,0.4236162128482519,0.44409369878863414,0.2501420180646561,0.22217608488228513,0.03147670652600609,0.42195626068746306,0.44162624971540665,0.4809483155774537,0.13179316182283682,0.37276603691498156,0.44791905127448417,0.35454894453270946,0.3648210591320967,0.0956084253552826,0.43232189614642974,0.45564812041627867,0.45761509338978257,0.4318345246279748,0.22019815713001362,0.4118534506525528,0.24560404401832908,0.21671467863705224,0.48669174216794436,0.41086695195940903,0.4618940503102013,0.47154490488328643,0.22289842659706738,0.34159530532482285,0.48214339405527845
1642246493.951,0.09177020933239374,0.09215002125552318,0.0951832715574163,0.40715382704874004,0.4605414478541725,0.36639073967323155,0.4335261449068861,0.41718378303495474,0.11482543250492416,0.4329709573559668,0.4334189242249785,0.24256861359615808,0.22167834439941475,0.03132507303453237,0.4324230671864386,0.4533489956970748,0.45426834010337225,0.13707230456797986,0.3717243311624745,0.4473282440090832,0.36363599207819663,0.3649728537755313,0.09710458336484296,0.4152168720878556,0.3955881077017481,0.4586077326829028,0.43007171791333604,0.21974769005256545,0.41011747481811717,0.24700639251424816,0.2118123236757228,0.4878082656510546,0.410192878495584,0.46022469762082996,0.475383116856472,0.22225291030268898,0.34187211875810686,0.4808898428945439
1642246508.967,0.09177020933239374,0.09215002125552318,0.0951832715574163,0.40715382704874004,0.4605414478541725,0.36639073967323155,0.4335261449068861,0.41718378303495474,0.11482543250492416,0.4329709573559668,0.4334189242249785,0.24256861359615808,0.22167834439941475,0.03132507303453237,0.4324230671864386,0.4533489956970748,0.45426834010337225,0.13707230456797986,0.3717243311624745,0.4473282440090832,0.36363599207819663,0.3649728537755313,0.09710458336484296,0.4152168720878556,0.3955881077017481,0.4586077326829028,0.43007171791333604,0.21974769005256545,0.41011747481811717,0.24700639251424816,0.2118123236757228,0.4878082656510546,0.410192878495584,0.46022469762082996,0.475383116856472,0.22225291030268898,0.34187211875810686,0.4808898428945439
