"Time","pod:frontend-w4-599b6846df-9p5g6_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-wnbcs_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-vj829_service:productcatalogservice_node:worker--2","pod:currencyservice-w4-cd78b8fd6-qphgs_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-97zxg_service:currencyservice_node:worker--2","pod:currencyservice-w4-cd78b8fd6-pd7pg_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-pqgps_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-wkh2w_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-fmfcr_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-gqqsx_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-r5w48_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-v8xkv_service:frontend_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-dmh6g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-c8dbw_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-fl22v_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w1-84485f8b85-bv2r4_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-2lb2g_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-k2skd_service:frontend_node:worker--2","pod:recommendationservice-w4-5c774597c5-tbln4_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-kd6pz_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-stlpx_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-w6d9l_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-tpwbv_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-mn69z_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-8smsm_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-5qq92_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-7cssb_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w1-59ff89795c-mmf2n_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-spj5t_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-8pnwg_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-lll9z_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-fnqvn_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-d5vm8_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-ndg9w_service:frontend_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-cvk5b_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-pvhlp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-x65dm_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-mvjh2_service:frontend_node:worker--2"
1642169648.498,0.4135302688829615,0.4244834081647213,0.2152315247965757,0.33543991447201676,0.33463174427872333,0.340845375479043,0.40449809705633727,0.21370601392063923,0.08491342766775448,0.4265091025417176,0.33469274774455016,0.417743595458435,0.4352821171138533,0.3370705086989493,0.38572812948861485,0.024112810901321734,0.40909388534322305,0.41126511007638566,0.08951991411577734,0.40652945745530866,0.24846632142825517,0.24814998481482828,0.1009385066276772,0.41467942266426727,0.39130126926374553,0.4555656475162614,0.2530583476045937,0.43255031095209745,0.33731839713588146,0.37803522314687454,0.10841878005631064,0.09865180725827508,0.42531146368560574,0.4630660870960054,0.48082462377664215,0.2487646891740129,0.100420627145784,0.3084213195021412
1642169663.546,0.4120002556567842,0.42571699378429734,0.21539651965725695,0.3363874281595256,0.33609305451059235,0.3433723024989388,0.40823947574240965,0.21480354909979335,0.08858316765913793,0.3979778500984317,0.33641359931653964,0.42003262201851327,0.43344295812296096,0.3382881456514955,0.38527424488692874,0.024582341851618995,0.4090456559472779,0.4130972876938,0.08932713844371093,0.4070345959361129,0.24773593122485033,0.24730852941497763,0.10013699435616066,0.40604170593408234,0.39431424378568747,0.4675034069783829,0.24061633517739706,0.43225403878612656,0.33863078468138175,0.3615121187250554,0.11320328751690384,0.09821089018053147,0.41534728443670277,0.4558180056024281,0.48072218168855463,0.24738402818035277,0.10039721443387084,0.3073735560605742
1642169678.581,0.4120002556567842,0.42571699378429734,0.21539651965725695,0.3363874281595256,0.33609305451059235,0.3433723024989388,0.40823947574240965,0.21480354909979335,0.08858316765913793,0.3979778500984317,0.33641359931653964,0.42003262201851327,0.43344295812296096,0.3382881456514955,0.38527424488692874,0.024582341851618995,0.4090456559472779,0.4130972876938,0.08932713844371093,0.4070345959361129,0.24773593122485033,0.24730852941497763,0.10013699435616066,0.40604170593408234,0.39431424378568747,0.4675034069783829,0.24061633517739706,0.43225403878612656,0.33863078468138175,0.3615121187250554,0.11320328751690384,0.09821089018053147,0.41534728443670277,0.4558180056024281,0.48072218168855463,0.24738402818035277,0.10039721443387084,0.3073735560605742
1642169693.613,0.41147002079777895,0.42179753778019435,0.1943066881260559,0.3364118702926357,0.33439580098200655,0.34144353212594925,0.40648713479973064,0.21397421337801437,0.08425639216337871,0.4145756532782612,0.3345901679857181,0.41726124769706474,0.4336979351625151,0.3287091787462585,0.3823398243097973,0.024117908470991614,0.40747013464297904,0.41291765036486594,0.08853285836986542,0.40143353674817484,0.24617108471776444,0.2453694755716756,0.09859357389996368,0.4132323562021856,0.37532389727323157,0.42719468143013506,0.24927112654830627,0.42865210098723977,0.3341875912791455,0.3849017925988607,0.11865544591495103,0.09683615890908343,0.4429277394756369,0.4068890820788632,0.47514769789948014,0.2452861296069449,0.09804635534980317,0.3122404849653412
1642169708.648,0.41147002079777895,0.42179753778019435,0.1943066881260559,0.3364118702926357,0.33439580098200655,0.34144353212594925,0.40648713479973064,0.21397421337801437,0.08425639216337871,0.4145756532782612,0.3345901679857181,0.41726124769706474,0.4336979351625151,0.3287091787462585,0.3823398243097973,0.024117908470991614,0.40747013464297904,0.41291765036486594,0.08853285836986542,0.40143353674817484,0.24617108471776444,0.2453694755716756,0.09859357389996368,0.4132323562021856,0.37532389727323157,0.42719468143013506,0.24927112654830627,0.42865210098723977,0.3341875912791455,0.3849017925988607,0.11865544591495103,0.09683615890908343,0.4429277394756369,0.4068890820788632,0.47514769789948014,0.2452861296069449,0.09804635534980317,0.3122404849653412
1642169723.674,0.3958059484698895,0.4031920359038176,0.2059563356465422,0.3120851776992286,0.32185275584226924,0.32041393864653156,0.39430000255029624,0.2062898165505844,0.0847457702590774,0.43164551263667383,0.3216268602004818,0.4003532998200042,0.38918644518132517,0.3234476648340894,0.3572395553561545,0.021526399012388914,0.4042755816492464,0.3996581247867126,0.07982913025683286,0.37382945375673127,0.23449414189153156,0.23425392261091055,0.0890083819387481,0.4023359562026102,0.38732754049610496,0.44953762989419344,0.233467576667427,0.3965511512716583,0.32793164668338,0.37541126482858367,0.10202575406992245,0.0870283781820492,0.4394367430403208,0.4538449890173661,0.4490017172762173,0.23440081884859204,0.0875555784204856,0.3002750221669843
1642169738.703,0.3958059484698895,0.4031920359038176,0.2059563356465422,0.3120851776992286,0.32185275584226924,0.32041393864653156,0.39430000255029624,0.2062898165505844,0.0847457702590774,0.43164551263667383,0.3216268602004818,0.4003532998200042,0.38918644518132517,0.3234476648340894,0.3572395553561545,0.021526399012388914,0.4042755816492464,0.3996581247867126,0.07982913025683286,0.37382945375673127,0.23449414189153156,0.23425392261091055,0.0890083819387481,0.4023359562026102,0.38732754049610496,0.44953762989419344,0.233467576667427,0.3965511512716583,0.32793164668338,0.37541126482858367,0.10202575406992245,0.0870283781820492,0.4394367430403208,0.4538449890173661,0.4490017172762173,0.23440081884859204,0.0875555784204856,0.3002750221669843
1642169753.745,0.39210340243933167,0.3950892387859004,0.20489061269127284,0.30668017085170673,0.3081970174763935,0.3100023278183758,0.3862650791550219,0.20398400859703947,0.07316211217224772,0.4031768418711338,0.3044729268306476,0.3935151798830378,0.3826436186579504,0.28852698951811506,0.3519206441130811,0.021279076655191728,0.3884768124563269,0.38793266106218094,0.07794933385352945,0.3682466665418943,0.2342257500110842,0.23303439777006602,0.08732973976993588,0.3902640204448888,0.3386184920126859,0.40985079832737015,0.22815413261088233,0.3963666404864612,0.3072166976006627,0.33484480981449716,0.09689932733588696,0.08557659157015621,0.4045077402873871,0.41634908184585573,0.45007945571620583,0.23250215426268372,0.08719042266723531,0.2995766214550011
1642169768.762,0.39210340243933167,0.3950892387859004,0.20489061269127284,0.30668017085170673,0.3081970174763935,0.3100023278183758,0.3862650791550219,0.20398400859703947,0.07316211217224772,0.4031768418711338,0.3044729268306476,0.3935151798830378,0.3826436186579504,0.28852698951811506,0.3519206441130811,0.021279076655191728,0.3884768124563269,0.38793266106218094,0.07794933385352945,0.3682466665418943,0.2342257500110842,0.23303439777006602,0.08732973976993588,0.3902640204448888,0.3386184920126859,0.40985079832737015,0.22815413261088233,0.3963666404864612,0.3072166976006627,0.33484480981449716,0.09689932733588696,0.08557659157015621,0.4045077402873871,0.41634908184585573,0.45007945571620583,0.23250215426268372,0.08719042266723531,0.2995766214550011
1642169783.794,0.39231596927335377,0.3988852235175272,0.20529722450878524,0.3060600152824757,0.28573996380012034,0.3110387975347343,0.3825725624548875,0.20403775661561424,0.07788057413045493,0.4229236843753441,0.30314833690904835,0.3882607566080526,0.3828511864952798,0.30985183293174456,0.3522498704640698,0.020801249738422577,0.3776861551937937,0.3824783099516627,0.08004712437141814,0.36808886768972493,0.2336193703510835,0.233452129091739,0.08694577962629173,0.37642159698566463,0.3494786129533894,0.4338068690479515,0.20927189024290022,0.3933126741720895,0.3026255651598146,0.3402505333122743,0.09398631974640864,0.0859918666647301,0.40478378642174584,0.419302895274231,0.44739630214053144,0.23334029081861202,0.08837645727109103,0.2988791362116248
1642169798.821,0.39231596927335377,0.3988852235175272,0.20529722450878524,0.3060600152824757,0.28573996380012034,0.3110387975347343,0.3825725624548875,0.20403775661561424,0.07788057413045493,0.4229236843753441,0.30314833690904835,0.3882607566080526,0.3828511864952798,0.30985183293174456,0.3522498704640698,0.020801249738422577,0.3776861551937937,0.3824783099516627,0.08004712437141814,0.36808886768972493,0.2336193703510835,0.233452129091739,0.08694577962629173,0.37642159698566463,0.3494786129533894,0.4338068690479515,0.20927189024290022,0.3933126741720895,0.3026255651598146,0.3402505333122743,0.09398631974640864,0.0859918666647301,0.40478378642174584,0.419302895274231,0.44739630214053144,0.23334029081861202,0.08837645727109103,0.2988791362116248
1642169813.891,0.3942771714217482,0.39901942127879486,0.20529361392558065,0.307980884941117,0.3077693993911126,0.3118162794725534,0.38326720862150954,0.2031818510900974,0.07710505864985012,0.3936738087645124,0.3056015939424891,0.3902761620450388,0.3835320002446968,0.31056373744744203,0.3426001732425059,0.021180123319458018,0.3842322612299751,0.3917189843719634,0.07925405615213596,0.36497821022708,0.23245849069093355,0.23183740723112353,0.08705770095646934,0.38937210519549337,0.3491543548584399,0.43158950230886095,0.22133905226598904,0.38288734268136265,0.3077760795213124,0.3433869198579379,0.09325115553288488,0.08512056429719404,0.38602913465884897,0.42191241872185475,0.4478264118254687,0.2311133862349033,0.08769224698999416,0.30035746315897643
1642169828.918,0.3942771714217482,0.39901942127879486,0.20529361392558065,0.307980884941117,0.3077693993911126,0.3118162794725534,0.38326720862150954,0.2031818510900974,0.07710505864985012,0.3936738087645124,0.3056015939424891,0.3902761620450388,0.3835320002446968,0.31056373744744203,0.3426001732425059,0.021180123319458018,0.3842322612299751,0.3917189843719634,0.07925405615213596,0.36497821022708,0.23245849069093355,0.23183740723112353,0.08705770095646934,0.38937210519549337,0.3491543548584399,0.43158950230886095,0.22133905226598904,0.38288734268136265,0.3077760795213124,0.3433869198579379,0.09325115553288488,0.08512056429719404,0.38602913465884897,0.42191241872185475,0.4478264118254687,0.2311133862349033,0.08769224698999416,0.30035746315897643
1642169843.936,0.4026498681607134,0.4053837891184697,0.20399509719957587,0.32237365363128523,0.3140537698261534,0.3253156202882348,0.3889414574077562,0.20766481916284812,0.08289984629666748,0.39234490553666745,0.3085186489872878,0.39472505072110015,0.4027121865491423,0.31805341784910135,0.35191573030158324,0.023176048457089413,0.4014112522621181,0.3906522414192279,0.0824851629753661,0.3911884988177021,0.2389408168758715,0.23993025445809968,0.09435454190755949,0.3929156739716774,0.37561389567037584,0.4447456703874963,0.2236880289457538,0.41296016125282226,0.3114300087979771,0.3711052330071942,0.09841222435615324,0.09012870428175278,0.4436193312830532,0.39772363954660916,0.464857916149894,0.23742556882509447,0.09298403671177766,0.30488125937304394
