"Time","pod:productcatalogservice-w4-5d9b8d854-zn2rs_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-pv8ll_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-sbwwr_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xw727_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-sq94h_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-qt496_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5qz7w_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-4vzsp_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-rnknj_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-xhm2s_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-25sdx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-4r6x6_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cjsbk_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mqxb9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ctp7v_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-k65qb_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6ftq8_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-z5mwp_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-dgxzb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-86xvh_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-8djqg_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-m4lh8_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-c5rb5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-rhxtb_service:frontend_node:worker--3","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6jqd2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-whltb_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-jzwbb_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-l4t6z_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-r882m_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-n944j_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-6gq9r_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-69clc_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-4j8vk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-mjvpj_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nn2qf_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-4smww_service:productcatalogservice_node:worker--2.novalocal"
1637079176.944,0.03048255730032503,0.010905981982062494,0.029858233383478643,0.21324337055002673,0.01029004417172362,0.03073393387312503,0.10120159946851223,0.23606410696228552,0.01179123715940807,0.1281346479913888,0.011707720906810581,0.20394491238976997,0.2304516378604643,0.20825054543242788,0.028309862168260497,0.01106187524024439,0.22231666363651903,0.011358784847355004,0.029972330857551698,0.2333706280722535,0.028358184340291324,0.2253115005265593,0.20419743962476228,0.007261773168479482,0.2527155398784048,0.2326946519768377,0.1235385695555847,0.22686962836472058,0.2213150308246394,0.10439883475220671,0.029519586459702325,0.011504595271707342,0.011671572958861834,0.028569077945912076,0.011316220101555915,0.22222128912348216,0.011918816848235838,0.2397707342331769,0.20895689141028592,0.2178588229086889,0.216714385052534,0.029499983011224366
1637079191.98,0.03048255730032503,0.010905981982062494,0.029858233383478643,0.21324337055002673,0.01029004417172362,0.03073393387312503,0.10120159946851223,0.23606410696228552,0.01179123715940807,0.1281346479913888,0.011707720906810581,0.20394491238976997,0.2304516378604643,0.20825054543242788,0.028309862168260497,0.01106187524024439,0.22231666363651903,0.011358784847355004,0.029972330857551698,0.2333706280722535,0.028358184340291324,0.2253115005265593,0.20419743962476228,0.007261773168479482,0.2527155398784048,0.2326946519768377,0.1235385695555847,0.22686962836472058,0.2213150308246394,0.10439883475220671,0.029519586459702325,0.011504595271707342,0.011671572958861834,0.028569077945912076,0.011316220101555915,0.22222128912348216,0.011918816848235838,0.2397707342331769,0.20895689141028592,0.2178588229086889,0.216714385052534,0.029499983011224366
1637079207.003,0.030149332928204188,0.011505429427203891,0.029560694177634215,0.2146988882252964,0.010684507670216812,0.028445228534555556,0.10162555707834299,0.23581485596259993,0.01159347981425058,0.12464893202467342,0.011744661014996487,0.2111788698270406,0.22328361706491898,0.20958132032192284,0.02853656533021988,0.011044808637461212,0.22343552389843974,0.011894693307675393,0.030362847517894524,0.2347797293294679,0.028174926883709622,0.23687443298636618,0.21355503675170007,0.006993468622321472,0.24240082045078992,0.23424183185254727,0.12550874051404656,0.22725277597679777,0.22166944318390078,0.10176577989471486,0.028618031367742616,0.011358890833492731,0.011354968683440925,0.028597920156400378,0.011224593167401726,0.2233609515609405,0.011814419052591237,0.24344704927341446,0.21047920226710953,0.2192427913743299,0.21769783638013857,0.029584377769081363
1637079222.019,0.030149332928204188,0.011505429427203891,0.029560694177634215,0.2146988882252964,0.010684507670216812,0.028445228534555556,0.10162555707834299,0.23581485596259993,0.01159347981425058,0.12464893202467342,0.011744661014996487,0.2111788698270406,0.22328361706491898,0.20958132032192284,0.02853656533021988,0.011044808637461212,0.22343552389843974,0.011894693307675393,0.030362847517894524,0.2347797293294679,0.028174926883709622,0.23687443298636618,0.21355503675170007,0.006993468622321472,0.24240082045078992,0.23424183185254727,0.12550874051404656,0.22725277597679777,0.22166944318390078,0.10176577989471486,0.028618031367742616,0.011358890833492731,0.011354968683440925,0.028597920156400378,0.011224593167401726,0.2233609515609405,0.011814419052591237,0.24344704927341446,0.21047920226710953,0.2192427913743299,0.21769783638013857,0.029584377769081363
1637079237.035,0.03032784242891281,0.011101245355736167,0.029498598913092672,0.220076699710344,0.010077380319335114,0.03150235270731461,0.10156619787296423,0.2337583527405165,0.011386812678347314,0.1208312122154093,0.011436836152305193,0.21157965060093448,0.23893985409720708,0.21073931110437472,0.028477305341347625,0.011287029621833002,0.22256581656443714,0.011988707144962701,0.030316250371638792,0.2331878685138312,0.02859916656984936,0.22598415617681958,0.21411269766553737,0.007374354398646287,0.2638826051949572,0.23212519365482837,0.12547281914262604,0.22636071305581953,0.21513017633105108,0.1049841373074625,0.028455377012384264,0.011692319347781751,0.01065306393459543,0.02859255650498431,0.011306120360137745,0.22250628571801873,0.011886793013086532,0.26351174530472893,0.21053399373136836,0.2197103833949066,0.21798560223673202,0.02944842943818157
1637079252.048,0.03032784242891281,0.011101245355736167,0.029498598913092672,0.220076699710344,0.010077380319335114,0.03150235270731461,0.10156619787296423,0.2337583527405165,0.011386812678347314,0.1208312122154093,0.011436836152305193,0.21157965060093448,0.23893985409720708,0.21073931110437472,0.028477305341347625,0.011287029621833002,0.22256581656443714,0.011988707144962701,0.030316250371638792,0.2331878685138312,0.02859916656984936,0.22598415617681958,0.21411269766553737,0.007374354398646287,0.2638826051949572,0.23212519365482837,0.12547281914262604,0.22636071305581953,0.21513017633105108,0.1049841373074625,0.028455377012384264,0.011692319347781751,0.01065306393459543,0.02859255650498431,0.011306120360137745,0.22250628571801873,0.011886793013086532,0.26351174530472893,0.21053399373136836,0.2197103833949066,0.21798560223673202,0.02944842943818157
1637079267.062,0.031411590235293704,0.011382931716808098,0.02965363790980618,0.21504358277194457,0.010250277668699098,0.029988682450961538,0.10132959639396315,0.23398924172113722,0.011458301145936482,0.12939485460463301,0.011390500200711716,0.2120498457487629,0.224729277603453,0.21020477338257987,0.02856188045180521,0.011171251152556443,0.22261113861218645,0.011929157147408803,0.030401397320498725,0.232674134399016,0.027848233739821218,0.2274177066636086,0.21422839275460775,0.0073632640601901,0.24650254316092454,0.23295137668675342,0.1261888126619085,0.22647257515354602,0.22270288082749065,0.1013919154192103,0.028626558635486587,0.011475459388391788,0.012145415014757287,0.028467660770618818,0.011268667740039763,0.22234310277368752,0.011730948610458555,0.2649679581672286,0.20982309383343012,0.2195914420765747,0.21783910529450198,0.0295861880626905
1637079282.079,0.031411590235293704,0.011382931716808098,0.02965363790980618,0.21504358277194457,0.010250277668699098,0.029988682450961538,0.10132959639396315,0.23398924172113722,0.011458301145936482,0.12939485460463301,0.011390500200711716,0.2120498457487629,0.224729277603453,0.21020477338257987,0.02856188045180521,0.011171251152556443,0.22261113861218645,0.011929157147408803,0.030401397320498725,0.232674134399016,0.027848233739821218,0.2274177066636086,0.21422839275460775,0.0073632640601901,0.24650254316092454,0.23295137668675342,0.1261888126619085,0.22647257515354602,0.22270288082749065,0.1013919154192103,0.028626558635486587,0.011475459388391788,0.012145415014757287,0.028467660770618818,0.011268667740039763,0.22234310277368752,0.011730948610458555,0.2649679581672286,0.20982309383343012,0.2195914420765747,0.21783910529450198,0.0295861880626905
1637079297.095,0.031677258559096685,0.012335256369630957,0.029592304941467907,0.215259280424132,0.009799847730209723,0.02914143887568066,0.10128265144329443,0.2333673404666296,0.011441005691694307,0.12945023125449465,0.011535512965427031,0.21219591678927396,0.23075562500551738,0.20756810991864455,0.02829092757800948,0.011052333597567875,0.22160567578518778,0.012062682813072951,0.030243380939964475,0.2317878369670432,0.027460978646353162,0.22486892415182547,0.2070513835683741,0.00739933886785697,0.26519416983109717,0.23946386024692864,0.1248383919612458,0.2255284434833735,0.2219730020812947,0.1050462529101081,0.02933062484494786,0.011647011512316946,0.012262232728070128,0.027985092758592504,0.011098232765519207,0.22119160969990292,0.011711531838106658,0.2548380961616788,0.20933408552493565,0.21849336791888063,0.21705856039018095,0.029475222315474957
1637079312.111,0.031677258559096685,0.012335256369630957,0.029592304941467907,0.215259280424132,0.009799847730209723,0.02914143887568066,0.10128265144329443,0.2333673404666296,0.011441005691694307,0.12945023125449465,0.011535512965427031,0.21219591678927396,0.23075562500551738,0.20756810991864455,0.02829092757800948,0.011052333597567875,0.22160567578518778,0.012062682813072951,0.030243380939964475,0.2317878369670432,0.027460978646353162,0.22486892415182547,0.2070513835683741,0.00739933886785697,0.26519416983109717,0.23946386024692864,0.1248383919612458,0.2255284434833735,0.2219730020812947,0.1050462529101081,0.02933062484494786,0.011647011512316946,0.012262232728070128,0.027985092758592504,0.011098232765519207,0.22119160969990292,0.011711531838106658,0.2548380961616788,0.20933408552493565,0.21849336791888063,0.21705856039018095,0.029475222315474957
1637079327.128,0.03082778280857289,0.012338321656459884,0.02955322069662865,0.20653533024539167,0.00994749195238009,0.0316073046381901,0.10174403572312236,0.23240219593130873,0.011411150805432611,0.12427543196845922,0.011403442023639292,0.212349054361001,0.22929873344013355,0.20659896424698337,0.028369603653156664,0.011152303636414253,0.2211435333963001,0.01210033615808015,0.030326819327786768,0.23380093531330376,0.027551875278117987,0.24273227044905485,0.2133773797370423,0.006931158254269963,0.2649690211876202,0.21767302460114135,0.12376576300823372,0.22489278321549028,0.20892732742556377,0.10492724510585774,0.029086569163810517,0.011590154576786405,0.01234284882399951,0.028202670156407983,0.011294773212871895,0.22128867357253593,0.01179423277566994,0.23968923947119547,0.20866125196224455,0.21869812472624825,0.2173469299498679,0.02950599945402885
1637079342.143,0.03082778280857289,0.012338321656459884,0.02955322069662865,0.20653533024539167,0.00994749195238009,0.0316073046381901,0.10174403572312236,0.23240219593130873,0.011411150805432611,0.12427543196845922,0.011403442023639292,0.212349054361001,0.22929873344013355,0.20659896424698337,0.028369603653156664,0.011152303636414253,0.2211435333963001,0.01210033615808015,0.030326819327786768,0.23380093531330376,0.027551875278117987,0.24273227044905485,0.2133773797370423,0.006931158254269963,0.2649690211876202,0.21767302460114135,0.12376576300823372,0.22489278321549028,0.20892732742556377,0.10492724510585774,0.029086569163810517,0.011590154576786405,0.01234284882399951,0.028202670156407983,0.011294773212871895,0.22128867357253593,0.01179423277566994,0.23968923947119547,0.20866125196224455,0.21869812472624825,0.2173469299498679,0.02950599945402885
1637079357.279,0.03094419969266307,0.011243289942342484,0.029602350368199918,0.21913816006925252,0.010743600593785076,0.03182290390875794,0.10123991901793078,0.23419677952539175,0.011484871890312092,0.12856144577310255,0.011476941390557757,0.20182830467194676,0.2298464303247612,0.20680657529428892,0.027956002421483432,0.011198884667380034,0.2220182659683272,0.011866071451012103,0.029858072047583555,0.23542750422988745,0.029106459173479794,0.22383291747970796,0.21352938344282363,0.007198979203295151,0.2641448261162784,0.23021928649668816,0.12194011434283547,0.2258714062657141,0.22098148491675412,0.10154804353132502,0.029143248448869705,0.011594019442875563,0.012284209891098664,0.02779420851416469,0.011279940908484713,0.22146148544340566,0.01174255304227621,0.2546838710765001,0.20840406807201,0.2180602276351301,0.21712042103885998,0.029785647264842743
1637079372.374,0.03094419969266307,0.011243289942342484,0.029602350368199918,0.21913816006925252,0.010743600593785076,0.03182290390875794,0.10123991901793078,0.23419677952539175,0.011484871890312092,0.12856144577310255,0.011476941390557757,0.20182830467194676,0.2298464303247612,0.20680657529428892,0.027956002421483432,0.011198884667380034,0.2220182659683272,0.011866071451012103,0.029858072047583555,0.23542750422988745,0.029106459173479794,0.22383291747970796,0.21352938344282363,0.007198979203295151,0.2641448261162784,0.23021928649668816,0.12194011434283547,0.2258714062657141,0.22098148491675412,0.10154804353132502,0.029143248448869705,0.011594019442875563,0.012284209891098664,0.02779420851416469,0.011279940908484713,0.22146148544340566,0.01174255304227621,0.2546838710765001,0.20840406807201,0.2180602276351301,0.21712042103885998,0.029785647264842743
