"Time","pod:recommendationservice-w2-5bbcb977f8-46bdq_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-z4nxf_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-ltqrg_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-v8b9q_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ztmw4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-57qw2_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-cs8mw_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-n64gg_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-bf7z7_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-9zths_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-67mxf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-c6bt7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-pqzjd_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-s5gqs_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dh2xs_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-c9ls2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-jkc4t_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7vtqj_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hdxww_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-tmb2j_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-bkfmw_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-f5l45_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-4kxld_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-drdsq_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-w8vwj_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-tlk5s_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-6ng6r_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-w2cd8_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-bzzsv_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-n6zm2_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-lhr65_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-gw949_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-s9798_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-f5db5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7qqtn_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-f7p29_service:currencyservice_node:worker--2.novalocal"
1637080475.316,0.011568939443887073,0.20662462100707146,0.028404762130873076,0.2462437666703538,0.01186572639890832,0.028649576531887683,0.011954622732368535,0.2143314150670574,0.22481620172799116,0.011385405194817814,0.2752885787866784,0.25475981158602284,0.01153974973390321,0.1029972983927131,0.12287694508272895,0.21247089754548537,0.2202603292878184,0.00729465164115809,0.011248474137456263,0.26629328454065143,0.012309797820249695,0.028275577668483057,0.2147414952848182,0.028327080172267594,0.20924558072566257,0.21978482910199282,0.02731545831574909,0.23987369587218563,0.03178674632640875,0.02796501111104293,0.011276987573982437,0.12968751124306657,0.20935182348476078,0.030346958977267594,0.1048843817193908,0.21603712689471039,0.030411591937394587,0.2165964833790713,0.010986057720707102,0.21618002361455818,0.012112346804785349,0.22444979072364288
1637080490.334,0.011568939443887073,0.20662462100707146,0.028404762130873076,0.2462437666703538,0.01186572639890832,0.028649576531887683,0.011954622732368535,0.2143314150670574,0.22481620172799116,0.011385405194817814,0.2752885787866784,0.25475981158602284,0.01153974973390321,0.1029972983927131,0.12287694508272895,0.21247089754548537,0.2202603292878184,0.00729465164115809,0.011248474137456263,0.26629328454065143,0.012309797820249695,0.028275577668483057,0.2147414952848182,0.028327080172267594,0.20924558072566257,0.21978482910199282,0.02731545831574909,0.23987369587218563,0.03178674632640875,0.02796501111104293,0.011276987573982437,0.12968751124306657,0.20935182348476078,0.030346958977267594,0.1048843817193908,0.21603712689471039,0.030411591937394587,0.2165964833790713,0.010986057720707102,0.21618002361455818,0.012112346804785349,0.22444979072364288
1637080505.352,0.011440766467649794,0.2127078919307857,0.028395272120018446,0.24658399692163654,0.011822541422014462,0.028821156954525175,0.011888109247501192,0.2136008755640263,0.2242017057834727,0.011380131194825605,0.2557981031576471,0.23971277401140179,0.012267607725823613,0.10341910335253374,0.12315762514406806,0.2119799595621622,0.2197094952507272,0.007270050966567715,0.011094573091855717,0.2640280381309205,0.012867222410392138,0.028390659601220388,0.21450322976459735,0.028226025210057917,0.20810472992746665,0.22008295034872677,0.028463567036264452,0.2431554893964354,0.031874701267906355,0.027826494456761247,0.011344531924026981,0.12966572082032324,0.2089738982291227,0.030278155259200003,0.10166568502255616,0.21606476595993376,0.032799713837189305,0.21556796732673728,0.010659345117409144,0.21523144552712695,0.012124651351405738,0.22383089873314488
1637080520.373,0.011440766467649794,0.2127078919307857,0.028395272120018446,0.24658399692163654,0.011822541422014462,0.028821156954525175,0.011888109247501192,0.2136008755640263,0.2242017057834727,0.011380131194825605,0.2557981031576471,0.23971277401140179,0.012267607725823613,0.10341910335253374,0.12315762514406806,0.2119799595621622,0.2197094952507272,0.007270050966567715,0.011094573091855717,0.2640280381309205,0.012867222410392138,0.028390659601220388,0.21450322976459735,0.028226025210057917,0.20810472992746665,0.22008295034872677,0.028463567036264452,0.2431554893964354,0.031874701267906355,0.027826494456761247,0.011344531924026981,0.12966572082032324,0.2089738982291227,0.030278155259200003,0.10166568502255616,0.21606476595993376,0.032799713837189305,0.21556796732673728,0.010659345117409144,0.21523144552712695,0.012124651351405738,0.22383089873314488
1637080535.405,0.011375786360521573,0.21248720268244753,0.0284620785838424,0.2444029209482525,0.011574660724653026,0.028728316830830092,0.011811603255866028,0.21368679300637805,0.22401196024686987,0.010573569426667827,0.2603281043843902,0.23895762122633513,0.011699624677786659,0.10285860734575919,0.12392789110057047,0.2116509679919248,0.2186707079993434,0.007294155823053504,0.0110896609961254,0.27537909512954595,0.012807565080459828,0.028408546179244036,0.21458627887486773,0.028541269226963376,0.2003486977974193,0.21033157906299485,0.028340231930341152,0.2495082375847203,0.03276307457086566,0.027623723595925166,0.01130967571848456,0.12966750307114588,0.208597639476051,0.030378770654722373,0.10499613850903701,0.20879100321326988,0.02986322469292221,0.2152312831184716,0.011039067866938156,0.2151102964470322,0.012116611941681118,0.2233720492567619
1637080550.421,0.011375786360521573,0.21248720268244753,0.0284620785838424,0.2444029209482525,0.011574660724653026,0.028728316830830092,0.011811603255866028,0.21368679300637805,0.22401196024686987,0.010573569426667827,0.2603281043843902,0.23895762122633513,0.011699624677786659,0.10285860734575919,0.12392789110057047,0.2116509679919248,0.2186707079993434,0.007294155823053504,0.0110896609961254,0.27537909512954595,0.012807565080459828,0.028408546179244036,0.21458627887486773,0.028541269226963376,0.2003486977974193,0.21033157906299485,0.028340231930341152,0.2495082375847203,0.03276307457086566,0.027623723595925166,0.01130967571848456,0.12966750307114588,0.208597639476051,0.030378770654722373,0.10499613850903701,0.20879100321326988,0.02986322469292221,0.2152312831184716,0.011039067866938156,0.2151102964470322,0.012116611941681118,0.2233720492567619
1637080565.434,0.01141093701833389,0.21219621893160925,0.028407352393406936,0.2508595195739706,0.011663427940918823,0.02879784651222643,0.011953624695671565,0.2134655014144159,0.224380463848523,0.01145626993797992,0.2746353512618448,0.24967663696918835,0.012661483171592559,0.10325658404065022,0.12372652667779177,0.21230719203718912,0.2200791206281165,0.0073109806631772405,0.011204989864336237,0.24582336674756294,0.012796703448687769,0.028829667498363132,0.21433820407268228,0.028637642272344666,0.2019868904687786,0.2198550242266329,0.02720561628952571,0.24904489691648782,0.03270961169619646,0.02768015110865228,0.011216910965750943,0.130396816304566,0.21004822794830913,0.030354925339984302,0.10529175184458663,0.21699813465985024,0.03266508192062582,0.21510149288910413,0.01113525988544985,0.21543317173467585,0.012018274290920731,0.22373895501727492
1637080580.45,0.01141093701833389,0.21219621893160925,0.028407352393406936,0.2508595195739706,0.011663427940918823,0.02879784651222643,0.011953624695671565,0.2134655014144159,0.224380463848523,0.01145626993797992,0.2746353512618448,0.24967663696918835,0.012661483171592559,0.10325658404065022,0.12372652667779177,0.21230719203718912,0.2200791206281165,0.0073109806631772405,0.011204989864336237,0.24582336674756294,0.012796703448687769,0.028829667498363132,0.21433820407268228,0.028637642272344666,0.2019868904687786,0.2198550242266329,0.02720561628952571,0.24904489691648782,0.03270961169619646,0.02768015110865228,0.011216910965750943,0.130396816304566,0.21004822794830913,0.030354925339984302,0.10529175184458663,0.21699813465985024,0.03266508192062582,0.21510149288910413,0.01113525988544985,0.21543317173467585,0.012018274290920731,0.22373895501727492
1637080595.467,0.011366921818144412,0.2118825560024009,0.028437016878318518,0.24246880802635024,0.011553115589952253,0.02855775833556203,0.011824029552564133,0.21446495526295267,0.2257170680846185,0.011586287465511243,0.2746614947710843,0.24863885348255604,0.011976079869338952,0.10417276172451564,0.12292232025186342,0.21136558289672958,0.21885814508638657,0.007240816288218051,0.011202513118274011,0.25546546173966983,0.012597560268204695,0.02851510333693195,0.21532871441359053,0.028692305331579643,0.2094253904877072,0.21935048484288933,0.028317845404614454,0.246320078436991,0.03109230919474089,0.02772351093315144,0.011341763652308549,0.13122174640815326,0.20911364481001732,0.03025469278150706,0.10493000816412587,0.20109348261733395,0.032679657467830026,0.21653201189318666,0.011189825035034696,0.2145309520884476,0.012066261035734898,0.22441637489427996
1637080610.492,0.011366921818144412,0.2118825560024009,0.028437016878318518,0.24246880802635024,0.011553115589952253,0.02855775833556203,0.011824029552564133,0.21446495526295267,0.2257170680846185,0.011586287465511243,0.2746614947710843,0.24863885348255604,0.011976079869338952,0.10417276172451564,0.12292232025186342,0.21136558289672958,0.21885814508638657,0.007240816288218051,0.011202513118274011,0.25546546173966983,0.012597560268204695,0.02851510333693195,0.21532871441359053,0.028692305331579643,0.2094253904877072,0.21935048484288933,0.028317845404614454,0.246320078436991,0.03109230919474089,0.02772351093315144,0.011341763652308549,0.13122174640815326,0.20911364481001732,0.03025469278150706,0.10493000816412587,0.20109348261733395,0.032679657467830026,0.21653201189318666,0.011189825035034696,0.2145309520884476,0.012066261035734898,0.22441637489427996
1637080625.511,0.011149474393990668,0.21125216588966642,0.02762562262956113,0.24252680339513924,0.011477874944624418,0.028946309726388682,0.01183917405308654,0.2132202928863412,0.2226348045115643,0.011571164212487847,0.27492536608686735,0.23866357486145356,0.012103620671323603,0.10427305443294706,0.11981547757328892,0.20948643724571092,0.21760296092563475,0.007231946364906457,0.011271096276939424,0.276023205819684,0.012739270259681908,0.028426352853098906,0.21368644032463252,0.02837083711534559,0.20959320932976028,0.21971744636577725,0.027285467677542537,0.24059596329155858,0.03282118091574992,0.027593927460832852,0.011307329295772144,0.1310561264295309,0.20793504465725496,0.030005296356022566,0.10498075708507967,0.2175701468399841,0.030300577153445897,0.21428564671164,0.01082111973027379,0.21372433601359586,0.012129901010092776,0.22354212947055863
1637080640.523,0.011149474393990668,0.21125216588966642,0.02762562262956113,0.24252680339513924,0.011477874944624418,0.028946309726388682,0.01183917405308654,0.2132202928863412,0.2226348045115643,0.011571164212487847,0.27492536608686735,0.23866357486145356,0.012103620671323603,0.10427305443294706,0.11981547757328892,0.20948643724571092,0.21760296092563475,0.007231946364906457,0.011271096276939424,0.276023205819684,0.012739270259681908,0.028426352853098906,0.21368644032463252,0.02837083711534559,0.20959320932976028,0.21971744636577725,0.027285467677542537,0.24059596329155858,0.03282118091574992,0.027593927460832852,0.011307329295772144,0.1310561264295309,0.20793504465725496,0.030005296356022566,0.10498075708507967,0.2175701468399841,0.030300577153445897,0.21428564671164,0.01082111973027379,0.21372433601359586,0.012129901010092776,0.22354212947055863
1637080655.57,0.01135387458278864,0.19686320241941424,0.02789407957329934,0.2587431050507113,0.012487641950079727,0.029253223547882005,0.011877489829341574,0.21204874377655997,0.22116017103479513,0.011544758055097403,0.24947713639229094,0.25063192358160824,0.011910853724934485,0.10425199741725036,0.11939693078611997,0.2098051367294123,0.21890007417587465,0.0073022632641008035,0.011016932623853691,0.26778358286049764,0.012169409820980416,0.028821029770596626,0.2129198327317966,0.02813202379919017,0.20841822941285518,0.22014116078413465,0.028454849665524577,0.23511717776485996,0.03139632911453347,0.027321371983901298,0.011121568243531076,0.13399645441821345,0.20842403615448324,0.03024255627933609,0.10482961984706982,0.21229116809409582,0.028934906726261214,0.21377839271805785,0.011188693247828051,0.21557531131240815,0.012082836695757028,0.2225437044513666
1637080670.601,0.01135387458278864,0.19686320241941424,0.02789407957329934,0.2587431050507113,0.012487641950079727,0.029253223547882005,0.011877489829341574,0.21204874377655997,0.22116017103479513,0.011544758055097403,0.24947713639229094,0.25063192358160824,0.011910853724934485,0.10425199741725036,0.11939693078611997,0.2098051367294123,0.21890007417587465,0.0073022632641008035,0.011016932623853691,0.26778358286049764,0.012169409820980416,0.028821029770596626,0.2129198327317966,0.02813202379919017,0.20841822941285518,0.22014116078413465,0.028454849665524577,0.23511717776485996,0.03139632911453347,0.027321371983901298,0.011121568243531076,0.13399645441821345,0.20842403615448324,0.03024255627933609,0.10482961984706982,0.21229116809409582,0.028934906726261214,0.21377839271805785,0.011188693247828051,0.21557531131240815,0.012082836695757028,0.2225437044513666
