"Time","pod:recommendationservice-w1-5c774597c5-qrzmp_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-mws5h_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-f5667_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wmtms_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-4p7gl_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-867tp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-mz8cd_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9n7ht_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7spr7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-wd9t9_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vjtng_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7m7hz_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-zwr2g_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-qzx7g_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zfkjn_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rzvq7_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-2xh69_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-z95fv_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-vg4tc_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-vxcz6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-zscxj_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rlgcm_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-qcfgb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-c9kj5_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4qkmz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2cg9w_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-bwm5w_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-slsth_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wv9dz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4j9mv_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-bjwjp_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-thx57_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q4gn7_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-frxv2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-b7mxc_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-69tkt_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal"
1636916317.286,0.00909810826517756,0.09114380343458497,0.009369038659051976,0.28744036446563204,0.009316689661186851,0.00935451704830948,0.08056372586338997,0.009369046968517248,0.009724722994205532,0.588902875073205,0.009277451410323233,0.6964359680795398,0.010361966341396734,0.026838527076661116,0.5706824139689632,0.6881494486951245,0.010680853824100018,0.25743501540283625,0.09107553931557082,0.07976777646776492,0.07955944891790455,0.0278553710574836,0.5927865960358987,0.6443184549481009,0.6617328358436219,0.25993509273601945,0.5454027079176536,0.11169096204667095,0.6563842471857539,0.6784838613156084,0.009174014193342957,0.5861311219020616,0.6355825624361046,0.5868185662159536,0.6047313793806445,0.5823290074034253,0.5783610252132609,0.08208594250449501,0.61346064676158,0.5817705137702482,0.10814331339152211,0.2760791343228538
1636916332.32,0.00909810826517756,0.09114380343458497,0.009369038659051976,0.28744036446563204,0.009316689661186851,0.00935451704830948,0.08056372586338997,0.009369046968517248,0.009724722994205532,0.588902875073205,0.009277451410323233,0.6964359680795398,0.010361966341396734,0.026838527076661116,0.5706824139689632,0.6881494486951245,0.010680853824100018,0.25743501540283625,0.09107553931557082,0.07976777646776492,0.07955944891790455,0.0278553710574836,0.5927865960358987,0.6443184549481009,0.6617328358436219,0.25993509273601945,0.5454027079176536,0.11169096204667095,0.6563842471857539,0.6784838613156084,0.009174014193342957,0.5861311219020616,0.6355825624361046,0.5868185662159536,0.6047313793806445,0.5823290074034253,0.5783610252132609,0.08208594250449501,0.61346064676158,0.5817705137702482,0.10814331339152211,0.2760791343228538
1636916347.342,0.009104944653230519,0.09101307380851893,0.009475280625974782,0.2860477126304246,0.009534622231596299,0.009264946185027564,0.08076608423971125,0.009242985767412816,0.011128026925741868,0.5818878807079455,0.009279983044147757,0.700164667893645,0.010426880781603523,0.026594145620370362,0.5349053499135552,0.6980230025250602,0.010094939382376303,0.2573214541404193,0.09045225969395372,0.08199211958844498,0.07839047953749313,0.02790402143104294,0.561237978334675,0.6405246788793486,0.6606129991688291,0.2359693575475091,0.5767314305874913,0.10823065330445654,0.6565837066954421,0.6776388958318879,0.009310367780482586,0.5605980955054561,0.6355461091875471,0.5878889228209299,0.6067040664323979,0.5820420426705972,0.578580428177662,0.08177286203798234,0.6134460911624123,0.5676906479920478,0.10597953744630623,0.2752710738978843
1636916362.367,0.009104944653230519,0.09101307380851893,0.009475280625974782,0.2860477126304246,0.009534622231596299,0.009264946185027564,0.08076608423971125,0.009242985767412816,0.011128026925741868,0.5818878807079455,0.009279983044147757,0.700164667893645,0.010426880781603523,0.026594145620370362,0.5349053499135552,0.6980230025250602,0.010094939382376303,0.2573214541404193,0.09045225969395372,0.08199211958844498,0.07839047953749313,0.02790402143104294,0.561237978334675,0.6405246788793486,0.6606129991688291,0.2359693575475091,0.5767314305874913,0.10823065330445654,0.6565837066954421,0.6776388958318879,0.009310367780482586,0.5605980955054561,0.6355461091875471,0.5878889228209299,0.6067040664323979,0.5820420426705972,0.578580428177662,0.08177286203798234,0.6134460911624123,0.5676906479920478,0.10597953744630623,0.2752710738978843
1636916377.393,0.009112431240337168,0.09067649094737333,0.009478864704204138,0.2858333526013089,0.008672883279903575,0.009382128091032813,0.08080875652362977,0.00903404757914154,0.010463851708205926,0.584818358080256,0.009223207654670577,0.7022717882150505,0.010572477866166758,0.026672717458639906,0.5603364740984167,0.6993341115365279,0.010399188956556223,0.25762582152956603,0.09073930038882709,0.08018773278493432,0.08166433390947414,0.02713209402868432,0.5553547841658362,0.6405237187131662,0.6588796655102385,0.2598494898712281,0.5772735035014163,0.10370762334956629,0.654702011658971,0.6794285074180948,0.009102105135442946,0.5867231885237365,0.6284775485800084,0.5561035612229119,0.6090604252705315,0.5837699610282163,0.5798248778000854,0.08181508535064025,0.6124767574488713,0.5838965958080671,0.10997855978327774,0.2754543244647019
1636916392.427,0.009112431240337168,0.09067649094737333,0.009478864704204138,0.2858333526013089,0.008672883279903575,0.009382128091032813,0.08080875652362977,0.00903404757914154,0.010463851708205926,0.584818358080256,0.009223207654670577,0.7022717882150505,0.010572477866166758,0.026672717458639906,0.5603364740984167,0.6993341115365279,0.010399188956556223,0.25762582152956603,0.09073930038882709,0.08018773278493432,0.08166433390947414,0.02713209402868432,0.5553547841658362,0.6405237187131662,0.6588796655102385,0.2598494898712281,0.5772735035014163,0.10370762334956629,0.654702011658971,0.6794285074180948,0.009102105135442946,0.5867231885237365,0.6284775485800084,0.5561035612229119,0.6090604252705315,0.5837699610282163,0.5798248778000854,0.08181508535064025,0.6124767574488713,0.5838965958080671,0.10997855978327774,0.2754543244647019
1636916407.541,0.009131128113038426,0.08999898556577463,0.009483867451916185,0.28552363287315735,0.009446590368564513,0.00934756415243423,0.0804528293032185,0.009174155144829109,0.01105709800171538,0.579218452454576,0.009208868901875137,0.7527643350208053,0.010217578736509837,0.026576891633778913,0.5674217544093244,0.7163716475768208,0.01037430651483466,0.25593200227032253,0.09028436739144868,0.08187289533201897,0.08034292102529719,0.02773582930895139,0.5523712590346991,0.6396659648811518,0.6573767772618394,0.2547259625185392,0.5613916792211933,0.10589997230782902,0.6542270771661699,0.6802953759348263,0.009195681962178074,0.5856294279251901,0.6294908908755685,0.5883850388981126,0.6075701112591361,0.5818415730203045,0.5788643256644186,0.08153502775743915,0.6068792120794749,0.5834278702238759,0.11256262742670545,0.27397742558852034
1636916422.588,0.009131128113038426,0.08999898556577463,0.009483867451916185,0.28552363287315735,0.009446590368564513,0.00934756415243423,0.0804528293032185,0.009174155144829109,0.01105709800171538,0.579218452454576,0.009208868901875137,0.7527643350208053,0.010217578736509837,0.026576891633778913,0.5674217544093244,0.7163716475768208,0.01037430651483466,0.25593200227032253,0.09028436739144868,0.08187289533201897,0.08034292102529719,0.02773582930895139,0.5523712590346991,0.6396659648811518,0.6573767772618394,0.2547259625185392,0.5613916792211933,0.10589997230782902,0.6542270771661699,0.6802953759348263,0.009195681962178074,0.5856294279251901,0.6294908908755685,0.5883850388981126,0.6075701112591361,0.5818415730203045,0.5788643256644186,0.08153502775743915,0.6068792120794749,0.5834278702238759,0.11256262742670545,0.27397742558852034
1636916437.624,0.009292674980966824,0.08990461559159772,0.009518376608141232,0.2954459572981982,0.0093031662966254,0.009294339551614553,0.08000373852406123,0.00928113313988583,0.010658878684062813,0.5733396285263508,0.009249174087331577,0.7497511432750426,0.010383183812065024,0.027000058609811788,0.5666673826779461,0.6834989268561417,0.011220814078857735,0.2557604101983011,0.0903338484400256,0.08162970462825683,0.0818708140407979,0.025647107092527772,0.5431903322152948,0.6372430320650935,0.6578767993732468,0.26030520570824406,0.577019973715094,0.09919424633201918,0.6543352214203924,0.6800028390511549,0.009260878358745235,0.5856574697622401,0.6370990465444509,0.5911649320023513,0.6104633477266744,0.5820374480926713,0.5793320296624361,0.08117590939378988,0.6018119457756355,0.5825236851227311,0.10287087923105886,0.26825952937649283
1636916452.653,0.009292674980966824,0.08990461559159772,0.009518376608141232,0.2954459572981982,0.0093031662966254,0.009294339551614553,0.08000373852406123,0.00928113313988583,0.010658878684062813,0.5733396285263508,0.009249174087331577,0.7497511432750426,0.010383183812065024,0.027000058609811788,0.5666673826779461,0.6834989268561417,0.011220814078857735,0.2557604101983011,0.0903338484400256,0.08162970462825683,0.0818708140407979,0.025647107092527772,0.5431903322152948,0.6372430320650935,0.6578767993732468,0.26030520570824406,0.577019973715094,0.09919424633201918,0.6543352214203924,0.6800028390511549,0.009260878358745235,0.5856574697622401,0.6370990465444509,0.5911649320023513,0.6104633477266744,0.5820374480926713,0.5793320296624361,0.08117590939378988,0.6018119457756355,0.5825236851227311,0.10287087923105886,0.26825952937649283
1636916467.674,0.009266965606733431,0.09057665128236303,0.009502427618827509,0.2990935244419645,0.009202005487264613,0.009188482581096127,0.07988843310967725,0.008710718934281396,0.010842260865622688,0.5741094484699021,0.009197794773546365,0.6630145704610789,0.010523307513253208,0.02681782110321201,0.5528674380977673,0.7312006370781948,0.010310572214651946,0.25535196123106607,0.09019638182992815,0.07580823603629197,0.08157230359616782,0.025553661665397232,0.5928910109360459,0.6336609044728181,0.6586909706161821,0.25974773430308357,0.5777524215135572,0.11079960809325745,0.6552002259005153,0.6858089701844888,0.00922794755263024,0.562705900929338,0.5754681070515575,0.5989788192432552,0.6046121258030888,0.5811051502713569,0.5778096596388266,0.08027740845704547,0.6002288058057307,0.5594404248518573,0.10346635182891013,0.25712766069242365
1636916482.694,0.009266965606733431,0.09057665128236303,0.009502427618827509,0.2990935244419645,0.009202005487264613,0.009188482581096127,0.07988843310967725,0.008710718934281396,0.010842260865622688,0.5741094484699021,0.009197794773546365,0.6630145704610789,0.010523307513253208,0.02681782110321201,0.5528674380977673,0.7312006370781948,0.010310572214651946,0.25535196123106607,0.09019638182992815,0.07580823603629197,0.08157230359616782,0.025553661665397232,0.5928910109360459,0.6336609044728181,0.6586909706161821,0.25974773430308357,0.5777524215135572,0.11079960809325745,0.6552002259005153,0.6858089701844888,0.00922794755263024,0.562705900929338,0.5754681070515575,0.5989788192432552,0.6046121258030888,0.5811051502713569,0.5778096596388266,0.08027740845704547,0.6002288058057307,0.5594404248518573,0.10346635182891013,0.25712766069242365
1636916497.718,0.009309640583873216,0.09048379919196123,0.009482113472762862,0.27880822997357707,0.0091177172217498,0.009220766838928878,0.08018212197928061,0.008804002853438509,0.01073704927428033,0.5776857324184816,0.009154275160874255,0.7107967576289467,0.010374543805164406,0.02676720982059062,0.5673704850696405,0.739489780752322,0.010800547152095746,0.25588442308374304,0.0902281226737241,0.08161282698953415,0.07786326466970955,0.025293785312945297,0.5985529629921056,0.6337484143145569,0.6609177456590417,0.2596901708963898,0.5826316432747651,0.11155511725137537,0.6566204519236716,0.6857424750160774,0.009249108768363686,0.5855004195924594,0.5946094863554885,0.5887127113960634,0.6105237005820834,0.5827394470534042,0.5797416358254616,0.08026010615032207,0.60112606916955,0.5657833733402398,0.1047902179504856,0.2623232462550801
1636916512.748,0.009244531600895941,0.09061004706704426,0.009446632966661381,0.29703691329190374,0.008563307876459182,0.00928710495700516,0.08028207275765013,0.009098290187446033,0.00941264268406835,0.5747237554975916,0.009238420849066288,0.7323141804567248,0.010861390378586657,0.026974502481017185,0.5682952335738392,0.742461856283379,0.010912575272331889,0.2566713184952689,0.09033159074221242,0.08169323016757131,0.08111491459002107,0.024988244070349594,0.598399256902094,0.630924777120811,0.6615128343738461,0.2584707989584749,0.5733803366468061,0.11099304390390648,0.657379506288074,0.6873474590729887,0.009155086104864464,0.5458722439942587,0.5988444169293337,0.5887076952107796,0.6093859475575136,0.5834024082436025,0.5801411055916962,0.08084664398708644,0.5994293453666634,0.5826215085158849,0.10406024196486824,0.26431858520599194
