"Time","pod:frontend-w1-599b6846df-vw9fq_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-nzgvr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-n6qvw_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-tngrj_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:adservice-w3-754d7d8cd4-cq8ks_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-xrvw5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-948kc_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-zbxc8_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-q6n8d_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-hwfpb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-knrbt_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-m85zc_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-v2r2p_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-89ghh_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9grg5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-r6dgt_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-k25v9_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-7zl82_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-p7nns_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-pdshq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-fk8js_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-92lkr_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w2-84485f8b85-xd9ws_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-626z9_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4747k_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4rrv5_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-nnbqc_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-slfh2_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kjzzs_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dnt6w_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-vzpgb_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8t5k2_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-tm7x9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-2rsj9_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-8lmj6_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-z46z7_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-6nxj6_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-9cvvj_service:cartservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-p76mf_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-bv7f5_service:productcatalogservice_node:worker--1.novalocal"
1638186501.156,0.5496540525317754,0.15412986640303722,0.06990366683484851,0.5230220522915581,0.0223826183227677,0.12255505249356072,0.18196896288897188,0.5344400279801796,0.6381215984430598,0.19435707041991018,0.5676177161062305,0.5206184835924884,0.5182669008611835,0.06808476923388632,0.15235963455000553,0.09068154623970674,0.08739736052118041,0.5606906437381616,0.5493326810959465,0.14829561497511123,0.5656128914937824,0.14771760134112671,0.14559608690452253,0.6676293938839066,0.03191191682921324,0.14499661666429658,0.0650666028883146,0.06253591519795955,0.06325416251553005,0.15244861123016146,0.15503801315255766,0.07178855184428051,0.12861429128028906,0.15018754750767335,0.06670151837643308,0.5549053208381243,0.026639898496710033,0.16473705378559098,0.07144440661133203,0.0038533027787763206,0.14461630506773,0.16956094173470665,0.13363080154235793,0.15496624548278226
1638186516.292,0.5517720283169834,0.15459499956491335,0.06992430575526579,0.5190208313048238,0.022606381948953123,0.11445824499529508,0.1777472121389406,0.5245513351722594,0.6173505453645975,0.19027545388577613,0.5665322203803869,0.5197433351124965,0.5176419376953499,0.0677500645466639,0.15163846802858222,0.08990348648767046,0.0832670388013396,0.5500947168419584,0.5506945456099325,0.1487188709268505,0.5655172869374945,0.14784189148635557,0.14585566432840505,0.6688678557414001,0.0319094921169342,0.1320830508227231,0.06338289714806795,0.06538492513724839,0.06334209353998871,0.15735974606190442,0.15517151924032968,0.07228012845961346,0.1288665444714936,0.1500848938631621,0.06583905658344305,0.5452502539871409,0.02468177305902796,0.16565671031262624,0.07195179368973603,0.00388100491922871,0.14476704589516007,0.16339581709977052,0.13347192287285625,0.15543280340088267
1638186531.355,0.5517720283169834,0.15459499956491335,0.06992430575526579,0.5190208313048238,0.022606381948953123,0.11445824499529508,0.1777472121389406,0.5245513351722594,0.6173505453645975,0.19027545388577613,0.5665322203803869,0.5197433351124965,0.5176419376953499,0.0677500645466639,0.15163846802858222,0.08990348648767046,0.0832670388013396,0.5500947168419584,0.5506945456099325,0.1487188709268505,0.5655172869374945,0.14784189148635557,0.14585566432840505,0.6688678557414001,0.0319094921169342,0.1320830508227231,0.06338289714806795,0.06538492513724839,0.06334209353998871,0.15735974606190442,0.15517151924032968,0.07228012845961346,0.1288665444714936,0.1500848938631621,0.06583905658344305,0.5452502539871409,0.02468177305902796,0.16565671031262624,0.07195179368973603,0.00388100491922871,0.14476704589516007,0.16339581709977052,0.13347192287285625,0.15543280340088267
1638186546.438,0.5513063416992136,0.15483180721779288,0.07054573856573301,0.5364878034770904,0.022600154142353286,0.12290026744654314,0.18249751722723306,0.5104360747946672,0.6572780812894645,0.198859325140937,0.5655881731033849,0.5192684307463528,0.5162152604968542,0.06794203093150684,0.14100461388232022,0.08675709162982484,0.07930213086969701,0.5856833089189051,0.5513579039419311,0.14878387736741444,0.5647685846732668,0.1475431162444325,0.1454372839187692,0.618846664531899,0.03184498394945831,0.1446614201780805,0.06298494081033222,0.06611531659798715,0.06347300504709791,0.15768126685489914,0.1555686833989086,0.07223220341103839,0.1280306465751894,0.15052921415663645,0.0660114132279847,0.5173886932819518,0.02545788115878706,0.16621536223491046,0.0721729071102638,0.0038865892236803375,0.14405693931260072,0.1704753404991909,0.13416109942528698,0.15528504127355983
1638186561.494,0.5513063416992136,0.15483180721779288,0.07054573856573301,0.5364878034770904,0.022600154142353286,0.12290026744654314,0.18249751722723306,0.5104360747946672,0.6572780812894645,0.198859325140937,0.5655881731033849,0.5192684307463528,0.5162152604968542,0.06794203093150684,0.14100461388232022,0.08675709162982484,0.07930213086969701,0.5856833089189051,0.5513579039419311,0.14878387736741444,0.5647685846732668,0.1475431162444325,0.1454372839187692,0.618846664531899,0.03184498394945831,0.1446614201780805,0.06298494081033222,0.06611531659798715,0.06347300504709791,0.15768126685489914,0.1555686833989086,0.07223220341103839,0.1280306465751894,0.15052921415663645,0.0660114132279847,0.5173886932819518,0.02545788115878706,0.16621536223491046,0.0721729071102638,0.0038865892236803375,0.14405693931260072,0.1704753404991909,0.13416109942528698,0.15528504127355983
1638186576.669,0.5527921173189863,0.15563039570754997,0.07071037975708203,0.5465413563128658,0.022515914698210807,0.11819282286991481,0.18972166768304596,0.5325032861095526,0.6387637797489674,0.19487501040886107,0.5657527982206096,0.5191792844571499,0.5165857643392682,0.06801377286613208,0.15181471933574026,0.08993248279192997,0.07889526977920215,0.5853989047502794,0.5521456076930937,0.14866309067067043,0.5649704261902729,0.14720767802708482,0.14525585081148398,0.6447400567733449,0.031422960725580304,0.14414924010825975,0.0649352849973071,0.06625519737130825,0.06317662410311634,0.15160256817402432,0.15614597481556994,0.07218546575690121,0.1274235364257862,0.150176420327735,0.06581091686444365,0.5424734270633785,0.02481175801561683,0.16716687697382793,0.07233857690675868,0.0039651227138907535,0.1440782252466819,0.1664470302991058,0.1346692002508996,0.15574400239289138
1638186591.689,0.5527921173189863,0.15563039570754997,0.07071037975708203,0.5465413563128658,0.022515914698210807,0.11819282286991481,0.18972166768304596,0.5325032861095526,0.6387637797489674,0.19487501040886107,0.5657527982206096,0.5191792844571499,0.5165857643392682,0.06801377286613208,0.15181471933574026,0.08993248279192997,0.07889526977920215,0.5853989047502794,0.5521456076930937,0.14866309067067043,0.5649704261902729,0.14720767802708482,0.14525585081148398,0.6447400567733449,0.031422960725580304,0.14414924010825975,0.0649352849973071,0.06625519737130825,0.06317662410311634,0.15160256817402432,0.15614597481556994,0.07218546575690121,0.1274235364257862,0.150176420327735,0.06581091686444365,0.5424734270633785,0.02481175801561683,0.16716687697382793,0.07233857690675868,0.0039651227138907535,0.1440782252466819,0.1664470302991058,0.1346692002508996,0.15574400239289138
1638186606.713,0.5532207243533905,0.15579598359614633,0.07110494599965256,0.5351785176186012,0.022386179686563302,0.12222911302053203,0.18735928621765358,0.5337267275167886,0.62362722400599,0.17992960602742822,0.5651464211202205,0.5192190217534667,0.5167241967201893,0.06720198764450427,0.15059758521839664,0.08875104278206092,0.08432761537371596,0.5877588787686563,0.5513019953613666,0.14795560113411235,0.5657681571900688,0.14761209329671587,0.1381343343564283,0.6129447530379806,0.03140381288088398,0.14301540831049622,0.06229119657346032,0.06564149124644608,0.06319682513214187,0.15853617534443615,0.15626807218443414,0.07176168415637182,0.12778205512305524,0.15032028708446027,0.06644356922888858,0.5543340582430868,0.026505696591525796,0.16662888717257685,0.07269018132769862,0.003939019759555378,0.14081202740550564,0.1586758475218824,0.13464221131802584,0.15508788371649915
1638186621.745,0.5532207243533905,0.15579598359614633,0.07110494599965256,0.5351785176186012,0.022386179686563302,0.12222911302053203,0.18735928621765358,0.5337267275167886,0.62362722400599,0.17992960602742822,0.5651464211202205,0.5192190217534667,0.5167241967201893,0.06720198764450427,0.15059758521839664,0.08875104278206092,0.08432761537371596,0.5877588787686563,0.5513019953613666,0.14795560113411235,0.5657681571900688,0.14761209329671587,0.1381343343564283,0.6129447530379806,0.03140381288088398,0.14301540831049622,0.06229119657346032,0.06564149124644608,0.06319682513214187,0.15853617534443615,0.15626807218443414,0.07176168415637182,0.12778205512305524,0.15032028708446027,0.06644356922888858,0.5543340582430868,0.026505696591525796,0.16662888717257685,0.07269018132769862,0.003939019759555378,0.14081202740550564,0.1586758475218824,0.13464221131802584,0.15508788371649915
1638186637.51,0.5517300669764007,0.15592178964206277,0.0705454432769598,0.5471988513502132,0.021622865440754663,0.12258670626454121,0.1826061592024329,0.5129173208443583,0.6483133665910765,0.1990294799658754,0.5643018796000404,0.5186588167407151,0.5160144003908789,0.06696565800425484,0.14537727638707723,0.08497980412068504,0.08047268086958263,0.5638277900045039,0.5506424075245852,0.1474538902604176,0.5646594776842601,0.1475926436280257,0.1455507492458256,0.6079681562181455,0.03145240275664575,0.1430810467840223,0.06433040088373412,0.06569354730835328,0.06382726896586628,0.15131395910863307,0.15599388784004958,0.07174521640337586,0.12745289553177433,0.14953389001523412,0.06629060462354575,0.5556750867680422,0.024797547161840294,0.165153811084313,0.07240388344079249,0.003930656161394181,0.1446795647199363,0.1816820563943092,0.13396872385190964,0.1553734165603479
1638186652.622,0.5517300669764007,0.15592178964206277,0.0705454432769598,0.5471988513502132,0.021622865440754663,0.12258670626454121,0.1826061592024329,0.5129173208443583,0.6483133665910765,0.1990294799658754,0.5643018796000404,0.5186588167407151,0.5160144003908789,0.06696565800425484,0.14537727638707723,0.08497980412068504,0.08047268086958263,0.5638277900045039,0.5506424075245852,0.1474538902604176,0.5646594776842601,0.1475926436280257,0.1455507492458256,0.6079681562181455,0.03145240275664575,0.1430810467840223,0.06433040088373412,0.06569354730835328,0.06382726896586628,0.15131395910863307,0.15599388784004958,0.07174521640337586,0.12745289553177433,0.14953389001523412,0.06629060462354575,0.5556750867680422,0.024797547161840294,0.165153811084313,0.07240388344079249,0.003930656161394181,0.1446795647199363,0.1816820563943092,0.13396872385190964,0.1553734165603479
1638186667.728,0.5505312106103553,0.15620001100568373,0.07034938046448942,0.5517624706431794,0.02231178505914734,0.11939663331073797,0.1684891204775092,0.5059032497471059,0.6547018085488838,0.18915286741414053,0.5645582391110084,0.5179437795149436,0.5157370099938019,0.06691278825114438,0.1437229661091216,0.08653771508825558,0.08413247219170941,0.5846336962420771,0.5487759209794867,0.14754050600179291,0.5647502209216642,0.1473115191601344,0.1431655284817721,0.6305770831868354,0.03159840805667856,0.14374271370260794,0.06439290989720298,0.06358845882706096,0.0644956596050394,0.1566068701645571,0.15578573244895885,0.07107488059379921,0.1275191014701121,0.14925009531797384,0.06673275167408016,0.5500306586086174,0.02552406307942085,0.16441421883377844,0.07204763566740174,0.003924706951384761,0.1421628436846854,0.16902200012278765,0.13377073996600944,0.1549486411999242
1638186682.834,0.5530547203199669,0.15749562292446087,0.07038298081023618,0.5522402658381653,0.022305355332125274,0.12302018411330974,0.19221428162379217,0.5400367704593745,0.635388387986697,0.19524678806074405,0.5639006916130901,0.5178189183037681,0.5158733272987807,0.06630462470783263,0.14929086499346556,0.08448727755001684,0.08422887856558689,0.5450985267031782,0.5505607059462172,0.14717520043074725,0.5642846002396397,0.14712715443925203,0.14062579719592266,0.6374219533255545,0.03142043688767986,0.1441479267675443,0.06203519737982341,0.06379520959382143,0.06509059919740814,0.15488796160468585,0.15695056306901345,0.07098877356726344,0.12722713956541382,0.14906154002398112,0.06728620987884994,0.5684880191563721,0.023961124635268352,0.16532118861814535,0.07222936206049038,0.003982182606825637,0.14520421549871,0.16831261663573918,0.13447517651758645,0.15549545623520694
1638186697.858,0.5530547203199669,0.15749562292446087,0.07038298081023618,0.5522402658381653,0.022305355332125274,0.12302018411330974,0.19221428162379217,0.5400367704593745,0.635388387986697,0.19524678806074405,0.5639006916130901,0.5178189183037681,0.5158733272987807,0.06630462470783263,0.14929086499346556,0.08448727755001684,0.08422887856558689,0.5450985267031782,0.5505607059462172,0.14717520043074725,0.5642846002396397,0.14712715443925203,0.14062579719592266,0.6374219533255545,0.03142043688767986,0.1441479267675443,0.06203519737982341,0.06379520959382143,0.06509059919740814,0.15488796160468585,0.15695056306901345,0.07098877356726344,0.12722713956541382,0.14906154002398112,0.06728620987884994,0.5684880191563721,0.023961124635268352,0.16532118861814535,0.07222936206049038,0.003982182606825637,0.14520421549871,0.16831261663573918,0.13447517651758645,0.15549545623520694
