"Time","pod:productcatalogservice-w2-8649bb655b-lhkhp_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-pst57_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-7qlb4_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-wtxv5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-x4x4x_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-xzflr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-9v6gk_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-4wvsm_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-4wjbx_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-fjmxk_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-g26w1_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-2r995_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-dc9b5_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-rk5hq_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-g6zbr_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-ss2qq_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-42qtw_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-spkp7_service:frontend_node:worker--2","pod:cartservice-w1-59ff89795c-mjs84_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-d8h78_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-48zs6_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-cc88z_service:currencyservice_node:worker--2","pod:frontend-w1-777d8d5dcb-944dz_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-cg2rf_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-q5cjw_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-gnqv9_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-8lbrn_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-6bknn_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-hdshm_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-2m2wv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-knrnb_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-xc962_service:adservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-glqw4_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-ztkdk_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-b7dg6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-kfprg_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-62cv9_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-4pwkk_service:currencyservice_node:worker--3.novalocal"
1642174872.919,0.36882001083728266,0.30144014566386257,0.24150466506551982,0.23995979590298155,0.37192123135326016,0.3740566477129297,0.21974488374171294,0.468609935821824,0.23592140850715473,0.45135000128189295,0.4545431378325214,0.43965760759209144,0.4392763089973831,0.19824740563675053,0.2731111791671747,0.23067239034676124,0.4205147013598025,0.17347383924248855,0.41820931175283804,0.3706740437007122,0.020542662664746473,0.2363870644962457,0.432519460172214,0.26174187877629634,0.21825362116630004,0.1959804060377256,0.2987608702692784,0.47009239746017173,0.23947214387466503,0.4325458802401916,0.3782756472786348,0.45146173546526014,0.48362732871205666,0.4026889756318324,0.4270729034620303,0.21689334530934506,0.43773482989032975,0.31458629073630157
1642174887.931,0.37227611393424775,0.2930666031956811,0.2420382352060243,0.23993175312599013,0.370202072674127,0.3734371081195563,0.2172635840180958,0.4752159230038511,0.23588958418839678,0.45006400756783166,0.48754535597426685,0.4400194452266839,0.44028082024913084,0.1977854366243484,0.27274636440090416,0.23706611149083245,0.42263696778615983,0.17762562420676803,0.4170685551792722,0.37032263113973884,0.020638254595140855,0.23596881549680537,0.43178491170037414,0.2740367987467186,0.21699720994823168,0.19640683323704985,0.29854364675728584,0.4520987781607159,0.24099729447406895,0.43329136795486595,0.37883184285044946,0.4493005356616072,0.4864481249155828,0.43194204466664976,0.42770241097681827,0.21610304112952922,0.436066349005954,0.31500269757986277
1642174902.948,0.37227611393424775,0.2930666031956811,0.2420382352060243,0.23993175312599013,0.370202072674127,0.3734371081195563,0.2172635840180958,0.4752159230038511,0.23588958418839678,0.45006400756783166,0.48754535597426685,0.4400194452266839,0.44028082024913084,0.1977854366243484,0.27274636440090416,0.23706611149083245,0.42263696778615983,0.17762562420676803,0.4170685551792722,0.37032263113973884,0.020638254595140855,0.23596881549680537,0.43178491170037414,0.2740367987467186,0.21699720994823168,0.19640683323704985,0.29854364675728584,0.4520987781607159,0.24099729447406895,0.43329136795486595,0.37883184285044946,0.4493005356616072,0.4864481249155828,0.43194204466664976,0.42770241097681827,0.21610304112952922,0.436066349005954,0.31500269757986277
1642174917.965,0.3766019740833476,0.2991202286849297,0.2419566375424056,0.24054830988850553,0.3705640756074621,0.37361136698517905,0.2169704060877678,0.47313922948815673,0.22837033158920472,0.44749673937302126,0.48701991974552905,0.43995676130441996,0.4396412765573722,0.1973930360904521,0.27091013537891573,0.23653227917285766,0.4322860854885998,0.17732571179491266,0.4161568351335582,0.3696758694293655,0.020783839169980105,0.2172801273264366,0.43130571404093937,0.24913931872776737,0.21585938224606321,0.18976905911614375,0.3196179465423711,0.4871301195891548,0.24164307658733225,0.4335952519235653,0.37879594272475614,0.44979036066874056,0.48287085167559163,0.4088372237788973,0.4269713522699232,0.21502232887856199,0.43456016231423567,0.3121265821920681
1642174932.985,0.3766019740833476,0.2991202286849297,0.2419566375424056,0.24054830988850553,0.3705640756074621,0.37361136698517905,0.2169704060877678,0.47313922948815673,0.22837033158920472,0.44749673937302126,0.48701991974552905,0.43995676130441996,0.4396412765573722,0.1973930360904521,0.27091013537891573,0.23653227917285766,0.4322860854885998,0.17732571179491266,0.4161568351335582,0.3696758694293655,0.020783839169980105,0.2172801273264366,0.43130571404093937,0.24913931872776737,0.21585938224606321,0.18976905911614375,0.3196179465423711,0.4871301195891548,0.24164307658733225,0.4335952519235653,0.37879594272475614,0.44979036066874056,0.48287085167559163,0.4088372237788973,0.4269713522699232,0.21502232887856199,0.43456016231423567,0.3121265821920681
1642174948.008,0.3584731275413309,0.2955182331457308,0.24066713045478944,0.2392362021690294,0.37016239499268533,0.3738731772294724,0.2173500183285329,0.4659460564407238,0.2268667686819324,0.44903041291391244,0.4850682771279412,0.438635251326556,0.4390371876860531,0.19615354901116044,0.27049999761168547,0.23690443286701007,0.4441508118421725,0.17720749804248065,0.4164260851110615,0.3692777704896385,0.02068728543491856,0.23499424077866987,0.4299896500284139,0.25399393908502077,0.21654021645377497,0.19528841573022426,0.3189266448367619,0.42311066696152544,0.23987203344251562,0.43194560443620206,0.3777449504628366,0.4479229040712603,0.4761624485620424,0.39960380349842206,0.42598140556221653,0.2169747898373649,0.43505261008235363,0.3077736704120597
1642174963.033,0.3584731275413309,0.2955182331457308,0.24066713045478944,0.2392362021690294,0.37016239499268533,0.3738731772294724,0.2173500183285329,0.4659460564407238,0.2268667686819324,0.44903041291391244,0.4850682771279412,0.438635251326556,0.4390371876860531,0.19615354901116044,0.27049999761168547,0.23690443286701007,0.4441508118421725,0.17720749804248065,0.4164260851110615,0.3692777704896385,0.02068728543491856,0.23499424077866987,0.4299896500284139,0.25399393908502077,0.21654021645377497,0.19528841573022426,0.3189266448367619,0.42311066696152544,0.23987203344251562,0.43194560443620206,0.3777449504628366,0.4479229040712603,0.4761624485620424,0.39960380349842206,0.42598140556221653,0.2169747898373649,0.43505261008235363,0.3077736704120597
1642174978.228,0.37614248746343953,0.28915286840512233,0.24000811392030805,0.23908168368213614,0.36984007510845435,0.37416563199053116,0.21784343433866132,0.47683662827097784,0.23367716490474957,0.42038701951065777,0.48316726274405786,0.4373852201200045,0.4383518212752911,0.19455965093351302,0.2713324931800187,0.22748215028073174,0.4433453627852988,0.16907921365416317,0.41665043797818,0.3693357920623504,0.02046624292097759,0.22774723356808663,0.429634990088819,0.2529290494579129,0.21696101439889534,0.19523521965982432,0.3174358982152541,0.4552067167260704,0.2400859214548245,0.43053663228912326,0.37725762836002363,0.447531294227836,0.4495015234043404,0.39703702479131775,0.4255581110524815,0.21828262714286756,0.43418350092753416,0.3204210285977186
1642174993.271,0.37614248746343953,0.28915286840512233,0.24000811392030805,0.23908168368213614,0.36984007510845435,0.37416563199053116,0.21784343433866132,0.47683662827097784,0.23367716490474957,0.42038701951065777,0.48316726274405786,0.4373852201200045,0.4383518212752911,0.19455965093351302,0.2713324931800187,0.22748215028073174,0.4433453627852988,0.16907921365416317,0.41665043797818,0.3693357920623504,0.02046624292097759,0.22774723356808663,0.429634990088819,0.2529290494579129,0.21696101439889534,0.19523521965982432,0.3174358982152541,0.4552067167260704,0.2400859214548245,0.43053663228912326,0.37725762836002363,0.447531294227836,0.4495015234043404,0.39703702479131775,0.4255581110524815,0.21828262714286756,0.43418350092753416,0.3204210285977186
1642175008.29,0.37648166327587085,0.30156290731605107,0.23904021004973658,0.23820565497565838,0.3699770621130025,0.37351953112703673,0.21846314015294763,0.4677113840377082,0.22764999052108,0.4480687324114539,0.48646840526846713,0.4355263774149262,0.43628015665209646,0.19364952218115672,0.27170962684341293,0.2369245633047407,0.4427465279746199,0.1713188268734425,0.4153847624155645,0.3696158536754207,0.020239942145054236,0.2346227971671888,0.4292855062484645,0.24842616879088802,0.21855923492270463,0.18779976890654887,0.31798698265498615,0.4542572434260623,0.23972978476489953,0.4294111193928597,0.37639685531439027,0.44627451699077914,0.44581985183705014,0.4024984742670147,0.42353451773140544,0.21888728267254237,0.43410243967479856,0.31959527207486715
1642175023.307,0.37648166327587085,0.30156290731605107,0.23904021004973658,0.23820565497565838,0.3699770621130025,0.37351953112703673,0.21846314015294763,0.4677113840377082,0.22764999052108,0.4480687324114539,0.48646840526846713,0.4355263774149262,0.43628015665209646,0.19364952218115672,0.27170962684341293,0.2369245633047407,0.4427465279746199,0.1713188268734425,0.4153847624155645,0.3696158536754207,0.020239942145054236,0.2346227971671888,0.4292855062484645,0.24842616879088802,0.21855923492270463,0.18779976890654887,0.31798698265498615,0.4542572434260623,0.23972978476489953,0.4294111193928597,0.37639685531439027,0.44627451699077914,0.44581985183705014,0.4024984742670147,0.42353451773140544,0.21888728267254237,0.43410243967479856,0.31959527207486715
1642175038.321,0.36126695581777524,0.2915776420544695,0.23833244586118665,0.23745955355560266,0.37011784603648845,0.3741823784926019,0.21723852503973407,0.4765779634340105,0.2347799054774791,0.44662128409731794,0.475819810575946,0.4355247572831205,0.43573294748090513,0.19301492596944642,0.27125651880327006,0.22862337651712739,0.44273757002041986,0.17631813168660782,0.41515732314122183,0.3693094076357512,0.020233446937409274,0.23375613284741828,0.4286336564731044,0.24636727906360834,0.21930590198826888,0.194519787208487,0.304387073532078,0.4877830626282438,0.23874534913042933,0.428911843917018,0.3763178460272248,0.4458780330122911,0.47448438241887003,0.42965757720829395,0.4229213260432038,0.2178388473212332,0.43306336182410754,0.2982012201220424
1642175053.335,0.36126695581777524,0.2915776420544695,0.23833244586118665,0.23745955355560266,0.37011784603648845,0.3741823784926019,0.21723852503973407,0.4765779634340105,0.2347799054774791,0.44662128409731794,0.475819810575946,0.4355247572831205,0.43573294748090513,0.19301492596944642,0.27125651880327006,0.22862337651712739,0.44273757002041986,0.17631813168660782,0.41515732314122183,0.3693094076357512,0.020233446937409274,0.23375613284741828,0.4286336564731044,0.24636727906360834,0.21930590198826888,0.194519787208487,0.304387073532078,0.4877830626282438,0.23874534913042933,0.428911843917018,0.3763178460272248,0.4458780330122911,0.47448438241887003,0.42965757720829395,0.4229213260432038,0.2178388473212332,0.43306336182410754,0.2982012201220424
1642175068.349,0.35963946863897933,0.29071882019287415,0.23807446883027455,0.23714615572851805,0.36967742301549794,0.37467942821918043,0.21800418816591502,0.4545635770191768,0.22312856854367868,0.4473008558626162,0.4367720045486651,0.4343643519371842,0.435033741252774,0.19233919515494802,0.27194549594444173,0.23598224111633234,0.39278456535009654,0.17599855803188427,0.4148523614379179,0.3693933008988357,0.02016168096450621,0.21701325573547564,0.42955247065156255,0.2517147246498236,0.2188472017031515,0.18257597905854822,0.29755353672699936,0.4522042582110581,0.23744931846334863,0.42807481496206773,0.3759161419900802,0.4461100364859333,0.4764958652650186,0.40699595788276355,0.42284239748956065,0.2189248295803788,0.406051528597641,0.2923073953718685
