"Time","pod:frontend-w3-6646bc856b-ghdlx_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-ptcvn_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-fg2t5_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-kkpp2_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-qj4sc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-47hv9_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-98l2s_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-k7dql_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-rxjfw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-cdk84_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-bj4kg_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-jrq2t_service:recommendationservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-sp97z_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-jk984_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-zvqmp_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-zccbr_service:productcatalogservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-r6m7p_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-2q7fq_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-nshbk_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-4jdc7_service:frontend_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-km8gn_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-ttv2c_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-hdl59_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-59ff89795c-sn6bb_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-xxfrd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-9qczw_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-m5lbh_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-nptcj_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-l5cjr_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-x8g44_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-qgppw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-8pmq4_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-gcq2l_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-tx6p6_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-gx8dz_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-gndjw_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-rw5zb_service:currencyservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-5ts9f_service:recommendationservice_node:worker--3.novalocal"
1642176176.246,0.4780335462855475,0.2320635385147364,0.42806451360297315,0.42714425186597316,0.40892856762677016,0.3682992321515961,0.41271690422094776,0.30367561902667534,0.366619671780837,0.21539186881257025,0.2360909734754379,0.1879406099303308,0.36584401942831035,0.2114845974071679,0.23201945249735892,0.36440550293387997,0.18680459451969586,0.4257518967695096,0.20932122903766393,0.4341458158034285,0.3978663318414606,0.23576370670606872,0.44668716156552807,0.404889446751475,0.020999818405681686,0.4337116315936783,0.29536759337433194,0.2821786776654222,0.4871263355691103,0.43941437418209406,0.23302929262185818,0.42366102856150745,0.2694801539649409,0.36479924933737207,0.17911617628983637,0.4779073064014233,0.21917095464326203,0.2537180760933647
1642176191.269,0.4780335462855475,0.2320635385147364,0.42806451360297315,0.42714425186597316,0.40892856762677016,0.3682992321515961,0.41271690422094776,0.30367561902667534,0.366619671780837,0.21539186881257025,0.2360909734754379,0.1879406099303308,0.36584401942831035,0.2114845974071679,0.23201945249735892,0.36440550293387997,0.18680459451969586,0.4257518967695096,0.20932122903766393,0.4341458158034285,0.3978663318414606,0.23576370670606872,0.44668716156552807,0.404889446751475,0.020999818405681686,0.4337116315936783,0.29536759337433194,0.2821786776654222,0.4871263355691103,0.43941437418209406,0.23302929262185818,0.42366102856150745,0.2694801539649409,0.36479924933737207,0.17911617628983637,0.4779073064014233,0.21917095464326203,0.2537180760933647
1642176206.295,0.4765510248917307,0.23256470765532133,0.42684751709853547,0.4262492810311485,0.4086155556545695,0.3679242982364806,0.4125725943191286,0.3125407196039982,0.3655622080013472,0.2148365745379147,0.23584139015660863,0.18100738153075496,0.36450507433776924,0.20999133248280466,0.23225567121802732,0.36963059206870286,0.1872286108657767,0.42543423522242185,0.20827083320719908,0.4334736208181196,0.3684538913555458,0.2355611552522453,0.44331561862584856,0.40310193303790176,0.02078745639917549,0.4323876808456974,0.29024055937268356,0.2913966215941245,0.44911239541517217,0.45190936947422217,0.23252318248642795,0.4230433238929286,0.2680492317194253,0.36299051603233656,0.17921311250493613,0.454988536023597,0.23141070937175057,0.26805092140013115
1642176221.319,0.4765510248917307,0.23256470765532133,0.42684751709853547,0.4262492810311485,0.4086155556545695,0.3679242982364806,0.4125725943191286,0.3125407196039982,0.3655622080013472,0.2148365745379147,0.23584139015660863,0.18100738153075496,0.36450507433776924,0.20999133248280466,0.23225567121802732,0.36963059206870286,0.1872286108657767,0.42543423522242185,0.20827083320719908,0.4334736208181196,0.3684538913555458,0.2355611552522453,0.44331561862584856,0.40310193303790176,0.02078745639917549,0.4323876808456974,0.29024055937268356,0.2913966215941245,0.44911239541517217,0.45190936947422217,0.23252318248642795,0.4230433238929286,0.2680492317194253,0.36299051603233656,0.17921311250493613,0.454988536023597,0.23141070937175057,0.26805092140013115
1642176236.506,0.47747722295009354,0.23223989049305716,0.42654718341756004,0.4263536087911458,0.40904727964424326,0.3683778713826321,0.4216310809392885,0.27477959575065947,0.365434373760111,0.21427806109365638,0.23574868077209357,0.1797905717748339,0.36471299917735145,0.21074865213625477,0.23209127235818233,0.35189252503258606,0.18785414388982116,0.4262648204621736,0.20805702354017958,0.4329971091254379,0.39399524444168404,0.23440136021109065,0.44103634827651716,0.40400389222982,0.020788930445847394,0.43161211994052573,0.30304831697622847,0.2985500619102993,0.44564135046078246,0.4683075688270131,0.23283399374060107,0.4237201204821452,0.2680947557159004,0.3645532492754824,0.16769345123664944,0.4672338674269749,0.22265051810011988,0.2681519530386672
1642176251.549,0.47747722295009354,0.23223989049305716,0.42654718341756004,0.4263536087911458,0.40904727964424326,0.3683778713826321,0.4216310809392885,0.27477959575065947,0.365434373760111,0.21427806109365638,0.23574868077209357,0.1797905717748339,0.36471299917735145,0.21074865213625477,0.23209127235818233,0.35189252503258606,0.18785414388982116,0.4262648204621736,0.20805702354017958,0.4329971091254379,0.39399524444168404,0.23440136021109065,0.44103634827651716,0.40400389222982,0.020788930445847394,0.43161211994052573,0.30304831697622847,0.2985500619102993,0.44564135046078246,0.4683075688270131,0.23283399374060107,0.4237201204821452,0.2680947557159004,0.3645532492754824,0.16769345123664944,0.4672338674269749,0.22265051810011988,0.2681519530386672
1642176266.563,0.4527594659109582,0.23310196510543768,0.4281342634568556,0.4267076716733613,0.4113925347693727,0.3698520704123039,0.4216753886648249,0.29105291848930037,0.3667957451521461,0.21378758969648726,0.22691546398053714,0.18731304893748252,0.3657011107556606,0.21087260090965976,0.22592836307218966,0.37068230453793943,0.18941095402738092,0.42923089770732836,0.2080412704191071,0.43308806117327964,0.3960407254561527,0.23543331888803568,0.4428481452265164,0.40369532295197164,0.020649975025342375,0.43449663652378184,0.2838863066778141,0.31756975009542876,0.4501608938357734,0.4368068029768491,0.23298533718316528,0.42570625354660035,0.2696567871618738,0.3675359217085558,0.1788991863916094,0.4720957442345869,0.23211111910809296,0.2694495713789803
1642176281.577,0.4527594659109582,0.23310196510543768,0.4281342634568556,0.4267076716733613,0.4113925347693727,0.3698520704123039,0.4216753886648249,0.29105291848930037,0.3667957451521461,0.21378758969648726,0.22691546398053714,0.18731304893748252,0.3657011107556606,0.21087260090965976,0.22592836307218966,0.37068230453793943,0.18941095402738092,0.42923089770732836,0.2080412704191071,0.43308806117327964,0.3960407254561527,0.23543331888803568,0.4428481452265164,0.40369532295197164,0.020649975025342375,0.43449663652378184,0.2838863066778141,0.31756975009542876,0.4501608938357734,0.4368068029768491,0.23298533718316528,0.42570625354660035,0.2696567871618738,0.3675359217085558,0.1788991863916094,0.4720957442345869,0.23211111910809296,0.2694495713789803
1642176296.595,0.43188124329983557,0.2339186934719252,0.42740901079760896,0.42693348913435625,0.4117040616601288,0.37145242651628935,0.4230878494985049,0.3013643500513707,0.36814305657079355,0.21326447129178966,0.23574308491735746,0.1883919181092631,0.3647222403710218,0.21175809193968995,0.21560608349829663,0.3713239448403522,0.18892073129760906,0.431579394296262,0.20752593160614563,0.43348924177276427,0.38170620617122325,0.2347179296669229,0.44448798704773534,0.405902620253494,0.020993167228046637,0.41619799622277964,0.294438677773551,0.32002539710618644,0.4509878203361395,0.4759669325219499,0.23328831136335632,0.42629962925152265,0.26997145266687367,0.3674172066144025,0.17915575122449856,0.45192040018430013,0.23268100787139984,0.2696079850962088
1642176311.608,0.43188124329983557,0.2339186934719252,0.42740901079760896,0.42693348913435625,0.4117040616601288,0.37145242651628935,0.4230878494985049,0.3013643500513707,0.36814305657079355,0.21326447129178966,0.23574308491735746,0.1883919181092631,0.3647222403710218,0.21175809193968995,0.21560608349829663,0.3713239448403522,0.18892073129760906,0.431579394296262,0.20752593160614563,0.43348924177276427,0.38170620617122325,0.2347179296669229,0.44448798704773534,0.405902620253494,0.020993167228046637,0.41619799622277964,0.294438677773551,0.32002539710618644,0.4509878203361395,0.4759669325219499,0.23328831136335632,0.42629962925152265,0.26997145266687367,0.3674172066144025,0.17915575122449856,0.45192040018430013,0.23268100787139984,0.2696079850962088
1642176326.62,0.4525608479098664,0.23440489516053306,0.42978621565319053,0.4285019089537084,0.4142116072114225,0.3715895809257276,0.4265827521196507,0.28328032760352484,0.36954788443855113,0.21346853081963346,0.23789443845143132,0.19122887166153013,0.3662177150166367,0.2116649419412729,0.23520414177691357,0.3749685144464974,0.18976031236360014,0.4311941281438235,0.20808216458648607,0.418543639346394,0.39044648555906003,0.23558124267401925,0.44472132813579934,0.40705509683375385,0.021158874454653254,0.43184153261310115,0.276155345616365,0.3198438271351457,0.449311424662792,0.45172224854457355,0.2337261559775716,0.42800649855247275,0.2694565714829074,0.36801300088421707,0.1801194523610012,0.4567584256275061,0.2341745991528292,0.2590800672357339
1642176341.633,0.4525608479098664,0.23440489516053306,0.42978621565319053,0.4285019089537084,0.4142116072114225,0.3715895809257276,0.4265827521196507,0.28328032760352484,0.36954788443855113,0.21346853081963346,0.23789443845143132,0.19122887166153013,0.3662177150166367,0.2116649419412729,0.23520414177691357,0.3749685144464974,0.18976031236360014,0.4311941281438235,0.20808216458648607,0.418543639346394,0.39044648555906003,0.23558124267401925,0.44472132813579934,0.40705509683375385,0.021158874454653254,0.43184153261310115,0.276155345616365,0.3198438271351457,0.449311424662792,0.45172224854457355,0.2337261559775716,0.42800649855247275,0.2694565714829074,0.36801300088421707,0.1801194523610012,0.4567584256275061,0.2341745991528292,0.2590800672357339
1642176356.664,0.45140513276062233,0.23473993113880362,0.42995986966773636,0.4309017151583785,0.4156384532668834,0.3728977468610473,0.42917326987929993,0.2958472892672566,0.370794509888406,0.21543778002462927,0.23751636620128264,0.19209929266780998,0.36761041935599625,0.21470108547180144,0.23471226083111424,0.37577305552231866,0.19064329270565245,0.43365626420521913,0.21084394045497634,0.44072754919972296,0.3906019519186714,0.2361656219612157,0.44724149354625975,0.4080324383545778,0.02129238266987536,0.4420446977539072,0.30791720656362614,0.3125616541441326,0.44968365511862507,0.47578537524208964,0.23413711115415037,0.4310331912691525,0.26991623991720026,0.3689200394516558,0.18030240969204808,0.4819598331058698,0.23497648229651513,0.2526785476676153
1642176371.679,0.45140513276062233,0.23473993113880362,0.42995986966773636,0.4309017151583785,0.4156384532668834,0.3728977468610473,0.42917326987929993,0.2958472892672566,0.370794509888406,0.21543778002462927,0.23751636620128264,0.19209929266780998,0.36761041935599625,0.21470108547180144,0.23471226083111424,0.37577305552231866,0.19064329270565245,0.43365626420521913,0.21084394045497634,0.44072754919972296,0.3906019519186714,0.2361656219612157,0.44724149354625975,0.4080324383545778,0.02129238266987536,0.4420446977539072,0.30791720656362614,0.3125616541441326,0.44968365511862507,0.47578537524208964,0.23413711115415037,0.4310331912691525,0.26991623991720026,0.3689200394516558,0.18030240969204808,0.4819598331058698,0.23497648229651513,0.2526785476676153
