"Time","pod:currencyservice-w2-cd78b8fd6-hzqnd_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-c67xz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-5d9b8d854-6czxf_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-zd9ts_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-9g48h_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-5d9b8d854-s68g5_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-29b9g_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-vmqpb_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-k5tkv_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-xlpwj_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-qh5j5_service:frontend_node:worker--4","pod:currencyservice-w2-cd78b8fd6-ftncg_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-vsnbn_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-b89vp_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-4cj64_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-nkm6l_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-mk7rr_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-x49kq_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-8vdbs_service:currencyservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-wg4tm_service:cartservice_node:worker--1.novalocal","pod:adservice-w1-76766bdfb6-684ts_service:adservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-dvnzb_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-s2xj6_service:frontend_node:worker--1.novalocal","pod:frontend-w2-599b6846df-vj2gf_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-6l9vw_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-c72xk_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-qqhzb_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-j8ws2_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-86mv9_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-8nvqh_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-vbfbd_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-p46q5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-nzv2w_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-2xpv2_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-86gh2_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-rtzcs_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-5jtfk_service:frontend_node:worker--4","pod:recommendationservice-w1-6855bd669b-65dgm_service:recommendationservice_node:worker--1.novalocal"
1642206322.146,0.21232279545521648,0.3724640593945448,0.3702589030282303,0.3674502429181648,0.3451893917012985,0.3430010386583727,0.2086565573235527,0.19066470719142461,0.009168863831685244,0.41971877284156944,0.3924426159119036,0.21405196646485852,0.21322055231732545,0.1600129409260006,0.1409734047086485,0.16040151769747762,0.3724418076050503,0.42203866120364,0.21603230002197427,0.39065063779953274,0.36425003820605034,0.3947893371773833,0.41298614308789056,0.3730781674862894,0.2417878697001778,0.24419857874303433,0.24183414362837524,0.39750181429495746,0.21489824656095957,0.3498475156122748,0.27343525451296236,0.36618867743678035,0.4276657916438976,0.36806793753966627,0.18122527349140155,0.21229514967039298,0.3526212570595037,0.2046450986831345
1642206337.181,0.21310953381598613,0.3701234840456538,0.3755246917345999,0.36646835068763084,0.34776409613599063,0.37551857201096406,0.22309613438220022,0.22232664035800406,0.009261874580936861,0.42529968192228507,0.396400775116043,0.21494671249243538,0.21343554182844204,0.16086774650030428,0.15122521247181775,0.16553867494065022,0.347532073418538,0.42232915765998297,0.21888586325646453,0.4060283273143837,0.36789136313901544,0.4006669109177852,0.413569286050334,0.3749331779443789,0.24510117880004312,0.24891433105340927,0.24525938146989137,0.40088961083408853,0.2142181334742697,0.3436400958229518,0.2917503437725006,0.3674795688998396,0.43045303734172036,0.37095719822502615,0.18700702117955031,0.2118603561853793,0.3671875317290276,0.20153805524413265
1642206352.202,0.21310953381598613,0.3701234840456538,0.3755246917345999,0.36646835068763084,0.34776409613599063,0.37551857201096406,0.22309613438220022,0.22232664035800406,0.009261874580936861,0.42529968192228507,0.396400775116043,0.21494671249243538,0.21343554182844204,0.16086774650030428,0.15122521247181775,0.16553867494065022,0.347532073418538,0.42232915765998297,0.21888586325646453,0.4060283273143837,0.36789136313901544,0.4006669109177852,0.413569286050334,0.3749331779443789,0.24510117880004312,0.24891433105340927,0.24525938146989137,0.40088961083408853,0.2142181334742697,0.3436400958229518,0.2917503437725006,0.3674795688998396,0.43045303734172036,0.37095719822502615,0.18700702117955031,0.2118603561853793,0.3671875317290276,0.20153805524413265
1642206367.244,0.22521453427351112,0.38292786433971177,0.39020777594129386,0.3809523674103226,0.37066223839070367,0.3937251709448128,0.21199824401687914,0.24388972319757152,0.009480423855435051,0.44392883832520197,0.40659265415250045,0.22478107930888477,0.22641883806764593,0.17677669356935583,0.16133171189191317,0.16383984763341503,0.4014757493218699,0.44431612796383796,0.22362930321485885,0.40574218563417863,0.43330063908801303,0.4166016028144419,0.43675724214745054,0.3899618567480615,0.26061199992936096,0.26270546055778465,0.25994222592034616,0.41678152727482276,0.22544730482491881,0.35171483213348637,0.3051985693770807,0.38294272864731405,0.4482733415828485,0.39402631736901184,0.20223736337930603,0.22204330532370406,0.35645627502037486,0.2327597653133977
1642206382.276,0.22521453427351112,0.38292786433971177,0.39020777594129386,0.3809523674103226,0.37066223839070367,0.3937251709448128,0.21199824401687914,0.24388972319757152,0.009480423855435051,0.44392883832520197,0.40659265415250045,0.22478107930888477,0.22641883806764593,0.17677669356935583,0.16133171189191317,0.16383984763341503,0.4014757493218699,0.44431612796383796,0.22362930321485885,0.40574218563417863,0.43330063908801303,0.4166016028144419,0.43675724214745054,0.3899618567480615,0.26061199992936096,0.26270546055778465,0.25994222592034616,0.41678152727482276,0.22544730482491881,0.35171483213348637,0.3051985693770807,0.38294272864731405,0.4482733415828485,0.39402631736901184,0.20223736337930603,0.22204330532370406,0.35645627502037486,0.2327597653133977
1642206397.313,0.22735449173194594,0.38336270794561844,0.3937482715824748,0.38031409615309686,0.369366089050288,0.3927749499437422,0.22697236989660174,0.23544943678910205,0.00978805540135687,0.44638977391519014,0.4354351818666532,0.228616999549578,0.22719653790009112,0.17614990465347835,0.15654899213534235,0.1803113759298158,0.38162960569605076,0.4461268475972453,0.23071430820083,0.4041669377872057,0.4310073321271956,0.42279497082198425,0.3762979221595363,0.38896537755594995,0.262332640328224,0.26278046362516333,0.2616601217552992,0.4197805344770748,0.22273785567371573,0.3754509126656183,0.2921997929640804,0.38350477406088723,0.4526758107229125,0.39498294223893393,0.20362443240901898,0.2277953221631856,0.38303939967170886,0.23292045548005202
1642206412.334,0.22735449173194594,0.38336270794561844,0.3937482715824748,0.38031409615309686,0.369366089050288,0.3927749499437422,0.22697236989660174,0.23544943678910205,0.00978805540135687,0.44638977391519014,0.4354351818666532,0.228616999549578,0.22719653790009112,0.17614990465347835,0.15654899213534235,0.1803113759298158,0.38162960569605076,0.4461268475972453,0.23071430820083,0.4041669377872057,0.4310073321271956,0.42279497082198425,0.3762979221595363,0.38896537755594995,0.262332640328224,0.26278046362516333,0.2616601217552992,0.4197805344770748,0.22273785567371573,0.3754509126656183,0.2921997929640804,0.38350477406088723,0.4526758107229125,0.39498294223893393,0.20362443240901898,0.2277953221631856,0.38303939967170886,0.23292045548005202
1642206427.387,0.22871177335509177,0.3845515895909969,0.3955927929581174,0.3806113166420635,0.3694322892938351,0.40251884792741066,0.23504460295348178,0.22745584874297803,0.008967053514516446,0.44486785683712443,0.4355745785467746,0.22894261194867355,0.2284995928396431,0.17676053958749077,0.15432276350107274,0.18084959619629648,0.3793776170321417,0.44648757653760063,0.2308691723482403,0.3988341445693149,0.4138357760608347,0.4233596478508197,0.399218305102153,0.38897570242139123,0.2621332607234177,0.2624544881673419,0.2610552209887743,0.42065096107504574,0.22898322812642066,0.3689960408279034,0.2750731319622207,0.3845057416382375,0.45238814984413434,0.3956276611780163,0.20394872138575415,0.22785168288675967,0.3597091353045694,0.22467254467890285
1642206442.402,0.22871177335509177,0.3845515895909969,0.3955927929581174,0.3806113166420635,0.3694322892938351,0.40251884792741066,0.23504460295348178,0.22745584874297803,0.008967053514516446,0.44486785683712443,0.4355745785467746,0.22894261194867355,0.2284995928396431,0.17676053958749077,0.15432276350107274,0.18084959619629648,0.3793776170321417,0.44648757653760063,0.2308691723482403,0.3988341445693149,0.4138357760608347,0.4233596478508197,0.399218305102153,0.38897570242139123,0.2621332607234177,0.2624544881673419,0.2610552209887743,0.42065096107504574,0.22898322812642066,0.3689960408279034,0.2750731319622207,0.3845057416382375,0.45238814984413434,0.3956276611780163,0.20394872138575415,0.22785168288675967,0.3597091353045694,0.22467254467890285
1642206457.443,0.22749587976000482,0.38264789132988564,0.37443751346100407,0.3804031455975285,0.36881413388340173,0.39746518606991177,0.23076717947661962,0.22608598188994894,0.008989194981683083,0.44555272468548335,0.40842612295458985,0.22778216981157953,0.22839928783148655,0.1752485832872515,0.160884744796577,0.18035001448790144,0.37383729789918685,0.4454546579227031,0.23120839328360704,0.4202813832762341,0.42335721295705586,0.4236438429087644,0.416280163465709,0.38874000260942576,0.2610520834086243,0.2612850761703319,0.26008541415936004,0.4186503903162183,0.22902904193588472,0.35065799751559706,0.29371073366084793,0.38322158605771023,0.4524817778337804,0.39492010558828244,0.20377345808546873,0.22747480957045602,0.3838301669302288,0.2341359071581582
1642206472.481,0.22749587976000482,0.38264789132988564,0.37443751346100407,0.3804031455975285,0.36881413388340173,0.39746518606991177,0.23076717947661962,0.22608598188994894,0.008989194981683083,0.44555272468548335,0.40842612295458985,0.22778216981157953,0.22839928783148655,0.1752485832872515,0.160884744796577,0.18035001448790144,0.37383729789918685,0.4454546579227031,0.23120839328360704,0.4202813832762341,0.42335721295705586,0.4236438429087644,0.416280163465709,0.38874000260942576,0.2610520834086243,0.2612850761703319,0.26008541415936004,0.4186503903162183,0.22902904193588472,0.35065799751559706,0.29371073366084793,0.38322158605771023,0.4524817778337804,0.39492010558828244,0.20377345808546873,0.22747480957045602,0.3838301669302288,0.2341359071581582
1642206487.512,0.2280620612235283,0.3828364115813965,0.40311442492634864,0.3813194872183453,0.3684145604152453,0.36650876312495106,0.23146664145932483,0.2249014573524541,0.009408996808777194,0.4452629889953361,0.43573134497395244,0.22736938545944724,0.22812926910598103,0.17511323149490227,0.16450522932242215,0.17448688894983533,0.40704384657995507,0.44529088738266964,0.22172719470052477,0.374885476769388,0.39607963611520924,0.42453430368460215,0.4391330628648055,0.3898564505585709,0.26166873193558593,0.26226326229427394,0.2603238140974635,0.4201547579968453,0.2295226564446452,0.35269037440530543,0.2851867637764759,0.38353257159973525,0.4525954414505403,0.39432315234942994,0.2034775791126031,0.22820628194334336,0.3845535585357843,0.23422049801387002
1642206502.541,0.2280620612235283,0.3828364115813965,0.40311442492634864,0.3813194872183453,0.3684145604152453,0.36650876312495106,0.23146664145932483,0.2249014573524541,0.009408996808777194,0.4452629889953361,0.43573134497395244,0.22736938545944724,0.22812926910598103,0.17511323149490227,0.16450522932242215,0.17448688894983533,0.40704384657995507,0.44529088738266964,0.22172719470052477,0.374885476769388,0.39607963611520924,0.42453430368460215,0.4391330628648055,0.3898564505585709,0.26166873193558593,0.26226326229427394,0.2603238140974635,0.4201547579968453,0.2295226564446452,0.35269037440530543,0.2851867637764759,0.38353257159973525,0.4525954414505403,0.39432315234942994,0.2034775791126031,0.22820628194334336,0.3845535585357843,0.23422049801387002
1642206517.583,0.22861130479245279,0.3822686486509371,0.3748069303685285,0.3801769509611628,0.3675927688640428,0.36882269605667095,0.22838484327256825,0.22606400458545764,0.009041049011166693,0.4453449329713277,0.43422580191916177,0.22681335257271906,0.22801672286301586,0.17498579005113318,0.16442908522045174,0.17126763078754476,0.3774400129498422,0.4455003633844998,0.2309660133466186,0.3951171944028807,0.40021789609417846,0.42380256427763774,0.4317341150010144,0.3888086269510974,0.2613448314821172,0.26152177391821596,0.25984323181945745,0.41912799440342274,0.22905148224735095,0.36904747642284186,0.2860981046894304,0.3832205484092549,0.45108434762560695,0.39301522929549654,0.20328722229131968,0.22914623804835835,0.3839977637952453,0.23387390565544433
