"Time","pod:adservice-w1-5c67ddfffc-7ggjd_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4w2j6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-f9vxr_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-j9rvn_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-bk7jt_service:frontend_node:worker--3","pod:recommendationservice-w2-6855bd669b-2dtp6_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-ccxn5_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-5lw2t_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-mp56f_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-nb2sg_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-97hz4_service:frontend_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-vrddc_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-gd6kw_service:recommendationservice_node:worker--3","pod:currencyservice-w2-649d8c7669-x942g_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-4gw74_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-f9bq4_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-79t7x_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w4-66565874fb-74ptm_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-5rhd6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-5fzdc_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-dhdbj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xbcjc_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-2dtwc_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-t5fhq_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-77zvl_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-x9m8l_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-tdhrj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-dkcf7_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-pj5wj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-z844k_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-9ns6c_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-rhlqg_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-hgjdv_service:productcatalogservice_node:worker--3","pod:frontend-w2-6646bc856b-j55bc_service:frontend_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-2l88r_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-xzp2z_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-cbr5n_service:currencyservice_node:worker--3","pod:frontend-w2-6646bc856b-j7tj9_service:frontend_node:worker--2.novalocal"
1642256760.729,0.41220503411165893,0.34723708313823376,0.18417633422993404,0.18194144688905733,0.44652735962036816,0.25961434373037146,0.4006733834152909,0.3493581112107286,0.44633504190210765,0.22566925473028834,0.41598034757833946,0.45352935825799434,0.18338384387437473,0.3037140187072864,0.44723871423081196,0.4166232962986932,0.024845484059431745,0.3911469853089354,0.47962820882599966,0.23305167676070507,0.3453979788471746,0.18279695285237102,0.268043490372101,0.22468361875796986,0.4426436689578234,0.31344370174486647,0.2702655924174345,0.2983195993660206,0.2681393882511752,0.23640837276187268,0.43517245196520504,0.17651521533373776,0.3688884206998322,0.4767430663638754,0.44768047355085633,0.45717189804393393,0.22834768448632964,0.48510883288227075
1642256775.753,0.41220503411165893,0.34723708313823376,0.18417633422993404,0.18194144688905733,0.44652735962036816,0.25961434373037146,0.4006733834152909,0.3493581112107286,0.44633504190210765,0.22566925473028834,0.41598034757833946,0.45352935825799434,0.18338384387437473,0.3037140187072864,0.44723871423081196,0.4166232962986932,0.024845484059431745,0.3911469853089354,0.47962820882599966,0.23305167676070507,0.3453979788471746,0.18279695285237102,0.268043490372101,0.22468361875796986,0.4426436689578234,0.31344370174486647,0.2702655924174345,0.2983195993660206,0.2681393882511752,0.23640837276187268,0.43517245196520504,0.17651521533373776,0.3688884206998322,0.4767430663638754,0.44768047355085633,0.45717189804393393,0.22834768448632964,0.48510883288227075
1642256790.875,0.41198801872827495,0.3476150294338714,0.18383873134948936,0.18325222553982057,0.4466370232310258,0.26832328230551916,0.40047786011370273,0.3495533503288115,0.44580041075535903,0.23411321603018542,0.4167681868755714,0.45314544152334923,0.17369113812693107,0.2943563689868356,0.45383340075632156,0.4155984924388918,0.024585731963786547,0.39004438352316756,0.4777726460477198,0.2347509373995073,0.34636875218579505,0.18412949349096386,0.26685812433172534,0.22447293317493433,0.4430329919455999,0.3055120248508511,0.2694044591563557,0.3130672452398293,0.26773998909373636,0.23659472093665185,0.4352855297254635,0.16800071200681,0.36897555095166873,0.45001584814251133,0.4459365697210836,0.45681218489725106,0.22579263009182005,0.48567677394309183
1642256805.89,0.41198801872827495,0.3476150294338714,0.18383873134948936,0.18325222553982057,0.4466370232310258,0.26832328230551916,0.40047786011370273,0.3495533503288115,0.44580041075535903,0.23411321603018542,0.4167681868755714,0.45314544152334923,0.17369113812693107,0.2943563689868356,0.45383340075632156,0.4155984924388918,0.024585731963786547,0.39004438352316756,0.4777726460477198,0.2347509373995073,0.34636875218579505,0.18412949349096386,0.26685812433172534,0.22447293317493433,0.4430329919455999,0.3055120248508511,0.2694044591563557,0.3130672452398293,0.26773998909373636,0.23659472093665185,0.4352855297254635,0.16800071200681,0.36897555095166873,0.45001584814251133,0.4459365697210836,0.45681218489725106,0.22579263009182005,0.48567677394309183
1642256821.05,0.41096860596032025,0.34782696515150013,0.18342840706782348,0.18437875796769815,0.4379398186539076,0.2544728255383191,0.3992388656943443,0.3504299324678903,0.4446173266976676,0.23485586915932,0.41647611589993677,0.4523320579075034,0.19045582517595444,0.2894300409538043,0.49196223645562925,0.4212060494267429,0.02442647880795191,0.3897943382150081,0.47697649720177016,0.23426485930533203,0.3456997129981805,0.18448376915679615,0.2663061878480393,0.22343880510414926,0.4442112960667833,0.29020894642823475,0.2682669296029469,0.27736484657804483,0.2674033575243484,0.2374108337066833,0.4361028975715257,0.17029498106594226,0.37034677456249065,0.44062272486436854,0.4447074983746397,0.45599424617196893,0.235899903869705,0.4465563339204903
1642256836.088,0.41096860596032025,0.34782696515150013,0.18342840706782348,0.18437875796769815,0.4379398186539076,0.2544728255383191,0.3992388656943443,0.3504299324678903,0.4446173266976676,0.23485586915932,0.41647611589993677,0.4523320579075034,0.19045582517595444,0.2894300409538043,0.49196223645562925,0.4212060494267429,0.02442647880795191,0.3897943382150081,0.47697649720177016,0.23426485930533203,0.3456997129981805,0.18448376915679615,0.2663061878480393,0.22343880510414926,0.4442112960667833,0.29020894642823475,0.2682669296029469,0.27736484657804483,0.2674033575243484,0.2374108337066833,0.4361028975715257,0.17029498106594226,0.37034677456249065,0.44062272486436854,0.4447074983746397,0.45599424617196893,0.235899903869705,0.4465563339204903
1642256851.187,0.408465307717621,0.34699148774730404,0.18427013418639626,0.18465516309513863,0.44587642098220237,0.2668502600137522,0.39924671286835034,0.3496099001179059,0.4446245736906186,0.23427356858811355,0.41538470916107006,0.45236312988131777,0.19072603111855777,0.28841624692806245,0.49288658471044094,0.3944227379998059,0.024173194137732362,0.3900720502509138,0.48630731352239487,0.23495198412335422,0.3462350411604477,0.1844322400909848,0.26720521452625673,0.22508416828731728,0.43162926011088176,0.29181947232104477,0.26763823295527134,0.28908930022138746,0.267049798280593,0.2359861351885728,0.4340002396691722,0.16971285406744382,0.36959421978148194,0.4485641807999122,0.4455243170327957,0.4560499521950917,0.23491418866235136,0.4529930158445761
1642256866.298,0.408465307717621,0.34699148774730404,0.18427013418639626,0.18465516309513863,0.44587642098220237,0.2668502600137522,0.39924671286835034,0.3496099001179059,0.4446245736906186,0.23427356858811355,0.41538470916107006,0.45236312988131777,0.19072603111855777,0.28841624692806245,0.49288658471044094,0.3944227379998059,0.024173194137732362,0.3900720502509138,0.48630731352239487,0.23495198412335422,0.3462350411604477,0.1844322400909848,0.26720521452625673,0.22508416828731728,0.43162926011088176,0.29181947232104477,0.26763823295527134,0.28908930022138746,0.267049798280593,0.2359861351885728,0.4340002396691722,0.16971285406744382,0.36959421978148194,0.4485641807999122,0.4455243170327957,0.4560499521950917,0.23491418866235136,0.4529930158445761
1642256881.314,0.4083735299571365,0.34730759394798083,0.1843492115519373,0.18532737174334746,0.4430882142268334,0.2677236198418611,0.39901020317165437,0.3488880434738779,0.44505224006964395,0.23410432022607353,0.41563265882205147,0.4523280742017072,0.18501758689243492,0.31353050599596854,0.46851326567682,0.4226337396827802,0.0238388081140698,0.390261748891845,0.4468309078042227,0.23614046142543793,0.3464557333284448,0.18403653156852934,0.26819498269133296,0.22399787925674505,0.4414812261616978,0.29821675044880447,0.2679723006797756,0.2928367622348733,0.2683500022627863,0.22653609536854744,0.43115214599505225,0.1765169220096125,0.36729176238541217,0.4308230149510165,0.4451113046641437,0.4550650010086631,0.23408685493052628,0.44608512330886907
1642256896.334,0.4083735299571365,0.34730759394798083,0.1843492115519373,0.18532737174334746,0.4430882142268334,0.2677236198418611,0.39901020317165437,0.3488880434738779,0.44505224006964395,0.23410432022607353,0.41563265882205147,0.4523280742017072,0.18501758689243492,0.31353050599596854,0.46851326567682,0.4226337396827802,0.0238388081140698,0.390261748891845,0.4468309078042227,0.23614046142543793,0.3464557333284448,0.18403653156852934,0.26819498269133296,0.22399787925674505,0.4414812261616978,0.29821675044880447,0.2679723006797756,0.2928367622348733,0.2683500022627863,0.22653609536854744,0.43115214599505225,0.1765169220096125,0.36729176238541217,0.4308230149510165,0.4451113046641437,0.4550650010086631,0.23408685493052628,0.44608512330886907
1642256911.539,0.40787843099075183,0.34625072588207867,0.18503537680321736,0.18479578476916592,0.4250337093311853,0.257439694371307,0.3978408160761447,0.3482409728859528,0.443649481535525,0.23414364061988419,0.4149226384343203,0.4514038807404302,0.1847435674918883,0.2852212441321806,0.46204615244079383,0.3965618989109196,0.023769965856423433,0.38966732285521954,0.48266608523585824,0.23590199374939508,0.3457691037239091,0.1827483076426955,0.26693680411741205,0.2241161007530566,0.4414006797539777,0.3022372643757636,0.2673871973454553,0.31286745375588637,0.26787105635025965,0.2343207183734437,0.4334325348128559,0.1769280887868541,0.36233690028566223,0.4475457189075711,0.4444523729851211,0.4535192313884,0.2338418115658536,0.4664872291634947
1642256926.707,0.40787843099075183,0.34625072588207867,0.18503537680321736,0.18479578476916592,0.4250337093311853,0.257439694371307,0.3978408160761447,0.3482409728859528,0.443649481535525,0.23414364061988419,0.4149226384343203,0.4514038807404302,0.1847435674918883,0.2852212441321806,0.46204615244079383,0.3965618989109196,0.023769965856423433,0.38966732285521954,0.48266608523585824,0.23590199374939508,0.3457691037239091,0.1827483076426955,0.26693680411741205,0.2241161007530566,0.4414006797539777,0.3022372643757636,0.2673871973454553,0.31286745375588637,0.26787105635025965,0.2343207183734437,0.4334325348128559,0.1769280887868541,0.36233690028566223,0.4475457189075711,0.4444523729851211,0.4535192313884,0.2338418115658536,0.4664872291634947
1642256941.724,0.39455945664345105,0.3435560995108698,0.17856727869137856,0.17593006202093667,0.42316362896756543,0.2520789630500077,0.3710525019290762,0.3453828625486441,0.4321778050513156,0.22244110426534727,0.4111344422387789,0.4413326128297594,0.1886179121369577,0.30016097148926735,0.46053629808609775,0.41712376939129403,0.022426715417514946,0.37007960650970406,0.4811226353221183,0.2278277383656386,0.34046901652258427,0.17763362522986073,0.25526728928277387,0.20661150039431722,0.4407147673389472,0.2901316183189637,0.2530880395705071,0.2869670014760977,0.25374059302647545,0.23030414383798858,0.42020301917960345,0.17596726374350138,0.3628147632026074,0.45216041287922926,0.4280329693548638,0.43555488926446134,0.23078421916268824,0.440090175224006
1642256956.744,0.39455945664345105,0.3435560995108698,0.17856727869137856,0.17593006202093667,0.42316362896756543,0.2520789630500077,0.3710525019290762,0.3453828625486441,0.4321778050513156,0.22244110426534727,0.4111344422387789,0.4413326128297594,0.1886179121369577,0.30016097148926735,0.46053629808609775,0.41712376939129403,0.022426715417514946,0.37007960650970406,0.4811226353221183,0.2278277383656386,0.34046901652258427,0.17763362522986073,0.25526728928277387,0.20661150039431722,0.4407147673389472,0.2901316183189637,0.2530880395705071,0.2869670014760977,0.25374059302647545,0.23030414383798858,0.42020301917960345,0.17596726374350138,0.3628147632026074,0.45216041287922926,0.4280329693548638,0.43555488926446134,0.23078421916268824,0.440090175224006
