"Time","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4qrhg_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-z645d_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-94mcj_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-p88p7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5fkfm_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-hrlsb_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-58zsb_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ctffl_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-b57vb_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-prc82_service:currencyservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-rs48w_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-4q8bf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-gpt67_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4ncss_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-jdmss_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-v7w26_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-p4x99_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w3-8649bb655b-v877s_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-5248x_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-qrvql_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-w5f4c_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-dz4hh_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-m944v_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-sm5mm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9wb28_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-9n8sn_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-2fpsr_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-ms5q4_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vs2x9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-t5qbv_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rgw59_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-5p9sm_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-clx8h_service:recommendationservice_node:worker--3"
1636534426.145,0.16296653872848738,0.1388074444363383,0.16454800427829516,0.13773782441866178,0.6311798739942115,0.07264076950731085,0.5923154274857128,0.055524109852621434,0.6332473491302067,0.1653227501528249,0.4149405928361095,0.14226080748119108,0.5388481079216345,0.631199143030145,0.6080491738023209,0.16608048980437826,0.06517258624411873,0.06397485892799928,0.5960242858249166,0.005491749028264848,0.13881977342552665,0.18278420511966476,0.4395127419816831,0.4310632259766336,0.0035411529002584755,0.13320579288029727,0.1580866642272369,0.6090354954051188,0.1986887644524396,0.04619512310258534,0.49418700145634875,0.04203179864868041,0.1844707642466264,0.07186294294211672,0.13546751873670587,0.19434662282639065,0.498302973813854,0.4266041263923286,0.5081667555122463,0.18927321146172738,0.055655938201183364,0.6323652221189103,0.05447035494218391,0.05486956330462127
1636534441.231,0.16356430854845952,0.13859615809450315,0.16383491300164998,0.13545088908987632,0.6309449295594244,0.06924104898034376,0.5905186080932266,0.05514604476864826,0.6329878602945118,0.16566782808349062,0.4258165312864934,0.14160545829930232,0.49605063659499943,0.6178662228570087,0.6063307306793785,0.1656465592148051,0.06542294369203507,0.06370346288022574,0.596384047107415,0.0055718617691836204,0.13535565857699008,0.17502049375466788,0.43826430943180406,0.43007571717264825,0.003581849333551757,0.1365792721554721,0.15742631355935083,0.6092485191993222,0.19158753613813195,0.04431295855709662,0.4936204787225962,0.04213376047339882,0.1889375050171964,0.07372839120761059,0.1349172469886481,0.1943099645929635,0.4974420344760434,0.4265106785280228,0.5298234087688738,0.17828376024944265,0.05562907908201109,0.6328243435643119,0.05332757997695733,0.05508445772301901
1636534456.398,0.16356430854845952,0.13859615809450315,0.16383491300164998,0.13545088908987632,0.6309449295594244,0.06924104898034376,0.5905186080932266,0.05514604476864826,0.6329878602945118,0.16566782808349062,0.4258165312864934,0.14160545829930232,0.49605063659499943,0.6178662228570087,0.6063307306793785,0.1656465592148051,0.06542294369203507,0.06370346288022574,0.596384047107415,0.0055718617691836204,0.13535565857699008,0.17502049375466788,0.43826430943180406,0.43007571717264825,0.003581849333551757,0.1365792721554721,0.15742631355935083,0.6092485191993222,0.19158753613813195,0.04431295855709662,0.4936204787225962,0.04213376047339882,0.1889375050171964,0.07372839120761059,0.1349172469886481,0.1943099645929635,0.4974420344760434,0.4265106785280228,0.5298234087688738,0.17828376024944265,0.05562907908201109,0.6328243435643119,0.05332757997695733,0.05508445772301901
1636534471.466,0.16276165767204606,0.13872687695674707,0.16431676504362416,0.1382251247649788,0.6371180385435271,0.06651905082680981,0.588913737391059,0.05443188268532263,0.6330468593896084,0.16539642956002856,0.4258722526061183,0.14112726996024041,0.5392839276207054,0.6290775568981952,0.6049421650136745,0.16521639731084864,0.06498814232098764,0.06325528893352089,0.5963434229616043,0.005530189263104081,0.13594100825605515,0.18931943687537256,0.436176802071043,0.4288649318336506,0.003526930229653985,0.13351744493642886,0.1582724127411737,0.6101469435159455,0.20204185033087427,0.04389992365139342,0.4937563154374357,0.04199731404315993,0.19273657266709562,0.06950064628166597,0.13451940445067068,0.19394785902253758,0.4969829185560345,0.426814274007956,0.5460816815348226,0.1875811191014038,0.054460244219934686,0.6327491658688622,0.051462423055130865,0.055533656022807784
1636534486.536,0.16276165767204606,0.13872687695674707,0.16431676504362416,0.1382251247649788,0.6371180385435271,0.06651905082680981,0.588913737391059,0.05443188268532263,0.6330468593896084,0.16539642956002856,0.4258722526061183,0.14112726996024041,0.5392839276207054,0.6290775568981952,0.6049421650136745,0.16521639731084864,0.06498814232098764,0.06325528893352089,0.5963434229616043,0.005530189263104081,0.13594100825605515,0.18931943687537256,0.436176802071043,0.4288649318336506,0.003526930229653985,0.13351744493642886,0.1582724127411737,0.6101469435159455,0.20204185033087427,0.04389992365139342,0.4937563154374357,0.04199731404315993,0.19273657266709562,0.06950064628166597,0.13451940445067068,0.19394785902253758,0.4969829185560345,0.426814274007956,0.5460816815348226,0.1875811191014038,0.054460244219934686,0.6327491658688622,0.051462423055130865,0.055533656022807784
1636534501.551,0.16300460654037863,0.1384931344986989,0.16413185287759902,0.13585686891633195,0.6734440241675066,0.06724753134163368,0.5894642578466264,0.05454871365980148,0.6317011026966987,0.1653182261632036,0.4259887285183773,0.14021692336227937,0.5375052744406924,0.6281209735577719,0.6051451438376397,0.1652106008194981,0.06510065006382261,0.06377701063915403,0.5961077501722187,0.005505334810210614,0.13086091177088557,0.1810444158531057,0.43620963719774936,0.43054659508296717,0.0035245747326944606,0.13716096322434568,0.15833666442767752,0.6092006752336991,0.2075648128477863,0.043202914058658656,0.4921228720741416,0.041990109671244676,0.1927687054481994,0.0687177092338063,0.1340920903808782,0.19447166977373864,0.4948893287810865,0.42742454559046666,0.4971779898969291,0.192787552758842,0.0546479686335931,0.6318465247720731,0.05527377061962271,0.05540767605754519
1636534516.567,0.16300460654037863,0.1384931344986989,0.16413185287759902,0.13585686891633195,0.6734440241675066,0.06724753134163368,0.5894642578466264,0.05454871365980148,0.6317011026966987,0.1653182261632036,0.4259887285183773,0.14021692336227937,0.5375052744406924,0.6281209735577719,0.6051451438376397,0.1652106008194981,0.06510065006382261,0.06377701063915403,0.5961077501722187,0.005505334810210614,0.13086091177088557,0.1810444158531057,0.43620963719774936,0.43054659508296717,0.0035245747326944606,0.13716096322434568,0.15833666442767752,0.6092006752336991,0.2075648128477863,0.043202914058658656,0.4921228720741416,0.041990109671244676,0.1927687054481994,0.0687177092338063,0.1340920903808782,0.19447166977373864,0.4948893287810865,0.42742454559046666,0.4971779898969291,0.192787552758842,0.0546479686335931,0.6318465247720731,0.05527377061962271,0.05540767605754519
1636534531.582,0.16327822801408315,0.1388583575741126,0.16324332310286618,0.1382792252873291,0.6373811219855063,0.06692401998482331,0.5895780376686895,0.054484732665007043,0.6304852728585728,0.16556654864092535,0.42536194350811335,0.14016494319049297,0.5536310677167642,0.603640554653459,0.605303208057669,0.16507792748763056,0.06495677282245998,0.06383558985530902,0.5956851627498204,0.005476244019109552,0.13923598128207992,0.1722286386305959,0.4366860812496484,0.43149209652580073,0.003536561400224272,0.13679868426091174,0.15674216066614421,0.609064184130535,0.20753449192111026,0.04189373572693423,0.4924614486093939,0.041792282911522476,0.19301436873754613,0.07031560413972149,0.13452203109426594,0.19378844019882302,0.4933574207029585,0.42695193480992155,0.5101247231246997,0.18519357762950323,0.054353076873564034,0.6303109140776144,0.0553288703952138,0.053415514438699976
1636534546.597,0.16327822801408315,0.1388583575741126,0.16324332310286618,0.1382792252873291,0.6373811219855063,0.06692401998482331,0.5895780376686895,0.054484732665007043,0.6304852728585728,0.16556654864092535,0.42536194350811335,0.14016494319049297,0.5536310677167642,0.603640554653459,0.605303208057669,0.16507792748763056,0.06495677282245998,0.06383558985530902,0.5956851627498204,0.005476244019109552,0.13923598128207992,0.1722286386305959,0.4366860812496484,0.43149209652580073,0.003536561400224272,0.13679868426091174,0.15674216066614421,0.609064184130535,0.20753449192111026,0.04189373572693423,0.4924614486093939,0.041792282911522476,0.19301436873754613,0.07031560413972149,0.13452203109426594,0.19378844019882302,0.4933574207029585,0.42695193480992155,0.5101247231246997,0.18519357762950323,0.054353076873564034,0.6303109140776144,0.0553288703952138,0.053415514438699976
1636534561.613,0.1633035553225412,0.13913862584627915,0.16301815063214412,0.13828643346523245,0.6717351334331179,0.06919269813455262,0.5894069270607649,0.05452336585786442,0.6313181590910555,0.16534407614361057,0.42498456815463787,0.1403914205021397,0.5129773972645009,0.671619944680979,0.6053237787597461,0.16553554131605006,0.06452523339169805,0.06354698855074604,0.595171536646319,0.0054975259429644995,0.13034143138611712,0.18791144613000843,0.43608087766563874,0.4317147229816979,0.0035678245840052624,0.1327793009268765,0.15726771112521065,0.5921426848211468,0.19893350206831792,0.044035664029561696,0.4930945772166858,0.04168000015665035,0.17456522635225874,0.07054604804944822,0.1347377052257896,0.19382237623340587,0.4939781370767722,0.4258507591976469,0.5276741091712037,0.17037096651030717,0.054272537029496845,0.6305140633752626,0.053755718656432805,0.055344371215331714
1636534576.626,0.1633035553225412,0.13913862584627915,0.16301815063214412,0.13828643346523245,0.6717351334331179,0.06919269813455262,0.5894069270607649,0.05452336585786442,0.6313181590910555,0.16534407614361057,0.42498456815463787,0.1403914205021397,0.5129773972645009,0.671619944680979,0.6053237787597461,0.16553554131605006,0.06452523339169805,0.06354698855074604,0.595171536646319,0.0054975259429644995,0.13034143138611712,0.18791144613000843,0.43608087766563874,0.4317147229816979,0.0035678245840052624,0.1327793009268765,0.15726771112521065,0.5921426848211468,0.19893350206831792,0.044035664029561696,0.4930945772166858,0.04168000015665035,0.17456522635225874,0.07054604804944822,0.1347377052257896,0.19382237623340587,0.4939781370767722,0.4258507591976469,0.5276741091712037,0.17037096651030717,0.054272537029496845,0.6305140633752626,0.053755718656432805,0.055344371215331714
1636534591.925,0.1625356680502113,0.1397047890585952,0.1632651505538069,0.13867334551386964,0.6734521425112745,0.07191291976101111,0.590193350779884,0.05507766294203576,0.6321316385392142,0.1652363878378926,0.4252417424948831,0.14059331711877152,0.5415852173500278,0.5876273361749997,0.6058189120760992,0.16541057309136575,0.06470193074358126,0.06393439892574121,0.594887945480481,0.005429072093833509,0.1384770719554984,0.1677213034394177,0.43659888865126806,0.4338246454092137,0.0035306492651709215,0.13288185342464798,0.16276514810872536,0.6085457844084159,0.1911351632606289,0.0438719969219697,0.4940747897849189,0.04166502790902817,0.17820868063122172,0.07345568490255944,0.13543800231519607,0.19327087616403066,0.4943854490009223,0.4253540548107222,0.545597331516649,0.1881294187460689,0.05436731004512478,0.6311769669152374,0.055695853600652635,0.05552656771146722
1636534606.966,0.1625356680502113,0.1397047890585952,0.1632651505538069,0.13867334551386964,0.6734521425112745,0.07191291976101111,0.590193350779884,0.05507766294203576,0.6321316385392142,0.1652363878378926,0.4252417424948831,0.14059331711877152,0.5415852173500278,0.5876273361749997,0.6058189120760992,0.16541057309136575,0.06470193074358126,0.06393439892574121,0.594887945480481,0.005429072093833509,0.1384770719554984,0.1677213034394177,0.43659888865126806,0.4338246454092137,0.0035306492651709215,0.13288185342464798,0.16276514810872536,0.6085457844084159,0.1911351632606289,0.0438719969219697,0.4940747897849189,0.04166502790902817,0.17820868063122172,0.07345568490255944,0.13543800231519607,0.19327087616403066,0.4943854490009223,0.4253540548107222,0.545597331516649,0.1881294187460689,0.05436731004512478,0.6311769669152374,0.055695853600652635,0.05552656771146722
1636534621.985,0.16364277502232893,0.13948709132510048,0.1628646205113377,0.1390350038997801,0.6855884808779877,0.06620242627008882,0.5907171693168034,0.05478318033450296,0.6310996204349273,0.16534935202645817,0.42605588562105706,0.1396182541517345,0.49255043198624254,0.6842788157378906,0.6058686908603287,0.164849353750308,0.06474031833967159,0.06444532411847874,0.5959966100348608,0.005425862257221197,0.13928262940162026,0.18179507874924622,0.43728615368811086,0.43422487662130865,0.0035192239067295657,0.1373559713187177,0.16390744466554596,0.5975163914711829,0.19244417561615185,0.0441292702611008,0.4947381005843876,0.04192294457751632,0.1790124218755249,0.06931490667312563,0.13372444387240867,0.19365997404146218,0.49320681277334866,0.42603735547196975,0.5256874315782487,0.18079524323312735,0.05416768472162874,0.6310447457157145,0.05393574041528172,0.05360743666982076
