"Time","pod:currencyservice-w1-cd78b8fd6-nk29c_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-vzgp6_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-4vsk9_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-55znn_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-l2tkh_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-94rsg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-whfh5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-484xt_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-58qtl_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-gmjrt_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-nxdcd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9hvtr_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-cwr5x_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fpjz4_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-pbh4m_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-vh4fh_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-4b625_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-rlr69_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-hwzkg_service:redis-cart_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-chkk9_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-lkcdl_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-v7s5x_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-lhwkb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bq2rw_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-hgfbl_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-hl5lz_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-vgdcg_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-x2fc9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xkpgz_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-47n9m_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ch5ts_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-dd94c_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-zzsp5_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-mcvt2_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cbxhm_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-l7rw7_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-sjkvd_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-mslnl_service:adservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9jxmw_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-npnrd_service:adservice_node:worker--4.novalocal"
1639481152.938,0.22141100870706132,0.2181530204615597,0.2043608967465425,0.2137129116326542,0.051647484494136794,0.15844310328031713,0.16076206992972394,0.3939815086013664,0.06403851065820157,0.3134354594820429,0.12110179365251864,0.05435932088992173,0.22630536098038082,0.06344215705360756,0.004073468712953974,0.23451578766920558,0.14391734583252747,0.15472336968192704,0.05435483239150346,0.4400224272454383,0.21994426427979846,0.2680966052913436,0.06099601517385009,0.3106140240914201,0.3102477094693948,0.1911005924731346,0.11734245078082389,0.06616787576614272,0.065695547377176,0.33290276272979025,0.32956104762525734,0.14401556958000084,0.1455559825371451,0.29805322448758254,0.06259499315832096,0.32075631666844556,0.3186766541732356,0.1868631844650674,0.212993477327045,0.19445559757056463
1639481167.971,0.22141100870706132,0.2181530204615597,0.2043608967465425,0.2137129116326542,0.051647484494136794,0.15844310328031713,0.16076206992972394,0.3939815086013664,0.06403851065820157,0.3134354594820429,0.12110179365251864,0.05435932088992173,0.22630536098038082,0.06344215705360756,0.004073468712953974,0.23451578766920558,0.14391734583252747,0.15472336968192704,0.05435483239150346,0.4400224272454383,0.21994426427979846,0.2680966052913436,0.06099601517385009,0.3106140240914201,0.3102477094693948,0.1911005924731346,0.11734245078082389,0.06616787576614272,0.065695547377176,0.33290276272979025,0.32956104762525734,0.14401556958000084,0.1455559825371451,0.29805322448758254,0.06259499315832096,0.32075631666844556,0.3186766541732356,0.1868631844650674,0.212993477327045,0.19445559757056463
1639481183.009,0.21981244677313833,0.21761534130728516,0.20630872349921442,0.21406098421095968,0.05411323980476915,0.14678391130546586,0.16029863426307914,0.3960447097090709,0.06401996202325022,0.30738003537124925,0.12049035343398365,0.05411706095027537,0.22638981945737313,0.06386549305344376,0.004089385919615638,0.24144032081483943,0.14474047087746778,0.15944177533765233,0.05605680574802158,0.4055944621014601,0.21898648833545292,0.26902345340066913,0.061339684661138594,0.3214250061270616,0.31280225163858166,0.1819522371127577,0.11334154877417599,0.06650359003728433,0.06384834995523984,0.3320495366050603,0.3281533849025392,0.1440778400446005,0.14585003147474365,0.29694305418589806,0.06613106778800697,0.31962721887896456,0.3173689179212818,0.18629253280442315,0.21364576420842835,0.1930470272660177
1639481198.041,0.21981244677313833,0.21761534130728516,0.20630872349921442,0.21406098421095968,0.05411323980476915,0.14678391130546586,0.16029863426307914,0.3960447097090709,0.06401996202325022,0.30738003537124925,0.12049035343398365,0.05411706095027537,0.22638981945737313,0.06386549305344376,0.004089385919615638,0.24144032081483943,0.14474047087746778,0.15944177533765233,0.05605680574802158,0.4055944621014601,0.21898648833545292,0.26902345340066913,0.061339684661138594,0.3214250061270616,0.31280225163858166,0.1819522371127577,0.11334154877417599,0.06650359003728433,0.06384834995523984,0.3320495366050603,0.3281533849025392,0.1440778400446005,0.14585003147474365,0.29694305418589806,0.06613106778800697,0.31962721887896456,0.3173689179212818,0.18629253280442315,0.21364576420842835,0.1930470272660177
1639481213.057,0.2192155196413132,0.21678361316939582,0.2142665859465936,0.21306227577262343,0.054375804747718595,0.15397245188920516,0.14137142685867693,0.39769224317617846,0.06402011458402478,0.29927592836256717,0.12041797480836247,0.05403021295206359,0.2261109641832843,0.06369000798222085,0.004152598508509275,0.23206086771875126,0.14517242316607032,0.1507195016170615,0.056922306406535984,0.38710876593788784,0.21827242113193596,0.2693885675263359,0.06174727495681463,0.32084460159133116,0.3018852624896674,0.1916926253886354,0.1178871789170638,0.061057181343388396,0.06555047253914406,0.3310820609591693,0.3271056671946518,0.14374027437197628,0.14530624229479144,0.298752223121756,0.06687958483126435,0.31896852282820587,0.31656926876456704,0.1869818953214083,0.21285141159183685,0.2012210342382059
1639481228.076,0.2192155196413132,0.21678361316939582,0.2142665859465936,0.21306227577262343,0.054375804747718595,0.15397245188920516,0.14137142685867693,0.39769224317617846,0.06402011458402478,0.29927592836256717,0.12041797480836247,0.05403021295206359,0.2261109641832843,0.06369000798222085,0.004152598508509275,0.23206086771875126,0.14517242316607032,0.1507195016170615,0.056922306406535984,0.38710876593788784,0.21827242113193596,0.2693885675263359,0.06174727495681463,0.32084460159133116,0.3018852624896674,0.1916926253886354,0.1178871789170638,0.061057181343388396,0.06555047253914406,0.3310820609591693,0.3271056671946518,0.14374027437197628,0.14530624229479144,0.298752223121756,0.06687958483126435,0.31896852282820587,0.31656926876456704,0.1869818953214083,0.21285141159183685,0.2012210342382059
1639481243.097,0.21790958646606456,0.2166223308577533,0.21553886380952036,0.2128841821494865,0.05517864455422218,0.15906298098807795,0.15225338903812777,0.39847323250489297,0.0638986182111648,0.31487652723636456,0.1203309101240416,0.05433814453203048,0.22724397335381635,0.06350990291222314,0.0041578790779701275,0.24273155296251175,0.14582927178542843,0.15633403170905313,0.05432114295833839,0.4055023748413614,0.21757008944042688,0.26960642872133356,0.060977484716937994,0.3205532815599824,0.29355189435978124,0.19203509203789454,0.10977794569594504,0.06252137070581021,0.06260852870016714,0.3300728406600301,0.3255871368070166,0.1440429267034732,0.14592074224223353,0.29739543399123214,0.06771708404734586,0.31799761690813233,0.3154297423262537,0.18625370543992564,0.21350538445073303,0.1990132845635577
1639481258.127,0.21790958646606456,0.2166223308577533,0.21553886380952036,0.2128841821494865,0.05517864455422218,0.15906298098807795,0.15225338903812777,0.39847323250489297,0.0638986182111648,0.31487652723636456,0.1203309101240416,0.05433814453203048,0.22724397335381635,0.06350990291222314,0.0041578790779701275,0.24273155296251175,0.14582927178542843,0.15633403170905313,0.05432114295833839,0.4055023748413614,0.21757008944042688,0.26960642872133356,0.060977484716937994,0.3205532815599824,0.29355189435978124,0.19203509203789454,0.10977794569594504,0.06252137070581021,0.06260852870016714,0.3300728406600301,0.3255871368070166,0.1440429267034732,0.14592074224223353,0.29739543399123214,0.06771708404734586,0.31799761690813233,0.3154297423262537,0.18625370543992564,0.21350538445073303,0.1990132845635577
1639481273.165,0.21724999750471155,0.21653426296605827,0.21550590979741158,0.21410918305373453,0.055419846767080935,0.14853812862117852,0.15186247298162145,0.4005904648905884,0.06406166181722653,0.3154877596522891,0.12024377835894559,0.05423440981669915,0.22852410001887735,0.06311681234031791,0.00412786900379529,0.23370862588790994,0.14640220271609233,0.1555375706426893,0.0557775368108796,0.4067160190627954,0.21573973093649768,0.27058696781264974,0.061228919481803104,0.3026604515203162,0.30250336134818057,0.1828660680961814,0.11841564912999158,0.06231872994009344,0.06229048261843205,0.3295643965142958,0.32525256688608356,0.14416224420428558,0.1464849517058902,0.27962283516020364,0.06529571696549746,0.31817531685025013,0.3149348805883111,0.18622350348312688,0.20685840221311558,0.19950065370237824
1639481288.192,0.21724999750471155,0.21653426296605827,0.21550590979741158,0.21410918305373453,0.055419846767080935,0.14853812862117852,0.15186247298162145,0.4005904648905884,0.06406166181722653,0.3154877596522891,0.12024377835894559,0.05423440981669915,0.22852410001887735,0.06311681234031791,0.00412786900379529,0.23370862588790994,0.14640220271609233,0.1555375706426893,0.0557775368108796,0.4067160190627954,0.21573973093649768,0.27058696781264974,0.061228919481803104,0.3026604515203162,0.30250336134818057,0.1828660680961814,0.11841564912999158,0.06231872994009344,0.06229048261843205,0.3295643965142958,0.32525256688608356,0.14416224420428558,0.1464849517058902,0.27962283516020364,0.06529571696549746,0.31817531685025013,0.3149348805883111,0.18622350348312688,0.20685840221311558,0.19950065370237824
1639481303.216,0.21645765066592992,0.21619486633707913,0.21418597095740927,0.20386409830590668,0.05543235706086516,0.15873829314842938,0.1588845352971337,0.4016933940094546,0.06434776424453395,0.2785985774134761,0.120001118981555,0.05422245367601232,0.22951596616994968,0.06272432566870238,0.004132004864727467,0.23254498445042363,0.14661960809350658,0.149705321064874,0.0518638160641874,0.4267125605328936,0.215580901480244,0.2709799028746354,0.061065435899647524,0.3193372553846463,0.2926112594561996,0.19122292949493763,0.11703611586948712,0.06876635620652127,0.06259564029264825,0.32929043254324747,0.32428600201615365,0.14441743075637076,0.14715244624453877,0.29406735119950544,0.06680044715449049,0.3170281552032267,0.3151322511511998,0.18614070218575718,0.21246885447628217,0.1842790654552367
1639481318.246,0.21645765066592992,0.21619486633707913,0.21418597095740927,0.20386409830590668,0.05543235706086516,0.15873829314842938,0.1588845352971337,0.4016933940094546,0.06434776424453395,0.2785985774134761,0.120001118981555,0.05422245367601232,0.22951596616994968,0.06272432566870238,0.004132004864727467,0.23254498445042363,0.14661960809350658,0.149705321064874,0.0518638160641874,0.4267125605328936,0.215580901480244,0.2709799028746354,0.061065435899647524,0.3193372553846463,0.2926112594561996,0.19122292949493763,0.11703611586948712,0.06876635620652127,0.06259564029264825,0.32929043254324747,0.32428600201615365,0.14441743075637076,0.14715244624453877,0.29406735119950544,0.06680044715449049,0.3170281552032267,0.3151322511511998,0.18614070218575718,0.21246885447628217,0.1842790654552367
1639481333.273,0.2167121954247178,0.21566425240705217,0.2053033104165349,0.20480138157272876,0.05489841490605498,0.15885025647600817,0.15852870323839718,0.40143025780677366,0.06412588617081655,0.31145128149598095,0.12010701205792779,0.05439128700379252,0.23529837395685385,0.06345213455670803,0.004271656597319902,0.22399902022658497,0.14640736576293442,0.14976892789001078,0.05391062145695532,0.39795910856198025,0.21564773763694772,0.2702432764091207,0.06123507726048309,0.31750844078830465,0.31057224188255156,0.18971819747904867,0.11648254345394697,0.06361693862969042,0.06727978186362807,0.32838587160256305,0.32417520852269915,0.14411303010323787,0.1471302992017161,0.29722747852609466,0.06682206544830693,0.31692091211510115,0.31463103914388113,0.18565493771715236,0.20143840021128823,0.1921293613894899
1639481348.305,0.2167121954247178,0.21566425240705217,0.2053033104165349,0.20480138157272876,0.05489841490605498,0.15885025647600817,0.15852870323839718,0.40143025780677366,0.06412588617081655,0.31145128149598095,0.12010701205792779,0.05439128700379252,0.23529837395685385,0.06345213455670803,0.004271656597319902,0.22399902022658497,0.14640736576293442,0.14976892789001078,0.05391062145695532,0.39795910856198025,0.21564773763694772,0.2702432764091207,0.06123507726048309,0.31750844078830465,0.31057224188255156,0.18971819747904867,0.11648254345394697,0.06361693862969042,0.06727978186362807,0.32838587160256305,0.32417520852269915,0.14411303010323787,0.1471302992017161,0.29722747852609466,0.06682206544830693,0.31692091211510115,0.31463103914388113,0.18565493771715236,0.20143840021128823,0.1921293613894899
