"Time","pod:currencyservice-w3-6f8d8654c5-lr2vn_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-pkt5f_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-kt62p_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-zh4dz_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-szwfj_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-xl7q7_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-856bd974f7-czlck_service:cartservice_node:worker--4","pod:currencyservice-w4-656689488c-hsjxq_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-697cx_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-x62fz_service:recommendationservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-5ct26_service:redis-cart_node:worker--4","pod:cartservice-w2-86744bdcbd-j59kc_service:cartservice_node:worker--2.novalocal","pod:frontend-w1-6646bc856b-lmmbj_service:frontend_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-swwg5_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-5scsn_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-86nz2_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-hd567_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-7fmnq_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-rs8vb_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-b4d6q_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-tww7k_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-jdhks_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7bbmn_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-njfmv_service:frontend_node:worker--1.novalocal","pod:redis-cart-w2-7c75d55f4d-m9tlx_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-hshrz_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-npfbt_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-c5fdg_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-wzhr7_service:frontend_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-z65vw_service:adservice_node:worker--4","pod:currencyservice-w1-649d8c7669-5kqqc_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-td5lc_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-jmg28_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-5d52p_service:recommendationservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-mgkst_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-svrnp_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-ptfjk_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-xn2pf_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-mhb4j_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-gr9gg_service:adservice_node:worker--2.novalocal"
1639498234.685,0.24848706536025816,0.12102671672608373,0.3872222370371189,0.13130962402704316,0.13303621062489884,0.057666809368076236,0.19318312173691274,0.2110925048618774,0.13026711896772006,0.05716775839029778,0.006530167384831611,0.19692501401786133,0.24879712854995573,0.33658413070474497,0.2755281934190803,0.2497911484286776,0.35593569994072927,0.06115294194268796,0.15106741700267806,0.36162973883695804,0.3534947455076912,0.2748592732500229,0.3809219116745882,0.38964470077600005,0.04598429683079616,0.1327990674574895,0.058175340902922215,0.3563064685281787,0.35619200127120315,0.1556973922425729,0.2709887892928286,0.23891317978296192,0.2519017174176423,0.05555773395864398,0.058305614569299974,0.13546183200964446,0.13069719277315267,0.056791623802578406,0.068950055778337,0.16168501806431748
1639498249.706,0.24848706536025816,0.12102671672608373,0.3872222370371189,0.13130962402704316,0.13303621062489884,0.057666809368076236,0.19318312173691274,0.2110925048618774,0.13026711896772006,0.05716775839029778,0.006530167384831611,0.19692501401786133,0.24879712854995573,0.33658413070474497,0.2755281934190803,0.2497911484286776,0.35593569994072927,0.06115294194268796,0.15106741700267806,0.36162973883695804,0.3534947455076912,0.2748592732500229,0.3809219116745882,0.38964470077600005,0.04598429683079616,0.1327990674574895,0.058175340902922215,0.3563064685281787,0.35619200127120315,0.1556973922425729,0.2709887892928286,0.23891317978296192,0.2519017174176423,0.05555773395864398,0.058305614569299974,0.13546183200964446,0.13069719277315267,0.056791623802578406,0.068950055778337,0.16168501806431748
1639498264.723,0.24979349041189375,0.12424520906127813,0.3859116335661892,0.13157911416992119,0.13293388630251668,0.057827420737888366,0.18380688054820818,0.23472591078016136,0.129536700536985,0.05733737906528508,0.006754339556730309,0.1964589478000395,0.2556255692557058,0.3570686914983288,0.28338504268628506,0.24992263906570905,0.35533974692951603,0.06115091612475858,0.14652707408495258,0.361749525689915,0.35388060863172643,0.2947432448883392,0.40471150439255704,0.38888489507614776,0.04620824268553954,0.13282942400725395,0.05807766696837728,0.35686359334384166,0.35669800510451705,0.1603346512851589,0.2826272466513359,0.238844512323847,0.2511695893203979,0.055345200515219656,0.058108413381059425,0.13543723766957028,0.12448122209852597,0.057173993926971374,0.06871663213100217,0.1616577646195432
1639498279.738,0.24979349041189375,0.12424520906127813,0.3859116335661892,0.13157911416992119,0.13293388630251668,0.057827420737888366,0.18380688054820818,0.23472591078016136,0.129536700536985,0.05733737906528508,0.006754339556730309,0.1964589478000395,0.2556255692557058,0.3570686914983288,0.28338504268628506,0.24992263906570905,0.35533974692951603,0.06115091612475858,0.14652707408495258,0.361749525689915,0.35388060863172643,0.2947432448883392,0.40471150439255704,0.38888489507614776,0.04620824268553954,0.13282942400725395,0.05807766696837728,0.35686359334384166,0.35669800510451705,0.1603346512851589,0.2826272466513359,0.238844512323847,0.2511695893203979,0.055345200515219656,0.058108413381059425,0.13543723766957028,0.12448122209852597,0.057173993926971374,0.06871663213100217,0.1616577646195432
1639498294.755,0.25075753279399604,0.12464705049585756,0.404201164254108,0.13164538869012662,0.13372868437981544,0.05756783832964764,0.1936546645246066,0.23516920468038655,0.12970669486721753,0.056983404879958795,0.00673826504961976,0.19746377488621636,0.2339805061879996,0.34087181881582596,0.26913549233928696,0.2501637753368258,0.3561861230766913,0.06144418516662276,0.1444462114014246,0.36315578710949303,0.3543920515547508,0.29470480052807796,0.4039996115502635,0.3945392909537336,0.04620684948535805,0.1331528391722649,0.058530522130001233,0.3570657760340777,0.3571321636129374,0.15898087716149711,0.2923145798250384,0.2393614705728936,0.25111886672013944,0.055264516527339894,0.05840014552648569,0.13501083779936265,0.1301243393727804,0.05792934241583582,0.06925093652929941,0.16159820961613414
1639498309.775,0.25075753279399604,0.12464705049585756,0.404201164254108,0.13164538869012662,0.13372868437981544,0.05756783832964764,0.1936546645246066,0.23516920468038655,0.12970669486721753,0.056983404879958795,0.00673826504961976,0.19746377488621636,0.2339805061879996,0.34087181881582596,0.26913549233928696,0.2501637753368258,0.3561861230766913,0.06144418516662276,0.1444462114014246,0.36315578710949303,0.3543920515547508,0.29470480052807796,0.4039996115502635,0.3945392909537336,0.04620684948535805,0.1331528391722649,0.058530522130001233,0.3570657760340777,0.3571321636129374,0.15898087716149711,0.2923145798250384,0.2393614705728936,0.25111886672013944,0.055264516527339894,0.05840014552648569,0.13501083779936265,0.1301243393727804,0.05792934241583582,0.06925093652929941,0.16159820961613414
1639498324.794,0.2520888602645988,0.12733813035276076,0.3794397378149621,0.13190176124755387,0.1338470686386205,0.05722582192374204,0.19490922428601626,0.22767281178657614,0.13031590940354876,0.05720172930013373,0.0068260601496430776,0.19699835728794052,0.23593262321269087,0.35924919528610183,0.27768798987766996,0.2501959117661978,0.3574144574193011,0.061316653209684394,0.1515031474839381,0.36224315740933155,0.35516582917996353,0.28397340254311526,0.38603787756333835,0.41619773076536803,0.046309686777095516,0.1326110704705155,0.05801305928309752,0.3586138642112393,0.3586087661886175,0.1578223340107986,0.2837775088215705,0.23796785866131961,0.25171264023671747,0.05615895897612731,0.05814706733131096,0.13507739172540453,0.13120720496000782,0.058329289685638455,0.06719668548529938,0.1610181148399822
1639498339.829,0.2520888602645988,0.12733813035276076,0.3794397378149621,0.13190176124755387,0.1338470686386205,0.05722582192374204,0.19490922428601626,0.22767281178657614,0.13031590940354876,0.05720172930013373,0.0068260601496430776,0.19699835728794052,0.23593262321269087,0.35924919528610183,0.27768798987766996,0.2501959117661978,0.3574144574193011,0.061316653209684394,0.1515031474839381,0.36224315740933155,0.35516582917996353,0.28397340254311526,0.38603787756333835,0.41619773076536803,0.046309686777095516,0.1326110704705155,0.05801305928309752,0.3586138642112393,0.3586087661886175,0.1578223340107986,0.2837775088215705,0.23796785866131961,0.25171264023671747,0.05615895897612731,0.05814706733131096,0.13507739172540453,0.13120720496000782,0.058329289685638455,0.06719668548529938,0.1610181148399822
1639498354.846,0.25155233740591887,0.12697299710734528,0.3778140885840427,0.13169955557263502,0.13405595836494855,0.05762520000676803,0.18962021607706456,0.2287106827238582,0.12959279860702577,0.05540738977797131,0.006757154936627855,0.1965189241678524,0.25399439174674376,0.3590026440628379,0.2772303235962008,0.25063763880322865,0.35729403839795604,0.06162488324034207,0.14663132180245111,0.3631345117873532,0.3554220512007685,0.2707135564580926,0.38718413799761014,0.4017311916990738,0.046420939506744946,0.13268834306150246,0.057907750353835497,0.35866438790277744,0.358688815714702,0.15708427213276424,0.28153604809508165,0.238725581710733,0.25011348037826875,0.0543046652931351,0.05827494802047536,0.13512662732975303,0.13114603673506603,0.055499715175366934,0.06463332472117281,0.16081497999836664
1639498369.872,0.25155233740591887,0.12697299710734528,0.3778140885840427,0.13169955557263502,0.13405595836494855,0.05762520000676803,0.18962021607706456,0.2287106827238582,0.12959279860702577,0.05540738977797131,0.006757154936627855,0.1965189241678524,0.25399439174674376,0.3590026440628379,0.2772303235962008,0.25063763880322865,0.35729403839795604,0.06162488324034207,0.14663132180245111,0.3631345117873532,0.3554220512007685,0.2707135564580926,0.38718413799761014,0.4017311916990738,0.046420939506744946,0.13268834306150246,0.057907750353835497,0.35866438790277744,0.358688815714702,0.15708427213276424,0.28153604809508165,0.238725581710733,0.25011348037826875,0.0543046652931351,0.05827494802047536,0.13512662732975303,0.13114603673506603,0.055499715175366934,0.06463332472117281,0.16081497999836664
1639498384.91,0.2508521804443973,0.13033375865603672,0.36941510293537827,0.13169929636044103,0.13419279172437987,0.05752549754496049,0.18850687011419176,0.23725702716090896,0.12968442367281402,0.05518623416780066,0.0068061986142230815,0.19501840930914363,0.2425084447280885,0.35858703124784375,0.27337872051064893,0.24934023075260398,0.35661138164723083,0.060980023276081555,0.1452025162390837,0.3630482661050093,0.3548552957359644,0.2919384152518647,0.3863420391817108,0.3970219687501533,0.04643465703327699,0.13300930997783192,0.05741489098481418,0.35858304108979167,0.3581554853092338,0.15664262803232123,0.2777663518356448,0.23889102611184998,0.2502912364273928,0.05724387216972647,0.05825555067433025,0.13563941385387032,0.13123244085299357,0.05826555737864368,0.06712784276819411,0.1602554402519649
1639498399.96,0.2508521804443973,0.13033375865603672,0.36941510293537827,0.13169929636044103,0.13419279172437987,0.05752549754496049,0.18850687011419176,0.23725702716090896,0.12968442367281402,0.05518623416780066,0.0068061986142230815,0.19501840930914363,0.2425084447280885,0.35858703124784375,0.27337872051064893,0.24934023075260398,0.35661138164723083,0.060980023276081555,0.1452025162390837,0.3630482661050093,0.3548552957359644,0.2919384152518647,0.3863420391817108,0.3970219687501533,0.04643465703327699,0.13300930997783192,0.05741489098481418,0.35858304108979167,0.3581554853092338,0.15664262803232123,0.2777663518356448,0.23889102611184998,0.2502912364273928,0.05724387216972647,0.05825555067433025,0.13563941385387032,0.13123244085299357,0.05826555737864368,0.06712784276819411,0.1602554402519649
1639498414.995,0.2505393548127909,0.12050604054407553,0.372950422896633,0.1322364478511816,0.13448876840146828,0.05782701414083587,0.19716866785419257,0.23826822410921533,0.13080875076357237,0.05804944873300834,0.00677726644251626,0.19425077121607254,0.24116178988501533,0.36037738433633876,0.26830871745500884,0.2506300891699939,0.35792922209105515,0.06048169244707186,0.14565640321493717,0.3640417567828834,0.35400010494090073,0.28226677081023055,0.40246002360136807,0.4029101841070444,0.046727701781828265,0.13343374644783346,0.057456705260919984,0.35862198858223393,0.3581925328117961,0.153836471947065,0.2907458225602075,0.24050350941784365,0.24971252475009717,0.057941452157824924,0.058159691846140414,0.1357670974359637,0.13212167362389318,0.058458078749132475,0.06989524162428855,0.16051826727190477
1639498430.011,0.2505393548127909,0.12050604054407553,0.372950422896633,0.1322364478511816,0.13448876840146828,0.05782701414083587,0.19716866785419257,0.23826822410921533,0.13080875076357237,0.05804944873300834,0.00677726644251626,0.19425077121607254,0.24116178988501533,0.36037738433633876,0.26830871745500884,0.2506300891699939,0.35792922209105515,0.06048169244707186,0.14565640321493717,0.3640417567828834,0.35400010494090073,0.28226677081023055,0.40246002360136807,0.4029101841070444,0.046727701781828265,0.13343374644783346,0.057456705260919984,0.35862198858223393,0.3581925328117961,0.153836471947065,0.2907458225602075,0.24050350941784365,0.24971252475009717,0.057941452157824924,0.058159691846140414,0.1357670974359637,0.13212167362389318,0.058458078749132475,0.06989524162428855,0.16051826727190477
