"Time","pod:frontend-w3-599b6846df-pxf5k_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-n9gwg_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-bt69h_service:recommendationservice_node:worker--1","pod:redis-cart-w2-5fdf77f88c-8rv56_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-599b6846df-x29pp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-h2thw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-j78vb_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wgvt4_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-25bc8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-ncvtj_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-qghfv_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-z2zl2_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-jqmrb_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-h6z2d_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-zcvrg_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-mkm24_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-splfd_service:currencyservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-2zt62_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-gr45t_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-km7nt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-m5ctz_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-4q52t_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-66skw_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-sctrw_service:cartservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-k4bd5_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-vpqwj_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-v424w_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-v826v_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-4wh79_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-9rlb6_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-p8l6x_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-b87df_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-tmhjf_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-xqbpj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-79cnv_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-6ckq5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-pcgkw_service:productcatalogservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-2dzpc_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-745px_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-cmww7_service:productcatalogservice_node:worker--2.novalocal"
1639512712.271,0.31398106925788477,0.0633041905975621,0.05362931940966319,0.056792741464798166,0.3156384191040915,0.06176831157083737,0.2129025023863629,0.18364283168942613,0.15462152992125744,0.06900952356745123,0.2787642195214253,0.3190533713091021,0.18823331459480375,0.144610521795701,0.14552551458659008,0.06220591478558767,0.21015175186759194,0.05588832198430977,0.38337517633967816,0.1541191601666146,0.06909072312763855,0.21770540908834224,0.21436801001987504,0.23617949780888176,0.30802899641212483,0.3013129688743228,0.21744391105216457,0.31091117423320375,0.12059569982236523,0.22721508671797738,0.14612740846487565,0.3072965493331339,0.195958735829441,0.42488301137356677,0.06912482947108048,0.2670534371278253,0.11767598755818562,0.21696770186985898,0.004133989165965439,0.16364911780799946
1639512727.319,0.314274529048158,0.06375020593876653,0.05140138299458457,0.055138121340855537,0.3162319695988441,0.062083793851227045,0.21252841052289786,0.18736802599499752,0.15171902928980646,0.06703172094280056,0.2894734938718092,0.3191592345145209,0.18669292054316752,0.14503813940424556,0.14500120412214595,0.06239451408312363,0.201906289624323,0.05539370788346524,0.3841728491556998,0.15337277911292227,0.06411218923835613,0.21647620442585636,0.2142757543638265,0.23760489626204812,0.3069306992052146,0.30731651816288097,0.21859795396891482,0.3107182465324402,0.12031501029676109,0.22577073719499335,0.14556601013188963,0.30695045229698525,0.19389038193909355,0.41508326861563394,0.06607985453132624,0.2673051724820168,0.11744530491618985,0.21672680259059213,0.004072546835746102,0.15625559941974804
1639512742.345,0.314274529048158,0.06375020593876653,0.05140138299458457,0.055138121340855537,0.3162319695988441,0.062083793851227045,0.21252841052289786,0.18736802599499752,0.15171902928980646,0.06703172094280056,0.2894734938718092,0.3191592345145209,0.18669292054316752,0.14503813940424556,0.14500120412214595,0.06239451408312363,0.201906289624323,0.05539370788346524,0.3841728491556998,0.15337277911292227,0.06411218923835613,0.21647620442585636,0.2142757543638265,0.23760489626204812,0.3069306992052146,0.30731651816288097,0.21859795396891482,0.3107182465324402,0.12031501029676109,0.22577073719499335,0.14556601013188963,0.30695045229698525,0.19389038193909355,0.41508326861563394,0.06607985453132624,0.2673051724820168,0.11744530491618985,0.21672680259059213,0.004072546835746102,0.15625559941974804
1639512757.361,0.314776637133237,0.06356626608647922,0.053749703466948726,0.054875035720389584,0.31574210223185895,0.061529128618878076,0.2123475898776472,0.17626241108474816,0.16078124889760292,0.06643359324823271,0.30223018455122974,0.31884965704005525,0.18418196423082972,0.14450918302917048,0.14470085340407343,0.06147794826069822,0.21017396033067512,0.05493639039748471,0.3832336127789027,0.15037830356646903,0.0635722403029954,0.21673980458551112,0.21447107825752282,0.23877975358708253,0.30731703382233033,0.29385479211747767,0.2181166264611123,0.3111144485718483,0.12017816501778977,0.22618994062967968,0.14557735757659726,0.3073149349288035,0.21084147317945726,0.38382339994756653,0.06108360468978037,0.2663125813860192,0.1163363079033137,0.2168354069025874,0.004057904443058164,0.15711121634898811
1639512772.386,0.314776637133237,0.06356626608647922,0.053749703466948726,0.054875035720389584,0.31574210223185895,0.061529128618878076,0.2123475898776472,0.17626241108474816,0.16078124889760292,0.06643359324823271,0.30223018455122974,0.31884965704005525,0.18418196423082972,0.14450918302917048,0.14470085340407343,0.06147794826069822,0.21017396033067512,0.05493639039748471,0.3832336127789027,0.15037830356646903,0.0635722403029954,0.21673980458551112,0.21447107825752282,0.23877975358708253,0.30731703382233033,0.29385479211747767,0.2181166264611123,0.3111144485718483,0.12017816501778977,0.22618994062967968,0.14557735757659726,0.3073149349288035,0.21084147317945726,0.38382339994756653,0.06108360468978037,0.2663125813860192,0.1163363079033137,0.2168354069025874,0.004057904443058164,0.15711121634898811
1639512787.409,0.31560080604675034,0.06365060293330166,0.053919814067645205,0.058506042821081544,0.3165088852349919,0.06149446024572426,0.2118073351641032,0.18689790479805135,0.1649075780251451,0.0629086429962901,0.29756442812073314,0.3198560756732066,0.18410927389866255,0.14467877618947417,0.14427009290394505,0.06180329867322196,0.2015445451445442,0.05471400943999234,0.383610277619686,0.15408665389845289,0.06633167176651926,0.21807842171459418,0.2145387967726239,0.23811585584791356,0.29094386211736156,0.28822233465834557,0.21810668575677966,0.31150636012862953,0.12075821499401235,0.2240024871341863,0.14587124384083366,0.30812541873158533,0.20023519290346975,0.4038488374639694,0.06688476242533391,0.265557130243597,0.11641052289432896,0.2167218384847699,0.004064145057560604,0.1467302322429869
1639512802.44,0.31560080604675034,0.06365060293330166,0.053919814067645205,0.058506042821081544,0.3165088852349919,0.06149446024572426,0.2118073351641032,0.18689790479805135,0.1649075780251451,0.0629086429962901,0.29756442812073314,0.3198560756732066,0.18410927389866255,0.14467877618947417,0.14427009290394505,0.06180329867322196,0.2015445451445442,0.05471400943999234,0.383610277619686,0.15408665389845289,0.06633167176651926,0.21807842171459418,0.2145387967726239,0.23811585584791356,0.29094386211736156,0.28822233465834557,0.21810668575677966,0.31150636012862953,0.12075821499401235,0.2240024871341863,0.14587124384083366,0.30812541873158533,0.20023519290346975,0.4038488374639694,0.06688476242533391,0.265557130243597,0.11641052289432896,0.2167218384847699,0.004064145057560604,0.1467302322429869
1639512817.465,0.31631532499625586,0.06372674179573598,0.05375212454934318,0.05432984061550977,0.3169222938419827,0.061098573312408866,0.2110258199769768,0.18641358449169626,0.16424858829103003,0.06660081704650128,0.28404780249708317,0.3199897289891859,0.18176257784658106,0.1440167988004049,0.14280612234902665,0.06142269536123675,0.2024183862173612,0.0544540530449507,0.3811417628443501,0.16074779843079623,0.06679967994684773,0.21825194134897824,0.20443897524095883,0.23455898764006877,0.30772806086219334,0.30698131780818105,0.21792418971294056,0.3125441911056272,0.1206646588777901,0.22332683524101443,0.14483200924307443,0.30726190755618177,0.19886420626956736,0.4241240159942937,0.06861945810497908,0.2645887739196235,0.11616363406983093,0.21674496152543055,0.004069193785964334,0.16058068977988577
1639512832.512,0.31631532499625586,0.06372674179573598,0.05375212454934318,0.05432984061550977,0.3169222938419827,0.061098573312408866,0.2110258199769768,0.18641358449169626,0.16424858829103003,0.06660081704650128,0.28404780249708317,0.3199897289891859,0.18176257784658106,0.1440167988004049,0.14280612234902665,0.06142269536123675,0.2024183862173612,0.0544540530449507,0.3811417628443501,0.16074779843079623,0.06679967994684773,0.21825194134897824,0.20443897524095883,0.23455898764006877,0.30772806086219334,0.30698131780818105,0.21792418971294056,0.3125441911056272,0.1206646588777901,0.22332683524101443,0.14483200924307443,0.30726190755618177,0.19886420626956736,0.4241240159942937,0.06861945810497908,0.2645887739196235,0.11616363406983093,0.21674496152543055,0.004069193785964334,0.16058068977988577
1639512847.53,0.315771934791936,0.06377454798450062,0.05303790847489702,0.05850292603481029,0.3164982581312377,0.06045053120061346,0.20278917162061783,0.18664747928409564,0.15202966915563118,0.06654012600197058,0.2887505651050124,0.32006050881979486,0.1805695437456622,0.14354419549552236,0.1422864954111478,0.06174886961303902,0.20945730611540403,0.05352148096074198,0.38002654777666445,0.15584922911511026,0.06367352430837558,0.2177878791031873,0.2120037904350771,0.23725264824170503,0.30757682943086156,0.30613754254283326,0.21643130477273076,0.31193463101420327,0.1213624115194175,0.222990597899148,0.14346531062645887,0.3070123528518301,0.20173208155460765,0.3870552497038261,0.06124145589632092,0.26388995383915304,0.1158810327569207,0.21751590751856997,0.004031134969609633,0.1597707979879124
1639512862.554,0.315771934791936,0.06377454798450062,0.05303790847489702,0.05850292603481029,0.3164982581312377,0.06045053120061346,0.20278917162061783,0.18664747928409564,0.15202966915563118,0.06654012600197058,0.2887505651050124,0.32006050881979486,0.1805695437456622,0.14354419549552236,0.1422864954111478,0.06174886961303902,0.20945730611540403,0.05352148096074198,0.38002654777666445,0.15584922911511026,0.06367352430837558,0.2177878791031873,0.2120037904350771,0.23725264824170503,0.30757682943086156,0.30613754254283326,0.21643130477273076,0.31193463101420327,0.1213624115194175,0.222990597899148,0.14346531062645887,0.3070123528518301,0.20173208155460765,0.3870552497038261,0.06124145589632092,0.26388995383915304,0.1158810327569207,0.21751590751856997,0.004031134969609633,0.1597707979879124
1639512877.589,0.315883834359714,0.0626415880124264,0.05344901879800059,0.0535188230037307,0.31652671766576346,0.06015645940533269,0.20936368114134657,0.18167058897387103,0.15043881294967132,0.06518287630713859,0.30090818737000424,0.31977039671122864,0.18017489478069665,0.14388266227614677,0.1419456571407487,0.06243829057495881,0.20755974034401345,0.05353174502856472,0.3795551877878659,0.1576581062950354,0.06650468915083049,0.21769119146603283,0.21108199770697006,0.23072299909687705,0.2995423100457363,0.2987437816798796,0.2167411750919798,0.3119905410478621,0.1212404032166234,0.223084617981523,0.1435243088951396,0.29143149012920194,0.19957598798858767,0.39377827671449817,0.060666575082281494,0.2647495357549455,0.11525569331883548,0.2178686965661819,0.004028014679356598,0.15060930308843326
1639512892.636,0.315883834359714,0.0626415880124264,0.05344901879800059,0.0535188230037307,0.31652671766576346,0.06015645940533269,0.20936368114134657,0.18167058897387103,0.15043881294967132,0.06518287630713859,0.30090818737000424,0.31977039671122864,0.18017489478069665,0.14388266227614677,0.1419456571407487,0.06243829057495881,0.20755974034401345,0.05353174502856472,0.3795551877878659,0.1576581062950354,0.06650468915083049,0.21769119146603283,0.21108199770697006,0.23072299909687705,0.2995423100457363,0.2987437816798796,0.2167411750919798,0.3119905410478621,0.1212404032166234,0.223084617981523,0.1435243088951396,0.29143149012920194,0.19957598798858767,0.39377827671449817,0.060666575082281494,0.2647495357549455,0.11525569331883548,0.2178686965661819,0.004028014679356598,0.15060930308843326
1639512907.666,0.3154278317440084,0.062429983183448806,0.04842198256032296,0.05716752691195824,0.3167009552360188,0.06006593367864022,0.2101771917554186,0.1821892700684191,0.14854248523342853,0.06705132091756218,0.29494320017625186,0.31974489189802424,0.1794140484930074,0.14319499259603852,0.14062723190854812,0.06348418359182129,0.20856761004576002,0.05317986669181078,0.3781052495364934,0.1479372198871421,0.06757425140855536,0.2172859450546228,0.2125782927662591,0.24573458137620213,0.30670518929161217,0.30522739949785027,0.21608857942555526,0.3110720771276955,0.12176965455162964,0.2226883511464135,0.1420830722998829,0.2775370221339778,0.19075167003193072,0.389524892236227,0.06489849927884979,0.26457259418499857,0.11594286634246613,0.21678620702466095,0.004014842360108508,0.1507350633098029
