"Time","pod:frontend-w1-6646bc856b-28zzq_service:frontend_node:worker--1.novalocal","pod:frontend-w2-599b6846df-d8hjf_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c2gk8_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-hgg6m_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-8fv6s_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-754d7d8cd4-4jmqx_service:adservice_node:worker--4","pod:cartservice-w4-856bd974f7-5tfvk_service:cartservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-68gcg_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-g9r8h_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-rkj96_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-mfx8c_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-pzqwf_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-wzg96_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-5c774597c5-dh9dr_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-dlzfd_service:currencyservice_node:worker--4","pod:frontend-w1-6646bc856b-tns28_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-wj5f8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-tlzx8_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-2dm67_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-cns94_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-9llpp_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-57mfd_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-8649bb655b-tjwtx_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-qdjgv_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-bm9d8_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-ghvsn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-tqgpt_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-w1zfl_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-gf9cm_service:productcatalogservice_node:worker--4","pod:adservice-w2-5c67ddfffc-hhzbt_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-dv7m5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-5zss5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-bz8rz_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-mtx4s_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-rxhkj_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-tq45f_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-52rhm_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-bjht6_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-j9d8w_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-jg7n5_service:frontend_node:worker--3.novalocal"
1639495618.126,0.3881950539827441,0.3721896784120269,0.13695463020947773,0.3625436537553869,0.06769599479230247,0.1616561294722143,0.19269644880830572,0.025930855357606364,0.2770911180344908,0.2510375188023412,0.36021417881822304,0.35330925659920737,0.13669509318834935,0.058161372052010746,0.2274514084501562,0.23681835701537168,0.41239562659100015,0.15150123821386846,0.20492708236698867,0.2480467223548376,0.12850240338602237,0.278085192082981,0.12931528895842276,0.2737237112254122,0.3716881272556997,0.059938385259934446,0.25129689028616387,0.3498770353896194,0.12273519310579928,0.1703711764560703,0.13651715106896373,0.0591235096372051,0.060344932367324494,0.05736520933493981,0.05878692104152644,0.05709087500030102,0.13779614871845974,0.02548520304390968,0.25006059183536794,0.3591846025202108
1639495633.144,0.3881950539827441,0.3721896784120269,0.13695463020947773,0.3625436537553869,0.06769599479230247,0.1616561294722143,0.19269644880830572,0.025930855357606364,0.2770911180344908,0.2510375188023412,0.36021417881822304,0.35330925659920737,0.13669509318834935,0.058161372052010746,0.2274514084501562,0.23681835701537168,0.41239562659100015,0.15150123821386846,0.20492708236698867,0.2480467223548376,0.12850240338602237,0.278085192082981,0.12931528895842276,0.2737237112254122,0.3716881272556997,0.059938385259934446,0.25129689028616387,0.3498770353896194,0.12273519310579928,0.1703711764560703,0.13651715106896373,0.0591235096372051,0.060344932367324494,0.05736520933493981,0.05878692104152644,0.05709087500030102,0.13779614871845974,0.02548520304390968,0.25006059183536794,0.3591846025202108
1639495648.158,0.42053590614265834,0.37302203253134564,0.13666460573872502,0.36366646287306426,0.06614239463400678,0.15946106426426443,0.19355403787245407,0.026721481296573275,0.2854939088439401,0.2506909479723991,0.3604373649852392,0.3539570001004632,0.13752901504930096,0.05879450118792846,0.23509554886586703,0.24640718302520176,0.40118928314522545,0.15776675416650696,0.20568205773585915,0.24801277801751673,0.12926472284807378,0.28870622747586017,0.12652906428696806,0.28345191265720987,0.36079080112695583,0.0599109241942719,0.2527971415899285,0.3597543935446096,0.12854163369900057,0.16980140967174598,0.13764770441020896,0.05891447961301069,0.060103817995766556,0.05754696468156117,0.056985090555521735,0.057405120968088225,0.13820163394685991,0.02562489698707047,0.25142675654046254,0.3597509319055296
1639495663.175,0.42053590614265834,0.37302203253134564,0.13666460573872502,0.36366646287306426,0.06614239463400678,0.15946106426426443,0.19355403787245407,0.026721481296573275,0.2854939088439401,0.2506909479723991,0.3604373649852392,0.3539570001004632,0.13752901504930096,0.05879450118792846,0.23509554886586703,0.24640718302520176,0.40118928314522545,0.15776675416650696,0.20568205773585915,0.24801277801751673,0.12926472284807378,0.28870622747586017,0.12652906428696806,0.28345191265720987,0.36079080112695583,0.0599109241942719,0.2527971415899285,0.3597543935446096,0.12854163369900057,0.16980140967174598,0.13764770441020896,0.05891447961301069,0.060103817995766556,0.05754696468156117,0.056985090555521735,0.057405120968088225,0.13820163394685991,0.02562489698707047,0.25142675654046254,0.3597509319055296
1639495678.225,0.41198205358282525,0.3728453636802005,0.136412258193527,0.36256976381189304,0.06719936976329541,0.1606166687806122,0.19390109263777755,0.0268489633543749,0.28137339152825713,0.2491072661279185,0.3582931521501926,0.3514697826110128,0.1363701282710305,0.05908005494246341,0.2354594903529211,0.25164950608128417,0.391335940765807,0.1537703816581658,0.20526069485160195,0.2472433774771743,0.12969144703505903,0.28436082465801604,0.12711826605966006,0.27899206453679926,0.4007001369639348,0.05990835386540623,0.2517313601594598,0.3466358710242947,0.12908342598139563,0.17012936554311453,0.1376424586795938,0.05885704083480592,0.05986021600456593,0.05777008232158621,0.0519217830209428,0.05452727022734979,0.13860741049828695,0.02559716423245066,0.2500952846590515,0.3578138428766596
1639495693.263,0.41198205358282525,0.3728453636802005,0.136412258193527,0.36256976381189304,0.06719936976329541,0.1606166687806122,0.19390109263777755,0.0268489633543749,0.28137339152825713,0.2491072661279185,0.3582931521501926,0.3514697826110128,0.1363701282710305,0.05908005494246341,0.2354594903529211,0.25164950608128417,0.391335940765807,0.1537703816581658,0.20526069485160195,0.2472433774771743,0.12969144703505903,0.28436082465801604,0.12711826605966006,0.27899206453679926,0.4007001369639348,0.05990835386540623,0.2517313601594598,0.3466358710242947,0.12908342598139563,0.17012936554311453,0.1376424586795938,0.05885704083480592,0.05986021600456593,0.05777008232158621,0.0519217830209428,0.05452727022734979,0.13860741049828695,0.02559716423245066,0.2500952846590515,0.3578138428766596
1639495708.277,0.38368148862157536,0.3715544098758581,0.13644187199958197,0.36217142248882955,0.06704205297481712,0.15792060688706003,0.19249444860394177,0.02645319129685586,0.28015576569145195,0.2484078539839381,0.3585235798574524,0.3518525050632621,0.13587803404623566,0.05886888690067247,0.23405069642006535,0.25293104943504624,0.394811792783511,0.16125916423839745,0.20373400692422508,0.24672360239951996,0.12941173284666868,0.2869542091849022,0.1257559644543642,0.2931151886004074,0.4088967748085186,0.05944852416640156,0.25067894809968383,0.3585074583422973,0.12454045641068696,0.1699320577122828,0.1367341562290414,0.05904462999325738,0.05998316316339502,0.05717442651284953,0.05587714923054979,0.057254994434043194,0.13835073842028334,0.02537551565843538,0.2505876702335581,0.3584069915957093
1639495723.292,0.38368148862157536,0.3715544098758581,0.13644187199958197,0.36217142248882955,0.06704205297481712,0.15792060688706003,0.19249444860394177,0.02645319129685586,0.28015576569145195,0.2484078539839381,0.3585235798574524,0.3518525050632621,0.13587803404623566,0.05886888690067247,0.23405069642006535,0.25293104943504624,0.394811792783511,0.16125916423839745,0.20373400692422508,0.24672360239951996,0.12941173284666868,0.2869542091849022,0.1257559644543642,0.2931151886004074,0.4088967748085186,0.05944852416640156,0.25067894809968383,0.3585074583422973,0.12454045641068696,0.1699320577122828,0.1367341562290414,0.05904462999325738,0.05998316316339502,0.05717442651284953,0.05587714923054979,0.057254994434043194,0.13835073842028334,0.02537551565843538,0.2505876702335581,0.3584069915957093
1639495738.31,0.3965055949035594,0.37190503613557807,0.13711570008395,0.36224784504657903,0.06751973059384876,0.15011898511725935,0.1918897189623261,0.024962794697381725,0.26008075636584826,0.2479202767764639,0.35815339423667925,0.3518077321363873,0.1357149037002406,0.05854742572927399,0.2339597636605294,0.2573741409310924,0.39958457374078016,0.15476760235077838,0.20378778093583633,0.24537767435467542,0.1291023439175598,0.27228783863309636,0.12754901512436842,0.28147700446829416,0.3995125733747388,0.05968993385427807,0.2500524696428595,0.34693199283347276,0.12562262411922048,0.1686164288452651,0.13715340413913465,0.05905216067581781,0.06022499703276242,0.05257760045581493,0.05757288935053015,0.057002902203053055,0.13825641289823704,0.02535632714431598,0.2501519491801119,0.3581255652581834
1639495753.331,0.3965055949035594,0.37190503613557807,0.13711570008395,0.36224784504657903,0.06751973059384876,0.15011898511725935,0.1918897189623261,0.024962794697381725,0.26008075636584826,0.2479202767764639,0.35815339423667925,0.3518077321363873,0.1357149037002406,0.05854742572927399,0.2339597636605294,0.2573741409310924,0.39958457374078016,0.15476760235077838,0.20378778093583633,0.24537767435467542,0.1291023439175598,0.27228783863309636,0.12754901512436842,0.28147700446829416,0.3995125733747388,0.05968993385427807,0.2500524696428595,0.34693199283347276,0.12562262411922048,0.1686164288452651,0.13715340413913465,0.05905216067581781,0.06022499703276242,0.05257760045581493,0.05757288935053015,0.057002902203053055,0.13825641289823704,0.02535632714431598,0.2501519491801119,0.3581255652581834
1639495768.345,0.39387734653890116,0.3724763822755151,0.1373664966682387,0.36215240126616843,0.0670999491371905,0.15146291594159028,0.19245704071755043,0.026644964790659365,0.2854776122876097,0.24874273026664134,0.3587063612009091,0.35265664439924205,0.13577888411290157,0.05894323012182136,0.2265033916731751,0.24957604771423636,0.40470399753845476,0.15381539279702156,0.20269842140754213,0.24600210295353134,0.13011735246590111,0.2943610006759888,0.1252928563396626,0.28244522618435697,0.40830298791769865,0.060643676076739664,0.25135498653707805,0.3616625813084583,0.12885649281483647,0.16907080894338178,0.13769131203171187,0.05911468322513863,0.05996408511535209,0.05410570232866481,0.057748679714139356,0.05695468947977156,0.1385251917986526,0.02544711576980028,0.25122936122010403,0.35846154365003424
1639495783.36,0.39387734653890116,0.3724763822755151,0.1373664966682387,0.36215240126616843,0.0670999491371905,0.15146291594159028,0.19245704071755043,0.026644964790659365,0.2854776122876097,0.24874273026664134,0.3587063612009091,0.35265664439924205,0.13577888411290157,0.05894323012182136,0.2265033916731751,0.24957604771423636,0.40470399753845476,0.15381539279702156,0.20269842140754213,0.24600210295353134,0.13011735246590111,0.2943610006759888,0.1252928563396626,0.28244522618435697,0.40830298791769865,0.060643676076739664,0.25135498653707805,0.3616625813084583,0.12885649281483647,0.16907080894338178,0.13769131203171187,0.05911468322513863,0.05996408511535209,0.05410570232866481,0.057748679714139356,0.05695468947977156,0.1385251917986526,0.02544711576980028,0.25122936122010403,0.35846154365003424
1639495798.372,0.3669015003227501,0.36865578278364564,0.13709581101192858,0.3600426538441542,0.06464951520847864,0.15725992016531576,0.18428827390353025,0.026691948791754478,0.2926445647847583,0.24774929167588744,0.3567772963797068,0.35119471895073906,0.13504732475606213,0.05931646387612739,0.2353324212056368,0.25581282779644493,0.40857492066556667,0.1528604073343862,0.2018230040733177,0.24422716722802573,0.13058307791297147,0.2937672533632363,0.12351527587751679,0.29094870460954103,0.4075126159750735,0.060768912993868635,0.2505631441517132,0.3623680268651964,0.1298156376162364,0.16840365243508357,0.13661217705867523,0.05895040570650392,0.05989448033650866,0.05655201010976473,0.05608383330387242,0.05698783027102364,0.13767855092251727,0.025384635852901127,0.24995933529160436,0.357284496390931
1639495813.388,0.3669015003227501,0.36865578278364564,0.13709581101192858,0.3600426538441542,0.06464951520847864,0.15725992016531576,0.18428827390353025,0.026691948791754478,0.2926445647847583,0.24774929167588744,0.3567772963797068,0.35119471895073906,0.13504732475606213,0.05931646387612739,0.2353324212056368,0.25581282779644493,0.40857492066556667,0.1528604073343862,0.2018230040733177,0.24422716722802573,0.13058307791297147,0.2937672533632363,0.12351527587751679,0.29094870460954103,0.4075126159750735,0.060768912993868635,0.2505631441517132,0.3623680268651964,0.1298156376162364,0.16840365243508357,0.13661217705867523,0.05895040570650392,0.05989448033650866,0.05655201010976473,0.05608383330387242,0.05698783027102364,0.13767855092251727,0.025384635852901127,0.24995933529160436,0.357284496390931
