"Time","pod:adservice-w4-5c67ddfffc-58r7v_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-45ksd_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-npr5b_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-rgbj6_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-hthp8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-ggcrg_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-frt8b_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-5z4xz_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-vjvrn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-2flh2_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-tf8qf_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-l8zth_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-qm75w_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9lxws_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-n7f4s_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-kxw7f_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-t7ccd_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-tmnfp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-7sxmc_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-f8j5f_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-xp6tm_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-brgn9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-j6lns_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-7zltg_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-qwbcw_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-vgwdr_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-tp6hq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-btsnx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-n7qsx_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-5wgcf_service:cartservice_node:worker--2","pod:currencyservice-w2-656689488c-sv9hw_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-8x829_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-fpvj8_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-6qxwz_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-7bhh8_service:adservice_node:worker--2","pod:frontend-w2-8ddd87c7b-79gp5_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-6cxnv_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-p6drc_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-kwsfj_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-g6b29_service:frontend_node:worker--3.novalocal"
1639556511.797,0.16672904262153027,0.23607594217631667,0.13071288531000871,0.057958235012622275,0.34217358774739914,0.12855546344931007,0.054035166655020186,0.2805070153581037,0.13274074334279615,0.0581003238975495,0.20044789173422844,0.3561988271381288,0.05743577988337645,0.2423246656470906,0.24078019047842136,0.34722850346440415,0.05827269539571362,0.36895854783923226,0.05653829418826226,0.12923047643363333,0.05647643640683957,0.2909705361369349,0.2267602022037902,0.06425786993256644,0.13309437331875001,0.04574161461584005,0.24272477114065555,0.34781249760793925,0.13202611867065736,0.1937501263837852,0.2213679335484143,0.3759421295416632,0.13154812544548333,0.342103705800749,0.15662515155780216,0.3359016376092244,0.12542383265835041,0.006953995876961861,0.2649170143494798,0.37788728447706793
1639556526.835,0.16642067545085554,0.23733196927565156,0.13169705150672972,0.05795733797921482,0.3426395544442281,0.1291124875487844,0.056239422960476716,0.2698514363282756,0.1323683015705927,0.05824912702969881,0.19975514159020236,0.35624860651386336,0.05753517876858524,0.242245525688694,0.24087025763487652,0.34779281148171404,0.05903055969005383,0.4047838826346243,0.05653294408016449,0.12897096512346368,0.0562213517449746,0.2911746791753363,0.2506013177702907,0.06799308205983759,0.145015021924887,0.045896515605173736,0.2430676589379892,0.3486167746629799,0.1331348709917346,0.18602729586753464,0.2303001397221824,0.3765764457877352,0.13138388828652095,0.3428283148157965,0.14933843971462227,0.3512705750622719,0.12241068726804682,0.006721288515806527,0.27332081949097586,0.3775905170610828
1639556541.881,0.16642067545085554,0.23733196927565156,0.13169705150672972,0.05795733797921482,0.3426395544442281,0.1291124875487844,0.056239422960476716,0.2698514363282756,0.1323683015705927,0.05824912702969881,0.19975514159020236,0.35624860651386336,0.05753517876858524,0.242245525688694,0.24087025763487652,0.34779281148171404,0.05903055969005383,0.4047838826346243,0.05653294408016449,0.12897096512346368,0.0562213517449746,0.2911746791753363,0.2506013177702907,0.06799308205983759,0.145015021924887,0.045896515605173736,0.2430676589379892,0.3486167746629799,0.1331348709917346,0.18602729586753464,0.2303001397221824,0.3765764457877352,0.13138388828652095,0.3428283148157965,0.14933843971462227,0.3512705750622719,0.12241068726804682,0.006721288515806527,0.27332081949097586,0.3775905170610828
1639556556.901,0.1656889375653623,0.23878413725381425,0.13208264760477648,0.05829736770496388,0.34494377026863154,0.12944330603960738,0.05634840385252746,0.2787815843100988,0.13305956512251832,0.05664337365025752,0.19962972440966378,0.3576643477788527,0.057152115586375965,0.24427412613921068,0.24364544677174105,0.35034599676656036,0.059778473942310006,0.4056555649230738,0.05686810885874116,0.12606740925505083,0.05640874346680358,0.271475922243695,0.22904482047158403,0.0672288994834486,0.14476900275858928,0.045991628480175205,0.24453622480393442,0.3519036526513098,0.13378990356436082,0.20087910610079476,0.23149802833214608,0.397482351857662,0.13231736296990704,0.34439741453425216,0.14737760632942437,0.3529960779178081,0.11700183698278303,0.006652426667451456,0.26651071935643383,0.3955703976108912
1639556571.926,0.1656889375653623,0.23878413725381425,0.13208264760477648,0.05829736770496388,0.34494377026863154,0.12944330603960738,0.05634840385252746,0.2787815843100988,0.13305956512251832,0.05664337365025752,0.19962972440966378,0.3576643477788527,0.057152115586375965,0.24427412613921068,0.24364544677174105,0.35034599676656036,0.059778473942310006,0.4056555649230738,0.05686810885874116,0.12606740925505083,0.05640874346680358,0.271475922243695,0.22904482047158403,0.0672288994834486,0.14476900275858928,0.045991628480175205,0.24453622480393442,0.3519036526513098,0.13378990356436082,0.20087910610079476,0.23149802833214608,0.397482351857662,0.13231736296990704,0.34439741453425216,0.14737760632942437,0.3529960779178081,0.11700183698278303,0.006652426667451456,0.26651071935643383,0.3955703976108912
1639556586.959,0.1653707183203576,0.23963751805794986,0.1328935033414394,0.05775103216961797,0.34756034984836626,0.12998496858670197,0.05699488473614413,0.2798292355489178,0.13294300671217152,0.05637458238140281,0.202093476737116,0.360775656598021,0.0573779294135701,0.24478404521256744,0.24459480444647708,0.3521389443356465,0.05993014543864719,0.3985348110045275,0.05809895272621359,0.12366830753340952,0.05638690449376176,0.28264403151625345,0.23648482362706547,0.06882494622856206,0.14675528361322704,0.046562599716162285,0.2455558352723564,0.3535430738429256,0.13408072830835255,0.20233362747904088,0.22264118769266245,0.3702993855820446,0.13370847721339152,0.34691233859652504,0.15053842314675564,0.33769498471194337,0.12900305617962476,0.0069395920089036205,0.2771499096548843,0.3891060589947193
1639556601.986,0.1653707183203576,0.23963751805794986,0.1328935033414394,0.05775103216961797,0.34756034984836626,0.12998496858670197,0.05699488473614413,0.2798292355489178,0.13294300671217152,0.05637458238140281,0.202093476737116,0.360775656598021,0.0573779294135701,0.24478404521256744,0.24459480444647708,0.3521389443356465,0.05993014543864719,0.3985348110045275,0.05809895272621359,0.12366830753340952,0.05638690449376176,0.28264403151625345,0.23648482362706547,0.06882494622856206,0.14675528361322704,0.046562599716162285,0.2455558352723564,0.3535430738429256,0.13408072830835255,0.20233362747904088,0.22264118769266245,0.3702993855820446,0.13370847721339152,0.34691233859652504,0.15053842314675564,0.33769498471194337,0.12900305617962476,0.0069395920089036205,0.2771499096548843,0.3891060589947193
1639556617.012,0.1658085467568131,0.24208381048817013,0.1341193146286643,0.058306908088225584,0.34718933092530996,0.1306133552242471,0.057393164185599754,0.2893023731758838,0.13410094025388047,0.05806631673928985,0.20312905713704948,0.3629847108428105,0.05686808736812705,0.24562562307296087,0.24406747317844413,0.35239326492298945,0.05991702543556766,0.37359647056724754,0.058355901881528234,0.12928247127740972,0.05572159635983713,0.2791080242781795,0.24106673393278438,0.06657113469851848,0.14097027636809734,0.04691162602635805,0.24529278906217986,0.3541325996056994,0.13474212151242593,0.20377271685246087,0.23077047954587515,0.38038395509991374,0.13456917207425512,0.34653494560121195,0.1557732980066106,0.3449744658696433,0.12954291376969182,0.0069499748919787975,0.26662389416297577,0.3710813800024426
1639556632.038,0.1658085467568131,0.24208381048817013,0.1341193146286643,0.058306908088225584,0.34718933092530996,0.1306133552242471,0.057393164185599754,0.2893023731758838,0.13410094025388047,0.05806631673928985,0.20312905713704948,0.3629847108428105,0.05686808736812705,0.24562562307296087,0.24406747317844413,0.35239326492298945,0.05991702543556766,0.37359647056724754,0.058355901881528234,0.12928247127740972,0.05572159635983713,0.2791080242781795,0.24106673393278438,0.06657113469851848,0.14097027636809734,0.04691162602635805,0.24529278906217986,0.3541325996056994,0.13474212151242593,0.20377271685246087,0.23077047954587515,0.38038395509991374,0.13456917207425512,0.34653494560121195,0.1557732980066106,0.3449744658696433,0.12954291376969182,0.0069499748919787975,0.26662389416297577,0.3710813800024426
1639556647.066,0.16387754206865973,0.24151069997231878,0.13385534000616636,0.057386984379444825,0.34865860116307335,0.13167491128465433,0.05760216081860423,0.27757989904870045,0.1337591964544772,0.058500399647049936,0.20361024197438699,0.36273635416527017,0.05741651991732939,0.24572069946974678,0.2452629289287125,0.35345871452026445,0.06033299039808744,0.3835171395012281,0.0591579982757333,0.129890447382916,0.05390710061588691,0.28156932977491644,0.2513807513606405,0.06738185280246513,0.1471841524108769,0.04697135539823291,0.24585399322674711,0.3537420977549366,0.13484710564495533,0.2039845830546485,0.23215095315060785,0.3638340183335704,0.13515211955762127,0.3473571483941361,0.14916695469295557,0.3550803669077802,0.12349003040863227,0.006994562803199135,0.27967566708117786,0.3628922680859669
1639556662.093,0.16387754206865973,0.24151069997231878,0.13385534000616636,0.057386984379444825,0.34865860116307335,0.13167491128465433,0.05760216081860423,0.27757989904870045,0.1337591964544772,0.058500399647049936,0.20361024197438699,0.36273635416527017,0.05741651991732939,0.24572069946974678,0.2452629289287125,0.35345871452026445,0.06033299039808744,0.3835171395012281,0.0591579982757333,0.129890447382916,0.05390710061588691,0.28156932977491644,0.2513807513606405,0.06738185280246513,0.1471841524108769,0.04697135539823291,0.24585399322674711,0.3537420977549366,0.13484710564495533,0.2039845830546485,0.23215095315060785,0.3638340183335704,0.13515211955762127,0.3473571483941361,0.14916695469295557,0.3550803669077802,0.12349003040863227,0.006994562803199135,0.27967566708117786,0.3628922680859669
