"Time","pod:currencyservice-w1-6f8d8654c5-zm6wm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-5kw42_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-9pm6z_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-c892g_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-vzkg7_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-jlmt9_service:productcatalogservice_node:worker--2","pod:cartservice-w4-86744bdcbd-qlw88_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-qwf4h_service:frontend_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-vlz2q_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-cf668_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-qhphd_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-prt8m_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-95bvj_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-lpql5_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-pzl85_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-9vxz7_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-stxwq_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-5bbzc_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-jmrrj_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-xvhdr_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-jc2tq_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-hg99z_service:adservice_node:worker--2","pod:frontend-w2-8ddd87c7b-lqkgb_service:frontend_node:worker--2","pod:recommendationservice-w4-5c774597c5-kcq6q_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-cz2lp_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-wh4z4_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-92p7m_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ksdd5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-jf5zx_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-cmd7m_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-dl7hd_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-sjndm_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-p8gm8_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-d695d_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-wplzc_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-g94bg_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-xlgc6_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-b9kz6_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-jmzgq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-hnjcq_service:productcatalogservice_node:worker--2"
1639559083.162,0.24029892184453264,0.34550601634633,0.34750568383113617,0.3449537031965909,0.20254250567461746,0.13046946387369102,0.20529990513580704,0.369876669490911,0.24622734462274937,0.14713912270061147,0.006506404769080678,0.2973591191057565,0.13087492571790466,0.22252293076667007,0.28092098959878764,0.05899470996221514,0.34084306048244417,0.24421185736659107,0.28337545354489146,0.05582952691188914,0.06399943001210198,0.15577613821087072,0.3467687962410487,0.058574532488636075,0.05817549596045751,0.056717463792920454,0.3783917228243556,0.1338635480052229,0.059644957621547215,0.04680600149884394,0.2422268908409658,0.24289770519122988,0.05777713041437263,0.12954954352131648,0.39208113569758707,0.16962474590756071,0.13728823519801342,0.3923153828953801,0.13561878817368028,0.13099303899664055
1639559098.179,0.24023710325973316,0.34620876596812084,0.34898505697431786,0.3457766007461673,0.2014045593867992,0.13020977644703352,0.20523864459858285,0.36932868160383236,0.23812644714797737,0.15716176739218485,0.006632369855704336,0.28484377832498675,0.1309367440194512,0.23384772585618732,0.28110841754924487,0.05899708065500548,0.340983343703881,0.244298676080503,0.27129817069267914,0.057491359652836915,0.06859474265148877,0.15563988090685743,0.34586648298471284,0.05887892949731259,0.05663211373709742,0.05654774142528733,0.362682574057161,0.13376492024158673,0.058853134621406525,0.04681067229477989,0.24235538985204252,0.2430115200466254,0.05838188085920064,0.12940523947810711,0.3903063089394117,0.16782731664037953,0.13693934169923755,0.38069371536127117,0.13525846260198066,0.124391652148126
1639559113.194,0.24023710325973316,0.34620876596812084,0.34898505697431786,0.3457766007461673,0.2014045593867992,0.13020977644703352,0.20523864459858285,0.36932868160383236,0.23812644714797737,0.15716176739218485,0.006632369855704336,0.28484377832498675,0.1309367440194512,0.23384772585618732,0.28110841754924487,0.05899708065500548,0.340983343703881,0.244298676080503,0.27129817069267914,0.057491359652836915,0.06859474265148877,0.15563988090685743,0.34586648298471284,0.05887892949731259,0.05663211373709742,0.05654774142528733,0.362682574057161,0.13376492024158673,0.058853134621406525,0.04681067229477989,0.24235538985204252,0.2430115200466254,0.05838188085920064,0.12940523947810711,0.3903063089394117,0.16782731664037953,0.13693934169923755,0.38069371536127117,0.13525846260198066,0.124391652148126
1639559128.211,0.24232385505691162,0.3474182951310562,0.3498362375924538,0.34757386945163776,0.20038752519700073,0.13009917608033292,0.20580771273125423,0.3685318625145716,0.24931849548820229,0.15140006201436135,0.006649179321518898,0.28156744242802634,0.13093681584250597,0.22800867226609936,0.289201585744822,0.05882109267434467,0.3430180687914537,0.24435694917778722,0.2820189307819788,0.057309360701685366,0.06802411836136389,0.1597482600188147,0.3461590642605479,0.05929117285925759,0.05764285780120843,0.05722984768320653,0.3686695452856257,0.13412418008163335,0.0589975579983537,0.04687632226910124,0.24241644925657202,0.2427956911529503,0.05867104630732646,0.11962078891294095,0.3788940249551464,0.16762357834273356,0.13740814736437973,0.37482396587453765,0.13565813352380685,0.12888090207816072
1639559143.225,0.24232385505691162,0.3474182951310562,0.3498362375924538,0.34757386945163776,0.20038752519700073,0.13009917608033292,0.20580771273125423,0.3685318625145716,0.24931849548820229,0.15140006201436135,0.006649179321518898,0.28156744242802634,0.13093681584250597,0.22800867226609936,0.289201585744822,0.05882109267434467,0.3430180687914537,0.24435694917778722,0.2820189307819788,0.057309360701685366,0.06802411836136389,0.1597482600188147,0.3461590642605479,0.05929117285925759,0.05764285780120843,0.05722984768320653,0.3686695452856257,0.13412418008163335,0.0589975579983537,0.04687632226910124,0.24241644925657202,0.2427956911529503,0.05867104630732646,0.11962078891294095,0.3788940249551464,0.16762357834273356,0.13740814736437973,0.37482396587453765,0.13565813352380685,0.12888090207816072
1639559158.241,0.24428029651483193,0.34824803146750444,0.3505762762476411,0.34759946084815097,0.19040540930292327,0.1228271597640734,0.2077439440107879,0.3706082934260549,0.24710407211108365,0.13377256272375,0.0066136707089972276,0.2916792208344435,0.1312305734117975,0.23334279702501023,0.2737865178391378,0.05898202753617521,0.34383668139710744,0.2466381702850866,0.2797067924078259,0.05711935987788075,0.06649839806743392,0.1581707344677688,0.3306453462961758,0.06021476323496142,0.05757905821508262,0.05748513681340654,0.3902029032361063,0.13552409174191046,0.05918737598106798,0.04746641078257517,0.24126248726778843,0.24349628240951227,0.058318384204177315,0.12930410228931027,0.38356540411134854,0.16783012421077909,0.13859169986005498,0.37817083669492096,0.1366824369926235,0.13074005381134368
1639559173.26,0.24428029651483193,0.34824803146750444,0.3505762762476411,0.34759946084815097,0.19040540930292327,0.1228271597640734,0.2077439440107879,0.3706082934260549,0.24710407211108365,0.13377256272375,0.0066136707089972276,0.2916792208344435,0.1312305734117975,0.23334279702501023,0.2737865178391378,0.05898202753617521,0.34383668139710744,0.2466381702850866,0.2797067924078259,0.05711935987788075,0.06649839806743392,0.1581707344677688,0.3306453462961758,0.06021476323496142,0.05757905821508262,0.05748513681340654,0.3902029032361063,0.13552409174191046,0.05918737598106798,0.04746641078257517,0.24126248726778843,0.24349628240951227,0.058318384204177315,0.12930410228931027,0.38356540411134854,0.16783012421077909,0.13859169986005498,0.37817083669492096,0.1366824369926235,0.13074005381134368
1639559188.276,0.2443849595800051,0.3479623323962011,0.3502826296523295,0.34750378645129576,0.19784505950300235,0.12965191744977453,0.20655946883085397,0.36964135586921915,0.22461051557174916,0.14601143794665666,0.006419162106466652,0.26156239917563767,0.131615190755754,0.23226440468034887,0.27581113889493714,0.05900428705322139,0.34353332112080154,0.24631954109012877,0.2783314072527395,0.05763214938258489,0.06619929780808707,0.15761511023884922,0.3447003804782565,0.06018907499764158,0.05705321469705517,0.05769474539979959,0.3589392623171206,0.13521932460216324,0.059557240107543166,0.04720735293709352,0.24196867970616318,0.24303351466580692,0.058574856109336104,0.1287933109413321,0.3790469619795404,0.16732664521110183,0.1390405777238369,0.379120919058821,0.13629279569757097,0.12994655911161707
1639559203.291,0.2443849595800051,0.3479623323962011,0.3502826296523295,0.34750378645129576,0.19784505950300235,0.12965191744977453,0.20655946883085397,0.36964135586921915,0.22461051557174916,0.14601143794665666,0.006419162106466652,0.26156239917563767,0.131615190755754,0.23226440468034887,0.27581113889493714,0.05900428705322139,0.34353332112080154,0.24631954109012877,0.2783314072527395,0.05763214938258489,0.06619929780808707,0.15761511023884922,0.3447003804782565,0.06018907499764158,0.05705321469705517,0.05769474539979959,0.3589392623171206,0.13521932460216324,0.059557240107543166,0.04720735293709352,0.24196867970616318,0.24303351466580692,0.058574856109336104,0.1287933109413321,0.3790469619795404,0.16732664521110183,0.1390405777238369,0.379120919058821,0.13629279569757097,0.12994655911161707
1639559218.676,0.2451215781474499,0.3489299398417822,0.35134525944896183,0.3480899123859906,0.19954605331374903,0.1304492214124909,0.20532555258197197,0.36979434150545254,0.23244654050231428,0.15392979344755853,0.006605870040831314,0.28516359277796066,0.13149052247247997,0.22557531850307405,0.2852991031310692,0.05895059786688746,0.3444284753265925,0.24639440996959544,0.28605335322173664,0.05770314713391575,0.06290340326567041,0.15677127345140085,0.34463858501794237,0.06095071866113509,0.054841606442580085,0.05635414191397199,0.36670570591739815,0.13457667249458258,0.0590744346274948,0.04697930251159537,0.24238462836145247,0.2432362593308171,0.05915342336870498,0.12350578277671437,0.33766020708848293,0.16640384460714225,0.13902764584367902,0.3796301672991236,0.1356374629201963,0.12631727489015734
1639559233.726,0.2451215781474499,0.3489299398417822,0.35134525944896183,0.3480899123859906,0.19954605331374903,0.1304492214124909,0.20532555258197197,0.36979434150545254,0.23244654050231428,0.15392979344755853,0.006605870040831314,0.28516359277796066,0.13149052247247997,0.22557531850307405,0.2852991031310692,0.05895059786688746,0.3444284753265925,0.24639440996959544,0.28605335322173664,0.05770314713391575,0.06290340326567041,0.15677127345140085,0.34463858501794237,0.06095071866113509,0.054841606442580085,0.05635414191397199,0.36670570591739815,0.13457667249458258,0.0590744346274948,0.04697930251159537,0.24238462836145247,0.2432362593308171,0.05915342336870498,0.12350578277671437,0.33766020708848293,0.16640384460714225,0.13902764584367902,0.3796301672991236,0.1356374629201963,0.12631727489015734
1639559248.742,0.24270250697768225,0.34659545908914563,0.34835344032951204,0.34576931504839814,0.19780860512784504,0.13038316090397511,0.20685931311856642,0.3701381048319523,0.22482140019285413,0.14160279797482606,0.006591043225151165,0.27549158924499373,0.13089851752620768,0.2250256229750402,0.2708368388210519,0.05879847231407641,0.3421568643855105,0.24589700882744503,0.28321666724950434,0.05767724584503922,0.0615463770468886,0.15674210322903026,0.34405980544997716,0.061288832721184114,0.05680351872281314,0.058405880177186606,0.36988236232904925,0.1351370357882658,0.05876018273871578,0.04711244768457739,0.24170268245633592,0.2413868671898471,0.059926884888879206,0.1295368323753316,0.37871024441839685,0.16671240339598742,0.13838033361154248,0.3580573202557782,0.13576814425033779,0.12942260407668593
1639559263.757,0.24270250697768225,0.34659545908914563,0.34835344032951204,0.34576931504839814,0.19780860512784504,0.13038316090397511,0.20685931311856642,0.3701381048319523,0.22482140019285413,0.14160279797482606,0.006591043225151165,0.27549158924499373,0.13089851752620768,0.2250256229750402,0.2708368388210519,0.05879847231407641,0.3421568643855105,0.24589700882744503,0.28321666724950434,0.05767724584503922,0.0615463770468886,0.15674210322903026,0.34405980544997716,0.061288832721184114,0.05680351872281314,0.058405880177186606,0.36988236232904925,0.1351370357882658,0.05876018273871578,0.04711244768457739,0.24170268245633592,0.2413868671898471,0.059926884888879206,0.1295368323753316,0.37871024441839685,0.16671240339598742,0.13838033361154248,0.3580573202557782,0.13576814425033779,0.12942260407668593
1639559278.775,0.24203035604700496,0.34702662013129154,0.3491860035163108,0.34446335233934755,0.19702364410914203,0.12950315875424204,0.20679701157436275,0.37039709992263736,0.24080566273654108,0.13908203966122545,0.006623773120832711,0.28291609525891703,0.13101285760778447,0.23202270536508823,0.2539003992504913,0.05822866049563678,0.341453379373862,0.2457477036281067,0.28237922813353855,0.05742068590861146,0.06162646080239445,0.15616530650738483,0.3280608348858701,0.061503400239120695,0.0566696282016126,0.056229772475135414,0.3572773676255162,0.13516707747783052,0.05863054967020864,0.047034247413106064,0.2414936721316952,0.24106259945539243,0.060008469229587885,0.1288335623425837,0.359632184003186,0.1670787602252747,0.13876246059128705,0.38413900541923274,0.13545150089717392,0.12937607747506155
