"Time","pod:frontend-w4-599b6846df-xk6ql_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-p2bhx_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-sfntz_service:currencyservice_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-d86nx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vjc49_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-47x77_service:recommendationservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-f9m24_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-mmhws_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-fb6jr_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-wx5tk_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-9zhp9_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-kmmtc_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-98bkd_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-4xn5c_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-q5hjc_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-bvrmx_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-6fxh4_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-qxl8j_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-dh7j2_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-f2qrd_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-vw658_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-6q2kh_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-nd28t_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vg2dc_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-fdqhp_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-qsdwc_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-xw6vh_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-nzmbs_service:cartservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-22h7c_service:redis-cart_node:worker--2","pod:frontend-w3-6646bc856b-pc4ql_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-7w4sb_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-zw8bj_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-7swrb_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-zxcgr_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-q84w7_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-qbxhp_service:adservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-g5696_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-n4xjm_service:adservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-rww74_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-wcscm_service:frontend_node:worker--3.novalocal"
1639557774.969,0.36322965596772017,0.27617189521383545,0.2635148014235166,0.3535089691288553,0.12402633825405512,0.05483063216299723,0.057952913237033755,0.0576459918373615,0.059008667151187355,0.23296548545162807,0.3489466066765523,0.12987375551498886,0.0561952270155749,0.3847659841938415,0.20027844237860837,0.056332070074871725,0.04677939491059185,0.24878647784915964,0.13354283620033447,0.3964782905684544,0.24738313735151418,0.3574286796221786,0.3539533333367759,0.12968203454425836,0.1501335734273005,0.23577884332558988,0.13376113386420693,0.19884445652154176,0.00660378212334802,0.23568919224188517,0.1306204764550862,0.13174131785664994,0.24754413335715536,0.2649603824123768,0.0654924173902996,0.16312270617742408,0.35678575179058425,0.16180947677590676,0.05654740160920255,0.38421840846534994
1639557789.995,0.36322965596772017,0.27617189521383545,0.2635148014235166,0.3535089691288553,0.12402633825405512,0.05483063216299723,0.057952913237033755,0.0576459918373615,0.059008667151187355,0.23296548545162807,0.3489466066765523,0.12987375551498886,0.0561952270155749,0.3847659841938415,0.20027844237860837,0.056332070074871725,0.04677939491059185,0.24878647784915964,0.13354283620033447,0.3964782905684544,0.24738313735151418,0.3574286796221786,0.3539533333367759,0.12968203454425836,0.1501335734273005,0.23577884332558988,0.13376113386420693,0.19884445652154176,0.00660378212334802,0.23568919224188517,0.1306204764550862,0.13174131785664994,0.24754413335715536,0.2649603824123768,0.0654924173902996,0.16312270617742408,0.35678575179058425,0.16180947677590676,0.05654740160920255,0.38421840846534994
1639557805.022,0.3616235995283852,0.2666004143554761,0.27826984857880155,0.3538786582393293,0.12128201543113877,0.05599890715107767,0.057814087389360475,0.0575261733520512,0.05979824374717958,0.22427917724334728,0.34116107770026083,0.1231557363490744,0.05467258444993803,0.37888279256240553,0.1993425664324065,0.05612198262827444,0.04666840301711164,0.24798381714158868,0.13372169485425145,0.396271186962351,0.24843290351392286,0.3584467129017221,0.3540623987849395,0.12983227317969062,0.15011485028378144,0.23536253852487302,0.13338809239299845,0.19841707020447652,0.006621761719026408,0.23946825996502952,0.13058101189790108,0.1305676644082522,0.2481314331511168,0.2667845269917415,0.06264199637286097,0.16247884703301002,0.3570797269988446,0.15444492805815263,0.058362762181723885,0.38273978970046596
1639557820.051,0.3616235995283852,0.2666004143554761,0.27826984857880155,0.3538786582393293,0.12128201543113877,0.05599890715107767,0.057814087389360475,0.0575261733520512,0.05979824374717958,0.22427917724334728,0.34116107770026083,0.1231557363490744,0.05467258444993803,0.37888279256240553,0.1993425664324065,0.05612198262827444,0.04666840301711164,0.24798381714158868,0.13372169485425145,0.396271186962351,0.24843290351392286,0.3584467129017221,0.3540623987849395,0.12983227317969062,0.15011485028378144,0.23536253852487302,0.13338809239299845,0.19841707020447652,0.006621761719026408,0.23946825996502952,0.13058101189790108,0.1305676644082522,0.2481314331511168,0.2667845269917415,0.06264199637286097,0.16247884703301002,0.3570797269988446,0.15444492805815263,0.058362762181723885,0.38273978970046596
1639557835.072,0.36203409422266297,0.2661026560737661,0.2695198016925808,0.3543737354396145,0.12880000873301672,0.057847834421115865,0.05821006360113713,0.0575341327251908,0.06015712274243035,0.2338701155917051,0.3501751615937017,0.13023223807373754,0.056838768335473,0.38444970541094153,0.19881577917320858,0.056490325488831844,0.046722447256932954,0.24882861888938,0.13398862623363963,0.39715157018903147,0.2479797753213765,0.3587737170766237,0.35403044506630543,0.12993391817313202,0.15333500371240516,0.23629584198963066,0.13373138647385185,0.19886062549463485,0.006648932770862077,0.22417614067919547,0.13124752449024032,0.13075005989061336,0.24771455329255232,0.27983928775092115,0.06368334116763665,0.16186541163486373,0.3571618144786195,0.16035044844157267,0.05683055469074708,0.4041626361869161
1639557850.086,0.36203409422266297,0.2661026560737661,0.2695198016925808,0.3543737354396145,0.12880000873301672,0.057847834421115865,0.05821006360113713,0.0575341327251908,0.06015712274243035,0.2338701155917051,0.3501751615937017,0.13023223807373754,0.056838768335473,0.38444970541094153,0.19881577917320858,0.056490325488831844,0.046722447256932954,0.24882861888938,0.13398862623363963,0.39715157018903147,0.2479797753213765,0.3587737170766237,0.35403044506630543,0.12993391817313202,0.15333500371240516,0.23629584198963066,0.13373138647385185,0.19886062549463485,0.006648932770862077,0.22417614067919547,0.13124752449024032,0.13075005989061336,0.24771455329255232,0.27983928775092115,0.06368334116763665,0.16186541163486373,0.3571618144786195,0.16035044844157267,0.05683055469074708,0.4041626361869161
1639557865.112,0.36229191042488645,0.28584885435208196,0.28034757232306773,0.35602780926973043,0.12865515508551928,0.057343803042438884,0.05805542607154539,0.05767424774816597,0.06059616398848931,0.23268882074753078,0.3486621031627162,0.12729058938176016,0.05697479039382829,0.3867073356010086,0.20015729400148624,0.05739848520151605,0.04667075963678123,0.24969024259469902,0.13480073770504825,0.3891224209465678,0.24877130915138565,0.3601104499636588,0.35569782392146637,0.1303520524387273,0.15615759414867336,0.23651381028910926,0.13359480781791244,0.1908185146463235,0.006418846062431651,0.24080400805002983,0.1316621078847739,0.13024731988429888,0.24881169404898393,0.277075235567599,0.0639779627328056,0.16140654669806626,0.35843209660877523,0.15790101406884355,0.05546274850195973,0.403757991461111
1639557880.138,0.36229191042488645,0.28584885435208196,0.28034757232306773,0.35602780926973043,0.12865515508551928,0.057343803042438884,0.05805542607154539,0.05767424774816597,0.06059616398848931,0.23268882074753078,0.3486621031627162,0.12729058938176016,0.05697479039382829,0.3867073356010086,0.20015729400148624,0.05739848520151605,0.04667075963678123,0.24969024259469902,0.13480073770504825,0.3891224209465678,0.24877130915138565,0.3601104499636588,0.35569782392146637,0.1303520524387273,0.15615759414867336,0.23651381028910926,0.13359480781791244,0.1908185146463235,0.006418846062431651,0.24080400805002983,0.1316621078847739,0.13024731988429888,0.24881169404898393,0.277075235567599,0.0639779627328056,0.16140654669806626,0.35843209660877523,0.15790101406884355,0.05546274850195973,0.403757991461111
1639557895.176,0.3635917143452138,0.251100482821695,0.2876981588588695,0.35417142043379796,0.12912014314121037,0.05767889286292867,0.05761385303054721,0.057143814190277024,0.06042862507385212,0.23274332560891334,0.35035465720592684,0.12489509117133436,0.05533344631386833,0.39492532319449813,0.2003453501696096,0.05797605251230056,0.046936755766877405,0.24829431094632504,0.13456907871531915,0.3882441038454926,0.24765771788203594,0.3594529828004164,0.35447796901982953,0.13066687914494018,0.1570649183549463,0.23682618034907277,0.13386991558669448,0.1976507255701251,0.006738289794035781,0.22284601794251074,0.13231063209703203,0.13121665330143775,0.24708439542941799,0.28824644020514845,0.06563350220541239,0.16119596108239787,0.3575118572361656,0.15760287815246396,0.05771058903189087,0.35261778742638106
1639557910.196,0.3635917143452138,0.251100482821695,0.2876981588588695,0.35417142043379796,0.12912014314121037,0.05767889286292867,0.05761385303054721,0.057143814190277024,0.06042862507385212,0.23274332560891334,0.35035465720592684,0.12489509117133436,0.05533344631386833,0.39492532319449813,0.2003453501696096,0.05797605251230056,0.046936755766877405,0.24829431094632504,0.13456907871531915,0.3882441038454926,0.24765771788203594,0.3594529828004164,0.35447796901982953,0.13066687914494018,0.1570649183549463,0.23682618034907277,0.13386991558669448,0.1976507255701251,0.006738289794035781,0.22284601794251074,0.13231063209703203,0.13121665330143775,0.24708439542941799,0.28824644020514845,0.06563350220541239,0.16119596108239787,0.3575118572361656,0.15760287815246396,0.05771058903189087,0.35261778742638106
1639557925.231,0.36284415832515177,0.2645032009697089,0.27329002169294425,0.3531085514919923,0.12112156856903682,0.055404509147269895,0.05753695793057752,0.05720682535976563,0.06085700695887046,0.23256272266713834,0.3508723092495467,0.12266743604441048,0.05726582862390449,0.3687037708781417,0.1909916635492261,0.058284825291819206,0.04678815898274152,0.2480605574983316,0.133983385393342,0.3972013370124337,0.2473302663662404,0.3576236673975557,0.35346139779192376,0.1313253953409549,0.14697942651612264,0.23676848983266505,0.13442688996914684,0.20246588870117943,0.006759500915087118,0.2285055636547048,0.13178424174679276,0.1313695522426701,0.24635126682055797,0.2602811317896769,0.06594398286246665,0.16037729094827227,0.3555293107494706,0.15745664095606046,0.05621285356287646,0.38399853228950803
1639557940.26,0.36284415832515177,0.2645032009697089,0.27329002169294425,0.3531085514919923,0.12112156856903682,0.055404509147269895,0.05753695793057752,0.05720682535976563,0.06085700695887046,0.23256272266713834,0.3508723092495467,0.12266743604441048,0.05726582862390449,0.3687037708781417,0.1909916635492261,0.058284825291819206,0.04678815898274152,0.2480605574983316,0.133983385393342,0.3972013370124337,0.2473302663662404,0.3576236673975557,0.35346139779192376,0.1313253953409549,0.14697942651612264,0.23676848983266505,0.13442688996914684,0.20246588870117943,0.006759500915087118,0.2285055636547048,0.13178424174679276,0.1313695522426701,0.24635126682055797,0.2602811317896769,0.06594398286246665,0.16037729094827227,0.3555293107494706,0.15745664095606046,0.05621285356287646,0.38399853228950803
1639557955.321,0.36254995607740853,0.28644367116659897,0.2788674097925693,0.3509956208755733,0.11882169397679765,0.05779893484265737,0.057227006998608124,0.05712958325645227,0.06044769663238961,0.21730998382436967,0.3425961997531124,0.130032414180722,0.057292852084446254,0.39556660318342846,0.19014047537777765,0.0582977654110894,0.04639259743643693,0.24750488816817384,0.13304591294667029,0.39755544243580404,0.24726377802939412,0.35655245222420495,0.3514012964485206,0.13140169488590273,0.14508888623482488,0.23717335609026652,0.13390047256975376,0.21484719362855903,0.0068486307021223755,0.23456901332759644,0.13122365528719124,0.13120993855065372,0.24619604538551815,0.26501338522372886,0.0655234242593836,0.1601107303845014,0.3550203837499679,0.1519282975463325,0.057037389463223745,0.378186982881868
1639557970.333,0.36254995607740853,0.28644367116659897,0.2788674097925693,0.3509956208755733,0.11882169397679765,0.05779893484265737,0.057227006998608124,0.05712958325645227,0.06044769663238961,0.21730998382436967,0.3425961997531124,0.130032414180722,0.057292852084446254,0.39556660318342846,0.19014047537777765,0.0582977654110894,0.04639259743643693,0.24750488816817384,0.13304591294667029,0.39755544243580404,0.24726377802939412,0.35655245222420495,0.3514012964485206,0.13140169488590273,0.14508888623482488,0.23717335609026652,0.13390047256975376,0.21484719362855903,0.0068486307021223755,0.23456901332759644,0.13122365528719124,0.13120993855065372,0.24619604538551815,0.26501338522372886,0.0655234242593836,0.1601107303845014,0.3550203837499679,0.1519282975463325,0.057037389463223745,0.378186982881868
