"Time","pod:frontend-w2-777d8d5dcb-g4lgh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-m6szn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-924f9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-dbrb5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ddx7c_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-qqqtn_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-tvg54_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-w9nbw_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-59nbn_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-zt76s_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-7qq55_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-m2kng_service:frontend_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-vxm9k_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6qzct_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fqfq6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-fcmzh_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-n74wh_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-p4fd5_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-6pvj8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-cpncd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cjh8g_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-mb478_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-qgr5s_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-ztqfn_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-95v4m_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-c5wlf_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4fqx7_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-wsgm5_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-rqpwg_service:frontend_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-22vhp_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-25mdm_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-5hgk5_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-btlpd_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rjm9t_service:frontend_node:worker--2.novalocal"
1637893199.666,0.3934022752471737,0.21134034133037946,0.07958771821732595,0.3901257997110469,0.4098700738503275,0.1671878187359836,0.16931949606895774,0.07331351678322827,0.02136567131630339,0.4762481430956551,0.43343711134363294,0.4102734485995324,0.39656925974948143,0.04225270642647001,0.4329543067648276,0.178805801924303,0.17987920729480245,0.08300225727749999,0.0800475411846728,0.0829784425901228,0.16837064663194096,0.4977649271702367,0.42309836835794146,0.3933197139987183,0.17997739255655032,0.07428349958248257,0.4481431818546805,0.2853032988182205,0.4393950658742239,0.17897810252907537,0.07443727157642059,0.21874007729469686,0.42881506068874725,0.20635597513485293,0.26190736024090966,0.27702281048745314,0.3843021109360226,0.42512119229340567,0.07881117587399927,0.38977050393144674
1637893214.693,0.3934022752471737,0.21134034133037946,0.07958771821732595,0.3901257997110469,0.4098700738503275,0.1671878187359836,0.16931949606895774,0.07331351678322827,0.02136567131630339,0.4762481430956551,0.43343711134363294,0.4102734485995324,0.39656925974948143,0.04225270642647001,0.4329543067648276,0.178805801924303,0.17987920729480245,0.08300225727749999,0.0800475411846728,0.0829784425901228,0.16837064663194096,0.4977649271702367,0.42309836835794146,0.3933197139987183,0.17997739255655032,0.07428349958248257,0.4481431818546805,0.2853032988182205,0.4393950658742239,0.17897810252907537,0.07443727157642059,0.21874007729469686,0.42881506068874725,0.20635597513485293,0.26190736024090966,0.27702281048745314,0.3843021109360226,0.42512119229340567,0.07881117587399927,0.38977050393144674
1637893229.72,0.3935691364568041,0.19465156865786118,0.07944423684172074,0.38979706431254774,0.4105840754507586,0.16709244912211907,0.16306024029066163,0.073543302514584,0.01784548027968557,0.4766859941046745,0.43376438918419025,0.4104755871308288,0.4029448027515956,0.04520419897911916,0.43279310324948117,0.17907421602258666,0.1791802798371414,0.09640027519993229,0.08007852977047762,0.08346276963538672,0.16853679921986903,0.4511429040492487,0.42302331952175937,0.3935347427723344,0.1799731141904516,0.07099035386053114,0.46707174180865707,0.28481977587619733,0.43916019109641136,0.1795045837313845,0.07420713402757356,0.21893113606575643,0.42995073367378644,0.19939467316925946,0.24234163121582641,0.30069921491260876,0.40605163638418684,0.4071294945645523,0.07899794465570459,0.39004746859902506
1637893244.755,0.3935691364568041,0.19465156865786118,0.07944423684172074,0.38979706431254774,0.4105840754507586,0.16709244912211907,0.16306024029066163,0.073543302514584,0.01784548027968557,0.4766859941046745,0.43376438918419025,0.4104755871308288,0.4029448027515956,0.04520419897911916,0.43279310324948117,0.17907421602258666,0.1791802798371414,0.09640027519993229,0.08007852977047762,0.08346276963538672,0.16853679921986903,0.4511429040492487,0.42302331952175937,0.3935347427723344,0.1799731141904516,0.07099035386053114,0.46707174180865707,0.28481977587619733,0.43916019109641136,0.1795045837313845,0.07420713402757356,0.21893113606575643,0.42995073367378644,0.19939467316925946,0.24234163121582641,0.30069921491260876,0.40605163638418684,0.4071294945645523,0.07899794465570459,0.39004746859902506
1637893259.782,0.39505857022683477,0.21316569264771526,0.0787544631832032,0.3916422860517437,0.4109537949247755,0.1565526709849541,0.16515770414118458,0.07426240803125325,0.012754607847845448,0.48396081991098744,0.43465687222740357,0.3947261035034344,0.4352605127051378,0.05078850188161456,0.43446302091429967,0.17937157283916244,0.17927274952689398,0.08761279655405213,0.08024488695122982,0.08303740096306239,0.1687899897245117,0.4995653285995755,0.4240381223764945,0.39535649862656347,0.18067016052216583,0.07148142731049444,0.4576707799415192,0.2705605684064747,0.44004523833948594,0.17956449966705482,0.07417990505574071,0.21971200101696958,0.43029366213077924,0.20732755233176842,0.2689929681213097,0.2836508768636056,0.42728024839336914,0.39829160704568384,0.0784338920377507,0.3925047264732842
1637893274.806,0.39505857022683477,0.21316569264771526,0.0787544631832032,0.3916422860517437,0.4109537949247755,0.1565526709849541,0.16515770414118458,0.07426240803125325,0.012754607847845448,0.48396081991098744,0.43465687222740357,0.3947261035034344,0.4352605127051378,0.05078850188161456,0.43446302091429967,0.17937157283916244,0.17927274952689398,0.08761279655405213,0.08024488695122982,0.08303740096306239,0.1687899897245117,0.4995653285995755,0.4240381223764945,0.39535649862656347,0.18067016052216583,0.07148142731049444,0.4576707799415192,0.2705605684064747,0.44004523833948594,0.17956449966705482,0.07417990505574071,0.21971200101696958,0.43029366213077924,0.20732755233176842,0.2689929681213097,0.2836508768636056,0.42728024839336914,0.39829160704568384,0.0784338920377507,0.3925047264732842
1637893289.831,0.3943250854665228,0.21169150303542725,0.07899471872036078,0.3907688190003853,0.3903362694364816,0.1659512469584841,0.1696963823987453,0.07154613872889455,0.009804359566194205,0.4689517317650401,0.43371540583757295,0.4109819369216452,0.43496917004148844,0.053259354060422696,0.4343380996402811,0.17974678175116685,0.17971545079683582,0.08498657499240256,0.08062359657568544,0.08299349929725339,0.16544915919561565,0.48342062876977,0.42443225239063137,0.3949621075649845,0.17918377690878315,0.07432807404566003,0.45855019479179787,0.26514475544108174,0.4384595885493144,0.17953503198387358,0.07428020827105344,0.2205124316502226,0.4304195015435407,0.2068280008493092,0.2763106954755307,0.30698941396195634,0.3910409200572356,0.38035484858544755,0.07809024799152904,0.3923861332479512
1637893304.862,0.3943250854665228,0.21169150303542725,0.07899471872036078,0.3907688190003853,0.3903362694364816,0.1659512469584841,0.1696963823987453,0.07154613872889455,0.009804359566194205,0.4689517317650401,0.43371540583757295,0.4109819369216452,0.43496917004148844,0.053259354060422696,0.4343380996402811,0.17974678175116685,0.17971545079683582,0.08498657499240256,0.08062359657568544,0.08299349929725339,0.16544915919561565,0.48342062876977,0.42443225239063137,0.3949621075649845,0.17918377690878315,0.07432807404566003,0.45855019479179787,0.26514475544108174,0.4384595885493144,0.17953503198387358,0.07428020827105344,0.2205124316502226,0.4304195015435407,0.2068280008493092,0.2763106954755307,0.30698941396195634,0.3910409200572356,0.38035484858544755,0.07809024799152904,0.3923861332479512
1637893320.045,0.39240322414450096,0.21830542726131175,0.0788658372169863,0.3895500799489897,0.398909233359913,0.16532250310596922,0.16192331676686378,0.0701305138271584,0.006316105416051938,0.4473433076049981,0.43087152760536673,0.38274188816798227,0.41683716029168905,0.05630983497267378,0.4324243151651629,0.17974799056552415,0.17933148710599034,0.08949165106852705,0.08012105213485256,0.08202545807076259,0.16835493075372843,0.4717391492150177,0.4240321508858755,0.39327307335085904,0.17762772597282028,0.07448606156759958,0.45734593186342687,0.25710104531234684,0.4341274737348706,0.17911108428648556,0.0736053049370705,0.22004781802155787,0.4299721059364517,0.20643621473770885,0.2739794174028686,0.30191065771086373,0.41956306990379366,0.428031222971159,0.07761226640036428,0.39062134965662465
1637893335.104,0.39240322414450096,0.21830542726131175,0.0788658372169863,0.3895500799489897,0.398909233359913,0.16532250310596922,0.16192331676686378,0.0701305138271584,0.006316105416051938,0.4473433076049981,0.43087152760536673,0.38274188816798227,0.41683716029168905,0.05630983497267378,0.4324243151651629,0.17974799056552415,0.17933148710599034,0.08949165106852705,0.08012105213485256,0.08202545807076259,0.16835493075372843,0.4717391492150177,0.4240321508858755,0.39327307335085904,0.17762772597282028,0.07448606156759958,0.45734593186342687,0.25710104531234684,0.4341274737348706,0.17911108428648556,0.0736053049370705,0.22004781802155787,0.4299721059364517,0.20643621473770885,0.2739794174028686,0.30191065771086373,0.41956306990379366,0.428031222971159,0.07761226640036428,0.39062134965662465
1637893350.155,0.39216361447715575,0.21470558256740296,0.07930848538626618,0.3882440274514504,0.40869127665734317,0.16172846257875073,0.16883212605770492,0.07005969709588672,0.005858959581268622,0.4868118676301227,0.429628140279886,0.4079050013314599,0.4096919447348668,0.0569140635524045,0.43138320258518503,0.17993278918179179,0.17847482193159603,0.09419741017682354,0.0798682300712921,0.08177583128174112,0.15718565744410906,0.4637329714102591,0.4234429522643134,0.3926713584745526,0.1769436813870665,0.07395963820263143,0.43623557352595244,0.2710127980553152,0.4329876619298864,0.1782301059417624,0.07082557135946956,0.22017159875526665,0.42879880368011736,0.19703291943910883,0.2592921391923403,0.3010308095445943,0.4280143052624104,0.42084960593038573,0.07725695233814431,0.38994589651777073
1637893365.185,0.39216361447715575,0.21470558256740296,0.07930848538626618,0.3882440274514504,0.40869127665734317,0.16172846257875073,0.16883212605770492,0.07005969709588672,0.005858959581268622,0.4868118676301227,0.429628140279886,0.4079050013314599,0.4096919447348668,0.0569140635524045,0.43138320258518503,0.17993278918179179,0.17847482193159603,0.09419741017682354,0.0798682300712921,0.08177583128174112,0.15718565744410906,0.4637329714102591,0.4234429522643134,0.3926713584745526,0.1769436813870665,0.07395963820263143,0.43623557352595244,0.2710127980553152,0.4329876619298864,0.1782301059417624,0.07082557135946956,0.22017159875526665,0.42879880368011736,0.19703291943910883,0.2592921391923403,0.3010308095445943,0.4280143052624104,0.42084960593038573,0.07725695233814431,0.38994589651777073
1637893380.247,0.3920391432922879,0.21355120856334026,0.07942965795465418,0.3873133480343496,0.40843639263757203,0.16596734076656416,0.16890749098929475,0.07300392359815555,0.006139846106444828,0.4875921398986953,0.4292060345392432,0.40761982853063106,0.41211147355862704,0.05679812888373938,0.4300598413143951,0.17988358574826385,0.17842599461548264,0.09814781357761378,0.0799546098773877,0.08121651237640932,0.16818113268383278,0.47681475427019065,0.4236876523694547,0.3921146393265025,0.17638800342220348,0.06928849767070863,0.4562284398017943,0.26972412547877317,0.43178293577802557,0.17847535425042588,0.07327990386373587,0.220044800097765,0.4280644989947716,0.20571159738238354,0.2590736554940014,0.29170034224372693,0.38783652898938126,0.3913929450282575,0.07720079256564179,0.38994530553640616
1637893395.315,0.3920391432922879,0.21355120856334026,0.07942965795465418,0.3873133480343496,0.40843639263757203,0.16596734076656416,0.16890749098929475,0.07300392359815555,0.006139846106444828,0.4875921398986953,0.4292060345392432,0.40761982853063106,0.41211147355862704,0.05679812888373938,0.4300598413143951,0.17988358574826385,0.17842599461548264,0.09814781357761378,0.0799546098773877,0.08121651237640932,0.16818113268383278,0.47681475427019065,0.4236876523694547,0.3921146393265025,0.17638800342220348,0.06928849767070863,0.4562284398017943,0.26972412547877317,0.43178293577802557,0.17847535425042588,0.07327990386373587,0.220044800097765,0.4280644989947716,0.20571159738238354,0.2590736554940014,0.29170034224372693,0.38783652898938126,0.3913929450282575,0.07720079256564179,0.38994530553640616
