"Time","pod:frontend-w4-6646bc856b-vh5hn_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-kmkqz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-jskxp_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6q42k_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dgs7t_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4wchh_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xd2h6_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-4h8p9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dbn6m_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-x8qkb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-zq2k4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-2ts2z_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-w54nd_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7gvbr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jvqwl_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-d92wx_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ncgpv_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-2jsxj_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jlp5v_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-g445x_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-j9cpv_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-z4xdk_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-x8ql9_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tcmln_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-pfgq2_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-9gdhg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-5lghd_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-v5pnc_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-st57x_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-2l745_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vkxkr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7w774_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-vnsj6_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-62zr7_service:frontend_node:worker--4.novalocal"
1637891946.617,0.4020226280884215,0.39343548892856417,0.0821179334460874,0.1962924532483275,0.1664494260024355,0.1634120397472998,0.07268173108348677,0.07130050174904251,0.18112140499433854,0.07950405373839425,0.07981782544069267,0.4385648461771805,0.18117712401826064,0.08973232402013648,0.44057589366991745,0.18268819173318285,0.3975016522403723,0.40709482664773133,0.05641886092626032,0.28360311732360394,0.2791167235441061,0.3863469942621669,0.16736694890497256,0.44783388103987504,0.4749930847420894,0.39581024573579704,0.40107394835877225,0.4365658430081897,0.003974030888283703,0.43908285551007575,0.43124695432323124,0.22476009975600875,0.43649787314158034,0.2559439401639187,0.46894035235367615,0.21152971544928975,0.1839716738631449,0.07984722946839545,0.07404882740973592,0.4096761475921006
1637891961.643,0.4020226280884215,0.39343548892856417,0.0821179334460874,0.1962924532483275,0.1664494260024355,0.1634120397472998,0.07268173108348677,0.07130050174904251,0.18112140499433854,0.07950405373839425,0.07981782544069267,0.4385648461771805,0.18117712401826064,0.08973232402013648,0.44057589366991745,0.18268819173318285,0.3975016522403723,0.40709482664773133,0.05641886092626032,0.28360311732360394,0.2791167235441061,0.3863469942621669,0.16736694890497256,0.44783388103987504,0.4749930847420894,0.39581024573579704,0.40107394835877225,0.4365658430081897,0.003974030888283703,0.43908285551007575,0.43124695432323124,0.22476009975600875,0.43649787314158034,0.2559439401639187,0.46894035235367615,0.21152971544928975,0.1839716738631449,0.07984722946839545,0.07404882740973592,0.4096761475921006
1637891976.668,0.38545610253168405,0.3923739433566801,0.08275752743547213,0.20233545848745477,0.165963627760028,0.16547801229831074,0.0725480631374657,0.06820043196948303,0.18137165347285705,0.07872039698832171,0.07938973871317637,0.43765154953963725,0.18052050498182276,0.08921522730631426,0.43997105368218775,0.18198558176190793,0.3969334743066882,0.4048473419238468,0.054930622250304595,0.3074618758240309,0.27905699506281806,0.3867151665039005,0.16636213652633028,0.4818052593437592,0.479123937335401,0.395406064719985,0.391671353333052,0.435917923890099,0.00397506323696696,0.4378893611334521,0.400287310978342,0.22353394590942757,0.4358462147140274,0.2545467866267144,0.4839501594094797,0.19937162387887875,0.18357367765042362,0.07970726730782848,0.07385939527473545,0.4375036461721002
1637891991.704,0.38545610253168405,0.3923739433566801,0.08275752743547213,0.20233545848745477,0.165963627760028,0.16547801229831074,0.0725480631374657,0.06820043196948303,0.18137165347285705,0.07872039698832171,0.07938973871317637,0.43765154953963725,0.18052050498182276,0.08921522730631426,0.43997105368218775,0.18198558176190793,0.3969334743066882,0.4048473419238468,0.054930622250304595,0.3074618758240309,0.27905699506281806,0.3867151665039005,0.16636213652633028,0.4818052593437592,0.479123937335401,0.395406064719985,0.391671353333052,0.435917923890099,0.00397506323696696,0.4378893611334521,0.400287310978342,0.22353394590942757,0.4358462147140274,0.2545467866267144,0.4839501594094797,0.19937162387887875,0.18357367765042362,0.07970726730782848,0.07385939527473545,0.4375036461721002
1637892006.728,0.4013368522869702,0.3911668341115566,0.08200870256315569,0.2029610488302322,0.16597538620283547,0.15909948144424496,0.07244968388955472,0.06727290701146188,0.18202102970402145,0.07762091374003122,0.07993825021453259,0.4356338050200076,0.17997025156854762,0.09169390275078268,0.4390521973791926,0.18098179021413882,0.3949250148762923,0.40512678580571426,0.05721761547700821,0.28557006275930663,0.27668942732365515,0.38508954816537905,0.15887380499274115,0.4840006189559984,0.5019437703825946,0.3933960294316743,0.4002754678151023,0.4346779671009525,0.003956826232711079,0.43654608054069177,0.3995331951119857,0.22268099330959384,0.4327201212121399,0.2544757261637337,0.50362276310056,0.20220386980500768,0.18294158463046847,0.07931531745006012,0.07449867376068375,0.3943317270091599
1637892021.754,0.4013368522869702,0.3911668341115566,0.08200870256315569,0.2029610488302322,0.16597538620283547,0.15909948144424496,0.07244968388955472,0.06727290701146188,0.18202102970402145,0.07762091374003122,0.07993825021453259,0.4356338050200076,0.17997025156854762,0.09169390275078268,0.4390521973791926,0.18098179021413882,0.3949250148762923,0.40512678580571426,0.05721761547700821,0.28557006275930663,0.27668942732365515,0.38508954816537905,0.15887380499274115,0.4840006189559984,0.5019437703825946,0.3933960294316743,0.4002754678151023,0.4346779671009525,0.003956826232711079,0.43654608054069177,0.3995331951119857,0.22268099330959384,0.4327201212121399,0.2544757261637337,0.50362276310056,0.20220386980500768,0.18294158463046847,0.07931531745006012,0.07449867376068375,0.3943317270091599
1637892036.784,0.4350262118496424,0.3909954114051611,0.0816358776056719,0.19075215009056162,0.16302428570588598,0.1552656419214472,0.07017541095209104,0.07101649237616395,0.18064676794568607,0.07715552463779347,0.08035058676974512,0.43560609227234076,0.18046137939746676,0.08851339725137788,0.4367934007320734,0.18010344071439813,0.39432118569260044,0.3798449289718623,0.058057996865272715,0.2985211962225388,0.2779346703902435,0.3846143627549286,0.1624189461730822,0.48483002973075084,0.4819637830876564,0.3928893672275784,0.400960761283377,0.4331095570397292,0.003995926289350752,0.43607155353334237,0.4004958282784045,0.22087379099997878,0.43203172632752795,0.23751345913443356,0.5042147202270539,0.20357117443360878,0.18222121844378034,0.07888010818833835,0.07507591035957864,0.4262154776344272
1637892051.812,0.4350262118496424,0.3909954114051611,0.0816358776056719,0.19075215009056162,0.16302428570588598,0.1552656419214472,0.07017541095209104,0.07101649237616395,0.18064676794568607,0.07715552463779347,0.08035058676974512,0.43560609227234076,0.18046137939746676,0.08851339725137788,0.4367934007320734,0.18010344071439813,0.39432118569260044,0.3798449289718623,0.058057996865272715,0.2985211962225388,0.2779346703902435,0.3846143627549286,0.1624189461730822,0.48483002973075084,0.4819637830876564,0.3928893672275784,0.400960761283377,0.4331095570397292,0.003995926289350752,0.43607155353334237,0.4004958282784045,0.22087379099997878,0.43203172632752795,0.23751345913443356,0.5042147202270539,0.20357117443360878,0.18222121844378034,0.07888010818833835,0.07507591035957864,0.4262154776344272
1637892066.85,0.3954556738895054,0.39091715363958696,0.08179087937496396,0.20180431078710487,0.16596549914231684,0.1652758367318481,0.07293109422053806,0.07091439266866932,0.18055963405685455,0.07598197713981766,0.07988071286356208,0.43502495926578144,0.18038666295105696,0.09215560374928364,0.43434343526076036,0.17909413194191032,0.3938772590580657,0.4037703239670998,0.05688078147956185,0.2999114640008309,0.29530018032275696,0.38480213128953367,0.1659801403881252,0.49940788757294985,0.4810488923988454,0.3927739666405454,0.3991228922684924,0.4308996831137505,0.003975563608053906,0.43496091778033685,0.40957140953076876,0.21778383484820152,0.4334891972488468,0.2269894636532913,0.5041323765700435,0.1989471428382923,0.18145414574260438,0.0789422192087968,0.07159611025057985,0.425093160781427
1637892081.878,0.3954556738895054,0.39091715363958696,0.08179087937496396,0.20180431078710487,0.16596549914231684,0.1652758367318481,0.07293109422053806,0.07091439266866932,0.18055963405685455,0.07598197713981766,0.07988071286356208,0.43502495926578144,0.18038666295105696,0.09215560374928364,0.43434343526076036,0.17909413194191032,0.3938772590580657,0.4037703239670998,0.05688078147956185,0.2999114640008309,0.29530018032275696,0.38480213128953367,0.1659801403881252,0.49940788757294985,0.4810488923988454,0.3927739666405454,0.3991228922684924,0.4308996831137505,0.003975563608053906,0.43496091778033685,0.40957140953076876,0.21778383484820152,0.4334891972488468,0.2269894636532913,0.5041323765700435,0.1989471428382923,0.18145414574260438,0.0789422192087968,0.07159611025057985,0.425093160781427
1637892096.904,0.40669257220927496,0.3915248427635971,0.08223031457552557,0.1977027268958759,0.16196551401072812,0.16626043174177157,0.07045999307366776,0.07145823798994219,0.1791854989708785,0.07530889505322491,0.07936570950128047,0.4348699230669941,0.1802449950691583,0.09577022511016751,0.4317429518526273,0.17831942529760939,0.39450009650864964,0.4047658121514025,0.05662338328002197,0.30583142920746775,0.29254483067026343,0.3848478310210677,0.16613665225722066,0.45822078428501134,0.483271697004128,0.3926321165563825,0.40022169175749683,0.42813964154244233,0.003970317972445973,0.43459408762917406,0.40838379202795266,0.2171724578906648,0.432891255071275,0.21950025813746973,0.48227927868565224,0.19600035276540506,0.18021025201900787,0.07842086545437199,0.07183515505452867,0.4252602501282027
