"Time","pod:frontend-w1-599b6846df-482jd_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-65svd_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-m27xw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wc5d4_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-g5qmb_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-mf758_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-dqfn2_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-rp4lp_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-pl7q5_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-8jc5m_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-ttqxp_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-7vlqp_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-j55qh_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xcwn2_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-sj8z7_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-wbp58_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-cs7lr_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-tbw4l_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-d8cc5_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-6kv99_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-t4lbr_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-qwzbk_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-nwq5c_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-8sqgp_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-jgb58_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-j4mgt_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-whnhp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-jh7j9_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g74qf_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-qdr82_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-76jlz_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-854w6_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-7xk2f_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-z7q2t_service:frontend_node:worker--4.novalocal"
1637895793.556,0.42381489960859264,0.17932903948650133,0.18075047476744133,0.4338527784309608,0.4528931179531542,0.09120235943746638,0.4136844084839896,0.4003521657594707,0.4326452427190126,0.384484927940005,0.07320669499285218,0.18870448907111254,0.4318526928475126,0.07738504070836015,0.3928050418107732,0.15109712892106017,0.07351792048853587,0.0058099416481149045,0.2214031180683077,0.05727522570518457,0.4306494608010831,0.25747958061232945,0.16852573088613107,0.30701475727446825,0.17909486128231933,0.38161537151253777,0.4997741577764437,0.4802358286798106,0.42527803894243965,0.26875487613606236,0.07785668902616283,0.17973454923082466,0.0812253049117182,0.1991290537812538,0.1663112545128258,0.07969348889410893,0.3996165135174502,0.41596806382193546,0.0735525621316312,0.4070791480656959
1637895808.595,0.42305464892544187,0.17917512355927684,0.18024755529434897,0.4356457144563785,0.4814186947573502,0.09034679719196484,0.414295426203153,0.43596918859527134,0.43386231168440237,0.3851478981780266,0.07089186251760818,0.20264797006092788,0.4310172155607249,0.0778319049979027,0.3939968284163884,0.168509336686371,0.07168741646572846,0.005916886494233551,0.21962222154136946,0.05722251505524562,0.4311125624185925,0.24801326053044154,0.1689667196608633,0.2867645526083855,0.17872331160934957,0.3825488009630225,0.48210912162579445,0.4483379042874749,0.43373060493038856,0.26755266365321784,0.0774402493871958,0.17969232933783982,0.08081723986816344,0.20824954343527213,0.1631136298631667,0.07925752059010324,0.40015289799826825,0.417243874847785,0.07104328962417096,0.428344196769685
1637895823.609,0.42305464892544187,0.17917512355927684,0.18024755529434897,0.4356457144563785,0.4814186947573502,0.09034679719196484,0.414295426203153,0.43596918859527134,0.43386231168440237,0.3851478981780266,0.07089186251760818,0.20264797006092788,0.4310172155607249,0.0778319049979027,0.3939968284163884,0.168509336686371,0.07168741646572846,0.005916886494233551,0.21962222154136946,0.05722251505524562,0.4311125624185925,0.24801326053044154,0.1689667196608633,0.2867645526083855,0.17872331160934957,0.3825488009630225,0.48210912162579445,0.4483379042874749,0.43373060493038856,0.26755266365321784,0.0774402493871958,0.17969232933783982,0.08081723986816344,0.20824954343527213,0.1631136298631667,0.07925752059010324,0.40015289799826825,0.417243874847785,0.07104328962417096,0.428344196769685
1637895838.849,0.423237344212003,0.17954936596639623,0.17966056358637145,0.4373134858083284,0.4658465872951767,0.09396305830232538,0.40533980913671996,0.4106518987408053,0.43420272464080645,0.38622973552987555,0.07388573211173594,0.20232926487307526,0.4306842735979902,0.07870199023850452,0.39468052388765734,0.1685366414681743,0.07408364131355963,0.00599561529290827,0.2190498014144064,0.0574070670263584,0.43216816137207154,0.25774149135628743,0.16965951517138605,0.2915616745159548,0.17868556609319192,0.3829772451984932,0.5017633901011952,0.5008829550090381,0.4250835029146033,0.2684498077343633,0.07753016191067427,0.18005982895651224,0.08078734614044042,0.20874137654405642,0.17200469160348986,0.07910191338301104,0.40087661022121346,0.4066546079679405,0.07275347081787238,0.41760898248458983
1637895853.909,0.423237344212003,0.17954936596639623,0.17966056358637145,0.4373134858083284,0.4658465872951767,0.09396305830232538,0.40533980913671996,0.4106518987408053,0.43420272464080645,0.38622973552987555,0.07388573211173594,0.20232926487307526,0.4306842735979902,0.07870199023850452,0.39468052388765734,0.1685366414681743,0.07408364131355963,0.00599561529290827,0.2190498014144064,0.0574070670263584,0.43216816137207154,0.25774149135628743,0.16965951517138605,0.2915616745159548,0.17868556609319192,0.3829772451984932,0.5017633901011952,0.5008829550090381,0.4250835029146033,0.2684498077343633,0.07753016191067427,0.18005982895651224,0.08078734614044042,0.20874137654405642,0.17200469160348986,0.07910191338301104,0.40087661022121346,0.4066546079679405,0.07275347081787238,0.41760898248458983
1637895868.923,0.4220240457285199,0.17837379053659597,0.17939264409345287,0.43862311731375836,0.47620744125609893,0.08962287207046714,0.41366561874882546,0.41763741985723113,0.43495379191788497,0.38696256610320495,0.07397016108223173,0.21683666046666927,0.4295010702943613,0.07887232318806653,0.39561380546067143,0.16797258462593065,0.07145314892151795,0.0060239221469010635,0.21954594317472192,0.057074095342243045,0.4334455422690476,0.2489861908923916,0.16956995151263513,0.30846443358350584,0.1778914154581747,0.3841105257313173,0.48588074745479937,0.46359600338565043,0.42536291656828046,0.2681757804269956,0.07704204700452635,0.18090090835367706,0.0811465082071739,0.2081006809497951,0.17170587050180847,0.07865874096524353,0.4013160914015866,0.4169600956879631,0.07314544000008814,0.43749251768491965
1637895883.937,0.4220240457285199,0.17837379053659597,0.17939264409345287,0.43862311731375836,0.47620744125609893,0.08962287207046714,0.41366561874882546,0.41763741985723113,0.43495379191788497,0.38696256610320495,0.07397016108223173,0.21683666046666927,0.4295010702943613,0.07887232318806653,0.39561380546067143,0.16797258462593065,0.07145314892151795,0.0060239221469010635,0.21954594317472192,0.057074095342243045,0.4334455422690476,0.2489861908923916,0.16956995151263513,0.30846443358350584,0.1778914154581747,0.3841105257313173,0.48588074745479937,0.46359600338565043,0.42536291656828046,0.2681757804269956,0.07704204700452635,0.18090090835367706,0.0811465082071739,0.2081006809497951,0.17170587050180847,0.07865874096524353,0.4013160914015866,0.4169600956879631,0.07314544000008814,0.43749251768491965
1637895898.958,0.4211598856612857,0.17787997338479805,0.17903583832662215,0.4396426191997246,0.5001841028467722,0.09499418209891916,0.41382781489325954,0.4086434080057727,0.4369743281409595,0.38825355841881554,0.07355395626949755,0.20756782011736483,0.4288702640029737,0.079066321421599,0.3961266895187428,0.16485888974028487,0.07182819735744317,0.006068247086429857,0.2190237428220302,0.057349090445984977,0.4343022250552782,0.24084043105444858,0.1703499645182679,0.3088086386833941,0.17706479726606952,0.3846310658341583,0.4580468083936321,0.4684122035255486,0.43404803031003847,0.26935939801231823,0.07690237905011162,0.18073983308954156,0.08124545481908674,0.20859496322671872,0.16289398284015766,0.0776727294883103,0.40263650082093744,0.4182880705232538,0.07379220351077037,0.42792830151697103
1637895913.97,0.4211598856612857,0.17787997338479805,0.17903583832662215,0.4396426191997246,0.5001841028467722,0.09499418209891916,0.41382781489325954,0.4086434080057727,0.4369743281409595,0.38825355841881554,0.07355395626949755,0.20756782011736483,0.4288702640029737,0.079066321421599,0.3961266895187428,0.16485888974028487,0.07182819735744317,0.006068247086429857,0.2190237428220302,0.057349090445984977,0.4343022250552782,0.24084043105444858,0.1703499645182679,0.3088086386833941,0.17706479726606952,0.3846310658341583,0.4580468083936321,0.4684122035255486,0.43404803031003847,0.26935939801231823,0.07690237905011162,0.18073983308954156,0.08124545481908674,0.20859496322671872,0.16289398284015766,0.0776727294883103,0.40263650082093744,0.4182880705232538,0.07379220351077037,0.42792830151697103
1637895928.993,0.4201545551527571,0.17708102439380372,0.17835771492217622,0.43980136812578546,0.5012556964309594,0.0982569982856655,0.4136574236002792,0.43724746044329527,0.43729290956968975,0.3871665335094377,0.07370056537367464,0.21867209693781198,0.42845141952923516,0.07866952538256851,0.3964563680933132,0.1648052341220212,0.07412906637684215,0.006131499527955806,0.21814083979851487,0.057282005536236205,0.4345936302693473,0.25034534452131574,0.1709368506016133,0.3033603308008023,0.17691986605225363,0.38423321784997067,0.4639784179798785,0.464851842725606,0.3982259841888255,0.26790577157442275,0.0774002007721542,0.18061727622310314,0.08102972453275736,0.20873752137518053,0.17201775659844237,0.07717676968153708,0.4025418047405763,0.4173425475877187,0.07422114558627788,0.3994637146753526
1637895944.01,0.4201545551527571,0.17708102439380372,0.17835771492217622,0.43980136812578546,0.5012556964309594,0.0982569982856655,0.4136574236002792,0.43724746044329527,0.43729290956968975,0.3871665335094377,0.07370056537367464,0.21867209693781198,0.42845141952923516,0.07866952538256851,0.3964563680933132,0.1648052341220212,0.07412906637684215,0.006131499527955806,0.21814083979851487,0.057282005536236205,0.4345936302693473,0.25034534452131574,0.1709368506016133,0.3033603308008023,0.17691986605225363,0.38423321784997067,0.4639784179798785,0.464851842725606,0.3982259841888255,0.26790577157442275,0.0774002007721542,0.18061727622310314,0.08102972453275736,0.20873752137518053,0.17201775659844237,0.07717676968153708,0.4025418047405763,0.4173425475877187,0.07422114558627788,0.3994637146753526
1637895959.024,0.42021086242716266,0.17716878559544874,0.17791046176048037,0.44078472738316965,0.4645964246433396,0.09448537571726817,0.3908166871607416,0.4171037978107368,0.43837855967462247,0.38796963246195426,0.07392262499320906,0.21828774319429953,0.42731225183311905,0.07862004730948816,0.3972690120075755,0.1677369842871416,0.07119035533204743,0.005991398737054109,0.21862675993201885,0.056913121047363076,0.4338642325453559,0.2563725557100096,0.16615057520507778,0.3091978129622759,0.17652183355070974,0.38475880276613006,0.47505149149676884,0.4680615218532139,0.42477521965840964,0.2656460294892341,0.07778172110715026,0.18097046950804246,0.08098010935489942,0.19117019331512258,0.17147298205353959,0.07726192567439841,0.4027962795585782,0.4158464340964431,0.07325113044197137,0.4053834599005958
1637895974.039,0.42021086242716266,0.17716878559544874,0.17791046176048037,0.44078472738316965,0.4645964246433396,0.09448537571726817,0.3908166871607416,0.4171037978107368,0.43837855967462247,0.38796963246195426,0.07392262499320906,0.21828774319429953,0.42731225183311905,0.07862004730948816,0.3972690120075755,0.1677369842871416,0.07119035533204743,0.005991398737054109,0.21862675993201885,0.056913121047363076,0.4338642325453559,0.2563725557100096,0.16615057520507778,0.3091978129622759,0.17652183355070974,0.38475880276613006,0.47505149149676884,0.4680615218532139,0.42477521965840964,0.2656460294892341,0.07778172110715026,0.18097046950804246,0.08098010935489942,0.19117019331512258,0.17147298205353959,0.07726192567439841,0.4027962795585782,0.4158464340964431,0.07325113044197137,0.4053834599005958
1637895989.054,0.41944139795887647,0.17645809867077725,0.1769506520134223,0.43994832863202277,0.46135809177207576,0.09406733572932172,0.40004543056981534,0.4088829134594263,0.4393245850375269,0.3874796148390974,0.07338332282363494,0.21409465556323726,0.42723004907632767,0.07773861328018464,0.3971506095525782,0.16360403374494062,0.07369971817198026,0.005950514820912679,0.21757298819567075,0.05667351411886865,0.4328332105548758,0.25582056308726286,0.16261395954857172,0.28960240887367117,0.1769123246650851,0.3842794200824192,0.459693526005285,0.4842316301320265,0.411393448567569,0.2651953819159152,0.07752691742592341,0.1811430011563649,0.08209685176496143,0.20709990590892108,0.170934017198434,0.07710963397524646,0.4026818929790576,0.4144280803913361,0.07313175689934556,0.4183838151586379
