"Time","pod:recommendationservice-w3-5bbcb977f8-rr877_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-fcdz6_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-6x8bz_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-smnr2_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-82th7_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-t2lmr_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-8s5wq_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-fw5vn_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-mhlwz_service:productcatalogservice_node:worker--4","pod:currencyservice-w2-cd78b8fd6-45pml_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-hbrqg_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-hjvqb_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-256dn_service:currencyservice_node:worker--4","pod:frontend-w2-599b6846df-m69ps_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-fzxf2_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-8597bb459d-gds7v_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-shwpf_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-w624d_service:frontend_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-88545_service:adservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-789c9_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-8rtlj_service:recommendationservice_node:worker--4","pod:adservice-w1-76766bdfb6-qhtld_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-6d5d8bb6bc-d92fz_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-9vhfd_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-ght2q_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-2gdk7_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-fvn9l_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-wkfxd_service:currencyservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-84cz4_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-rk6fs_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-jd9q4_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-cmvjl_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-xhvp6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-mrvb5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-sp7jc_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-84485f8b85-6r87l_service:redis-cart_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-fv9qf_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-5z2g4_service:recommendationservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-2dcbv_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-qjbjq_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-5rjrz_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w1-5fdf77f88c-4qznv_service:redis-cart_node:worker--1.novalocal"
1638810484.81,0.04530117105297422,0.1402265051477081,0.5269792112075297,0.18525497714683023,0.5296876638467638,0.1439663701574043,0.3000135615542685,0.046430516474203314,0.1414147229270685,0.5359227092334498,0.04241671423693141,0.1609006687450681,0.516111543011386,0.5784757909744176,0.05298979975653892,0.04160029200333208,0.6372617685732302,0.5942742314887952,0.31337463783849673,0.59843130747811,0.041361124545416975,0.2972703719868826,0.2864025716307492,0.049550270554352224,0.5800104416816009,0.6223570381060071,0.6305698689648225,0.5134169685921821,0.18190487257753737,0.581168292641737,0.15934660835983172,0.5835338532095964,0.6049639367666776,0.5745760784043751,0.14278312322614548,0.030293657853424378,0.5892816770080214,0.041911546459644636,0.04437307295124647,0.04056845595995928,0.5771839683612673,0.0035804005718252435
1638810499.841,0.04530117105297422,0.1402265051477081,0.5269792112075297,0.18525497714683023,0.5296876638467638,0.1439663701574043,0.3000135615542685,0.046430516474203314,0.1414147229270685,0.5359227092334498,0.04241671423693141,0.1609006687450681,0.516111543011386,0.5784757909744176,0.05298979975653892,0.04160029200333208,0.6372617685732302,0.5942742314887952,0.31337463783849673,0.59843130747811,0.041361124545416975,0.2972703719868826,0.2864025716307492,0.049550270554352224,0.5800104416816009,0.6223570381060071,0.6305698689648225,0.5134169685921821,0.18190487257753737,0.581168292641737,0.15934660835983172,0.5835338532095964,0.6049639367666776,0.5745760784043751,0.14278312322614548,0.030293657853424378,0.5892816770080214,0.041911546459644636,0.04437307295124647,0.04056845595995928,0.5771839683612673,0.0035804005718252435
1638810514.869,0.044946310326572265,0.1405719011429842,0.49703742216689073,0.19245865192115771,0.5292938903897572,0.143766666643465,0.2996179108349589,0.04623937746672364,0.1419892608497523,0.5356270178445303,0.042256894205926404,0.1612334387934823,0.5108449389881293,0.5786472153546363,0.0574878369424565,0.040062035381299904,0.6200649362540255,0.5944794623401453,0.3127709674152109,0.5982283813932322,0.04168411858056058,0.28236404804262194,0.278605184595326,0.051716251319283243,0.5794296875169906,0.6241659122731443,0.6287410707938031,0.5275273594145112,0.18449133131731812,0.5805388655091852,0.15884170529791494,0.5365717153284149,0.6080830955935754,0.6040629761363805,0.14344551618297716,0.030008362986255567,0.5906272559426975,0.041109981443509386,0.04437417394868551,0.04099101148589215,0.5772709019763764,0.0035227221129919334
1638810529.897,0.044946310326572265,0.1405719011429842,0.49703742216689073,0.19245865192115771,0.5292938903897572,0.143766666643465,0.2996179108349589,0.04623937746672364,0.1419892608497523,0.5356270178445303,0.042256894205926404,0.1612334387934823,0.5108449389881293,0.5786472153546363,0.0574878369424565,0.040062035381299904,0.6200649362540255,0.5944794623401453,0.3127709674152109,0.5982283813932322,0.04168411858056058,0.28236404804262194,0.278605184595326,0.051716251319283243,0.5794296875169906,0.6241659122731443,0.6287410707938031,0.5275273594145112,0.18449133131731812,0.5805388655091852,0.15884170529791494,0.5365717153284149,0.6080830955935754,0.6040629761363805,0.14344551618297716,0.030008362986255567,0.5906272559426975,0.041109981443509386,0.04437417394868551,0.04099101148589215,0.5772709019763764,0.0035227221129919334
1638810544.932,0.04465799164415976,0.14141183095702137,0.5228536002983541,0.17827677827249755,0.5286893173863543,0.1434402965160646,0.29885468108888924,0.04617557285684219,0.14188172792359133,0.5362687088504148,0.04227955884302924,0.16109851261416394,0.5136796455980368,0.5804267108638199,0.05274454981855475,0.04196992362439032,0.6456939560705464,0.5922341362799399,0.31176222672162796,0.6005840246828094,0.042186640802116857,0.3121890338498472,0.28091302974672505,0.052496650797550656,0.5769215204087512,0.6251911566585746,0.6294734426918479,0.5281991504256741,0.1962090457544088,0.58203222450224,0.1593048081604846,0.5828570550208294,0.6100282390298024,0.5779598928058798,0.1434493619775871,0.030210236475784635,0.5916879254013454,0.042146621668200865,0.043882132354439364,0.041595340206306425,0.5787729020443341,0.0036275192982903708
1638810559.954,0.04465799164415976,0.14141183095702137,0.5228536002983541,0.17827677827249755,0.5286893173863543,0.1434402965160646,0.29885468108888924,0.04617557285684219,0.14188172792359133,0.5362687088504148,0.04227955884302924,0.16109851261416394,0.5136796455980368,0.5804267108638199,0.05274454981855475,0.04196992362439032,0.6456939560705464,0.5922341362799399,0.31176222672162796,0.6005840246828094,0.042186640802116857,0.3121890338498472,0.28091302974672505,0.052496650797550656,0.5769215204087512,0.6251911566585746,0.6294734426918479,0.5281991504256741,0.1962090457544088,0.58203222450224,0.1593048081604846,0.5828570550208294,0.6100282390298024,0.5779598928058798,0.1434493619775871,0.030210236475784635,0.5916879254013454,0.042146621668200865,0.043882132354439364,0.041595340206306425,0.5787729020443341,0.0036275192982903708
1638810575.015,0.04443220084482315,0.14073619348411165,0.5388500255600216,0.19062257426916063,0.5295513510633393,0.1431481006234647,0.2981686992655056,0.046249477760916154,0.14160385594579747,0.5369611619100738,0.04230466106153617,0.16124964090060362,0.5173490933777345,0.579389102842727,0.054074262085581117,0.04229826395609756,0.6466461094555502,0.5933000342692054,0.3117906243607444,0.601370372096347,0.04190563352036716,0.31205301153533727,0.27798595495638884,0.05254892171970136,0.5792344034144078,0.623511547959356,0.6302489447530536,0.5283853212382228,0.18061291728178666,0.5829123962458509,0.1596048697487419,0.5461809709721924,0.6136877896474194,0.6076410804129113,0.14419416815882424,0.02993751906872017,0.5908339019124706,0.04135206118077679,0.04350726392715085,0.041988098897705835,0.5781849121861509,0.003323821103410015
1638810590.031,0.04443220084482315,0.14073619348411165,0.5388500255600216,0.19062257426916063,0.5295513510633393,0.1431481006234647,0.2981686992655056,0.046249477760916154,0.14160385594579747,0.5369611619100738,0.04230466106153617,0.16124964090060362,0.5173490933777345,0.579389102842727,0.054074262085581117,0.04229826395609756,0.6466461094555502,0.5933000342692054,0.3117906243607444,0.601370372096347,0.04190563352036716,0.31205301153533727,0.27798595495638884,0.05254892171970136,0.5792344034144078,0.623511547959356,0.6302489447530536,0.5283853212382228,0.18061291728178666,0.5829123962458509,0.1596048697487419,0.5461809709721924,0.6136877896474194,0.6076410804129113,0.14419416815882424,0.02993751906872017,0.5908339019124706,0.04135206118077679,0.04350726392715085,0.041988098897705835,0.5781849121861509,0.003323821103410015
1638810605.045,0.0440016449441131,0.1349727976077395,0.5278048546894276,0.17144691411508284,0.5302432839945201,0.14311346432291283,0.29754249077437334,0.045884470870561425,0.14247349634377188,0.5358119011713307,0.042672339409339635,0.1606994159154913,0.5318309686311282,0.5781444720083079,0.05371702503144818,0.042521257825313324,0.6066499639024756,0.5953374973791692,0.30885558948256403,0.6007373582203789,0.04202828309958178,0.2918273502667793,0.2869299594886024,0.05074844147069307,0.5814907889933782,0.623893085330254,0.6315221432365465,0.49790725361248755,0.19262141931383106,0.5830099250669397,0.15962778015832216,0.572144281698949,0.6358456610839658,0.548577002225908,0.14445520954351249,0.029859879001009698,0.5381289891877228,0.040400456113103264,0.043400170642055785,0.04232554526186692,0.5785246117478849,0.0036152254175272486
1638810620.068,0.0440016449441131,0.1349727976077395,0.5278048546894276,0.17144691411508284,0.5302432839945201,0.14311346432291283,0.29754249077437334,0.045884470870561425,0.14247349634377188,0.5358119011713307,0.042672339409339635,0.1606994159154913,0.5318309686311282,0.5781444720083079,0.05371702503144818,0.042521257825313324,0.6066499639024756,0.5953374973791692,0.30885558948256403,0.6007373582203789,0.04202828309958178,0.2918273502667793,0.2869299594886024,0.05074844147069307,0.5814907889933782,0.623893085330254,0.6315221432365465,0.49790725361248755,0.19262141931383106,0.5830099250669397,0.15962778015832216,0.572144281698949,0.6358456610839658,0.548577002225908,0.14445520954351249,0.029859879001009698,0.5381289891877228,0.040400456113103264,0.043400170642055785,0.04232554526186692,0.5785246117478849,0.0036152254175272486
1638810635.093,0.043657645807763275,0.14133536670091248,0.5215163083134569,0.18264812042968176,0.5301978978303181,0.14326906663707412,0.2976054688317313,0.04607856875333945,0.1366918715258632,0.5360767736244094,0.042626554443125825,0.16100034877969696,0.5097163020246984,0.5796234816893024,0.049350688945724634,0.04211196605573889,0.6189124030363959,0.5928998564710253,0.3088748477957647,0.571512449298269,0.04080112860862586,0.2962438060048054,0.29597180006181995,0.051769515575231954,0.5786203931284699,0.6244281039288979,0.6304377318488419,0.5308387321617474,0.18077617040510752,0.5849784948339336,0.1600916554606477,0.5449653930331058,0.6624673282769569,0.5854811686420979,0.1440981628093853,0.0296721491859699,0.59110873272134,0.04017327214629607,0.04297701738430619,0.04222210044978111,0.5799436730851032,0.0036337937420280286
1638810650.13,0.043657645807763275,0.14133536670091248,0.5215163083134569,0.18264812042968176,0.5301978978303181,0.14326906663707412,0.2976054688317313,0.04607856875333945,0.1366918715258632,0.5360767736244094,0.042626554443125825,0.16100034877969696,0.5097163020246984,0.5796234816893024,0.049350688945724634,0.04211196605573889,0.6189124030363959,0.5928998564710253,0.3088748477957647,0.571512449298269,0.04080112860862586,0.2962438060048054,0.29597180006181995,0.051769515575231954,0.5786203931284699,0.6244281039288979,0.6304377318488419,0.5308387321617474,0.18077617040510752,0.5849784948339336,0.1600916554606477,0.5449653930331058,0.6624673282769569,0.5854811686420979,0.1440981628093853,0.0296721491859699,0.59110873272134,0.04017327214629607,0.04297701738430619,0.04222210044978111,0.5799436730851032,0.0036337937420280286
1638810665.157,0.043821183660154486,0.14077293663322074,0.5324178800817213,0.19700393973860825,0.5301839026672578,0.14338603123702692,0.2971475702803983,0.045837506954528734,0.1420887950594975,0.536622727147841,0.04270422032414001,0.16055313334916924,0.5310487174041227,0.5806621308598244,0.04913807623431293,0.042226164454719946,0.642383861164136,0.5912666932560113,0.30787345641395003,0.6025473320132901,0.041691022061820404,0.29635199355510583,0.27947481411008956,0.05365081367856474,0.5788682162782628,0.6258054053049023,0.6298634271490029,0.529349219965731,0.17933823366947133,0.584663594438462,0.1593087171680423,0.5831754777381212,0.6632035923209258,0.5875001112809471,0.14373093448787633,0.029523684395970626,0.5885471849519388,0.041279627595242244,0.04285877350079505,0.04243277939826169,0.5792497958408642,0.003424842528142635
1638810680.228,0.043821183660154486,0.14077293663322074,0.5324178800817213,0.19700393973860825,0.5301839026672578,0.14338603123702692,0.2971475702803983,0.045837506954528734,0.1420887950594975,0.536622727147841,0.04270422032414001,0.16055313334916924,0.5310487174041227,0.5806621308598244,0.04913807623431293,0.042226164454719946,0.642383861164136,0.5912666932560113,0.30787345641395003,0.6025473320132901,0.041691022061820404,0.29635199355510583,0.27947481411008956,0.05365081367856474,0.5788682162782628,0.6258054053049023,0.6298634271490029,0.529349219965731,0.17933823366947133,0.584663594438462,0.1593087171680423,0.5831754777381212,0.6632035923209258,0.5875001112809471,0.14373093448787633,0.029523684395970626,0.5885471849519388,0.041279627595242244,0.04285877350079505,0.04243277939826169,0.5792497958408642,0.003424842528142635
